ep_reward_mean,policy_loss,approxkl,clipfrac,ep_len_mean,value_loss,fps,true_reward,n_updates,time_elapsed,total_timesteps,policy_entropy,serial_timesteps,explained_variance
5.70543995658656,-0.005467524,0.023249982,0.27378598,59.18,0.048286725,8205,0.13723332,4014,26788.5461666584,200700000,-3.988497,2007000,0.9925413858145475
4.048815978102976,-0.0058891904,0.024753727,0.286472,48.84,0.054335933,8509,0.14248955,4015,26795.307677268982,200750000,-3.9789,2007500,0.9922063103877008
4.922421602996619,-0.007213069,0.021150094,0.26236,55.74,0.027983366,8339,0.13901672,4016,26801.604071855545,200800000,-3.971123,2008000,0.9955644551664591
4.8736370895040455,-0.005040789,0.02344432,0.277216,50.83,0.045376968,8022,0.1418744,4017,26808.1117208004,200850000,-3.9715295,2008500,0.9926652517169714
5.686483032335018,-0.0069930134,0.023413574,0.27752605,58.64,0.048653547,8345,0.14209288,4018,26814.624782323837,200900000,-3.9577453,2009000,0.9928306341171265
4.0406324731811765,-0.006317709,0.022030856,0.26728404,49.48,0.039872345,8118,0.13756143,4019,26821.229512691498,200950000,-3.9578505,2009500,0.9939573369920254
5.065456298943318,-0.007922712,0.020882618,0.25851998,53.48,0.041152813,8294,0.14207011,4020,26828.03302526474,201000000,-3.9613504,2010000,0.9939474482089281
5.288349484033024,-0.0071673845,0.022910707,0.27397993,53.85,0.040362727,8176,0.13843843,4021,26834.600640773773,201050000,-3.963675,2010500,0.9937785994261503
5.175972610115787,-0.0059669996,0.023230813,0.274108,54.81,0.037012976,8431,0.14281346,4022,26841.341653823853,201100000,-3.96734,2011000,0.9944671094417572
4.120390790184029,-0.00459275,0.025984809,0.290116,48.53,0.046819557,8332,0.140463,4023,26847.86625266075,201150000,-3.9700518,2011500,0.9930329243652523
4.610340527079534,-0.0072198766,0.024184413,0.28272402,54.11,0.04832762,8656,0.13635646,4024,26854.43882393837,201200000,-3.9712532,2012000,0.9928819229826331
5.050094971520521,-0.004818582,0.025038475,0.2856961,54.47,0.06436065,8233,0.13917774,4025,26860.883155822754,201250000,-3.9670103,2012500,0.9908391330391169
4.22293241270676,-0.0041571925,0.023519706,0.27295005,48.54,0.039235033,8307,0.13811342,4026,26867.530522584915,201300000,-3.958746,2013000,0.9940727758221328
4.516656895968481,-0.006409617,0.026139244,0.30120805,55.17,0.05099704,8206,0.13558267,4027,26874.162165880203,201350000,-3.9532135,2013500,0.9920285055413842
4.405004954516917,-0.005446675,0.02408253,0.28136402,56.86,0.04336534,8038,0.13916917,4028,26880.676399230957,201400000,-3.9521308,2014000,0.9933793400414288
4.255763482549737,-0.0051230774,0.025053788,0.28981796,52.11,0.07185935,8277,0.1365631,4029,26887.386155605316,201450000,-3.9451623,2014500,0.9891104409471154
4.664413698991994,-0.005208705,0.02421275,0.28136808,48.04,0.040570926,8087,0.14126344,4030,26894.028136968613,201500000,-3.939828,2015000,0.9938961393199861
4.514296487952961,-0.007351241,0.022906823,0.27499202,49.42,0.03228286,8088,0.14305551,4031,26900.790482997894,201550000,-3.9494247,2015500,0.9949690252542496
4.514347401724662,-0.0062082587,0.020437794,0.252774,49.87,0.031679902,8035,0.14484605,4032,26907.481894493103,201600000,-3.9611585,2016000,0.9951969990506768
5.2717971630688405,-0.0044096,0.023428006,0.279286,54.53,0.037614185,7999,0.14287329,4033,26914.26385164261,201650000,-3.9633648,2016500,0.9943499267101288
3.8063633153509726,-0.007189404,0.021212628,0.26244,50.36,0.031436533,7967,0.14235865,4034,26921.092492580414,201700000,-3.9640946,2017000,0.9952789461240172
4.88982059069298,-0.00793331,0.02062446,0.25659004,54.56,0.029635906,8099,0.14145173,4035,26927.912930965424,201750000,-3.968097,2017500,0.9952835021540523
4.692951241647097,-0.007844973,0.023059605,0.27488002,50.93,0.034914438,8163,0.1435946,4036,26934.620115041733,201800000,-3.9605844,2018000,0.9945340566337109
4.4463439715291315,-0.004798345,0.026357343,0.29920197,50.81,0.051831044,8145,0.14174,4037,26941.366317272186,201850000,-3.9600976,2018500,0.9923959458246827
4.224730595571964,-0.007345387,0.024243006,0.27971405,49.2,0.04496413,8254,0.1365601,4038,26948.118140935898,201900000,-3.964771,2019000,0.9931852268055081
4.483847726359527,-0.0061106365,0.023713717,0.28039002,49.8,0.0514676,8143,0.14245284,4039,26954.757971048355,201950000,-3.9661899,2019500,0.9922506818547845
4.955809469716405,-0.007254665,0.025038274,0.28467602,53.05,0.05427008,8176,0.1388202,4040,26961.401293754578,202000000,-3.958806,2020000,0.9920408306643367
4.872733622421801,-0.008587685,0.023961848,0.28487998,54.29,0.04981058,8282,0.13686323,4041,26968.09769129753,202050000,-3.9471328,2020500,0.9925947696901858
4.261221206017945,-0.007701001,0.018809818,0.23871799,49.11,0.015765952,8285,0.1462928,4042,26974.617885112762,202100000,-3.949939,2021000,0.9975187471136451
6.209257261645252,-0.007486122,0.022124896,0.26899606,60.33,0.03631579,8306,0.14442311,4043,26981.22724890709,202150000,-3.9569008,2021500,0.994504916947335
4.344762091131779,-0.004622563,0.024602927,0.2835499,51.73,0.048093878,8576,0.14089487,4044,26987.845564603806,202200000,-3.9634366,2022000,0.9926363271661103
4.832608173125336,-0.0042023896,0.024206426,0.281746,50.41,0.04220966,8186,0.13936782,4045,26994.24173927307,202250000,-3.9717965,2022500,0.9933651653118432
4.816749038924463,-0.006422803,0.023156185,0.278186,54.67,0.048084788,8113,0.13768281,4046,27000.836859941483,202300000,-3.966533,2023000,0.9929921757429838
4.248451691150258,-0.006749803,0.021988902,0.26541597,51.73,0.047080737,8058,0.13957806,4047,27007.65102171898,202350000,-3.967138,2023500,0.9931065673008561
4.734542750783876,-0.006181428,0.024794126,0.28941405,51.59,0.053041056,8647,0.1402961,4048,27014.26238846779,202400000,-3.972553,2024000,0.992047481238842
4.171919844486402,-0.007177844,0.023354549,0.27893397,49.33,0.040019084,8245,0.13972765,4049,27020.632942676544,202450000,-3.9750962,2024500,0.9940025312826037
4.833251555628303,-0.0047807707,0.023718901,0.27986407,50.34,0.04894041,8526,0.14097147,4050,27027.301728725433,202500000,-3.968869,2025000,0.9927331819199026
5.082091804401353,-0.0066757975,0.020910066,0.25679797,53.96,0.041625965,8208,0.14331253,4051,27033.737280845642,202550000,-3.9593513,2025500,0.9935473087243736
5.761788371343719,-0.003873215,0.028640406,0.30608207,56.16,0.05766738,8043,0.140146,4052,27040.30787563324,202600000,-3.956131,2026000,0.9914144398644567
3.6681228004256266,-0.006176686,0.02355598,0.2807221,50.68,0.07821831,7825,0.1357686,4053,27047.158869743347,202650000,-3.952784,2026500,0.9887613421306014
5.926768847872808,-0.0064764037,0.022398744,0.27271402,61.23,0.044295434,8342,0.13729188,4054,27054.11393928528,202700000,-3.9402285,2027000,0.9933185279369354
5.066419932000717,-0.0061038453,0.02329471,0.27814,55.96,0.046983495,7961,0.13813227,4055,27060.515822649002,202750000,-3.9296625,2027500,0.9930044314824045
4.4501657892842195,-0.004918547,0.024669295,0.28824598,54.16,0.041381728,8028,0.1390215,4056,27067.40988302231,202800000,-3.9108253,2028000,0.9933870956301689
4.482265093233727,-0.008812169,0.020055419,0.252058,51.06,0.02487919,8463,0.1404658,4057,27074.167563915253,202850000,-3.9018316,2028500,0.9958430244587362
4.821647924823555,-0.006307896,0.02392371,0.28074,53.25,0.04185093,8273,0.14607854,4058,27080.588932991028,202900000,-3.9057975,2029000,0.9937365124933422
4.577628386206925,-0.0067852074,0.02049854,0.25463796,50.97,0.032348882,8239,0.14090735,4059,27087.18165421486,202950000,-3.913242,2029500,0.9951530494727194
5.012889381271052,-0.006913948,0.021224115,0.26123193,52.85,0.031748056,7745,0.14185382,4060,27093.773905277252,203000000,-3.9176571,2030000,0.9952366640791297
4.229263401123608,-0.0058542406,0.024459166,0.28199401,51.93,0.066940024,8103,0.14073366,4061,27100.85196042061,203050000,-3.9250824,2030500,0.9904074631631374
3.261272138332279,-0.007035837,0.02260976,0.27046397,43.16,0.044405323,8008,0.13817069,4062,27107.538403511047,203100000,-3.9130802,2031000,0.9933008952066302
4.236273538326059,-0.006893679,0.022594053,0.27212605,49.37,0.033517454,8295,0.13722387,4063,27114.33833527565,203150000,-3.9088748,2031500,0.9947013650089502
4.776439844391934,-0.00612865,0.02494478,0.28614202,53.78,0.05075138,8081,0.1381363,4064,27120.89513874054,203200000,-3.9119515,2032000,0.9921956723555923
5.2609767394791564,-0.007910691,0.021424616,0.261494,55.88,0.04260595,8307,0.13793069,4065,27127.676300287247,203250000,-3.9117348,2032500,0.9937694217078388
4.642831917206641,-0.004954133,0.023168622,0.28085196,48.47,0.032520995,7832,0.14272021,4066,27134.26721549034,203300000,-3.9104033,2033000,0.9949288228526711
5.919446522621729,-0.0067882542,0.023070857,0.27662197,59.3,0.065191925,7962,0.13700151,4067,27141.20795249939,203350000,-3.903002,2033500,0.9907560478895903
5.954211767465458,-0.006252119,0.025333347,0.29119402,56.15,0.04842394,8302,0.14456035,4068,27148.13631629944,203400000,-3.9071786,2034000,0.9928004923276603
5.600016143767898,-0.0044154217,0.022431476,0.27444592,56.77,0.03340541,8176,0.1433721,4069,27154.717304944992,203450000,-3.90848,2034500,0.9946446516551077
5.869244168644382,-0.006211689,0.023399057,0.27905804,59.62,0.041227564,8299,0.14061445,4070,27161.441954374313,203500000,-3.904322,2035000,0.9934152532368898
4.512100489751756,-0.006191751,0.024109297,0.279478,47.87,0.059051417,8396,0.13898331,4071,27168.177825689316,203550000,-3.901027,2035500,0.9908764213323593
4.230741913658712,-0.0061650127,0.023941014,0.28353202,46.63,0.04203756,8243,0.13762254,4072,27174.72202682495,203600000,-3.8968995,2036000,0.9936288930475712
4.803645602007528,-0.0067375423,0.022003751,0.2673101,50.26,0.044867385,8795,0.14282735,4073,27181.20269727707,203650000,-3.8927124,2036500,0.9933067131787539
4.678381221596028,-0.006695911,0.022388238,0.26874,51.26,0.048936877,8331,0.13928498,4074,27187.34940814972,203700000,-3.891531,2037000,0.9925740156322718
4.69353457313784,-0.0063555394,0.02127818,0.26327994,52.16,0.02403076,8047,0.14039941,4075,27193.85490822792,203750000,-3.9030328,2037500,0.9962970074266195
4.463677392802201,-0.006473546,0.022237783,0.26613197,53.51,0.031229692,8190,0.13985652,4076,27200.533058404922,203800000,-3.9058306,2038000,0.9950712965801358
5.075328401053557,-0.0070369896,0.019911284,0.24909401,53.3,0.0308227,8305,0.13783887,4077,27206.974274158478,203850000,-3.9001806,2038500,0.9949782006442547
4.8415010966714185,-0.0062645995,0.023675228,0.28118402,49.32,0.051932126,8283,0.14277238,4078,27213.514266252518,203900000,-3.893244,2039000,0.9923473973758519
5.917916173746071,-0.006056179,0.025288599,0.287772,54.44,0.056483734,8290,0.13969724,4079,27220.054721832275,203950000,-3.8916411,2039500,0.9912814162671566
4.0542721490164695,-0.0055321245,0.02283641,0.2690059,49.13,0.054094385,8475,0.1404495,4080,27226.590528964996,204000000,-3.889339,2040000,0.9922287045046687
4.2830336090012135,-0.0077160145,0.021927558,0.26691598,52.67,0.035037536,8236,0.13918711,4081,27233.036249399185,204050000,-3.8844848,2040500,0.9945481093600392
3.722057490688494,-0.005967331,0.023514047,0.27962,45.68,0.046353187,8137,0.14138755,4082,27239.685289144516,204100000,-3.8867264,2041000,0.9930114862509072
4.854963417104736,-0.0048506293,0.022927742,0.272248,51.34,0.05258037,8277,0.14180778,4083,27246.198670625687,204150000,-3.886548,2041500,0.9919586265459657
4.881498085607091,-0.0072445683,0.022595098,0.27200004,59.31,0.04690145,8103,0.1351576,4084,27252.791592121124,204200000,-3.885137,2042000,0.9926767176948488
3.975909743944358,-0.006139445,0.021679973,0.265102,45.83,0.035148993,8423,0.13853209,4085,27259.44209265709,204250000,-3.883351,2042500,0.9945361046120524
4.247266127401235,-0.0054579023,0.022207616,0.27349,54.24,0.032030195,7933,0.13685048,4086,27265.777734041214,204300000,-3.8837848,2043000,0.9950397340580821
5.129652406967871,-0.00703875,0.025656493,0.29154804,58.41,0.07029659,7895,0.13379602,4087,27272.720690965652,204350000,-3.884673,2043500,0.9898912413045764
4.742598698018701,-0.005028233,0.023951357,0.28213403,58.08,0.056122236,8099,0.14040305,4088,27279.706196308136,204400000,-3.8852627,2044000,0.9918619953095913
6.132089467940314,-0.006595312,0.020918937,0.25640395,55.99,0.041618012,8509,0.14351079,4089,27286.354595184326,204450000,-3.8926249,2044500,0.9934971258044243
4.146985082286046,-0.006644784,0.024111856,0.278482,52.09,0.05825257,8339,0.1393707,4090,27292.882964849472,204500000,-3.9028368,2045000,0.9914737967774272
4.662762784974766,-0.0073179416,0.02332488,0.275716,52.91,0.04827488,8365,0.14168358,4091,27299.43315386772,204550000,-3.9054303,2045500,0.9929796261712909
4.57573832639755,-0.007630838,0.022112532,0.27184004,51.02,0.046093963,8013,0.13786426,4092,27305.994131088257,204600000,-3.9120812,2046000,0.9928982337005436
3.789187423009644,-0.0056866324,0.02307842,0.276038,46.92,0.0667466,8069,0.14138101,4093,27312.882122516632,204650000,-3.922921,2046500,0.9902734328061342
5.562128387506818,-0.007937041,0.02354861,0.27912006,55.42,0.062175106,8355,0.13758567,4094,27319.62268447876,204700000,-3.9324632,2047000,0.9910385804250836
4.221955516906892,-0.0072076134,0.019246006,0.24510202,53.18,0.026779614,8105,0.13947456,4095,27326.107279777527,204750000,-3.9401963,2047500,0.99587830202654
4.233454812673154,-0.005138829,0.025887214,0.29351604,51.03,0.05281566,8331,0.14025171,4096,27332.57671403885,204800000,-3.93796,2048000,0.9919984973967075
5.8236592541474606,-0.007182179,0.023319006,0.27508205,60.39,0.03991605,8475,0.1374597,4097,27339.001714229584,204850000,-3.9286869,2048500,0.9938344014808536
4.71694112399884,-0.005470008,0.025447946,0.29194403,58.6,0.05438708,8235,0.13240574,4098,27345.42337012291,204900000,-3.9326105,2049000,0.9916658522561193
5.140056068060512,-0.0073253666,0.024504628,0.28483397,56.56,0.046551198,8293,0.1399858,4099,27352.13120651245,204950000,-3.9397085,2049500,0.9931465489789844
4.707973965573911,-0.0054746764,0.022972144,0.276612,53.65,0.04984071,8325,0.1415561,4100,27358.726811408997,205000000,-3.9392996,2050000,0.9925625016912818
4.788534140586271,-0.006573819,0.02187678,0.26471403,55.08,0.037214085,8040,0.14015575,4101,27365.335888385773,205050000,-3.939318,2050500,0.9942433913238347
4.352593339912055,-0.0050937776,0.0231472,0.27651393,49.05,0.04255566,8225,0.14138745,4102,27372.13960456848,205100000,-3.9385233,2051000,0.9936868427321315
4.237810353394306,-0.0069478275,0.022719534,0.27019998,53.32,0.052714467,8265,0.1372034,4103,27378.820824623108,205150000,-3.9343743,2051500,0.9916979735717177
4.808777825358993,-0.0055456017,0.02303426,0.27069005,50.51,0.055185024,8106,0.14134733,4104,27385.475863933563,205200000,-3.9304812,2052000,0.9917702972888947
4.072023189486845,-0.006209321,0.022952667,0.2787,52.04,0.036299624,8068,0.13624309,4105,27391.976899147034,205250000,-3.9339314,2052500,0.9941263776272535
5.266903955802263,-0.005362168,0.023988219,0.285308,59.35,0.051368326,8375,0.13927776,4106,27398.62490439415,205300000,-3.9355187,2053000,0.9924390511587262
4.548107682381524,-0.0068585356,0.020715298,0.25640398,53.72,0.031374987,8711,0.13824567,4107,27405.154004096985,205350000,-3.9285362,2053500,0.9952094135805964
4.685054877078801,-0.006458459,0.023062406,0.2765459,53.89,0.044337202,8306,0.14056662,4108,27411.210802555084,205400000,-3.9198763,2054000,0.9930944126099348
5.125308658530848,-0.0055581285,0.025765575,0.29515797,51.74,0.060534194,8339,0.1368326,4109,27417.84855723381,205450000,-3.9206011,2054500,0.9909070804715157
4.933648593765538,-0.00742797,0.020272426,0.25508395,55.91,0.032349557,8100,0.14115267,4110,27424.255348205566,205500000,-3.9201918,2055000,0.9949268624186516
4.86589379934463,-0.008422435,0.022346925,0.26718807,52.59,0.03424502,8101,0.14148048,4111,27431.060789823532,205550000,-3.9284866,2055500,0.9947837241925299
4.5421482292749715,-0.006960615,0.023828771,0.280246,54.95,0.035474733,8121,0.13603109,4112,27437.788447618484,205600000,-3.9399498,2056000,0.9944007648155093
4.516067273957015,-0.00686065,0.022907162,0.27307603,54.52,0.058793794,8363,0.1373736,4113,27444.600798606873,205650000,-3.9459963,2056500,0.9918278995901346
4.860753545975386,-0.0037296554,0.026836794,0.304624,52.71,0.047181077,7924,0.13953085,4114,27450.998391866684,205700000,-3.9572155,2057000,0.9930169694125652
5.030503806998749,-0.0057941284,0.024175769,0.28367805,53.47,0.048843373,8024,0.13791978,4115,27458.016002893448,205750000,-3.9612446,2057500,0.9921894315630198
4.888494397790664,-0.0072297407,0.025062542,0.29062,55.16,0.06325819,8033,0.13681254,4116,27464.695784568787,205800000,-3.957652,2058000,0.9900946142151952
5.190786488542799,-0.0026590896,0.027240302,0.30732206,50.93,0.0528551,8004,0.140662,4117,27471.550188064575,205850000,-3.963221,2058500,0.9922565086744726
5.040520073838852,-0.0060021854,0.02291428,0.27144203,53.23,0.039871253,8317,0.14151543,4118,27478.395416259766,205900000,-3.9677942,2059000,0.9938593464903533
5.018744846814879,-0.0051218034,0.023271775,0.276732,53.72,0.038968347,7819,0.14018957,4119,27484.962824583054,205950000,-3.9765267,2059500,0.9940349538810551
4.1469877621378695,-0.0051589315,0.022977345,0.26946002,50.93,0.038071766,8481,0.14239472,4120,27491.635946512222,206000000,-3.981888,2060000,0.9941687174141407
4.378978500048179,-0.0044741887,0.024357624,0.28635395,53.82,0.04782253,7947,0.13743389,4121,27498.178990364075,206050000,-3.98423,2060500,0.9924401426687837
4.077718676308577,-0.0070759817,0.023822464,0.27841803,52.22,0.060724474,8429,0.13502255,4122,27505.08770084381,206100000,-3.979058,2061000,0.9907927336171269
4.986852080569515,-0.006928555,0.021912023,0.26084402,50.35,0.043126997,8292,0.14079244,4123,27511.62292408943,206150000,-3.9794123,2061500,0.9937813389115036
3.578088716450584,-0.0061159795,0.025871381,0.29350793,47.66,0.056936193,8172,0.13845089,4124,27518.20403957367,206200000,-3.968715,2062000,0.9913719305768609
3.4908040375227576,-0.004705505,0.02511903,0.29324996,43.6,0.054460984,8073,0.14226753,4125,27524.68040561676,206250000,-3.9625597,2062500,0.9918058691546321
4.5160977654809535,-0.006478599,0.02083915,0.255346,46.43,0.039560266,8229,0.14347059,4126,27531.497472286224,206300000,-3.9607067,2063000,0.9939127475954592
4.188898031709614,-0.004425887,0.023436336,0.27737406,54.66,0.038852252,8146,0.13846646,4127,27538.037293434143,206350000,-3.9574714,2063500,0.994276971090585
4.298638243264286,-0.0031697284,0.026001982,0.29901996,50.33,0.07354509,8200,0.13778977,4128,27544.86260676384,206400000,-3.9585078,2064000,0.9891264662146568
4.382853163996224,-0.0052078688,0.023744863,0.279758,52.9,0.044438314,8150,0.1395824,4129,27551.392680883408,206450000,-3.9556088,2064500,0.9929940365254879
4.236852762754498,-0.007197921,0.02338101,0.27767402,47.08,0.04290329,8030,0.13704774,4130,27557.810219287872,206500000,-3.9552093,2065000,0.9932904299348593
4.643282233083883,-0.0066608367,0.025879866,0.298492,51.08,0.057197258,8317,0.13994618,4131,27564.378226041794,206550000,-3.9632854,2065500,0.9918695325031877
4.846147056755144,-0.008223653,0.024001967,0.27889198,59.99,0.062312804,8683,0.13976002,4132,27570.74807858467,206600000,-3.9671152,2066000,0.9912678804248571
5.245839882960572,-0.007126874,0.022717476,0.273274,52.26,0.036881424,8550,0.1426593,4133,27577.09880208969,206650000,-3.9721134,2066500,0.994305388070643
4.825153938411095,-0.006729874,0.022731235,0.27460593,54.57,0.04598647,8245,0.14040521,4134,27583.34336423874,206700000,-3.974715,2067000,0.9933055280707777
5.113739393131109,-0.006299338,0.02400284,0.28455403,51.63,0.059349414,8023,0.14305755,4135,27590.03286075592,206750000,-3.9675224,2067500,0.9914258271455765
4.39680259358378,-0.0061529987,0.023760805,0.27903798,49.94,0.05529223,8264,0.13884239,4136,27596.77500987053,206800000,-3.9624155,2068000,0.9916586671024561
4.107682387151981,-0.0080379965,0.023529673,0.280322,50.27,0.058949023,8188,0.13787511,4137,27603.442237615585,206850000,-3.9658866,2068500,0.9910235367715359
4.838163357541489,-0.0076228906,0.020716242,0.25727004,50.4,0.033072546,8046,0.14500314,4138,27610.123066425323,206900000,-3.9634638,2069000,0.995160196442157
4.7552777110086755,-0.0070006493,0.023613393,0.27717802,55.64,0.047907256,8317,0.13403592,4139,27616.979423761368,206950000,-3.957978,2069500,0.9925150610506535
4.400713060112175,-0.0069441707,0.022956531,0.27578998,51.15,0.048183646,8089,0.13638146,4140,27623.54640865326,207000000,-3.9542727,2070000,0.9927068408578634
5.33166338080453,-0.005889461,0.023337808,0.27771997,54.76,0.054398105,8401,0.14067207,4141,27630.298138141632,207050000,-3.9558048,2070500,0.9916178211569786
4.455557652032585,-0.0061815567,0.022989145,0.27422196,49.47,0.051979084,8500,0.14452335,4142,27636.780393362045,207100000,-3.9593775,2071000,0.9921141229569912
4.644720808953716,-0.007265165,0.02333724,0.276798,53.29,0.053799167,8200,0.14284082,4143,27643.26995253563,207150000,-3.9727294,2071500,0.9923889739438891
4.836900169364562,-0.0035543025,0.028716767,0.313232,55.94,0.06974802,8048,0.13910022,4144,27649.940479278564,207200000,-3.9825857,2072000,0.9896504087373614
4.726179741305096,-0.0075006695,0.022682507,0.270244,50.37,0.044269487,7969,0.14024906,4145,27656.62404036522,207250000,-3.985459,2072500,0.9932091650553048
5.657159706690145,-0.005576543,0.021997,0.26425597,54.9,0.03638624,8047,0.1436881,4146,27663.47404074669,207300000,-3.985127,2073000,0.9944333485327661
3.84404180217909,-0.0077513536,0.024638575,0.28377795,47.03,0.057539426,8245,0.13865554,4147,27670.29629588127,207350000,-3.9853776,2073500,0.991322161629796
4.37646885473674,-0.0071041365,0.024957895,0.28993,46.84,0.05409163,8460,0.13751769,4148,27676.95747613907,207400000,-3.9917865,2074000,0.9922715714201331
4.753623383553932,-0.005747914,0.024699153,0.28648394,53.97,0.048147965,8455,0.1411059,4149,27683.426427841187,207450000,-4.0022616,2074500,0.9928979561664164
4.547755586976928,-0.004598354,0.024198618,0.28163403,52.24,0.045981497,8653,0.14121562,4150,27689.911499738693,207500000,-3.996889,2075000,0.993221253156662
5.071009320361554,-0.0048487945,0.026015732,0.29375803,57.94,0.06676778,8366,0.13970383,4151,27696.19181370735,207550000,-3.9925895,2075500,0.9896231787279248
5.757207125946297,-0.005924781,0.027879206,0.31074798,59.66,0.041316666,8264,0.13993235,4152,27702.76189184189,207600000,-3.9921758,2076000,0.9935534270480275
4.324763077030875,-0.0054366807,0.022817912,0.274978,49.27,0.044042677,7920,0.14099579,4153,27709.26042318344,207650000,-4.0046973,2076500,0.9931266102939844
4.105653112573127,-0.0050900686,0.024627458,0.28600198,51.99,0.0529229,8143,0.1371705,4154,27716.190045118332,207700000,-4.009904,2077000,0.9919858416542411
4.424019661979692,-0.008030062,0.021306006,0.26211798,48.9,0.028682856,8015,0.13964906,4155,27722.865929841995,207750000,-4.0192943,2077500,0.9953954233787954
5.638681279229713,-0.006546896,0.021826554,0.266442,55.31,0.046629686,8012,0.13710119,4156,27729.430572271347,207800000,-4.0275292,2078000,0.9930416825227439
4.0538655203907545,-0.007266632,0.020006603,0.250918,50.25,0.026291624,8291,0.13775577,4157,27736.0996966362,207850000,-4.0353484,2078500,0.9960986848454922
5.222186560419068,-0.006984657,0.02195194,0.26392606,53.97,0.039976314,7965,0.13839392,4158,27742.79411172867,207900000,-4.0477495,2079000,0.9941439353860915
4.585163511701175,-0.0074187983,0.022163205,0.26819798,52.01,0.042176556,8478,0.14222682,4159,27749.733731985092,207950000,-4.0563293,2079500,0.9932884182780981
4.597634628028172,-0.004259553,0.024433637,0.28424996,50.31,0.048464548,8010,0.13519628,4160,27756.18946003914,208000000,-4.0652914,2080000,0.9924270701594651
4.091630863456139,-0.0061633643,0.02334267,0.27753997,50.36,0.05488625,8090,0.13949926,4161,27762.889887332916,208050000,-4.060849,2080500,0.9919112389907241
4.6771714615372915,-0.006644922,0.02234929,0.270498,57.37,0.04129776,8227,0.13963035,4162,27769.684422016144,208100000,-4.052755,2081000,0.9937929129227996
4.0868747279353554,-0.0078109503,0.02267495,0.26943797,52.16,0.03320514,8234,0.14424747,4163,27776.216277837753,208150000,-4.0646405,2081500,0.9948666207492352
3.528117735642045,-0.0057236487,0.022095533,0.266178,43.65,0.037476163,8482,0.14349426,4164,27782.750624656677,208200000,-4.078149,2082000,0.9944461011327803
4.434544258442329,-0.0043960866,0.02255787,0.27122808,54.45,0.046514004,8554,0.13888645,4165,27789.33767104149,208250000,-4.0783696,2082500,0.993337812833488
4.268774759683729,-0.0050241267,0.023339998,0.27727193,52.15,0.050916743,8514,0.13867946,4166,27795.812293052673,208300000,-4.0705547,2083000,0.9923037895932794
4.440644874074496,-0.0058245067,0.022474585,0.26771396,53.15,0.032853592,8186,0.1383955,4167,27802.26586151123,208350000,-4.0701804,2083500,0.9947742186486721
4.743903662353769,-0.007226707,0.023602411,0.28239405,52.91,0.03392192,8214,0.14163503,4168,27808.979122638702,208400000,-4.0714574,2084000,0.9948615515604615
4.9666358405922075,-0.0069341483,0.02254322,0.27353403,57.63,0.028679116,8521,0.13613221,4169,27815.67924642563,208450000,-4.0725102,2084500,0.9953878587111831
4.125975010239345,-0.0068916897,0.02324469,0.276286,48.07,0.041892428,8250,0.14114586,4170,27822.099961042404,208500000,-4.081886,2085000,0.993650387506932
4.871977611046605,-0.00707524,0.020993844,0.25738803,50.79,0.034296285,8258,0.1405918,4171,27828.601633310318,208550000,-4.0774484,2085500,0.9948306167498231
5.026026212582947,-0.0077733044,0.021251628,0.26062003,52.7,0.035735525,8072,0.14200912,4172,27835.273806333542,208600000,-4.0848656,2086000,0.9946821252815425
5.2337202888682075,-0.0061212713,0.021465456,0.26325202,54.43,0.03258776,8248,0.1378918,4173,27841.98196721077,208650000,-4.0950356,2086500,0.9949322096072137
4.63245761217835,-0.0073449286,0.023351168,0.27640995,54.32,0.04482563,8074,0.13766308,4174,27848.71129655838,208700000,-4.0932636,2087000,0.9930215352214873
3.8970170766281806,-0.0066064834,0.02257187,0.27453598,46.75,0.031308398,8196,0.14011712,4175,27855.499680519104,208750000,-4.0956607,2087500,0.9949379931204021
3.826469858632954,-0.0053394116,0.022915704,0.27226603,47.97,0.037200898,8309,0.13701317,4176,27862.02784395218,208800000,-4.0936613,2088000,0.9942691270262003
5.123922223968766,-0.0043785763,0.025811236,0.29624802,53.62,0.044719998,8132,0.14205615,4177,27868.632261514664,208850000,-4.0881023,2088500,0.9934725677594543
4.2104993226340595,-0.0052144118,0.024155932,0.28516197,51.81,0.036935262,8308,0.13964349,4178,27875.379490613937,208900000,-4.092375,2089000,0.9942956338636577
5.048696976260435,-0.0047801593,0.023839029,0.28162402,55.59,0.049474288,8420,0.13872182,4179,27881.97433757782,208950000,-4.088559,2089500,0.9926648116670549
3.49984065032535,-0.0069742654,0.021268655,0.2562819,46.63,0.039633892,8513,0.13682874,4180,27888.433767318726,209000000,-4.0890365,2090000,0.9940852951258421
5.228653788173979,-0.004618952,0.026323948,0.29745996,52.19,0.06495183,8016,0.14059022,4181,27894.83438062668,209050000,-4.097864,2090500,0.9902062257751822
4.0105010938148915,-0.007632726,0.024122827,0.28080398,50.6,0.051433932,8142,0.13877356,4182,27901.741017103195,209100000,-4.1069093,2091000,0.9923205650411546
4.940788035394944,-0.007573622,0.023111964,0.27540797,49.19,0.047745608,8078,0.13746382,4183,27908.456457853317,209150000,-4.105343,2091500,0.9927660138346255
5.276188238475297,-0.006671254,0.022964602,0.271194,56.75,0.045078736,7953,0.13734248,4184,27914.967255830765,209200000,-4.1022916,2092000,0.9933172455057502
