approxkl,total_timesteps,ep_len_mean,serial_timesteps,value_loss,explained_variance,fps,true_reward,ep_reward_mean,policy_entropy,clipfrac,time_elapsed,policy_loss,n_updates
0.0053966786,22350000,108.39,223500,647.61206,0.8930718675255775,8310,0.4846716,142.27961246613597,3.2432187,0.061027985,3008.1434478759766,-0.0061315387,447
0.0051371367,22400000,106.33,224000,595.3051,0.8941381275653839,8025,0.5008142,175.13317884923956,3.2361984,0.057717994,3014.5689356327057,-0.006804407,448
0.005443989,22450000,115.12,224500,628.8653,0.8847256451845169,8294,0.4527575,154.67917701219295,3.2358909,0.062418003,3021.44425034523,-0.006631446,449
0.005021674,22500000,93.1,225000,617.7767,0.9003436118364334,8065,0.68316334,177.9914554800407,3.22674,0.055346,3027.8484959602356,-0.0064002047,450
0.0054071993,22550000,123.26,225500,527.6107,0.895245186984539,8015,0.362703,131.0484248765001,3.2072177,0.061787996,3034.6280233860016,-0.006751652,451
0.005178004,22600000,102.73,226000,574.10394,0.8995024859905243,8043,0.4897353,154.0829654349646,3.1907084,0.057283986,3041.421905517578,-0.0069248653,452
0.0054046814,22650000,118.66,226500,564.21326,0.9021560475230217,8228,0.52953464,170.48292763637693,3.1767967,0.06224999,3048.148784160614,-0.0065034516,453
0.00485755,22700000,105.3,227000,585.9649,0.9022695645689964,7845,0.50881815,182.19308217315665,3.1656668,0.05225201,3054.566640853882,-0.0058594705,454
0.005312198,22750000,116.86,227500,591.29974,0.8979952186346054,7954,0.6477118,168.756549221433,3.1527026,0.059423998,3061.4006838798523,-0.00661031,455
0.0055188905,22800000,98.8,228000,573.97174,0.906270943582058,8078,0.55731326,164.64991200361962,3.1421182,0.063432,3068.1616847515106,-0.0068441336,456
0.005293687,22850000,119.93,228500,569.37476,0.9072050675749779,8387,0.59062177,179.0332006765758,3.1327724,0.059219994,3074.895781517029,-0.006393405,457
0.00532006,22900000,126.92,229000,541.8997,0.912453755736351,7815,0.5521573,156.65092201231892,3.1194339,0.05934401,3081.4177203178406,-0.006658315,458
0.00534156,22950000,110.4,229500,543.27655,0.906194731593132,8008,0.45136297,136.32078573683307,3.1061597,0.060484,3088.403030395508,-0.006677878,459
0.004741983,23000000,120.7,230000,593.1234,0.8988762870430946,8132,0.64318675,184.77451247717036,3.090803,0.050628003,3095.1100347042084,-0.0061955303,460
0.0045241625,23050000,94.18,230500,619.71515,0.8940065801143646,7661,0.43228167,158.00335015060975,3.0849807,0.047372,3101.7821083068848,-0.0062946808,461
0.005426496,23100000,108.35,231000,585.05505,0.8995096012949944,8180,0.4182493,144.48546093712878,3.0733414,0.062014002,3108.9266390800476,-0.0066241235,462
0.0062348326,23150000,115.18,231500,500.49695,0.9079965054988861,8198,0.5371929,169.68170379195544,3.0547826,0.073888,3115.6407990455627,-0.0071912133,463
0.005240628,23200000,138.24,232000,618.2109,0.8988644853234291,8184,0.538155,220.21061814651404,3.0418887,0.05791,3122.2193462848663,-0.006486605,464
0.0052304952,23250000,107.07,232500,532.65326,0.9076711684465408,7932,0.5855378,180.7442903418743,3.0348315,0.05836,3128.758079767227,-0.0072295424,465
0.0052126944,23300000,129.66,233000,607.0155,0.9031156226992607,7934,0.65367043,208.26703901490185,3.0236337,0.058384005,3135.523627281189,-0.0059651267,466
0.0053911493,23350000,146.77,233500,588.6723,0.9007054194808006,7908,0.6206662,201.06029172927262,3.0134983,0.060975995,3142.354056596756,-0.0066630566,467
0.0054190373,23400000,114.04,234000,501.76202,0.910405620932579,8121,0.5254113,176.72394370847212,3.0000403,0.05995199,3149.2174088954926,-0.006287754,468
0.0054160072,23450000,116.42,234500,542.3518,0.9079469442367554,8154,0.4882922,171.10326986782877,2.987698,0.061854005,3155.9559168815613,-0.0066886656,469
0.00512412,23500000,109.24,235000,446.49432,0.9168444499373436,8106,0.47435755,110.60978329634662,2.9879878,0.05794599,3162.589694738388,-0.0063743405,470
0.0055162744,23550000,142.49,235500,549.9696,0.9052916765213013,8117,0.6352616,174.21390641146277,2.9907565,0.06397,3169.231460571289,-0.006601338,471
0.0056074,23600000,122.73,236000,535.0475,0.9089907705783844,8059,0.5566045,164.10962578550635,2.9799511,0.06362401,3176.0137255191803,-0.0064307703,472
0.00577083,23650000,113.69,236500,526.64856,0.915935717523098,7766,0.68111545,196.2254168422186,2.9710934,0.06776199,3182.7972931861877,-0.0063244207,473
0.005885443,23700000,144.55,237000,544.5149,0.9068854451179504,7835,0.60240906,187.7414857304213,2.964244,0.068661995,3189.720789670944,-0.006389159,474
0.0048865983,23750000,107.19,237500,478.92593,0.9140885695815086,8043,0.59528,152.72831828006804,2.9559362,0.052711986,3196.6961607933044,-0.0058408673,475
0.0052889953,23800000,153.0,238000,559.95874,0.9092407003045082,7915,0.58678716,176.16183939315977,2.9443433,0.059543986,3203.252341270447,-0.006299637,476
0.0050605615,23850000,124.35,238500,475.70987,0.9213614538311958,8175,0.6544768,172.82262972961766,2.9381618,0.05549799,3210.1325919628143,-0.0061656605,477
0.0048183324,23900000,133.18,239000,478.6395,0.9162253141403198,7921,0.5029125,156.42884510275277,2.937267,0.053424,3216.8202159404755,-0.0061629717,478
0.0054526804,23950000,136.31,239500,517.1453,0.9150318950414658,7810,0.65100294,216.91237592791552,2.9286916,0.062317997,3223.6102244853973,-0.0059392373,479
0.0052369316,24000000,144.91,240000,521.5135,0.912273496389389,8354,0.623983,197.87147720328386,2.9160988,0.058857992,3230.2457354068756,-0.0065415776,480
0.0055211713,24050000,149.93,240500,570.33136,0.9117665514349937,7950,0.67715055,161.4568370264877,2.9037488,0.063756,3236.8146212100983,-0.006646743,481
0.0051462846,24100000,120.52,241000,546.21674,0.9108981266617775,7877,0.5329015,154.08672541448658,2.8859785,0.056929998,3243.6498050689697,-0.0067738798,482
0.0059735514,24150000,137.27,241500,547.8769,0.9142168685793877,8009,0.62906694,177.60689342214235,2.869712,0.06946001,3250.2331070899963,-0.0060155196,483
0.005582872,24200000,136.5,242000,496.95428,0.9187493324279785,7730,0.615383,174.7296418894437,2.8557825,0.062781975,3257.0591475963593,-0.0066378675,484
0.005315316,24250000,138.79,242500,515.7324,0.9165340587496758,7904,0.60703045,207.28387851428164,2.8463464,0.060844008,3264.1392533779144,-0.0064765527,485
0.0051568383,24300000,131.33,243000,522.87854,0.9130071401596069,8044,0.5657974,149.4997915265503,2.8373992,0.05774801,3271.0342202186584,-0.006125152,486
0.005585885,24350000,152.63,243500,472.87567,0.9193451628088951,7962,0.64287835,197.60808978726206,2.8229613,0.063686006,3277.8284249305725,-0.0059046485,487
0.0053977086,24400000,129.24,244000,492.77808,0.9178925901651382,8055,0.6362032,188.01054318974624,2.8095226,0.06117799,3284.7213306427,-0.006507489,488
0.0053561963,24450000,153.22,244500,508.08832,0.9136580973863602,8175,0.65143913,220.60403001613543,2.8061514,0.060916,3291.5482664108276,-0.006734677,489
0.005703096,24500000,151.46,245000,524.4139,0.9213173761963844,8197,0.71241903,229.69280360727262,2.7938745,0.065928005,3298.2594521045685,-0.0060151047,490
0.005577337,24550000,132.63,245500,535.2903,0.9178077653050423,8163,0.7212342,210.18411198473578,2.7714996,0.062384006,3304.884603023529,-0.005926304,491
0.0057231258,24600000,148.96,246000,421.94995,0.9256024733185768,8120,0.68072134,166.0006683548121,2.7560253,0.066801995,3311.488080739975,-0.006649449,492
0.0052324873,24650000,124.7,246500,506.24786,0.9217807278037071,8167,0.71263385,202.56954108653525,2.7452009,0.058468007,3318.060839176178,-0.006873335,493
0.0060506584,24700000,120.68,247000,417.74164,0.928759790956974,7914,0.5843767,157.08177672427215,2.731573,0.07084001,3324.7506935596466,-0.007252849,494
0.005780905,24750000,173.36,247500,535.3718,0.9195346683263779,8256,0.7737483,249.64981466726206,2.7103229,0.06686799,3331.6128871440887,-0.0055165137,495
0.00520868,24800000,145.0,248000,495.0183,0.9220304265618324,8570,0.7755818,196.3086762807171,2.693569,0.057922002,3338.1276717185974,-0.006100885,496
0.005494008,24850000,171.67,248500,524.05237,0.9173046126961708,7869,0.68980867,204.42897658536734,2.6808403,0.062097996,3344.5719985961914,-0.0069610407,497
0.005402808,24900000,146.03,249000,452.08917,0.9278534799814224,7875,0.70199573,216.8946944344959,2.6802044,0.06107201,3351.3875069618225,-0.006487555,498
0.006035456,24950000,172.26,249500,463.2721,0.9142472073435783,7754,0.6408398,179.76537687258843,2.6724784,0.07234,3358.177152633667,-0.0066018184,499
0.005814109,25000000,154.73,250000,475.883,0.921023964881897,7905,0.7271919,212.84774692298404,2.656931,0.06706398,3365.0180575847626,-0.005788232,500
0.005964091,25050000,175.14,250500,458.4778,0.9208204224705696,8194,0.63522935,203.53448208652853,2.636539,0.068822,3371.6562922000885,-0.0070386175,501
0.0057878597,25100000,179.02,251000,424.83176,0.9204305037856102,7997,0.6835547,219.00221332996531,2.6210153,0.0676,3378.0836470127106,-0.006268946,502
0.0054254597,25150000,172.98,251500,450.8913,0.9223653599619865,8131,0.5824926,204.43244200086025,2.6095045,0.06088,3384.8324134349823,-0.0068368097,503
0.0057243817,25200000,189.52,252000,477.5105,0.9255845844745636,8380,0.74725837,217.8247457714711,2.5867434,0.06539998,3391.3558473587036,-0.0063092834,504
0.006535234,25250000,183.69,252500,499.35486,0.9239311516284943,8217,0.81690085,234.30970030433403,2.5611537,0.07823399,3397.9551491737366,-0.0066406196,505
0.0053728814,25300000,202.36,253000,492.1275,0.9194092154502869,8069,0.7516877,244.60161926221582,2.54638,0.060362,3404.4668679237366,-0.006645186,506
0.005629327,25350000,186.66,253500,496.52927,0.9273568764328957,7968,0.8433216,264.90123164910324,2.5330644,0.065076016,3410.92937541008,-0.006690195,507
0.0058010025,25400000,214.42,254000,451.43063,0.9186165407299995,7883,0.6894589,216.1868105574825,2.5156682,0.06722601,3417.5891189575195,-0.0065028723,508
0.005561667,25450000,211.2,254500,484.1514,0.9233680069446564,8100,0.7470688,254.6686847156609,2.5006545,0.06367,3424.5209159851074,-0.0057981675,509
0.006687186,25500000,221.26,255000,399.18375,0.9224573820829391,8105,0.62229,211.6157492510047,2.4846354,0.080244005,3431.1810524463654,-0.006937406,510
0.005967395,25550000,167.49,255500,471.62204,0.9230693504214287,8094,0.6852086,197.44493898030942,2.4646823,0.069285996,3437.9507908821106,-0.006703515,511
0.005720618,25600000,208.4,256000,388.3882,0.933116540312767,8416,0.80272955,261.61716252635944,2.4544199,0.06661,3444.5976560115814,-0.005851092,512
0.0064675338,25650000,209.22,256500,421.63434,0.9274374842643738,8478,0.6564721,187.59242299715334,2.4415336,0.077276,3451.003491163254,-0.006538974,513
0.006738429,25700000,214.73,257000,415.07288,0.931521363556385,8487,0.73673046,244.67802803941365,2.428873,0.08291397,3457.522760629654,-0.0071619307,514
0.005964851,25750000,212.29,257500,466.7348,0.9215719774365425,7908,0.7152168,209.96387084829422,2.415029,0.068894,3464.0152592658997,-0.0072142635,515
0.0056187836,25800000,194.61,258000,387.07935,0.9351698905229568,8091,0.7149857,191.5351728030288,2.3996434,0.06440002,3470.9307425022125,-0.0065197987,516
0.0052914917,25850000,235.98,258500,404.8775,0.9270475655794144,7974,0.6902882,228.68914799865365,2.3918777,0.060270008,3477.573971271515,-0.0064744167,517
0.0056367177,25900000,271.66,259000,375.2289,0.9325075149536133,7965,0.7118046,262.9164735576719,2.380257,0.064338,3484.4099888801575,-0.0066609234,518
0.0059204786,25950000,215.34,259500,426.31293,0.9288450255990028,8233,0.7558639,234.44284951759127,2.3605661,0.069042,3491.1679289340973,-0.006932785,519
0.0055476236,26000000,256.2,260000,355.1321,0.9262617155909538,8151,0.65772116,244.6103775575327,2.3436575,0.06361,3497.8118438720703,-0.006694715,520
0.005800388,26050000,219.84,260500,460.6834,0.926128976047039,7785,0.83185095,261.0323849288093,2.3207078,0.066906,3504.338511943817,-0.006068153,521
0.0069337864,26100000,267.02,261000,399.51672,0.925350733101368,8466,0.74790347,279.5814231280136,2.2941363,0.08440201,3511.343994140625,-0.0065360786,522
0.006473338,26150000,247.21,261500,404.62958,0.9282320290803909,8066,0.6703843,236.43538153092663,2.2734177,0.077322,3517.7808830738068,-0.0065339142,523
0.005938186,26200000,278.91,262000,396.9343,0.9329391121864319,8287,0.84351206,291.6480082043204,2.247345,0.06744199,3524.3243741989136,-0.006421879,524
0.0057171676,26250000,207.16,262500,462.70407,0.9294711425900459,7840,0.77665603,245.92724182138588,2.225365,0.065022,3530.6769495010376,-0.006359656,525
0.005453916,26300000,214.19,263000,472.80612,0.92942675948143,7992,0.8564841,246.30283475487988,2.2154322,0.062320005,3537.541021823883,-0.0059830695,526
0.0055063977,26350000,225.55,263500,444.3516,0.9284385964274406,8010,0.8169586,236.50912447093413,2.2050717,0.06329599,3544.297369003296,-0.0065563614,527
0.0064418046,26400000,237.64,264000,421.52493,0.9312994331121445,8150,0.7433488,263.058923458365,2.1872127,0.075913996,3550.9782445430756,-0.0060657505,528
0.006293354,26450000,275.93,264500,354.1024,0.9357323572039604,8204,0.7729286,278.81293361108345,2.1642585,0.07459602,3557.578989982605,-0.0067994986,529
0.006239253,26500000,276.68,265000,434.57153,0.9265095293521881,8019,0.8534958,281.67289618357313,2.147376,0.073947996,3564.0637991428375,-0.006792711,530
0.0059164637,26550000,290.67,265500,385.05972,0.9304515793919563,7890,0.80700594,288.7667915106759,2.134285,0.069362015,3570.8755056858063,-0.0069969203,531
0.00631851,26600000,275.83,266000,406.58203,0.9297434240579605,8165,0.68382263,248.95880817172852,2.1171012,0.07449399,3577.7974627017975,-0.0063257394,532
0.005863055,26650000,261.38,266500,367.23694,0.9336440935730934,8103,0.7072452,274.81868799099317,2.1032822,0.06868,3584.5149762630463,-0.0060451035,533
0.0070964033,26700000,248.35,267000,380.42453,0.9259126633405685,7809,0.6371913,222.11715053474134,2.0960722,0.087352,3591.2507030963898,-0.0072521465,534
0.0069338484,26750000,214.21,267500,389.01645,0.9325127527117729,8088,0.74791026,257.8446969820359,2.0830717,0.084544,3597.9980194568634,-0.0072159846,535
0.0063591083,26800000,313.67,268000,337.9894,0.9294478222727776,7998,0.7149756,259.86012681762514,2.0777411,0.07639401,3604.6469781398773,-0.0064851837,536
0.006108589,26850000,260.37,268500,423.3468,0.9285000711679459,8056,0.84266734,285.2509443551914,2.0728617,0.071359985,3611.4639508724213,-0.006208365,537
