fps,policy_loss,ep_reward_mean,total_timesteps,ep_len_mean,time_elapsed,clipfrac,value_loss,n_updates,policy_entropy,explained_variance,approxkl,serial_timesteps,true_reward
8215,-0.0071280138,4.754177943360774,153800000,56.5,20563.384619235992,0.26491395,0.040470324,3076,-3.31145,0.9934943015687168,0.021825558,1538000,0.15015632
7936,-0.0047536395,6.034920581809929,153850000,57.36,20569.925132513046,0.254546,0.029826934,3077,-3.307117,0.9953306629322469,0.020589715,1538500,0.15372111
8183,-0.0053107827,6.0728906361376,153900000,59.62,20576.723855018616,0.25881994,0.032450125,3078,-3.309466,0.9946199082769454,0.021376858,1539000,0.1588049
8089,-0.0052574496,4.63677956208936,153950000,50.34,20583.253235816956,0.24310201,0.03387965,3079,-3.3113656,0.9945292891934514,0.019385677,1539500,0.15345015
8122,-0.006433679,5.59054970660014,154000000,57.07,20589.986350536346,0.26290202,0.03776103,3080,-3.3135943,0.9940406391397119,0.021267978,1540000,0.15737313
8094,-0.0052310214,5.5749125861408535,154050000,60.59,20596.594840765,0.26491994,0.032593973,3081,-3.3106222,0.9948161537759006,0.021628762,1540500,0.15041094
7944,-0.0052001523,5.964900275797408,154100000,55.78,20603.30620074272,0.26142,0.035726566,3082,-3.3120022,0.9944097464904189,0.021085626,1541000,0.15787531
7908,-0.0076119956,5.199222488572923,154150000,58.7,20610.10316991806,0.26643804,0.05102525,3083,-3.3074765,0.9919619467109442,0.0222787,1541500,0.15100454
8134,-0.006230243,5.1336099477479005,154200000,55.92,20616.84534406662,0.250752,0.034415927,3084,-3.3087776,0.9944535661488771,0.020128487,1542000,0.1516342
8298,-0.0050569843,4.9496537310886195,154250000,55.19,20623.530446767807,0.27481395,0.04653553,3085,-3.318616,0.9929293505847454,0.023514492,1542500,0.15104187
8400,-0.0053187655,4.970468253930594,154300000,51.33,20630.05079126358,0.28446406,0.03913585,3086,-3.3357837,0.9936679536476731,0.023974007,1543000,0.15436016
8319,-0.0049332487,5.4835397980563,154350000,55.57,20636.406516313553,0.294516,0.061063565,3087,-3.3523865,0.990262383595109,0.026303794,1543500,0.15038067
8096,-0.0065612816,5.246513316778146,154400000,52.3,20642.853252649307,0.25762603,0.038762897,3088,-3.3587217,0.9938511927612126,0.021197973,1544000,0.15596451
7891,-0.005744724,4.862930294763427,154450000,56.06,20649.60212111473,0.277332,0.046112787,3089,-3.3591702,0.9925811784341931,0.023166409,1544500,0.15081634
8077,-0.0067174877,4.739436886116454,154500000,57.68,20656.430837631226,0.24604598,0.025252515,3090,-3.360637,0.9956227988004684,0.019372331,1545000,0.14835152
7833,-0.0053143697,5.279162260461308,154550000,54.64,20663.198847532272,0.25296193,0.033212017,3091,-3.3641305,0.9947433043271303,0.020314299,1545500,0.15485394
8127,-0.0069961376,5.9281108296210006,154600000,58.85,20670.190029859543,0.254376,0.046223126,3092,-3.367279,0.9927429463714361,0.020770945,1546000,0.15640846
8148,-0.0058428436,5.1350277304273915,154650000,51.97,20676.8936419487,0.27635202,0.038871232,3093,-3.3759012,0.9934514025226235,0.02357633,1546500,0.1501979
7996,-0.0061478866,4.893130058086536,154700000,57.82,20683.63942885399,0.27479407,0.02924282,3094,-3.3891308,0.9951241635717452,0.02261212,1547000,0.15364595
7903,-0.0055168853,4.839185371319473,154750000,52.91,20690.315354585648,0.26527202,0.031362403,3095,-3.399909,0.9947810433804989,0.022067564,1547500,0.15377156
7723,-0.0066548665,5.653592402339564,154800000,54.14,20697.10038781166,0.258474,0.02661987,3096,-3.402915,0.9955382095649838,0.02053221,1548000,0.15298207
8092,-0.00442629,5.7583538802048135,154850000,58.31,20704.133311271667,0.27305597,0.044180218,3097,-3.406991,0.9923884603194892,0.023108583,1548500,0.15456507
7886,-0.006505749,4.307786149169697,154900000,44.13,20710.886939764023,0.23813201,0.016739938,3098,-3.4106197,0.9971105926670134,0.018365206,1549000,0.15947527
8016,-0.0045256885,4.98248032325122,154950000,54.92,20717.66078019142,0.26629797,0.05367513,3099,-3.4067295,0.991531003266573,0.022358585,1549500,0.1502446
7869,-0.006188438,5.080078363741231,155000000,54.42,20724.360467672348,0.25761405,0.02364678,3100,-3.401712,0.9959815568290651,0.020902453,1550000,0.15991442
8177,-0.005444787,5.0827700513455785,155050000,51.74,20731.21600317955,0.25944602,0.024389116,3101,-3.4080138,0.9958575065247715,0.021015143,1550500,0.15492181
7740,-0.0056782733,4.7957747199933145,155100000,52.64,20737.81654906273,0.26682398,0.030684913,3102,-3.4000945,0.9949082769453526,0.021571565,1551000,0.15295406
8156,-0.0082365,5.053445969189779,155150000,55.04,20744.866698741913,0.24203396,0.018960677,3103,-3.3999808,0.9965775383170694,0.019088242,1551500,0.15466131
7990,-0.0056392928,5.483325590968452,155200000,55.2,20751.41269850731,0.26226604,0.050553106,3104,-3.4148529,0.9920627698302269,0.02178531,1552000,0.15201649
8233,-0.0052633355,6.374125886083057,155250000,70.83,20758.117594718933,0.29377395,0.058755856,3105,-3.4139283,0.9907794408500195,0.025540449,1552500,0.15449752
7966,-0.0031580715,5.554742744132309,155300000,61.3,20764.675462961197,0.28518394,0.057256337,3106,-3.406223,0.9913790533319116,0.023842579,1553000,0.15052815
8231,-0.0070158415,4.877237619239749,155350000,52.47,20771.425221204758,0.24660595,0.025290249,3107,-3.4055622,0.9957893346436322,0.019159667,1553500,0.15619612
8027,-0.0065279384,5.459865792321143,155400000,62.46,20777.999024391174,0.255982,0.024955893,3108,-3.4137018,0.9957405789755285,0.020152047,1554000,0.15508777
8219,-0.006995929,5.49238098284146,155450000,53.27,20784.800628185272,0.26485005,0.027522592,3109,-3.4211414,0.9954289421439171,0.022192715,1554500,0.15992028
7869,-0.0066984165,4.692386371828215,155500000,53.0,20791.442330121994,0.25949404,0.03189415,3110,-3.429327,0.9949526051059365,0.02114655,1555000,0.15431564
7929,-0.0068237125,5.135799022784486,155550000,52.84,20798.331100463867,0.258232,0.020825597,3111,-3.4220886,0.996353910304606,0.020312538,1555500,0.15461324
8149,-0.006224056,6.183528252079705,155600000,60.77,20804.911814928055,0.271814,0.038406905,3112,-3.4121335,0.993735724594444,0.022567028,1556000,0.15366937
8068,-0.0076757153,4.151541775364094,155650000,51.54,20811.514920949936,0.24496001,0.049528204,3113,-3.421051,0.9922327073290944,0.019583054,1556500,0.14913559
7771,-0.0062349974,4.797232754527068,155700000,48.4,20818.31315636635,0.263136,0.026332691,3114,-3.4258904,0.9954264480620623,0.021410698,1557000,0.15332253
8100,-0.007379834,4.772748029521608,155750000,54.28,20825.26391863823,0.262268,0.039463587,3115,-3.4300375,0.9938514423556626,0.021429366,1557500,0.15272574
8280,-0.0069434517,4.573274711346785,155800000,50.94,20831.988146305084,0.27935,0.049010657,3116,-3.4300613,0.9918850129470229,0.023467747,1558000,0.15748422
7948,-0.0065110344,5.609955427347886,155850000,60.97,20838.31400203705,0.248234,0.04839916,3117,-3.4324872,0.9923557844012976,0.01996613,1558500,0.1539789
7721,-0.0059910547,4.504301376107469,155900000,47.7,20844.910668849945,0.30373004,0.055771895,3118,-3.4304233,0.9910133853554726,0.028100738,1559000,0.15867184
8134,-0.004685967,5.7780279766416065,155950000,56.69,20851.86276268959,0.27222002,0.0420756,3119,-3.427475,0.9930311422795057,0.022767853,1559500,0.15890995
8211,-0.0065279924,5.703953697712277,156000000,57.84,20858.500398397446,0.26804602,0.042311,3120,-3.424059,0.9931356576271355,0.022512067,1560000,0.15003435
8222,-0.0058928174,6.652364079012768,156050000,65.15,20865.18380331993,0.26279002,0.03130077,3121,-3.427898,0.9950495096854866,0.02136909,1560500,0.1545892
8171,-0.0049305097,4.257862029886674,156100000,52.06,20871.7755715847,0.26360002,0.042711724,3122,-3.4319415,0.993560990318656,0.021357415,1561000,0.14848226
8081,-0.0050503234,6.001121605305671,156150000,55.35,20878.350945949554,0.26556396,0.025627544,3123,-3.437192,0.995802482124418,0.021613054,1561500,0.16051306
8079,-0.006943094,4.751551864946741,156200000,54.81,20885.003389835358,0.24318609,0.01891001,3124,-3.4401355,0.9967302614822984,0.019182662,1562000,0.15822734
8230,-0.0071490807,5.085963334718254,156250000,53.81,20891.7379155159,0.265406,0.034292426,3125,-3.4336367,0.9945622622035444,0.021619882,1562500,0.14653802
8255,-0.0033081607,4.712226325616357,156300000,52.98,20898.405874967575,0.27409604,0.03373344,3126,-3.4275875,0.994514926802367,0.02238139,1563000,0.15759505
7913,-0.0052066636,6.036072812875791,156350000,64.47,20904.933255195618,0.25737992,0.045915734,3127,-3.4281876,0.9927725004963577,0.020816607,1563500,0.15119958
8055,-0.005054197,4.5488358585716195,156400000,51.93,20911.80267739296,0.26941195,0.037000973,3128,-3.4289613,0.9941927380859852,0.022370474,1564000,0.15504158
8131,-0.0076898034,5.499362812603867,156450000,59.19,20918.510370731354,0.257642,0.029779581,3129,-3.4357405,0.9948172448202968,0.021081237,1564500,0.15197577
8296,-0.0071738213,5.242740951272135,156500000,55.34,20925.205426454544,0.241544,0.026618754,3130,-3.440939,0.995770804118365,0.01894046,1565000,0.1528979
8432,-0.0046046884,6.322280913876457,156550000,62.55,20931.687455415726,0.28240404,0.040873498,3131,-3.4386175,0.9932232527062297,0.024244787,1565500,0.15715751
8386,-0.0049705063,5.3526393324739185,156600000,55.05,20937.943982839584,0.285146,0.058686193,3132,-3.4358768,0.9909633910283446,0.024168236,1566000,0.15656544
8025,-0.0052499147,5.830544720694451,156650000,60.96,20944.464851140976,0.25652006,0.03788606,3133,-3.4365017,0.9939481769688427,0.020428063,1566500,0.15260111
8006,-0.0040481756,5.088750098104137,156700000,57.27,20951.13749551773,0.28802195,0.059710935,3134,-3.439245,0.9906664500012994,0.024297416,1567000,0.1516758
8011,-0.0055215,6.414681734108453,156750000,66.16,20957.968515634537,0.282686,0.044463936,3135,-3.4267428,0.9932353887706995,0.02422674,1567500,0.15457936
8219,-0.0046607717,5.036204694503249,156800000,58.59,20964.769315481186,0.26287803,0.042103477,3136,-3.427362,0.9934049523435533,0.021310145,1568000,0.14872316
8076,-0.006067883,5.64115993571686,156850000,58.36,20971.05596113205,0.254794,0.026416292,3137,-3.435347,0.9956293469294906,0.02030188,1568500,0.15442763
8351,-0.0055114035,5.376282194803353,156900000,57.89,20977.679518699646,0.26087,0.034932602,3138,-3.4461942,0.9945341325365007,0.021794012,1569000,0.15387017
8150,-0.005901993,5.650367379787785,156950000,56.99,20984.175012111664,0.26546597,0.042179447,3139,-3.4473462,0.9932987540960312,0.022261469,1569500,0.15564595
8118,-0.0066609667,4.189012880571172,157000000,48.43,20990.75780439377,0.2631861,0.025028856,3140,-3.4526608,0.9959891987964511,0.021352584,1570000,0.15831682
7999,-0.0061341524,5.477875553265185,157050000,57.76,20997.324292182922,0.26829794,0.05073288,3141,-3.4478686,0.9919445775449276,0.02239198,1570500,0.15060852
8124,-0.0065303906,4.80569169293085,157100000,55.71,21004.043574810028,0.23776197,0.02155119,3142,-3.449213,0.9965549791231751,0.018644437,1571000,0.1596353
8007,-0.0071885902,5.321915800882852,157150000,59.73,21010.498584985733,0.25140998,0.034781113,3143,-3.4479089,0.9947387878783047,0.019949676,1571500,0.15161465
8344,-0.0064923703,5.166313675347847,157200000,50.77,21017.263036251068,0.260336,0.030916838,3144,-3.4487464,0.9949504416435957,0.021202462,1572000,0.1612412
7958,-0.007101795,5.474185146367381,157250000,59.6,21023.815053462982,0.25803402,0.03967374,3145,-3.441848,0.9935869579203427,0.020740634,1572500,0.1504119
8244,-0.0075604017,5.978857062384777,157300000,56.5,21030.54907155037,0.272056,0.044553332,3146,-3.4368517,0.9931794526055455,0.023035774,1573000,0.15819302
7852,-0.006309918,5.334230263592035,157350000,54.7,21037.046831846237,0.24966797,0.035602167,3147,-3.4427614,0.9941889834590256,0.01982594,1573500,0.15770966
7909,-0.007446991,5.171221359620685,157400000,56.46,21043.88330769539,0.25997797,0.02787348,3148,-3.4357507,0.9956462169066072,0.021085775,1574000,0.15563348
8121,-0.005510287,5.018052578202915,157450000,52.96,21050.84556865692,0.26978204,0.04059648,3149,-3.4297702,0.9936742656864226,0.022460468,1574500,0.15500125
7855,-0.0064224233,5.78768258404416,157500000,58.58,21057.524173259735,0.260694,0.04608585,3150,-3.431879,0.9927810849621892,0.02101394,1575000,0.15087798
7861,-0.0071940105,5.8981555695344285,157550000,60.16,21064.359469413757,0.24784797,0.024383344,3151,-3.4269638,0.9960742411203682,0.019473197,1575500,0.15760872
8213,-0.0058250073,5.8005063375461035,157600000,61.29,21071.18631386757,0.27019,0.06919227,3152,-3.4135804,0.9897811096161604,0.02207293,1576000,0.15047568
8091,-0.0072916527,4.246294097204372,157650000,53.84,21077.529386520386,0.28365,0.05534972,3153,-3.405013,0.9915339564904571,0.024120772,1576500,0.15619148
7627,-0.005369302,4.338459809438645,157700000,50.38,21084.208161830902,0.28393996,0.048103996,3154,-3.4000268,0.9917936353012919,0.023892235,1577000,0.15463918
7979,-0.005905633,6.0694287477285975,157750000,58.39,21091.35404729843,0.269024,0.028030334,3155,-3.3876593,0.995409332215786,0.02188699,1577500,0.15659979
8001,-0.006711017,5.4474192207772285,157800000,59.23,21098.126078367233,0.268766,0.049491376,3156,-3.3799696,0.9921875763684511,0.022327382,1578000,0.15234864
8103,-0.0067566787,5.200183717545006,157850000,58.65,21104.88774418831,0.26147002,0.04041871,3157,-3.3720183,0.9936305619776249,0.02139306,1578500,0.1530841
8489,-0.0064361566,5.028059340542605,157900000,55.39,21111.580319404602,0.24088,0.02211573,3158,-3.370419,0.9962408794090152,0.018663537,1579000,0.1535777
7820,-0.008246176,5.663140510467056,157950000,58.13,21118.02098274231,0.25316194,0.03555527,3159,-3.371076,0.9944394445046782,0.02094629,1579500,0.14759414
8104,-0.0070757163,4.9449593983464,158000000,53.34,21124.913096904755,0.253292,0.03412933,3160,-3.3651872,0.9944094461388886,0.020675369,1580000,0.15817599
8138,-0.0056862687,5.8676149264269775,158050000,57.07,21131.55414366722,0.26064396,0.03444381,3161,-3.3715067,0.9945122869685292,0.02112737,1580500,0.15050486
8324,-0.0056678234,4.096563444220519,158100000,46.53,21138.227789878845,0.266224,0.03454759,3162,-3.3660784,0.9943478726781905,0.022367738,1581000,0.15580936
8345,-0.0063335835,4.779508721098682,158150000,51.93,21144.686112880707,0.25836,0.040416315,3163,-3.364707,0.9937184578739107,0.021129362,1581500,0.15421665
7947,-0.0059599895,5.4727186733709825,158200000,56.26,21150.956496477127,0.263162,0.038967382,3164,-3.364612,0.9936767062172294,0.02142831,1582000,0.15451518
8144,-0.0052941754,4.278273466817045,158250000,50.07,21157.60697865486,0.277856,0.042324957,3165,-3.3580816,0.9931938787922263,0.023213083,1582500,0.15285917
7797,-0.005710628,5.834945274394413,158300000,59.8,21164.21692943573,0.27464592,0.064066686,3166,-3.3475225,0.9899283023551106,0.02257627,1583000,0.1493991
8200,-0.0049736025,5.918435536027355,158350000,59.33,21171.01936507225,0.26708,0.042826686,3167,-3.3455875,0.9933630349114537,0.022312613,1583500,0.15564556
8147,-0.006997098,5.747722890846998,158400000,60.05,21177.563147068024,0.25671598,0.030257458,3168,-3.347104,0.9951777318492532,0.020939177,1584000,0.15479064
7976,-0.0056613283,5.993552955008053,158450000,57.06,21184.09651017189,0.24704999,0.03904045,3169,-3.3440275,0.9936048951931298,0.020321002,1584500,0.155431
7774,-0.002925759,5.118217969372636,158500000,60.36,21190.917633533478,0.29024005,0.057435807,3170,-3.3378217,0.9910603882744908,0.025077285,1585000,0.15451868
7990,-0.005626674,5.280650833448453,158550000,55.53,21197.799652814865,0.252432,0.037584685,3171,-3.3289566,0.9938783086836338,0.020516329,1585500,0.15365562
8135,-0.0050364854,5.794063387666829,158600000,58.84,21204.4223651886,0.26694,0.035522383,3172,-3.3377476,0.9940165113657713,0.021932965,1586000,0.15463783
8129,-0.006927216,4.519143042849464,158650000,48.29,21210.934753656387,0.27396598,0.042658176,3173,-3.3383372,0.9928399380296469,0.023604203,1586500,0.15437955
8057,-0.004613238,4.313210190242971,158700000,53.79,21217.369334936142,0.25941798,0.030112473,3174,-3.3462884,0.9948502909392118,0.020861058,1587000,0.15791503
8112,-0.0045791906,5.904736555343261,158750000,64.08,21224.03842997551,0.279938,0.061803497,3175,-3.3494003,0.9903441676869988,0.023557354,1587500,0.15160497
7831,-0.006362808,6.225671697083235,158800000,56.53,21230.768471240997,0.272638,0.036946207,3176,-3.34802,0.9943172433413565,0.022584585,1588000,0.16262488
7898,-0.0063267048,4.044265756317618,158850000,48.1,21237.52159333229,0.25557807,0.038610656,3177,-3.3507655,0.9936306937597692,0.020599162,1588500,0.15121435
7982,-0.0075508673,6.05014771733011,158900000,63.38,21244.294635772705,0.25439802,0.03788446,3178,-3.3582168,0.9937763139605522,0.0206042,1589000,0.15154679
7780,-0.0071796016,4.580151304643805,158950000,47.64,21251.110495328903,0.259296,0.046431076,3179,-3.361882,0.9924443569034338,0.02154823,1589500,0.15575457
7769,-0.005034278,4.982163589073752,159000000,52.16,21257.93244624138,0.292166,0.046669725,3180,-3.36432,0.9925258350558579,0.026084328,1590000,0.15639685
7879,-0.0074340045,4.736383443186278,159050000,53.25,21264.664316654205,0.23549406,0.020589983,3181,-3.365784,0.996444056276232,0.01842097,1590500,0.15563187
8089,-0.002528418,5.593878291346555,159100000,57.45,21271.45864009857,0.28460404,0.041850414,3182,-3.3713982,0.9932527272030711,0.023775399,1591000,0.15260173
7939,-0.0068031605,5.513149376311121,159150000,55.01,21278.04705309868,0.25115594,0.027628807,3183,-3.370597,0.9954381827265024,0.020041293,1591500,0.15696943
7884,-0.0061006076,6.231721728425692,159200000,66.04,21284.907878637314,0.24210398,0.031195948,3184,-3.3792143,0.9950164593756199,0.019100092,1592000,0.15231155
8135,-0.006902478,4.501368503523263,159250000,52.36,21291.81259059906,0.26319605,0.027420513,3185,-3.3842862,0.9955047210678458,0.020971011,1592500,0.15343866
7862,-0.006721303,5.526027339663852,159300000,61.22,21298.45600438118,0.25389993,0.027614826,3186,-3.3858747,0.9954497837461531,0.020273663,1593000,0.1518066
7818,-0.0065067746,4.336333225977432,159350000,47.06,21305.195796251297,0.26426208,0.043459415,3187,-3.3915164,0.9931717989966273,0.022131732,1593500,0.15620191
7980,-0.005485897,6.031876755556368,159400000,59.8,21312.011787891388,0.26222196,0.027042681,3188,-3.3961577,0.9952996540814638,0.021013781,1594000,0.15713477
7732,-0.0042420025,4.732216858668689,159450000,50.18,21318.866441965103,0.25497794,0.03364182,3189,-3.3969343,0.9942383947782218,0.020892425,1594500,0.15635307
7610,-0.0054239547,4.831327729088807,159500000,52.93,21325.664677858353,0.27977803,0.03326364,3190,-3.3997629,0.9944490338675678,0.024203088,1595000,0.15660694
7981,-0.005119996,5.316352765543997,159550000,52.77,21332.822740077972,0.26611,0.037880123,3191,-3.414323,0.9939389368519187,0.022228437,1595500,0.15735221
7991,-0.0063092136,4.820146639156592,159600000,53.06,21339.586033821106,0.23726197,0.020001883,3192,-3.4244955,0.9966777057852596,0.018556362,1596000,0.15592574
7887,-0.0045384597,4.795910069343226,159650000,57.26,21346.390580892563,0.282328,0.044622883,3193,-3.4278808,0.9927967372350395,0.02362357,1596500,0.15523443
8073,-0.00625446,4.424422807310038,159700000,46.73,21353.35253763199,0.268144,0.027391238,3194,-3.4241662,0.9953577872365713,0.021940675,1597000,0.15860932
7900,-0.005381303,5.6289267842820845,159750000,57.3,21360.069021701813,0.26026398,0.036487024,3195,-3.4296088,0.9942418388091028,0.021395357,1597500,0.15777048
8081,-0.004929946,5.490738956252171,159800000,59.22,21366.599090337753,0.30346793,0.045092985,3196,-3.4240723,0.9926240197382867,0.026778407,1598000,0.15321416
8104,-0.006356089,4.950852636730414,159850000,51.05,21373.352586984634,0.277522,0.047141198,3197,-3.4110718,0.9920672997832298,0.023243966,1598500,0.15276949
7964,-0.0063606114,6.214136792860372,159900000,55.95,21380.016493797302,0.25862008,0.027698038,3198,-3.401051,0.995309011079371,0.020866549,1599000,0.15897623
8492,-0.006642099,4.946676032624673,159950000,50.99,21386.60020852089,0.25315598,0.030723924,3199,-3.4055722,0.9950007246807218,0.0199655,1599500,0.15774179
8160,-0.0067176577,4.267414104231575,160000000,45.16,21392.91690135002,0.25730407,0.019060398,3200,-3.411248,0.9967054261360317,0.020836439,1600000,0.158999
8022,-0.00706347,5.2222694439099,160050000,54.1,21399.33495950699,0.27194598,0.034128085,3201,-3.4117224,0.9944416591897607,0.022826657,1600500,0.15749316
8161,-0.0059285825,5.282909077930308,160100000,60.19,21405.972020626068,0.27359802,0.026699137,3202,-3.4101048,0.9955912558361888,0.022723727,1601000,0.15735123
8056,-0.0072596134,5.39121102291665,160150000,56.18,21412.408088207245,0.25157395,0.02129014,3203,-3.4051456,0.9964514903258532,0.019907035,1601500,0.15316667
7783,-0.007018053,5.676944319187459,160200000,52.34,21419.114070415497,0.26131403,0.037584983,3204,-3.413437,0.9940784424543381,0.021905193,1602000,0.15621749
7969,-0.0043105935,5.1847957748459885,160250000,50.09,21425.92971277237,0.283546,0.033909887,3205,-3.4205768,0.9943972411565483,0.02425805,1602500,0.154777
8375,-0.003947048,5.90199892409044,160300000,59.88,21432.773834705353,0.27449998,0.03980623,3206,-3.4204876,0.9938249033875763,0.023504674,1603000,0.15844116
8063,-0.00319516,4.60440446344277,160350000,50.32,21439.013561487198,0.28729197,0.050153688,3207,-3.4072475,0.9919385826215148,0.02473493,1603500,0.1523648
7803,-0.0040631974,5.243606821709909,160400000,54.26,21445.766997098923,0.29571,0.06627663,3208,-3.392341,0.9894566768780351,0.026296534,1604000,0.15447575
8118,-0.004859525,5.559582952967612,160450000,53.98,21452.540902137756,0.276526,0.03572834,3209,-3.3980193,0.9944145302288234,0.023388252,1604500,0.15459004
7822,-0.00640674,5.486953843765004,160500000,58.27,21459.272708654404,0.25674003,0.030954849,3210,-3.4014306,0.9950699615292251,0.020327294,1605000,0.15248436
7970,-0.005967124,6.45068291720163,160550000,60.48,21465.961915254593,0.26138398,0.02484033,3211,-3.4029396,0.995899859815836,0.021177778,1605500,0.15396754
8063,-0.006674424,4.252741894284846,160600000,51.51,21472.63805961609,0.264238,0.03526017,3212,-3.4104462,0.9945080163888633,0.021848442,1606000,0.15170155
8182,-0.0048585716,4.650869079845834,160650000,49.56,21479.424951314926,0.26618,0.044160124,3213,-3.4121072,0.9929577973671257,0.021973182,1606500,0.15352389
7939,-0.0045482954,5.742856076113822,160700000,58.0,21485.94865512848,0.277488,0.04874599,3214,-3.4159698,0.9922195603139699,0.023416236,1607000,0.15758757
7840,-0.0043328344,4.829912197782105,160750000,55.17,21492.79941868782,0.274354,0.052366685,3215,-3.426443,0.9920844864100218,0.023182122,1607500,0.15403439
8196,-0.006536067,5.0951946886454245,160800000,53.95,21499.675381183624,0.27825,0.05338191,3216,-3.4310055,0.9914188664406538,0.023141468,1608000,0.14978853
8017,-0.0067790435,5.126320841027336,160850000,52.31,21506.322483778,0.24664798,0.021285465,3217,-3.433576,0.9966079334262758,0.019370517,1608500,0.15444244
8088,-0.005672932,5.589044594844527,160900000,60.74,21513.10650062561,0.26667395,0.042708863,3218,-3.4339285,0.9932381915859878,0.021803904,1609000,0.15461119
7963,-0.0053289463,6.608827153701132,160950000,62.51,21519.827501296997,0.27888805,0.046260543,3219,-3.4298992,0.9926731456071138,0.023301268,1609500,0.15093763
7935,-0.0029268009,5.689069823039899,161000000,55.24,21526.569275856018,0.26286402,0.034064505,3220,-3.4380713,0.9945009034126997,0.021579592,1610000,0.15429802
8071,-0.007870151,4.9949339977173075,161050000,52.93,21533.434076547623,0.260056,0.028871313,3221,-3.4446816,0.9948937641456723,0.021543195,1610500,0.15369926
7997,-0.006658874,5.974529832744593,161100000,61.48,21540.17757487297,0.27782595,0.040529426,3222,-3.4328556,0.9932248322293162,0.023122981,1611000,0.15219805
8509,-0.0054246676,4.457619021616556,161150000,51.77,21546.839443922043,0.26335993,0.036619805,3223,-3.431538,0.9936954509466887,0.021467755,1611500,0.15014489
8076,-0.004748809,5.831054896416026,161200000,59.6,21553.08462357521,0.25715798,0.0417851,3224,-3.4317029,0.9934099414385855,0.020784916,1612000,0.15476309
7903,-0.0050640623,5.902284657181444,161250000,62.34,21559.778533935547,0.27437997,0.051912934,3225,-3.4310806,0.9921184973791242,0.023014607,1612500,0.15014355
7993,-0.00671,6.540839206632663,161300000,59.54,21566.585604906082,0.25412598,0.025330005,3226,-3.4387748,0.9957502093166113,0.019996699,1613000,0.1528724
7987,-0.0051659495,4.13268341844574,161350000,50.37,21573.46801495552,0.25619203,0.02663167,3227,-3.4419575,0.9955276539549232,0.020256763,1613500,0.1554037
7710,-0.004695944,6.363438757124677,161400000,57.51,21580.130962610245,0.25911796,0.026293762,3228,-3.4438682,0.99575314251706,0.020829532,1614000,0.15834294
8063,-0.007043547,3.9621463768172545,161450000,47.29,21587.11945772171,0.24598202,0.021461999,3229,-3.4447558,0.9964743787422776,0.019250952,1614500,0.15379336
8127,-0.004906249,5.407918799018517,161500000,55.82,21593.935877084732,0.26982,0.049778465,3230,-3.4548736,0.9922568411566317,0.022722749,1615000,0.15113226
7899,-0.0070604407,6.286751205750334,161550000,59.96,21600.524809360504,0.24105802,0.018853458,3231,-3.4686005,0.9968754961155355,0.018838089,1615500,0.15442874
8097,-0.004189248,3.7044170002598182,161600000,47.51,21607.356085538864,0.26820606,0.03758626,3232,-3.4708884,0.9937531421892345,0.022518089,1616000,0.1508774
7861,-0.00547923,6.242216317350612,161650000,61.74,21613.877187490463,0.26790392,0.043290883,3233,-3.4655552,0.9928363808430731,0.022430554,1616500,0.15365523
7952,-0.006765157,4.525013330129586,161700000,54.42,21620.759581804276,0.25054404,0.02060829,3234,-3.4700005,0.9966721234377474,0.019656146,1617000,0.15534423
8246,-0.0061554178,4.750672827098461,161750000,52.9,21627.60769701004,0.261126,0.04305889,3235,-3.4759932,0.9934074394404888,0.021269143,1617500,0.15348825
8146,-0.0047711367,4.58836802425416,161800000,53.46,21634.11776280403,0.27276808,0.05043471,3236,-3.468875,0.9921278366819024,0.022935214,1618000,0.15321167
7941,-0.0024687178,4.805458253964462,161850000,49.37,21640.671815872192,0.2813059,0.052011847,3237,-3.4615586,0.9918146869167686,0.024045901,1618500,0.15581231
8097,-0.004970519,5.432922540149084,161900000,62.73,21647.53365254402,0.26287404,0.03188935,3238,-3.4667776,0.9950075494125485,0.022092527,1619000,0.15198019
8226,-0.0047629904,5.416948938467977,161950000,56.95,21654.167747974396,0.25863197,0.03237878,3239,-3.4662309,0.9948202334344387,0.020652121,1619500,0.15358675
8058,-0.006584315,5.474339471140411,162000000,53.24,21660.601339817047,0.24732399,0.025425391,3240,-3.4696136,0.9958155206404626,0.01960736,1620000,0.1548374
7843,-0.0064672153,5.351279186388201,162050000,61.13,21667.19079351425,0.25141,0.032323524,3241,-3.4786007,0.9948207014240324,0.01982682,1620500,0.15928742
8122,-0.006438393,5.6668610601645195,162100000,54.69,21673.93790459633,0.26979408,0.03528599,3242,-3.4796069,0.9943326259963214,0.022273518,1621000,0.15388231
7970,-0.0045715217,4.962076819897338,162150000,53.23,21680.655217170715,0.258794,0.030686237,3243,-3.488522,0.994979209266603,0.020856371,1621500,0.15084217
8145,-0.0042961445,5.119360161084187,162200000,49.92,21687.38711619377,0.265,0.040363975,3244,-3.4952033,0.9935667323879898,0.021519795,1622000,0.1557172
8800,-0.0039263885,5.242286349131645,162250000,58.82,21693.787698984146,0.2858381,0.046234693,3245,-3.4928381,0.992033920250833,0.025240138,1622500,0.15260027
7927,-0.0063857227,5.928465358190297,162300000,68.12,21699.904989242554,0.259672,0.0301176,3246,-3.486554,0.9950501145794988,0.020747935,1623000,0.14892754
