fps,n_updates,value_loss,ep_reward_mean,approxkl,policy_loss,clipfrac,serial_timesteps,time_elapsed,policy_entropy,explained_variance,ep_len_mean,true_reward,total_timesteps
7906,2906,0.11616869,39.427556298712226,0.80604327,0.0044228886,0.48518792,1453000,19410.281404972076,-5.19131,0.9671072438359261,498.8,0.07775948,145300000
8064,2907,0.22907484,39.00685838514315,0.29794762,0.0039711823,0.45854995,1453500,19417.130308389664,-5.199641,0.9635267108678818,494.43,0.072380856,145350000
8012,2908,0.17650878,41.9237405178474,0.653973,-0.00021616527,0.363818,1454000,19423.932574272156,-5.2235975,0.9575967751443386,495.6,0.07955224,145400000
8215,2909,0.054056335,40.36932038231166,0.13754319,0.0038713657,0.5399,1454500,19430.675161600113,-5.242903,0.9780310075730085,498.92,0.07963023,145450000
7936,2910,0.093237884,41.08919874350515,0.14719726,-0.00022336147,0.42909995,1455000,19437.240755081177,-5.2530613,0.9725893586874008,497.74,0.07984371,145500000
7949,2911,0.09990081,40.21306553847522,0.17603235,0.0057761217,0.5961099,1455500,19444.026497602463,-5.2466035,0.9775470960885286,496.2,0.076737866,145550000
7821,2912,0.22015792,38.41530836377457,0.1959408,0.0016530897,0.4966021,1456000,19450.769959449768,-5.2246227,0.9702722243964672,494.97,0.07150605,145600000
8048,2913,0.05646008,41.553062285058004,0.087805316,0.006787086,0.411546,1456500,19457.513112545013,-5.2350526,0.9805598892271519,497.26,0.08042167,145650000
8148,2914,0.15178655,40.64264134408741,0.23788922,0.006826275,0.49047393,1457000,19464.267693519592,-5.2048583,0.973931135609746,494.75,0.07621164,145700000
7801,2915,0.42389244,40.002975003192184,0.8431591,-0.0012099453,0.3815199,1457500,19470.60485458374,-5.214898,0.9433114379644394,494.09,0.07367966,145750000
7632,2916,0.14692953,40.65659871118936,0.20567109,0.012111626,0.516926,1458000,19477.52907705307,-5.240343,0.9624276757240295,497.02,0.078344636,145800000
8178,2917,0.27234614,38.84378331236252,0.16491488,-0.0017629333,0.3690299,1458500,19484.619741916656,-5.233644,0.9586495198309422,493.43,0.07133431,145850000
7750,2918,0.16281597,40.389941621725136,0.20002203,0.00031788833,0.48937413,1459000,19491.08890724182,-5.236882,0.9606345407664776,498.07,0.077730216,145900000
7864,2919,0.08492617,40.51331971289781,0.30469376,0.0023634804,0.49170193,1459500,19497.945013046265,-5.2434053,0.9661466181278229,498.19,0.07918619,145950000
7977,2920,0.09294628,40.600667634834046,0.14058976,0.004274994,0.50446194,1460000,19504.709684848785,-5.223574,0.9769602082669735,496.22,0.07753709,146000000
7734,2921,0.17186858,40.60769824808614,0.107002296,-0.0018456476,0.409588,1460500,19511.386719465256,-5.204993,0.9599682502448559,496.88,0.07785415,146050000
8220,2922,0.24346364,41.45280484183208,0.69059396,0.00021956045,0.40259004,1461000,19518.30961370468,-5.2331114,0.9575018770992756,496.75,0.07820384,146100000
8183,2923,0.23217224,40.20103843439702,0.70064276,-0.0020569516,0.350584,1461500,19524.931772470474,-5.2881703,0.9614122062921524,497.89,0.07667189,146150000
8139,2924,0.17493914,38.3019057336926,0.13720445,0.0016671091,0.49253,1462000,19531.34829568863,-5.3163776,0.9605365246534348,498.42,0.07485729,146200000
8454,2925,0.2210569,39.661620375079394,0.67591363,-0.00022492469,0.39246398,1462500,19538.043398857117,-5.3395414,0.9634824991226196,496.94,0.075151846,146250000
8054,2926,0.6086393,40.07505459577733,1.5423168,-0.00596174,0.31395203,1463000,19544.44221305847,-5.3924685,0.9354945793747902,494.42,0.07164411,146300000
7753,2927,0.32272598,39.03572679775661,0.6021197,-0.0046850033,0.36658803,1463500,19550.968413114548,-5.4409766,0.9490046538412571,496.51,0.074501075,146350000
8220,2928,0.33899128,38.15751225759149,4.8893814,0.0010271576,0.42877004,1464000,19558.047258615494,-5.4724135,0.9636491574347019,494.26,0.06957441,146400000
7979,2929,0.07551712,40.00181248579584,0.24834087,0.0043229703,0.4414121,1464500,19564.325605630875,-5.4968395,0.9811234753578901,497.1,0.0773533,146450000
7987,2930,0.08943749,41.022858296816885,0.46425998,0.003859555,0.47600213,1465000,19571.029653787613,-5.508218,0.9740981254726648,496.93,0.07928654,146500000
8243,2931,0.12519124,39.52353366761947,0.45108178,0.0063915937,0.47009793,1465500,19577.82283592224,-5.5043736,0.9684303589165211,497.52,0.07663306,146550000
7789,2932,0.15163647,40.33777164314837,0.23870613,0.0029607594,0.47146404,1466000,19584.46048808098,-5.4838023,0.9733823258429766,495.0,0.076192126,146600000
7911,2933,0.12292116,40.350956210470336,0.19150543,0.0025931543,0.42936,1466500,19591.22962164879,-5.493595,0.9756130781024694,496.14,0.07687896,146650000
7952,2934,0.06861762,40.838986084668015,0.31568423,0.003860997,0.5223941,1467000,19598.16046142578,-5.469933,0.9783953558653593,497.62,0.079739965,146700000
8198,2935,0.17764528,40.388578272514145,0.1374644,9.19827e-05,0.37814403,1467500,19604.890546560287,-5.4588757,0.9687192142009735,494.98,0.075856164,146750000
7988,2936,0.14908104,40.79062706964156,0.25797862,0.006051162,0.52007,1468000,19611.372232437134,-5.4290185,0.9511004239320755,497.78,0.07942857,146800000
7826,2937,0.06124297,42.48332892178298,0.17087989,0.006055936,0.4857441,1468500,19618.00269818306,-5.3801937,0.9765924029052258,497.31,0.08227667,146850000
7924,2938,0.088069946,40.681789118775306,0.5517286,0.0038165026,0.4860039,1469000,19624.689968585968,-5.3417907,0.9753249697387218,497.52,0.07848822,146900000
7835,2939,0.15610607,38.338459534271514,0.4221076,0.0025855028,0.412226,1469500,19631.435859441757,-5.3328567,0.9734669793397188,495.67,0.07274284,146950000
7838,2940,0.18660189,39.9624632009726,0.38365772,0.0018032294,0.44755006,1470000,19638.175771951675,-5.32567,0.9581433422863483,497.41,0.07718619,147000000
7999,2941,0.15262207,40.04355978712596,0.2308003,0.003968245,0.465188,1470500,19644.989446640015,-5.3110323,0.9657263606786728,497.02,0.07696143,147050000
8093,2942,0.043547466,41.13140693926847,0.15374313,0.0077065425,0.5307781,1471000,19651.831273794174,-5.280563,0.9805192295461893,499.09,0.0812483,147100000
7965,2943,0.08918116,40.614226381161956,0.097762555,0.0032305678,0.44691998,1471500,19658.507662773132,-5.275709,0.9730851501226425,497.31,0.07840122,147150000
8499,2944,0.036675747,41.28407293506774,0.14470635,0.008743506,0.54419404,1472000,19665.418040513992,-5.2400928,0.9856345979496837,497.74,0.08050558,147200000
8528,2945,0.12468743,41.28268149319276,0.15815085,-0.00052157236,0.334148,1472500,19671.745134592056,-5.2355123,0.9741134531795979,494.68,0.0772382,147250000
8505,2946,0.057122003,41.11066049347593,0.26065907,0.0051517515,0.443162,1473000,19678.03147339821,-5.2524943,0.972751684486866,499.25,0.081657134,147300000
8501,2947,0.052674398,40.87479283928947,0.1364923,0.0018073336,0.42613995,1473500,19684.250007390976,-5.220293,0.9803601372987032,498.71,0.0805017,147350000
8300,2948,0.10135747,40.397078519931924,0.12855062,0.0025903638,0.46143398,1474000,19690.497186422348,-5.2021284,0.9710919167846441,498.3,0.07899782,147400000
8396,2949,0.051764295,40.18467561252628,0.14329013,0.00045406222,0.47124204,1474500,19697.03363084793,-5.203755,0.9799765776842833,499.5,0.079756424,147450000
8391,2950,0.21888216,40.165426541093915,0.21838449,0.00033666135,0.43511406,1475000,19703.268404960632,-5.2173333,0.9552422352135181,496.73,0.07693342,147500000
8057,2951,0.09429568,39.06445496972368,0.12933797,0.0061363704,0.56396204,1475500,19709.625799417496,-5.2075,0.9693226236850023,499.37,0.07762496,147550000
7968,2952,0.095919155,42.55803549397211,0.24962515,0.0030866659,0.48971805,1476000,19716.30245065689,-5.1733894,0.9547163173556328,497.98,0.08314428,147600000
8118,2953,0.088943586,39.572296596498134,0.1526938,0.0009188791,0.43924004,1476500,19722.959305763245,-5.185542,0.9729327820241451,498.19,0.07716432,147650000
8017,2954,0.18028736,38.44297411662783,0.29032996,0.0014221388,0.4565341,1477000,19729.597601652145,-5.179239,0.960521724075079,499.29,0.07582093,147700000
8041,2955,0.11026532,40.79790715669608,0.15913764,-0.0004334652,0.413012,1477500,19736.276930332184,-5.1680293,0.9704570043832064,497.05,0.07870603,147750000
8055,2956,0.12988733,39.895886162702475,0.22054394,-0.00034357258,0.38671193,1478000,19743.043334007263,-5.1725435,0.9573202393949032,498.96,0.07867543,147800000
8639,2957,0.06785094,40.154924655945926,0.13813041,0.0020693287,0.4906039,1478500,19749.56020140648,-5.2090907,0.9775952212512493,499.28,0.07956656,147850000
8534,2958,0.19808511,41.228768218265216,0.5958778,-0.00031464038,0.339274,1479000,19755.747168302536,-5.242216,0.9590234011411667,495.14,0.077404924,147900000
8570,2959,0.1130228,40.40965403931845,0.15459989,-0.00012195574,0.44846398,1479500,19762.271381139755,-5.236662,0.9639615043997765,499.36,0.08016865,147950000
8295,2960,0.3339991,39.375139594419906,3.7328215,0.0013464108,0.3995699,1480000,19768.51667881012,-5.2465553,0.9518813341856003,494.5,0.07264169,148000000
8448,2961,0.19737522,39.06045340777557,0.3262376,-0.001983563,0.40895393,1480500,19775.015199899673,-5.2847204,0.9517421163618565,497.24,0.07570636,148050000
8337,2962,0.10101863,39.39717966040562,0.17192757,0.0050979997,0.5505841,1481000,19781.347195625305,-5.2983704,0.9601849615573883,500.0,0.07879436,148100000
8155,2963,0.10260531,41.056497691496915,0.17886244,-0.0007466162,0.41647607,1481500,19787.93628668785,-5.2777805,0.9720531590282917,497.52,0.079241574,148150000
8178,2964,0.08221568,40.94466579244903,0.32738587,0.0009209988,0.53832793,1482000,19794.443070411682,-5.296764,0.9743158053606749,498.09,0.079590544,148200000
8082,2965,0.06532564,40.305323223649104,0.104626246,0.0032717811,0.46919593,1482500,19801.10462784767,-5.2871046,0.9696687553077936,499.44,0.080163494,148250000
8558,2966,0.07920549,41.35586054509326,0.21459323,0.0048658084,0.54637015,1483000,19807.859342813492,-5.260738,0.9745857585221529,497.65,0.080475,148300000
8056,2967,0.1715954,42.78156876233146,0.44700184,0.0009307129,0.32316002,1483500,19814.040484666824,-5.2458124,0.9658973217010498,494.39,0.07979722,148350000
8073,2968,0.10888243,40.6037107013658,0.19890274,0.0014546913,0.41765797,1484000,19820.695704460144,-5.2546215,0.9763494860380888,496.6,0.07768646,148400000
8071,2969,0.07075888,41.79156240962113,0.18540567,0.0012925343,0.40408802,1484500,19827.14546227455,-5.260605,0.9797000270336866,497.57,0.08094141,148450000
8334,2970,0.031947803,42.097308889061566,0.10494727,0.001929173,0.48091802,1485000,19833.85982823372,-5.285043,0.9825526401400566,499.37,0.08362879,148500000
8464,2971,0.19706856,40.28478766579139,0.3536143,-0.0014640944,0.38888606,1485500,19840.275510787964,-5.300394,0.9639193676412106,495.53,0.07603933,148550000
8233,2972,0.09903676,39.53542086627347,0.31799313,0.005204991,0.4812061,1486000,19846.733661174774,-5.315312,0.9711075220257044,498.3,0.07743714,148600000
8186,2973,0.03926265,41.55041082967809,0.24132887,0.0035093867,0.42387,1486500,19853.243366003036,-5.3087025,0.9792415387928486,499.29,0.0825337,148650000
8255,2974,0.111506075,41.130091465766355,0.27869603,0.0030485562,0.37125203,1487000,19859.83889722824,-5.3145137,0.961177185177803,497.91,0.080285676,148700000
8314,2975,0.16223383,41.05364268318348,0.54780304,0.0021619464,0.43612996,1487500,19866.39711046219,-5.3253174,0.9654222019016743,495.85,0.07774455,148750000
8252,2976,0.16051196,40.00360510664998,0.23742288,0.00020224001,0.4696941,1488000,19872.987568855286,-5.345376,0.9646852537989616,496.78,0.07664571,148800000
7973,2977,0.01670426,41.51574436882937,0.13772027,0.0020066737,0.44414806,1488500,19879.362316846848,-5.341446,0.9913779720664024,499.47,0.08240346,148850000
8143,2978,0.110777505,41.49950984164125,0.25101689,0.0015664836,0.5307479,1489000,19886.17937707901,-5.3383684,0.9563716948032379,498.23,0.08134794,148900000
8119,2979,0.06944622,41.86956677466778,0.2711036,0.0043527004,0.43388993,1489500,19892.887187957764,-5.3638215,0.9629146233201027,499.52,0.08308871,148950000
8103,2980,0.22384144,41.1986581409269,0.7126302,-0.0011944122,0.37955996,1490000,19899.64211153984,-5.4031467,0.9535284675657749,496.5,0.077910714,149000000
8109,2981,0.17324586,40.606341662102196,0.7894984,0.002283134,0.33392406,1490500,19906.26002907753,-5.435916,0.9556684233248234,497.1,0.07807213,149050000
8004,2982,0.12210939,40.34246753331481,0.1635769,0.0028956926,0.43344203,1491000,19912.85078048706,-5.47915,0.9599180892109871,498.87,0.07947994,149100000
7978,2983,0.09358113,40.80979527913872,0.13600673,0.0011552494,0.39682603,1491500,19919.445451259613,-5.479769,0.9779887720942497,496.68,0.077987455,149150000
8203,2984,0.07294313,41.506640942361045,0.5743537,0.0026439202,0.439714,1492000,19926.225900411606,-5.4784245,0.9741303529590368,498.76,0.08109901,149200000
8262,2985,0.0459321,42.57871991864473,1.7075832,0.0039972155,0.43140593,1492500,19932.852407217026,-5.459034,0.9733234420418739,498.36,0.08356024,149250000
8038,2986,0.21020165,37.76640254025877,0.3599866,0.0017088135,0.42335004,1493000,19939.50798892975,-5.463435,0.9541593566536903,497.48,0.07322816,149300000
8284,2987,0.045624994,41.447783668177074,0.20181286,0.0056509073,0.5185041,1493500,19946.254940748215,-5.470836,0.9821107462048531,498.15,0.0812754,149350000
8543,2988,0.09084469,41.45801244315613,0.26306868,0.00085985294,0.4399279,1494000,19952.735421657562,-5.4715257,0.9625545293092728,498.02,0.081265494,149400000
8151,2989,0.08835387,40.384947711231796,0.29462934,0.0042031463,0.40061,1494500,19959.00204849243,-5.473,0.9780079498887062,496.29,0.07701152,149450000
8099,2990,0.12141609,41.311453650988696,0.17896402,0.0045670187,0.53298396,1495000,19965.68044447899,-5.478988,0.9618005529046059,497.79,0.08029586,149500000
8036,2991,0.09377643,39.7196033766556,0.23070487,-0.0022000289,0.30348,1495500,19972.335592269897,-5.5265117,0.9721855092793703,498.24,0.07772133,149550000
7911,2992,0.14251791,40.90501000683022,0.314945,0.0023438418,0.36713395,1496000,19979.11760187149,-5.56591,0.9646089933812618,496.71,0.07826836,149600000
8152,2993,0.12280993,41.23812469445518,0.68688226,0.0011588882,0.45798007,1496500,19985.949021577835,-5.5881176,0.9701750483363867,496.49,0.078755826,149650000
8161,2994,0.1762994,40.37968734052876,0.75507706,0.0008447719,0.40002403,1497000,19992.56715321541,-5.6154385,0.9600302577018738,495.85,0.07663097,149700000
8079,2995,0.05658373,40.0381895165443,0.16331065,0.0061161886,0.48240194,1497500,19998.921003103256,-5.6086483,0.9820225350558758,498.03,0.07799448,149750000
8032,2996,0.112037875,40.22449090936236,0.1993471,0.004558956,0.50614995,1498000,20005.454705953598,-5.558229,0.9665974676609039,498.1,0.07865891,149800000
8298,2997,0.051519543,40.42619062795634,0.15541416,0.0055378783,0.54166,1498500,20012.090836524963,-5.5152683,0.9831017348915339,498.34,0.079210274,149850000
8138,2998,0.08566733,39.743460814076045,0.24416779,0.0034158323,0.47319794,1499000,20018.53409385681,-5.4926586,0.9747488275170326,498.18,0.07744472,149900000
8349,2999,0.1005701,40.443151186485885,0.14191666,0.002157197,0.53111404,1499500,20025.08705854416,-5.486041,0.9748640432953835,496.7,0.07751373,149950000
8221,3000,0.12958814,41.063773336355624,0.28776383,0.0030090949,0.48850608,1500000,20031.326479911804,-5.4676466,0.9719417225569487,496.01,0.07795103,150000000
8220,3001,0.13838431,39.28160845299702,0.33000636,0.006775914,0.54617995,1500500,20038.03162407875,-5.466091,0.967874065041542,495.37,0.0745584,150050000
8334,3002,0.14332275,39.90352696227081,0.14628978,0.00068956264,0.42297,1501000,20044.553193569183,-5.4683795,0.970290882512927,497.2,0.07681155,150100000
8094,3003,0.07136836,40.43556365573554,0.2885439,0.0034558643,0.49055,1501500,20050.83126473427,-5.465045,0.9725249297916889,498.63,0.0796267,150150000
8087,3004,0.33595288,40.61451088160345,0.35143456,-0.000987238,0.39639404,1502000,20057.582372903824,-5.481992,0.9239447638392448,498.13,0.07827291,150200000
7857,3005,0.06064972,40.75952831737679,0.2625104,0.0016707568,0.426168,1502500,20064.33543944359,-5.5297394,0.9758914038538933,499.45,0.081008844,150250000
7919,3006,0.16178255,40.863499479482925,0.5494546,-0.0011023151,0.4211099,1503000,20071.24542760849,-5.5608864,0.9480857439339161,498.6,0.08008831,150300000
7802,3007,0.1962678,39.841148450224736,0.44361946,-0.000799281,0.43168193,1503500,20078.07783460617,-5.5862217,0.9627932533621788,495.33,0.07481088,150350000
8139,3008,0.040647816,41.680981812034915,0.19550705,0.002798723,0.52207816,1504000,20085.007088899612,-5.6161056,0.983713835477829,498.36,0.08141376,150400000
8000,3009,0.06362084,39.95758363744159,0.22902852,0.0037470597,0.45561194,1504500,20091.700381994247,-5.638703,0.9824054315686226,498.13,0.078093566,150450000
8028,3010,0.099312335,40.957429839389754,0.5007733,0.0009390352,0.4072101,1505000,20098.267152309418,-5.6493883,0.9652148969471455,498.61,0.08052625,150500000
8466,3011,0.14399333,39.53830972225727,0.6426858,0.0067189713,0.56337,1505500,20104.805431365967,-5.6483965,0.9598146341741085,498.26,0.07729857,150550000
8004,3012,0.07601406,40.40253277462838,0.32102546,0.0046613137,0.51662606,1506000,20110.976107120514,-5.63719,0.9688208252191544,498.85,0.079627626,150600000
8885,3013,0.114532106,40.392153430939416,0.20261423,0.0017209355,0.34953392,1506500,20117.664954423904,-5.6157823,0.9651860855519772,497.97,0.07881715,150650000
9218,3014,0.46417722,38.63095899851285,1.4306748,0.0012298011,0.424984,1507000,20123.49860548973,-5.653357,0.9462198279798031,494.39,0.07019563,150700000
9190,3015,0.17228438,39.611628425056644,0.22219272,0.003143386,0.4547461,1507500,20129.142090559006,-5.6766505,0.9589957147836685,497.28,0.07631014,150750000
8860,3016,0.16579849,37.85208306125367,0.46785453,0.0029885573,0.41814396,1508000,20134.7920627594,-5.681678,0.9698022250086069,497.07,0.07277372,150800000
8287,3017,0.07661004,41.087390507087406,0.1878961,0.004441486,0.53967005,1508500,20140.903676986694,-5.641584,0.9726297538727522,498.37,0.08049296,150850000
7873,3018,0.09736123,39.37592782200363,0.24662331,0.0045768674,0.568988,1509000,20147.491643190384,-5.617451,0.9775414019823074,497.17,0.076363966,150900000
7909,3019,0.1770691,39.770119133567,0.573297,0.0015927565,0.39628005,1509500,20154.378593683243,-5.633092,0.9707376509904861,493.98,0.073336445,150950000
8019,3020,0.13298339,40.310652445562134,0.47416833,0.00020026561,0.35699406,1510000,20161.12752366066,-5.62811,0.9719942845404148,496.77,0.076975174,151000000
7800,3021,0.63104063,38.41984856685541,1.2552254,-0.0036105895,0.39439607,1510500,20167.931579828262,-5.658279,0.9436381496489048,490.32,0.066084884,151050000
7902,3022,0.08417491,40.50431750207834,0.25976655,0.004785306,0.49406806,1511000,20174.839275598526,-5.6681848,0.975113108754158,498.32,0.07892574,151100000
7882,3023,0.53408533,39.666427580777764,2.6430106,-0.0003256604,0.349928,1511500,20181.5949075222,-5.683283,0.9154446721076965,495.49,0.073845334,151150000
8021,3024,0.23319076,40.900566368373475,0.3502181,-0.0013539122,0.33341396,1512000,20188.180678606033,-5.7117977,0.9651282578706741,494.39,0.07525456,151200000
8047,3025,0.070744775,41.05338259694597,0.5982805,0.0017839328,0.42032608,1512500,20194.82992863655,-5.742464,0.9704464320093393,499.38,0.081530355,151250000
8021,3026,0.11282263,40.346929345767236,0.23740762,0.0051007564,0.45103395,1513000,20201.532020807266,-5.729296,0.9641072116792202,498.14,0.07897532,151300000
8016,3027,0.09651774,39.78701869738361,0.2516674,0.0063196616,0.56609404,1513500,20208.23487305641,-5.715949,0.9670152552425861,498.24,0.07801441,151350000
8204,3028,0.54872024,39.331010165448475,1.5738232,-0.0036140091,0.3315481,1514000,20215.094678640366,-5.7028446,0.9470811262726784,492.98,0.06971534,151400000
8077,3029,0.07913187,40.11076336815315,0.6132077,0.0053812666,0.516776,1514500,20221.587632894516,-5.7060575,0.9840453937649727,495.13,0.075641476,151450000
7974,3030,6.133585,38.035870900322564,7.1102185,-0.006246513,0.32169,1515000,20228.37045097351,-5.725411,0.7188600897789001,494.48,0.06250791,151500000
8347,3031,0.104429625,41.15988098776983,0.39427868,0.0034078786,0.472384,1515500,20235.14095902443,-5.7296047,0.9629852771759033,498.27,0.08070331,151550000
8097,3032,0.06499983,41.199177567084355,0.3547203,0.0098760165,0.581662,1516000,20241.769391536713,-5.717128,0.980101078748703,497.38,0.08001463,151600000
8180,3033,0.11089922,40.85567058456991,0.22795409,0.0021828376,0.47249782,1516500,20248.203010320663,-5.691266,0.9750805199146271,496.68,0.07849897,151650000
8016,3034,0.08798975,40.324076519630125,1.6480248,0.009477336,0.52341807,1517000,20254.81955766678,-5.7076507,0.9718722049146891,498.35,0.07870538,151700000
7850,3035,0.084504664,39.28329588736065,0.20487198,0.0075461958,0.580648,1517500,20261.61041021347,-5.6729984,0.9796531572937965,497.02,0.07598285,151750000
7832,3036,0.076245606,39.6808719854145,0.15707508,0.0019994248,0.5175301,1518000,20268.568079948425,-5.6449766,0.9793421495705843,498.21,0.07753815,151800000
7928,3037,0.29450175,40.26647496576743,0.70930237,0.0059823613,0.48603004,1518500,20275.263452768326,-5.6321535,0.9545995071530342,496.12,0.07552212,151850000
8139,3038,0.17150173,39.78967584364787,0.30963618,0.0073417854,0.54380614,1519000,20282.177967071533,-5.6536827,0.9711559228599072,495.38,0.07451815,151900000
8226,3039,0.3058623,38.82724350138105,1.185257,-0.0029471472,0.3433001,1519500,20288.87078666687,-5.6706805,0.9576727822422981,497.16,0.07350191,151950000
7945,3040,0.20221984,38.83373337287671,0.27221274,0.00019330457,0.42542404,1520000,20295.393731832504,-5.702904,0.9569054506719112,498.23,0.075903974,152000000
7978,3041,0.14877965,39.972687504380644,0.23146208,0.0019152317,0.48538598,1520500,20302.175134420395,-5.7369037,0.963336143642664,496.29,0.076663926,152050000
8051,3042,0.13750027,40.37872071634897,0.33000487,0.0035243703,0.46716198,1521000,20309.000557661057,-5.753096,0.9624667465686798,497.09,0.07781656,152100000
8063,3043,0.04480988,39.438001013892936,0.20584379,0.0076422803,0.52205205,1521500,20315.6266644001,-5.760901,0.9849069947376847,498.74,0.0777819,152150000
8047,3044,0.1286323,40.70593763573406,0.5203246,0.0012125254,0.411994,1522000,20322.263370752335,-5.738066,0.9525076039135456,498.93,0.08009418,152200000
8416,3045,0.035820898,39.592268582035956,0.49917468,0.003440976,0.47185802,1522500,20329.113359689713,-5.7312126,0.9861901095137,498.46,0.077716105,152250000
8041,3046,0.2136885,37.70706048449807,1.4178618,0.0029602782,0.40345997,1523000,20335.33119082451,-5.723195,0.9706618655472994,494.66,0.0698359,152300000
8132,3047,0.45610076,40.57747015984441,4.470808,-0.0032411874,0.37789404,1523500,20341.85680413246,-5.757511,0.9388062171638012,496.85,0.07567657,152350000
7983,3048,0.15053363,39.55849933169844,0.28473344,0.0091696065,0.50694203,1524000,20348.535835027695,-5.7453747,0.9574954509735107,498.35,0.077241875,152400000
7965,3049,0.17641114,39.30341105132198,0.35839394,0.001983649,0.5069079,1524500,20355.261466264725,-5.715781,0.9640051685273647,497.67,0.07570079,152450000
7778,3050,0.055175666,38.97430380602338,0.17326824,0.0050745816,0.45017,1525000,20362.067197561264,-5.716608,0.9804694168269634,499.11,0.07725473,152500000
8211,3051,0.09178711,39.091820320737625,0.31563753,0.0017466332,0.37789395,1525500,20368.851047992706,-5.721691,0.9801447987556458,497.49,0.07585803,152550000
8068,3052,0.2448167,40.604494177356315,0.57013166,0.004299954,0.41117397,1526000,20375.497678995132,-5.7442865,0.9492855779826641,495.03,0.07669608,152600000
7993,3053,0.060068227,39.22226847899491,0.48496056,0.00906652,0.52096385,1526500,20382.134110689163,-5.773994,0.9840753749012947,498.18,0.076579615,152650000
7927,3054,0.21616766,40.32647476032007,0.80640364,0.0001479076,0.43095407,1527000,20388.96317911148,-5.783532,0.9582972154021263,495.65,0.07597768,152700000
7848,3055,0.9906508,38.451390920789635,23.775051,-0.0032214224,0.34058598,1527500,20395.64240193367,-5.831044,0.8918905481696129,496.0,0.07066084,152750000
8133,3056,1.0639466,40.182882429294935,12.49826,-0.006312036,0.393558,1528000,20402.54772257805,-5.8861938,0.9152958691120148,493.01,0.06958523,152800000
8103,3057,0.04484132,41.97782090240684,0.8662658,0.0062066535,0.4770879,1528500,20409.14588212967,-5.9185114,0.9774177316576242,498.38,0.082357004,152850000
8204,3058,0.48512244,39.84346754750452,1.5574487,0.0049557937,0.48845613,1529000,20415.789408922195,-5.9315343,0.944725263863802,495.29,0.073056586,152900000
7825,3059,0.51612014,39.902088186277304,1.3363128,-0.0024826284,0.36001998,1529500,20422.46899175644,-5.990065,0.9379509426653385,493.62,0.07283157,152950000
8125,3060,0.17842074,38.966409950921154,1.0635685,0.0041284133,0.43558407,1530000,20429.32745552063,-5.9959655,0.9723153319209814,494.64,0.07261723,153000000
7664,3061,0.1810336,39.7611010871942,1.2404468,0.0040675486,0.449482,1530500,20435.70956325531,-6.003732,0.9604265540838242,497.65,0.07724973,153050000
7892,3062,0.118482,40.3960946462434,0.54607713,0.00754424,0.51256406,1531000,20442.800561904907,-5.9847765,0.9516592137515545,498.84,0.07973655,153100000
8148,3063,6.8219395,40.12611866728251,20.3927,-0.004963945,0.33628604,1531500,20449.53599214554,-6.0125756,0.6835523545742035,494.89,0.06586212,153150000
7678,3064,0.2488582,38.86759035954561,0.3394135,0.0034800526,0.4748701,1532000,20456.02360534668,-6.0149827,0.9599190838634968,496.23,0.07334377,153200000
7778,3065,0.100047894,40.91604241579087,0.5351925,0.007415146,0.5144199,1532500,20463.009133815765,-5.987954,0.9613107368350029,498.07,0.08031812,153250000
7862,3066,0.2664131,38.738215816875865,0.2756469,0.003683777,0.48315802,1533000,20469.925144910812,-5.9684925,0.9596232548356056,496.15,0.07338403,153300000
8126,3067,0.124622434,39.13733673053048,0.24607585,0.004214807,0.43982396,1533500,20476.498287200928,-5.9766374,0.9694323912262917,497.34,0.07580344,153350000
7763,3068,0.041276168,40.15033224074032,0.41146085,0.00943155,0.5431699,1534000,20482.942185401917,-5.9466157,0.9771448951214552,500.0,0.08030067,153400000
7979,3069,0.14152205,41.019757689542075,0.23732397,0.0045268354,0.57832,1534500,20489.965305805206,-5.9250917,0.9457121156156063,498.07,0.08009546,153450000
8063,3070,0.09893568,39.17542684231452,1.4277228,0.0012515452,0.40847793,1535000,20496.636469364166,-5.9543805,0.9746076390147209,498.42,0.07669942,153500000
7885,3071,0.14104313,39.649469902375074,0.24609888,0.0023110253,0.47658202,1535500,20503.342017650604,-5.967678,0.9642941318452358,496.48,0.07606347,153550000
8252,3072,0.12227175,38.82396813070138,0.24586502,0.0023756595,0.49917397,1536000,20510.078989505768,-5.942023,0.9746512901037931,497.71,0.07540248,153600000
7943,3073,0.22343473,39.97799203395454,2.2463975,0.004196346,0.4493241,1536500,20516.64011144638,-5.9564495,0.9583838656544685,497.04,0.07659343,153650000
8347,3074,0.8384651,37.507151790886425,0.89416367,-0.0023917705,0.343626,1537000,20523.43228173256,-5.9900584,0.9129757657647133,496.29,0.068595685,153700000
7694,3075,0.15901391,38.46614508963708,0.581088,0.004011188,0.45886603,1537500,20529.928647994995,-6.003928,0.9671264477074146,498.7,0.07558206,153750000
7850,3076,0.38846782,38.23134892823083,0.36529735,0.002147512,0.50267607,1538000,20536.856724500656,-6.022376,0.9482045993208885,492.54,0.06946168,153800000
8163,3077,0.07933686,39.34105925320965,0.48094672,0.01361599,0.63536394,1538500,20543.866137742996,-5.9864717,0.9772981032729149,498.25,0.07704512,153850000
8165,3078,0.56091684,38.05694316396302,0.5399254,-0.0027163932,0.38012803,1539000,20550.474465608597,-5.95425,0.942101027816534,492.54,0.06778216,153900000
