explained_variance,serial_timesteps,ep_reward_mean,ep_len_mean,fps,total_timesteps,clipfrac,time_elapsed,true_reward,n_updates,value_loss,approxkl,policy_entropy,policy_loss
0.99599225865677,1457000,7.6069507023575715,72.07,7911,145700000,0.29316399,19708.544986009598,0.11385691,2914,0.032239195,0.027222471,-3.6007493,-0.005390242
0.9974056067876518,1457500,7.73585998170427,76.65,8033,145750000,0.271628,19715.531572580338,0.114687726,2915,0.01930191,0.024449699,-3.5975976,-0.005569878
0.9964957181364298,1458000,7.0037151289710895,68.44,8031,145800000,0.291922,19722.247122764587,0.116152726,2916,0.028517187,0.026720798,-3.6076725,-0.003828964
0.9966322758700699,1458500,7.222590167868766,67.76,8024,145850000,0.29771996,19729.04376888275,0.11791834,2917,0.026897892,0.028752219,-3.6117108,-0.00316187
0.995282618328929,1459000,8.66212257059924,75.36,8568,145900000,0.27807593,19735.77060651779,0.11583932,2918,0.03638992,0.02478509,-3.6021316,-0.0033139298
0.9971952477935702,1459500,7.544867394192843,67.23,7894,145950000,0.28912005,19741.8108150959,0.11975977,2919,0.021907046,0.025687378,-3.5967648,-0.0071823443
0.9972419352270663,1460000,6.7934051814302805,65.83,7765,146000000,0.286774,19748.56817817688,0.11411549,2920,0.021351412,0.026568789,-3.602235,-0.005979476
0.995438024867326,1460500,7.132982024097,64.52,7909,146050000,0.31046006,19755.56965446472,0.11656425,2921,0.037766173,0.030098705,-3.6076205,-0.0037768055
0.9954598788172007,1461000,7.73582513551446,73.13,7762,146100000,0.29143393,19762.464587688446,0.11870895,2922,0.036456212,0.02593523,-3.6131067,-0.0044708042
0.9951923340559006,1461500,6.396347485587612,63.25,8177,146150000,0.28579596,19769.361617326736,0.116988026,2923,0.039012976,0.025438668,-3.611452,-0.004059542
0.9950358252972364,1462000,6.85948614875786,63.76,7920,146200000,0.32438603,19775.946905851364,0.119303904,2924,0.040075485,0.03372398,-3.6141708,-0.0042572287
0.9964954080060124,1462500,6.786351406393842,67.45,7882,146250000,0.29036003,19782.801566123962,0.11435992,2925,0.026942423,0.026174705,-3.6233506,-0.004327728
0.9945886917412281,1463000,7.899332495149247,74.6,7759,146300000,0.29251006,19789.690447568893,0.11747341,2926,0.045433253,0.026536215,-3.6193426,-0.006744599
0.9946200866252184,1463500,7.431397897434217,71.4,8339,146350000,0.306728,19796.681218147278,0.11175725,2927,0.040046997,0.028267419,-3.6053183,-0.0046884282
0.996004065964371,1464000,7.203267858590843,67.85,7975,146400000,0.299292,19803.217774391174,0.11600818,2928,0.03207342,0.028115148,-3.6011076,-0.0038542845
0.9973548636771739,1464500,8.19272508606162,74.63,7784,146450000,0.28625804,19810.122895002365,0.11547035,2929,0.021260323,0.025226021,-3.6096723,-0.0056746765
0.9930911334231496,1465000,7.495776065447571,71.58,7899,146500000,0.30321398,19817.19576716423,0.11887138,2930,0.056701593,0.028089158,-3.6126642,-0.0053452523
0.9977904842235148,1465500,8.363380738101114,71.75,7900,146550000,0.28326604,19823.89114522934,0.11782749,2931,0.016671337,0.025980836,-3.6091683,-0.0041994364
0.9972644040826708,1466000,7.198193017126468,68.45,7928,146600000,0.27777603,19830.801010608673,0.12284685,2932,0.022084665,0.024039969,-3.6074095,-0.0054293587
0.9969325982965529,1466500,6.5810496231536675,66.1,8368,146650000,0.27629808,19837.433799743652,0.11944055,2933,0.02348043,0.02368353,-3.6041725,-0.0056054634
0.9963747442234308,1467000,7.537038150237313,70.18,7869,146700000,0.268386,19843.966678857803,0.1172797,2934,0.028473241,0.023028618,-3.5886405,-0.006658401
0.9954849574714899,1467500,7.497460273191609,69.45,7690,146750000,0.306972,19850.87181711197,0.12101666,2935,0.035870064,0.029164547,-3.5750039,-0.0032404186
0.9972995806019753,1468000,8.16593136344556,74.14,8242,146800000,0.292652,19857.827649593353,0.116835676,2936,0.019608844,0.026152685,-3.5696497,-0.005352437
0.9980379892513156,1468500,6.689219669329905,63.96,8231,146850000,0.262176,19864.417991876602,0.11825916,2937,0.01476974,0.02236363,-3.5682364,-0.0058585876
0.9961333340033889,1469000,6.42072785205015,65.53,8101,146900000,0.28988805,19871.05731344223,0.11584826,2938,0.030702854,0.026508005,-3.5719771,-0.006633814
0.995292529463768,1469500,6.757341702525009,64.56,8135,146950000,0.29121596,19877.544765233994,0.11912105,2939,0.037214644,0.02712092,-3.5724075,-0.007364032
0.9982573449378833,1470000,6.951852077849253,67.38,7725,147000000,0.268416,19884.212126731873,0.11864364,2940,0.012930389,0.022212207,-3.5866654,-0.0056025023
0.9963529000524431,1470500,7.395873054293043,66.39,7835,147050000,0.28573203,19891.191202878952,0.114964716,2941,0.028454574,0.025233932,-3.591864,-0.0061122626
0.9974918195512146,1471000,5.482578148961474,60.5,8131,147100000,0.286752,19898.072806835175,0.1181553,2942,0.018491916,0.025610914,-3.5935328,-0.006550229
0.9967408168595284,1471500,7.171333971077693,67.85,7816,147150000,0.28507203,19904.703437566757,0.120537885,2943,0.0256196,0.025652308,-3.597743,-0.005707151
0.9971925567369908,1472000,6.3143359598387905,61.1,7761,147200000,0.27767396,19911.666959285736,0.11775294,2944,0.021157376,0.024308842,-3.5985813,-0.0057608485
0.996447395067662,1472500,8.420429533811985,73.19,8172,147250000,0.27472198,19918.659979581833,0.12204059,2945,0.027892046,0.023533445,-3.605569,-0.005229324
0.9977073082700372,1473000,7.2609343822542,72.84,7724,147300000,0.289492,19925.26603627205,0.11554021,2946,0.017595198,0.027243206,-3.6127245,-0.0063945665
0.9987512496300042,1473500,7.7321941755542865,70.71,7936,147350000,0.25549403,19932.312055826187,0.12037927,2947,0.008702393,0.020606302,-3.6144843,-0.0062541068
0.9976078292820603,1474000,6.06038426539948,60.98,8122,147400000,0.27842003,19939.17358660698,0.12220888,2948,0.018789893,0.023698438,-3.6172686,-0.0057950234
0.9975574417039752,1474500,7.511546215122944,69.05,7812,147450000,0.28367996,19945.993642807007,0.12320697,2949,0.019124221,0.02470084,-3.6216793,-0.0039588655
0.9957338497042656,1475000,7.10537190518753,71.76,7855,147500000,0.299734,19952.852863311768,0.111218415,2950,0.031914715,0.02704867,-3.6103244,-0.0058895377
0.9986724016489461,1475500,7.416296142617939,70.12,8036,147550000,0.25574204,19959.821271419525,0.11813835,2951,0.010144898,0.020706303,-3.6152227,-0.0052170455
0.9945444385521114,1476000,6.533240910799796,62.48,7972,147600000,0.29473197,19966.51012825966,0.11555738,2952,0.04308648,0.027331226,-3.6166956,-0.0040821275
0.9977994440123439,1476500,8.12149120803384,76.39,8029,147650000,0.290168,19973.26851296425,0.11867022,2953,0.017509095,0.025794862,-3.614042,-0.0045219474
0.9959607780911028,1477000,6.156020032490415,60.09,8186,147700000,0.294942,19980.07681274414,0.11570888,2954,0.031439766,0.027524836,-3.6197753,-0.004546294
0.9952278099954128,1477500,7.190990788530471,69.5,7862,147750000,0.31361407,19986.50608778,0.1150971,2955,0.038119778,0.030120276,-3.621037,-0.0044566295
0.9982222352409735,1478000,7.064353106712079,67.17,7822,147800000,0.28400794,19993.458606243134,0.11672606,2956,0.013493963,0.025592385,-3.6213093,-0.0032452338
0.9931308059021831,1478500,7.495500601490785,69.37,7945,147850000,0.30143,20000.353608846664,0.11558875,2957,0.056511704,0.028741961,-3.6112587,-0.0037908966
0.9933311878703535,1479000,5.707642087092609,60.73,7734,147900000,0.31136802,20007.200612068176,0.11758301,2958,0.055317007,0.029970733,-3.6063993,-0.0042032506
0.9935204084031284,1479500,7.263735568609845,66.88,8028,147950000,0.314086,20014.100442409515,0.115670994,2959,0.053152762,0.030372085,-3.5940769,-0.0044054626
0.99737264146097,1480000,7.465151477790641,71.49,8026,148000000,0.260432,20020.97682738304,0.11936286,2960,0.020800585,0.022432202,-3.5882587,-0.0039284225
0.9972874911036342,1480500,7.471547485463089,66.2,7683,148050000,0.268016,20027.73322558403,0.11973501,2961,0.022266231,0.023333492,-3.5937304,-0.005543087
0.9985445797210559,1481000,5.801623168870282,62.14,7745,148100000,0.26942006,20034.834698438644,0.113327965,2962,0.010875461,0.024538392,-3.6060596,-0.006330292
0.9977685895282775,1481500,6.648401785312307,60.79,7851,148150000,0.297368,20041.925087451935,0.118205465,2963,0.017634984,0.027185826,-3.6197333,-0.0038814405
0.9978277643676847,1482000,8.008929718806758,74.68,7916,148200000,0.27826798,20048.861995220184,0.12283665,2964,0.016812412,0.024806311,-3.6253176,-0.0054091923
0.9944134028628469,1482500,8.241404783684702,79.69,8133,148250000,0.335322,20055.724769115448,0.119554505,2965,0.04971347,0.03811515,-3.619774,-0.0033557646
0.9975356834474951,1483000,7.186821070222213,66.23,7893,148300000,0.262014,20062.383789539337,0.1160942,2966,0.018884588,0.022106612,-3.6116428,-0.0050186687
0.9963723761029541,1483500,5.948213927198085,62.36,7921,148350000,0.292372,20069.161372423172,0.11832857,2967,0.029566986,0.026877392,-3.613086,-0.0046857153
0.9959642072208226,1484000,6.98370240755452,68.35,7980,148400000,0.31839192,20075.993770599365,0.11900922,2968,0.033078358,0.037065193,-3.6156206,-0.0046197753
0.9973983145318925,1484500,6.9589017644412525,65.18,8038,148450000,0.27809608,20082.65700030327,0.12060437,2969,0.021625508,0.024693472,-3.6225996,-0.004921978
0.9956349362619221,1485000,7.83876859089738,68.61,7888,148500000,0.29456395,20089.48944044113,0.1200261,2970,0.036030017,0.027016459,-3.6136637,-0.0039234473
0.9971299592871219,1485500,6.3291918168612025,60.26,8116,148550000,0.30091804,20096.461784362793,0.12060877,2971,0.022547748,0.027023887,-3.607291,-0.006056127
0.9980805038940161,1486000,7.571379212638712,71.55,7765,148600000,0.27428198,20103.14225101471,0.11509858,2972,0.013942496,0.023530276,-3.6061041,-0.0067094197
0.9972516449633986,1486500,7.200358496147037,71.32,7723,148650000,0.26871997,20110.072421073914,0.118974715,2973,0.021471512,0.02295064,-3.603387,-0.0050028632
0.9953095344826579,1487000,5.586121854837256,62.53,8054,148700000,0.32505402,20116.799358844757,0.11599577,2974,0.03873724,0.03148162,-3.5946877,-0.0043421406
0.9964546533301473,1487500,6.234844164732494,59.5,7881,148750000,0.30082,20123.376718521118,0.121251896,2975,0.029406345,0.027850319,-3.5835953,-0.005418801
0.9958687820471823,1488000,6.091860213178079,59.43,7912,148800000,0.29761407,20130.236050367355,0.11800507,2976,0.03307176,0.026908008,-3.5760279,-0.0049616178
0.9954804386943579,1488500,6.8040897527936615,64.78,8018,148850000,0.31429607,20137.02334189415,0.11909344,2977,0.036539644,0.029848948,-3.5624118,-0.0014357377
0.994903685990721,1489000,5.805758999861282,59.35,7925,148900000,0.33902007,20143.74288582802,0.11712844,2978,0.042786397,0.03569708,-3.5603936,-0.0029245582
0.9968641800805926,1489500,7.609740205335911,65.15,8197,148950000,0.2936621,20150.433525562286,0.11500187,2979,0.02502168,0.026651809,-3.5597143,-0.0045981687
0.9977363632060587,1490000,7.567696699367953,66.66,8295,149000000,0.26863796,20156.869532823563,0.11552322,2980,0.016902773,0.022691004,-3.5566092,-0.005508689
0.9966162964701653,1490500,6.565543471111159,64.38,7899,149050000,0.27829596,20163.46737217903,0.11507771,2981,0.02775818,0.02416992,-3.5600855,-0.005435239
0.9987069327617064,1491000,7.043547697678732,65.31,7980,149100000,0.24997406,20170.426120758057,0.122393936,2982,0.010045474,0.02044826,-3.5674798,-0.0065079415
0.9944077408872545,1491500,6.824567410564341,65.55,7644,149150000,0.31001005,20177.29222512245,0.1177929,2983,0.04404218,0.030330172,-3.5727847,-0.0033752737
0.9964628841262311,1492000,7.94933424349023,71.73,7975,149200000,0.29318398,20184.41884636879,0.12022653,2984,0.02957183,0.027112281,-3.574177,-0.005550148
0.9982089860131964,1492500,7.050873130590553,66.48,7785,149250000,0.26470196,20191.149574041367,0.12094843,2985,0.013987289,0.022281418,-3.5745018,-0.0060131145
0.9946036939509213,1493000,8.01007840893464,70.19,7934,149300000,0.31644604,20198.161001443863,0.120852776,2986,0.043951835,0.03168914,-3.582877,-0.0037863222
0.9987538430141285,1493500,7.633429430486576,69.1,8187,149350000,0.23995395,20204.996752023697,0.12249947,2987,0.009925617,0.019264074,-3.587567,-0.006786195
0.9949965612031519,1494000,7.718369760282221,67.08,8158,149400000,0.3152361,20211.60527229309,0.11781454,2988,0.04278431,0.033982504,-3.5912964,-0.0040936484
0.9972787031438202,1494500,7.904128218358965,72.0,8017,149450000,0.288136,20218.203392267227,0.11974652,2989,0.021900296,0.026131837,-3.596481,-0.004634643
0.996913242386654,1495000,8.263119067000662,75.72,7776,149500000,0.25922796,20224.80265522003,0.11778205,2990,0.023593344,0.022060145,-3.5973313,-0.0041775648
0.9959529675543308,1495500,7.319627149564112,72.61,7934,149550000,0.32433996,20231.523058652878,0.11556289,2991,0.03384801,0.031599917,-3.6003425,-0.002238814
0.9964878049213439,1496000,6.756466904387126,68.47,7552,149600000,0.29206994,20238.148378372192,0.1156429,2992,0.028553171,0.026108734,-3.6038597,-0.0051897382
0.9970157181378454,1496500,7.618325458006584,62.98,8014,149650000,0.301934,20245.162855625153,0.12176718,2993,0.025189724,0.030493112,-3.6165495,-0.0013419716
0.9961349498480558,1497000,7.44170401964424,72.88,8301,149700000,0.30109,20251.882521390915,0.11676136,2994,0.030932596,0.030079372,-3.6269224,-0.0046151155
0.9980295195709914,1497500,6.790334675519734,66.22,7791,149750000,0.28054002,20258.483187675476,0.118027665,2995,0.01569314,0.02429667,-3.6270535,-0.0063011884
0.9982275960501283,1498000,7.225118677900464,67.41,7930,149800000,0.25426602,20265.39823102951,0.12172996,2996,0.014003567,0.020982003,-3.6215494,-0.0056907767
0.9951864327304065,1498500,6.7303179597308915,62.3,8179,149850000,0.31077802,20272.049243688583,0.11727366,2997,0.037220296,0.029456783,-3.621811,-0.002515234
0.9941951539367437,1499000,7.427682489024737,65.83,8058,149900000,0.29904,20278.583746910095,0.11892927,2998,0.048657764,0.029484777,-3.6189423,-0.0013236835
0.9978836344089359,1499500,6.813737605740025,69.41,8132,149950000,0.28547996,20285.455256700516,0.11934354,2999,0.01625513,0.025048159,-3.6257217,-0.0045253495
0.9984916885150596,1500000,7.789457337291969,70.7,8143,150000000,0.25556397,20291.96914291382,0.12047398,3000,0.011400652,0.02084697,-3.6286035,-0.008188197
0.9967915762681514,1500500,8.087346325528925,68.02,7940,150050000,0.296604,20298.523058891296,0.11798511,3001,0.02574324,0.027741417,-3.6357942,-0.0025266686
0.9957870654761791,1501000,6.804560718181892,62.77,8213,150100000,0.33297405,20305.22436952591,0.118683234,3002,0.036019996,0.033877436,-3.6444883,-0.0026910573
0.9968970420304686,1501500,6.263890958726406,65.62,8033,150150000,0.285884,20311.67531466484,0.118152976,3003,0.024550635,0.025562825,-3.6341708,-0.0062412857
0.9969271481968462,1502000,6.988391924878233,61.87,7882,150200000,0.28206402,20318.53358411789,0.11664084,3004,0.024063826,0.02467812,-3.6312783,-0.006317026
0.9979069044347852,1502500,7.293695928885718,61.91,8121,150250000,0.27965602,20325.428416967392,0.12243869,3005,0.016663006,0.02552929,-3.6317768,-0.005886003
0.9974117178935558,1503000,7.104793252346862,72.19,7891,150300000,0.28706196,20332.035103797913,0.11611041,3006,0.01968066,0.02487169,-3.6361423,-0.006328581
0.9963914884719998,1503500,6.827971150858357,65.75,8038,150350000,0.301646,20338.979326725006,0.11635434,3007,0.028067054,0.028216269,-3.6391785,-0.005692075
0.9969596196897328,1504000,7.816433657623565,70.7,8018,150400000,0.29666203,20345.73947429657,0.119245104,3008,0.024639973,0.02664439,-3.6336317,-0.0048656464
0.9983037434285507,1504500,7.867940330962228,71.97,7804,150450000,0.274552,20352.605188846588,0.11647761,3009,0.012694747,0.022500431,-3.6243944,-0.0061491095
0.9975783627014607,1505000,7.700964892939083,69.7,8048,150500000,0.28796202,20359.40906906128,0.117995284,3010,0.019112803,0.02573066,-3.6175735,-0.0036864548
0.9961573174223304,1505500,7.460175701639964,68.96,8025,150550000,0.29247198,20366.000644922256,0.11555162,3011,0.029579604,0.0263445,-3.610257,-0.007241251
0.9973164610564709,1506000,6.7696761052061625,59.97,8250,150600000,0.26908407,20372.49997973442,0.1197388,3012,0.02165235,0.022985151,-3.6184504,-0.004155151
0.9972619058098644,1506500,6.509806709143886,63.13,8510,150650000,0.27523193,20379.034027338028,0.11484944,3013,0.021067884,0.0235363,-3.6201932,-0.006096016
0.9978544299956411,1507000,7.007698428425065,68.59,8335,150700000,0.2679179,20385.491044044495,0.119248904,3014,0.016948521,0.022600463,-3.6194665,-0.0045135613
0.9977864851243794,1507500,6.2901363364489224,62.18,7777,150750000,0.26769194,20392.102385997772,0.117955685,3015,0.01710145,0.022709057,-3.6095283,-0.005589524
0.9976350006181747,1508000,6.747770771812066,63.8,7685,150800000,0.28226802,20398.96771979332,0.11734195,3016,0.018434847,0.024888907,-3.6017597,-0.0048854407
0.9958761287853122,1508500,5.79435933001103,63.82,7856,150850000,0.312658,20405.835401535034,0.1165721,3017,0.032528244,0.030451937,-3.599846,-0.0020327969
0.9980390898417681,1509000,7.078693565694848,66.73,8091,150900000,0.27101395,20412.756487846375,0.11542333,3018,0.015721297,0.023764089,-3.6015146,-0.0067577898
0.99570023547858,1509500,6.6208039258151254,69.79,8271,150950000,0.30170798,20419.50714802742,0.11590366,3019,0.036166873,0.027957046,-3.609608,-0.004757906
0.9977390153799206,1510000,9.084625327512258,76.79,8199,151000000,0.27229398,20426.11958527565,0.119690694,3020,0.018600756,0.023299104,-3.6134396,-0.004792944
0.99707688880153,1510500,6.704776125501521,62.95,8081,151050000,0.27316397,20432.74577665329,0.121017314,3021,0.022988413,0.02351666,-3.6168246,-0.005033667
0.9975776623468846,1511000,7.1430212196466165,64.88,8031,151100000,0.26379195,20439.591878652573,0.117437646,3022,0.018175077,0.022211324,-3.6177573,-0.0067586983
0.9975929313804954,1511500,7.208945202543764,73.27,7910,151150000,0.271588,20446.382593154907,0.11681726,3023,0.01843477,0.023314206,-3.6264963,-0.0069019566
0.9959908905439079,1512000,8.355621685876395,71.37,8031,151200000,0.31181198,20453.12535381317,0.117677815,3024,0.033845793,0.03096335,-3.6341147,-0.0028287896
0.997234397334978,1512500,7.370439802880647,67.79,7862,151250000,0.26928,20459.81463575363,0.1189122,3025,0.022331493,0.024015825,-3.632884,-0.005084126
0.9967197400983423,1513000,6.781984312155618,65.02,7845,151300000,0.28449804,20466.641172409058,0.116026804,3026,0.02580737,0.025674082,-3.6333032,-0.0041430383
0.995803658850491,1513500,6.866663095484837,66.8,8297,151350000,0.30066994,20473.566224575043,0.1182179,3027,0.035982538,0.029651398,-3.6307566,-0.0022901217
0.9964329963549972,1514000,7.598371143720433,70.91,7802,151400000,0.3113319,20480.103573322296,0.120653145,3028,0.029956372,0.031662405,-3.6314406,-0.0029118487
0.9957416141405702,1514500,7.102955268904589,68.49,8114,151450000,0.28467807,20487.08340525627,0.11723385,3029,0.03382738,0.025052095,-3.6243784,-0.007238112
0.9977758140303195,1515000,6.1206625469542635,64.21,7992,151500000,0.26773,20493.908912181854,0.11845562,3030,0.017636456,0.02323369,-3.6276603,-0.0057813837
0.9968619414139539,1515500,6.9140654405874375,65.16,8129,151550000,0.30412003,20500.58974814415,0.11676472,3031,0.02530602,0.028190264,-3.6304758,-0.0047071795
0.9985883765621111,1516000,7.024532086141989,68.88,8209,151600000,0.24489401,20507.122184038162,0.12083846,3032,0.010812939,0.019773494,-3.6296496,-0.006635052
0.9972425440791994,1516500,6.408055067329842,62.58,7827,151650000,0.26195794,20513.512813329697,0.11640501,3033,0.021888519,0.02181406,-3.6333292,-0.005688216
0.9965710395481437,1517000,7.451158601291972,67.71,8106,151700000,0.30353603,20520.110937833786,0.11828513,3034,0.027675876,0.02854416,-3.6366827,-0.0037017902
0.9965471182949841,1517500,7.82123179876653,69.96,8191,151750000,0.29458395,20526.81095266342,0.12165036,3035,0.026854686,0.02623362,-3.6443114,-0.006101593
0.9957907255738974,1518000,5.822334991407188,58.81,8057,151800000,0.299942,20533.337990283966,0.11319784,3036,0.031984285,0.02763254,-3.6488142,-0.00436144
0.9978187279775739,1518500,5.9764070695100235,57.9,7942,151850000,0.27536803,20539.80893111229,0.116591424,3037,0.016507542,0.023250356,-3.6511447,-0.0057036583
0.9978621357586235,1519000,6.241188397807273,57.91,8075,151900000,0.26428398,20546.59538626671,0.11922312,3038,0.01621537,0.023930924,-3.653486,-0.0064684637
0.9941655388101935,1519500,7.1947378350349025,64.94,7738,151950000,0.31632993,20553.211457252502,0.119837336,3039,0.04693183,0.030032033,-3.655052,-0.003605601
0.9952243217267096,1520000,7.546727435544308,70.84,7634,152000000,0.322302,20560.22057199478,0.11706791,3040,0.03827212,0.031110754,-3.6669214,-0.0029602938
0.9982803692109883,1520500,6.777154075281433,63.82,8157,152050000,0.27739394,20567.3376288414,0.12205592,3041,0.013950688,0.02457497,-3.6773047,-0.005199468
0.9954564869403839,1521000,6.725986608755411,64.85,7930,152100000,0.32280803,20573.87768292427,0.11920622,3042,0.034879405,0.035284176,-3.680119,-0.0020165946
0.9963396736420691,1521500,6.304637142325519,65.04,8007,152150000,0.30373603,20580.717211723328,0.11359884,3043,0.029721556,0.031257454,-3.681734,-0.0037429803
0.9984975151019171,1522000,6.534520579524979,64.74,8003,152200000,0.26803005,20587.428427696228,0.118065976,3044,0.0117407795,0.022430327,-3.692948,-0.006176444
0.997147977584973,1522500,7.78516873415705,64.49,7801,152250000,0.2816539,20594.198630332947,0.12203926,3045,0.023047078,0.024476998,-3.6976392,-0.003876738
0.9978267918340862,1523000,6.695345625812569,61.18,7988,152300000,0.28293398,20601.005881547928,0.122763835,3046,0.018266136,0.025374055,-3.693076,-0.004268458
0.9981836273800582,1523500,6.497281491655485,65.36,7855,152350000,0.27258196,20607.858853578568,0.116606094,3047,0.0144146625,0.022513444,-3.6822436,-0.004514572
0.9975131964311004,1524000,7.847738858589728,73.77,7690,152400000,0.30088592,20614.769196510315,0.12055524,3048,0.019624874,0.028103234,-3.6810153,-0.0046743224
0.9955460052005947,1524500,7.811338952643054,74.2,8181,152450000,0.30622792,20621.673040628433,0.11826919,3049,0.036887165,0.028653204,-3.6923418,-0.0047277785
0.9960359451361,1525000,5.354049837654165,55.55,7903,152500000,0.30184203,20628.23255944252,0.11744136,3050,0.03148123,0.027396955,-3.689476,-0.004253373
0.9954099059104919,1525500,6.4694734076458555,66.35,8078,152550000,0.285472,20635.07206749916,0.118654,3051,0.038567696,0.026710825,-3.6897237,-0.005294166
0.9976800843141973,1526000,7.18235096185439,63.32,8057,152600000,0.27363005,20641.673389434814,0.11865837,3052,0.018160852,0.023030443,-3.691539,-0.0065255333
0.9974701614119112,1526500,6.30767315842153,62.86,8200,152650000,0.29043597,20648.18841099739,0.11994914,3053,0.020148331,0.025922861,-3.6948743,-0.0044044526
0.993100558873266,1527000,6.1613270169807945,60.51,7938,152700000,0.33401608,20654.828463077545,0.115515724,3054,0.05595085,0.03425224,-3.6968079,-0.0021495475
0.9962507279124111,1527500,7.759724345760333,69.58,8289,152750000,0.30563205,20661.723413944244,0.11789515,3055,0.030265443,0.028550616,-3.6947603,-0.004854649
0.9972416542004794,1528000,8.028156738054241,75.31,7834,152800000,0.281768,20668.234900712967,0.11887704,3056,0.022968903,0.025159555,-3.6867087,-0.0025917164
0.9971607651095837,1528500,6.559626057865826,64.08,8265,152850000,0.27143395,20675.18357348442,0.12199406,3057,0.023373235,0.024219546,-3.681172,-0.005072159
0.9954570960253477,1529000,6.914671850766754,62.18,8138,152900000,0.303952,20681.748816013336,0.11914398,3058,0.03520819,0.02870965,-3.6837492,-0.006260189
0.9963623466901481,1529500,7.497634335928015,68.79,7926,152950000,0.300104,20688.353714942932,0.11678027,3059,0.029019745,0.02847353,-3.6834917,-0.004468914
0.9954343219287694,1530000,6.922907809985336,64.03,7963,153000000,0.31505403,20695.178210020065,0.12010783,3060,0.037779234,0.029543977,-3.6751783,-0.005714214
0.9950516289100051,1530500,7.25569745742745,66.23,8129,153050000,0.30082607,20701.97710633278,0.111244544,3061,0.03925152,0.028937869,-3.6658874,-0.006023793
0.9969214766751975,1531000,8.5643155986505,73.54,7875,153100000,0.308554,20708.480249643326,0.11575834,3062,0.024543935,0.030389411,-3.6690543,-0.0046535437
0.9969166447408497,1531500,6.999143861763878,69.21,8097,153150000,0.30915394,20715.431596040726,0.114310265,3063,0.024970422,0.029324267,-3.679726,-0.0017430547
0.9970278267282993,1532000,7.19288925683195,70.37,7885,153200000,0.30066398,20722.026903390884,0.11430902,3064,0.023057025,0.028293695,-3.6818938,-0.0058658672
0.9979766104370356,1532500,9.213670556516954,76.86,8126,153250000,0.26226798,20728.8104429245,0.11904639,3065,0.016259754,0.02342822,-3.6803014,-0.0041244724
0.9970592481549829,1533000,7.576567103414709,64.48,7906,153300000,0.30936992,20735.602838993073,0.115151,3066,0.02183602,0.030033862,-3.6736221,-0.004565716
0.9958535204641521,1533500,6.682935477641731,61.74,8195,153350000,0.304282,20742.231667518616,0.11964699,3067,0.033610854,0.028409207,-3.6685407,-0.0017968531
0.9944407772272825,1534000,7.137080675347588,65.77,7933,153400000,0.302644,20748.78015255928,0.11894134,3068,0.044438384,0.030646786,-3.667025,-0.0057799285
0.9978037208784372,1534500,6.865729918110883,62.65,8009,153450000,0.27054,20755.601577997208,0.11989631,3069,0.017793406,0.023014454,-3.6722553,-0.0058157444
0.9963057418353856,1535000,6.518113286447479,62.95,8188,153500000,0.29062396,20762.43206357956,0.11697793,3070,0.030843386,0.02653902,-3.6806731,-0.004314394
0.9968086979351938,1535500,6.660179302728793,63.27,8112,153550000,0.301068,20769.13620877266,0.12060227,3071,0.025407892,0.030043408,-3.6856744,-0.004666873
0.9966310081072152,1536000,6.711775009387857,66.59,8126,153600000,0.28124598,20775.893971204758,0.11302463,3072,0.026204634,0.024696391,-3.6736321,-0.0067992844
0.9964187026489526,1536500,7.77606292703218,66.93,7924,153650000,0.31722596,20782.54523396492,0.11927049,3073,0.030274382,0.030031838,-3.6610868,-0.005043449
0.9938672878779471,1537000,6.837549630368158,66.69,8034,153700000,0.31402004,20789.336352586746,0.112903915,3074,0.049222574,0.029399585,-3.6689441,-0.0025706429
0.9981442741118371,1537500,6.590862028278316,63.3,7989,153750000,0.26526198,20796.049912691116,0.11816488,3075,0.01379361,0.021576492,-3.6821845,-0.0049071466
0.9970744452439249,1538000,6.266661925679146,60.62,8308,153800000,0.291224,20802.88467168808,0.118856445,3076,0.024397172,0.026348965,-3.682821,-0.002996213
0.9970752596855164,1538500,7.962801935611424,71.66,7979,153850000,0.276986,20809.438161849976,0.11551561,3077,0.023218488,0.02424796,-3.6819305,-0.0039831274
0.9982105769449845,1539000,6.99820634576201,65.69,8130,153900000,0.26317197,20816.228164434433,0.11839981,3078,0.0140979765,0.021663088,-3.684134,-0.0072224326
0.9972328275907785,1539500,6.291249914287182,60.08,7907,153950000,0.28036797,20822.777347564697,0.11269441,3079,0.020021006,0.024256596,-3.6831167,-0.005636355
0.997388678137213,1540000,6.7962624984578,61.98,8045,154000000,0.30461597,20829.32051730156,0.11878645,3080,0.021154355,0.030275865,-3.68737,-0.0021033874
0.9950997666455805,1540500,6.626547485468836,64.69,8075,154050000,0.308818,20836.107159614563,0.11335988,3081,0.04074723,0.029257465,-3.6903393,-0.0020020213
0.9935832433402538,1541000,7.5154467023524925,69.01,8453,154100000,0.34048194,20842.86116194725,0.11755189,3082,0.053412646,0.036517844,-3.6896658,-0.0008374231
0.9982451220275834,1541500,6.218231675554271,67.27,8181,154150000,0.25521,20849.170286655426,0.117505774,3083,0.013126291,0.02127633,-3.6894233,-0.00677053
0.9970431064721197,1542000,7.69690322457689,67.24,8028,154200000,0.29644,20855.91550564766,0.11978332,3084,0.023351168,0.027172592,-3.686922,-0.0035533265
