ep_len_mean,fps,policy_loss,total_timesteps,ep_reward_mean,value_loss,clipfrac,approxkl,time_elapsed,n_updates,serial_timesteps,policy_entropy,explained_variance,true_reward
32.06,7741,0.0051978696,17250000,1.3332415318489075,2.7157857e-05,0.238966,0.018633546,2264.5220141410828,345,172500,-3.366252,0.9999560924916295,0.050392587
32.4,8179,0.002143161,17300000,1.3651145234704019,2.7085338e-05,0.23692201,0.021419492,2271.5556633472443,346,173000,-3.37563,0.9997544974903576,0.05042466
32.21,7940,0.0038682634,17350000,1.3473729327321053,1.5033379e-05,0.21061598,0.016500706,2278.3943083286285,347,173500,-3.3822355,0.9998645761515945,0.05041796
32.66,8276,0.001178483,17400000,1.3892435494065285,4.3382588e-05,0.21939798,0.01683678,2285.3938086032867,348,174000,-3.3847482,0.9996061843994539,0.050434954
32.43,8210,0.003932252,17450000,1.368107542693615,3.1886542e-05,0.238978,0.021922408,2292.0233941078186,349,174500,-3.3744051,0.9997409081261139,0.050424557
32.76,7875,0.0015162816,17500000,1.399063523709774,5.1905117e-05,0.21354595,0.018000089,2298.606796979904,350,175000,-3.3521318,0.9995525908307172,0.050435293
32.12,8254,0.0054071965,17550000,1.3391423845291137,9.4657025e-06,0.209086,0.016522888,2305.4746794700623,351,175500,-3.3457296,0.9999150805815589,0.05039148
32.04,8201,0.004700628,17600000,1.331549192070961,3.6126867e-06,0.228408,0.017956633,2312.062611579895,352,176000,-3.3648155,0.9999676513471059,0.050370205
32.21,7955,0.0052116257,17650000,1.3482637086510658,1.4491649e-05,0.271432,0.025389638,2318.540249824524,353,176500,-3.3758662,0.9998699634306831,0.050399173
32.12,7653,0.0058149286,17700000,1.3393227398395537,1.2098386e-05,0.25111797,0.022381797,2325.3858683109283,354,177000,-3.386674,0.9999205883359537,0.0504019
32.01,8048,0.0012463101,17750000,1.3287309163808823,5.8571495e-06,0.13380802,0.010192198,2332.4384944438934,355,177500,-3.4032853,0.9999561043114227,0.050356507
32.03,7922,0.003751728,17800000,1.3308367681503297,3.2224652e-06,0.20534196,0.015820561,2339.262084007263,356,178000,-3.4207282,0.9999722749671491,0.050366595
32.01,7553,0.0029397816,17850000,1.3290761816501617,1.7091428e-06,0.20351,0.016153613,2346.187537431717,357,178500,-3.4534445,0.9999850843332752,0.050364763
32.0,7557,0.004179219,17900000,1.3277643233537675,8.919757e-07,0.19381198,0.016885113,2353.404526948929,358,179000,-3.4814336,0.9999917380528132,0.050356586
32.14,7721,0.0054847538,17950000,1.3414262062311173,1.042236e-05,0.26847604,0.022013424,2360.501996278763,359,179500,-3.4922488,0.9999082050780999,0.050412174
32.04,7896,0.004690735,18000000,1.331816475391388,3.5388875e-06,0.22753997,0.018046612,2367.647936820984,360,180000,-3.501126,0.9999689120631956,0.050375182
32.54,7992,0.0025488704,18050000,1.3791938459873199,0.00027458693,0.23637198,0.020009082,2374.402369260788,361,180500,-3.500348,0.9996725478558801,0.05045076
33.16,7948,0.0040418915,18100000,1.4375548541545868,7.385974e-05,0.22132398,0.019118402,2381.198536157608,362,181000,-3.4833672,0.9993387409485877,0.05046209
32.73,8212,0.0016670455,18150000,1.3964965826272964,4.732494e-05,0.21271802,0.01724634,2388.1194789409637,363,181500,-3.4649673,0.9995678561681416,0.050447144
32.16,8291,0.009010443,18200000,1.3432212001085282,1.144224e-05,0.268136,0.024742857,2394.780151605606,364,182000,-3.455138,0.9998940225486876,0.05041117
32.02,7965,0.004183391,18250000,1.3300573271512985,2.260685e-06,0.22598805,0.01804579,2401.5063059329987,365,182500,-3.47279,0.9999790347501403,0.050381534
32.06,8003,0.004746031,18300000,1.3340275067090988,4.875026e-06,0.24673796,0.019525995,2408.452338695526,366,183000,-3.5011365,0.9999572314191028,0.05040245
32.45,8055,0.003546553,18350000,1.3707887789607047,3.0392046e-05,0.25976998,0.022438614,2415.364269018173,367,183500,-3.515442,0.9997249137377366,0.050446372
32.82,8353,0.00036151186,18400000,1.4055572417378426,5.2988922e-05,0.21138404,0.016725555,2422.153826713562,368,184000,-3.5020359,0.9995176105876453,0.050452717
32.48,8345,0.0030560486,18450000,1.373446028828621,3.204352e-05,0.21703997,0.017685262,2428.627462863922,369,184500,-3.4885647,0.9997082725167274,0.05044161
32.19,7937,0.004048394,18500000,1.346083067059517,1.3610433e-05,0.21289799,0.017368907,2435.373165369034,370,185000,-3.4856021,0.9998763313196832,0.050429225
32.02,8188,0.0026287031,18550000,1.3297315895557404,2.240905e-06,0.18874201,0.014877157,2442.334522485733,371,185500,-3.5038953,0.999979392716341,0.050383866
32.02,8598,0.005684765,18600000,1.3292701756954193,2.281525e-06,0.23493604,0.02030628,2448.947284221649,372,186000,-3.5428627,0.9999798463250045,0.05037601
32.2,8165,0.0065653645,18650000,1.346502901017666,1.5134346e-05,0.279144,0.025667284,2455.427578687668,373,186500,-3.5593977,0.9998714156827191,0.050434686
32.03,7776,0.0046400577,18700000,1.3305515253543854,3.7719226e-06,0.198084,0.015715942,2462.037831544876,374,187000,-3.5736964,0.999972514457113,0.05040407
32.07,8299,0.007848532,18750000,1.3347732472419738,7.3249184e-06,0.26548204,0.022904726,2469.0991332530975,375,187500,-3.6041589,0.9999501862585021,0.050418194
32.2,8181,0.0065223384,18800000,1.3472774142026902,1.4045384e-05,0.305482,0.02878756,2475.8684763908386,376,188000,-3.6160805,0.9998726537742186,0.050436888
32.02,8513,0.004023216,18850000,1.3299295425415039,3.0513913e-06,0.2064,0.01726574,2482.443636894226,377,188500,-3.6258972,0.9999804998751642,0.05039238
32.01,8273,0.007961921,18900000,1.3291996800899506,4.541409e-06,0.22404203,0.019352056,2488.7754306793213,378,189000,-3.6462839,0.9999840995023987,0.050392818
32.02,8287,0.00365579,18950000,1.3301141834259034,2.1176552e-06,0.224356,0.017221922,2495.4509847164154,379,189500,-3.6768508,0.999980963064445,0.050406273
32.07,7950,0.008774451,19000000,1.3352900886535644,5.924684e-06,0.30011803,0.02909525,2501.9110560417175,380,190000,-3.7021265,0.9999508292712562,0.050430723
32.0,8014,0.00013941718,19050000,1.3276553028821945,9.998728e-07,0.19258408,0.015377841,2508.7903423309326,381,190500,-3.71641,0.999987963708918,0.050351635
32.01,8099,0.004320635,19100000,1.3287955605983734,1.4677528e-06,0.21433999,0.017776038,2515.4449191093445,382,191000,-3.737942,0.999986998629538,0.050375868
32.01,7988,0.003889762,19150000,1.3293006283044815,1.5270704e-06,0.19053598,0.015167704,2522.0803847312927,383,191500,-3.777312,0.9999857649836486,0.050406713
32.11,7949,0.008793451,19200000,1.338904429078102,8.355197e-06,0.30135602,0.026244633,2528.9950482845306,384,192000,-3.808062,0.9999264718280756,0.05042957
32.28,8046,0.0048781354,19250000,1.3546930441260339,1.9603647e-05,0.270966,0.024357371,2535.9225058555603,385,192500,-3.8206155,0.9998262255685404,0.050434444
32.1,8096,0.006974552,19300000,1.3381946647167207,7.460802e-06,0.264904,0.023709195,2542.6588027477264,386,193000,-3.82554,0.9999327774203266,0.050419245
32.06,8265,0.0052883895,19350000,1.3342192500829697,7.1101967e-06,0.23490404,0.018328728,2549.267944574356,387,193500,-3.8411603,0.9999569378705928,0.05042311
32.33,8102,0.004947023,19400000,1.359823268353939,2.2957303e-05,0.32119805,0.030868562,2555.901148557663,388,194000,-3.848769,0.99979179368529,0.050439753
32.01,8243,0.0022891492,19450000,1.3291962921619416,4.3011267e-05,0.21485601,0.01639881,2562.6368639469147,389,194500,-3.8561041,0.9999847288945602,0.05037647
32.08,7998,0.00690248,19500000,1.3361986783146858,1.6066972e-05,0.18479203,0.013759311,2569.328665494919,390,195000,-3.8771539,0.999861794145545,0.05040274
32.12,8326,0.00783576,19550000,1.3400481939315796,1.3821101e-05,0.28923196,0.025585847,2576.096853494644,391,195500,-3.8929513,0.9999136169499252,0.050406504
32.03,8096,0.0073280986,19600000,1.331270658969879,2.886974e-06,0.28417003,0.0250547,2582.629186153412,392,196000,-3.9045603,0.9999741528663435,0.050397135
32.31,8014,0.0037149924,19650000,1.3577140754461288,2.1685804e-05,0.29800606,0.028198026,2589.075412750244,393,196500,-3.9031942,0.9998078339267522,0.05043498
32.01,8082,0.0009472296,19700000,1.329550963640213,1.6470821e-06,0.18790795,0.014704287,2595.7570691108704,394,197000,-3.9101124,0.9999869581251914,0.050398726
32.15,7803,0.0043495633,19750000,1.3429120260477065,1.0744934e-05,0.23980597,0.019681279,2602.3128809928894,395,197500,-3.9306781,0.9999034973152447,0.050425284
32.03,8019,0.0062953555,19800000,1.3315238469839097,2.7934711e-06,0.24428001,0.0215649,2609.2059466838837,396,198000,-3.942528,0.9999753256379336,0.05040668
32.23,8247,0.0038751962,19850000,1.3502911418676375,1.615776e-05,0.27836397,0.025551355,2615.9779057502747,397,198500,-3.9609356,0.9998551031167153,0.050441343
32.05,8229,0.00512562,19900000,1.333632407784462,4.0890545e-06,0.22902995,0.018412964,2622.5357100963593,398,199000,-3.9694624,0.9999610086706525,0.050410658
32.09,8201,0.005894852,19950000,1.337504267692566,7.080453e-06,0.28438407,0.024817862,2629.2075169086456,399,199500,-3.9825275,0.9999391084820672,0.050428674
32.04,8198,0.0061859423,20000000,1.332920591235161,4.320636e-06,0.25016195,0.021732723,2635.8474431037903,400,200000,-4.0023994,0.999967466108501,0.05040498
32.05,8241,0.0077358205,20050000,1.3335665220022201,4.135134e-06,0.275248,0.02544124,2642.2827084064484,401,200500,-4.020425,0.9999638789013261,0.05041064
32.09,7827,0.004160054,20100000,1.3373352307081223,6.8530667e-06,0.23020796,0.01814851,2648.9268867969513,402,201000,-4.0453486,0.9999375046754722,0.05042797
32.0,8192,0.00042504902,20150000,1.3284501874446868,7.082991e-07,0.185316,0.014896445,2655.9919686317444,403,201500,-4.0809283,0.9999936305339361,0.050395068
32.01,8102,0.0045761536,20200000,1.3292081677913665,1.3307139e-06,0.22253403,0.019864727,2662.603320837021,404,202000,-4.101647,0.9999881114690652,0.050395098
32.02,8355,0.0054503144,20250000,1.3304322654008864,4.2453707e-06,0.222824,0.018026482,2669.4251754283905,405,202500,-4.1284466,0.9999814046786923,0.050421398
32.07,8387,0.0070020016,20300000,1.335214204788208,5.4218735e-06,0.290466,0.026537105,2675.908070087433,406,203000,-4.1595836,0.9999513399052375,0.05043845
32.05,8146,0.0074716415,20350000,1.3331018340587617,7.486454e-05,0.290542,0.0267223,2682.4058859348297,407,203500,-4.187761,0.9999632840554113,0.05042739
32.0,8218,0.010978877,20400000,1.3281814062595367,5.8523474e-06,0.19019201,0.01595139,2689.1608176231384,408,204000,-4.2104654,0.9999531487374043,0.050385058
32.09,8339,0.0063219112,20450000,1.3367594230175017,7.610402e-06,0.26677802,0.02244123,2695.9026374816895,409,204500,-4.2226715,0.9999362228336395,0.050426878
32.1,7869,0.010321782,20500000,1.338039016723633,7.503221e-06,0.38452804,0.043753672,2702.286774635315,410,205000,-4.229679,0.999933241866529,0.050427597
32.0,8003,-0.0017547894,20550000,1.3283651340007783,7.056013e-07,0.17622198,0.013772739,2709.1527276039124,411,205500,-4.2477474,0.9999937989214231,0.05040487
32.11,8105,0.007213259,20600000,1.3390164524316788,8.032304e-06,0.34026802,0.033793516,2716.040520429611,412,206000,-4.2714796,0.9999278549075825,0.050436236
32.37,7830,0.0045909444,20650000,1.3632025396823884,2.6281201e-05,0.3115139,0.032674268,2722.7980976104736,413,206500,-4.276005,0.9997682353714481,0.050452437
33.1,7771,0.004806237,20700000,1.4317674750089646,7.177124e-05,0.26137197,0.024244392,2729.868215560913,414,207000,-4.2565,0.999341705115512,0.05047529
32.05,8068,0.0072782133,20750000,1.3333904722332954,4.2740517e-06,0.20308395,0.01566642,2736.9211480617523,415,207500,-4.259989,0.9999534026137553,0.05042469
32.08,8135,0.008562882,20800000,1.3362621903419494,6.069883e-06,0.31293,0.029431013,2743.6413753032684,416,208000,-4.280209,0.9999447914669872,0.050422594
32.09,8020,0.006445747,20850000,1.3372979813814163,6.676551e-06,0.29131794,0.024935164,2750.2981865406036,417,208500,-4.293814,0.9999393195976154,0.05042642
32.57,7895,0.0032560236,20900000,1.382366848886013,3.8591243e-05,0.271262,0.026191028,2756.9114809036255,418,209000,-4.291231,0.9996506986499298,0.05046337
32.38,7994,0.004798,20950000,1.3644617873430251,2.6097365e-05,0.264192,0.02347086,2763.9231882095337,419,209500,-4.273526,0.9997612949082395,0.050454527
32.08,7712,0.0076532634,21000000,1.3361952751874924,7.6308215e-06,0.27407998,0.024719324,2770.8947899341583,420,210000,-4.2782536,0.9999433710399899,0.050436333
32.0,8274,0.0045820195,21050000,1.328014270067215,6.37847e-07,0.22155999,0.019792965,2778.0264477729797,421,210500,-4.307143,0.9999924473595456,0.050399028
32.0,7817,0.007603509,21100000,1.3279119861125945,6.5881693e-07,0.26940393,0.02571027,2784.5674941539764,422,211000,-4.3257027,0.9999937750235404,0.050385166
32.0,8206,0.0030155396,21150000,1.3280673408508301,6.3121036e-07,0.21238193,0.018438656,2791.557258605957,423,211500,-4.3571773,0.9999944450992189,0.05039155
32.0,7870,0.0061098533,21200000,1.3279949516057967,5.999249e-07,0.23115398,0.022032792,2798.209938287735,424,212000,-4.3821917,0.9999947171359054,0.05040082
32.03,7911,0.006224948,21250000,1.331401207447052,2.689908e-06,0.233532,0.019074548,2805.155630350113,425,212500,-4.407149,0.9999759273869131,0.050431415
32.0,7907,0.0026608042,21300000,1.3284224331378938,6.453041e-07,0.21530199,0.018099083,2812.0403802394867,426,213000,-4.429287,0.999994481122485,0.050421126
32.01,7915,0.003526943,21350000,1.329603310227394,1.3118613e-06,0.22479795,0.018150097,2818.815644979477,427,213500,-4.454277,0.9999886059085838,0.05043933
32.27,7559,0.0064139557,21400000,1.3538303366303444,1.9090723e-05,0.34107003,0.0348508,2825.8866062164307,428,214000,-4.467205,0.9998284102475736,0.05046398
32.0,7889,0.0034903944,21450000,1.3280582517385482,7.269539e-07,0.19843192,0.016025078,2833.151924610138,429,214500,-4.4762044,0.9999915156395218,0.0504119
32.01,7921,0.009628796,21500000,1.3292665457725525,1.3206177e-06,0.25728202,0.024965577,2840.0595383644104,430,215000,-4.4934206,0.9999885345860093,0.050433703
32.08,7768,0.011566477,21550000,1.3359037792682649,6.1096343e-06,0.338222,0.041900445,2846.92746925354,431,215500,-4.5153,0.9999454539211001,0.050449282
32.85,7781,0.004966352,21600000,1.4082913014292717,0.00010771568,0.26966804,0.025103167,2853.899690389633,432,216000,-4.5119457,0.9994775344384834,0.0504987
32.39,8105,0.003640916,21650000,1.365162792801857,2.7573762e-05,0.28100196,0.026224956,2860.94935297966,433,216500,-4.4880347,0.9997510857938323,0.050484195
32.28,8153,0.009001525,21700000,1.3547563216090202,2.1638913e-05,0.35207188,0.037021212,2867.433795452118,434,217000,-4.469991,0.9998183820134727,0.050484862
32.07,8115,0.006629665,21750000,1.334804361462593,5.545452e-06,0.26879397,0.022831047,2874.225914478302,435,217500,-4.478028,0.9999498775832762,0.050454848
32.01,8069,0.004125253,21800000,1.329141286611557,1.2947432e-06,0.225974,0.018863283,2881.1136877536774,436,218000,-4.505724,0.99998815312847,0.050441287
32.04,8055,0.011860008,21850000,1.3321172159910202,3.393985e-06,0.31852603,0.034946565,2887.751851081848,437,218500,-4.5321803,0.9999696850645705,0.05046047
32.26,8125,0.0053783776,21900000,1.3528478309512137,1.8553836e-05,0.33946607,0.03443175,2894.5951154232025,438,219000,-4.5387588,0.9998321855673566,0.05047625
32.08,8167,0.0070332885,21950000,1.3360521230101585,8.607098e-06,0.29878396,0.027048778,2901.4876987934113,439,219500,-4.530336,0.9999449677598022,0.050453994
32.24,7967,0.0093944175,22000000,1.351029257774353,1.9129939e-05,0.2612121,0.025111638,2908.1186938285828,440,220000,-4.529849,0.9997955321450718,0.050474472
32.26,8173,0.0065322164,22050000,1.352978648543358,1.972646e-05,0.30849603,0.028094597,2914.9956686496735,441,220500,-4.52473,0.9998263446468627,0.050483763
32.02,7880,0.0065171844,22100000,1.330192010998726,2.1923643e-06,0.21911396,0.017127376,2921.72945189476,442,221000,-4.5187263,0.9999737136022304,0.050444737
32.11,7715,0.0070454143,22150000,1.338797761797905,8.502648e-06,0.28230992,0.028866686,2928.5973279476166,443,221500,-4.5202346,0.9999241689147311,0.05046247
32.01,7918,0.004677656,22200000,1.3293896305561066,1.4561979e-06,0.21820994,0.017144516,2935.3898787498474,444,222000,-4.5287447,0.9999883702912484,0.050444838
32.7,7954,0.0073548667,22250000,1.3938935279846192,5.738283e-05,0.316028,0.03499309,2942.317894220352,445,222500,-4.534241,0.9995647702016868,0.050489396
32.06,8185,0.008862246,22300000,1.3340170484781266,6.067066e-06,0.300834,0.026566245,2949.1720373630524,446,223000,-4.54474,0.9999564066747553,0.05045338
32.13,8509,0.006395408,22350000,1.3406637641787529,1.0013323e-05,0.28792998,0.027385559,2955.806474685669,447,223500,-4.550319,0.9999128554045456,0.050468653
33.1,7976,0.0017607653,22400000,1.4316748988628387,7.4890595e-05,0.23347601,0.020795582,2962.1603071689606,448,224000,-4.5356145,0.9993448561872356,0.050478764
33.43,7930,0.009723574,22450000,1.462930090725422,8.943779e-05,0.25352806,0.026572166,2969.0678458213806,449,224500,-4.5220075,0.9991859863512218,0.05048398
32.04,8178,0.009655056,22500000,1.3325743570923805,1.5033924e-05,0.20954399,0.016509453,2976.0526864528656,450,225000,-4.520946,0.9999320717251976,0.050436914
32.12,8361,0.0060100625,22550000,1.3398110669851304,1.0530322e-05,0.25554204,0.02086692,2982.8094396591187,451,225500,-4.5306473,0.9999126546754269,0.05045341
32.02,8181,0.008016296,22600000,1.3302643018960953,2.3231012e-06,0.27334595,0.023209339,2989.5276799201965,452,226000,-4.547186,0.9999784443061799,0.050431214
32.08,8571,0.008028689,22650000,1.3360728338360786,6.393972e-06,0.32774806,0.03250911,2996.0609805583954,453,226500,-4.558807,0.99994391070868,0.050452482
32.67,8335,0.004823273,22700000,1.3910023775696754,4.593504e-05,0.292668,0.031124176,3002.54425239563,454,227000,-4.5511665,0.9995829660911113,0.05049276
32.19,8476,0.015953247,22750000,1.3463392108678818,2.9515793e-05,0.373626,0.050208654,3008.9914071559906,455,227500,-4.530213,0.9998719953582622,0.050482072
32.9,8609,0.0033050443,22800000,1.412682129442692,6.1449005e-05,0.22586599,0.01804856,3015.6005804538727,456,228000,-4.5257807,0.9994404374156147,0.05050228
33.25,8589,0.00067885494,22850000,1.4625137244164943,0.000102439764,0.18970402,0.015470278,3022.0456812381744,457,228500,-4.5187902,0.9990574768162332,0.050496593
32.25,8457,0.008802728,22900000,1.3518923199176789,1.887391e-05,0.226604,0.020430613,3028.242040157318,458,229000,-4.5224605,0.9998133835906629,0.050476603
32.01,8663,0.009827289,22950000,1.3291540050506592,1.5506411e-06,0.256314,0.022582786,3034.763531923294,459,229500,-4.541011,0.9999846384089324,0.050445277
32.04,8661,0.005735772,23000000,1.3317076528072358,7.720008e-06,0.24205805,0.019556247,3041.098452091217,460,230000,-4.556849,0.9999671972036595,0.050457254
32.02,8453,0.0070041055,23050000,1.3298219382762908,6.446945e-06,0.25502402,0.021324266,3047.4066331386566,461,230500,-4.574217,0.9999799377637828,0.050446276
32.08,8545,0.015186987,23100000,1.3353754967451095,6.417141e-06,0.37033805,0.046454385,3053.9099299907684,462,231000,-4.581723,0.9999349127756432,0.05046682
32.25,8096,0.007204479,23150000,1.3513148906826973,1.8452867e-05,0.36449188,0.040658034,3060.31823015213,463,231500,-4.5775514,0.9998367876833072,0.050480254
32.04,8556,0.0075875027,23200000,1.331642146706581,3.6575584e-06,0.2901361,0.026591286,3067.076003551483,464,232000,-4.5743184,0.9999691147422709,0.050460458
32.0,8440,0.005381733,23250000,1.3277050513029098,2.7589754e-06,0.20098001,0.016836297,3073.46058511734,465,232500,-4.593239,0.9999935267978799,0.05042788
32.0,8175,0.006184918,23300000,1.327705345749855,6.1055033e-07,0.21887201,0.019608295,3079.9431426525116,466,233000,-4.629987,0.999994431952473,0.050435416
32.0,8686,0.009301876,23350000,1.327594164609909,5.6257926e-07,0.23820992,0.025853138,3086.7236149311066,467,233500,-4.6551766,0.9999949239627313,0.05043008
32.04,8471,0.011168868,23400000,1.3316347885131836,2.235639e-05,0.32480404,0.03527426,3093.042417049408,468,234000,-4.6724033,0.9999699919371778,0.05046555
32.02,8433,0.013611901,23450000,1.3294971978664398,4.000218e-05,0.24262804,0.021688504,3099.3858964443207,469,234500,-4.6945024,0.9999731939606136,0.050444838
32.05,8554,0.009463188,23500000,1.3326366209983826,4.4034227e-06,0.31920603,0.032317944,3105.8220994472504,470,235000,-4.710485,0.9999627363285981,0.050475035
32.14,8223,0.0107377805,23550000,1.3409744173288345,1.1340672e-05,0.40166605,0.048750944,3112.100247144699,471,235500,-4.7066255,0.9999043314164737,0.050479237
32.3,8058,0.0046782936,23600000,1.3558852738142013,2.1536252e-05,0.34109604,0.035283905,3118.6332721710205,472,236000,-4.6912436,0.9998039017082192,0.05048148
32.0,8582,0.0047077145,23650000,1.3275182151794434,5.622523e-07,0.217122,0.019168468,3125.4864208698273,473,236500,-4.69201,0.9999949701500555,0.050445482
32.05,8071,0.008462051,23700000,1.3324725103378297,4.0651257e-06,0.29864398,0.027794046,3131.905675172806,474,237000,-4.7171955,0.999962969643093,0.050467182
32.47,8088,0.0048624324,23750000,1.37176593542099,3.3748933e-05,0.29259002,0.025607467,3138.775300502777,475,237500,-4.731484,0.9997030109516345,0.05048211
32.03,8563,0.005847508,23800000,1.3307679390907288,2.8602421e-06,0.21205196,0.017207382,3145.5913627147675,476,238000,-4.745092,0.9999733338427177,0.050458778
32.03,8330,0.0071202535,23850000,1.330473946928978,2.6650077e-06,0.26070395,0.022324579,3151.88836312294,477,238500,-4.7661033,0.9999761690723972,0.050454542
32.01,8681,0.0067251706,23900000,1.3284746724367142,1.2264176e-06,0.23950599,0.020084443,3158.1725919246674,478,239000,-4.789491,0.9999884102926444,0.050437123
32.02,8519,0.0087990835,23950000,1.3294715815782547,1.9014965e-06,0.30703998,0.0272832,3164.545219182968,479,239500,-4.8194466,0.9999826940984349,0.05044205
32.07,8365,0.007268154,24000000,1.3347497183084487,5.4217403e-06,0.30978796,0.029009694,3170.7066526412964,480,240000,-4.8426805,0.999951255893393,0.050464477
32.31,7930,0.007081899,24050000,1.35748916387558,2.228068e-05,0.31871402,0.03295438,3177.305699825287,481,240500,-4.8525867,0.9998024647502461,0.050474703
32.05,8421,0.008652238,24100000,1.332745401263237,5.5722153e-06,0.27274603,0.026155524,3184.068947315216,482,241000,-4.874282,0.9999633293227816,0.05045951
32.09,8232,0.0098765,24150000,1.336516072154045,6.7952083e-06,0.346244,0.03998303,3190.6016461849213,483,241500,-4.8865,0.9999392816462205,0.050458677
32.0,8153,0.0029106813,24200000,1.3279446828365327,5.133387e-07,0.21779005,0.018339239,3197.24382853508,484,242000,-4.896526,0.999995259768184,0.050433993
32.06,8750,0.010385142,24250000,1.334052808880806,4.651803e-06,0.35021392,0.03617313,3203.9683167934418,485,242500,-4.911904,0.999958098436764,0.050460406
32.01,8365,0.008076396,24300000,1.3289824473857879,1.2053982e-06,0.28038204,0.026157746,3210.270473718643,486,243000,-4.9268503,0.9999891829493208,0.050425228
32.02,8781,0.007951669,24350000,1.3297282832860946,1.8879728e-06,0.286414,0.025079666,3216.819846868515,487,243500,-4.94705,0.9999831340101082,0.050437264
32.07,8137,0.008948906,24400000,1.3344627344608306,5.4764373e-06,0.26987803,0.025410268,3223.1894619464874,488,244000,-4.969747,0.999948813496303,0.050453592
32.1,8650,0.006948166,24450000,1.3373006135225296,4.5513432e-05,0.3354499,0.033666275,3229.9390258789062,489,244500,-4.97994,0.9999313138032448,0.050466288
32.29,8891,0.006683715,24500000,1.3550652125477791,7.132684e-05,0.29319006,0.027716685,3236.2402667999268,490,245000,-4.984266,0.999808305510669,0.050479606
32.04,8703,0.009491603,24550000,1.3317071884870528,3.4119068e-06,0.296584,0.026827546,3242.4449274539948,491,245500,-4.9901075,0.9999687809831812,0.050464146
32.8,8172,0.0042364458,24600000,1.4027070960402488,5.4529475e-05,0.28691205,0.027586563,3248.7475056648254,492,246000,-4.9807673,0.9994967333041131,0.050497536
32.1,8588,0.008792957,24650000,1.3372915124893188,7.87977e-06,0.304312,0.028334694,3255.113525390625,493,246500,-4.967921,0.9999285697194864,0.0504698
32.0,8416,0.0027487427,24700000,1.3272491139173508,5.3382337e-07,0.19891605,0.01575648,3261.5246574878693,494,247000,-4.976643,0.9999938773921713,0.050419535
32.03,8472,0.007473,24750000,1.3303225207328797,2.7631615e-06,0.269256,0.024801338,3268.079440355301,495,247500,-4.987396,0.9999766009332234,0.050445963
32.0,8557,0.0041680024,24800000,1.3272024285793305,5.4571365e-07,0.22709,0.018844116,3274.5644702911377,496,248000,-5.0063677,0.999995408389168,0.05043468
32.03,8634,0.01153189,24850000,1.3302044785022735,2.572611e-06,0.33589604,0.034393623,3280.954643726349,497,248500,-5.024552,0.9999769888072478,0.050451063
32.0,8223,0.0024951652,24900000,1.326944631934166,5.162859e-07,0.21727405,0.01700167,3287.3833985328674,498,249000,-5.039892,0.9999934607553769,0.0504207
32.0,8592,0.0029189596,24950000,1.3273309242725373,4.8280145e-07,0.21346398,0.01882037,3293.975996732712,499,249500,-5.0568523,0.9999956614151415,0.050435863
