total_timesteps,approxkl,n_updates,explained_variance,ep_reward_mean,fps,time_elapsed,clipfrac,policy_entropy,serial_timesteps,ep_len_mean,policy_loss,value_loss,true_reward
146200000,0.027463706,2924,0.9957941640168428,3.9646160551568754,7928,19731.93164396286,0.31668997,-7.137586,1462000,188.22,-0.0020764766,0.0031399394,0.0039575896
146250000,0.028430698,2925,0.9960976780857891,4.084702132226957,7913,19738.64567399025,0.32178602,-7.12755,1462500,200.31,-0.0007338324,0.0030622152,0.0034224014
146300000,0.027397998,2926,0.9956135861575603,5.454482182221982,7793,19745.52761745453,0.313922,-7.1226435,1463000,194.51,-0.0024002355,0.0029538327,0.0057358397
146350000,0.029355295,2927,0.9957512565888464,3.980889781619626,7887,19752.409891843796,0.32869998,-7.1221504,1463500,178.83,-0.00045301416,0.0034475082,0.0049280277
146400000,0.028555587,2928,0.9962214287370443,3.9461959950638263,8021,19759.17709183693,0.32078594,-7.128378,1464000,179.13,-0.0027035929,0.002861918,0.0048735724
146450000,0.029381175,2929,0.9952553566545248,4.0833666055699,7765,19765.901401996613,0.32542396,-7.1291847,1464500,164.61,-0.0004207754,0.0035150603,0.005691796
146500000,0.027429467,2930,0.9965675841085613,5.111930892934615,8247,19772.898426532745,0.3145861,-7.126322,1465000,188.34,-0.0009938995,0.0028203942,0.0072065582
146550000,0.027412245,2931,0.995783556252718,4.944736796509897,7956,19779.461723566055,0.31620198,-7.121338,1465500,172.38,-0.0018673886,0.0033995127,0.009299877
146600000,0.029013641,2932,0.9958952376618981,4.2159769927219894,8275,19786.226331710815,0.32792005,-7.11127,1466000,187.79,-0.0010581618,0.003123297,0.0053503523
146650000,0.02638062,2933,0.9958449965342879,3.935440891604012,7881,19792.806082963943,0.307042,-7.103167,1466500,193.74,-0.002488324,0.0028358463,0.0021506061
146700000,0.029705517,2934,0.9958093496970832,2.150056199031151,7825,19799.69137430191,0.328624,-7.108981,1467000,220.81,-0.0013196367,0.0027232498,0.0017722344
146750000,0.027266381,2935,0.9960200442001224,3.7425113413519284,7908,19806.573392868042,0.31370008,-7.1122518,1467500,203.33,-0.00176666,0.0028556078,0.0023609651
146800000,0.028329413,2936,0.996057104319334,3.852103351149126,7918,19813.320409059525,0.32138005,-7.110386,1468000,210.42,-0.0031520657,0.002918175,0.002211208
146850000,0.026580252,2937,0.9964577755890787,4.7111561902768155,8328,19819.830695152283,0.30666396,-7.1108003,1468500,211.16,-0.0041326513,0.0025692456,0.004840613
146900000,0.02700206,2938,0.9956491710618138,4.245066887819703,8188,19826.305316209793,0.31311604,-7.1124816,1469000,212.8,-0.0011637222,0.0031246599,0.0051614824
146950000,0.026491802,2939,0.9958197427913547,4.737404932085192,8165,19832.637474536896,0.30880812,-7.112277,1469500,201.73,-0.0031076588,0.0029401807,0.006307516
147000000,0.02747708,2940,0.9951647478155792,3.0106820199910724,7932,19839.188010692596,0.315508,-7.108078,1470000,195.93,-0.0015967743,0.0034190733,0.002676058
147050000,0.028542385,2941,0.9961164242122322,4.63765732377251,8301,19845.9601457119,0.32306603,-7.098718,1470500,198.3,-0.0010309876,0.0028899761,0.0046098726
147100000,0.027619367,2942,0.9959087423048913,3.445456049698987,8143,19852.362091064453,0.314874,-7.0957136,1471000,189.59,-0.0024632507,0.0030530305,0.0024103753
147150000,0.027961385,2943,0.9956593886017799,5.835609738911298,7717,19858.90658903122,0.317824,-7.1075616,1471500,205.76,-0.0018813042,0.0030010021,0.0077146376
147200000,0.026459219,2944,0.9956687926314771,3.398553757483969,8225,19865.916977405548,0.307416,-7.120784,1472000,218.31,-0.0026182607,0.0029074196,0.0030672206
147250000,0.02600877,2945,0.9959899419918656,4.767887974110781,8242,19872.492062330246,0.30736205,-7.1208935,1472500,220.03,-0.003332457,0.0028840913,0.009459982
147300000,0.026827844,2946,0.9959542215801775,3.13452846352011,8064,19879.169879436493,0.31077003,-7.119852,1473000,218.81,-0.0018551085,0.0028680882,0.0033897583
147350000,0.028092956,2947,0.9958307081833482,2.990534522476082,8281,19885.84751176834,0.31950003,-7.117639,1473500,216.87,-0.0012014033,0.0031973997,0.0014236895
147400000,0.02731929,2948,0.996074287686497,4.516269442806806,8248,19892.510848999023,0.312888,-7.1240296,1474000,187.52,-0.0016125317,0.0030134232,0.004061285
147450000,0.027140925,2949,0.9959367797710001,4.09807944217624,8114,19899.073251247406,0.31376597,-7.1149373,1474500,179.88,-0.0021843764,0.0028506943,0.0037421726
147500000,0.026887683,2950,0.9962316409219056,5.151664798177953,8111,19905.844497442245,0.311946,-7.1167645,1475000,188.86,-0.0037284005,0.0028231195,0.0063946825
147550000,0.028422099,2951,0.995747537817806,4.185760179152931,7898,19912.548499584198,0.32175797,-7.1186285,1475500,210.49,-0.0018069743,0.003156881,0.0051840786
147600000,0.026583537,2952,0.9958723722957075,4.2068327970134485,7972,19919.39680504799,0.3084379,-7.116096,1476000,213.08,-0.0017402321,0.0030391205,0.0062594973
147650000,0.02739735,2953,0.9958429299294949,4.655534328980284,7968,19925.989761829376,0.31450602,-7.1142406,1476500,186.34,-0.0015256187,0.0030919332,0.004185475
147700000,0.027091343,2954,0.9961323228199035,4.325090915514302,7865,19932.90858244896,0.31234398,-7.110267,1477000,205.72,-0.0028872723,0.0029649192,0.0044725877
147750000,0.028592743,2955,0.9958775159902871,4.086748932745322,8011,19939.867248773575,0.31907597,-7.1148033,1477500,231.25,0.00019490931,0.0028417173,0.0036531175
147800000,0.028279671,2956,0.9957269411534071,4.404309417341719,7864,19946.67269039154,0.32167998,-7.122414,1478000,205.11,-0.00048308016,0.0032364333,0.0051275142
147850000,0.0270347,2957,0.9964473817963153,4.37572506850287,7986,19953.512639284134,0.31258002,-7.1265473,1478500,198.4,-0.0021079422,0.0029746175,0.005688591
147900000,0.026001744,2958,0.996023690328002,3.098520607812388,8313,19960.283391952515,0.30489004,-7.126447,1479000,207.2,-0.0042810338,0.0029467526,0.000751106
147950000,0.026653841,2959,0.9962746624369174,3.6845669260369323,8019,19966.901552438736,0.30969992,-7.1235194,1479500,204.61,-0.0033854977,0.002961673,0.0038166174
148000000,0.028807709,2960,0.9949409691616893,3.4463543854345335,8190,19973.62958049774,0.32082397,-7.1238966,1480000,171.62,-0.0022987316,0.0035984588,0.0043431357
148050000,0.028170796,2961,0.9953894140198827,5.191971524365218,7979,19979.955486536026,0.3194,-7.1245003,1480500,182.55,-0.0022062566,0.0032795335,0.0050697085
148100000,0.027327035,2962,0.9959348286502063,3.533742759454835,7982,19986.78136920929,0.313078,-7.125335,1481000,191.75,-0.0017915769,0.0029384557,0.0030805606
148150000,0.027642727,2963,0.9955821773037314,3.483722073511235,7911,19993.33332300186,0.31765997,-7.1318736,1481500,178.2,-0.0010107678,0.0030458174,0.002814616
148200000,0.027938291,2964,0.9957868307828903,3.8753613625690195,7847,20000.121184825897,0.31825,-7.132735,1482000,214.41,-0.0023699305,0.0027248154,0.005747172
148250000,0.026951168,2965,0.9958969908766448,2.8705908094821644,8088,20007.062992811203,0.31178197,-7.137438,1482500,168.47,-0.0015001234,0.0029200492,0.0029652123
148300000,0.026732223,2966,0.9957236251793802,4.340417768901534,8042,20013.565721988678,0.31049207,-7.14817,1483000,217.26,-0.003016687,0.0030875176,0.0060271053
148350000,0.026963804,2967,0.9959101928398013,3.23779700801766,7935,20020.343144655228,0.31289604,-7.155638,1483500,199.22,-0.0019141488,0.0031002313,0.0051919343
148400000,0.029859008,2968,0.9955065464600921,4.906896203887154,7999,20027.130382061005,0.33087593,-7.1544576,1484000,189.64,0.00088318094,0.0032470415,0.0056949663
148450000,0.028386423,2969,0.9952946472913027,4.259351501400524,8145,20033.81628704071,0.32028005,-7.15843,1484500,202.96,-0.0009592469,0.0033787983,0.0058073066
148500000,0.02744047,2970,0.9958819802850485,4.770166123264062,8050,20040.539719104767,0.314734,-7.1687856,1485000,247.74,-0.0036611082,0.0028439614,0.008023413
148550000,0.027247325,2971,0.9959870674647391,4.2794122072109895,7935,20047.412690401077,0.314352,-7.169434,1485500,202.52,-0.002876034,0.0028537589,0.0013696584
148600000,0.027711375,2972,0.9959278521127999,3.4270071551248837,7890,20054.241955518723,0.31872398,-7.161818,1486000,183.21,-0.0019997545,0.0028359252,0.0018507112
148650000,0.028510256,2973,0.9957041796296835,4.317491471423164,7996,20061.16130900383,0.32259393,-7.154029,1486500,193.03,-0.001213447,0.002969021,0.008794795
148700000,0.026001113,2974,0.995862334035337,4.574286678185163,7932,20067.690010547638,0.306822,-7.150259,1487000,205.78,-0.0030273113,0.0029344794,0.008957259
148750000,0.027950222,2975,0.9959593014791608,5.670196474240802,8215,20074.37693476677,0.31896397,-7.147265,1487500,175.47,-0.0022481289,0.0029790623,0.00917739
148800000,0.026983025,2976,0.9955590763129294,3.7466125858729358,7968,20080.906411647797,0.31193396,-7.13999,1488000,211.6,-0.002927707,0.002991261,0.003064295
148850000,0.02570113,2977,0.996253457153216,3.3147281274704437,8010,20087.556983470917,0.303682,-7.1357164,1488500,179.19,-0.0030310275,0.0029163403,0.0033160995
148900000,0.026675949,2978,0.9956470904871821,4.723146057508274,7825,20094.290116786957,0.309094,-7.135129,1489000,200.43,-0.0032334635,0.0028692838,0.008631993
148950000,0.028133748,2979,0.9962972139474005,4.64857576984221,8263,20101.061516046524,0.318866,-7.1300297,1489500,187.58,-0.002005383,0.002788303,0.0021850555
149000000,0.027569056,2980,0.9954777071252465,2.1000503232560006,8165,20107.57796549797,0.31705594,-7.1223674,1490000,192.75,-0.0023932874,0.0031452682,-0.0008606894
149050000,0.027453857,2981,0.9957230906002223,4.246185637009985,8039,20114.22745013237,0.31496006,-7.1241302,1490500,187.4,-0.0029119097,0.0026738753,0.0052391505
149100000,0.026950896,2982,0.9957535369321704,3.99050662565769,7920,20121.035227775574,0.310768,-7.127461,1491000,199.71,-0.0021750687,0.0029731714,0.003189752
149150000,0.025937881,2983,0.9960319842211902,4.763437299211218,8096,20127.870719909668,0.30433795,-7.1269445,1491500,226.69,-0.003308892,0.002698696,0.007274875
149200000,0.026442723,2984,0.9956982340663671,4.374854284743342,8242,20134.51793694496,0.309312,-7.1247005,1492000,179.05,-0.0026359735,0.00289895,0.0066573787
149250000,0.027577734,2985,0.996134584536776,4.862016889233491,7913,20141.070267677307,0.31722796,-7.1267977,1492500,203.34,-0.0014134492,0.0027707578,0.0056475904
149300000,0.028707094,2986,0.9958427711389959,4.3221456539020435,8068,20147.93040895462,0.32304004,-7.1251664,1493000,198.21,-0.002259008,0.0029445975,0.006288504
149350000,0.026122846,2987,0.9956457382068038,3.178651021989499,8082,20154.614135980606,0.30748194,-7.120496,1493500,163.39,-0.0026067684,0.0031125706,0.0038937305
149400000,0.026955308,2988,0.9956128196790814,4.33853693835219,7981,20161.20721554756,0.31066993,-7.1179485,1494000,209.03,-0.0030143359,0.0027564364,0.0061208867
149450000,0.02730701,2989,0.9962005952838808,5.733618079221487,7944,20168.041754484177,0.31264403,-7.122293,1494500,194.61,-0.0027521416,0.002796587,0.006453399
149500000,0.027728567,2990,0.9961484840605408,4.635407101233686,8132,20174.848752975464,0.31712797,-7.1283817,1495000,216.42,-0.0013587726,0.0027212142,0.0063855243
149550000,0.028407857,2991,0.9958850108087063,4.1409549598577,7887,20181.42395234108,0.32225403,-7.135437,1495500,181.09,-0.00029965452,0.0030321642,0.0057280366
149600000,0.026584111,2992,0.9957691757008433,3.1909018834750897,7978,20188.099680662155,0.3104999,-7.1426344,1496000,173.34,-0.0024030476,0.0030275714,0.006278294
149650000,0.026674898,2993,0.9960201825015247,3.949437567514833,7815,20195.003669023514,0.31014407,-7.1348658,1496500,176.88,-0.0026937062,0.0029810497,0.0069428966
149700000,0.02827154,2994,0.9960087216459215,4.211566760339265,7903,20201.966910362244,0.32084998,-7.1332383,1497000,234.56,-0.0014125033,0.00294626,0.0050692554
149750000,0.028585542,2995,0.9950095657259226,4.491761504766328,7883,20208.760982990265,0.32207996,-7.137366,1497500,206.06,-0.001726689,0.0032424724,0.004931832
149800000,0.027873483,2996,0.9962224769406021,4.663333862236832,8029,20215.669065475464,0.31786,-7.130179,1498000,204.7,-0.003699991,0.002944178,0.0034123017
149850000,0.028178968,2997,0.9959857584908605,4.179688271690175,7951,20222.427944660187,0.31991804,-7.1343384,1498500,160.79,-0.0023892904,0.0031137825,0.0015765079
149900000,0.0277045,2998,0.9960974550340325,4.261214737861155,8105,20229.33339190483,0.31572405,-7.139099,1499000,223.54,-0.0022945874,0.0029352852,0.0051685595
149950000,0.027357126,2999,0.9957017032429576,3.3722716086568836,8102,20236.057612657547,0.31271198,-7.1469116,1499500,198.19,-0.002751813,0.0032827673,0.00404191
150000000,0.028477577,3000,0.9961745829787105,4.637638265701098,7878,20242.66208744049,0.3233821,-7.1448298,1500000,200.18,-0.0024596476,0.0026556633,0.0069167577
150050000,0.026443029,3001,0.9959740336053073,4.206576044226895,8108,20249.539884090424,0.30982995,-7.143027,1500500,179.67,-0.0022319674,0.0028915121,0.004278907
150100000,0.028116982,3002,0.9960280582308769,3.883549002488144,7914,20256.26407623291,0.31788796,-7.148906,1501000,147.84,-0.0015747611,0.0031241064,0.003037204
150150000,0.027254805,3003,0.9956648461520672,3.7025209064075897,8283,20263.032606840134,0.31493604,-7.145418,1501500,212.93,-0.002822317,0.0030102776,0.0043300344
150200000,0.027674258,3004,0.9960299013182521,4.830693847070579,8054,20269.601296663284,0.31981802,-7.1381702,1502000,206.53,-0.0016965859,0.0027881435,0.004314302
150250000,0.027504403,3005,0.9955922667868435,2.4177296781630866,8171,20276.319856882095,0.31617597,-7.143022,1502500,206.44,-0.0012701461,0.0033444085,0.0027760025
150300000,0.02730673,3006,0.9955479525960982,2.892864875513333,7964,20282.876143932343,0.31255597,-7.150196,1503000,214.33,-0.0015747703,0.0030297309,0.0037147156
150350000,0.026790056,3007,0.9956859610974789,2.688594468311858,8121,20289.75396180153,0.31081408,-7.158304,1503500,211.72,-0.002577197,0.0030274484,0.0017516131
150400000,0.02697801,3008,0.9957783431746066,3.583503892705994,8079,20296.388869047165,0.312926,-7.157616,1504000,203.97,-0.0027878336,0.0029567108,0.0029837221
150450000,0.029037211,3009,0.9953774982132018,3.165014049784295,8163,20303.073198080063,0.326738,-7.150124,1504500,204.06,-0.0018523241,0.0033647707,0.0033330747
150500000,0.027555311,3010,0.995450287591666,4.035117407151847,8313,20309.725687980652,0.315918,-7.13926,1505000,191.48,-0.0015176762,0.003173241,0.005644668
150550000,0.02645426,3011,0.9956211689859629,3.3452204346146757,8072,20316.30866932869,0.30853602,-7.1390643,1505500,218.41,-0.002690975,0.0030458102,0.0035733536
150600000,0.02726801,3012,0.9957136828452349,3.9158664810744814,8185,20322.771514892578,0.31353205,-7.149314,1506000,201.02,-0.0020627796,0.0032810972,0.0083150575
150650000,0.026784755,3013,0.9958315249532461,3.990889142965607,8092,20329.40962767601,0.31017795,-7.1515765,1506500,181.35,-0.0023206342,0.0029448243,0.003159258
150700000,0.028652124,3014,0.9957815199159086,4.076852828837291,7853,20336.100321531296,0.32350203,-7.1523957,1507000,191.03,8.364793e-05,0.0029477882,0.003791212
150750000,0.02787842,3015,0.9961614406201988,3.7092933429815456,7981,20342.97314119339,0.31651196,-7.147635,1507500,174.76,-0.002079683,0.0028592132,0.004979673
150800000,0.027736092,3016,0.9956668135710061,4.634582394947938,8058,20349.753695964813,0.31630188,-7.1483793,1508000,202.94,-0.0018866467,0.003073491,0.0060481867
150850000,0.027191877,3017,0.9955326137132943,3.7487524910383216,7943,20356.484840869904,0.313598,-7.153069,1508500,196.8,-0.0014280512,0.0030924415,0.004230828
150900000,0.027443714,3018,0.9961221765261143,4.422158668429184,8026,20363.298744678497,0.311528,-7.1600647,1509000,209.85,-0.0022411216,0.0027760072,0.0050340346
150950000,0.027210807,3019,0.9960890337824821,5.729395919536327,8374,20369.86022567749,0.31269798,-7.16534,1509500,175.33,-0.002871468,0.002947933,0.0067178803
151000000,0.028887467,3020,0.9954179162159562,4.813025047511255,8011,20376.35559129715,0.32348996,-7.1723595,1510000,200.2,-0.0025258989,0.003209827,0.006670274
151050000,0.026800131,3021,0.9954599067568779,3.9948355403056484,8358,20382.927350759506,0.31162798,-7.1687355,1510500,201.77,-0.0016401091,0.0029823887,0.005810724
151100000,0.026396757,3022,0.9959041685797274,4.268977585510729,7962,20389.500944375992,0.308038,-7.1606975,1511000,183.21,-0.0023103189,0.0029962102,0.006272985
151150000,0.028111035,3023,0.996112544555217,4.712444088646444,8140,20396.12434744835,0.32046807,-7.1636176,1511500,199.05,-0.0025738315,0.0029098038,0.00843544
151200000,0.028198283,3024,0.9958406020887196,3.998684043293597,7928,20402.701001644135,0.3178,-7.176938,1512000,183.75,-0.002679421,0.0030693016,0.0063772034
151250000,0.026406273,3025,0.9958847584202886,3.93617522533139,8254,20409.429161787033,0.309186,-7.181638,1512500,216.09,-0.001820658,0.0028004565,0.0026651346
151300000,0.026630152,3026,0.9959719395264983,4.796677397201566,7978,20416.093318223953,0.30826798,-7.1813655,1513000,208.47,-0.0040024086,0.0028310802,0.0056848284
151350000,0.02792045,3027,0.9957836801186204,3.7867601316580113,8026,20422.779525756836,0.31729606,-7.178456,1513500,195.35,-0.0015968044,0.002903265,0.004422979
151400000,0.028359115,3028,0.9954802026040852,4.970649825248692,7955,20429.390097141266,0.32201004,-7.1777368,1514000,241.41,-0.00085454347,0.0030652562,0.007103055
151450000,0.027923875,3029,0.9958161269314587,3.451582226987448,7923,20436.21905899048,0.31855205,-7.17721,1514500,186.17,-0.0027321375,0.0029882279,0.0034125869
151500000,0.029885413,3030,0.9957031053490937,4.522923151954019,8334,20443.07022356987,0.33269802,-7.1774306,1515000,211.15,-0.0019744632,0.0031559125,0.0037002845
151550000,0.026854092,3031,0.996101351454854,4.321524317826261,8296,20449.53835463524,0.31090197,-7.181385,1515500,198.77,-0.002835867,0.0028048924,0.0043876185
151600000,0.028232586,3032,0.9958662684075534,3.96421534091176,8127,20456.082899570465,0.32017598,-7.1850634,1516000,218.64,-0.00096925144,0.0029212362,0.0049689715
151650000,0.027619956,3033,0.9957854161038995,3.310790284432733,8165,20462.702809095383,0.316414,-7.1848536,1516500,208.84,-0.0019769971,0.002958247,0.0017081826
151700000,0.02967715,3034,0.9954737350344658,4.959567418588886,8078,20469.326159715652,0.33114803,-7.1921997,1517000,196.11,-0.0016182587,0.003224854,0.008566371
151750000,0.026628453,3035,0.9956862828694284,4.344130526918525,8276,20475.78010082245,0.30757198,-7.19793,1517500,187.55,-0.0027487176,0.0030272314,0.0068770433
151800000,0.029038789,3036,0.9957090942189097,4.335406075613137,7975,20482.447906017303,0.32643795,-7.2027783,1518000,206.32,-0.0010527335,0.002758813,0.0077044372
151850000,0.027632132,3037,0.995745375752449,3.8939799758973823,7917,20488.984847068787,0.319118,-7.2045918,1518500,222.67,-0.002503897,0.00275993,0.0072572776
151900000,0.026857488,3038,0.996021865401417,3.512188572413306,8117,20495.91619992256,0.31054398,-7.209368,1519000,214.05,-0.001763964,0.0026914869,0.0031387566
151950000,0.02819321,3039,0.9958415944129229,4.8308433723772035,8057,20502.624319791794,0.319442,-7.213068,1519500,200.15,-0.0023029207,0.0030124816,0.007034068
152000000,0.02796213,3040,0.9958432866260409,4.410442398263403,8047,20509.398951530457,0.31640396,-7.21613,1520000,177.44,-0.0015195503,0.003196365,0.0036654507
152050000,0.026619544,3041,0.9960710224695504,4.671908103574969,8271,20515.982503175735,0.30910403,-7.22311,1520500,191.31,-0.0030764258,0.002914548,0.005434425
152100000,0.027900673,3042,0.995811665430665,3.6795605237805287,8271,20522.5530667305,0.320476,-7.2263646,1521000,201.81,-0.0016675197,0.002825866,0.0028011105
152150000,0.027800161,3043,0.995598797686398,4.324983174032605,8092,20529.14186000824,0.31750003,-7.226587,1521500,228.51,-0.0020674868,0.0028554043,0.008019067
152200000,0.02725105,3044,0.9957846282050014,3.51402480858771,8312,20535.909279823303,0.31550398,-7.232164,1522000,230.02,-0.0032898458,0.0030705591,0.007750858
152250000,0.027379563,3045,0.995040554087609,4.599842812513234,8211,20542.389868736267,0.31355405,-7.236353,1522500,224.05,-0.0014871029,0.0031778144,0.008535956
152300000,0.027444877,3046,0.9958416200242937,4.868188875613268,8022,20548.76809501648,0.31454,-7.2453594,1523000,221.3,-0.001921508,0.0027871288,0.010430408
152350000,0.027719421,3047,0.9959681569598615,3.9405885300022785,8203,20555.576872348785,0.31638196,-7.2517643,1523500,188.68,-0.00205938,0.00289582,0.0019337771
152400000,0.028452829,3048,0.9959357464686036,4.236353956547391,8087,20562.136558771133,0.32024202,-7.252804,1524000,202.18,-0.0021903038,0.0026867709,0.0034825779
152450000,0.026372792,3049,0.9959063311107457,4.693895217807585,8192,20568.649162769318,0.307318,-7.249871,1524500,231.67,-0.0028268027,0.002632358,0.0044313143
152500000,0.026408365,3050,0.9958457197062671,4.66584172107523,8146,20575.16207551956,0.30637398,-7.2415037,1525000,211.69,-0.0030268328,0.003116278,0.006337773
152550000,0.027573776,3051,0.9959078808315098,5.03364202126264,8168,20581.81367278099,0.31540197,-7.237538,1525500,212.22,-0.0025314377,0.0026859932,0.0086266445
152600000,0.02675771,3052,0.995918502099812,2.972291619186799,8061,20588.48253107071,0.30993998,-7.2364764,1526000,192.5,-0.0021503316,0.0030171406,0.0043248506
152650000,0.02812227,3053,0.9957274720072746,4.3722089346086435,8284,20595.216066122055,0.318628,-7.241616,1526500,224.27,-0.002261711,0.0029234078,0.0063666906
152700000,0.028035173,3054,0.9956013062037528,3.7826857933274005,8192,20601.798655986786,0.32111,-7.2436333,1527000,218.09,-0.0019116018,0.002905226,0.004662855
152750000,0.027460497,3055,0.9958260371349752,3.5853082490875385,8620,20608.41954445839,0.31316003,-7.249595,1527500,211.22,-0.0023406465,0.0029274577,0.0053490675
152800000,0.027793495,3056,0.9955706000328064,5.342776970163668,8655,20614.4830994606,0.31900397,-7.251304,1528000,212.36,-0.001389528,0.0030715654,0.0064240675
152850000,0.027482519,3057,0.9955686191096902,4.041418263814994,8092,20620.81941986084,0.31633204,-7.2565374,1528500,217.08,-0.002158426,0.002818704,0.005622881
152900000,0.028032064,3058,0.995736459735781,3.2762694436429594,8104,20627.517462968826,0.31889403,-7.2578187,1529000,234.59,-0.002568496,0.002831208,0.0034185194
152950000,0.030753667,3059,0.9960469575598836,4.548544624716596,7880,20633.93069267273,0.33880204,-7.254046,1529500,206.87,-0.00026687744,0.002655994,0.0063741915
153000000,0.027002439,3060,0.9960846174508333,4.227000802763723,8686,20640.799031496048,0.313382,-7.2467637,1530000,246.13,-0.0013049818,0.0027123273,0.0043587964
153050000,0.028392324,3061,0.996110244654119,4.541891243954305,7504,20647.106202840805,0.32156798,-7.242726,1530500,196.24,-0.001612989,0.0026682836,0.0074508437
153100000,0.027693639,3062,0.9960702271200716,4.246431180366344,8120,20654.16455054283,0.31635007,-7.2492714,1531000,197.98,-0.0014412755,0.0029106375,0.005657037
153150000,0.027118238,3063,0.9956466150470078,3.460394243634655,7578,20660.705720424652,0.31207797,-7.256359,1531500,186.79,-0.0024523728,0.0030318743,0.0048068645
153200000,0.027573286,3064,0.9958922266960144,5.224756157772499,8121,20667.950670719147,0.31673798,-7.2588716,1532000,205.9,-0.0026702667,0.002938654,0.009210811
153250000,0.027928822,3065,0.9957971097901464,3.9680781658642807,7858,20674.620139598846,0.31897599,-7.2556877,1532500,200.89,-0.0015302413,0.0030705351,0.0054181837
153300000,0.026497645,3066,0.9953367332927883,4.835833078403084,7978,20681.54355096817,0.30956802,-7.254201,1533000,197.77,-0.0023330336,0.003103198,0.0070492425
153350000,0.028196318,3067,0.995789394248277,3.853606776815286,8211,20688.38364624977,0.321422,-7.251822,1533500,215.57,-0.0019990688,0.0029554726,0.0039296686
153400000,0.029053193,3068,0.9961846987716854,5.213993315671323,7864,20694.983580112457,0.32812396,-7.2501397,1534000,207.49,-0.0011528874,0.0028959361,0.008004585
153450000,0.026243644,3069,0.9961885043885559,5.356769046099216,8193,20701.868684768677,0.30607805,-7.261512,1534500,251.54,-0.0025694305,0.0026854912,0.009383308
153500000,0.027329033,3070,0.9958048309199512,3.553435279848927,8140,20708.44344639778,0.31598395,-7.2602887,1535000,190.52,-0.0028559545,0.0029242283,0.0032353161
153550000,0.02722241,3071,0.995938491076231,4.7931302541356855,8014,20715.071988344193,0.31203997,-7.254623,1535500,221.43,-0.0029165875,0.0027096877,0.005355404
153600000,0.028795632,3072,0.9954258776269853,3.4466922162141054,7891,20721.852398633957,0.323448,-7.2541237,1536000,168.46,-0.0017538856,0.003289573,-0.0014535888
153650000,0.028187115,3073,0.9958921670913696,4.499762602329138,8112,20728.735293149948,0.31992605,-7.2561584,1536500,251.67,-0.0020691596,0.0029060056,0.0039447914
153700000,0.027795916,3074,0.99579075910151,4.103288352882955,7862,20735.46172094345,0.31666195,-7.2475896,1537000,204.2,-0.0022637341,0.002814318,0.0073933746
153750000,0.02647279,3075,0.9961603858973831,4.760223216855374,8002,20742.278539657593,0.309598,-7.240437,1537500,198.06,-0.0008916015,0.0026888284,0.0065665306
153800000,0.028347826,3076,0.9957221471704543,3.5977664784289662,8020,20749.148121118546,0.32147598,-7.236925,1538000,204.9,-0.0016216622,0.0029956135,0.0048785256
153850000,0.02761892,3077,0.9959085653536022,4.616876246441788,7933,20755.942008256912,0.31620812,-7.2384768,1538500,220.07,-0.0009938935,0.0028411597,0.002261325
153900000,0.027743457,3078,0.9953582072630525,4.016461338444642,7772,20762.763820171356,0.319638,-7.2400312,1539000,223.45,-0.0018813699,0.002903632,0.0041680774
153950000,0.02740041,3079,0.9957612040452659,3.5941273838013514,8025,20769.7424929142,0.31687003,-7.2354555,1539500,228.35,-0.0007102338,0.0030079056,0.004459602
154000000,0.026818013,3080,0.9960778621025383,4.5931129883365065,8045,20776.487597227097,0.31100804,-7.236668,1540000,219.36,-0.002558278,0.0028332174,0.0077955048
154050000,0.02760941,3081,0.9953000219538808,5.229563371084514,8157,20783.215165138245,0.317072,-7.2401304,1540500,226.35,-0.0030244682,0.0029053728,0.006415767
154100000,0.026498208,3082,0.9960355469956994,4.132649450757453,7981,20789.89856529236,0.30917,-7.2428784,1541000,202.53,-0.003152046,0.0027567304,0.006292804
154150000,0.028052282,3083,0.9958261223509908,4.044695872069351,8019,20796.36159992218,0.32089,-7.234973,1541500,216.32,-0.0017187849,0.0030883774,0.0073823826
154200000,0.026946103,3084,0.9953674357384443,3.883287146745133,8043,20803.12446641922,0.311636,-7.2324467,1542000,218.73,-0.0027336422,0.0030757952,0.00542763
154250000,0.026815373,3085,0.9955483009107411,3.360095299772438,8032,20809.87510251999,0.31145197,-7.234719,1542500,200.96,-0.0022432415,0.0030982597,0.0075657982
154300000,0.029732397,3086,0.995518502779305,5.126682771075139,8124,20816.510098457336,0.333288,-7.224611,1543000,245.25,-0.0009255773,0.0030267665,0.0107653905
154350000,0.02702662,3087,0.9953229618258774,4.606313706364963,8089,20823.22659611702,0.310762,-7.2197433,1543500,203.18,-0.0020508403,0.003116947,0.0068474114
154400000,0.02862988,3088,0.9953936329111457,5.103231730258267,7889,20829.924588918686,0.32307,-7.2175694,1544000,238.52,-0.00118874,0.0028387534,0.008550911
154450000,0.027004994,3089,0.9958947547711432,4.077714982727775,8037,20836.859150886536,0.31129807,-7.2219977,1544500,199.02,-0.00224173,0.002955866,0.002315418
154500000,0.029732322,3090,0.9955067429691553,4.594561082373693,7870,20843.62741136551,0.32622,-7.2199554,1545000,209.76,-0.0014418437,0.003054847,0.00564334
154550000,0.028725857,3091,0.9960568430833519,4.3208767069081295,7725,20850.37694978714,0.32770798,-7.216858,1545500,235.61,-0.0014255187,0.0027584499,0.005936374
