n_updates,fps,policy_entropy,true_reward,value_loss,approxkl,total_timesteps,ep_reward_mean,serial_timesteps,explained_variance,policy_loss,time_elapsed,clipfrac,ep_len_mean
2004,8249,-5.2976685,0.09863751,0.15326342,0.027391138,100200000,7.9419585829522115,1002000,0.9709682166576385,-0.0021736796,13426.442495822906,0.30053395,92.82
2005,8053,-5.2931237,0.105067916,0.0941609,0.024516096,100250000,8.396733318154729,1002500,0.9819277971982956,-0.0032092608,13432.992458820343,0.2883,96.66
2006,8062,-5.2993298,0.10600481,0.09264796,0.02271371,100300000,8.596260124015972,1003000,0.9819735214114189,-0.0022483726,13439.641863584518,0.27459803,94.63
2007,8051,-5.3027525,0.106872216,0.08792925,0.024470791,100350000,8.788627360460596,1003500,0.9838835578411818,-0.0026104571,13446.311838388443,0.28370193,93.78
2008,8361,-5.3008056,0.10539794,0.14087407,0.029681256,100400000,8.84809564009338,1004000,0.9746214859187603,-0.0012864375,13453.016032934189,0.312182,102.23
2009,8277,-5.3062105,0.10413616,0.09915537,0.024934197,100450000,8.057481605085705,1004500,0.9813273120671511,-0.0018022467,13459.612387895584,0.290516,90.01
2010,8129,-5.308819,0.110233255,0.08121234,0.024265116,100500000,9.97037280175864,1005000,0.9845994431525469,-0.0028759968,13466.066429376602,0.287046,109.8
2011,8377,-5.306629,0.10520617,0.11901206,0.026300624,100550000,8.699468847296666,1005500,0.9794010203331709,-0.0021722445,13472.831007242203,0.299736,93.4
2012,8179,-5.3100743,0.10494792,0.0804378,0.025231125,100600000,8.718170284115185,1006000,0.9848315473645926,-0.0027683252,13479.243602991104,0.293524,98.07
2013,7672,-5.3030653,0.105076045,0.12503384,0.025602637,100650000,8.868046372985846,1006500,0.9764792360365391,-0.0033617965,13485.814994335175,0.28654,96.7
2014,7805,-5.301374,0.11022673,0.095161736,0.025172142,100700000,8.094718147291205,1007000,0.9819978848099709,-0.0028242045,13492.847959280014,0.290536,89.58
2015,7977,-5.307528,0.1034884,0.106306545,0.024506286,100750000,8.369816209431592,1007500,0.9797726962715387,-0.003257137,13499.732475280762,0.27960408,88.58
2016,8045,-5.300163,0.10565054,0.10652,0.025596108,100800000,9.318301724231278,1008000,0.9805730320513248,-0.0040127845,13506.559822797775,0.2926219,96.97
2017,8246,-5.2955546,0.10404367,0.099287786,0.024319801,100850000,8.840560067396,1008500,0.9813239630311728,-0.0037589767,13513.347487926483,0.28603604,95.6
2018,8111,-5.293413,0.1014378,0.12882496,0.025849938,100900000,9.847195868679119,1009000,0.9756808485835791,-0.004371909,13519.909811258316,0.29000205,99.93
2019,8266,-5.2891693,0.10594465,0.06655147,0.021191342,100950000,9.027395735487662,1009500,0.9870953261852264,-0.0037385048,13526.632603168488,0.26193398,101.48
2020,8247,-5.28146,0.10368328,0.10560104,0.024640422,101000000,8.913734361927927,1010000,0.9791263435035944,-0.0015327618,13532.965062379837,0.286346,104.82
2021,8392,-5.275794,0.107865304,0.10273807,0.024655042,101050000,8.691213985935683,1010500,0.9810236860066652,-0.0025539387,13539.543761491776,0.28481394,91.97
2022,8245,-5.2758303,0.10497934,0.10854878,0.024825554,101100000,8.706649579805235,1011000,0.9800742194056511,-0.0040861736,13545.943816900253,0.28400403,98.77
2023,8120,-5.27124,0.10687768,0.10270183,0.02382034,101150000,10.02846465415605,1011500,0.9810284357517958,-0.0050252806,13552.51447892189,0.27640805,100.15
2024,7985,-5.2651277,0.10152179,0.09726729,0.025326993,101200000,7.62991082718574,1012000,0.9806967191398144,-0.005264614,13559.180402994156,0.29010198,91.67
2025,8439,-5.261019,0.10116262,0.1199442,0.02771746,101250000,8.691745271124892,1012500,0.9783125035464764,-0.0039165863,13565.884526968002,0.30027592,94.88
2026,8021,-5.252481,0.10720766,0.109699994,0.028422035,101300000,8.580645854169852,1013000,0.9800869915634394,-0.0037470015,13572.233608007431,0.30964196,96.26
2027,7949,-5.250552,0.10555668,0.10280538,0.025440417,101350000,9.842823056837807,1013500,0.9813686423003674,-0.003539547,13578.996413469315,0.290338,105.42
2028,7905,-5.250933,0.10526406,0.10983679,0.025040157,101400000,8.964391719696431,1014000,0.9786030314862728,-0.004590093,13585.859233617783,0.28572804,98.06
2029,8283,-5.261904,0.10437216,0.08115325,0.021908872,101450000,8.86287410274017,1014500,0.9835128914564848,-0.0048506134,13592.779772281647,0.265032,106.74
2030,8112,-5.258386,0.103410326,0.07750737,0.02428303,101500000,8.391099303858645,1015000,0.9843893172219396,-0.0017329105,13599.412767410278,0.28514802,97.0
2031,8201,-5.2636847,0.10590622,0.11500802,0.025435004,101550000,9.32153997563888,1015500,0.9796869847923517,-0.005419887,13606.13020992279,0.29071993,95.55
2032,7961,-5.2806077,0.10182964,0.100592285,0.024144523,101600000,8.431066660893556,1016000,0.9810510240495205,-0.0016260546,13612.813088178635,0.283976,91.88
2033,8000,-5.2869215,0.106437035,0.09794372,0.024828793,101650000,9.4140223489231,1016500,0.9816542491316795,-0.004065697,13619.743055820465,0.28765604,101.13
2034,8281,-5.2950006,0.10239172,0.1011908,0.023612246,101700000,8.220106550478668,1017000,0.9801953081041574,-0.0020576946,13626.530328989029,0.27679002,97.34
2035,8154,-5.298952,0.10345581,0.13829005,0.029068079,101750000,6.5252473262512645,1017500,0.9745435565710068,-0.0040481607,13633.187975168228,0.304486,80.47
2036,8364,-5.3111515,0.10660648,0.11588123,0.025204549,101800000,8.738126129281154,1018000,0.9773448631167412,-0.0028158394,13639.833202838898,0.291416,93.84
2037,8242,-5.3088465,0.10825334,0.10919734,0.025268953,101850000,8.612098798601291,1018500,0.9789981935173273,-0.0024769907,13646.356424808502,0.28773394,96.32
2038,8442,-5.308256,0.10354662,0.11551595,0.026321854,101900000,8.543669725761575,1019000,0.9781170003116131,-0.0043448294,13652.931032896042,0.29365993,100.83
2039,8007,-5.311922,0.09864997,0.09973982,0.02252413,101950000,8.125089857479907,1019500,0.9787430018186569,-0.003326811,13659.074279546738,0.272084,103.33
2040,8023,-5.307262,0.10835463,0.07803296,0.02256797,102000000,8.537068539254252,1020000,0.985735091380775,-0.00388524,13665.766451835632,0.27100405,96.15
2041,8326,-5.305104,0.10232969,0.11701314,0.02520983,102050000,8.6178357495409,1020500,0.9784923959523439,-0.0032250318,13672.495911836624,0.29009604,95.35
2042,7959,-5.290797,0.10504525,0.089434564,0.025961049,102100000,9.393158336947382,1021000,0.9838376548141241,-0.0027162356,13679.07570195198,0.29611993,102.96
2043,8131,-5.2736425,0.102570735,0.14235447,0.028109038,102150000,9.524970137263882,1021500,0.9736728500574827,-0.00051244564,13685.988676786423,0.302914,104.16
2044,8239,-5.2644324,0.104936,0.10344653,0.02866263,102200000,8.891534579746876,1022000,0.9804197326302528,-0.0028935,13692.750122308731,0.29455602,96.42
2045,8191,-5.2657957,0.10350535,0.09589229,0.025131976,102250000,9.873829047800681,1022500,0.9811190757900476,-0.0017560635,13699.224345684052,0.29236802,106.78
2046,8160,-5.259999,0.10155508,0.10815614,0.026570726,102300000,7.876183997468615,1023000,0.9798754919320345,-0.0034305784,13705.897733926773,0.2963961,89.92
2047,8177,-5.253823,0.10685024,0.09331384,0.026129048,102350000,7.958038153848902,1023500,0.9813007935881615,-0.0020823057,13712.491418600082,0.29957998,91.96
2048,8140,-5.2586765,0.10527999,0.08612337,0.024367582,102400000,8.784035894182452,1024000,0.9839910715818405,-0.0032645694,13719.031601190567,0.28635997,89.48
2049,8292,-5.2617517,0.10508655,0.07572357,0.022940464,102450000,8.505328661791792,1024500,0.985601837746799,-0.0036425078,13725.723728656769,0.27237397,99.32
2050,8231,-5.2671947,0.10097081,0.14260292,0.026905546,102500000,8.5898614572495,1025000,0.9726814553141594,-0.0036279461,13732.288270950317,0.297312,101.41
2051,8064,-5.263308,0.1060622,0.07451763,0.02426679,102550000,8.971057192548978,1025500,0.9859753558412194,-0.0021128731,13738.770305395126,0.28634593,96.64
2052,8055,-5.2645235,0.102273874,0.13036849,0.025244085,102600000,8.791801742282622,1026000,0.9763325229287148,-0.0030877856,13745.557070016861,0.28704605,96.86
2053,8023,-5.262656,0.10797223,0.12305651,0.025978055,102650000,7.628974094240984,1026500,0.9775508604943752,-0.0037743947,13752.304907560349,0.295874,89.73
2054,8326,-5.2656646,0.1073791,0.109139785,0.025907598,102700000,7.967511167051198,1027000,0.9792911764234304,-0.00064988085,13759.105100631714,0.29046002,95.29
2055,8254,-5.2706532,0.103943974,0.11610611,0.027866753,102750000,8.629143124441834,1027500,0.9788698442280293,-0.0035973408,13765.706685304642,0.302346,92.54
2056,8395,-5.277754,0.10498707,0.09814282,0.025670033,102800000,8.662680716367396,1028000,0.9826472084969282,-0.0037191699,13772.271746873856,0.29598403,98.97
2057,8464,-5.276755,0.10190497,0.1087039,0.023987455,102850000,9.464676644741195,1028500,0.9792904611676931,-0.004481305,13778.861242771149,0.28484198,104.22
2058,8278,-5.273525,0.10814402,0.102498434,0.026313744,102900000,8.373337735607493,1029000,0.9807106554508209,-0.0034339922,13785.343469619751,0.300758,96.66
2059,8553,-5.275565,0.10894769,0.0902148,0.024755225,102950000,9.251471688281235,1029500,0.9834328331053257,-0.003696409,13792.01822924614,0.28594804,95.51
2060,8486,-5.2774477,0.10691369,0.08076804,0.024689164,103000000,8.322764835038834,1030000,0.984782250598073,-0.0016680637,13798.41713809967,0.28616,91.85
2061,8665,-5.2867393,0.10604139,0.122018985,0.025971437,103050000,8.654963452781375,1030500,0.9778528604656458,-0.0013994095,13804.818018913269,0.29323998,90.44
2062,8524,-5.291279,0.10663144,0.09325739,0.025430858,103100000,9.228564761075832,1031000,0.9829959850758314,-0.0029022724,13811.174379825592,0.29350603,93.39
2063,8256,-5.294094,0.10605543,0.10630827,0.026116766,103150000,10.281933789502364,1031500,0.9815282355993986,-0.003702072,13817.329981088638,0.29842606,104.75
2064,8298,-5.2920933,0.104862966,0.11629227,0.026513327,103200000,8.904390353503695,1032000,0.9792797639966011,-0.0027050788,13823.761452674866,0.29997808,93.98
2065,8156,-5.291166,0.10904962,0.081731245,0.02405103,103250000,9.436747535123432,1032500,0.9843340162187815,-0.003474434,13830.308680534363,0.285042,100.6
2066,8279,-5.2917757,0.10251954,0.10576062,0.02815068,103300000,8.55874259179247,1033000,0.9801894724369049,-0.0029228108,13836.889803409576,0.30787405,93.44
2067,8282,-5.289895,0.104386576,0.08084298,0.02435721,103350000,8.967677848530585,1033500,0.9843978490680456,-0.003819192,13843.412649154663,0.28534195,96.19
2068,8099,-5.296605,0.108667724,0.07634437,0.023438564,103400000,8.67359738420606,1034000,0.9850398022681475,-0.0030419477,13850.043204784393,0.27802998,93.26
2069,8012,-5.2979894,0.10941829,0.07600683,0.023445928,103450000,8.993477031455113,1034500,0.9855290614068508,-0.0030937756,13856.6763317585,0.28024602,95.72
2070,7888,-5.290789,0.10867005,0.09192898,0.024799474,103500000,8.445862517864043,1035000,0.982491847127676,-0.0025008898,13863.240197658539,0.29127398,92.12
2071,8236,-5.2984595,0.10427779,0.113517866,0.027797528,103550000,9.0413344084227,1035500,0.9784835632890463,-0.00059431454,13870.031247854233,0.30405805,102.91
2072,8031,-5.2934704,0.107046776,0.10098925,0.024414139,103600000,7.650161954736686,1036000,0.980971971526742,-0.0015388042,13876.692504644394,0.28571197,86.91
2073,8078,-5.282143,0.103311546,0.09622875,0.024305334,103650000,8.078327289525914,1036500,0.9811583291739225,-0.0023005097,13883.503246307373,0.28472796,88.53
2074,8362,-5.269146,0.10958282,0.09910024,0.026964083,103700000,8.237982335142297,1037000,0.9812545087188482,-0.0049472996,13890.013252973557,0.305538,83.44
2075,8203,-5.2665977,0.10628521,0.0772312,0.025072498,103750000,9.591376106388488,1037500,0.984879307448864,-0.0025684752,13896.353697538376,0.28881004,103.53
2076,7888,-5.266508,0.10663319,0.102946624,0.027138812,103800000,9.16593749115862,1038000,0.9803481698036194,-0.001250847,13902.89176940918,0.30560398,91.28
2077,7972,-5.264664,0.10613021,0.1062261,0.027394386,103850000,8.1444704619822,1038500,0.9794762581586838,-0.0015167864,13909.872049808502,0.30433998,93.6
2078,8266,-5.2702503,0.10637874,0.08084688,0.02233665,103900000,8.059877203621,1039000,0.9841643497347832,-0.0017218984,13916.76643371582,0.2703,91.09
2079,8422,-5.282331,0.108166166,0.0836981,0.024902916,103950000,8.992482126485775,1039500,0.983454255387187,-0.0023503033,13923.235603570938,0.28668,101.61
2080,8002,-5.280417,0.10549052,0.07568035,0.024820242,104000000,7.960018191072013,1040000,0.9852670300751925,-0.003119374,13929.782654047012,0.284984,87.51
2081,7994,-5.28474,0.10595726,0.11830787,0.025688004,104050000,9.080342085316952,1040500,0.9770264159888029,-0.0019127405,13936.579157352448,0.293672,95.83
2082,8209,-5.2995343,0.10697458,0.09349613,0.024408555,104100000,9.612505622828175,1041000,0.98225256241858,-0.0022110129,13943.3768491745,0.28441796,103.23
2083,7974,-5.305762,0.10307104,0.115851566,0.027235067,104150000,8.693000542977751,1041500,0.9777301494032145,-0.0045136777,13949.85415649414,0.29772592,100.66
2084,8168,-5.30872,0.104589336,0.10122905,0.026060494,104200000,8.676444037713518,1042000,0.9811293035745621,-0.0027849036,13956.739291667938,0.29528213,93.63
2085,8373,-5.3083673,0.105814,0.08639602,0.025213767,104250000,9.750361543061882,1042500,0.9812373518943787,-0.0017138848,13963.426510334015,0.29409397,103.17
2086,8355,-5.303419,0.104556456,0.0855405,0.02478625,104300000,8.261502119328798,1043000,0.9833032675087452,-0.0034363975,13969.860372781754,0.28515008,89.67
2087,8475,-5.2967873,0.10647822,0.08921079,0.024294712,104350000,8.463045675165922,1043500,0.9830539617687464,-0.0033033649,13976.434126853943,0.28197,90.62
2088,8103,-5.2876716,0.10909196,0.13716549,0.027953634,104400000,8.593712055110373,1044000,0.9728600233793259,-0.0015355549,13982.883086442947,0.310236,90.25
2089,8606,-5.2823906,0.10508892,0.07290043,0.023798991,104450000,8.70855391476318,1044500,0.9857180304825306,-0.0029724122,13989.58940243721,0.279432,96.09
2090,8107,-5.283704,0.103741154,0.12547368,0.027936913,104500000,7.150167700964812,1045000,0.976984778419137,-0.003098668,13995.97649049759,0.302912,79.83
2091,8191,-5.275768,0.10767802,0.11300697,0.026444282,104550000,7.989978277338378,1045500,0.9777774699032307,-0.0018726911,14002.699944972992,0.29493594,93.62
2092,8325,-5.2599854,0.102239564,0.0859174,0.024366189,104600000,9.110188767109793,1046000,0.983760004863143,-0.0046492796,14009.28684926033,0.28612003,98.88
2093,8000,-5.2542315,0.10505801,0.12226574,0.027819064,104650000,8.364321907428675,1046500,0.9774652551859617,-0.0026878149,14015.838643789291,0.30508798,95.56
2094,8488,-5.2489443,0.10151348,0.13383594,0.028575873,104700000,8.209044008293477,1047000,0.976145576685667,-0.0036106787,14022.565139055252,0.30973595,95.71
2095,8068,-5.24057,0.10846556,0.13429187,0.0323158,104750000,7.868892674486342,1047500,0.9738227725028992,-0.0024523092,14029.028191328049,0.32873204,86.47
2096,8209,-5.2412224,0.10431993,0.119752735,0.024997305,104800000,8.99774783132907,1048000,0.9772229492664337,-0.004235768,14035.789896011353,0.28877404,101.34
2097,8005,-5.2410154,0.10599457,0.12041295,0.026873374,104850000,9.393675944386342,1048500,0.9771707244217396,-0.0020382295,14042.438464164734,0.300112,103.48
2098,8053,-5.2395062,0.10595816,0.09838197,0.027055236,104900000,8.858886239905114,1049000,0.9815130811184645,-0.0035266043,14049.035244226456,0.30346796,102.82
2099,7994,-5.2435412,0.10743171,0.09260933,0.026553232,104950000,9.078162405988332,1049500,0.9825330637395382,-0.0029731742,14055.868742465973,0.29742202,94.68
2100,8258,-5.2472973,0.10997818,0.12137681,0.029559078,105000000,9.170328451627084,1050000,0.9772856421768665,-0.001097197,14062.583663225174,0.31785405,95.26
2101,8048,-5.2446265,0.10682989,0.08510437,0.024482418,105050000,8.656866355465462,1050500,0.9827665016055107,-0.0034636077,14069.279158353806,0.28479403,92.72
2102,8397,-5.254209,0.10505061,0.07997427,0.023107989,105100000,8.18797278381353,1051000,0.9843581411987543,-0.003067155,14076.13062119484,0.27628598,91.28
2103,8345,-5.2607937,0.105007276,0.13052838,0.027926596,105150000,9.401087925191751,1051500,0.9763182401657104,-0.003930659,14082.595593452454,0.30859998,102.19
2104,7849,-5.262445,0.10248484,0.09531184,0.024864348,105200000,9.152167804831988,1052000,0.9813893884420395,-0.003356089,14089.131626367569,0.28893203,99.76
2105,7876,-5.250859,0.103784844,0.15520333,0.025469277,105250000,9.317955436555202,1052500,0.9721278119832277,-0.0040140455,14096.044252872467,0.29124406,101.52
2106,7891,-5.235478,0.102801375,0.11583604,0.025712565,105300000,9.264228496497381,1053000,0.9788445718586445,-0.0027468384,14102.918226003647,0.29395598,98.53
2107,8160,-5.2271614,0.10639934,0.10422626,0.025067544,105350000,8.693392271321645,1053500,0.979058800265193,-0.0037041649,14109.85566353798,0.29065993,93.81
2108,7957,-5.2188225,0.105886884,0.11542552,0.024502123,105400000,7.736479075807365,1054000,0.9793754369020462,-0.004076273,14116.57949757576,0.28594,79.63
2109,8254,-5.213645,0.108981125,0.110385045,0.022522524,105450000,9.312694371591352,1054500,0.9805547427386045,-0.004533982,14123.268357276917,0.26713002,94.87
2110,8190,-5.207582,0.099331,0.09271605,0.024905631,105500000,9.56328679437618,1055000,0.9812562111765146,-0.004822249,14129.74854683876,0.288912,103.81
2111,8427,-5.2062964,0.10535289,0.12782653,0.02664131,105550000,8.396145359632792,1055500,0.9758785106241703,-0.0024796738,14136.27451634407,0.30189803,96.91
2112,8424,-5.203967,0.10527415,0.10755366,0.027157722,105600000,9.097577527159665,1056000,0.979784119874239,-0.0019814414,14142.7402176857,0.30082402,95.38
2113,8405,-5.204084,0.1073439,0.106499985,0.024106052,105650000,9.08699289274773,1056500,0.9795227237045765,-0.0031711587,14149.337097644806,0.28448004,91.38
2114,8325,-5.2004848,0.11021113,0.11448071,0.02612565,105700000,9.395026458091742,1057000,0.9784099794924259,-0.003140285,14155.745252132416,0.2956481,98.55
2115,8422,-5.1942663,0.10637049,0.11473597,0.024951179,105750000,10.889138155294058,1057500,0.9791502449661493,-0.0037504586,14162.194219827652,0.28327793,106.88
