ep_len_mean,serial_timesteps,true_reward,ep_reward_mean,total_timesteps,policy_entropy,policy_loss,n_updates,time_elapsed,clipfrac,approxkl,fps,value_loss,explained_variance
493.13,1211000,0.09658332,47.79077040448814,121100000,-0.7971599,-0.004023049,2422,5256.596031904221,0.045862,0.0047835587,24135,0.03045841,0.9385911822319031
492.83,1211500,0.096743025,47.84764043705538,121150000,-0.79469025,-0.002752234,2423,5258.748409032822,0.041876,0.0043954775,24120,0.024498904,0.9555324278771877
494.13,1212000,0.09673916,47.9280738850683,121200000,-0.79830474,-0.0038624816,2424,5260.892003297806,0.034496,0.0040062675,24015,0.030834552,0.9288244768977165
489.72,1212500,0.09633434,47.39283332269639,121250000,-0.800436,-0.0029782034,2425,5263.037337779999,0.030250002,0.0037991635,23668,0.028660458,0.9643401466310024
493.11,1213000,0.09626778,47.621424071182844,121300000,-0.80275,-0.0042701834,2426,5265.2168645858765,0.028012002,0.0036018384,24032,0.023791913,0.963699646294117
493.74,1213500,0.096511066,47.79875702118065,121350000,-0.8004142,-0.0037785643,2427,5267.3700523376465,0.026096001,0.0033125472,23906,0.031568028,0.9388051554560661
495.5,1214000,0.09670743,48.036458556577564,121400000,-0.8000134,-0.0035682325,2428,5269.523566007614,0.040133998,0.0042809,24042,0.027688596,0.9183707386255264
496.45,1214500,0.097148426,48.312920370791105,121450000,-0.80071604,-0.0031005912,2429,5271.674978494644,0.034476005,0.0041594366,24277,0.011248503,0.9625118374824524
492.51,1215000,0.09652685,47.71567313524894,121500000,-0.80448025,-0.0044770306,2430,5273.798861503601,0.027236,0.0035480806,24204,0.024559734,0.9549598582088947
493.37,1215500,0.096962735,47.97120752058923,121550000,-0.8036696,-0.0034991193,2431,5275.933827877045,0.030339997,0.0038766037,23843,0.016997937,0.9660935290157795
493.0,1216000,0.09636754,47.71197083251696,121600000,-0.8029793,-0.0032593093,2432,5278.09649682045,0.037096,0.0041966783,23892,0.026233021,0.9532971307635307
493.22,1216500,0.09648247,47.75561829550192,121650000,-0.8044529,-0.0034772404,2433,5280.251112699509,0.049730003,0.0049359817,23795,0.035116788,0.9343286976218224
493.05,1217000,0.09631874,47.675083600555666,121700000,-0.803391,-0.0043992805,2434,5282.417675733566,0.034944,0.004012353,23440,0.029255548,0.9480753354728222
493.92,1217500,0.09602579,47.56818025107059,121750000,-0.80033225,-0.0037479154,2435,5284.621394872665,0.068038,0.0064933123,23812,0.0372788,0.9379794262349606
495.94,1218000,0.09682958,48.11661184560508,121800000,-0.79879767,-0.0035164063,2436,5286.805288553238,0.034104,0.0040750066,24373,0.016642021,0.9494001045823097
494.04,1218500,0.096539445,47.835528751183304,121850000,-0.8012331,-0.0034637363,2437,5288.919465065002,0.061912,0.005741638,23315,0.018808287,0.9615975096821785
492.74,1219000,0.09667003,47.8027115556784,121900000,-0.804289,-0.0032388202,2438,5291.150841712952,0.044883996,0.0048187035,23920,0.02241148,0.9590080864727497
491.62,1219500,0.09653157,47.671464896518735,121950000,-0.8048185,-0.0022715356,2439,5293.307545423508,0.077048,0.0069279307,23694,0.033873547,0.943665623664856
492.41,1220000,0.09659986,47.74143943136558,122000000,-0.80528563,-0.0018294293,2440,5295.483243703842,0.07878,0.0067897015,24091,0.02072007,0.9648245759308338
491.08,1220500,0.096638076,47.675369228525085,122050000,-0.8052821,-0.0016442251,2441,5297.632257699966,0.121052004,0.00932502,23379,0.026967142,0.9581620469689369
491.61,1221000,0.09615774,47.452115129870364,122100000,-0.8049545,0.0037125112,2442,5299.8507168293,0.263292,0.024775703,23700,0.035915893,0.9438110738992691
493.82,1221500,0.09636585,47.725264836432764,122150000,-0.8052883,-0.0015824332,2443,5302.026971817017,0.130612,0.009499922,23592,0.024558514,0.953556664288044
492.07,1222000,0.0965991,47.71573833937873,122200000,-0.8066946,-0.00093542907,2444,5304.213890552521,0.078214005,0.0066086454,23647,0.021060113,0.967592965811491
492.53,1222500,0.09626099,47.58993800701573,122250000,-0.8093953,-0.002641804,2445,5306.403038024902,0.059728004,0.0057492517,23778,0.027041217,0.9515219740569592
492.83,1223000,0.096457936,47.70208893278468,122300000,-0.8135185,-0.0033394683,2446,5308.5958507061005,0.060548,0.0057898993,23963,0.021106362,0.9627690799534321
494.18,1223500,0.0969072,48.051302529983225,122350000,-0.8169759,-0.0031156794,2447,5310.760194301605,0.075372,0.00651225,23748,0.02454728,0.9439212903380394
491.43,1224000,0.096360296,47.55672376038041,122400000,-0.8160175,-0.0039773686,2448,5312.926984548569,0.044107996,0.004508661,23599,0.022812959,0.9668155685067177
493.91,1224500,0.09631598,47.70583942112047,122450000,-0.8174219,-0.0033471067,2449,5315.114260673523,0.034802,0.004147976,23388,0.027154675,0.9494026526808739
492.7,1225000,0.09656249,47.74897640893236,122500000,-0.8227981,-0.0035151846,2450,5317.33681178093,0.042573996,0.0044387854,23767,0.020713028,0.9643949344754219
492.33,1225500,0.09644787,47.68220411011949,122550000,-0.82616603,-0.0034074362,2451,5319.511014461517,0.059206,0.0055403425,24103,0.022390462,0.9612987600266933
492.57,1226000,0.096596494,47.76500236670836,122600000,-0.82957506,-0.0016113252,2452,5321.658942461014,0.085641995,0.007104379,23674,0.036218755,0.9344246909022331
493.61,1226500,0.096906886,47.990917951297014,122650000,-0.8318292,-0.000996997,2453,5323.849416732788,0.11956601,0.00946304,23483,0.019938001,0.961150985211134
488.22,1227000,0.09316873,47.26346623433084,122700000,-0.83304405,0.000728215,2454,5326.071350097656,0.11432999,0.0133726355,24247,0.22200027,0.9288816154003143
492.28,1227500,0.091618285,47.92385376086459,122750000,-0.8319787,-0.004021316,2455,5328.2065346241,0.054538004,0.18801369,24107,0.40828833,0.9426623731851578
495.87,1228000,0.096746385,48.075173708435905,122800000,-0.83151996,-0.003769172,2456,5330.345971822739,0.0826,0.006735743,23381,0.022289606,0.9369322881102562
489.85,1228500,0.09666117,47.58265248563141,122850000,-0.8325418,-0.0031605833,2457,5332.5504195690155,0.057984002,0.0052460106,24062,0.02094089,0.9740726761519909
491.26,1229000,0.096848674,47.80239179449156,122900000,-0.83184516,-0.0029637497,2458,5334.694088459015,0.050348002,0.0052842153,23520,0.02680314,0.9593506455421448
496.2,1229500,0.09732,48.37846063842997,122950000,-0.8309277,-0.003959342,2459,5336.894215106964,0.083054,0.0070331977,24192,0.011143901,0.9616550281643867
491.12,1230000,0.09520874,47.56902010301128,123000000,-0.835416,-0.0010593024,2460,5339.034178495407,0.033308,0.004613284,23939,0.095654234,0.9573831111192703
489.96,1230500,0.09666442,47.586250997986646,123050000,-0.83969,-0.0037960466,2461,5341.197709083557,0.033266,0.003997618,24440,0.024291072,0.967326857149601
493.77,1231000,0.096943274,48.03035929216072,123100000,-0.8428832,-0.0035968635,2462,5343.305357217789,0.047708,0.0048865224,24330,0.02075689,0.9571321569383144
494.88,1231500,0.09665109,47.95501798542217,123150000,-0.84643,-0.0032176338,2463,5345.433775424957,0.055281997,0.0051810853,23513,0.027124548,0.9345966428518295
491.13,1232000,0.09675182,47.7317251878418,123200000,-0.85063946,-0.00444986,2464,5347.624420404434,0.03035,0.0037288375,23721,0.021361236,0.9681237302720547
494.26,1232500,0.09649411,47.8196817647852,123250000,-0.8514104,-0.00303078,2465,5349.799055814743,0.041668,0.004202175,23457,0.027112892,0.9421049430966377
491.37,1233000,0.09633608,47.528687082771214,123300000,-0.8518904,-0.0033646435,2466,5351.995854854584,0.048432,0.004972895,23830,0.028253043,0.9579762741923332
494.07,1233500,0.09635654,47.74502342166379,123350000,-0.8535579,-0.0034824903,2467,5354.1619482040405,0.030966002,0.0038005144,23458,0.026027065,0.950752180069685
494.51,1234000,0.09674295,47.97001966837001,123400000,-0.85853356,-0.0034433827,2468,5356.359549045563,0.045332003,0.0045997514,24038,0.023636501,0.9477042220532894
489.06,1234500,0.09400282,47.615118549298494,123450000,-0.86200297,-0.0041524,2469,5358.506345272064,0.035243995,0.017220398,23995,0.16984887,0.9478685148060322
493.49,1235000,0.09636383,47.71973835337907,123500000,-0.86329967,-0.0032881931,2470,5360.656965494156,0.022677999,0.0030048871,23722,0.019838177,0.9668078869581223
490.7,1235500,0.09639654,47.54438868835568,123550000,-0.86733675,-0.0035705431,2471,5362.827326536179,0.025732,0.0033620112,24330,0.048285015,0.9251901507377625
494.38,1236000,0.097171165,48.16658987767995,123600000,-0.87066525,-0.003513959,2472,5364.945072650909,0.078644,0.006348014,23626,0.019755246,0.9541454426944256
489.77,1236500,0.096670195,47.56829590650095,123650000,-0.8701596,-0.003131355,2473,5367.122705221176,0.050380003,0.005053046,23607,0.028717369,0.9631767608225346
493.47,1237000,0.097096145,48.07183017043397,123700000,-0.86887234,-0.003861737,2474,5369.321227550507,0.042694,0.0046875007,23646,0.017612213,0.9630494527518749
493.06,1237500,0.09665728,47.81024569574743,123750000,-0.8708044,-0.004166777,2475,5371.506557703018,0.046653997,0.005280762,23560,0.02352858,0.9570601247251034
491.87,1238000,0.09679947,47.82050484191626,123800000,-0.8736798,-0.0043339906,2476,5373.716155052185,0.06937,0.0061916574,23752,0.023986306,0.9603630192577839
493.33,1238500,0.0969563,47.98544549950398,123850000,-0.8731065,-0.003929448,2477,5375.900753736496,0.045336,0.004873839,23418,0.023276646,0.9529343321919441
491.66,1239000,0.09458156,47.39743368480929,123900000,-0.8701051,-0.0035050728,2478,5378.11047410965,0.060481995,0.0062115793,23299,0.07402079,0.9427373819053173
492.99,1239500,0.09679792,47.86847308404744,123950000,-0.8701051,-0.0029429472,2479,5380.343520641327,0.055468,0.0050226,23314,0.03218883,0.9399777911603451
492.73,1240000,0.09683656,47.93515426241327,124000000,-0.8721261,-0.0028865833,2480,5382.565317869186,0.057511996,0.0054222466,23891,0.028539602,0.947795208543539
493.07,1240500,0.09681078,47.996733057294044,124050000,-0.8743027,-0.0038100057,2481,5384.720676898956,0.04418,0.004343946,23533,0.035198826,0.9369188398122787
494.21,1241000,0.09686029,47.99809283957351,124100000,-0.87745684,-0.003970332,2482,5386.9079439640045,0.07829,0.006345976,23820,0.023504216,0.949106365442276
491.99,1241500,0.096375905,47.603361810557544,124150000,-0.88208234,-0.004457754,2483,5389.070271968842,0.052786,0.005371076,23839,0.03371357,0.9449700452387333
493.01,1242000,0.09692022,47.94445530259982,124200000,-0.88162774,-0.0036770515,2484,5391.252372980118,0.034726,0.0039347312,24216,0.023381848,0.958268541842699
493.06,1242500,0.09698814,47.99706447884441,124250000,-0.88263476,-0.0029752688,2485,5393.381650209427,0.037194002,0.0038372427,23420,0.01787004,0.9667770825326443
493.77,1243000,0.09707523,48.07912664309144,124300000,-0.8823339,-0.0033156914,2486,5395.5816304683685,0.039272,0.0045216694,23597,0.021208767,0.954593975096941
493.69,1243500,0.096556045,47.832410081364216,124350000,-0.8808738,-0.004128249,2487,5397.762447834015,0.031594,0.0039626295,23707,0.021635871,0.9548040926456451
491.36,1244000,0.09702538,47.87398931840435,124400000,-0.8799267,-0.0031486736,2488,5399.958224773407,0.064138,0.0058010127,23623,0.027026992,0.9583852700889111
486.57,1244500,0.09521921,47.08041216223297,124450000,-0.87641925,-0.0020841588,2489,5402.141055583954,0.04011,0.005145658,23836,0.09202291,0.933067262172699
492.29,1245000,0.09699237,47.919940451085566,124500000,-0.87185943,-0.0026848938,2490,5404.304891824722,0.040696003,0.0045117806,23760,0.031997807,0.9448885917663574
494.27,1245500,0.09709583,48.12965484542772,124550000,-0.86749065,-0.0031335026,2491,5406.477388620377,0.046415996,0.004869544,23832,0.010799796,0.9758077040314674
491.54,1246000,0.097083054,47.922863819748166,124600000,-0.86550057,-0.0032363113,2492,5408.659450054169,0.051142,0.0051676906,24382,0.02719821,0.9561514370143414
493.84,1246500,0.09707852,48.09247352436185,124650000,-0.86585677,-0.0033439132,2493,5410.807067394257,0.051821996,0.004883317,24072,0.028609376,0.937296099960804
493.72,1247000,0.09742066,48.24308357268572,124700000,-0.86642826,-0.003520565,2494,5412.948326349258,0.040756,0.00459929,23413,0.01178134,0.9751879815012217
490.83,1247500,0.09654795,47.60929615041241,124750000,-0.866622,-0.0021288446,2495,5415.148891210556,0.053994,0.005322258,24124,0.029249355,0.9577581733465195
489.39,1248000,0.09565271,47.61671618709341,124800000,-0.8647827,-0.0030536295,2496,5417.288795948029,0.05431,0.005319856,24048,0.059716534,0.9580757729709148
493.38,1248500,0.096770294,47.89664229895919,124850000,-0.8612607,-0.0033260672,2497,5419.434729814529,0.041538,0.004549768,23938,0.015370202,0.9696376621723175
486.4,1249000,0.09576096,47.308013959955424,124900000,-0.86163557,-0.0016311776,2498,5421.601320266724,0.08295201,0.007771229,24291,0.05267964,0.9587492719292641
492.69,1249500,0.09648493,47.70266792034294,124950000,-0.8619711,-0.00078478735,2499,5423.72770857811,0.093698,0.0076779174,23863,0.029418522,0.9565377607941628
495.41,1250000,0.096961424,48.15673973079713,125000000,-0.861623,-0.001460263,2500,5425.890613079071,0.11546401,0.0090542715,24117,0.020977449,0.9481221027672291
493.16,1250500,0.09715779,48.07883548662066,125050000,-0.8636125,-0.0015764944,2501,5428.028498649597,0.099314004,0.0080121085,24039,0.015788415,0.9701467771083117
492.36,1251000,0.09649924,47.78737104006279,125100000,-0.8671991,-0.00051806273,2502,5430.171716451645,0.099252,0.008692376,24069,0.04625281,0.9382393695414066
491.44,1251500,0.09636072,47.881302167084066,125150000,-0.8673083,-0.004467926,2503,5432.314965248108,0.052146,0.005548178,23743,0.040558603,0.9458565153181553
491.83,1252000,0.0968028,47.817242858503015,125200000,-0.8637353,-0.00022821261,2504,5434.489892959595,0.120625995,0.009438903,23845,0.02641404,0.9571311883628368
493.07,1252500,0.09719619,48.08432318696658,125250000,-0.8609055,-0.0015615737,2505,5436.657045841217,0.106000006,0.008509478,23810,0.033574827,0.9383834786713123
491.71,1253000,0.09696142,47.87329377759248,125300000,-0.85793763,-0.00092133955,2506,5438.827549934387,0.10503399,0.00828375,24176,0.025894295,0.9587800353765488
489.34,1253500,0.094479755,47.431313757877795,125350000,-0.85545385,-0.0028029112,2507,5441.005697965622,0.03769,0.00921632,23954,0.12943302,0.9414875321090221
491.43,1254000,0.09701748,47.88181617205962,125400000,-0.85367745,-0.0033492155,2508,5443.154376983643,0.042478003,0.004417464,23970,0.01924789,0.973636269569397
493.58,1254500,0.09701715,48.04425787319684,125450000,-0.85546577,-0.002821504,2509,5445.308231115341,0.040598,0.0042266613,23872,0.023873273,0.9587903060019016
492.26,1255000,0.09657372,47.716749684540844,125500000,-0.8604708,-0.0036591378,2510,5447.494263648987,0.070493996,0.0062432922,23788,0.03818151,0.9376114793121815
490.68,1255500,0.09649693,47.5769384233281,125550000,-0.8658477,-0.004420649,2511,5449.663135290146,0.039323997,0.004386703,23955,0.043746304,0.9367133900523186
491.81,1256000,0.096867986,47.87916427928954,125600000,-0.87179315,0.0008855291,2512,5451.830961704254,0.13215801,0.009962868,23767,0.032083947,0.9504628404974937
489.98,1256500,0.0966142,47.57412501404062,125650000,-0.8726557,-0.0030039505,2513,5453.998314619064,0.034429997,0.004116402,23605,0.037495755,0.9490945003926754
493.58,1257000,0.09695862,48.01394760724157,125700000,-0.86841965,-0.00358664,2514,5456.182619094849,0.030221999,0.0034517474,23836,0.017335827,0.9662326946854591
493.08,1257500,0.096556835,47.76364366982278,125750000,-0.8693491,-0.0033942554,2515,5458.354710817337,0.035236,0.0040442906,23846,0.02158342,0.9641605280339718
494.29,1258000,0.09730586,48.223931754007936,125800000,-0.8743718,-0.0034613546,2516,5460.517136335373,0.03419,0.0037830453,23814,0.022581005,0.9505714736878872
492.37,1258500,0.09696913,47.92414847191423,125850000,-0.87786615,-0.002575367,2517,5462.698180198669,0.040146,0.004216238,24061,0.02243821,0.961758017539978
494.02,1259000,0.09689107,47.99540007703006,125900000,-0.882082,-0.0010640074,2518,5464.8504066467285,0.082866,0.007168318,24331,0.026818424,0.9441088251769543
490.59,1259500,0.09513342,47.733950703609736,125950000,-0.8840392,-8.22762e-05,2519,5466.980067253113,0.090578,0.011675974,24277,0.10783343,0.9565986134111881
490.48,1260000,0.09696865,47.78817870702594,126000000,-0.88193685,-0.0036991339,2520,5469.105477571487,0.033081997,0.003924976,23991,0.028390717,0.9579555653035641
491.97,1260500,0.09664324,47.7436332497932,126050000,-0.8788783,-0.0032155637,2521,5471.252604484558,0.038326,0.0042581554,24133,0.016454656,0.9738955143839121
493.45,1261000,0.09593212,47.50463404968992,126100000,-0.8823315,-0.0049336804,2522,5473.389379739761,0.025647998,0.0034861297,23634,0.024275789,0.9657464288175106
491.67,1261500,0.097138464,47.94298195138574,126150000,-0.88661516,-0.0034245779,2523,5475.57760643959,0.039712,0.0045573106,24111,0.035384037,0.9393832795321941
492.52,1262000,0.096963145,47.942972766719755,126200000,-0.8876259,-0.0014124287,2524,5477.714011669159,0.067916,0.006168918,23507,0.023390884,0.9598805718123913
492.92,1262500,0.09687157,47.912431601155546,126250000,-0.88910615,-0.002063264,2525,5479.934972286224,0.06341799,0.005929464,24151,0.03383802,0.936755932867527
492.02,1263000,0.097212,48.001083046216515,126300000,-0.8880992,-0.004035387,2526,5482.070242881775,0.049455997,0.004807903,23721,0.02672198,0.9549926668405533
492.66,1263500,0.09675954,47.827348110683964,126350000,-0.88840437,-0.0041085957,2527,5484.252419948578,0.038198,0.0043849414,23630,0.02491656,0.9569730050861835
494.35,1264000,0.09694295,48.05739816874266,126400000,-0.8886266,-0.0033625246,2528,5486.454498767853,0.040843997,0.0042542615,24121,0.02206646,0.9514274261891842
491.24,1264500,0.096910916,47.796520616821944,126450000,-0.889598,-0.0032236916,2529,5488.610468149185,0.056688,0.005671083,23881,0.030628905,0.951682660728693
493.92,1265000,0.096905485,48.000677796509116,126500000,-0.8840008,-0.0027644336,2530,5490.769894361496,0.06928,0.0060922727,24256,0.024219768,0.9481171518564224
495.12,1265500,0.09702726,48.152602228969336,126550000,-0.8819027,-0.0010025181,2531,5492.897531509399,0.072266,0.0063716113,23735,0.019997692,0.9485504142940044
493.59,1266000,0.09715929,48.09881184883416,126600000,-0.8840903,-0.00030128527,2532,5495.066639184952,0.12129599,0.0092970375,23746,0.020890811,0.9552150405943394
492.6,1266500,0.09667445,47.92784314656135,126650000,-0.884205,-8.4213774e-05,2533,5497.253528356552,0.175226,0.013671217,24182,0.02336157,0.9614392593502998
493.72,1267000,0.0968241,47.947175400778654,126700000,-0.88455707,-0.0039611068,2534,5499.388056278229,0.058539998,0.0052879862,23141,0.030153986,0.9365672990679741
495.38,1267500,0.09695032,48.12687132145278,126750000,-0.8880391,-0.0038803697,2535,5501.62189745903,0.034668,0.00388167,23823,0.017845577,0.9488766565918922
492.49,1268000,0.09619107,47.92871120490134,126800000,-0.8907989,0.0008613629,2536,5503.7947034835815,0.067142,0.0068900287,24125,0.070560135,0.9425790347158909
492.6,1268500,0.096814655,47.84723174401559,126850000,-0.89098966,-0.0045251297,2537,5505.932267189026,0.04005,0.0042295335,24054,0.029477332,0.9498309679329395
489.27,1269000,0.09573243,47.69341162523255,126900000,-0.88893443,-0.0051520104,2538,5508.080998182297,0.047394,0.007721475,24143,0.069792435,0.9576407819986343
490.51,1269500,0.096921526,47.75898774640635,126950000,-0.8873744,-0.0034586892,2539,5510.212061405182,0.040306002,0.0043350426,23358,0.029103985,0.9581212773919106
493.51,1270000,0.09710839,48.074155683908614,127000000,-0.88719255,-0.004095487,2540,5512.421087026596,0.037485998,0.004216296,23886,0.02562043,0.9468817003071308
493.53,1270500,0.09678453,47.925574639029804,127050000,-0.88578,-0.0038244077,2541,5514.579596996307,0.065466,0.005651482,23548,0.022153666,0.9583128318190575
488.44,1271000,0.09627426,47.47803113376722,127100000,-0.88618124,-0.0016824823,2542,5516.79385137558,0.086417995,0.007690976,23787,0.04123455,0.9511909335851669
492.1,1271500,0.09670327,47.78396845986892,127150000,-0.88455695,-0.0037251716,2543,5518.965525865555,0.057006,0.00544701,23390,0.023689996,0.9614683538675308
492.28,1272000,0.0966843,47.817832802606574,127200000,-0.8817441,-0.0026463324,2544,5521.169285535812,0.06664601,0.0060842447,24144,0.02862592,0.9588357508182526
496.67,1272500,0.09685117,48.1823119285237,127250000,-0.8812876,-0.0027791553,2545,5523.310747623444,0.027676001,0.0034735806,23894,0.02154159,0.9292981550097466
494.21,1273000,0.09672998,47.93558415358886,127300000,-0.8816007,-0.003578974,2546,5525.470675706863,0.070568,0.0063105104,23995,0.019660836,0.9567423984408379
492.31,1273500,0.096719384,47.784083545990285,127350000,-0.88136816,-0.0036667592,2547,5527.631835699081,0.044064,0.0047941627,23977,0.023933014,0.9589004702866077
494.6,1274000,0.097008,48.10684832241386,127400000,-0.8790158,-0.0034459052,2548,5529.784243822098,0.044271998,0.0043474925,23989,0.01791432,0.958269827067852
493.33,1274500,0.09655179,47.77565225633472,127450000,-0.88265264,-0.0027763392,2549,5531.941721200943,0.055474002,0.00535522,23831,0.024512377,0.9560431204736233
491.98,1275000,0.09672527,47.76070704832673,127500000,-0.88363063,-0.003389636,2550,5534.108665704727,0.08834399,0.00697033,23816,0.033022314,0.9463125951588154
492.18,1275500,0.09630272,47.89021540826187,127550000,-0.8855282,-0.0028052807,2551,5536.288379192352,0.068076,0.006441552,24153,0.06307559,0.9418048933148384
493.91,1276000,0.09661957,47.84898044302506,127600000,-0.8864382,-0.0034170225,2552,5538.42747426033,0.062858,0.0054614074,24016,0.020171909,0.9596247300505638
493.06,1276500,0.09703282,47.9925804415904,127650000,-0.88678586,-0.0037216633,2553,5540.576570987701,0.054526,0.0052754926,24019,0.021313298,0.9590000621974468
494.3,1277000,0.0970041,48.08582790706307,127700000,-0.8872387,-0.0030120355,2554,5542.724129199982,0.059209995,0.0054388875,23887,0.023794068,0.9459595680236816
496.59,1277500,0.09708464,48.296596100330355,127750000,-0.89132154,-0.0023236903,2555,5544.8803379535675,0.044452,0.004636883,23858,0.020719867,0.9230932295322418
490.77,1278000,0.09577629,47.56021581174806,127800000,-0.8959109,-0.0017954733,2556,5547.0408482551575,0.075734004,0.0073838024,23093,0.056997824,0.9516237787902355
492.79,1278500,0.096915,47.91982401482761,127850000,-0.8973111,-0.00029875615,2557,5549.270117044449,0.074276,0.006615881,23634,0.023097375,0.95687285810709
495.06,1279000,0.097238526,48.25431046927348,127900000,-0.8995283,-0.0021635583,2558,5551.452165842056,0.048238,0.005051964,24058,0.021478264,0.9425686150789261
492.14,1279500,0.096129216,47.67348180526867,127950000,-0.9014002,-0.003809753,2559,5553.609776735306,0.070981994,0.0065367697,23551,0.043346707,0.9336443990468979
491.52,1280000,0.09670567,47.77457155682146,128000000,-0.90348196,-0.0031665235,2560,5555.81211066246,0.083606005,0.0068490678,23928,0.034962885,0.9473590590059757
491.89,1280500,0.09656944,47.68139282727614,128050000,-0.90455353,-0.0028916544,2561,5557.969816446304,0.050072003,0.0048543615,23460,0.024426017,0.9614046588540077
492.22,1281000,0.096393965,47.7997090966627,128100000,-0.9005531,-0.00464678,2562,5560.167078256607,0.044746,0.004761167,23626,0.027138617,0.9552945010364056
495.13,1281500,0.0968691,48.08121833475307,128150000,-0.89742756,-0.0030368776,2563,5562.36514043808,0.061265998,0.0054373825,23990,0.022149658,0.9397880397737026
492.69,1282000,0.096876524,47.89838730884716,128200000,-0.8948905,-0.0034322646,2564,5564.536195278168,0.040926002,0.004526515,24331,0.030865729,0.9407461024820805
493.28,1282500,0.096845984,47.93090938493609,128250000,-0.8969164,-0.0032733618,2565,5566.671531200409,0.048008002,0.0047869436,23846,0.022263214,0.9574278928339481
493.36,1283000,0.09710314,48.059889274574815,128300000,-0.90460074,-0.0020114952,2566,5568.8517370224,0.095436,0.00766022,23963,0.0191813,0.9613911248743534
492.72,1283500,0.09676998,47.84790281940251,128350000,-0.9092444,-0.0018389083,2567,5571.019970178604,0.078454,0.0068856254,23944,0.027010402,0.9515707790851593
490.16,1284000,0.09555038,47.691957527842604,128400000,-0.91230935,-0.0035703443,2568,5573.182069063187,0.031182,0.0066371276,23523,0.123291455,0.9260914325714111
494.22,1284500,0.096756876,47.95937430150807,128450000,-0.9150904,-0.0029382883,2569,5575.3719000816345,0.034884,0.004013541,23698,0.016513819,0.9648079238831997
494.32,1285000,0.09662435,47.894996911454946,128500000,-0.9232661,-0.0044968566,2570,5577.5449249744415,0.035518,0.0038954082,23345,0.02749825,0.9391517452895641
493.4,1285500,0.09677653,47.891698669448964,128550000,-0.9347931,-0.0032401946,2571,5579.772892951965,0.031981997,0.0039134407,23524,0.025534462,0.947620328515768
491.97,1286000,0.09673931,47.76775272838771,128600000,-0.94036686,-0.003136895,2572,5581.961652994156,0.041148,0.004474713,23468,0.03030681,0.9497599191963673
490.55,1286500,0.0962135,47.4220328765572,128650000,-0.9406374,-0.0040641977,2573,5584.153738021851,0.032546,0.0039192503,23759,0.027732557,0.9623889550566673
490.54,1287000,0.09596337,47.58891415564344,128700000,-0.9386077,-0.0043826685,2574,5586.326682567596,0.03122,0.0062737567,23811,0.032168463,0.961760688573122
493.08,1287500,0.09638494,47.67732402836904,128750000,-0.94176376,-0.0027043298,2575,5588.490783691406,0.035412,0.0039057578,23478,0.023611408,0.9561296291649342
494.16,1288000,0.095758036,47.4479825393483,128800000,-0.9447281,-0.0018318113,2576,5590.685570716858,0.042424,0.0043452093,23766,0.025804896,0.9465521313250065
494.01,1288500,0.09672847,47.91526491608471,128850000,-0.945896,-0.0030616361,2577,5592.87025141716,0.048052,0.004467151,23942,0.021553904,0.954339686781168
495.46,1289000,0.09693738,48.14013128722087,128900000,-0.9501883,-0.0024915421,2578,5595.034961462021,0.032222,0.0038626,23278,0.013297191,0.9644896648824215
491.16,1289500,0.09693622,47.82544825822115,128950000,-0.95802176,-0.0010028153,2579,5597.248938798904,0.097768,0.0079810545,23768,0.023323182,0.9643859528005123
489.53,1290000,0.0959895,47.433052716627714,129000000,-0.96117437,-0.0030012396,2580,5599.422596693039,0.055482,0.005546373,23978,0.03717826,0.9577817805111408
493.76,1290500,0.09618653,47.77957962326261,129050000,-0.95669854,-0.0030535865,2581,5601.574240684509,0.071028,0.0064433976,23912,0.02406599,0.952175211161375
493.14,1291000,0.096961886,47.96528743345291,129100000,-0.9516495,-0.003696797,2582,5603.737631559372,0.035686,0.0037850323,24134,0.028223619,0.9434231519699097
494.25,1291500,0.09655594,47.850619379561394,129150000,-0.95061886,-0.0032677643,2583,5605.883339643478,0.04995,0.0049027554,23060,0.01816969,0.9614138454198837
492.22,1292000,0.09683036,47.835602065566924,129200000,-0.95194864,-0.0043952875,2584,5608.117849826813,0.032768,0.0037962436,23770,0.023495099,0.9618463292717934
494.34,1292500,0.096693695,47.93668115030974,129250000,-0.9574372,-0.003676646,2585,5610.294961214066,0.028501999,0.0035418426,23646,0.015432353,0.9664835929870605
492.66,1293000,0.09678724,47.836685251891616,129300000,-0.96620643,-0.0036626444,2586,5612.477274894714,0.04026,0.004694653,23514,0.023656009,0.95622169226408
493.17,1293500,0.09628534,47.641212690267714,129350000,-0.96691036,-0.0029121223,2587,5614.66779923439,0.037961997,0.004032868,23268,0.017090784,0.9690858647227287
486.75,1294000,0.09553147,46.8474956331533,129400000,-0.96441144,-0.0037312203,2588,5616.903163194656,0.032975998,0.003821784,23482,0.044782903,0.9601886607706547
493.94,1294500,0.095681995,47.788330169077966,129450000,-0.9625608,-0.0022520565,2589,5619.114547491074,0.03799,0.005393728,23958,0.053672057,0.9436234720051289
490.75,1295000,0.096546374,47.60280503105372,129500000,-0.96177113,-0.0027334956,2590,5621.266157150269,0.049132,0.005238618,23552,0.030271437,0.9571596272289753
494.64,1295500,0.096398935,47.803602121789005,129550000,-0.96246815,-0.0030904373,2591,5623.464998722076,0.026832,0.0034711813,23752,0.023331944,0.943873904645443
