serial_timesteps,approxkl,total_timesteps,time_elapsed,ep_len_mean,n_updates,ep_reward_mean,value_loss,explained_variance,policy_loss,fps,clipfrac,policy_entropy,true_reward
1349500,0.0357434,134950000,8944.344052314758,500.0,2699,46.23015311983276,0.0013093854,0.9891857849434018,0.0025490576,17202,0.32150197,-7.14821,0.092460304
1350000,0.12881924,135000000,8947.848805904388,500.0,2700,45.06741012321387,0.026943062,0.9438178837299347,-0.0022328394,18919,0.269296,-7.154015,0.09013482
1350500,0.079792775,135050000,8951.027685880661,500.0,2701,45.204094854196974,0.009094529,0.976681487634778,0.0032147996,20418,0.307004,-7.154759,0.09040819
1351000,0.034056578,135100000,8953.94988155365,500.0,2702,46.50246707513026,0.0018619342,0.982584061101079,0.00092340127,16333,0.301796,-7.1388884,0.093004934
1351500,0.042942904,135150000,8957.537122964859,500.0,2703,45.8734804439037,0.004384253,0.9788852706551552,0.0011641156,16259,0.3511099,-7.1309047,0.09174696
1352000,0.04079078,135200000,8960.853296756744,500.0,2704,45.572852579450576,0.0043313038,0.9842983223497868,0.0024308162,18718,0.34111598,-7.1298757,0.09114572
1352500,0.04514294,135250000,8963.879570960999,500.0,2705,46.48990868962515,0.0010933742,0.9909019926562905,0.003871892,18480,0.31854203,-7.1253505,0.09297981
1353000,0.033587348,135300000,8967.197815418243,500.0,2706,45.96783508536539,0.0021925545,0.9865851532667875,0.0011464731,16339,0.236256,-7.11216,0.09193567
1353500,0.06020886,135350000,8970.865210294724,500.0,2707,44.95648641839376,0.020214897,0.9619597755372524,0.0005962941,18635,0.33304,-7.1034875,0.089912966
1354000,0.03510051,135400000,8974.005471229553,500.0,2708,46.528697252093046,0.0014690649,0.9858812224119902,0.0023396916,16621,0.32740602,-7.1088405,0.093057394
1354500,0.08006736,135450000,8977.544500112534,500.0,2709,45.50418835445765,0.006510056,0.9744350276887417,0.0038523567,18257,0.332202,-7.1121807,0.09100838
1355000,0.099021636,135500000,8980.70133805275,500.0,2710,45.791489777905156,0.010264285,0.9502453543245792,0.000519926,21593,0.33597603,-7.122121,0.09158299
1355500,0.095986135,135550000,8983.371402263641,500.0,2711,46.24547435048691,0.009206356,0.9443453773856163,0.0013600845,14617,0.47844005,-7.1271486,0.092490956
1356000,0.6167429,135600000,8987.18278002739,499.35,2712,45.52799674070322,0.046653565,0.928945742547512,-0.0010132376,21361,0.31108,-7.1304183,0.09040398
1356500,0.07202812,135650000,8990.109155416489,500.0,2713,45.17824386092145,0.046142302,0.918282650411129,-0.0009963292,18125,0.33646202,-7.1475067,0.090356484
1357000,0.05127593,135700000,8993.522783517838,499.47,2714,45.26361259953635,0.024046583,0.9627201221883297,0.0033942447,14970,0.312634,-7.1508846,0.09000674
1357500,0.10331848,135750000,8997.116492986679,499.48,2715,45.54363532898571,0.07745835,0.8808227851986885,0.00053448754,20168,0.35533616,-7.148421,0.090590924
1358000,0.07168291,135800000,9000.09131360054,500.0,2716,45.341760681239684,0.019333472,0.9668445438146591,0.00458194,16859,0.418158,-7.1594114,0.09068353
1358500,0.04511164,135850000,9003.487852573395,500.0,2717,45.56959678769104,0.025168598,0.9328584149479866,-0.0021934255,19510,0.34188792,-7.1673846,0.0911392
1359000,0.13883673,135900000,9006.561245679855,500.0,2718,45.3678319698114,0.023297163,0.9333813637495041,0.0017975501,18288,0.41607606,-7.1754756,0.090735674
1359500,0.028475763,135950000,9009.667555332184,500.0,2719,45.80929123604039,0.003000683,0.9827017486095428,0.0024002648,18418,0.25879,-7.1768622,0.09161858
1360000,0.040136527,136000000,9012.587862730026,500.0,2720,45.90765654760362,0.0047702356,0.9843481592833996,0.0020959706,18291,0.31134593,-7.1885724,0.091815315
1360500,0.044294763,136050000,9015.812328100204,500.0,2721,46.15201327500292,0.0019982848,0.9857419217005372,0.0045497473,20709,0.33843404,-7.1949415,0.092304036
1361000,0.043594588,136100000,9018.764752388,500.0,2722,46.10793990226675,0.0037646233,0.9792635161429644,0.003395596,21983,0.311796,-7.167487,0.09221588
1361500,0.08698539,136150000,9021.573033332825,500.0,2723,45.37131109616159,0.016053386,0.96609016507864,0.0025272528,18895,0.3855942,-7.1413546,0.090742625
1362000,0.043962166,136200000,9024.755306482315,500.0,2724,45.41375790691236,0.0032814909,0.989533694460988,-2.1638518e-05,16069,0.275698,-7.1321363,0.09082751
1362500,0.050555672,136250000,9028.408595085144,500.0,2725,45.63087346838725,0.009461995,0.9737381767481565,0.0013512085,16998,0.39588994,-7.13797,0.091261744
1363000,0.036353208,136300000,9031.896432638168,500.0,2726,45.7151193799921,0.005154516,0.9828395545482635,0.0016415567,18405,0.31763402,-7.1396346,0.09143025
1363500,0.5597562,136350000,9034.930413007736,499.38,2727,45.63390881802743,0.025489243,0.9598324447870255,-0.00020522591,16649,0.22914201,-7.1439204,0.09071665
1364000,0.041618448,136400000,9038.465809345245,500.0,2728,45.67937770767707,0.005279775,0.9845902603119612,0.0011185526,17303,0.31354597,-7.1587543,0.09135876
1364500,0.046071466,136450000,9041.813336372375,500.0,2729,45.60563402229884,0.004720902,0.9813040159642696,0.0018527195,15818,0.37747994,-7.1736913,0.09121127
1365000,0.111841924,136500000,9045.485011816025,500.0,2730,45.55288733045281,0.010296388,0.9705158490687609,0.002675944,14694,0.42806792,-7.176426,0.09110578
1365500,0.03895297,136550000,9049.091040849686,500.0,2731,45.86372945382476,0.0029403702,0.9821671508252621,0.000978628,19779,0.32301193,-7.1792054,0.09172745
1366000,0.08393309,136600000,9052.0239071846,500.0,2732,45.00274644174169,0.03497148,0.9460043832659721,0.0005981331,16380,0.4042381,-7.185656,0.09000549
1366500,0.03814442,136650000,9055.31636095047,500.0,2733,46.007499960821406,0.0039405,0.9870546665042639,0.00146899,18436,0.33975995,-7.1842732,0.09201499
1367000,0.04926023,136700000,9058.59048295021,499.39,2734,45.81696276129296,0.049932055,0.906338632106781,-0.000392812,19020,0.3260581,-7.1924925,0.09111711
1367500,0.07246057,136750000,9061.680740594864,500.0,2735,45.99915673417061,0.005108433,0.9786166865378618,0.0054423343,17910,0.35044193,-7.203991,0.09199831
1368000,0.033512756,136800000,9064.879697084427,500.0,2736,46.02592727004734,0.0033752152,0.978989427909255,0.0018729694,16229,0.326702,-7.202623,0.092051856
1368500,0.03234915,136850000,9068.415473461151,500.0,2737,45.50618049239727,0.0024360789,0.9899046830832958,0.00057977653,15155,0.298774,-7.2021027,0.09101235
1369000,0.3589338,136900000,9072.390100717545,499.32,2738,45.47204652236353,0.07054768,0.9043761491775513,0.00040725828,14419,0.27869597,-7.206502,0.09041393
1369500,0.13550347,136950000,9076.37151670456,500.0,2739,44.838637796748245,0.011571199,0.9739138148725033,-0.0013021171,16439,0.28830996,-7.219933,0.08967727
1370000,0.045652766,137000000,9079.81489443779,500.0,2740,45.768361011261256,0.0044936445,0.982128594070673,0.0011496162,17551,0.32101402,-7.2325244,0.091536716
1370500,0.044233367,137050000,9082.946958303452,500.0,2741,45.92264993290624,0.0045996844,0.9815686326473951,0.001488154,20981,0.33265796,-7.233774,0.0918453
1371000,0.046157673,137100000,9085.957859754562,500.0,2742,46.05035942598839,0.001000574,0.9932078588753939,0.0014819641,21150,0.323176,-7.226288,0.092100725
1371500,0.09322491,137150000,9088.606470108032,498.87,2743,45.74159134942085,0.033649854,0.9542807750403881,-0.0019658797,17343,0.28869796,-7.2295146,0.0904844
1372000,0.07753575,137200000,9091.87988114357,499.4,2744,45.86523810358478,0.050343413,0.8946304395794868,0.0009442567,20897,0.428062,-7.246866,0.09122119
1372500,0.056001488,137250000,9094.580112934113,500.0,2745,45.3109166923774,0.017009817,0.9597085453569889,0.0020253947,17612,0.31477603,-7.2456207,0.09062184
1373000,0.06108595,137300000,9098.040382146835,500.0,2746,45.47691713567483,0.0028918984,0.9890384403988719,0.002202282,16540,0.34564206,-7.237758,0.09095383
1373500,0.055898976,137350000,9101.613575696945,500.0,2747,45.447094232055896,0.01100083,0.9735744297504425,0.00067938515,15068,0.30753604,-7.233115,0.09089419
1374000,0.040036593,137400000,9105.54568862915,500.0,2748,45.07880802806867,0.011911027,0.9675984233617783,0.00055470073,16217,0.291042,-7.233213,0.09015762
1374500,0.17711973,137450000,9109.175894021988,500.0,2749,45.3908727359568,0.008591626,0.974403178319335,0.0041152593,16686,0.32016796,-7.2320714,0.09078174
1375000,0.044848423,137500000,9112.601359844208,500.0,2750,46.439110174376765,0.0022396343,0.9831976946443319,0.0037805089,17510,0.29674602,-7.2251697,0.09287822
1375500,0.05803675,137550000,9115.842396974564,500.0,2751,45.289338479129945,0.0139582595,0.9610932320356369,0.001617295,15897,0.39295995,-7.207159,0.09057866
1376000,0.053379156,137600000,9119.328937292099,500.0,2752,45.552198917461645,0.005541139,0.983181320130825,0.0010936448,16982,0.30317405,-7.2104893,0.091104396
1376500,0.05613039,137650000,9122.645244598389,500.0,2753,45.047508476696024,0.040057592,0.9334783628582954,-0.00089904753,17228,0.25189403,-7.2237988,0.09009503
1377000,0.15975817,137700000,9126.017946243286,500.0,2754,45.066137174124016,0.043403473,0.9473040327429771,0.0007646066,15799,0.36306003,-7.2376337,0.090132274
1377500,0.03973198,137750000,9129.535473108292,500.0,2755,45.25824109470355,0.016133673,0.9616732895374298,-0.0023693305,14868,0.24783401,-7.2480245,0.090516485
1378000,0.103159726,137800000,9133.296479940414,500.0,2756,45.611048493072666,0.024011362,0.9251361563801765,0.0015688804,17447,0.44772393,-7.2464876,0.0912221
1378500,0.07728717,137850000,9136.724779367447,500.0,2757,45.80384584038395,0.005182213,0.9771673455834389,0.005436821,15435,0.373894,-7.237544,0.09160768
1379000,0.22719824,137900000,9140.390097618103,499.36,2758,45.33982397234841,0.023637855,0.9594390615820885,-0.0005097928,16144,0.262684,-7.2299976,0.090097986
1379500,0.039256185,137950000,9143.884046792984,500.0,2759,45.37082038511337,0.006864965,0.9744196236133575,0.00058659527,17458,0.327874,-7.233496,0.09074164
1380000,0.046365455,138000000,9147.049320936203,500.0,2760,46.22375925165275,0.0012877801,0.9905705247074366,0.0029371441,19271,0.37781012,-7.2280073,0.09244751
1380500,0.04866612,138050000,9150.046658992767,500.0,2761,44.964209029904744,0.013467959,0.9614162817597389,0.00090083876,15616,0.34039798,-7.2092967,0.08992842
1381000,0.04569141,138100000,9153.785257577896,500.0,2762,45.85480429387615,0.0022797347,0.9875883692875504,0.0013186256,16737,0.38944793,-7.1952844,0.09170961
1381500,0.061239194,138150000,9156.992582321167,500.0,2763,45.330475273722186,0.0212479,0.9530243128538132,-0.00072907173,18129,0.26993603,-7.1917796,0.09066096
1382000,0.07542325,138200000,9160.137990474701,500.0,2764,45.08752469375691,0.02964404,0.9477825947105885,-0.00015433387,18066,0.33036,-7.1918755,0.09017505
1382500,0.056554943,138250000,9163.415511846542,500.0,2765,46.05602427659462,0.0041493233,0.9819575287401676,-0.000910412,17195,0.33337596,-7.1993103,0.09211205
1383000,0.04656545,138300000,9166.917990922928,500.0,2766,46.18790522673426,0.00628952,0.968326061964035,0.001330505,16432,0.35027194,-7.197417,0.0923758
1383500,0.05941692,138350000,9170.352479696274,500.0,2767,44.89275646291782,0.012672044,0.9702749792486429,0.001514829,15266,0.349196,-7.1798787,0.089785516
1384000,0.06701703,138400000,9174.19546341896,500.0,2768,45.60188638500942,0.01080041,0.9693848397582769,0.0023017402,16392,0.356178,-7.1597333,0.09120378
1384500,0.08188836,138450000,9177.50662112236,499.35,2769,45.74287407044289,0.045849767,0.9187168404459953,0.002227795,17259,0.386402,-7.144491,0.09098839
1385000,0.040285163,138500000,9180.959066390991,500.0,2770,45.470029185941186,0.0065618157,0.9709699284285307,0.00302557,18891,0.31609198,-7.1336427,0.09094006
1385500,0.058951512,138550000,9184.063801527023,500.0,2771,44.867732843247865,0.012834273,0.9750515855848789,0.0027500903,18590,0.327472,-7.1142616,0.08973547
1386000,0.047674213,138600000,9187.30804014206,500.0,2772,45.03366821397245,0.002140766,0.9926662645302713,0.0060806167,17813,0.28967202,-7.0924773,0.090067334
1386500,0.044520225,138650000,9190.65953540802,500.0,2773,45.890539334265576,0.019538231,0.9545431025326252,5.2197072e-05,17340,0.33646193,-7.0824327,0.09178107
1387000,0.13389522,138700000,9194.080882072449,500.0,2774,45.30057214037035,0.032314442,0.9334646984934807,0.002669542,16466,0.303456,-7.0843754,0.09060115
1387500,0.04283916,138750000,9197.594498157501,500.0,2775,45.1580038303601,0.02720516,0.9532127343118191,-0.00084753096,16799,0.26063603,-7.0741515,0.090316005
1388000,0.040584162,138800000,9201.102014303207,500.0,2776,46.32211722802358,0.0015673478,0.9872744465246797,0.0013899532,21209,0.32773387,-7.0676994,0.09264424
1388500,0.057244726,138850000,9203.998618364334,500.0,2777,46.297389152454855,0.0033225515,0.9817527513951063,0.003102625,17244,0.404356,-7.072966,0.09259479
1389000,0.059862174,138900000,9207.259889602661,499.35,2778,45.47118528272229,0.046674017,0.9176608771085739,-0.00029772968,15718,0.314728,-7.0775466,0.090374514
1389500,0.04957501,138950000,9211.044039726257,500.0,2779,46.116101495825205,0.002244069,0.9874618407338858,0.0021716543,17251,0.39843595,-7.0687447,0.092232205
1390000,0.039016694,139000000,9214.580100297928,500.0,2780,46.18269755695948,0.0013269864,0.9903530413284898,0.0011972366,16156,0.323446,-7.058154,0.09236539
1390500,0.06025423,139050000,9218.075227499008,500.0,2781,45.955806256521846,0.0042829476,0.9785406738519669,-0.0012884176,17791,0.32801196,-7.062354,0.091911614
1391000,0.22242416,139100000,9221.456218481064,500.0,2782,45.1113393649892,0.019007238,0.9650289192795753,-0.0011290364,20623,0.34689808,-7.0588055,0.09022268
1391500,0.05230756,139150000,9224.399721622467,500.0,2783,45.72494603873282,0.0015780674,0.9917402602732182,0.0025979686,15911,0.35873803,-7.068086,0.0914499
1392000,0.03944201,139200000,9227.853344678879,500.0,2784,45.683993503607304,0.023719123,0.9493058025836945,-0.0008654703,17510,0.28063998,-7.0565047,0.091367975
1392500,0.06869182,139250000,9231.210859537125,498.64,2785,45.56120905374752,0.0972599,0.8919662833213806,-0.002625974,18476,0.28824,-7.052824,0.090011194
1393000,0.043648854,139300000,9234.237658977509,500.0,2786,46.47362334051049,0.0011367999,0.9907437264919281,0.00068999216,16538,0.34633008,-7.0625496,0.092947245
1393500,0.0829708,139350000,9237.611282348633,499.27,2787,45.93955332552942,0.04898085,0.9362905770540237,0.004066259,17092,0.29198998,-7.054506,0.09133337
1394000,0.044522095,139400000,9240.98836016655,500.0,2788,46.1758469142353,0.004525022,0.9725266024470329,0.0021425576,16350,0.36243802,-7.0603204,0.0923517
1394500,0.057763852,139450000,9244.442039728165,500.0,2789,45.470530497181244,0.009848243,0.9712639413774014,0.002960781,16518,0.40438202,-7.0424733,0.090941064
1395000,0.06522595,139500000,9247.955491065979,500.0,2790,45.20657493222856,0.006044162,0.979037819430232,0.00024435687,17871,0.32801208,-7.039641,0.090413146
1395500,0.3017762,139550000,9251.310220003128,499.25,2791,44.825019907558996,0.0539075,0.9385903589427471,0.0023716781,19250,0.31673002,-7.042716,0.08908838
1396000,0.06273112,139600000,9254.403899669647,500.0,2792,45.41562378687611,0.012133906,0.9712071511894464,-0.0012283357,20977,0.24553406,-7.042363,0.09083125
1396500,0.050948873,139650000,9257.233231067657,500.0,2793,45.74885734708696,0.018089611,0.9568393789231777,0.00011398335,22063,0.309708,-7.0350146,0.09149771
1397000,0.055260576,139700000,9260.005792617798,500.0,2794,45.807810437298706,0.013656579,0.9570357576012611,0.0012549631,15464,0.28976792,-7.041086,0.091615625
1397500,0.06515886,139750000,9263.710923433304,500.0,2795,45.0258381278333,0.0155078005,0.9762677401304245,-0.000852713,16796,0.28586805,-7.0354915,0.09005168
1398000,0.042498056,139800000,9267.291497945786,500.0,2796,45.22296414131652,0.0035404626,0.9859683848917484,0.0014099166,18881,0.33328006,-7.0348125,0.090445936
1398500,0.032913994,139850000,9270.300906419754,500.0,2797,46.07304906321049,0.0037898428,0.9754319004714489,0.00039557758,20568,0.294196,-7.04418,0.09214608
1399000,0.06914147,139900000,9273.251981973648,500.0,2798,45.84772804870721,0.019169804,0.956426627933979,0.00020010257,15326,0.29780802,-7.0590453,0.09169546
1399500,0.05270971,139950000,9276.93231844902,500.0,2799,46.032361235069985,0.020312103,0.8973300904035568,0.00027957297,18731,0.39035603,-7.065519,0.092064716
1400000,0.06068553,140000000,9280.145497083664,499.48,2800,45.37797944344864,0.02620334,0.9594174847006798,-0.0011062133,17486,0.40359592,-7.075534,0.090290755
1400500,0.04740614,140050000,9283.410912275314,500.0,2801,45.554403990515276,0.0065641534,0.9776869416236877,0.0009507604,15164,0.3351,-7.0913486,0.09110881
1401000,0.03764841,140100000,9287.285251379013,500.0,2802,46.0626581889989,0.0036967793,0.9853946445509791,0.0017515788,14330,0.31505203,-7.0901794,0.09212531
1401500,0.037573267,140150000,9291.019298791885,500.0,2803,45.45646738118765,0.0026581406,0.9898961428552866,0.0003741207,17136,0.29140407,-7.0757494,0.09091293
1402000,0.034692112,140200000,9294.33871126175,500.0,2804,45.80602220603536,0.003338036,0.9824251085519791,0.0014259544,17116,0.26455,-7.0534167,0.09161204
1402500,0.04272527,140250000,9297.648688316345,500.0,2805,45.38619757042618,0.014283458,0.9653066359460354,-0.00081516476,16380,0.27471596,-7.0318537,0.09077239
1403000,0.028706979,140300000,9301.23087143898,500.0,2806,46.26090278944084,0.0023701661,0.984904563985765,0.0009545716,15378,0.24629602,-7.0353336,0.09252181
1403500,0.058197476,140350000,9305.091359615326,500.0,2807,45.64586690187272,0.022120649,0.9232705309987068,0.0011163406,17457,0.39068797,-7.036037,0.091291726
1404000,0.08117062,140400000,9308.255446195602,500.0,2808,45.5166263584785,0.02041889,0.9315456077456474,0.0006412745,16910,0.336738,-7.0446806,0.09103325
1404500,0.040380664,140450000,9311.697117567062,500.0,2809,46.03805950047099,0.003467205,0.9814641363918781,0.0024091848,18375,0.282496,-7.035913,0.09207612
1405000,0.040506583,140500000,9314.880731105804,500.0,2810,45.701593112983026,0.008746708,0.9574677646160126,0.0015885287,14480,0.27218604,-7.0277257,0.09140319
1405500,0.045721907,140550000,9318.60573887825,500.0,2811,45.71475564287223,0.0019250555,0.989301142282784,0.001401657,16667,0.326426,-7.030175,0.0914295
1406000,0.024302287,140600000,9322.14197063446,500.0,2812,45.720885762086276,0.0017524911,0.9903211537748575,0.0015814045,17514,0.250974,-7.0316553,0.09144178
1406500,0.08111479,140650000,9325.465770959854,499.3,2813,45.52224596150469,0.054330226,0.905907891690731,0.0006123764,14996,0.35965604,-7.031864,0.09051652
1407000,0.046362028,140700000,9329.36751818657,500.0,2814,45.571378573736204,0.0058775907,0.9778564888983965,0.0022073411,18970,0.34035194,-7.0329223,0.091142766
1407500,0.04125691,140750000,9332.461706638336,500.0,2815,46.07798477913053,0.0026338613,0.9868123382329941,0.0021532862,17776,0.3495181,-7.0251513,0.09215596
1408000,0.043272395,140800000,9335.817853450775,500.0,2816,45.46535676450621,0.0041276426,0.9835982732474804,-0.00016212276,16864,0.33210003,-7.0125966,0.090930715
1408500,0.08523872,140850000,9339.444482088089,499.26,2817,46.10983271877989,0.028793855,0.9364760965108871,-0.0016282167,17640,0.260128,-7.018764,0.09168848
1409000,0.042465,140900000,9342.723314762115,500.0,2818,46.234437782113126,0.002752566,0.9843495190143585,0.00041428226,18087,0.36279204,-7.022749,0.09246888
1409500,0.069956616,140950000,9346.05253458023,500.0,2819,45.307460662860684,0.0038832193,0.9870384456589818,0.0010592777,17152,0.32042998,-7.0249596,0.09061492
1410000,0.03564498,141000000,9349.52831864357,500.0,2820,45.28166234159642,0.0047363034,0.9833549056202173,0.0013143227,18674,0.27571794,-7.0133758,0.09056332
1410500,0.044791386,141050000,9352.681699037552,500.0,2821,46.04853061905971,0.013584877,0.94223278388381,0.00069820776,15815,0.37202606,-6.9953175,0.09209706
1411000,0.039427757,141100000,9356.42416191101,500.0,2822,45.86463191859373,0.0056077074,0.9753779694437981,0.0016317805,18003,0.28094196,-6.9840574,0.09172926
1411500,0.057314724,141150000,9359.735583543777,500.0,2823,45.145134593369896,0.010274648,0.9713588561862707,-0.0010103023,20278,0.23521599,-6.981929,0.09029026
1412000,0.03861432,141200000,9362.698760986328,500.0,2824,45.676642840555125,0.0037816996,0.9859756473451853,0.0016850907,16060,0.31475395,-6.9931254,0.09135329
1412500,0.03773247,141250000,9366.045320987701,500.0,2825,45.61987461023506,0.0048006205,0.9798308257013559,0.0008424401,16019,0.27438402,-7.0025706,0.09123976
1413000,0.04729726,141300000,9369.362488508224,500.0,2826,45.71896252092427,0.0043377522,0.9818527232855558,0.0020543826,17290,0.39266795,-6.997038,0.09143793
1413500,0.043613054,141350000,9372.809400081635,500.0,2827,45.95921352017809,0.0014278608,0.9930880246683955,0.0039886995,19013,0.36927006,-6.988613,0.09191843
1414000,0.062546805,141400000,9375.895345926285,499.43,2828,45.48647275994888,0.043028895,0.9266276732087135,0.0007959737,18551,0.27457404,-6.9905486,0.09049512
1414500,0.07394401,141450000,9379.131759881973,500.0,2829,45.71588880264069,0.01722637,0.9334264099597931,0.0019734502,19041,0.40899208,-6.994245,0.091431774
1415000,0.0436096,141500000,9382.306097745895,500.0,2830,46.16530143196893,0.025605284,0.9247678890824318,-1.0711392e-05,18411,0.32285005,-6.992602,0.0923306
1415500,0.03592586,141550000,9385.493192434311,500.0,2831,45.49305010827531,0.0032720417,0.9854309484362602,0.0019603283,18144,0.31269002,-6.980531,0.0909861
1416000,0.029518334,141600000,9388.619819402695,500.0,2832,45.73923968500669,0.0014667058,0.9914286537095904,-0.00027018215,19179,0.27911797,-6.956774,0.091478474
1416500,0.16786315,141650000,9391.880031108856,499.32,2833,45.68065243167061,0.05511519,0.9160152152180672,4.246016e-05,17835,0.30324006,-6.9536786,0.090802215
1417000,0.05651469,141700000,9395.180665969849,500.0,2834,45.74469041156219,0.018612884,0.9516552984714508,0.00042640883,18233,0.3466879,-6.953956,0.09148938
1417500,0.04356525,141750000,9398.382192850113,500.0,2835,45.4711383055294,0.003215646,0.9865607107058167,-0.0015905772,20015,0.340814,-6.9540124,0.09094226
1418000,0.17352453,141800000,9401.33710360527,500.0,2836,45.30856762923904,0.03587416,0.9461954422295094,-0.0018116452,18058,0.22781797,-6.9548607,0.09061713
1418500,0.12456016,141850000,9404.453429698944,500.0,2837,45.427950689084355,0.01856472,0.9505639970302582,-0.000871495,18317,0.21659203,-6.949442,0.0908559
1419000,0.078974485,141900000,9407.754190444946,499.35,2838,45.63733977132591,0.023293639,0.9624629020690918,0.0015645982,15463,0.31219593,-6.9489284,0.09066531
1419500,0.028463926,141950000,9411.401147842407,500.0,2839,45.39878919965682,0.01899182,0.9523914381861687,-0.00080963655,16233,0.256432,-6.9509625,0.09079758
1420000,0.032775696,142000000,9414.984746694565,500.0,2840,45.899791621010465,0.0051232185,0.9753022026270628,0.00086575566,23144,0.30359796,-6.9518604,0.09179958
1420500,0.06072472,142050000,9417.633793115616,500.0,2841,46.034313414042884,0.001700782,0.989369704388082,0.0010841023,18951,0.32600597,-6.9604053,0.092068635
1421000,0.041543677,142100000,9420.668714284897,499.45,2842,45.485364986416045,0.037374195,0.9392689801752567,-7.999752e-05,16540,0.23494399,-6.96218,0.09048249
1421500,0.23197556,142150000,9424.328592300415,499.22,2843,45.62906311197694,0.029860767,0.9486721456050873,0.0028201786,18180,0.38442194,-6.9559083,0.090740696
1422000,0.34928167,142200000,9427.593950510025,499.31,2844,46.20707393913102,0.027424252,0.9465242885053158,0.0010861617,17559,0.274472,-6.957944,0.09189742
1422500,0.03865406,142250000,9430.692798614502,500.0,2845,45.892937683614655,0.0048308503,0.972885500639677,0.0007257692,16695,0.30700997,-6.958317,0.09178587
1423000,0.043888386,142300000,9434.294961452484,500.0,2846,46.12230437969391,0.0010458779,0.9912968445569277,0.0036210949,17852,0.38742,-6.944267,0.0922446
1423500,0.044984,142350000,9437.674202919006,500.0,2847,45.293997497692196,0.00845187,0.9767140131443739,0.0011887508,18246,0.36259001,-6.9386873,0.090587996
1424000,0.07269585,142400000,9440.880130290985,500.0,2848,46.131992185199636,0.0032476902,0.9831240773200989,-0.0006297923,19301,0.287442,-6.9381256,0.09226398
1424500,0.03904973,142450000,9443.882426738739,500.0,2849,46.095925874845285,0.009124703,0.9658273868262768,-0.001206397,19610,0.306798,-6.941068,0.092191845
1425000,0.035649918,142500000,9447.043956518173,500.0,2850,45.76822828624712,0.0021395409,0.9928123927675188,0.0013220735,18532,0.30187,-6.9421387,0.091536455
1425500,0.033339683,142550000,9450.168257713318,500.0,2851,46.3796002751762,0.002040833,0.9823213275521994,0.0012385314,20440,0.32039195,-6.9496245,0.09275921
1426000,0.040482193,142600000,9452.966850996017,500.0,2852,46.45010075482314,0.0010469685,0.9916617097333074,0.0026015576,18449,0.35859802,-6.9530745,0.092900194
1426500,0.08153936,142650000,9456.044905424118,500.0,2853,45.48240113573216,0.011647178,0.9723599199205637,0.0012110162,17787,0.29406798,-6.9510083,0.090964794
1427000,0.046505928,142700000,9459.4085354805,500.0,2854,46.013993225365354,0.0017676024,0.9923665300011635,0.0018722087,15106,0.39173803,-6.9510236,0.09202798
1427500,0.032844193,142750000,9463.25809621811,500.0,2855,46.29270997809228,0.0008692257,0.9936930537223816,0.0015412676,17784,0.33684403,-6.945637,0.09258543
1428000,0.04912114,142800000,9466.502166748047,500.0,2856,45.38636023749665,0.046988454,0.8939098492264748,-0.0013594208,17706,0.27146396,-6.9441576,0.090772726
1428500,0.041625794,142850000,9469.843628644943,500.0,2857,46.092948462836304,0.0011922852,0.9924631426110864,0.0027924022,18741,0.361198,-6.951215,0.09218589
1429000,0.08197654,142900000,9472.988921165466,500.0,2858,45.53019021306945,0.0092362575,0.9723157696425915,0.0015546293,17283,0.26368994,-6.950433,0.09106038
1429500,0.053397812,142950000,9476.46789264679,500.0,2859,45.88884811756938,0.0016044632,0.9915060987696052,0.0023823923,16270,0.40924203,-6.945411,0.0917777
1430000,0.035828423,143000000,9479.984293222427,500.0,2860,46.42945655258702,0.0016040072,0.9882103577256203,0.0018784048,16327,0.33245605,-6.929764,0.09285892
1430500,0.0385704,143050000,9483.477160453796,500.0,2861,46.109892406805045,0.0066119446,0.9711756370961666,0.0016728136,20101,0.3404081,-6.916863,0.092219785
1431000,0.5575127,143100000,9486.392947912216,499.27,2862,45.64706553367727,0.022714157,0.9601630382239819,0.0019957868,14741,0.23524214,-6.9167504,0.09076245
1431500,0.048323642,143150000,9490.205270767212,500.0,2863,45.86666369060129,0.006615302,0.9739322066307068,0.0012393356,18690,0.25200397,-6.9216337,0.09173333
1432000,0.071035974,143200000,9493.340662956238,500.0,2864,45.765359180603916,0.013930458,0.9625055938959122,0.00095654046,18059,0.33617005,-6.921742,0.09153071
1432500,0.074348435,143250000,9496.502927064896,499.43,2865,45.016902260685185,0.016256908,0.9710412435233593,0.00018146506,17913,0.307566,-6.9173713,0.08953311
1433000,0.039313678,143300000,9499.885964632034,500.0,2866,45.91862485376236,0.002703572,0.9865745361894369,0.005142127,16728,0.349008,-6.9219027,0.09183726
1433500,0.051138062,143350000,9503.097403764725,499.39,2867,45.73190807820531,0.03931447,0.9202062785625458,-0.0019076064,19202,0.21461801,-6.9130535,0.09092572
1434000,0.04403905,143400000,9506.213563680649,500.0,2868,45.65420416462475,0.007996109,0.9667066037654877,9.841352e-05,15552,0.328898,-6.9308796,0.091308415
1434500,0.035880238,143450000,9509.905041694641,500.0,2869,45.79116369429357,0.0022280905,0.9865498747676611,0.0005441185,18846,0.25523397,-6.925987,0.091582336
1435000,0.1162152,143500000,9513.18472647667,499.48,2870,45.78702550735275,0.027002485,0.9391167536377907,0.0014470054,17613,0.30973008,-6.910484,0.09110691
