time_elapsed,approxkl,clipfrac,serial_timesteps,true_reward,ep_reward_mean,explained_variance,ep_len_mean,policy_entropy,policy_loss,value_loss,total_timesteps,fps,n_updates
514.6718196868896,0.0049514105,0.052184,38500,0.16394772,4.926392085526022,0.9535862393677235,45.53,4.0425854,-0.007155006,0.66835994,3850000,8180,77
521.2636439800262,0.0044367937,0.044370007,39000,0.16327314,6.112516587432147,0.9539455622434616,47.71,4.01568,-0.006518196,0.68721235,3900000,8141,78
527.7040228843689,0.004747882,0.04879999,39500,0.161711,6.631911453739012,0.9530811682343483,52.31,3.9862256,-0.0068575973,0.7045252,3950000,7973,79
534.4609613418579,0.004390186,0.043244,40000,0.16844755,6.003345328477153,0.9553635604679585,47.8,3.9534528,-0.0060892254,0.73040164,4000000,7813,80
541.374213218689,0.005075421,0.055805985,40500,0.16558926,5.152106644242377,0.9553451128304005,45.21,3.9227717,-0.0071696113,0.71026385,4050000,8043,81
548.1541273593903,0.0049332166,0.05241599,41000,0.16898483,7.372955625709292,0.9538003578782082,46.56,3.8992014,-0.006992891,0.7910748,4100000,7834,82
555.037211894989,0.005246293,0.058709994,41500,0.16889231,5.979322037090606,0.9513114728033543,52.23,3.8718073,-0.006908946,0.8245985,4150000,7982,83
561.939368724823,0.0049438276,0.052933995,42000,0.15954177,5.984635498796269,0.9584428556263447,51.32,3.8488607,-0.0071860943,0.6810001,4200000,8153,84
568.525541305542,0.0051684207,0.055432007,42500,0.16274378,6.2114223471225705,0.9570235647261143,47.06,3.8268585,-0.0071912436,0.7130474,4250000,7742,85
575.4731149673462,0.0048878086,0.051996008,43000,0.1732942,6.654214367523455,0.9587106630206108,49.77,3.8051417,-0.0067804717,0.74935776,4300000,7957,86
582.2227911949158,0.004810288,0.052014012,43500,0.17103851,6.714523451081259,0.960140023380518,46.75,3.7856977,-0.006834941,0.7295232,4350000,8011,87
588.9506645202637,0.0053049373,0.059063997,44000,0.1715397,6.093794686484471,0.9578484483063221,49.12,3.7637591,-0.0072391955,0.7509401,4400000,7902,88
595.7987384796143,0.0047023934,0.04862201,44500,0.1775541,8.083896494082728,0.9586887396872044,49.91,3.7387292,-0.006967508,0.7405054,4450000,7841,89
602.7919626235962,0.0050473474,0.05564799,45000,0.17413476,8.212553424864018,0.9575016722083092,53.28,3.7145286,-0.0069174636,0.804898,4500000,7869,90
609.6205372810364,0.004688005,0.049569998,45500,0.17910355,7.5101868767298585,0.9560030065476894,53.91,3.6958723,-0.006406697,0.8118006,4550000,7896,91
616.4330725669861,0.004964878,0.052479997,46000,0.18345696,6.545523849638411,0.9604349322617054,46.69,3.6759553,-0.006475655,0.74367493,4600000,7829,92
623.2433364391327,0.0047768666,0.050313994,46500,0.17759162,7.12124763826876,0.9591823928058147,46.92,3.6629188,-0.0060815364,0.8013253,4650000,7908,93
630.1160633563995,0.0052969693,0.058818,47000,0.1906818,8.202876477366663,0.9578741453588009,52.43,3.6459873,-0.007304222,0.81796265,4700000,8057,94
636.8112351894379,0.00477139,0.051088005,47500,0.17853686,6.211642436238763,0.9542688727378845,49.85,3.6259122,-0.0069215195,0.8808016,4750000,7986,95
643.6976737976074,0.005397092,0.060646,48000,0.17292365,8.826274109759687,0.9564959816634655,60.4,3.6030204,-0.0070566977,0.83438027,4800000,7858,96
650.6115942001343,0.005785838,0.06824801,48500,0.18183047,5.918434845512966,0.9608751088380814,50.29,3.5811126,-0.008297089,0.7366902,4850000,7920,97
657.5210084915161,0.005423364,0.06107001,49000,0.17869902,7.629564292322902,0.9629480615258217,53.6,3.5554252,-0.0076974127,0.7708654,4900000,7782,98
664.4994404315948,0.005136846,0.055276014,49500,0.18835413,7.543985088088666,0.9590218365192413,52.33,3.5242193,-0.007606525,0.85092145,4950000,8087,99
671.2184364795685,0.0055797608,0.064858,50000,0.1780366,7.54097728889581,0.9574002549052238,51.32,3.5012999,-0.008051248,0.80154115,5000000,7910,100
678.1217451095581,0.005143938,0.055274006,50500,0.18309133,8.232170665018057,0.9642100036144257,56.08,3.4733908,-0.0077485056,0.75817215,5050000,8001,101
684.9641177654266,0.0046597114,0.048597995,51000,0.18922691,8.477300785074185,0.958816796541214,53.9,3.4420555,-0.006188209,0.85028476,5100000,7989,102
691.659339427948,0.0053202743,0.059953995,51500,0.17456721,8.931715744844842,0.9552685841917992,62.75,3.423023,-0.0073443996,0.89422387,5150000,8159,103
698.2211141586304,0.0053452463,0.059067994,52000,0.19252373,9.130115678282746,0.9602745622396469,55.55,3.4019365,-0.0067686974,0.85587674,5200000,7987,104
704.7431638240814,0.0052785804,0.059605993,52500,0.19336976,7.96964244789895,0.9620596989989281,50.45,3.3831604,-0.007373024,0.8816641,5250000,7968,105
711.6264657974243,0.005583672,0.06428401,53000,0.18847713,9.362208353591559,0.9666120558977127,59.55,3.3642294,-0.007022619,0.78485656,5300000,8068,106
718.0655252933502,0.0057951445,0.066250004,53500,0.18924531,7.291033143691602,0.9628039412200451,58.59,3.3384726,-0.0075162244,0.81297076,5350000,8306,107
724.4569673538208,0.0054727285,0.06134999,54000,0.18619739,8.219392286406874,0.9632222875952721,56.48,3.3058546,-0.007509111,0.76684004,5400000,7699,108
