n_updates,true_reward,serial_timesteps,explained_variance,time_elapsed,ep_reward_mean,fps,policy_entropy,approxkl,value_loss,policy_loss,ep_len_mean,total_timesteps,clipfrac
3310,0.14624329,1655000,0.8780932277441025,22466.846479654312,2.9429460334522446,7935,-7.2370186,0.02826648,2.6455133,0.00011654429,46.0,165500000,0.31877595
3311,0.13578162,1655500,0.8918058276176453,22473.62546157837,2.140865222579305,7725,-7.2347693,0.028447758,2.7014163,-0.0014437528,50.6,165550000,0.31765196
3312,0.15628307,1656000,0.8887640163302422,22480.505925416946,1.971127292946403,7899,-7.224538,0.03002561,2.5275297,0.0017450401,45.39,165600000,0.33062404
3313,0.15025064,1656500,0.8746685981750488,22487.3949739933,2.7840138777556422,7677,-7.209653,0.029187582,2.7265518,0.0009581447,50.9,165650000,0.32017407
3314,0.14827015,1657000,0.889536440372467,22494.33563065529,2.328456267737638,7956,-7.206848,0.030944567,2.4539933,0.0005030075,49.39,165700000,0.32575202
3315,0.13649248,1657500,0.8974508345127106,22501.22318506241,2.0190905630866474,8087,-7.2076154,0.02917167,2.3251328,-0.000625206,45.21,165750000,0.32462204
3316,0.1453085,1658000,0.8827304020524025,22507.89297604561,2.042980860035241,7846,-7.2083473,0.028049802,2.6079159,-0.00153541,48.02,165800000,0.315664
3317,0.13977973,1658500,0.8992837145924568,22514.61529302597,2.011365620347933,8138,-7.2099395,0.027302649,2.4308324,0.00013264752,45.43,165850000,0.30983803
3318,0.15300067,1659000,0.8984082937240601,22521.262372255325,2.005324817167493,8202,-7.201334,0.027920933,2.2748208,-0.00015863328,45.24,165900000,0.31109595
3319,0.14334096,1659500,0.8827806562185287,22527.92348432541,1.1057665342792462,8284,-7.1926904,0.027177198,2.8004034,-0.00077301316,50.87,165950000,0.30929196
3320,0.13889046,1660000,0.8847812786698341,22534.482537031174,3.157573252895818,7698,-7.1880674,0.028617151,2.502841,-0.001719574,51.62,166000000,0.31643805
3321,0.13199703,1660500,0.8814073354005814,22541.39675927162,2.4293795347070772,8069,-7.1809993,0.026852252,2.6077256,-0.0009824801,45.32,166050000,0.30769002
3322,0.13612622,1661000,0.8942747041583061,22548.044463157654,2.593201006393938,8079,-7.1771374,0.027340598,2.4605289,-0.0017851394,51.87,166100000,0.3074639
3323,0.14699608,1661500,0.8748643100261688,22554.610682487488,3.0651018910207495,7970,-7.1693544,0.028707137,3.0168903,-0.0004867405,48.54,166150000,0.315732
3324,0.15254903,1662000,0.8789753168821335,22561.392908334732,2.004412897202128,7786,-7.1625338,0.029338317,2.666678,-0.0006039863,44.36,166200000,0.3232261
3325,0.1480884,1662500,0.8812844082713127,22568.32664871216,2.5506295256390876,7846,-7.1607337,0.028767303,2.5969453,-0.0016726532,52.16,166250000,0.32209
3326,0.14740591,1663000,0.8534365594387054,22575.315207242966,2.9768947334078257,7723,-7.1568956,0.026085464,3.2365522,-0.0011048478,52.88,166300000,0.29726002
3327,0.14704919,1663500,0.882256768643856,22582.31119132042,2.151164506860405,8223,-7.159053,0.025145981,2.525579,-0.0026015758,47.36,166350000,0.29529604
3328,0.145973,1664000,0.8959687352180481,22588.73045039177,3.7078893433119813,7889,-7.1549354,0.026962547,2.2597399,-0.0014152058,52.24,166400000,0.30809602
3329,0.13711774,1664500,0.8852164670825005,22595.508006811142,1.9498548402354208,7807,-7.151895,0.027295275,2.4748926,-0.0011050836,42.32,166450000,0.304838
3330,0.13399872,1665000,0.8657929450273514,22602.28206038475,1.8598870803535101,7722,-7.145771,0.02808937,2.9636517,-0.0005419515,43.39,166500000,0.31555197
3331,0.14385787,1665500,0.8766375929117203,22609.360875606537,3.1203608257565065,8083,-7.139058,0.026619505,2.7741091,-0.002031848,53.61,166550000,0.305816
3332,0.14813508,1666000,0.8731369376182556,22616.10084462166,2.2320131829417367,8350,-7.1419773,0.025829427,2.7490985,-0.00198707,47.04,166600000,0.29932803
3333,0.13774677,1666500,0.8785547763109207,22622.536165237427,3.05306471066433,8041,-7.14753,0.027256455,2.7519696,-0.0012034613,54.9,166650000,0.30571604
3334,0.14652295,1667000,0.8901920542120934,22629.406769752502,2.285450345819263,7824,-7.142118,0.028780364,2.368166,0.00024359247,45.21,166700000,0.31799
3335,0.14861959,1667500,0.8975153118371964,22636.275102615356,2.392220436162643,8127,-7.122398,0.027950265,2.3265915,-0.002251685,51.4,166750000,0.31798202
3336,0.14424434,1668000,0.8631575107574463,22642.817296266556,2.9127164507925043,7857,-7.114574,0.030228656,2.8539562,-0.0009238912,50.07,166800000,0.32774806
3337,0.1430734,1668500,0.88459163159132,22649.620403051376,2.238146996046853,7811,-7.1124535,0.027119983,2.5402176,-0.0006532471,45.34,166850000,0.30585593
3338,0.14921242,1669000,0.8529642522335052,22656.560930728912,3.0138353529376762,7805,-7.1188655,0.028271921,3.1631036,0.00024764996,44.78,166900000,0.31572402
3339,0.13423531,1669500,0.892075277864933,22663.481237888336,1.8226862078590056,7750,-7.1128902,0.027563004,2.2849872,-0.0011666617,51.9,166950000,0.31065002
3340,0.14881526,1670000,0.8657529652118683,22670.145406246185,2.813930433146816,7672,-7.10251,0.02801187,2.787856,-0.0006834388,51.07,167000000,0.31327
3341,0.14458068,1670500,0.9005161374807358,22677.106763601303,2.3425434654331183,7753,-7.093033,0.025364414,2.2738333,-0.0027809113,44.88,167050000,0.29114208
3342,0.15216482,1671000,0.8937499225139618,22684.20020508766,2.3502561413544756,7907,-7.0884895,0.027821964,2.331383,-0.0010713103,49.3,167100000,0.31205603
3343,0.1381656,1671500,0.8884290307760239,22691.109318494797,3.2870895221029057,7870,-7.075343,0.030555243,2.3457422,-0.00024704938,56.09,167150000,0.330622
3344,0.14988828,1672000,0.9055011719465256,22698.052573919296,2.889200488533534,8336,-7.0619745,0.02824234,2.1299617,-0.0025124564,49.8,167200000,0.31652188
3345,0.13705367,1672500,0.9041428714990616,22704.521284103394,1.9149158758138218,7843,-7.059686,0.027233671,2.1752822,-0.0017184372,46.5,167250000,0.308264
3346,0.14600773,1673000,0.8736213594675064,22711.419008255005,2.4850647557283447,7695,-7.051065,0.027353851,2.777695,-0.0011372736,51.21,167300000,0.31120202
3347,0.14014146,1673500,0.8959583640098572,22718.499032258987,2.120595170325978,8088,-7.0495033,0.02879926,2.3596177,0.00053486734,49.55,167350000,0.31845397
3348,0.1353506,1674000,0.8744126856327057,22725.15797162056,2.2948553515260572,7995,-7.055346,0.026707988,2.817807,-0.00082385377,47.59,167400000,0.30676603
3349,0.14688542,1674500,0.8913831487298012,22731.749927043915,2.771496840756663,7784,-7.0595913,0.028813802,2.3545997,0.00032290295,52.84,167450000,0.32146594
3350,0.1373277,1675000,0.8961197957396507,22738.761598348618,2.4528772904278595,7787,-7.0532856,0.028310575,2.1978004,-0.0016345979,47.3,167500000,0.31743202
3351,0.14603394,1675500,0.8611447960138321,22745.695028066635,1.9988044159967102,7740,-7.0547905,0.028417416,3.0017865,-0.0013703534,50.56,167550000,0.31539002
3352,0.14167531,1676000,0.854612335562706,22752.70511841774,2.866187161962007,7990,-7.0544524,0.027921326,3.1165533,0.0004928966,47.99,167600000,0.31232196
3353,0.14191839,1676500,0.9110557287931442,22759.553829193115,1.7766616578636603,7812,-7.0613213,0.02651274,2.092258,-0.0016335774,47.25,167650000,0.30373204
3354,0.14922297,1677000,0.877972885966301,22766.561963796616,2.4661138797190505,8323,-7.0728703,0.02846757,2.591864,-0.00066479377,47.05,167700000,0.31701997
3355,0.13636069,1677500,0.8625300228595734,22773.18906235695,3.080601634988634,8068,-7.069284,0.028545756,3.0387826,-8.4925996e-05,56.05,167750000,0.31580195
3356,0.14657918,1678000,0.8912045881152153,22780.0388379097,1.716244676586066,7903,-7.068505,0.02637416,2.4941235,-0.0010254466,43.69,167800000,0.30394796
3357,0.14422561,1678500,0.8658447116613388,22786.96159887314,2.08527311712136,8112,-7.082834,0.025630271,2.9733179,-0.0014545842,50.3,167850000,0.29448998
3358,0.1530058,1679000,0.8935774937272072,22793.711243629456,2.09061829530423,8129,-7.0853705,0.026981484,2.2091181,-0.0024141995,42.88,167900000,0.30720794
3359,0.14279592,1679500,0.8844580501317978,22800.519864082336,1.774789939856564,8205,-7.083792,0.026274638,2.7308092,-0.001437446,38.62,167950000,0.30093995
3360,0.14170325,1680000,0.8705412894487381,22807.15876865387,2.536122940649548,8208,-7.0855126,0.028642166,2.7084026,-0.0018392587,49.76,168000000,0.317102
3361,0.14578237,1680500,0.8990063816308975,22813.513180732727,2.2697610614167933,8005,-7.087079,0.02579138,2.231292,-0.002277181,50.14,168050000,0.30177394
3362,0.14668427,1681000,0.8801661655306816,22820.259266614914,2.199697326770547,8312,-7.090029,0.027893825,2.7152436,-0.002349687,45.23,168100000,0.314476
3363,0.13996688,1681500,0.8978177681565285,22826.85534095764,1.9103663913329365,8117,-7.093924,0.024824077,2.3496156,-0.0030170116,50.48,168150000,0.29025802
3364,0.15364695,1682000,0.885778397321701,22833.475629091263,2.657309889377357,8028,-7.0951695,0.02785707,2.2670243,-0.0015291891,49.35,168200000,0.31197402
3365,0.14435406,1682500,0.8725678622722626,22840.177937030792,2.6737479414226253,7911,-7.08988,0.027537841,2.8404946,-0.0018603569,50.43,168250000,0.31185603
3366,0.15428999,1683000,0.8950958251953125,22846.81838965416,2.9935362323858135,7928,-7.0910773,0.027956545,2.1857693,-0.0006372965,49.91,168300000,0.314698
3367,0.14534673,1683500,0.8734460920095444,22853.64566874504,2.71219192786768,7882,-7.0859423,0.026313407,2.8569038,-0.003067091,46.75,168350000,0.30322006
3368,0.13852255,1684000,0.8938189819455147,22860.500665664673,1.9006623263607616,8059,-7.083263,0.026771935,2.1820064,-0.0017411193,44.26,168400000,0.30393407
3369,0.14541927,1684500,0.8887940049171448,22867.297800779343,2.8344292034194223,8058,-7.0876837,0.02761106,2.5818567,-0.0017773557,46.24,168450000,0.31039008
3370,0.14227206,1685000,0.886749692261219,22873.85193514824,2.268645825546264,7852,-7.095476,0.027479155,2.4114246,-0.0021843466,45.75,168500000,0.30993
3371,0.14034809,1685500,0.8976588025689125,22880.73419070244,2.7470832189281644,8226,-7.098646,0.029147435,2.230035,-0.0021319403,51.43,168550000,0.31730404
3372,0.1456949,1686000,0.9062105938792229,22887.399744033813,1.9860489348493866,7962,-7.1014643,0.025321716,2.0874717,-0.0014355594,50.54,168600000,0.294582
3373,0.14386752,1686500,0.9017005488276482,22894.221390247345,3.1045239168645278,7958,-7.1052027,0.028085897,2.0989823,-0.00089408853,51.61,168650000,0.31656396
3374,0.14951442,1687000,0.8694459497928619,22901.033913373947,2.4496064856423616,7794,-7.112801,0.029617175,2.7776296,-0.0002201374,48.77,168700000,0.322698
3375,0.12998351,1687500,0.8626937419176102,22908.01543736458,2.287992515573278,7743,-7.1109753,0.026399601,3.0241635,-0.0010884762,51.87,168750000,0.303422
3376,0.14257616,1688000,0.8942634835839272,22914.97431898117,1.8185957199943368,8041,-7.1063075,0.026530078,2.3294911,-0.0006257597,43.17,168800000,0.29671597
3377,0.14282876,1688500,0.8973302990198135,22921.593915224075,2.397678072857234,7649,-7.1065016,0.02826597,2.1748328,-0.00016934332,51.08,168850000,0.31425992
3378,0.14131871,1689000,0.8673017770051956,22928.669495821,2.023702847846871,7767,-7.0958014,0.028796548,2.8157175,-0.0011307974,49.98,168900000,0.31719202
3379,0.14103335,1689500,0.8667221367359161,22935.665298700333,2.1280120009271197,8155,-7.086541,0.026822813,2.8628776,-0.001762804,46.04,168950000,0.30647403
3380,0.14182654,1690000,0.8688342869281769,22942.3280980587,2.4307782588249394,7900,-7.087383,0.026245927,2.7405665,-0.002172389,48.55,169000000,0.30404603
3381,0.14371446,1690500,0.8755376115441322,22949.206109046936,2.3688193656803924,7569,-7.089354,0.028110871,2.65042,0.00031074288,43.16,169050000,0.317654
3382,0.14707153,1691000,0.8820373862981796,22956.362166643143,1.736650840366783,8064,-7.0972986,0.028030334,2.4605198,-0.0012963999,44.13,169100000,0.31275198
3383,0.15001708,1691500,0.8745324313640594,22963.024699926376,2.488977017465659,7968,-7.0978813,0.025590934,2.7248385,-0.00089032785,50.55,169150000,0.29888397
3384,0.14640802,1692000,0.8772762715816498,22969.712401390076,2.8006888130943115,7800,-7.0875654,0.030395692,2.7361305,-0.0008098795,55.95,169200000,0.33077794
3385,0.14427729,1692500,0.8762426152825356,22976.565199136734,2.6793217131531857,8057,-7.079608,0.026677454,2.7489424,-0.00042346946,51.86,169250000,0.30015
3386,0.14700468,1693000,0.8323184698820114,22983.293924570084,1.9749076937111385,8205,-7.0884914,0.027092012,3.6574552,-0.0011186046,47.42,169300000,0.30953795
3387,0.15137732,1693500,0.9049986377358437,22990.020659685135,1.7492548733858713,8410,-7.1077437,0.026549175,2.128795,-0.002761168,46.34,169350000,0.3020299
3388,0.14802322,1694000,0.8837905824184418,22996.445437431335,2.275104336184668,8155,-7.1146955,0.027759781,2.3070176,-0.0017810937,50.72,169400000,0.31157196
3389,0.13819958,1694500,0.881601057946682,23003.088997364044,1.733132320404984,8006,-7.111727,0.030046929,2.4730031,-0.0003451222,46.41,169450000,0.32900602
3390,0.14121123,1695000,0.8714863210916519,23009.616626501083,2.0695592462287458,7817,-7.1073256,0.026009958,2.7989585,-0.002262186,47.92,169500000,0.30091596
3391,0.14523558,1695500,0.9070643037557602,23016.341380357742,1.9655512581898802,7761,-7.105325,0.02794924,1.9893435,-0.0026162376,42.21,169550000,0.31492597
3392,0.14098197,1696000,0.8712459951639175,23023.352840662003,2.3710491956752957,8095,-7.1051006,0.030420162,2.91715,0.00039271222,48.91,169600000,0.32962802
3393,0.13387388,1696500,0.9089691415429115,23030.017278671265,2.6526670810486395,8111,-7.1045146,0.02672502,1.9907978,-0.0025335818,53.24,169650000,0.31094405
3394,0.13828176,1697000,0.8577108085155487,23036.64280819893,2.296980991043965,8014,-7.095104,0.028733298,3.2591562,-0.00043909063,47.82,169700000,0.32016602
3395,0.14072402,1697500,0.8973738700151443,23043.4872944355,2.245116662818691,8180,-7.096825,0.024712628,2.1885765,-0.003972798,47.1,169750000,0.289174
3396,0.13964753,1698000,0.8754814714193344,23050.153957128525,2.8728016449214193,8356,-7.098711,0.025418906,2.8743057,-0.0011579017,46.57,169800000,0.2964
3397,0.14425547,1698500,0.8864505514502525,23056.635226488113,2.052203660403029,7831,-7.0897627,0.025507001,2.4570837,-0.0034928336,49.22,169850000,0.29438606
3398,0.14097047,1699000,0.8790696859359741,23063.627561569214,1.6826724036999803,8139,-7.081447,0.025459647,2.5910907,-0.0025691616,45.1,169900000,0.29712793
3399,0.13456151,1699500,0.8945688307285309,23070.369437217712,1.4307974408509472,7773,-7.07476,0.026461992,2.3852808,-0.0026223853,42.57,169950000,0.30462405
3400,0.14332116,1700000,0.886331595480442,23077.139342069626,2.825844297671283,8115,-7.0744476,0.028744278,2.6740482,-0.0010687272,46.69,170000000,0.31885
3401,0.1457812,1700500,0.8694664239883423,23083.887234449387,2.3182624662702436,8201,-7.087014,0.026576465,2.656658,-0.0028363476,50.48,170050000,0.30392003
3402,0.14330809,1701000,0.8834877163171768,23090.21855688095,2.195933819265374,7920,-7.091766,0.028761722,2.5050232,-0.0013783398,48.45,170100000,0.31622797
3403,0.14280456,1701500,0.8717558830976486,23097.125425815582,3.133688930268545,7949,-7.0841703,0.026494198,2.9002805,-0.0024094908,51.43,170150000,0.302726
3404,0.14490813,1702000,0.8915344849228859,23103.844122171402,1.8506163720534823,7907,-7.082219,0.028508576,2.19709,-0.0010370788,47.16,170200000,0.314404
3405,0.14249441,1702500,0.8814811930060387,23110.683362722397,2.893350425678,8018,-7.070763,0.027202075,2.5591586,-0.0016605536,52.37,170250000,0.312302
3406,0.14023268,1703000,0.8818219229578972,23117.371009111404,2.1982198080343367,8142,-7.0655003,0.027565446,2.5587702,-0.0012950626,47.52,170300000,0.30908808
3407,0.14074995,1703500,0.891781210899353,23124.091439008713,2.5995942628305055,7667,-7.0626965,0.025849076,2.4328175,-0.0009913752,48.45,170350000,0.301154
3408,0.1489576,1704000,0.8951841443777084,23130.982188224792,2.960809222740936,7937,-7.067645,0.02752632,2.206339,-0.0014951011,48.59,170400000,0.31142202
3409,0.14076973,1704500,0.8594832569360733,23137.88768839836,2.1399901248571407,7910,-7.067106,0.0268052,3.0725248,-0.00086410815,46.76,170450000,0.30452996
3410,0.14619192,1705000,0.8783006519079208,23144.488139629364,2.3395998718184274,8001,-7.053847,0.02885679,2.5237815,-0.0006095134,50.25,170500000,0.32067394
3411,0.14120357,1705500,0.9008835479617119,23151.336488485336,2.1193158082921584,7927,-7.04466,0.023595683,2.180381,-0.0029886984,45.75,170550000,0.282552
3412,0.15124822,1706000,0.8612301051616669,23158.233992099762,1.7073956562395325,8262,-7.0435915,0.026391368,2.8745365,-0.0012525256,42.11,170600000,0.30050397
3413,0.14353535,1706500,0.8701950013637543,23164.86540079117,2.2709445373920607,7958,-7.0415926,0.02873955,2.8248785,-0.0004720015,50.37,170650000,0.31664196
3414,0.14384589,1707000,0.88519037514925,23171.708987236023,2.4070594093051842,7788,-7.0479126,0.028433047,2.4698043,0.00019907151,49.44,170700000,0.31698
3415,0.14025152,1707500,0.888605073094368,23178.766842842102,2.6585095969770918,8102,-7.049777,0.02751481,2.3305726,-0.0017399841,47.0,170750000,0.30727
3416,0.13727938,1708000,0.8811278492212296,23185.250212192535,1.9281389537410722,8122,-7.0510783,0.030442968,2.6672714,0.00051527243,47.49,170800000,0.33403996
3417,0.14629517,1708500,0.8787959441542625,23191.875284433365,3.670143826512976,7812,-7.047539,0.027538592,2.495947,-0.0020972707,59.31,170850000,0.31015202
3418,0.14913405,1709000,0.8819453120231628,23198.812332868576,2.250534941462101,8134,-7.0491924,0.028052106,2.6145005,-0.0015817943,47.72,170900000,0.31805003
3419,0.13715445,1709500,0.8738055229187012,23205.585572719574,3.745117483866634,8230,-7.0510974,0.026036758,2.6793587,-0.0020667023,57.99,170950000,0.29630002
3420,0.14277278,1710000,0.8986201211810112,23212.174785137177,2.632465615324181,7973,-7.0543127,0.02880649,2.1843958,-0.00047863834,49.74,171000000,0.32000005
3421,0.14704515,1710500,0.8798650950193405,23218.66626882553,2.4285113606165396,7957,-7.061521,0.025840646,2.5365686,-0.003910055,44.95,171050000,0.296762
3422,0.14444456,1711000,0.88974229991436,23225.477021694183,2.777400521890522,7805,-7.0755353,0.024513686,2.4309819,-0.002473292,48.9,171100000,0.28358403
3423,0.13998072,1711500,0.8809540271759033,23232.35830640793,2.5026258360133213,7812,-7.079505,0.028214524,2.6790743,-0.00073979935,54.61,171150000,0.316164
3424,0.15020649,1712000,0.888920783996582,23239.330590248108,2.0680081765124485,7914,-7.075249,0.026344718,2.3645334,-0.0005708599,48.78,171200000,0.303346
3425,0.14039575,1712500,0.8799258396029472,23246.28797030449,2.2440718088456197,7686,-7.0668225,0.026284643,2.6262848,-0.0026069744,47.53,171250000,0.29904205
