fps,time_elapsed,policy_loss,true_reward,total_timesteps,approxkl,explained_variance,value_loss,serial_timesteps,policy_entropy,n_updates,ep_reward_mean,ep_len_mean,clipfrac
8244,29388.714992761612,-0.002211792,0.10085633,217850000,0.038944215,0.9962565845344216,0.031956185,2178500,-4.9542317,4357,7.212344880826131,68.62,0.35385597
8079,29395.289797067642,-0.0039852993,0.102209724,217900000,0.026318923,0.9986049843719229,0.011294755,2179000,-4.954342,4358,8.123741033852129,78.63,0.288498
8228,29401.785108566284,-0.0038677158,0.1045408,217950000,0.031350113,0.9979754481464624,0.016380245,2179500,-4.9619308,4359,9.985970507698367,85.81,0.31262597
8090,29408.3617105484,-0.0025291613,0.10438857,218000000,0.03144555,0.9976982201915234,0.01881389,2180000,-4.9662824,4360,7.648572562552581,73.15,0.31162995
7941,29415.07056760788,-0.0044843922,0.10456406,218050000,0.03098653,0.9975447729229927,0.020281782,2180500,-4.9629197,4361,8.58589923276537,81.29,0.32296804
8096,29421.870796203613,-0.003867183,0.10090422,218100000,0.033707164,0.9959785887040198,0.03345533,2181000,-4.9561787,4362,6.579236157300329,69.11,0.32950214
8214,29428.54252552986,-0.0054856003,0.1040205,218150000,0.030649263,0.9973000164609402,0.022676049,2181500,-4.949149,4363,7.253984681336297,71.94,0.31509
8028,29435.143792152405,0.0013043971,0.10366109,218200000,0.036103196,0.9973199591040611,0.02337138,2182000,-4.9511466,4364,8.823847025335127,77.88,0.33503398
8192,29441.926043748856,-0.0032375378,0.10242778,218250000,0.030759422,0.9982419367879629,0.013708629,2182500,-4.942414,4365,7.619262296325832,75.17,0.31642598
7762,29448.541890621185,-0.0038129126,0.1012048,218300000,0.04098605,0.9948991150595248,0.043751523,2183000,-4.9334993,4366,7.108074066685222,71.23,0.34973603
7877,29455.313776016235,-0.006480211,0.105020635,218350000,0.024160631,0.9990669510443695,0.007731316,2183500,-4.9382253,4367,7.688234990620258,72.03,0.279778
7810,29462.28093147278,0.00019805721,0.100649916,218400000,0.038108993,0.9961694816593081,0.03199464,2184000,-4.924455,4368,8.442592643530078,76.8,0.35140797
7837,29468.97399163246,-0.0046251346,0.105431415,218450000,0.03623744,0.9963729425799102,0.030559797,2184500,-4.912764,4369,9.359861371808911,83.53,0.34288
8208,29475.859692811966,-0.00013503541,0.10404517,218500000,0.045816742,0.9960368229076266,0.03455463,2185000,-4.9210234,4370,7.477091328935931,75.64,0.37747997
7922,29482.456228256226,-0.0010446011,0.105429664,218550000,0.029691877,0.9985410053050146,0.01212964,2185500,-4.916773,4371,8.365759132086678,77.43,0.312486
7971,29489.19188261032,-0.0036756916,0.10721883,218600000,0.029878959,0.9985021039610729,0.0126700485,2186000,-4.924017,4372,6.7320859794868735,66.94,0.30576393
7814,29495.677267074585,-0.0016665133,0.10169017,218650000,0.03127928,0.9982777963159606,0.014013777,2186500,-4.9272456,4373,9.380906120101573,80.8,0.32261002
7779,29502.533438444138,-0.0012533054,0.10322211,218700000,0.032589704,0.997991818934679,0.016819077,2187000,-4.9241395,4374,8.721597527864287,78.79,0.32303602
7896,29509.487123966217,-0.0039202007,0.10544393,218750000,0.03268582,0.9970333955716342,0.025781631,2187500,-4.922387,4375,7.385104332307091,70.73,0.308994
7955,29516.26343178749,-0.0045596226,0.10461373,218800000,0.032339685,0.9980540121905506,0.01622783,2188000,-4.9282856,4376,8.468658639075656,80.12,0.31912202
7823,29522.90460705757,0.0015921757,0.1019735,218850000,0.07316269,0.9940737010911107,0.053683814,2188500,-4.9333024,4377,6.968540531065519,71.17,0.396122
7949,29529.822834968567,-0.002850043,0.10342775,218900000,0.031270057,0.9979875106364489,0.016722951,2189000,-4.9398413,4378,8.030711797020194,80.43,0.31346798
8168,29536.63747692108,-0.0045032487,0.1037475,218950000,0.034187127,0.9964192726183683,0.02912633,2189500,-4.9320498,4379,9.021082017327826,82.6,0.323522
8191,29543.17245912552,-0.0031047612,0.10602909,219000000,0.03212239,0.9974787014070898,0.021019861,2190000,-4.9413867,4380,9.156195039879094,80.51,0.32222003
8026,29549.70973110199,-0.0036792213,0.10369651,219050000,0.03252145,0.9977806296665221,0.017689448,2190500,-4.946819,4381,8.991373316416212,78.52,0.32281193
7944,29556.389347076416,-0.001770476,0.102454394,219100000,0.03021548,0.9983019164064899,0.013605175,2191000,-4.947436,4382,7.8661574745995315,71.69,0.32054794
7928,29563.166026115417,-0.0019776765,0.104059376,219150000,0.033662423,0.9982023100601509,0.014316081,2191500,-4.9442825,4383,8.53288316842547,77.56,0.32801402
7763,29569.956203460693,-0.0030560973,0.10128064,219200000,0.038096737,0.996385115198791,0.029177401,2192000,-4.9471464,4384,8.721974605944924,77.86,0.34019604
8088,29576.96050953865,-0.005508107,0.10619202,219250000,0.034430347,0.9965921638067812,0.029627865,2192500,-4.9429893,4385,8.594653501700087,81.03,0.30672193
8039,29583.78481912613,-0.0038161022,0.102369525,219300000,0.032125488,0.9978062869049609,0.017533103,2193000,-4.948377,4386,9.344527468373563,86.35,0.32568198
8551,29590.494153738022,-0.005203309,0.10458516,219350000,0.026868949,0.99892833980266,0.008113987,2193500,-4.955654,4387,7.680383470878878,75.62,0.301884
7907,29596.941088438034,-0.001449803,0.1069589,219400000,0.03616306,0.9976357638370246,0.020056702,2194000,-4.953195,4388,8.467050739529077,76.78,0.33804402
8572,29603.881526231766,0.0013761829,0.103099495,219450000,0.05781322,0.9940959261730313,0.05040351,2194500,-4.945294,4389,9.15939104118137,82.56,0.40233794
8106,29610.159812688828,-0.0023476847,0.1051492,219500000,0.030989518,0.9986580355325714,0.0109011745,2195000,-4.94362,4390,7.499543202284549,68.71,0.32221395
8210,29616.744680404663,0.00067739456,0.10093902,219550000,0.042737745,0.9962562450673431,0.032427832,2195500,-4.9330797,4391,8.455393443261382,80.11,0.37574998
8296,29623.365613937378,-0.001087962,0.102679335,219600000,0.04597846,0.9964267229661345,0.030907692,2196000,-4.9221272,4392,7.140115688204096,72.3,0.36494
8084,29629.78356862068,-0.0039998796,0.09860666,219650000,0.03199783,0.996460909023881,0.029827202,2196500,-4.922923,4393,6.917817510910245,76.52,0.32072794
8249,29636.574126005173,-0.003276977,0.10368537,219700000,0.032199,0.9981982804602012,0.015104275,2197000,-4.9194756,4394,8.35578611846271,76.54,0.32951397
8245,29643.228828668594,-0.00021868873,0.10199705,219750000,0.036160167,0.997033532243222,0.024621412,2197500,-4.918026,4395,8.718708234760998,81.19,0.33965
8305,29649.92416214943,-0.0018801504,0.1051109,219800000,0.03980663,0.9976556641049683,0.020426666,2198000,-4.913,4396,8.241759715760418,79.57,0.326016
8043,29656.422484874725,-0.0018658984,0.10201451,219850000,0.03175913,0.9978680682834238,0.01823594,2198500,-4.9086747,4397,7.765101482070022,74.4,0.321022
7937,29663.219061374664,-0.00276481,0.103903025,219900000,0.041137934,0.9962313079740852,0.03293937,2199000,-4.9080286,4398,8.115647344456228,77.02,0.34188396
8043,29670.12740588188,-0.0055260654,0.10365985,219950000,0.028236799,0.9981020406121388,0.016191147,2199500,-4.917685,4399,7.149129829286685,74.66,0.29857206
7922,29676.712467432022,-0.005501779,0.10345815,220000000,0.024722004,0.9987188754603267,0.010514659,2200000,-4.9200583,4400,7.5893369684569185,73.99,0.28346992
7736,29683.582493066788,-0.0007316081,0.10309985,220050000,0.037918013,0.9973806643392891,0.022583611,2200500,-4.930318,4401,8.45021732303947,78.61,0.34385204
8039,29690.622938632965,-0.0035775828,0.1002682,220100000,0.031124096,0.996993962675333,0.025081176,2201000,-4.9321895,4402,8.782935401803043,83.83,0.3101
8051,29697.32282590866,-0.0056959605,0.10211416,220150000,0.029276362,0.9981996219139546,0.01449464,2201500,-4.9301233,4403,7.7517343491395145,78.31,0.307308
8082,29704.073677539825,-0.004041241,0.102843575,220200000,0.025756245,0.9986656865803525,0.010010732,2202000,-4.9246044,4404,9.00197636897974,81.62,0.2902
8009,29710.69791340828,-0.0045946254,0.1027535,220250000,0.026086671,0.9983016916085035,0.014245317,2202500,-4.923692,4405,8.196001812482427,78.89,0.28560403
7941,29717.349428653717,-0.0051571364,0.10140548,220300000,0.031292483,0.997345432639122,0.022686768,2203000,-4.929461,4406,8.440540504581076,78.72,0.31028402
7976,29724.303708314896,-0.0036845026,0.102027215,220350000,0.030994391,0.9984001893317327,0.012927627,2203500,-4.9442406,4407,7.190797826187772,71.07,0.32285
8082,29731.129010915756,-0.0027513718,0.10332887,220400000,0.029084872,0.998384373029694,0.013244488,2204000,-4.954233,4408,7.5721750763519955,71.26,0.31569
7808,29737.76120686531,-0.0002484356,0.102816835,220450000,0.03804711,0.9964032634161413,0.031479273,2204500,-4.9563055,4409,8.11362523738273,76.0,0.344208
8120,29744.68939805031,-0.003784542,0.10380296,220500000,0.030445369,0.9978163652122021,0.018191114,2205000,-4.9537525,4410,8.082555174302252,76.9,0.314844
8079,29751.406046628952,-0.003149986,0.10181146,220550000,0.025716843,0.9981839595129713,0.015038215,2205500,-4.9593773,4411,9.052327121928101,87.52,0.28890607
8143,29757.96740412712,-0.0039404905,0.10140063,220600000,0.033735987,0.9974937222432345,0.020290144,2206000,-4.9639516,4412,8.54909864645626,79.11,0.324722
8077,29764.607959985733,0.003317751,0.099372715,220650000,0.048789605,0.9958617785014212,0.035347626,2206500,-4.974085,4413,7.311771541243433,75.14,0.38223594
8086,29771.38684654236,-0.002396577,0.099939466,220700000,0.039121162,0.9969712898600847,0.025489807,2207000,-4.9855804,4414,9.566835396946116,84.54,0.3493681
8155,29778.116631031036,-0.005204251,0.10062715,220750000,0.03170428,0.9977810208220035,0.018255495,2207500,-4.996105,4415,7.473917466767525,75.05,0.31611204
7746,29784.696125030518,-0.0014497557,0.101805665,220800000,0.04413273,0.9960113526321948,0.034825772,2208000,-4.9961123,4416,9.146696549784465,84.93,0.362302
8183,29791.492740154266,-0.0036896192,0.10391662,220850000,0.0362728,0.9975091544911265,0.021383636,2208500,-4.9963255,4417,8.726975271727097,81.46,0.3362899
8240,29798.053956270218,0.0021423476,0.10172048,220900000,0.043133225,0.9962236077990383,0.032619722,2209000,-5.002952,4418,8.195200398522902,83.62,0.36725587
7992,29804.678267240524,-0.0036444345,0.106510185,220950000,0.027760437,0.9983676254050806,0.01394809,2209500,-4.9960113,4419,9.234747316034046,78.07,0.2926181
7890,29811.558849334717,-0.0052621095,0.10341257,221000000,0.026624963,0.998851549346,0.00951194,2210000,-4.9984326,4420,8.43672848395996,81.37,0.29592997
8165,29818.479702711105,-0.0048524006,0.10009925,221050000,0.028914127,0.9977108002640307,0.019338615,2210500,-4.999049,4421,7.5315996010339585,69.43,0.30541402
8164,29825.284486055374,-0.0005445075,0.10451934,221100000,0.06313624,0.9944263263605535,0.05044946,2211000,-5.0075145,4422,8.808404363164446,86.22,0.38900998
8439,29832.043346643448,-0.0035467981,0.10208989,221150000,0.040489167,0.9972296329215169,0.023577211,2211500,-5.0223293,4423,7.734179663544746,73.95,0.36102208
7958,29838.50557088852,-0.0023752921,0.10251207,221200000,0.03897914,0.996284848311916,0.031546988,2212000,-5.01298,4424,7.780422578348662,75.33,0.34918198
8127,29845.32615184784,-0.0028020637,0.10361856,221250000,0.029490026,0.9983351883711293,0.013486234,2212500,-5.007918,4425,8.426379165709696,74.72,0.30574003
7990,29851.955452919006,-0.0046789665,0.10245525,221300000,0.02510775,0.9989150672918186,0.008801025,2213000,-5.019545,4426,8.437154441991552,84.74,0.28295997
8103,29858.852298498154,-0.0011466822,0.10139611,221350000,0.03918057,0.9971516551449895,0.02442537,2213500,-5.023508,4427,8.560289405260555,76.48,0.34216598
8172,29865.49475502968,-0.00451855,0.10202246,221400000,0.024290377,0.9991902752663009,0.0063435747,2214000,-5.030911,4428,7.775385097289181,74.06,0.28155795
7996,29872.143465042114,-0.005107848,0.10315915,221450000,0.029674822,0.9976893230341375,0.01944482,2214500,-5.035949,4429,7.8236489613531015,73.5,0.309214
7887,29878.815206050873,0.0010053073,0.100455575,221500000,0.057670563,0.9956370005384088,0.0378683,2215000,-5.0464187,4430,7.248282604492925,78.23,0.392986
8000,29885.658633708954,-0.0025622826,0.09894131,221550000,0.029448843,0.9982485282234848,0.013947673,2215500,-5.0480547,4431,6.5383004753876595,67.22,0.29797396
8085,29892.4793343544,-0.004042917,0.10171748,221600000,0.027779179,0.9983939095400274,0.013091851,2216000,-5.0525713,4432,7.3873856174678805,73.25,0.29825205
8492,29899.246810913086,-0.0057408474,0.10041673,221650000,0.029056482,0.9985641882522032,0.011094526,2216500,-5.056781,4433,7.03044540819028,72.88,0.30389
8085,29905.673273086548,-0.0006923165,0.10107809,221700000,0.036208164,0.9982019593007863,0.014361447,2217000,-5.0600576,4434,8.673941762432369,87.64,0.34625
7962,29912.28731393814,0.0014234716,0.10288029,221750000,0.036167666,0.9978501030709594,0.018038547,2217500,-5.064033,4435,9.078773937687293,84.94,0.33837798
8102,29919.144580602646,-0.0039562653,0.101434045,221800000,0.038305975,0.9971872533205897,0.022554131,2218000,-5.067091,4436,7.70406520292383,76.35,0.35246804
7835,29925.897098064423,-0.0041791257,0.10288448,221850000,0.02847146,0.9986484005348757,0.0109141255,2218500,-5.075961,4437,8.363103218462202,77.79,0.304816
8008,29932.800990581512,-0.0017436141,0.10154978,221900000,0.045346487,0.9964176153298467,0.030344475,2219000,-5.0858493,4438,7.19999692472149,71.2,0.366204
8017,29939.560806035995,-0.0013058652,0.1017029,221950000,0.037681814,0.9966170422267169,0.027614458,2219500,-5.0813117,4439,9.117242519142092,85.14,0.34329206
7983,29946.358721733093,-0.0041111754,0.104738854,222000000,0.029815607,0.9985196850029752,0.011901673,2220000,-5.0764966,4440,6.427467203040687,64.68,0.31516206
8163,29953.218779087067,-0.0047454517,0.10518944,222050000,0.030373642,0.9985630938317627,0.0118955765,2220500,-5.0779495,4441,7.400892228288431,72.41,0.317542
8291,29959.912902116776,-0.005356389,0.10443031,222100000,0.023991652,0.9991750551853329,0.0064213322,2221000,-5.085341,4442,8.026299139424227,75.62,0.280768
8349,29966.524639844894,-0.0035802934,0.09915968,222150000,0.044090576,0.9948097323067486,0.043705117,2221500,-5.084969,4443,9.074389258268056,85.5,0.359784
8358,29972.957064390182,-0.0029201924,0.10271755,222200000,0.03693096,0.9970342023298144,0.025588898,2222000,-5.0820956,4444,7.279031995838304,70.73,0.34362802
8355,29979.49006485939,-0.0012902695,0.10145844,222250000,0.03884754,0.9955142680555582,0.037919994,2222500,-5.081011,4445,7.080673854159905,74.34,0.35381606
7878,29985.824748039246,-0.004230331,0.102054276,222300000,0.02885409,0.998258484294638,0.013564328,2223000,-5.0694976,4446,8.290348280442412,77.11,0.307028
8208,29992.725657224655,-0.0028483265,0.107362285,222350000,0.036790464,0.9979618852958083,0.018480733,2223500,-5.060661,4447,7.93780505163275,74.62,0.341922
7796,29999.298267126083,-0.0020975263,0.104137234,222400000,0.03639392,0.9967562083620578,0.026761394,2224000,-5.0619946,4448,8.67397505466397,75.1,0.34138405
8025,30006.12486886978,0.00022531845,0.10172372,222450000,0.03629443,0.9964783114846796,0.029123383,2224500,-5.059979,4449,9.574718982284576,86.31,0.34900203
7857,30012.979439735413,-0.0027473588,0.097769395,222500000,0.03750642,0.9952270812354982,0.03908143,2225000,-5.0634604,4450,8.557589328368921,83.25,0.34101406
8199,30019.838745594025,-0.0035200664,0.10065914,222550000,0.03210029,0.9975781217217445,0.021243192,2225500,-5.0637693,4451,7.293662167939256,75.23,0.31250408
7904,30026.426337242126,-0.002654665,0.10221107,222600000,0.03601644,0.9966622698120773,0.02875634,2226000,-5.055498,4452,7.353420538439386,69.95,0.34268805
8278,30033.139520406723,-0.00051368296,0.101565495,222650000,0.036314886,0.9975986469071358,0.020037547,2226500,-5.0468473,4453,8.272691353624687,83.09,0.336898
8011,30039.71712088585,-0.004755568,0.10141374,222700000,0.0304234,0.9976278303656727,0.019006012,2227000,-5.0420823,4454,7.979113200633801,79.95,0.314598
8495,30046.221561670303,-0.0025840623,0.10063971,222750000,0.030879812,0.9982780021382496,0.014446337,2227500,-5.0485625,4455,8.544385972811506,84.67,0.31597397
8300,30052.800037384033,-0.0043023424,0.10223933,222800000,0.02709877,0.9986226205946878,0.010820333,2228000,-5.0547867,4456,7.695895786927795,75.32,0.29673797
7949,30059.28186249733,-0.0014519457,0.10142648,222850000,0.041623786,0.9972743133548647,0.02234901,2228500,-5.0477858,4457,8.413356446385443,77.08,0.330844
8077,30066.089505910873,-0.0033957276,0.10236884,222900000,0.03159043,0.99701799149625,0.02511724,2229000,-5.050537,4458,6.4804881556703915,67.26,0.316708
7930,30072.534324645996,-0.00077973166,0.10244137,222950000,0.03734795,0.9974737609736621,0.022426931,2229500,-5.0529923,4459,8.517517293339479,78.48,0.353534
8401,30079.152483701706,-0.0024740568,0.09981869,223000000,0.048051547,0.9940738994628191,0.050598055,2230000,-5.0534577,4460,7.887354395641596,76.05,0.375414
7780,30085.429826021194,-0.003202363,0.101493225,223050000,0.035728518,0.9972480607684702,0.022325993,2230500,-5.0617347,4461,7.543264166172885,76.56,0.351378
7986,30092.26899957657,-0.004353506,0.10304837,223100000,0.029550878,0.9978047788608819,0.017971754,2231000,-5.0709724,4462,7.343604702158482,72.38,0.30824003
8044,30098.89654159546,-0.004978354,0.10421436,223150000,0.030976718,0.9984714981401339,0.012202054,2231500,-5.0704374,4463,8.341784600588726,75.73,0.319452
8334,30105.55379962921,-0.0032390438,0.103605196,223200000,0.029214822,0.9977030551526695,0.019791575,2232000,-5.059899,4464,8.887840904188124,80.97,0.30687404
8169,30111.919674634933,-0.001985663,0.10496529,223250000,0.033843003,0.9980024269316345,0.01709327,2232500,-5.0511904,4465,8.134585104602738,75.08,0.335802
8235,30118.573571443558,-0.001018307,0.102668844,223300000,0.041422985,0.996590158669278,0.028860366,2233000,-5.0378513,4466,7.664612603269925,72.72,0.3604659
8143,30124.959849834442,0.0009440107,0.103781305,223350000,0.030044131,0.9988165157847106,0.00971497,2233500,-5.033859,4467,8.488014651253634,76.97,0.30609998
8265,30131.708736658096,-0.0015594056,0.10620245,223400000,0.042193603,0.9957141475751996,0.038312398,2234000,-5.026784,4468,8.839957328734817,80.2,0.369186
8084,30138.243347883224,0.0003703157,0.10346338,223450000,0.042563148,0.9961211574263871,0.033530604,2234500,-5.0142746,4469,8.601878727284712,77.9,0.3568219
8140,30145.011148691177,-0.0027422924,0.10439007,223500000,0.03786796,0.9970565354451537,0.025423817,2235000,-5.0056624,4470,9.251203470774927,89.54,0.32440203
8175,30151.75541305542,-0.0029461556,0.10130427,223550000,0.03854079,0.9980024702381343,0.016183306,2235500,-5.0165725,4471,7.484827315584408,73.23,0.34421402
7999,30158.396676063538,-0.0044660363,0.105604894,223600000,0.03008842,0.9985422003082931,0.012271488,2236000,-5.024028,4472,8.178193188934165,77.55,0.29609993
8122,30165.309883356094,-0.004490119,0.107435085,223650000,0.025441544,0.9988905084319413,0.009105276,2236500,-5.0227227,4473,9.406144434569287,86.96,0.281394
8035,30172.01913690567,-0.0012711886,0.10222041,223700000,0.035352685,0.997979837236926,0.017456904,2237000,-5.017848,4474,8.422706314779353,76.99,0.32010996
8043,30178.702638864517,-0.0041004787,0.10548752,223750000,0.030264022,0.9988188284914941,0.0098085385,2237500,-5.030958,4475,8.894130575575545,78.15,0.288752
8202,30185.425398349762,-0.0031970732,0.10212749,223800000,0.037586313,0.9964099077042192,0.031119123,2238000,-5.0410547,4476,6.782736852601956,75.91,0.34003204
7951,30192.020162582397,-0.005122985,0.10547685,223850000,0.03533247,0.9976131799630821,0.020879662,2238500,-5.0387235,4477,8.018236325181642,75.64,0.32777596
7980,30198.908487558365,-0.0032150606,0.106442615,223900000,0.039123014,0.9954082346521318,0.04359457,2239000,-5.0242567,4478,7.8810877855840955,73.34,0.33487403
7832,30205.678474664688,-0.0009498553,0.102746345,223950000,0.029951371,0.9980201905127615,0.01656407,2239500,-5.0199738,4479,7.002853440175459,67.11,0.31072196
7934,30212.2939889431,-0.0038572205,0.102169685,224000000,0.030204123,0.9982260933611542,0.01442343,2240000,-5.021617,4480,7.457235125437364,73.51,0.31474602
8036,30218.80717611313,-0.0030272955,0.10549135,224050000,0.036895197,0.9973388654179871,0.023258055,2240500,-5.009172,4481,7.98006451816691,73.48,0.3424879
7859,30225.482297182083,-0.004697134,0.106647424,224100000,0.026559813,0.9986818835604936,0.010862881,2241000,-5.011441,4482,7.517502672300107,72.44,0.30037197
8179,30232.43513059616,-0.00020551689,0.10150549,224150000,0.054462124,0.9951311759650707,0.04290377,2241500,-5.0135517,4483,7.539118711639276,69.2,0.390372
8080,30239.105107545853,-0.0016873862,0.10243654,224200000,0.041928932,0.9960658736526966,0.03259259,2242000,-5.0133533,4484,8.19146869256656,78.22,0.36637002
8427,30245.7552382946,-0.0035578378,0.10279365,224250000,0.027126573,0.9988473923876882,0.009470692,2242500,-5.014208,4485,7.942660788280919,72.71,0.29892394
8449,30252.276756048203,-0.0043322262,0.10667616,224300000,0.027509034,0.9986260876758024,0.010765028,2243000,-5.0301576,4486,8.739123535512698,79.34,0.302618
8091,30258.65371441841,-0.0024876585,0.10481604,224350000,0.033548757,0.9980231276713312,0.016735706,2243500,-5.0385075,4487,8.0610363749697,77.82,0.3228119
8013,30265.400391578674,-0.006091448,0.10691878,224400000,0.025125992,0.998982333811,0.008099992,2244000,-5.0479794,4488,7.638411087467539,76.86,0.28481194
8074,30272.179350852966,-0.0032699846,0.105541065,224450000,0.03447954,0.997267598984763,0.023572097,2244500,-5.0412216,4489,7.872599569685844,77.01,0.33127195
8226,30278.934683084488,-0.005154096,0.10499979,224500000,0.025193958,0.9989327876828611,0.00882537,2245000,-5.0434732,4490,8.253380445021321,72.32,0.28566402
8366,30285.550221681595,-0.0017332856,0.1073206,224550000,0.04125006,0.9968402246013284,0.02910492,2245500,-5.0426674,4491,8.845644059808437,81.67,0.36028817
8565,30291.986592769623,-0.003881883,0.10396205,224600000,0.038221017,0.9970653161872178,0.024511123,2246000,-5.038262,4492,8.211139137036298,72.93,0.341974
8083,30298.376967668533,-0.0013630356,0.109153025,224650000,0.029446151,0.9984157433500513,0.013036389,2246500,-5.038401,4493,8.39127420712568,75.79,0.31531003
8215,30305.027979135513,-0.0038788065,0.10339622,224700000,0.031252936,0.9980153092183173,0.015506205,2247000,-5.038054,4494,8.149771510764767,79.74,0.32489806
8143,30311.605939865112,-0.00318383,0.10685881,224750000,0.034451805,0.9979119999334216,0.017824404,2247500,-5.0385976,4495,8.43944675279432,78.61,0.33202603
8145,30318.257959604263,-0.0017338698,0.102877244,224800000,0.034263037,0.9968595807440579,0.025459696,2248000,-5.0442276,4496,7.488152883036127,74.34,0.33926404
7947,30325.07759833336,-0.00020528158,0.105065726,224850000,0.039691333,0.996913235867396,0.02774049,2248500,-5.0413933,4497,7.542815298003407,73.72,0.343492
7807,30331.943685770035,-0.0038212158,0.105641946,224900000,0.05142101,0.9964698231779039,0.030355973,2249000,-5.0363264,4498,6.949770533290357,68.17,0.33616
8240,30338.95423388481,-0.0038129848,0.10322162,224950000,0.027150681,0.9985536542953923,0.011570906,2249500,-5.0374274,4499,9.198411089193469,79.92,0.29577795
8222,30345.53764104843,-0.0046936707,0.10722158,225000000,0.030789213,0.9980710742529482,0.01682636,2250000,-5.032032,4500,9.00285934905398,79.11,0.31421196
7880,30352.22347354889,-0.0039985436,0.10110867,225050000,0.03730795,0.996732875937596,0.02759189,2250500,-5.043282,4501,8.13602122105367,80.96,0.32736793
8054,30358.961804151535,-0.0015403568,0.10069958,225100000,0.034586817,0.9972758169751614,0.022340922,2251000,-5.0500703,4502,6.8058390068539305,73.05,0.34202203
8037,30365.76060461998,-0.00043160986,0.101824954,225150000,0.06409118,0.9941497636027634,0.050403424,2251500,-5.0505896,4503,8.205291821701685,80.06,0.37504804
8097,30372.578601121902,-0.0034459943,0.10587488,225200000,0.0332496,0.9974697972647846,0.022036962,2252000,-5.0392904,4504,8.726330241886354,81.32,0.31962
8090,30379.219779491425,-0.0024185881,0.10510355,225250000,0.031661168,0.9985309202456847,0.01222117,2252500,-5.046302,4505,8.686615530985655,74.79,0.324866
8054,30385.959164857864,-0.007312849,0.10599436,225300000,0.038584966,0.9974184974562377,0.022931363,2253000,-5.060104,4506,7.867126235664618,72.44,0.31882206
7970,30392.743182182312,-0.004771017,0.10144319,225350000,0.028516278,0.9985596768092364,0.010898855,2253500,-5.069578,4507,8.234854880311978,83.1,0.30681404
8011,30399.58342075348,-0.0018944249,0.10489714,225400000,0.04269969,0.9962809917051345,0.031806335,2254000,-5.064747,4508,9.304498369854263,86.4,0.36617008
8213,30406.110115766525,-0.0046044835,0.10534378,225450000,0.024776695,0.9990679846378043,0.007820718,2254500,-5.0624785,4509,7.08084423817756,68.76,0.284564
7958,30412.8136575222,-0.0037969523,0.10232334,225500000,0.037398104,0.9964537906926125,0.02989635,2255000,-5.065873,4510,8.045862610021722,81.14,0.33981007
8037,30419.611825227737,-0.003400023,0.10469124,225550000,0.028817656,0.9982330094790086,0.0148265455,2255500,-5.0694666,4511,8.284375890073715,79.61,0.30745202
7795,30426.257246494293,-0.0037772479,0.100854866,225600000,0.03594121,0.9961249066982418,0.03169623,2256000,-5.0737653,4512,6.931725365004459,71.61,0.33937398
8218,30433.092983961105,-0.004817262,0.10501547,225650000,0.024904074,0.9987512117950246,0.009852493,2256500,-5.078209,4513,9.179501964257069,78.42,0.28386799
7758,30439.79269337654,-0.0030745363,0.099840775,225700000,0.03483753,0.997669052798301,0.01722746,2257000,-5.077491,4514,8.11200808042173,81.1,0.32434604
7836,30446.612164258957,-0.0056528025,0.103791825,225750000,0.025940884,0.9987679328769445,0.0098651005,2257500,-5.073536,4515,8.118970154419513,72.3,0.286256
7904,30453.57399916649,-0.002375725,0.10568164,225800000,0.03849804,0.9978151188697666,0.018895255,2258000,-5.0705647,4516,7.319594536545337,71.69,0.33252797
7919,30460.168743371964,-0.0044918763,0.10660296,225850000,0.04212272,0.9950486510060728,0.043936905,2258500,-5.0770264,4517,7.862975967554666,74.07,0.34979197
7809,30467.029176473618,-0.0034775508,0.10568216,225900000,0.031566773,0.9984916426474229,0.012441698,2259000,-5.0890203,4518,8.073226614627456,79.59,0.31704396
8075,30474.028002262115,-0.004043879,0.10425801,225950000,0.032997433,0.9968576245009899,0.026852148,2259500,-5.096752,4519,9.854790350008843,87.82,0.31647596
7896,30480.687143087387,0.0008987756,0.10364371,226000000,0.052748952,0.9968375391326845,0.026893547,2260000,-5.1032696,4520,6.6244039362229525,66.88,0.369292
8037,30487.456029891968,-0.0017261227,0.10236509,226050000,0.042499956,0.9962578429840505,0.031183243,2260500,-5.1040134,4521,8.72501750988129,79.69,0.371376
8056,30494.244514226913,-0.0013582469,0.10225883,226100000,0.04376833,0.996914287796244,0.026991421,2261000,-5.111255,4522,7.067082070900215,73.08,0.36099997
7809,30501.030339956284,-0.003763502,0.10699711,226150000,0.03071015,0.9986035960027948,0.011530548,2261500,-5.122833,4523,8.222081320712004,78.93,0.32177803
8064,30507.994356632233,-0.0036392626,0.10295294,226200000,0.03440526,0.996480343863368,0.029473955,2262000,-5.118847,4524,7.023285209647147,71.23,0.33548793
8112,30514.769217967987,-0.004254083,0.10412608,226250000,0.03161919,0.9979508770629764,0.017171966,2262500,-5.119599,4525,8.34823743742425,78.26,0.31139
8279,30521.532693624496,-0.0047959946,0.10188097,226300000,0.028268998,0.9985794045496732,0.01126423,2263000,-5.1177053,4526,7.77454463138507,70.71,0.29965192
7804,30527.865782499313,-0.00089657144,0.10221841,226350000,0.04966225,0.9959335727617145,0.033830397,2263500,-5.1157174,4527,6.518463291461376,71.58,0.38651398
8167,30534.91053032875,-0.0035957394,0.105496354,226400000,0.02762381,0.9990157431457192,0.007972825,2264000,-5.128095,4528,9.1098312575429,80.32,0.304166
