fps,serial_timesteps,explained_variance,time_elapsed,policy_loss,ep_len_mean,total_timesteps,n_updates,clipfrac,approxkl,true_reward,policy_entropy,ep_reward_mean,value_loss
7835,1368500,0.8979020491242409,18278.443214416504,0.0046883617,68.91,136850000,2737,0.35175395,0.032285023,0.16736649,-6.598059,5.814995122031032,0.91829765
7822,1369000,0.8712628185749054,18285.28203177452,0.0027889516,49.55,136900000,2738,0.32943204,0.028960984,0.17294988,-6.5968957,3.18902466258849,1.0959631
8075,1369500,0.8900839611887932,18292.04262137413,0.003171988,55.48,136950000,2739,0.34327796,0.03170074,0.16489801,-6.587179,4.919293127211713,1.0820988
8136,1370000,0.8692645132541656,18298.569169282913,0.0021336544,57.67,137000000,2740,0.33747607,0.030791238,0.17037997,-6.5843267,4.905564169841018,1.2209795
8027,1370500,0.8682344108819962,18305.036490917206,0.002305689,57.39,137050000,2741,0.34544197,0.03147403,0.16578776,-6.5912366,4.142785419047577,1.2207665
7898,1371000,0.86977119743824,18311.827441453934,0.0024909342,55.3,137100000,2742,0.34592205,0.03207033,0.1736999,-6.598945,5.121519947779743,1.1297214
8290,1371500,0.8908287733793259,18318.715197324753,0.0019860228,58.0,137150000,2743,0.34816214,0.032239996,0.16478658,-6.600089,4.135970774236194,0.996773
8257,1372000,0.896926999092102,18325.044355392456,0.002560343,58.65,137200000,2744,0.3314419,0.02930954,0.16775803,-6.6046205,4.5277449711832745,0.8931157
8031,1372500,0.8835893869400024,18331.44688463211,0.0016566998,53.53,137250000,2745,0.34908798,0.032271635,0.16711822,-6.60508,4.205375269369251,1.0786532
8046,1373000,0.8852754384279251,18338.175198554993,0.0015318729,61.03,137300000,2746,0.33891803,0.031413745,0.16359401,-6.603516,6.080402878724999,1.0247229
8095,1373500,0.8894450142979622,18344.895833969116,0.0019106212,59.6,137350000,2747,0.33949196,0.030992318,0.16310808,-6.598587,4.474447693670808,0.92824554
7891,1374000,0.8989831656217575,18351.57962489128,0.001749112,63.04,137400000,2748,0.35154808,0.032681722,0.1582032,-6.602832,4.819116225999787,0.96260804
7861,1374500,0.9130242466926575,18358.32873392105,0.0023130612,58.68,137450000,2749,0.34222996,0.031263884,0.16549282,-6.60473,4.688774632841378,0.8031757
7927,1375000,0.8539722561836243,18365.179711580276,0.0021338444,65.87,137500000,2750,0.34126,0.030996555,0.16434833,-6.6110325,5.417369675142836,1.4473611
7813,1375500,0.9182830601930618,18372.086225748062,0.00125521,55.01,137550000,2751,0.321642,0.0283247,0.16677472,-6.616831,4.594481540089764,0.713387
7768,1376000,0.911379836499691,18378.98919892311,0.0024177388,59.11,137600000,2752,0.33533204,0.03013509,0.16789064,-6.6231866,5.136522993491671,0.72257835
7760,1376500,0.8603143393993378,18385.948590755463,0.0031987538,63.01,137650000,2753,0.34171596,0.031557187,0.16549633,-6.6264896,5.526049114007474,1.2774987
7992,1377000,0.8998558148741722,18392.8313267231,0.0026724155,60.3,137700000,2754,0.340782,0.031125177,0.16128239,-6.6273513,4.392800999467145,0.8897588
8210,1377500,0.8762296885251999,18399.644527196884,0.0030916452,59.42,137750000,2755,0.3492781,0.032092076,0.16716443,-6.633959,5.16045080146374,1.1834584
7970,1378000,0.9254616796970367,18406.12740802765,0.0015509602,60.07,137800000,2756,0.328208,0.029302163,0.1617227,-6.6405,4.667213676386746,0.6911075
7826,1378500,0.8955354616045952,18412.819056510925,0.0012276662,57.4,137850000,2757,0.327278,0.02909951,0.16656773,-6.6360044,4.592309862377587,0.9193116
7955,1379000,0.8972459435462952,18419.654648780823,0.0035321778,51.5,137900000,2758,0.351894,0.03277342,0.16981359,-6.6200523,4.035772176440223,0.826987
7825,1379500,0.9195521771907806,18426.22031736374,0.00077552756,55.72,137950000,2759,0.32630998,0.02921283,0.16102122,-6.6176677,3.733031606723525,0.6764327
7971,1380000,0.8196733295917511,18432.906275510788,0.0044079917,61.44,138000000,2760,0.37969208,0.038209554,0.17213094,-6.6232567,5.75965514817246,1.5671276
7835,1380500,0.882378913462162,18439.72266101837,0.001701216,67.26,138050000,2761,0.33842805,0.031214632,0.16294447,-6.6299663,5.494292148266104,1.0477582
8320,1381000,0.9008485451340675,18446.60227417946,0.0033312677,58.78,138100000,2762,0.34031403,0.031403948,0.160428,-6.629526,4.426692425163638,0.9005187
7856,1381500,0.93380007147789,18453.281599760056,0.0016309484,56.95,138150000,2763,0.34456402,0.031017141,0.16388771,-6.6240525,4.891622796509473,0.58043534
7919,1382000,0.8740718811750412,18460.164856910706,0.0014116295,63.01,138200000,2764,0.33621597,0.030511461,0.1712642,-6.6174474,4.945508045710994,1.116993
7981,1382500,0.8767408579587936,18466.923762321472,0.0037324883,57.71,138250000,2765,0.35665596,0.034050535,0.16861488,-6.617861,5.182208311158757,1.172622
8112,1383000,0.8839809224009514,18473.848487377167,0.0024689292,58.22,138300000,2766,0.34523198,0.031784683,0.16469032,-6.6192613,4.271512432207528,1.06592
8209,1383500,0.9056481570005417,18480.229330778122,0.0020609219,64.06,138350000,2767,0.338154,0.030688705,0.16289832,-6.620806,5.29055187969876,0.82486624
7946,1384000,0.8894128724932671,18486.67746949196,0.0025553093,58.83,138400000,2768,0.33252797,0.029594267,0.16565864,-6.627964,4.462913010709017,0.9292499
8073,1384500,0.891569696366787,18493.2909348011,0.0027941281,55.71,138450000,2769,0.340546,0.03128923,0.16969767,-6.624946,4.770596184288443,1.0154363
8131,1385000,0.91339922696352,18500.048443555832,0.00046527648,65.61,138500000,2770,0.33532208,0.030025832,0.16410199,-6.625573,5.52003437478852,0.7090286
7996,1385500,0.9045857489109039,18506.639266967773,0.0002845534,59.45,138550000,2771,0.328254,0.029088054,0.16403598,-6.6341615,4.884853695376369,0.77572614
8103,1386000,0.8704674541950226,18513.19303536415,0.0022390275,57.75,138600000,2772,0.34754,0.032363903,0.1642877,-6.6428547,4.00176320722414,1.1692942
7813,1386500,0.8843935057520866,18519.76861166954,0.0028217835,66.31,138650000,2773,0.32582211,0.028415961,0.1643308,-6.64619,6.162561091904645,0.99375814
8016,1387000,0.9066264033317566,18526.685705423355,0.0013262667,57.94,138700000,2774,0.32392806,0.028816707,0.1652687,-6.649166,4.938276651621054,0.8092904
7977,1387500,0.9140225648880005,18533.530104398727,0.0017024485,66.19,138750000,2775,0.3251761,0.02828718,0.1619031,-6.655062,5.617895783059285,0.72691995
7900,1388000,0.9095608964562416,18540.364228963852,0.002707535,61.68,138800000,2776,0.33884993,0.03086938,0.16387393,-6.6546407,5.469699667026762,0.7607127
8117,1388500,0.8776679039001465,18547.158420801163,0.0030854302,53.05,138850000,2777,0.34072,0.03157731,0.17506091,-6.651751,4.2310187977070015,0.92960227
8108,1389000,0.8603725880384445,18553.691453695297,0.003287821,53.88,138900000,2778,0.34158406,0.03180544,0.16648261,-6.6484003,4.92171476464282,1.2465802
8468,1389500,0.9109774976968765,18560.31985926628,0.0007629384,62.8,138950000,2779,0.32998198,0.029712422,0.15850756,-6.63784,4.808080458830518,0.7466185
8114,1390000,0.8943643197417259,18566.775456428528,0.0017400153,67.68,139000000,2780,0.34302798,0.031566504,0.16124918,-6.635686,5.7342572637985,0.94299054
8040,1390500,0.8164408206939697,18573.549379348755,0.002894424,59.1,139050000,2781,0.34267005,0.031802278,0.17561945,-6.649927,4.385773517920243,1.696396
8106,1391000,0.8567505478858948,18580.271199941635,-0.00014320409,54.72,139100000,2782,0.32854,0.029534854,0.16903326,-6.660546,4.2373430353801815,1.2722805
7916,1391500,0.8737078458070755,18586.809166669846,0.002146754,56.26,139150000,2783,0.33468795,0.031015823,0.16918078,-6.671503,4.6444931598531545,1.0948331
8105,1392000,0.9122619926929474,18593.699967622757,0.00042145996,55.53,139200000,2784,0.33682597,0.03038582,0.16684502,-6.682803,4.127498642858736,0.7955061
8048,1392500,0.9032366499304771,18600.29000878334,0.0041934503,56.83,139250000,2785,0.35085204,0.03269836,0.16783915,-6.6723475,4.842394891468866,0.8351496
8241,1393000,0.9185031279921532,18606.966935157776,0.0022059942,59.7,139300000,2786,0.334196,0.029600892,0.16635793,-6.6599345,4.771779386720773,0.6547998
8141,1393500,0.8842817097902298,18613.398438453674,0.0034088364,55.53,139350000,2787,0.32609594,0.028468408,0.16901532,-6.654665,4.667278223294852,0.9519168
8290,1394000,0.8594285398721695,18620.17859196663,0.003169447,62.34,139400000,2788,0.353894,0.03366073,0.17432238,-6.6545763,5.532506953311386,1.2655654
8167,1394500,0.8591915965080261,18626.818812847137,0.0025556872,57.59,139450000,2789,0.3382121,0.03082106,0.16905563,-6.658006,5.366189813761012,1.3466289
7818,1395000,0.9181177690625191,18633.36226940155,0.0028395122,56.42,139500000,2790,0.33648804,0.030438285,0.17196965,-6.657833,4.847320187194709,0.6835537
7747,1395500,0.8983329832553864,18640.30574798584,0.0020519465,62.62,139550000,2791,0.32821795,0.028944438,0.16727443,-6.6627398,5.101660597047594,0.8218299
7977,1396000,0.8845189809799194,18647.225075244904,0.0027736565,67.01,139600000,2792,0.330734,0.029974954,0.16802704,-6.6664076,6.149132582573657,0.9619278
7942,1396500,0.8546946793794632,18654.01592564583,0.00349377,62.24,139650000,2793,0.34387398,0.031560943,0.1756625,-6.6600575,5.260469900387361,1.3314852
8334,1397000,0.88461072742939,18660.819216489792,0.00395489,55.17,139700000,2794,0.35437194,0.03283322,0.16694555,-6.6503506,3.703792982493469,1.0744977
8428,1397500,0.8522247225046158,18667.356956481934,0.0019729715,52.39,139750000,2795,0.344744,0.031738855,0.17197195,-6.6411676,4.152805239573427,1.3890524
7930,1398000,0.8945549577474594,18673.827115535736,0.0028319315,64.22,139800000,2796,0.32314602,0.028716514,0.1688045,-6.6386247,5.128057358057558,0.89219147
8055,1398500,0.8913688361644745,18680.73195552826,0.0005698103,59.39,139850000,2797,0.33415005,0.030006545,0.17159837,-6.6399093,5.025930586226532,0.9762146
8343,1399000,0.8806024417281151,18687.38759493828,0.0011505773,60.12,139900000,2798,0.33860394,0.03072412,0.16736315,-6.646251,4.475770225699816,1.1371228
7922,1399500,0.872043177485466,18693.889109373093,0.002593707,53.03,139950000,2799,0.335396,0.03023283,0.1730722,-6.663182,3.949152790888038,1.1420978
8144,1400000,0.8572942912578583,18700.778720855713,0.0033068664,54.35,140000000,2800,0.35648003,0.03399004,0.17345947,-6.6663165,4.528534508619632,1.2759203
7922,1400500,0.8509145528078079,18707.392359972,0.0024934225,51.86,140050000,2801,0.335974,0.030768298,0.17110255,-6.661806,4.669566242787332,1.4897208
8127,1401000,0.8901998102664948,18713.965195417404,0.0022675197,60.35,140100000,2802,0.32977992,0.028998837,0.16624486,-6.6568804,5.383216677457094,0.9838786
7817,1401500,0.9054144844412804,18720.675917625427,0.0026492968,55.62,140150000,2803,0.332328,0.029863816,0.1661588,-6.6547856,4.120071587763814,0.86459273
8002,1402000,0.8446398675441742,18727.398602724075,0.0042347554,54.53,140200000,2804,0.33975205,0.031085968,0.17579766,-6.6569757,4.265374703688431,1.4527975
8012,1402500,0.8032865822315216,18733.935814857483,0.004384646,62.18,140250000,2805,0.35849202,0.034641102,0.17155316,-6.6534467,5.55464546082425,1.9751471
8008,1403000,0.8923154920339584,18740.73823237419,0.0030531578,61.24,140300000,2806,0.32434586,0.028630152,0.17471258,-6.6506324,5.5871195896605785,0.9095274
8066,1403500,0.9004916325211525,18747.4898853302,0.0014577482,59.29,140350000,2807,0.32248002,0.028304774,0.1655917,-6.646256,4.860528290734364,0.8319977
8227,1404000,0.8631222695112228,18753.996470451355,0.0019302649,63.5,140400000,2808,0.34102613,0.031111859,0.17179678,-6.6344924,5.168255167599127,1.2123756
8155,1404500,0.8530888110399246,18760.30419063568,0.0034221748,53.55,140450000,2809,0.33942002,0.03130211,0.1736931,-6.632171,3.995971596776217,1.4586573
8018,1405000,0.9192628562450409,18766.81777691841,0.0017121871,54.55,140500000,2810,0.32909206,0.029292108,0.16829292,-6.626778,4.1883907395172715,0.7156563
8077,1405500,0.8755652457475662,18773.541809797287,0.0026923195,54.46,140550000,2811,0.33691397,0.03054017,0.17517956,-6.626177,4.250774906701263,1.1209161
7777,1406000,0.8922875970602036,18780.26348423958,0.0027192147,61.43,140600000,2812,0.34660608,0.031697456,0.16538616,-6.6221743,4.8840269183344205,0.9608332
7698,1406500,0.8937867060303688,18787.181575536728,0.0005848303,60.04,140650000,2813,0.32918397,0.029414492,0.16659853,-6.6123433,4.839489033858772,0.93509096
7996,1407000,0.8683491498231888,18794.219658613205,0.003302835,62.19,140700000,2814,0.36509618,0.035897266,0.16701649,-6.6050706,5.358627621242122,1.2993845
7891,1407500,0.8433088511228561,18800.848968744278,0.0027976853,56.14,140750000,2815,0.35867006,0.03498346,0.17212336,-6.601819,4.633600811196229,1.4459463
7821,1408000,0.8686495274305344,18807.714968442917,0.004131021,57.68,140800000,2816,0.34359607,0.03159182,0.16855878,-6.5950136,4.83005984686024,1.2097303
8104,1408500,0.8952387049794197,18814.774338006973,0.0015616274,60.57,140850000,2817,0.32557797,0.02896368,0.1675188,-6.585348,5.12549439329523,1.064368
7731,1409000,0.8673240095376968,18821.46258664131,0.0032721227,58.01,140900000,2818,0.34510794,0.032454796,0.1786525,-6.585503,4.7914237875666,1.1771688
7807,1409500,0.8960947170853615,18828.510262727737,0.0020320318,58.09,140950000,2819,0.334924,0.030197067,0.16653104,-6.5950007,4.689957556502559,0.9915828
8287,1410000,0.9067902863025665,18835.431324243546,0.001969747,59.13,141000000,2820,0.32756206,0.029074173,0.16667853,-6.6031284,4.676354543707821,0.83069474
7997,1410500,0.8941984549164772,18842.030534029007,0.0011573116,58.8,141050000,2821,0.3396159,0.03097193,0.16885412,-6.605437,4.746471931536325,0.9674205
8020,1411000,0.9021583870053291,18848.78503036499,0.0016208255,58.4,141100000,2822,0.33102402,0.029161531,0.17168899,-6.6125984,4.402883373132499,0.8763643
7720,1411500,0.8994577080011368,18855.508754491806,8.193703e-05,57.62,141150000,2823,0.320278,0.027855586,0.16886854,-6.6170454,4.591290321668421,0.93404037
8419,1412000,0.8832741230726242,18862.490240335464,0.0015636442,56.41,141200000,2824,0.34035388,0.031086348,0.16951048,-6.6197834,4.4387988003659125,1.1966804
8061,1412500,0.8888144195079803,18868.941724538803,0.0015942594,57.75,141250000,2825,0.327618,0.029365778,0.16644835,-6.6234922,5.577037931492087,1.0273015
7802,1413000,0.8637540936470032,18875.585062980652,0.0015260427,67.1,141300000,2826,0.34471604,0.031380694,0.15878306,-6.627226,5.084567921520284,1.2820354
8303,1413500,0.8820307552814484,18882.450910806656,0.0025801891,59.36,141350000,2827,0.343988,0.03175896,0.16487864,-6.630753,4.673367274480842,0.950477
8273,1414000,0.8839727640151978,18888.956540584564,0.0035478612,67.46,141400000,2828,0.33029002,0.030001666,0.1577957,-6.6266046,5.303282199119785,1.1738966
7991,1414500,0.8494065552949905,18895.553009986877,0.0048453473,61.92,141450000,2829,0.37117606,0.0359556,0.1704998,-6.6150136,5.393772294708761,1.4411811
8042,1415000,0.8632494807243347,18902.306146621704,0.0046027973,60.5,141500000,2830,0.36473194,0.035297923,0.16317059,-6.6013594,4.228795545922912,1.383186
7833,1415500,0.9178096130490303,18909.122643709183,0.00021096756,56.85,141550000,2831,0.323176,0.028041102,0.16177373,-6.595526,4.152417539789476,0.7002692
8143,1416000,0.8667404651641846,18915.9357149601,0.0017928107,59.04,141600000,2832,0.330666,0.02975869,0.16574456,-6.600232,5.117784880502295,1.2414694
8118,1416500,0.9008738473057747,18922.59687948227,0.0021502117,58.72,141650000,2833,0.33947805,0.030439692,0.1662727,-6.6111536,4.43260388108567,0.94537646
7956,1417000,0.9085961952805519,18929.19784808159,-5.990373e-05,64.57,141700000,2834,0.32549804,0.028873807,0.16333745,-6.609451,5.416682858777058,0.8273479
8002,1417500,0.8617253005504608,18935.842561244965,0.0030138528,62.59,141750000,2835,0.34229392,0.03204822,0.16492276,-6.601373,5.177636976492504,1.2442825
8121,1418000,0.8744243681430817,18942.545385599136,0.0055666775,56.93,141800000,2836,0.35974595,0.034590464,0.16666557,-6.602607,4.641272907241582,1.1804757
7945,1418500,0.8731203824281693,18949.249330997467,0.0017926638,59.48,141850000,2837,0.3426081,0.031504158,0.16626233,-6.610971,5.108761391455191,1.1464908
8102,1419000,0.9022959843277931,18956.041762828827,0.0020282383,57.81,141900000,2838,0.32959008,0.02903646,0.1722851,-6.612267,4.488730030131847,0.87997824
8132,1419500,0.9274912774562836,18962.615444898605,0.0001743767,63.01,141950000,2839,0.31486595,0.027058298,0.1614074,-6.6169167,6.0581134884560015,0.6261499
8032,1420000,0.8674290180206299,18969.035950660706,0.0018696156,60.25,142000000,2840,0.33119404,0.029823672,0.16353396,-6.6214814,4.617686324222887,1.2274487
7890,1420500,0.8829919248819351,18975.770295381546,0.0012873512,59.95,142050000,2841,0.3286281,0.028921459,0.17064872,-6.6179895,4.454078417633427,0.9792554
8117,1421000,0.864804670214653,18982.703395843506,0.001383568,60.93,142100000,2842,0.32525197,0.029011285,0.17253861,-6.6279016,5.536643029547122,1.1390691
8192,1421500,0.8563563376665115,18989.433408021927,0.003157158,58.96,142150000,2843,0.3492039,0.03252583,0.16898462,-6.6440735,4.904942100222834,1.2641225
8223,1422000,0.9071348533034325,18995.97990846634,0.0011616887,56.22,142200000,2844,0.33290997,0.030372327,0.16599198,-6.647849,4.377917209744628,0.86136293
8262,1422500,0.9047250747680664,19002.666925430298,0.0020838312,59.61,142250000,2845,0.33463195,0.029478496,0.16197562,-6.653599,4.72957761718084,0.8807699
7974,1423000,0.8749461621046066,19009.127754449844,0.0030291807,59.43,142300000,2846,0.34928802,0.03285237,0.1639919,-6.653033,4.560025884967618,1.22994
8114,1423500,0.9043961986899376,19015.99572110176,0.0016689241,58.92,142350000,2847,0.32019997,0.027904944,0.16466516,-6.64743,4.795593712094924,0.7935674
8149,1424000,0.9049784541130066,19022.539229631424,0.0043345354,58.47,142400000,2848,0.347072,0.03198134,0.16646734,-6.6359453,4.690875955554657,0.82207024
7928,1424500,0.8978750556707382,19029.20187807083,0.001426308,55.27,142450000,2849,0.328502,0.029308947,0.16823877,-6.6432843,4.4260124884935435,0.83990216
8180,1425000,0.9163951352238655,19035.841079235077,0.0015400295,57.12,142500000,2850,0.32476798,0.02889721,0.16509578,-6.646433,4.3765712786444055,0.75056165
7886,1425500,0.89725062251091,19042.42971944809,0.00050458167,64.05,142550000,2851,0.32748207,0.028960023,0.16154426,-6.63952,5.386618538241164,0.8819013
8072,1426000,0.8506851941347122,19049.299151659012,0.0038405415,55.03,142600000,2852,0.35237992,0.032933746,0.17272913,-6.6364417,4.176576865924581,1.4606252
7836,1426500,0.9193085730075836,19056.00077176094,0.00017606624,57.28,142650000,2853,0.32289803,0.02790062,0.15850766,-6.636319,4.893167404733249,0.66386133
8074,1427000,0.8242216557264328,19062.915009498596,0.005038263,62.89,142700000,2854,0.38048,0.03936756,0.17197287,-6.6270375,4.958975966357539,1.5933636
7830,1427500,0.9022539779543877,19069.67978453636,0.0012266069,59.06,142750000,2855,0.33040997,0.02949586,0.160384,-6.6240273,4.731480875736889,0.869459
7760,1428000,0.9011588096618652,19076.545343637466,0.0011440477,51.08,142800000,2856,0.32730997,0.02908846,0.16486841,-6.621414,3.6569660242993995,0.9013429
8153,1428500,0.8545586168766022,19083.584540367126,0.0031286103,59.17,142850000,2857,0.33538792,0.03053037,0.16934453,-6.6213264,4.843559688140377,1.3587228
8170,1429000,0.9237091094255447,19090.28106570244,0.00080933684,56.75,142900000,2858,0.32267,0.028589021,0.1601089,-6.6141953,4.539760202309335,0.61407375
8351,1429500,0.8899873718619347,19096.84673476219,0.002273319,54.43,142950000,2859,0.32779998,0.028961565,0.17327227,-6.6204295,4.721059917415769,0.945004
8073,1430000,0.8945727869868279,19103.340270996094,0.0018729713,53.37,143000000,2860,0.32834595,0.029239947,0.17116085,-6.6271477,4.310155450468301,0.8986732
8061,1430500,0.85567207634449,19109.9947142601,0.0022886074,58.25,143050000,2861,0.33927804,0.030949483,0.17193127,-6.6342344,4.9925270606716365,1.2506274
8062,1431000,0.8637066781520844,19116.742289543152,0.0022493482,54.25,143100000,2862,0.34298596,0.0315706,0.16510405,-6.630368,3.5553539058474417,1.2059749
8083,1431500,0.8770875483751297,19123.59168624878,0.0023576193,63.44,143150000,2863,0.34443396,0.031570513,0.16584404,-6.622922,5.512733825862088,1.0084099
8107,1432000,0.8947331309318542,19130.308290481567,0.0028183884,62.97,143200000,2864,0.34321404,0.03090444,0.1648034,-6.6232176,5.5744988895363345,0.94125974
8039,1432500,0.8368094712495804,19136.961989164352,0.0039464827,58.48,143250000,2865,0.37691602,0.037106037,0.17176102,-6.6223392,4.228088409993543,1.3764441
7962,1433000,0.8627984672784805,19143.63189649582,0.0030718145,60.46,143300000,2866,0.32449,0.02932898,0.16255137,-6.620124,5.185412204188615,1.2760085
8145,1433500,0.9183816239237785,19150.45566534996,0.0026366655,59.12,143350000,2867,0.33071598,0.029484723,0.16015309,-6.608697,4.834666107542289,0.68485117
8002,1434000,0.8718443661928177,19157.04831814766,0.0022587685,59.34,143400000,2868,0.32653603,0.028757563,0.16720262,-6.606161,5.827750143792364,1.0855495
7998,1434500,0.901557132601738,19163.913572072983,0.0025828595,57.6,143450000,2869,0.33499405,0.029504417,0.16563854,-6.604681,5.357509791737393,0.8213896
8066,1435000,0.844852402806282,19170.675081014633,0.0028571987,61.87,143500000,2870,0.3475261,0.03178663,0.16806424,-6.6071153,4.9942532021943045,1.3981314
8498,1435500,0.8868881389498711,19177.276989221573,0.0028113492,62.89,143550000,2871,0.328922,0.029485717,0.17001313,-6.6159806,5.66574597938823,0.95301783
8167,1436000,0.8985240012407303,19183.58687353134,0.0005769262,61.56,143600000,2872,0.33408794,0.02991323,0.16114347,-6.62073,5.383251618481663,0.89057696
8030,1436500,0.9016422480344772,19190.28911447525,0.0012191405,68.34,143650000,2873,0.336088,0.030808762,0.15978648,-6.6282935,4.3585496634007725,0.85154444
8024,1437000,0.9177897796034813,19196.970008850098,0.0018516975,58.99,143700000,2874,0.32376602,0.02854602,0.1614711,-6.631265,4.992176652162416,0.6524837
8331,1437500,0.920886904001236,19203.7335999012,0.0010556888,60.25,143750000,2875,0.32569003,0.028573489,0.16368146,-6.638056,4.962145607745679,0.610977
8216,1438000,0.8609200417995453,19210.28774213791,0.0031917503,59.92,143800000,2876,0.34817395,0.032538284,0.16606653,-6.6496654,5.0927745365860755,1.1250529
8046,1438500,0.856758713722229,19216.86531186104,0.0035950842,64.1,143850000,2877,0.33681002,0.030498987,0.1649444,-6.6637506,5.23086476104625,1.2821531
8252,1439000,0.8995835930109024,19223.6221408844,0.002118361,59.51,143900000,2878,0.3259241,0.028278938,0.1557233,-6.6611114,4.535192923716095,0.7774625
8234,1439500,0.8897453099489212,19230.306540966034,0.002047897,59.52,143950000,2879,0.31896996,0.028023925,0.16163991,-6.65446,4.548869665489037,0.88407713
8062,1440000,0.9040834903717041,19236.819722652435,0.0030046003,57.67,144000000,2880,0.34323,0.031762913,0.16352192,-6.656053,4.613357494176216,0.7495055
7968,1440500,0.9137255027890205,19243.61463212967,4.4085224e-05,58.26,144050000,2881,0.31974196,0.027724197,0.1647269,-6.6616216,4.970760237648937,0.6848689
7682,1441000,0.8462240844964981,19250.444834709167,0.0045326324,62.47,144100000,2882,0.36330214,0.035197593,0.16652554,-6.6594167,5.02385983709537,1.3076433
7968,1441500,0.9104414954781532,19257.46643614769,0.0011703265,54.47,144150000,2883,0.319178,0.027935147,0.1644136,-6.6561112,4.2827891363040544,0.70923346
8023,1442000,0.9020146653056145,19264.210101366043,0.0012694383,56.63,144200000,2884,0.32174388,0.02819875,0.16685095,-6.6557307,4.367812859025435,0.73011553
7825,1442500,0.8885530680418015,19270.823615550995,0.0011710965,64.23,144250000,2885,0.33204395,0.030171866,0.16252999,-6.646801,5.732916233806172,0.93997073
8079,1443000,0.865178182721138,19277.725549459457,0.003127061,64.2,144300000,2886,0.34697795,0.032748938,0.1599847,-6.639939,5.1732069012967985,1.1804906
8068,1443500,0.9038398861885071,19284.382954597473,0.00074088544,61.13,144350000,2887,0.33493003,0.0302118,0.16620088,-6.6356115,5.288013872372394,0.7710644
7858,1444000,0.8997098281979561,19291.09256386757,0.0018405686,58.44,144400000,2888,0.33271,0.029860394,0.16509147,-6.632094,5.112188050497643,0.88050056
8492,1444500,0.8448551595211029,19298.01000547409,0.000994249,58.81,144450000,2889,0.33888003,0.031161796,0.17234698,-6.6420107,4.588989318137756,1.4203094
8057,1445000,0.9206807836890221,19304.356258392334,0.0024973243,60.07,144500000,2890,0.337724,0.0304408,0.16352242,-6.649839,5.198724288470257,0.72000104
7920,1445500,0.846930742263794,19311.065626382828,0.0047131623,54.73,144550000,2891,0.36878407,0.0360574,0.1622451,-6.643664,5.147028330424655,1.4401767
8060,1446000,0.9114130511879921,19317.963265657425,0.0002131063,63.74,144600000,2892,0.328174,0.028881595,0.15719251,-6.6353936,5.914159114898357,0.78005713
8089,1446500,0.8897778168320656,19324.790534734726,0.002393396,63.41,144650000,2893,0.32138795,0.028550114,0.1621378,-6.637332,5.348318772656894,0.9254017
7964,1447000,0.8620256185531616,19331.47933959961,0.0022099388,68.07,144700000,2894,0.364974,0.035621513,0.16023117,-6.6485686,5.794813284153061,1.2877135
8205,1447500,0.9202881306409836,19338.144676685333,0.0012208853,56.65,144750000,2895,0.324016,0.028635552,0.16628018,-6.655321,3.5172082736640005,0.6576296
8219,1448000,0.899589292705059,19344.749491930008,0.0031797334,54.96,144800000,2896,0.33715197,0.030619226,0.16529778,-6.6677294,3.6972532982190023,0.82443666
7836,1448500,0.9372252374887466,19351.31302714348,-0.00029808778,66.74,144850000,2897,0.32750806,0.029149253,0.1485177,-6.666528,5.10629112981238,0.51684874
7876,1449000,0.9101482927799225,19358.242715597153,0.0032846201,54.31,144900000,2898,0.33822197,0.030623531,0.16254914,-6.660459,4.568880644841119,0.74508494
7975,1449500,0.8845125734806061,19365.153565883636,0.002261135,58.37,144950000,2899,0.33488196,0.030417636,0.1603157,-6.657918,4.051289888995379,1.0737653
8046,1450000,0.8687329292297363,19371.980364322662,0.0032019175,64.88,145000000,2900,0.349324,0.032513138,0.16943899,-6.659603,5.767610399496043,1.0878382
7851,1450500,0.8444805294275284,19378.693721055984,0.0026327083,62.06,145050000,2901,0.34348804,0.031799503,0.16406566,-6.6594415,5.421399687952362,1.4174795
7877,1451000,0.8822680786252022,19385.43470096588,0.0004209787,55.24,145100000,2902,0.33183196,0.029768055,0.16264686,-6.6546497,4.842076139303827,1.0157435
7848,1451500,0.9066208377480507,19392.272809028625,0.0028230816,57.41,145150000,2903,0.326594,0.02943703,0.16224626,-6.6539745,4.453697882110318,0.7325315
7922,1452000,0.9245612174272537,19399.29144835472,0.0013440803,58.63,145200000,2904,0.3395921,0.030875854,0.15694301,-6.649805,4.461857411191159,0.619114
8193,1452500,0.8362818509340286,19406.06831216812,0.004083636,60.51,145250000,2905,0.3714941,0.03677201,0.16540657,-6.6427855,4.57673478160068,1.542733
8228,1453000,0.8962441310286522,19412.70471739769,0.0008757111,59.47,145300000,2906,0.32805604,0.028882885,0.16666628,-6.63771,4.928465801633429,0.83154696
8345,1453500,0.8196012824773788,19419.35419011116,0.0031005528,53.96,145350000,2907,0.351926,0.033128362,0.17418522,-6.646318,4.485517173511835,1.625223
8189,1454000,0.9052411243319511,19425.927332401276,0.003744497,57.05,145400000,2908,0.35163406,0.032351606,0.16284649,-6.649795,4.652031169044785,0.7745742
8249,1454500,0.8513900935649872,19432.61030769348,0.0013974739,54.87,145450000,2909,0.34944,0.03272467,0.16498339,-6.656781,4.41496174708027,1.3771129
