true_reward,explained_variance,time_elapsed,policy_loss,value_loss,policy_entropy,n_updates,clipfrac,ep_reward_mean,fps,ep_len_mean,total_timesteps,approxkl,serial_timesteps
0.09120339,0.9204330593347549,16876.22723197937,-0.0029299092,0.031105127,-3.6180325,3794,0.03894,45.853064808845176,10990,499.37,189700000,0.004351883,1897000
0.09140964,0.8819838017225266,16880.82443165779,-0.0028152305,0.022362199,-3.6152778,3795,0.019712,45.70482422769433,10599,500.0,189750000,0.0024486405,1897500
0.09196083,0.9723778963088989,16885.59117460251,-0.0034476812,0.0032492615,-3.6166854,3796,0.059037995,45.98041970518354,12026,500.0,189800000,0.0053500957,1898000
0.0913062,0.9534965194761753,16889.798706531525,-0.003679537,0.012148452,-3.618319,3797,0.02583,45.65310029312575,11715,500.0,189850000,0.0033118264,1898500
0.08992295,0.9140493273735046,16894.115022182465,-0.0035868357,0.05606882,-3.6157584,3798,0.032048002,45.21539536383638,11068,499.35,189900000,0.0037464183,1899000
0.09117249,0.9519257321953773,16898.69032931328,-0.0036259864,0.008858467,-3.611349,3799,0.042738,45.586240938270585,10145,500.0,189950000,0.004525277,1899500
0.089773014,0.8889997899532318,16903.673021554947,-0.003969762,0.08610554,-3.6092696,3800,0.067439996,45.38784163096849,9822,498.76,190000000,0.006302786,1900000
0.09132475,0.9298135340213776,16908.816695213318,-0.003308971,0.017832007,-3.6071599,3801,0.055785995,45.66237264025287,10750,500.0,190050000,0.0050823684,1900500
0.09215462,0.9568546079099178,16913.514813423157,-0.003713365,0.0063344315,-3.6089714,3802,0.028248,46.07730715070327,11344,500.0,190100000,0.0033903606,1901000
0.08977477,0.9124734774231911,16917.9716527462,-0.004101456,0.08245522,-3.6116822,3803,0.043155998,45.61809422419719,10824,498.19,190150000,0.004997188,1901500
0.08969035,0.9460099078714848,16922.640142202377,-0.003791672,0.028852347,-3.6069615,3804,0.034704,44.84518106315025,11134,500.0,190200000,0.004002523,1902000
0.09109506,0.9354647994041443,16927.179520130157,-0.0041606603,0.014534628,-3.6058414,3805,0.038149998,45.54752776869642,10968,500.0,190250000,0.004255002,1902500
0.09088387,0.9280429631471634,16931.787048339844,-0.0036552702,0.03636972,-3.6069465,3806,0.051232,45.785146589383004,11799,499.15,190300000,0.0054152803,1903000
0.0910638,0.9592945240437984,16936.07437825203,-0.003263609,0.008606956,-3.605107,3807,0.040227998,45.53189736590037,11668,500.0,190350000,0.0041255276,1903500
0.09048006,0.9319899454712868,16940.413385391235,-0.0034140565,0.035289265,-3.607017,3808,0.039198004,45.24002708271934,10529,500.0,190400000,0.0043833037,1904000
0.09208254,0.9608365036547184,16945.220009326935,-0.0033686787,0.0054808874,-3.6079967,3809,0.049118,46.041267982569295,11842,500.0,190450000,0.0050197286,1904500
0.09116007,0.902334988117218,16949.49157333374,-0.0035702053,0.051362008,-3.610253,3810,0.03065,45.817755403504705,11125,499.55,190500000,0.0037817552,1905000
0.08946383,0.938253790140152,16954.036332845688,-0.0034505185,0.03537554,-3.6111083,3811,0.095826,44.995699205199344,10659,499.35,190550000,0.007943002,1905500
0.09159149,0.9300339594483376,16958.77469420433,-0.0033182327,0.030564185,-3.6120636,3812,0.049128,46.06311332156052,11605,499.27,190600000,0.004970251,1906000
0.091354676,0.9243929609656334,16963.131987810135,-0.0032491763,0.036169708,-3.6143906,3813,0.088558,45.970099107798795,11074,499.46,190650000,0.007445955,1906500
0.09039164,0.9054509028792381,16967.69593477249,-0.003349034,0.05106894,-3.6149116,3814,0.044904,45.483154408571885,11375,499.36,190700000,0.0048843543,1907000
0.090967804,0.9385411255061626,16972.144680023193,-0.003455519,0.016812054,-3.6136405,3815,0.05662,45.483899931318156,11759,500.0,190750000,0.0052171834,1907500
0.090486765,0.9277647659182549,16976.447278261185,-0.0032742333,0.035527233,-3.6151052,3816,0.01954,45.24338281905928,12156,500.0,190800000,0.002484284,1908000
0.09164238,0.9571222253143787,16980.608948469162,-0.0036513992,0.009360919,-3.6113636,3817,0.034948,45.82119286666093,11625,500.0,190850000,0.004030953,1908500
0.09050417,0.9294686987996101,16984.95926451683,-0.0035853554,0.045749925,-3.608337,3818,0.045907997,45.48398176596893,10755,499.45,190900000,0.0047132405,1909000
0.0909758,0.9760071206837893,16989.66403913498,-0.0041513396,0.004104933,-3.606517,3819,0.027438,45.48790644625451,10864,500.0,190950000,0.0033602342,1909500
0.09210806,0.9459068514406681,16994.322696447372,-0.0038089952,0.009225025,-3.6114533,3820,0.057412006,46.054032943994244,11166,500.0,191000000,0.0055475812,1910000
0.091311894,0.9653256647288799,16998.850268363953,-0.0034228817,0.011355244,-3.6136498,3821,0.070426,45.655945852682244,11769,500.0,191050000,0.0062241177,1910500
0.09117363,0.9523743130266666,17003.147431612015,-0.0038042776,0.028050449,-3.6130588,3822,0.038156,45.909817025942864,10134,499.21,191100000,0.0043234923,1911000
0.09080251,0.9136614054441452,17008.14103960991,-0.002937889,0.037964705,-3.6100998,3823,0.03368,45.68231370237017,10401,499.4,191150000,0.0040130625,1911500
0.08981002,0.9372455552220345,17012.996150255203,-0.0041356315,0.05733294,-3.607512,3824,0.039682,44.90501381540944,11807,500.0,191200000,0.0044273566,1912000
0.091128275,0.9830189812928438,17017.278915166855,-0.004097854,0.0028830653,-3.605266,3825,0.03276,45.5641303571193,12279,500.0,191250000,0.0038421832,1912500
0.092457384,0.9654461443424225,17021.39882016182,-0.0029884938,0.0035241074,-3.6071231,3826,0.030129999,46.22868936460298,11613,500.0,191300000,0.0036175873,1913000
0.09010436,0.9233458787202835,17025.755449056625,-0.0038091894,0.04432724,-3.608204,3827,0.03348,45.29792959177767,10865,499.54,191350000,0.0037575308,1913500
0.091103435,0.9091958031058311,17030.40567088127,-0.0029828423,0.019843793,-3.6063938,3828,0.039106,45.55171630951154,11168,500.0,191400000,0.0043225414,1914000
0.091332324,0.9669721536338329,17034.952290296555,-0.0039001233,0.0051109698,-3.6093476,3829,0.01804,45.6661629535704,10984,500.0,191450000,0.0026184872,1914500
0.0901773,0.9297112971544266,17039.55602145195,-0.0036247298,0.035728615,-3.613381,3830,0.036332004,45.376202448630956,11291,499.45,191500000,0.0037900954,1915000
0.08991902,0.9242237284779549,17044.035630702972,-0.0031672139,0.041195743,-3.6135712,3831,0.036383998,45.219918995081386,9664,499.53,191550000,0.0037609905,1915500
0.09050637,0.946134403347969,17049.264335155487,-0.0040584994,0.019078478,-3.6139934,3832,0.021924,45.2531882602857,10986,500.0,191600000,0.0029446117,1916000
0.09232076,0.9794431161135435,17053.867408514023,-0.003788727,0.002385225,-3.6152387,3833,0.029411998,46.16038098225008,10482,500.0,191650000,0.0033968366,1916500
0.09102112,0.8999011293053627,17058.687757253647,-0.0039286334,0.04785958,-3.6219356,3834,0.045964,45.76797385684733,11263,499.17,191700000,0.0056560226,1917000
0.09111878,0.9202539622783661,17063.17530989647,-0.0038224559,0.023439195,-3.6264668,3835,0.026783999,45.559389263286064,10492,500.0,191750000,0.003310165,1917500
0.09214872,0.9562810435891151,17067.992241621017,-0.0030202093,0.006183561,-3.630075,3836,0.042158004,46.07436275137314,10771,500.0,191800000,0.004515554,1918000
0.091859885,0.9623216390609741,17072.68285870552,-0.00405017,0.004848242,-3.6368585,3837,0.040998,45.92993875967295,10485,500.0,191850000,0.0042872448,1918500
0.09154492,0.9720051772892475,17077.501036643982,-0.0031200075,0.0041834144,-3.641339,3838,0.043672003,45.77245643413955,10540,500.0,191900000,0.004475794,1919000
0.09072017,0.9061084166169167,17082.298730373383,-0.0037432413,0.04939693,-3.6424823,3839,0.052238,45.70190927535848,10537,498.96,191950000,0.006173654,1919500
0.09169864,0.977682501077652,17087.10315346718,-0.0041136635,0.0030737605,-3.6396084,3840,0.026530001,45.84932061671294,11571,500.0,192000000,0.0032009918,1920000
0.0901096,0.9518793895840645,17091.47359395027,-0.004206954,0.036050484,-3.643991,3841,0.046206,45.30797996104595,10691,499.53,192050000,0.0048341295,1920500
0.09134149,0.936796635389328,17096.199346780777,-0.0031164226,0.01191711,-3.6422648,3842,0.064366,45.67074126312378,11273,500.0,192100000,0.0056489427,1921000
0.09130755,0.92454843968153,17100.69403719902,-0.0033208798,0.02387422,-3.6411903,3843,0.046182,45.65377059940045,10572,500.0,192150000,0.0049738637,1921500
0.09078319,0.9444634355604649,17105.51758956909,-0.002853711,0.01470351,-3.6434028,3844,0.042138003,45.39159916627761,10596,500.0,192200000,0.004319042,1922000
0.08980393,0.9393921568989754,17110.315344810486,-0.003853184,0.029104728,-3.646169,3845,0.027402002,44.90196320478659,11726,500.0,192250000,0.0033135437,1922500
0.089918956,0.9563420042395592,17114.628079652786,-0.0030435477,0.014356477,-3.6448224,3846,0.041179996,44.959478779163106,11150,500.0,192300000,0.0044896896,1923000
0.091499455,0.9401129372417927,17119.163458824158,-0.0027678336,0.009157506,-3.6435478,3847,0.03572,45.74972409063652,10911,500.0,192350000,0.003962277,1923500
0.09123702,0.8900551274418831,17123.79585456848,-0.004126107,0.045298185,-3.6449318,3848,0.058364004,45.913170732221914,10323,499.26,192400000,0.0065009347,1924000
0.092485204,0.9872094020247459,17128.688866853714,-0.003633466,0.001270232,-3.645724,3849,0.022219999,46.24260135184073,11244,500.0,192450000,0.0026772276,1924500
0.0904967,0.9111917316913605,17133.196489572525,-0.0032339077,0.04006512,-3.6521957,3850,0.05514,45.483567053691715,11474,499.47,192500000,0.005314396,1925000
0.090984814,0.8948063254356384,17137.60402584076,-0.0032482385,0.044469588,-3.6536949,3851,0.0489,45.75614671572941,11503,499.25,192550000,0.005304329,1925500
0.09198605,0.9798349905759096,17142.00670003891,-0.0032370475,0.0027883435,-3.6530986,3852,0.046126,45.99302593052717,11234,500.0,192600000,0.0045144283,1926000
0.0921646,0.962770089507103,17146.507325410843,-0.003055655,0.004407175,-3.6566281,3853,0.032706,46.08230091407182,10872,500.0,192650000,0.0036802762,1926500
0.09190241,0.944894801825285,17151.15988278389,-0.0027725238,0.008404251,-3.6601627,3854,0.037956003,45.95120527552513,10440,500.0,192700000,0.0039985212,1927000
0.09218981,0.9765160586684942,17156.008573770523,-0.003247741,0.0031976919,-3.663908,3855,0.0228,46.09490693209627,12005,500.0,192750000,0.002969294,1927500
0.09037823,0.9542352259159088,17160.22194004059,-0.0030653088,0.020768136,-3.6656997,3856,0.022668,45.43506185663471,11015,499.42,192800000,0.0029521342,1928000
0.09056751,0.9404057376086712,17164.81040096283,-0.0030051195,0.02487677,-3.6630166,3857,0.026706,45.2837556210563,11161,500.0,192850000,0.0031806766,1928500
0.090895236,0.9574829488992691,17169.337961912155,-0.0024495865,0.012741369,-3.6587646,3858,0.025854,45.44762062292861,10943,500.0,192900000,0.0032508313,1929000
0.09128269,0.9305272623896599,17173.969564437866,-0.003928104,0.013562483,-3.6580925,3859,0.024898,45.641340191721774,12218,500.0,192950000,0.0031205716,1929500
0.091244034,0.9745083395391703,17178.11020922661,-0.004219331,0.004985719,-3.6597545,3860,0.046318002,45.62201790698557,11545,500.0,193000000,0.0044821766,1930000
0.09022938,0.9245953261852264,17182.494014263153,-0.003143298,0.055508483,-3.659541,3861,0.031024,45.36668395077666,10455,499.43,193050000,0.0036869757,1930500
0.09166127,0.9877918334677815,17187.32670903206,-0.003652168,0.0016719077,-3.6555743,3862,0.026247999,45.830637098806584,12094,500.0,193100000,0.0032115304,1931000
0.090817995,0.951850313693285,17191.511746168137,-0.003479185,0.015332639,-3.6556785,3863,0.03994,45.40899687783336,11367,500.0,193150000,0.0041829785,1931500
0.09035303,0.9198116809129715,17195.97484779358,-0.0034180637,0.037269138,-3.6567116,3864,0.048842,45.44046127555171,11089,499.42,193200000,0.004858206,1932000
0.09091906,0.9758323952555656,17200.535713672638,-0.0035333063,0.004502439,-3.6575427,3865,0.030782,45.45953217977585,10897,500.0,193250000,0.0036788017,1932500
0.08936949,0.931880496442318,17205.176633119583,-0.0035164072,0.077656046,-3.6566398,3866,0.043139998,45.29850074977054,11469,498.45,193300000,0.0047654836,1933000
0.0909349,0.9429373033344746,17209.60816717148,-0.0036427365,0.010775475,-3.6519828,3867,0.040314,45.46744768486933,11604,500.0,193350000,0.0041012056,1933500
0.090511374,0.9227451160550117,17213.966081619263,-0.0033490793,0.01882263,-3.6483638,3868,0.053244006,45.255688578587325,11104,500.0,193400000,0.0050480305,1934000
0.09129617,0.950723547488451,17218.51926445961,-0.0032498445,0.011905354,-3.6461017,3869,0.072364,45.64808738818105,11408,500.0,193450000,0.0062508387,1934500
0.09143201,0.9743426162749529,17222.95099234581,-0.0034380208,0.0041564344,-3.6487594,3870,0.024008,45.716003789999306,10700,500.0,193500000,0.002928466,1935000
0.090161085,0.932284764945507,17227.6833050251,-0.0036093697,0.033290885,-3.653186,3871,0.032392003,45.345309879680805,11865,499.51,193550000,0.0037690464,1935500
0.090399005,0.9722304400056601,17231.95584464073,-0.0038022804,0.013602192,-3.653235,3872,0.040638,45.199505623491206,11041,500.0,193600000,0.004412094,1936000
0.08980383,0.9402875006198883,17236.53537082672,-0.003857209,0.041307874,-3.6534925,3873,0.037049998,45.185138289714814,12846,499.41,193650000,0.0043011773,1936500
0.09054697,0.9407658837735653,17240.478842258453,-0.0037786781,0.015400963,-3.6512666,3874,0.036282003,45.27349053839729,11334,500.0,193700000,0.0041853976,1937000
0.09178729,0.9733015075325966,17244.948217391968,-0.003489839,0.0050512236,-3.652536,3875,0.031316,45.89364847183791,10530,500.0,193750000,0.0036402356,1937500
0.09075237,0.9448177106678486,17249.74629855156,-0.0022150602,0.024835182,-3.6558654,3876,0.064364,45.37618623518396,11274,500.0,193800000,0.0056754476,1938000
0.09164404,0.9345407038927078,17254.229370355606,-0.003330414,0.027916145,-3.653257,3877,0.068732,46.04022004642606,11555,499.45,193850000,0.0067216023,1938500
0.091870636,0.945935420691967,17258.609437465668,-0.0029198136,0.009988432,-3.6503646,3878,0.045364,45.93531741264269,12135,500.0,193900000,0.004774017,1939000
0.09217591,0.9798077661544085,17262.77739262581,-0.0036373034,0.0026630484,-3.6525674,3879,0.046170004,46.087951714133254,10461,500.0,193950000,0.004607958,1939500
0.09092745,0.9417061880230904,17267.60733938217,-0.0036049155,0.021438938,-3.6575763,3880,0.027052,45.46373362806793,10220,500.0,194000000,0.003149151,1940000
0.09134004,0.9390420280396938,17272.55367708206,-0.0023544654,0.016998895,-3.6580353,3881,0.042218,45.670022092962846,11217,500.0,194050000,0.004287326,1940500
0.09177991,0.9676135778427124,17277.07589006424,-0.0031579942,0.005301248,-3.6577115,3882,0.029631998,45.88995538321618,10891,500.0,194100000,0.0034747764,1941000
0.09170583,0.9489852115511894,17281.71749472618,-0.003789878,0.006877863,-3.6588104,3883,0.026895996,45.85291837611936,10471,500.0,194150000,0.0034555744,1941500
0.09089409,0.9326513707637787,17286.543418884277,-0.0025074403,0.023973573,-3.6584563,3884,0.03373,45.44704146434935,10197,500.0,194200000,0.0035947487,1942000
0.08998056,0.9150925874710083,17291.497339725494,-0.003706871,0.029445475,-3.6583219,3885,0.034606002,44.9902802702039,10985,500.0,194250000,0.0040893615,1942500
0.09193481,0.9399287551641464,17296.10297012329,-0.0034764924,0.008310847,-3.6588943,3886,0.026049998,45.96740264235661,11606,500.0,194300000,0.0032325175,1943000
0.09052787,0.9457734413444996,17300.464623212814,-0.0031538252,0.016628325,-3.6602597,3887,0.037398,45.26393838877835,11317,500.0,194350000,0.003934459,1943500
0.08996141,0.939970001578331,17304.932341575623,-0.0040170318,0.0346308,-3.6623619,3888,0.05332,45.27713379265451,10353,499.28,194400000,0.005557175,1944000
0.091342814,0.9216944500803947,17309.81528711319,-0.002780857,0.01949928,-3.6637015,3889,0.037364,45.671404047577106,11695,500.0,194450000,0.0042693745,1944500
0.09105871,0.9261624217033386,17314.139112710953,-0.0030219522,0.03287914,-3.6646352,3890,0.047442,45.529355380457346,11550,500.0,194500000,0.0048862523,1945000
0.091149054,0.9671128951013088,17318.52755665779,-0.0036241815,0.0065222443,-3.6651034,3891,0.037642,45.57452739381051,10895,500.0,194550000,0.004064331,1945500
0.09125625,0.9235231205821037,17323.167332172394,-0.0033092708,0.016702823,-3.6683338,3892,0.048448004,45.628126588825,11771,500.0,194600000,0.0047376575,1946000
0.091584735,0.9504859857261181,17327.46539258957,-0.003389482,0.01988337,-3.6697698,3893,0.06776799,46.030548892161605,11628,499.37,194650000,0.0060772947,1946500
0.0897334,0.9458386488258839,17331.81606912613,-0.0036741397,0.023522126,-3.6692443,3894,0.086644,44.86670185682724,11648,500.0,194700000,0.0070154457,1947000
0.09102455,0.9575091637670994,17336.16414642334,-0.0038228787,0.0067450264,-3.6681964,3895,0.08432,45.51227237785646,11655,500.0,194750000,0.00652136,1947500
0.09014597,0.9462105445563793,17340.505568027496,-0.003617291,0.04091001,-3.66978,3896,0.062232,45.07297876965504,12196,500.0,194800000,0.006145133,1948000
0.090760164,0.9388530403375626,17344.65429830551,-0.003587143,0.019521121,-3.6644263,3897,0.048521996,45.380080241213484,11812,500.0,194850000,0.0048667802,1948500
0.0889519,0.9268608018755913,17348.938478946686,-0.003994633,0.07210514,-3.6592903,3898,0.038041998,45.05319259290878,11442,498.48,194900000,0.004052625,1949000
0.09135738,0.9664848148822784,17353.367076158524,-0.0029496811,0.0072228564,-3.6573868,3899,0.034534,45.67869496800384,12213,500.0,194950000,0.0039021056,1949500
0.09115053,0.9324116185307503,17357.51589846611,-0.0035511903,0.0168576,-3.6581752,3900,0.044083998,45.575263872721955,11757,500.0,195000000,0.0045225187,1950000
0.09146137,0.9574120752513409,17361.820389032364,-0.0032996149,0.0070237345,-3.6600223,3901,0.053108,45.730686534424365,11386,500.0,195050000,0.0048685693,1950500
0.091097645,0.964897882193327,17366.268389225006,-0.0030908699,0.008522875,-3.6623387,3902,0.041676,45.54882121964098,11321,500.0,195100000,0.00456467,1951000
0.0918689,0.9815010000020266,17370.739753246307,-0.004062581,0.0024951599,-3.6627278,3903,0.031338,45.93444710415133,11209,500.0,195150000,0.003629279,1951500
0.088636756,0.8921093419194221,17375.2501206398,-0.004525634,0.18106298,-3.663496,3904,0.061022002,45.60863625330481,11167,497.36,195200000,0.0066038994,1952000
0.09098921,0.9518785253167152,17379.77817082405,-0.0030602165,0.010296635,-3.6610312,3905,0.062476,45.49460727941457,11730,500.0,195250000,0.0057855253,1952500
0.090212375,0.9390621483325958,17384.090303182602,-0.0025467875,0.01581272,-3.66072,3906,0.02581,45.10618371968618,11504,500.0,195300000,0.0032306104,1953000
0.091104776,0.9582458175718784,17388.496749401093,-0.0029865603,0.0072862236,-3.663482,3907,0.023812,45.55238573987124,10846,500.0,195350000,0.0031510175,1953500
0.091476195,0.9772191252559423,17393.154031038284,-0.0036061276,0.0029277448,-3.6662354,3908,0.021132002,45.73809600691747,10887,500.0,195400000,0.0027087661,1954000
0.091619045,0.9268765896558762,17397.813493728638,-0.003634014,0.028865034,-3.669738,3909,0.022471998,46.09003393236373,11213,499.39,195450000,0.0030164488,1954500
0.09084058,0.9124671965837479,17402.321471452713,-0.0035483104,0.045930628,-3.6717136,3910,0.036102004,45.69788858061352,11024,499.54,195500000,0.0039738687,1955000
0.09182173,0.9671894386410713,17406.90771842003,-0.0039980905,0.004939907,-3.675529,3911,0.045214005,45.910865699185635,10399,500.0,195550000,0.0043654926,1955500
0.09133107,0.9303839728236198,17411.76700949669,-0.0030889055,0.0122361835,-3.682042,3912,0.031130001,45.66553485946864,10278,500.0,195600000,0.0035447865,1956000
0.09167691,0.9815637841820717,17416.68005156517,-0.0036419306,0.0025756315,-3.6861694,3913,0.027042001,45.83845339666608,11880,500.0,195650000,0.0032892157,1956500
0.09075525,0.8993243128061295,17420.938246011734,-0.0030437207,0.048036885,-3.6918373,3914,0.03795,45.62893601562459,11169,499.51,195700000,0.004351437,1957000
0.09148913,0.9621450714766979,17425.47724890709,-0.0030318168,0.0051527196,-3.6959255,3915,0.031004,45.744563596462484,11534,500.0,195750000,0.0035669021,1957500
0.091335885,0.9207548797130585,17429.864057064056,-0.0026230894,0.037000332,-3.6982098,3916,0.025174001,45.9102673333279,11760,499.39,195800000,0.0028680372,1958000
0.08976803,0.9095509871840477,17434.164790153503,-0.0041076643,0.079727456,-3.6969082,3917,0.063338,45.45380345981757,10981,498.59,195850000,0.0064063915,1958500
0.091030404,0.9774272125214338,17438.77659845352,-0.00359134,0.004212599,-3.6950135,3918,0.04384,45.515200094780774,10747,500.0,195900000,0.00415867,1959000
0.09103591,0.934562087059021,17443.47803401947,-0.0033656633,0.013165003,-3.693069,3919,0.024179999,45.51795134819706,11367,500.0,195950000,0.002700366,1959500
0.09111704,0.9006960317492485,17447.924579143524,-0.0036642447,0.049047235,-3.688907,3920,0.027168,45.847801137091594,10123,499.35,196000000,0.003251393,1960000
0.089014806,0.9316775500774384,17452.912671804428,-0.004133685,0.055897623,-3.6864998,3921,0.043596,44.825482921806866,10666,498.93,196050000,0.004617433,1960500
0.09135881,0.9779934920370579,17457.648772716522,-0.0033653644,0.0036016002,-3.682901,3922,0.028155997,45.67940348243232,10932,500.0,196100000,0.0032523717,1961000
0.09119362,0.9310009628534317,17462.274210214615,-0.0035602122,0.009438934,-3.683972,3923,0.0363,45.59680076328088,10073,500.0,196150000,0.0040569343,1961500
0.08961315,0.92646075040102,17467.29530620575,-0.0032889508,0.03357559,-3.683003,3924,0.035067998,44.80657625194443,11340,500.0,196200000,0.0038465955,1962000
0.091058604,0.90476144105196,17471.754907608032,-0.0042481706,0.021185348,-3.6784015,3925,0.035138,45.52930492875262,11857,500.0,196250000,0.003930369,1962500
0.09002686,0.9223074242472649,17476.022206544876,-0.003265259,0.051132523,-3.672594,3926,0.035842,45.013433175615226,11996,500.0,196300000,0.0040670815,1963000
0.091314256,0.9596274569630623,17480.2381401062,-0.0038458644,0.007628616,-3.6659703,3927,0.038834002,45.65713233649252,10038,500.0,196350000,0.0038555353,1963500
0.09096722,0.9795176424086094,17485.298270225525,-0.0033859168,0.0035306942,-3.6659584,3928,0.020423999,45.48361345196152,11283,500.0,196400000,0.002589136,1964000
0.091417365,0.9574279859662056,17489.79549574852,-0.0039665173,0.007910253,-3.6724472,3929,0.033998005,45.708678410625815,10308,500.0,196450000,0.0037847399,1964500
0.091903314,0.9733659941703081,17494.69763660431,-0.00310525,0.0037916466,-3.6798713,3930,0.072119996,45.9516512033503,11296,500.0,196500000,0.006159196,1965000
0.09007594,0.9161060452461243,17499.17134952545,-0.0036814571,0.047088087,-3.6845062,3931,0.057806004,45.3126468426238,11699,499.4,196550000,0.005617906,1965500
0.09152734,0.9285227879881859,17503.49409008026,-0.0030089496,0.016786322,-3.6844335,3932,0.077408,45.763671068001,11928,500.0,196600000,0.0063166446,1966000
0.09101119,0.8977868109941483,17507.736323595047,-0.0030608277,0.048697233,-3.6878548,3933,0.06638,45.789429090911014,11047,499.41,196650000,0.006658572,1966500
0.09155311,0.9426660500466824,17512.310626983643,-0.0024888087,0.01073289,-3.6882,3934,0.052919995,45.7765516184214,10715,500.0,196700000,0.004913739,1967000
0.09155093,0.9721017256379128,17517.030205726624,-0.0037637174,0.0042750747,-3.6860745,3935,0.059726,45.77546013826064,12142,500.0,196750000,0.0054995297,1967500
0.090536594,0.9445084743201733,17521.1959066391,-0.002862018,0.011734202,-3.6825016,3936,0.032374002,45.268296986354024,11598,500.0,196800000,0.0037305132,1968000
0.09020415,0.9249013289809227,17525.56575512886,-0.0043983953,0.039610915,-3.6772666,3937,0.053542,45.37242130461258,11846,499.23,196850000,0.0057591298,1968500
0.09155736,0.9871798967942595,17529.837630033493,-0.0033339232,0.0017177837,-3.6737893,3938,0.040747996,45.778676333503974,11587,500.0,196900000,0.0040414752,1969000
0.08956778,0.9141728654503822,17534.20205974579,-0.0032639422,0.064246744,-3.6709073,3939,0.044058003,45.08640249817996,10532,499.38,196950000,0.004709371,1969500
0.089257725,0.9231818318367004,17538.99968290329,-0.0034238875,0.061522543,-3.6647477,3940,0.047006,45.118640368961,11658,498.92,197000000,0.004717664,1970000
0.0897322,0.9527111798524857,17543.339536190033,-0.003651354,0.02458358,-3.6595376,3941,0.035664,44.86609915800556,11400,500.0,197050000,0.004146342,1970500
0.09144488,0.9680586643517017,17547.772886753082,-0.0034944278,0.0059821834,-3.6528175,3942,0.037476,45.72244234468142,9992,500.0,197100000,0.0041678473,1971000
0.08928152,0.9117729738354683,17552.82561159134,-0.0040710913,0.065236345,-3.6531157,3943,0.069740005,44.64076246616416,10829,500.0,197150000,0.006095282,1971500
0.09040536,0.9592690542340279,17557.50533604622,-0.003797602,0.0088520255,-3.6547961,3944,0.027153999,45.20268279399643,10930,500.0,197200000,0.0032815442,1972000
0.08989717,0.9432027488946915,17562.129452943802,-0.0034223287,0.027663838,-3.658543,3945,0.033932,45.215418659964456,10849,499.2,197250000,0.0038737166,1972500
0.09093258,0.9629602804780006,17566.7881565094,-0.003274529,0.01245763,-3.6622443,3946,0.031786002,45.46628875560193,10745,500.0,197300000,0.0036455435,1973000
0.09149304,0.9773637019097805,17571.48924779892,-0.0035284222,0.0030851066,-3.6663632,3947,0.079108,45.74651676066105,10998,500.0,197350000,0.006229367,1973500
0.09098346,0.9593981988728046,17576.08708691597,-0.0038918904,0.019925706,-3.675095,3948,0.037802003,45.49173013095382,13004,500.0,197400000,0.0042356024,1974000
0.09097707,0.9487564004957676,17579.980127573013,-0.0034281753,0.018754605,-3.6801465,3949,0.047367997,45.48853815324801,12075,500.0,197450000,0.00539109,1974500
0.090926,0.9319917261600494,17584.178510665894,-0.0030728509,0.03346702,-3.6769376,3950,0.037248,45.462995500001654,12138,500.0,197500000,0.0041575893,1975000
0.09119527,0.9402572847902775,17588.347452640533,-0.0027548827,0.022076342,-3.6716626,3951,0.063322,45.59763878394719,11949,500.0,197550000,0.00592335,1975500
0.09034272,0.9653562270104885,17592.586199760437,-0.0036887196,0.008588441,-3.667846,3952,0.038211998,45.171358928353584,11909,500.0,197600000,0.0039574346,1976000
0.09133711,0.9628790952265263,17596.83284664154,-0.0026336503,0.0065933377,-3.668829,3953,0.032654,45.66855893292859,11981,500.0,197650000,0.0037841331,1976500
0.091318466,0.905889667570591,17601.0594496727,-0.0026585595,0.04345657,-3.6714447,3954,0.029258002,45.913211093883234,11063,499.43,197700000,0.0036617904,1977000
0.09126751,0.9285515919327736,17605.62898874283,-0.0030634576,0.029011006,-3.6732488,3955,0.035629995,45.895392351661215,13040,499.24,197750000,0.0042570224,1977500
0.09136624,0.909225583076477,17609.52076935768,-0.0032119218,0.04005993,-3.6745884,3956,0.043072,45.97438590635878,11750,499.37,197800000,0.004537308,1978000
0.08957037,0.9397271238267422,17613.82430434227,-0.0039932216,0.05014062,-3.6760693,3957,0.043746002,45.035902215412804,11999,499.28,197850000,0.0046198433,1978500
0.09140527,0.945850282907486,17618.0485830307,-0.003103267,0.011803428,-3.6731305,3958,0.039484,45.70263773582728,11903,500.0,197900000,0.0040644207,1979000
0.09065757,0.9308155104517937,17622.29606604576,-0.0030064385,0.028917681,-3.6729808,3959,0.024084,45.59045657953802,11173,499.42,197950000,0.0027209634,1979500
0.090625554,0.9280946329236031,17626.819842100143,-0.0035597787,0.040452488,-3.6720624,3960,0.045560002,45.64415437337925,11337,498.97,198000000,0.004455569,1980000
0.09102008,0.9306217804551125,17631.283322811127,-0.002548648,0.015163483,-3.6693134,3961,0.050357997,45.51003971190732,11525,500.0,198050000,0.0048972266,1980500
0.09130746,0.9345658347010612,17635.678233146667,-0.00295163,0.015517147,-3.6674392,3962,0.056038,45.65373120711847,12007,500.0,198100000,0.00519043,1981000
0.09117417,0.9009278491139412,17639.900678634644,-0.0027130283,0.037347026,-3.6696172,3963,0.033700004,45.83666177820256,11524,499.54,198150000,0.0039524697,1981500
