clipfrac,ep_len_mean,explained_variance,policy_loss,policy_entropy,serial_timesteps,ep_reward_mean,fps,approxkl,true_reward,time_elapsed,total_timesteps,value_loss,n_updates
0.16505402,497.31,0.9806503709405661,-0.004607016,1.5675586,88500,39.17210217793221,8360,0.014768954,0.07605317,1165.4893910884857,8850000,0.079067536,177
0.18399401,497.24,0.9800315406173468,-0.0044017853,1.5650799,89000,40.50547462661645,8043,0.01545529,0.07835707,1172.1122584342957,8900000,0.06996774,178
0.20474605,496.18,0.961596492677927,-0.002453647,1.5231726,89500,41.58650644193387,8123,0.018356223,0.07973824,1178.7502410411835,8950000,0.13331155,179
0.18946804,496.76,0.9740725085139275,-0.0050520506,1.4723836,90000,38.95609223040834,8472,0.017412806,0.07504501,1185.3153817653656,9000000,0.12421832,180
0.19337197,497.28,0.9812451489269733,-0.006513945,1.4085419,90500,38.51524518586326,8591,0.016721573,0.07462791,1191.6172382831573,9050000,0.08514459,181
0.18451194,498.78,0.9534552544355392,-0.003406833,1.3432499,91000,39.867727776169865,8272,0.016226051,0.07868491,1198.0383276939392,9100000,0.12993555,182
0.18328202,498.47,0.9690629076212645,-0.0055727996,1.3381529,91500,39.2939132237464,8197,0.018604288,0.07708702,1204.6924397945404,9150000,0.11202331,183
0.18737198,498.83,0.9540829099714756,-0.0056959363,1.3139647,92000,39.80864762826875,8525,0.021875314,0.07843911,1211.3692653179169,9200000,0.16245295,184
0.24960192,500.0,0.9686818197369576,-0.002232721,1.2870005,92500,41.017702748022565,8260,0.02299361,0.0820354,1217.820576429367,9250000,0.050526228,185
0.18444604,498.15,0.9835274945944548,-0.0046965596,1.2644728,93000,39.03897069555911,8012,0.017280381,0.07662084,1224.4279296398163,9300000,0.054301735,186
0.17809202,497.23,0.9761652927845716,-0.0041812705,1.239906,93500,40.70570121111525,8082,0.016502127,0.079066895,1231.2191371917725,9350000,0.069767445,187
0.20781797,495.32,0.970273545011878,-0.004947583,1.2300291,94000,39.7468587415954,8165,0.018747471,0.07521116,1237.7023911476135,9400000,0.14932668,188
0.193368,497.07,0.9708305057138205,-0.005493773,1.2089273,94500,39.18311037927422,8166,0.0174617,0.075901315,1244.3316802978516,9450000,0.12592949,189
0.18091801,496.68,0.971485111862421,-0.0061963107,1.177393,95000,38.767414526911395,8072,0.017499058,0.07445173,1250.97376537323,9500000,0.12222276,190
0.20740998,496.2,0.9570111744105816,-0.003855737,1.1525052,95500,40.52965336784732,7875,0.018620508,0.07771495,1257.7264127731323,9550000,0.16867933,191
0.186196,496.76,0.9822892919182777,-0.006252982,1.1455352,96000,40.374874593152306,8373,0.018251533,0.07802756,1264.6127653121948,9600000,0.06340522,192
0.16115603,496.95,0.9856619648635387,-0.005224409,1.1357044,96500,39.63780962787292,8334,0.015198957,0.07686812,1271.2615575790405,9650000,0.052532744,193
0.12370001,494.89,0.639152318239212,-0.0067045093,1.121323,97000,40.311731416618656,8283,0.06308808,0.06879566,1277.8873538970947,9700000,4.534553,194
0.21339196,494.16,0.9490018300712109,-0.006160138,1.0898077,97500,41.1583033655106,8150,0.026883533,0.07670137,1284.291555404663,9750000,0.2575523,195
0.21712595,497.21,0.9798930361866951,-0.0036019483,1.0781834,98000,39.21827189829124,8234,0.020261679,0.075977534,1290.75044465065,9800000,0.08103596,196
0.22919203,496.63,0.9728031810373068,-0.0037892554,1.0815679,98500,40.03609191750567,8238,0.020845395,0.07695282,1297.324810743332,9850000,0.11026716,197
0.223302,497.14,0.9593680910766125,-0.0048019146,1.0753282,99000,39.79200988062732,8215,0.023484088,0.07684268,1303.8887383937836,9900000,0.15585618,198
0.193722,496.03,0.9799445364624262,-0.0046634623,1.0492836,99500,40.315837280508326,8072,0.017273385,0.077138856,1310.5733046531677,9950000,0.07806663,199
0.21318401,497.16,0.9679437763988972,-0.0039089965,1.0332676,100000,39.380564632337574,8036,0.019654144,0.07624694,1317.2838776111603,10000000,0.12405093,200
0.18082,498.02,0.98018828779459,-0.0060111242,1.0189831,100500,40.71446299298368,8377,0.016854709,0.07946437,1324.0975408554077,10050000,0.057172686,201
0.16917002,492.43,0.9732845481485128,-0.0066147274,1.0094769,101000,40.55026864999426,8581,0.01729775,0.07427276,1330.6601889133453,10100000,0.1496429,202
0.19148798,494.92,0.9818023033440113,-0.006644347,1.0155951,101500,40.40977090874346,8201,0.017594932,0.07638206,1336.9436793327332,10150000,0.08408938,203
0.22599195,497.39,0.9694906361401081,-0.0050335247,0.98436904,102000,39.59850277147093,8015,0.022116892,0.07702714,1343.6139271259308,10200000,0.1110564,204
0.17886803,498.88,0.963554073125124,-0.005096448,0.969837,102500,40.968067356782015,8194,0.017337637,0.080791146,1350.0695445537567,10250000,0.087300815,205
0.18233399,496.6,0.9614892341196537,-0.006523914,0.95890427,103000,39.65797418367061,8311,0.01725819,0.075744115,1356.723914384842,10300000,0.16535069,206
0.22756794,497.69,0.9755553267896175,-0.0047415295,0.9469999,103500,41.03539038367766,8392,0.02061408,0.08020328,1363.2308666706085,10350000,0.067993686,207
0.21701795,494.42,0.9323101714253426,-0.0050408933,0.9512259,104000,40.51146261353667,7976,0.021954574,0.07662952,1369.703809261322,10400000,0.2878284,208
0.25344804,496.53,0.9580940343439579,-0.0018026474,0.9502563,104500,40.47580890699506,8196,0.039877106,0.07750593,1376.518031835556,10450000,0.15629229,209
0.20269805,496.58,0.9631229713559151,-0.0048515717,0.9663002,105000,41.25946537456915,8354,0.018971732,0.07931956,1383.0894992351532,10500000,0.11717088,210
0.20333602,496.06,0.9462146051228046,-0.0044399663,0.99324846,105500,41.453171190023404,8369,0.01889671,0.07925886,1389.665911912918,10550000,0.19263573,211
0.19048005,496.65,0.9475679732859135,-0.004996666,0.9856413,106000,40.33322832567102,8246,0.018080553,0.07718292,1396.1878669261932,10600000,0.21595553,212
0.22530401,497.62,0.9393266998231411,-0.0052535348,0.98951364,106500,40.30839095236465,8131,0.022994194,0.07846491,1402.8149392604828,10650000,0.18131891,213
0.19011407,496.67,0.9538560658693314,-0.006117069,0.96984977,107000,40.76833229038236,8441,0.030483687,0.07837762,1409.4621148109436,10700000,0.18516035,214
0.1912,493.74,0.9587045758962631,-0.00608173,0.9631906,107500,41.334647662349056,8371,0.019937553,0.07665666,1415.781257390976,10750000,0.20023432,215
0.2017,495.2,0.9556700587272644,-0.003792888,0.9564965,108000,39.593259150282265,8768,0.020452464,0.074984275,1422.2013790607452,10800000,0.2194107,216
0.19422996,497.53,0.9649189151823521,-0.0068620127,0.9477921,108500,41.42863787314609,8223,0.020866862,0.08070586,1428.487771987915,10850000,0.0869364,217
0.190662,497.05,0.9806526880711317,-0.0041580927,0.9236793,109000,40.70339912631864,8105,0.01805786,0.07897349,1434.9745812416077,10900000,0.0632459,218
0.205564,497.37,0.9730977583676577,-0.0051371013,0.8927365,109500,41.05269056216497,8267,0.018008512,0.07973278,1441.5241713523865,10950000,0.07672557,219
0.252484,495.64,0.9457985796034336,-0.001599472,0.86439836,110000,40.814386100019476,7816,0.025869465,0.07740476,1448.1403453350067,11000000,0.22122687,220
0.20633203,497.09,0.9492546953260899,-0.005465807,0.8499088,110500,39.08872929849074,8049,0.021895394,0.07562457,1455.0869159698486,11050000,0.22585508,221
0.21264601,498.25,0.9697943404316902,-0.005494371,0.8254967,111000,41.02798369407658,8235,0.01963416,0.080483995,1461.538865327835,11100000,0.08184374,222
0.25994393,497.64,0.9719634726643562,-0.0033179652,0.8136924,111500,41.352296569175394,7843,0.024070255,0.08064231,1468.2101345062256,11150000,0.077364475,223
0.19555598,496.38,0.9540423341095448,-0.0061823702,0.81671935,112000,40.74896002536772,8494,0.020406077,0.078336686,1475.1151494979858,11200000,0.16002794,224
0.19070801,497.31,0.9794090427458286,-0.0051102326,0.7799424,112500,41.15649934306066,8043,0.01859777,0.07985937,1481.3402292728424,11250000,0.06283562,225
0.23116805,499.04,0.9795420989394188,-0.0049886946,0.7572359,113000,40.37769840445817,8184,0.020547507,0.07983587,1488.0510516166687,11300000,0.043230858,226
0.27237597,498.94,0.9641033671796322,-0.0037779277,0.7532834,113500,40.41230562661429,7939,0.026979852,0.07977509,1494.7861025333405,11350000,0.1008677,227
0.21322994,497.35,0.9699078127741814,-0.0053398255,0.7502202,114000,41.8646929751209,8270,0.0189764,0.081874125,1501.590211391449,11400000,0.0720076,228
0.20584203,496.61,0.968061063438654,-0.006316067,0.7354466,114500,40.45183121956853,7989,0.020990426,0.077448994,1508.0385208129883,11450000,0.11684438,229
0.21981002,496.2,0.9641202390193939,-0.005092269,0.7176568,115000,40.07625773336907,8149,0.023534298,0.07678148,1514.646852016449,11500000,0.13483755,230
0.22328001,495.45,0.9658428467810154,-0.004186668,0.70689416,115500,41.14333009934795,7991,0.02289618,0.07837699,1521.2293581962585,11550000,0.13092498,231
0.19363996,496.94,0.9662170894443989,-0.006030838,0.6863651,116000,41.59687543662893,7813,0.020831425,0.080575824,1527.7426991462708,11600000,0.10565982,232
0.16757601,496.88,0.9491905942559242,-0.0075651496,0.66793585,116500,40.49638515102261,8335,0.018570531,0.07792444,1534.5460448265076,11650000,0.2095546,233
0.23969403,494.9,0.9521375969052315,-0.0054388936,0.6523098,117000,40.04391378688979,8320,0.03180725,0.07554214,1540.818405866623,11700000,0.24153939,234
0.22091797,496.77,0.9709789957851171,-0.0035405988,0.65230197,117500,40.22586460932669,8258,0.021843588,0.07743895,1547.3870041370392,11750000,0.10280963,235
0.19134396,497.63,0.9619374871253967,-0.0061243563,0.6460743,118000,40.21157148290307,8206,0.020641183,0.07835116,1553.957410812378,11800000,0.12855077,236
0.24042404,497.85,0.9669697359204292,-0.0023005945,0.6248883,118500,41.273222080593044,8246,0.022334114,0.080511175,1560.668212890625,11850000,0.08377101,237
0.17740598,498.85,0.9823540225625038,-0.0044479175,0.5978661,119000,39.92315794640621,8227,0.016279932,0.07891606,1567.1260073184967,11900000,0.046135847,238
0.23295589,496.79,0.9555837884545326,-0.005235031,0.58078724,119500,38.672895601844736,8098,0.026471725,0.074321,1573.7378120422363,11950000,0.19740845,239
0.18980198,498.58,0.9665232561528683,-0.0045481487,0.556207,120000,41.56542577883078,8482,0.018570181,0.0817789,1580.3843967914581,12000000,0.058362246,240
0.204042,499.39,0.9663698226213455,-0.0043162676,0.5171506,120500,40.90380151491668,8378,0.019473994,0.08112543,1586.8863203525543,12050000,0.07026123,241
0.200272,496.82,0.9595451503992081,-0.0055415994,0.47772682,121000,41.24895444318772,8310,0.02230705,0.07927228,1593.4580574035645,12100000,0.1397164,242
0.24655801,499.45,0.9815541710704565,-0.0027269137,0.41647696,121500,42.6089721468572,8457,0.022331322,0.08472322,1599.949678182602,12150000,0.022187602,243
0.23776995,497.07,0.9645326808094978,-0.0035658958,0.38526785,122000,40.66777517020794,8351,0.024470055,0.0785136,1606.2724702358246,12200000,0.11805477,244
0.262288,498.92,0.9683283157646656,-0.002132093,0.37611705,122500,40.7601388418048,8243,0.024133297,0.08058131,1612.911348581314,12250000,0.06722737,245
0.21426801,496.02,0.9615257494151592,-0.004439207,0.35787737,123000,40.61584187886803,8172,0.026438437,0.077241756,1619.505866765976,12300000,0.17517275,246
0.20247595,498.33,0.9814726952463388,-0.004492481,0.33894962,123500,39.664754849519646,8320,0.021653462,0.07782288,1625.8463847637177,12350000,0.059871234,247
0.24791597,498.16,0.9750529900193214,-0.004349654,0.3090293,124000,41.55942609957736,8154,0.024139648,0.081547216,1632.1724631786346,12400000,0.05345256,248
0.287828,499.06,0.9715534206479788,-0.0028037643,0.31080055,124500,40.71911458515235,8121,0.029427921,0.08053393,1638.8629808425903,12450000,0.06323771,249
0.22982201,497.32,0.935287207365036,-0.005217621,0.3106025,125000,42.011495818710735,7946,0.03439674,0.08117761,1645.408234834671,12500000,0.18068077,250
0.18288404,496.03,0.9631180949509144,-0.0062947143,0.29349896,125500,39.724422743048265,8456,0.020025013,0.07580237,1652.1429517269135,12550000,0.15231177,251
0.26169404,499.48,0.9796277470886707,-0.003095153,0.30116177,126000,41.14035241961155,8011,0.023582902,0.081785046,1658.4197585582733,12600000,0.038600314,252
0.27771,498.18,0.9482871927320957,-0.003108005,0.3068702,126500,41.09393717350975,8365,0.028676528,0.08061997,1665.166865825653,12650000,0.10645618,253
0.20800596,496.93,0.9766175616532564,-0.005721886,0.29376537,127000,40.1219311492527,8367,0.022057788,0.077562794,1671.6500270366669,12700000,0.081637666,254
0.19831401,497.51,0.9623545780777931,-0.0051843827,0.26345107,127500,39.86703677951571,8178,0.021882055,0.07753319,1678.0988981723785,12750000,0.12319435,255
0.19459797,496.12,0.9488627761602402,-0.0057373005,0.24732162,128000,39.28476019787421,8287,0.026880503,0.07492074,1684.867749929428,12800000,0.22010213,256
0.20768398,497.77,0.9668089225888252,-0.0045476146,0.24584742,128500,41.795875314615515,8491,0.02168081,0.08167291,1691.4820022583008,12850000,0.07962888,257
0.19362006,497.38,0.9641930498182774,-0.005662171,0.22771986,129000,39.84534091901742,7920,0.02058834,0.07736646,1698.012223482132,12900000,0.12373975,258
0.20175798,497.47,0.9714924432337284,-0.005712139,0.16029812,129500,40.53939123703114,8145,0.02295358,0.07883483,1704.927945137024,12950000,0.09182284,259
0.23442402,496.88,0.9704088661819696,-0.0057900692,0.10938508,130000,40.2731788655735,8166,0.03752453,0.07761216,1711.3634283542633,13000000,0.11627309,260
0.23386797,499.48,0.9515724256634712,-0.003996726,0.057837244,130500,41.812168774307395,8099,0.021933919,0.08314678,1717.8912479877472,13050000,0.066386625,261
0.23209606,497.14,0.9603456594049931,-0.006258897,0.035044715,131000,39.264192230860004,8309,0.027465902,0.075804114,1724.6502666473389,13100000,0.15557784,262
0.24199799,497.89,0.9670763239264488,-0.0040802313,0.010970774,131500,39.65195568368078,8263,0.02665248,0.077282146,1731.3212611675262,13150000,0.11937352,263
0.247208,496.73,0.9734082370996475,-0.0055022906,0.0035193027,132000,39.6933710363709,8476,0.02736662,0.076151624,1737.8866999149323,13200000,0.10546743,264
0.24582598,497.56,0.9672199226915836,-0.003829687,-0.03194618,132500,41.39570309963084,8212,0.026377866,0.0806449,1744.1815104484558,13250000,0.080713205,265
0.252356,496.56,0.9560249485075474,-0.0027742868,-0.039668396,133000,40.96607705695651,8559,0.027956573,0.07903355,1750.780835866928,13300000,0.14590393,266
0.24159202,496.26,0.9432755559682846,-0.0051015913,-0.061365318,133500,40.848714590172115,8174,0.03329854,0.07779195,1757.2444434165955,13350000,0.21452835,267
0.257748,497.62,0.9480438120663166,-0.0034085093,-0.093916014,134000,41.274509910606305,7970,0.028830502,0.08033189,1763.6631348133087,13400000,0.14622249,268
0.23858996,496.36,0.9830893687903881,-0.0055460297,-0.108634636,134500,40.471576846252304,8136,0.025090765,0.07785566,1770.4690988063812,13450000,0.06130362,269
0.21302202,499.39,0.9723087064921856,-0.005007188,-0.10867211,135000,41.130910012126584,8095,0.023267958,0.08171856,1776.9704990386963,13500000,0.056273546,270
0.252,498.72,0.9670620523393154,-0.0019621993,-0.116215944,135500,40.532720265166446,8303,0.02854505,0.07995008,1783.777015209198,13550000,0.07538755,271
0.270266,497.8,0.9622886180877686,-0.003446054,-0.166603,136000,40.88535838843611,8167,0.029849691,0.07974523,1790.3156032562256,13600000,0.11300918,272
0.255728,497.74,0.9713473152369261,-0.0031762621,-0.1756656,136500,40.97062604276744,8358,0.029033737,0.079845324,1796.9690046310425,13650000,0.08090997,273
0.248232,498.45,0.9686222337186337,-0.004776919,-0.18665056,137000,41.1942441008451,8477,0.025552377,0.080847755,1803.5358490943909,13700000,0.065932155,274
0.21970007,496.47,0.9763543084263802,-0.0049702185,-0.20529303,137500,40.52127160800761,8428,0.02441866,0.07796763,1809.9434673786163,13750000,0.08394846,275
0.21250205,496.94,0.9611797071993351,-0.0059766513,-0.19039503,138000,40.23974902046904,8059,0.027682835,0.0778958,1816.4789872169495,13800000,0.12222603,276
0.286924,497.11,0.9585652761161327,-0.0020244033,-0.17296316,138500,40.10507132334243,8118,0.030523948,0.07786528,1823.2596821784973,13850000,0.1284159,277
0.28500396,496.84,0.9483251832425594,-0.003753787,-0.14868817,139000,40.0713119685408,8292,0.04847329,0.0773157,1829.963321685791,13900000,0.18032824,278
0.22121799,497.23,0.9521833099424839,-0.004133186,-0.14877538,139500,39.86513239282132,8282,0.048014145,0.076993324,1836.646855354309,13950000,0.15087146,279
0.22512996,496.29,0.9300441741943359,-0.00505527,-0.17048435,140000,40.32214370747186,8244,0.09887381,0.07743519,1843.0654382705688,14000000,0.25020778,280
0.224898,498.41,0.9722563344985247,-0.0053660213,-0.21242028,140500,40.41018753579628,7982,0.058542628,0.078913406,1849.3561737537384,14050000,0.086390406,281
0.250316,496.33,0.9552590399980545,-0.0038509963,-0.24684711,141000,42.283867576500946,8164,0.044875097,0.08132863,1856.1035645008087,14100000,0.13085704,282
0.26209998,497.66,0.9703488405793905,-0.00494019,-0.28286478,141500,40.41799984341182,8263,0.0673918,0.07859078,1862.7239582538605,14150000,0.083507985,283
0.22714195,495.82,0.9525383338332176,-0.0048645306,-0.2983321,142000,40.35784331083467,8210,0.030424977,0.076747164,1869.2488794326782,14200000,0.21922393,284
0.20217203,496.35,0.9778016153723001,-0.0062045245,-0.28722695,142500,40.53997657021729,8397,0.034008816,0.07783847,1875.9390585422516,14250000,0.09404457,285
0.26026395,496.1,0.9428475350141525,-0.004441789,-0.3022941,143000,40.18911101261564,8230,0.032696836,0.076529294,1882.360181093216,14300000,0.23750646,286
0.19348396,494.35,0.9026274234056473,-0.006126089,-0.34051037,143500,38.87527802391589,8183,0.0797377,0.070521824,1888.9711372852325,14350000,0.7651081,287
0.26317203,497.06,0.9660184159874916,-0.0031230384,-0.35932496,144000,40.65351017050263,8029,0.0312611,0.07861839,1895.616276025772,14400000,0.09913172,288
0.243802,496.5,0.9545226395130157,-0.0050661196,-0.36838204,144500,39.01666932680771,8357,0.027970256,0.07442841,1902.3032414913177,14450000,0.20663972,289
0.222234,496.19,0.9488138034939766,-0.0044361087,-0.38848057,145000,41.02315760533175,8161,0.042835668,0.078393765,1908.7206254005432,14500000,0.19924088,290
0.24753603,498.32,0.9819474034011364,-0.0011804049,-0.41632572,145500,41.0546762155469,8475,0.028732501,0.0806771,1915.385687828064,14550000,0.040465966,291
0.23761597,499.0,0.9793146513402462,-0.0024352947,-0.44172382,146000,40.62916073825811,8527,0.026042156,0.08043441,1921.91042470932,14600000,0.042730734,292
0.325634,498.92,0.9633193872869015,-0.0024812457,-0.4842326,146500,40.12685279783889,8137,0.03639822,0.0793453,1928.3613827228546,14650000,0.094422914,293
0.26750597,497.25,0.9432175792753696,-0.004970665,-0.51262236,147000,40.38262194159211,8001,0.040218715,0.07784342,1935.0206019878387,14700000,0.20305844,294
0.25136,497.65,0.9765012580901384,-0.004369136,-0.5176146,147500,41.493755344103356,8206,0.030748522,0.08094891,1941.8751502037048,14750000,0.055968028,295
0.22193801,495.52,0.9498530402779579,-0.006578146,-0.49257255,148000,37.710090542546695,8068,0.03451728,0.07108046,1948.2597489356995,14800000,0.29371512,296
0.23329198,496.35,0.9606396518647671,-0.004660672,-0.48523843,148500,40.00419794673348,8286,0.038533065,0.0765749,1954.9027876853943,14850000,0.17992619,297
0.22723599,498.7,0.960971474647522,-0.0059300847,-0.49291393,149000,39.67696821510335,8022,0.02571024,0.078059606,1961.50616812706,14900000,0.12533447,298
0.23626995,497.49,0.9664119482040405,-0.0037758744,-0.5008795,149500,40.076821864000266,7998,0.037068356,0.07793823,1968.1250071525574,14950000,0.1261871,299
0.259302,498.92,0.9812496025115252,-0.004785119,-0.5040086,150000,40.782241716877046,8184,0.02669853,0.08054167,1974.9366369247437,15000000,0.041825205,300
0.28839794,497.24,0.9565597549080849,-0.0045031696,-0.5442465,150500,41.007554830976275,8267,0.03891983,0.079055674,1981.6194715499878,15050000,0.14136222,301
0.266716,497.3,0.9588435478508472,-0.0027642397,-0.5748219,151000,41.30054012334589,7926,0.03183244,0.08002653,1988.2106485366821,15100000,0.11590993,302
0.25963604,497.65,0.9685726352035999,-0.0035562136,-0.5989309,151500,42.524111836079065,8331,0.027491927,0.08300472,1995.0171060562134,15150000,0.06841529,303
0.231234,495.13,0.9677051156759262,-0.0051909294,-0.6257158,152000,40.692237326476096,8156,0.02968818,0.0770878,2001.6018126010895,15200000,0.12593894,304
0.24678804,498.34,0.9644227549433708,-0.004639602,-0.63708663,152500,39.7149437862896,8310,0.028106144,0.07770728,2008.3841080665588,15250000,0.124440216,305
0.304578,498.89,0.9721902571618557,-0.00041139201,-0.66452146,153000,40.2200286093476,8225,0.035949394,0.07923838,2015.0380368232727,15300000,0.071551874,306
0.25365597,497.54,0.9502717144787312,-0.004333527,-0.65442294,153500,40.408328034506724,7835,0.031240053,0.07866941,2021.5880060195923,15350000,0.15130004,307
0.27780005,498.97,0.9690269697457552,-0.0037826626,-0.6771594,154000,41.0869691525356,8417,0.029302783,0.081231534,2028.5671713352203,15400000,0.060509153,308
0.25459,497.11,0.9564111977815628,-0.0035025454,-0.68237656,154500,40.38702325761726,8070,0.030259395,0.07824953,2035.0507588386536,15450000,0.13735084,309
0.22358201,494.16,0.9444113858044147,-0.005859658,-0.69970655,155000,41.29480835516999,8162,0.03697125,0.076724336,2041.828447818756,15500000,0.27483875,310
0.30659202,497.65,0.953154057264328,-0.004162319,-0.7159846,155500,40.736185742187864,8104,0.04951026,0.0791211,2048.5860517024994,15550000,0.16842651,311
0.25376397,497.98,0.9383482933044434,-0.004066868,-0.7792486,156000,40.752847562927656,8155,0.037440084,0.0796324,2055.1997916698456,15600000,0.15493612,312
0.28358,499.32,0.9671724773943424,-0.0030392548,-0.8123814,156500,39.74875076801489,8323,0.044489134,0.078866996,2061.596282720566,15650000,0.08885016,313
0.26859996,498.28,0.9687909334897995,-0.005250582,-0.81706965,157000,40.39782234877198,8118,0.035126504,0.07906207,2068.1443943977356,15700000,0.09938278,314
0.25808805,497.1,0.9529631622135639,-0.003843698,-0.837937,157500,38.8238262664582,8183,0.03851839,0.07484273,2074.836965084076,15750000,0.19768801,315
0.26492995,497.68,0.9493280127644539,-0.004266432,-0.8218673,158000,40.87505531062309,8170,0.04068317,0.07941833,2081.5377037525177,15800000,0.15970726,316
0.216158,498.0,0.9588886313140392,-0.005406255,-0.8317041,158500,38.76029896093062,8313,0.031530797,0.075862214,2088.3571434020996,15850000,0.17224592,317
0.32917592,497.64,0.9446273408830166,-0.002903324,-0.8872216,159000,42.437026656333366,8200,0.04033082,0.0825227,2094.841032266617,15900000,0.1428141,318
0.27144998,496.14,0.9650269784033298,-0.004325172,-0.8993008,159500,40.68632339110425,8203,0.03663094,0.07825849,2101.559239387512,15950000,0.12705271,319
0.285354,497.71,0.964916717261076,-0.0032371166,-0.9039415,160000,40.68676908555486,8121,0.038621735,0.07938775,2108.1634290218353,16000000,0.0927105,320
0.270528,497.94,0.9688903037458658,-0.0022288638,-0.9350884,160500,42.09198709754353,8041,0.034603976,0.08232338,2114.855925798416,16050000,0.070785165,321
0.25625,498.2,0.9606188461184502,-0.003982974,-0.94872344,161000,39.62258318577935,8109,0.03425379,0.0776672,2121.6161236763,16100000,0.1279219,322
0.276596,498.69,0.975479306653142,-0.0044050235,-0.9670674,161500,41.250325145710995,8099,0.030302232,0.08126558,2128.327765226364,16150000,0.05137663,323
0.316064,497.16,0.974800743162632,-0.0024310087,-0.9913608,162000,41.38685131589593,8309,0.043555774,0.08028639,2134.900685787201,16200000,0.07754896,324
0.32076997,500.0,0.9628953635692596,-0.0024396363,-1.0342835,162500,40.82655086834793,8478,0.03812137,0.0816531,2141.260295152664,16250000,0.057551038,325
0.26523396,498.28,0.9707864690572023,-0.0008702872,-1.0475178,163000,41.162344899582386,8542,0.040770374,0.0808242,2147.654656648636,16300000,0.063294,326
0.26513,499.4,0.9720509797334671,-0.0042536473,-1.0494677,163500,40.29842703922837,8404,0.036808718,0.08003651,2154.071450948715,16350000,0.06758103,327
0.27920005,497.99,0.9424999542534351,-0.0038791015,-1.0427897,164000,40.18447289010132,7790,0.08017363,0.078338906,2160.673021554947,16400000,0.16485685,328
0.2793559,497.65,0.9656316787004471,-0.003120377,-1.0551044,164500,41.49128101575667,8354,0.046848193,0.080830306,2167.6103715896606,16450000,0.096533716,329
0.28729606,499.03,0.9717753864824772,-0.0041310634,-1.0495266,165000,40.81641564066653,8213,0.03204227,0.080591634,2174.003305912018,16500000,0.056023635,330
0.28490403,497.7,0.9759235754609108,-0.0032174133,-1.0751108,165500,40.766464206470495,8148,0.0398836,0.07931774,2180.6539194583893,16550000,0.06215579,331
0.28641406,498.0,0.9538955353200436,-0.0018947108,-1.1070639,166000,40.51900696237166,8335,0.048726033,0.07925749,2187.377248287201,16600000,0.11496071,332
0.279262,496.47,0.9647764638066292,-0.0037098273,-1.1179065,166500,40.564595294511015,8257,0.037821043,0.077874474,2193.9019498825073,16650000,0.11510518,333
0.2734,498.8,0.9566642791032791,-0.004202434,-1.1238121,167000,41.28563254274442,8241,0.032312993,0.08137793,2200.5930032730103,16700000,0.11310141,334
0.23548603,497.1,0.9643127992749214,-0.005770358,-1.1494871,167500,40.396341544634055,8300,0.03494285,0.077887446,2206.993552684784,16750000,0.11801894,335
0.25782993,493.88,0.9486301615834236,-0.0037133566,-1.1466355,168000,40.51831634122922,8196,0.04863815,0.07546155,2213.5872662067413,16800000,0.24250308,336
0.256524,496.64,0.9531405419111252,-0.0036378724,-1.1675762,168500,41.6365556532389,8414,0.03559951,0.0804083,2220.3099372386932,16850000,0.13731648,337
0.31182995,498.8,0.9669141843914986,-0.0013136134,-1.1991211,169000,41.72369469462628,8236,0.036639303,0.08225543,2226.7471578121185,16900000,0.061985765,338
0.32630596,498.15,0.9632011242210865,-0.0025642952,-1.2033563,169500,39.552523397397394,8509,0.04421261,0.07746831,2233.28590798378,16950000,0.12827115,339
0.27698398,498.83,0.9685317203402519,-0.0028402451,-1.2363166,170000,40.968145843565836,7941,0.058403865,0.08098359,2239.584214925766,17000000,0.070360765,340
0.24317801,497.45,0.9554381333291531,-0.0027084646,-1.2723168,170500,39.615776640211045,8484,0.046757385,0.07680543,2246.4280235767365,17050000,0.16120738,341
0.32579407,498.74,0.9557029455900192,-0.0019387064,-1.2826892,171000,41.11186447808681,8255,0.04975504,0.08099739,2252.854146718979,17100000,0.09760638,342
0.30141,498.88,0.9811807200312614,-0.004806471,-1.2801229,171500,39.42878192576334,8481,0.035681304,0.07784457,2259.431615829468,17150000,0.04996487,343
0.28076205,499.48,0.9656577073037624,-0.0039019627,-1.2942985,172000,40.21056339223167,8204,0.038262058,0.07995545,2265.8019115924835,17200000,0.09659901,344
0.30120403,498.67,0.967740636318922,-0.0020656066,-1.3145336,172500,40.56808513897755,8288,0.044890184,0.07985965,2272.377197742462,17250000,0.07873435,345
0.32059994,498.79,0.9744114000350237,-0.0020526636,-1.3387764,173000,41.19633673239039,8086,0.041456122,0.08113137,2278.8488676548004,17300000,0.064155936,346
0.28917605,496.27,0.920859657227993,-0.00445876,-1.374865,173500,39.57221410334678,8028,0.06241827,0.074921,2285.4802072048187,17350000,0.38161114,347
0.284692,500.0,0.979652252048254,-0.0026524318,-1.410645,174000,40.21861460571694,8068,0.030831322,0.08043723,2292.2431933879852,17400000,0.040726945,348
0.24570197,496.17,0.961621843278408,-0.0038926988,-1.4068658,174500,42.30788470121957,8288,0.03632987,0.08090554,2298.9608824253082,17450000,0.12624927,349
0.37595192,499.36,0.9596457704901695,-0.0022510919,-1.4313823,175000,40.47631839332202,8053,0.050903473,0.08037977,2305.621067762375,17500000,0.09798537,350
0.33200005,498.2,0.9605769030749798,-0.002601831,-1.4487791,175500,40.49194396490982,8148,0.040210992,0.079395734,2312.315054178238,17550000,0.11656905,351
