serial_timesteps,fps,policy_loss,approxkl,ep_reward_mean,n_updates,time_elapsed,total_timesteps,true_reward,ep_len_mean,explained_variance,value_loss,clipfrac,policy_entropy
1423500,7787,-0.003218901,0.026128946,1.7149509364746336,2847,19237.253174066544,142350000,0.027973095,53.36,0.9790893588215113,0.01110147,0.29577202,-5.8046227
1424000,7949,-0.001927581,0.029658336,1.864409301946871,2848,19244.22660303116,142400000,0.028677726,61.02,0.9765221737325191,0.013072705,0.318688,-5.8040767
1424500,8108,-0.002689368,0.025717258,1.6603179499126781,2849,19251.14762687683,142450000,0.029556882,61.63,0.9758849982172251,0.01383181,0.291282,-5.8156495
1425000,8135,-0.003217615,0.025415912,1.8228340744807792,2850,19257.795825004578,142500000,0.028033435,64.13,0.9791631884872913,0.011162528,0.28960603,-5.815526
1425500,7860,-0.0027262114,0.027288077,1.9867830091187715,2851,19264.168271780014,142550000,0.029781895,63.37,0.9814783409237862,0.0100162495,0.303568,-5.813889
1426000,8259,-0.0035236827,0.025613042,1.8161619533568956,2852,19271.155091762543,142600000,0.029309291,57.4,0.9823038913309574,0.009888137,0.297224,-5.804048
1426500,7925,-0.0040432275,0.02552673,1.4268149717470078,2853,19277.808579683304,142650000,0.028727496,54.01,0.9774497970938683,0.011958411,0.28849804,-5.797097
1427000,7970,-0.0036199994,0.025048155,1.8279183839587494,2854,19284.685839414597,142700000,0.029248703,59.81,0.9833201691508293,0.00896075,0.2847401,-5.795157
1427500,8228,-0.0044045583,0.026333034,1.686166053799243,2855,19291.407923936844,142750000,0.029060008,52.72,0.9761186465620995,0.014613927,0.29607198,-5.7863245
1428000,8229,-0.0038170242,0.027133754,1.319596313037473,2856,19297.994124412537,142800000,0.028972978,48.9,0.9803402610123158,0.010864761,0.302196,-5.7835865
1428500,7970,-0.0031466375,0.026156705,1.620801668778513,2857,19304.600594997406,142850000,0.029113237,53.17,0.9822020307183266,0.009797448,0.29272997,-5.783586
1429000,7902,-0.0035251935,0.02719354,1.9019662067451282,2858,19311.381698846817,142900000,0.02953927,61.02,0.9788968283683062,0.011453419,0.30366,-5.787246
1429500,8053,-0.0019644327,0.028338766,2.0243688268757616,2859,19318.09965801239,142950000,0.029362116,63.85,0.9773274883627892,0.012665553,0.31072205,-5.783131
1430000,7907,-0.002355835,0.028117836,1.8661798327956785,2860,19324.876132965088,143000000,0.029641248,59.44,0.9792439267039299,0.011849115,0.30957,-5.773171
1430500,8091,-0.0042226436,0.025664832,1.6135129666326975,2861,19331.575119495392,143050000,0.029513398,56.7,0.9810159243643284,0.010907556,0.29270598,-5.7716765
1431000,7837,-0.0038448095,0.027478581,1.8254074064566521,2862,19338.406522750854,143100000,0.0295966,63.47,0.9817309733480215,0.009894776,0.30332595,-5.7698493
1431500,7897,-0.003871885,0.026903125,1.4623320456471265,2863,19345.273497581482,143150000,0.029237574,52.93,0.9784951042383909,0.012396181,0.29936603,-5.766918
1432000,7950,-0.0037315576,0.02796613,1.7884310007708337,2864,19352.237669467926,143200000,0.028143963,59.49,0.9758227337151766,0.0126950005,0.31149805,-5.7711067
1432500,8139,-0.0044850307,0.029842546,1.5564203816228837,2865,19359.150388479233,143250000,0.030149043,56.08,0.9786679726094007,0.01190889,0.31866995,-5.7766223
1433000,8175,-0.0035693015,0.027835209,1.4389866135662124,2866,19365.7784576416,143300000,0.028264565,50.74,0.9791440293192863,0.011345886,0.3098,-5.781303
1433500,7836,-0.0024001033,0.02769913,1.945222654351237,2867,19372.46224117279,143350000,0.031106276,62.84,0.979925874620676,0.011548911,0.30847606,-5.784709
1434000,7644,-0.0024581864,0.029226959,1.6888450268335873,2868,19379.41701388359,143400000,0.028525205,63.32,0.979071332141757,0.011655457,0.31329596,-5.782688
1434500,7998,-0.0024050046,0.02819334,1.5311784972887836,2869,19386.51708006859,143450000,0.029134985,51.78,0.9810250159353018,0.011119466,0.30930394,-5.7881923
1435000,8424,-0.002188621,0.0294883,1.955731737428796,2870,19393.33120560646,143500000,0.02908756,60.71,0.9772208426147699,0.012989222,0.31346205,-5.7877455
1435500,7984,-0.00413483,0.02669567,1.3612508601506488,2871,19399.872563123703,143550000,0.02783834,48.68,0.978058572858572,0.012282428,0.29561204,-5.7821155
1436000,8057,-0.004264711,0.024872756,1.8060759726115247,2872,19406.712661981583,143600000,0.030228963,56.57,0.9823608845472336,0.01001332,0.28514993,-5.7822895
1436500,7804,-0.0027426896,0.029038334,1.81946197427882,2873,19413.398849248886,143650000,0.02929846,58.46,0.9788149446249008,0.011392206,0.321118,-5.7844143
1437000,7764,-0.0034263786,0.02683904,1.654148349790339,2874,19420.324219465256,143700000,0.02848911,52.15,0.9811563026160002,0.010488801,0.2995179,-5.785973
1437500,8002,-0.005293878,0.023605758,1.6895312309184738,2875,19427.426615953445,143750000,0.029537458,54.24,0.9817142505198717,0.00994844,0.27451998,-5.7935944
1438000,7923,-0.002817665,0.026289761,1.684858835270934,2876,19434.125331878662,143800000,0.02998023,55.69,0.9795588552951813,0.011744126,0.29644805,-5.793867
1438500,8068,-0.0038481366,0.0282873,1.9103804004361882,2877,19440.78369784355,143850000,0.029390063,59.53,0.9800796285271645,0.011262617,0.31153595,-5.793959
1439000,7986,-0.002326172,0.025572326,1.6988495561623131,2878,19447.608981847763,143900000,0.028176798,54.97,0.9789612926542759,0.011406001,0.292496,-5.7891455
1439500,8216,-0.002655109,0.029763347,1.4212975376193209,2879,19454.438430547714,143950000,0.030643634,49.36,0.9783920533955097,0.012124269,0.32153603,-5.7911115
1440000,8074,-0.0032350314,0.029074518,1.9297687415397378,2880,19461.113865852356,144000000,0.029319149,61.35,0.9754583667963743,0.014046486,0.31904602,-5.7929754
1440500,7997,-0.004356555,0.02490242,1.9053390793578728,2881,19467.83348608017,144050000,0.029641323,58.96,0.9812181387096643,0.010753835,0.28901607,-5.793322
1441000,8227,-0.0036642666,0.025841517,1.885717916783251,2882,19474.615134477615,144100000,0.028748045,58.59,0.9796181228011847,0.011500158,0.29376203,-5.7942066
1441500,7901,-0.003219182,0.028859945,1.9396888537375343,2883,19481.278472185135,144150000,0.029540338,56.07,0.9794926252216101,0.011578304,0.31209806,-5.7988977
1442000,8123,-0.0029484045,0.02836251,1.868740923613441,2884,19488.130833625793,144200000,0.029961882,56.9,0.9795553963631392,0.0115535855,0.30691198,-5.8053837
1442500,8155,-0.005290244,0.024550736,1.8412171980118728,2885,19494.929879903793,144250000,0.028576592,55.71,0.9781803116202354,0.012099545,0.27991796,-5.8106
1443000,8080,-0.004815943,0.024372205,2.0716441575394855,2886,19501.67914748192,144300000,0.029110195,66.15,0.982123713940382,0.00992709,0.28374198,-5.810918
1443500,7981,-0.003746454,0.02740381,1.9723234676264838,2887,19508.461470365524,144350000,0.029103572,58.58,0.9749301895499229,0.013718962,0.302068,-5.816824
1444000,8000,-0.0033313672,0.028996278,1.7815028470163088,2888,19515.021947145462,144400000,0.030302292,57.96,0.9802469126880169,0.011427897,0.31794006,-5.8292375
1444500,7635,-0.0041790055,0.0278915,1.8748002233785883,2889,19521.87040758133,144450000,0.029874478,59.28,0.9780654646456242,0.012913413,0.30390006,-5.840502
1445000,8035,-0.005081217,0.025032097,1.9171694480385486,2890,19529.076308488846,144500000,0.028691413,62.89,0.9813261460512877,0.01025951,0.28390002,-5.841361
1445500,7999,-0.003499787,0.026392179,1.5099130926608633,2891,19535.739493131638,144550000,0.029494314,50.82,0.9831207636743784,0.009841442,0.29802808,-5.847854
1446000,7921,-0.004051159,0.02685421,1.7781498430670764,2892,19542.549423217773,144600000,0.028377844,59.55,0.9807719700038433,0.010303702,0.30118006,-5.8580723
1446500,7938,-0.0017606455,0.028443329,1.9314080347689013,2893,19549.47124028206,144650000,0.029536044,55.76,0.9802077449858189,0.0106625445,0.31216797,-5.8664503
1447000,8044,-0.0028608197,0.02804314,1.7734991833078675,2894,19556.30639243126,144700000,0.028367776,63.76,0.9790374152362347,0.011469323,0.31051195,-5.8672624
1447500,7805,-0.004209223,0.02682242,1.7367769444793157,2895,19563.016443014145,144750000,0.028632639,59.43,0.9780372306704521,0.011987049,0.300738,-5.867838
1448000,8285,-0.0039048612,0.02835187,1.7349064251389064,2896,19569.91771221161,144800000,0.02930594,54.6,0.980565682053566,0.010966521,0.30696,-5.87641
1448500,7708,-0.0041904734,0.027706115,2.0548548260292954,2897,19576.448875427246,144850000,0.030347439,58.58,0.9806069936603308,0.0115335295,0.30802798,-5.875335
1449000,7867,-0.004077038,0.025922813,1.8268437332643952,2898,19583.514696598053,144900000,0.029249074,60.73,0.9804211165755987,0.011196093,0.29472798,-5.8746796
1449500,8377,-0.002976984,0.026979547,1.7844379528592982,2899,19590.41492843628,144950000,0.030580208,56.76,0.9813201408833265,0.010325096,0.302868,-5.8738194
1450000,8210,-0.0055740364,0.025545267,1.7545103092737555,2900,19596.998827934265,145000000,0.030234488,56.67,0.981321144849062,0.010689233,0.28887197,-5.867265
1450500,7995,-0.003753049,0.026206093,1.887448746059381,2901,19603.575578451157,145050000,0.029809527,66.96,0.9813867416232824,0.010128757,0.3005841,-5.867857
1451000,8117,-0.0028039068,0.028277595,1.7958327820773412,2902,19610.444691181183,145100000,0.029265374,56.02,0.9815351329743862,0.010238587,0.30915603,-5.870445
1451500,8151,-0.0025276626,0.030097311,1.6905983583124908,2903,19617.11226582527,145150000,0.02979157,51.28,0.9815411660820246,0.010471974,0.320022,-5.867131
1452000,7857,-0.002763367,0.03095273,1.7587859638814551,2904,19623.793346881866,145200000,0.028594043,54.95,0.9762475155293941,0.01298455,0.32831398,-5.862107
1452500,8178,-0.0043574315,0.026244223,1.869652121222025,2905,19630.781588077545,145250000,0.029354136,58.38,0.979740196838975,0.011002993,0.29704198,-5.8516145
1453000,7872,-0.0038751005,0.026060997,1.7394068951431836,2906,19637.53090953827,145300000,0.028056541,54.6,0.9795005042105913,0.011249205,0.29209602,-5.850647
1453500,8507,-0.0035392842,0.028004339,1.7911433391637548,2907,19644.41183447838,145350000,0.029108966,60.89,0.9780257642269135,0.012054671,0.30655006,-5.8497753
1454000,8548,-0.0033166043,0.02744696,1.9544166739357025,2908,19650.81385564804,145400000,0.030518185,60.21,0.9808599464595318,0.010621338,0.30790198,-5.845857
1454500,8265,-0.0029544733,0.027236698,1.7667704678987501,2909,19657.297872304916,145450000,0.030303843,51.96,0.9785768128931522,0.012004762,0.304568,-5.841723
1455000,8241,-0.0032734072,0.02643284,1.7296735921175788,2910,19663.933505535126,145500000,0.029406216,55.26,0.9804268553853035,0.010955087,0.29780203,-5.842967
1455500,8155,-0.0031810289,0.028279617,1.5158701716876204,2911,19670.647247076035,145550000,0.028737083,51.09,0.9764863736927509,0.013175889,0.3108741,-5.8295536
1456000,7933,-0.0034709156,0.026988469,1.5866959855557798,2912,19677.43622303009,145600000,0.029672127,53.83,0.9807139132171869,0.010823498,0.30160603,-5.822273
1456500,8048,-0.003457404,0.0280235,1.921885129203547,2913,19684.394563913345,145650000,0.030342657,59.22,0.9769208487123251,0.013103102,0.304248,-5.826008
1457000,8241,-0.0039098174,0.025554646,1.690704889753397,2914,19691.041669130325,145700000,0.028883591,56.37,0.9813324343413115,0.0101106465,0.29157206,-5.8158216
1457500,8294,-0.0028636775,0.026940508,1.6291807614563003,2915,19697.65757417679,145750000,0.030427841,55.11,0.9796315059065819,0.011424123,0.29669,-5.8123064
1458000,8078,-0.0044630677,0.023934176,2.0860658617420267,2916,19704.220895528793,145800000,0.029409643,60.47,0.9768499974161386,0.012456469,0.27540195,-5.8241115
1458500,8089,-0.0032946381,0.02960728,1.9014747960194653,2917,19710.97642493248,145850000,0.029437136,62.16,0.977349016815424,0.013088455,0.316518,-5.8339295
1459000,8184,-0.0025744904,0.027995044,1.9008118710891722,2918,19717.80719780922,145900000,0.0293897,59.14,0.9823918417096138,0.00995598,0.30901,-5.838241
1459500,8008,-0.0038455455,0.026788982,1.6111341668241586,2919,19724.53969359398,145950000,0.028610334,55.25,0.9792968966066837,0.011295886,0.29985392,-5.829716
1460000,8080,-0.0036114163,0.028865475,1.8612455842034978,2920,19731.354943990707,146000000,0.02892332,55.96,0.9771221727132797,0.01251393,0.312068,-5.820402
1460500,8155,-0.0024141322,0.028094273,1.9938437813430574,2921,19738.104465007782,146050000,0.028725611,61.01,0.9816462472081184,0.010558174,0.31056,-5.8121333
1461000,8224,-0.0038124248,0.026250003,1.6246683579678938,2922,19744.84961605072,146100000,0.029407063,50.14,0.9787681400775909,0.0112285195,0.293806,-5.8110576
1461500,7852,-0.0032472352,0.027026234,1.7144732961386036,2923,19751.592253923416,146150000,0.029387243,53.54,0.9772765766829252,0.013029559,0.30394197,-5.8198133
1462000,8093,-0.0036591412,0.027701609,2.125525641980421,2924,19758.504234075546,146200000,0.029745454,57.7,0.9755915980786085,0.014347307,0.30116996,-5.82326
1462500,8177,-0.0014986928,0.027685018,1.6282809400706537,2925,19765.1777946949,146250000,0.029941153,47.7,0.9813902284950018,0.010536525,0.308272,-5.8151
1463000,7794,-0.0031147085,0.027577173,1.9362795755706612,2926,19771.936869621277,146300000,0.029298171,59.23,0.979196535423398,0.011453911,0.30562198,-5.816495
1463500,8030,-0.002548967,0.028502615,1.6994309864291426,2927,19778.85865831375,146350000,0.029974444,52.87,0.9795055482536554,0.011912656,0.306682,-5.824492
1464000,8307,-0.0038257805,0.028092401,1.9384521045489236,2928,19785.636902093887,146400000,0.029900597,55.15,0.9802605789154768,0.011095748,0.31062996,-5.8251867
1464500,7604,-0.0030825818,0.026017226,1.6908906350298276,2929,19792.26122689247,146450000,0.029656531,59.71,0.9796397555619478,0.011702779,0.293436,-5.826132
1465000,8162,-0.0025808176,0.026704246,1.6075674135720328,2930,19799.404346466064,146500000,0.028517198,53.96,0.9784356281161308,0.012142762,0.29932404,-5.8286037
1465500,7935,-0.0030649994,0.026330767,1.8003618881182046,2931,19806.115547180176,146550000,0.030523626,55.63,0.9805333446711302,0.011675566,0.296308,-5.830642
1466000,7995,-0.0027845788,0.028312512,1.7363754874817823,2932,19813.08972811699,146600000,0.029448934,51.46,0.9802455306053162,0.011019694,0.308492,-5.835211
1466500,8267,-0.0035866168,0.024694478,1.904893884313533,2933,19819.894760370255,146650000,0.03134612,55.93,0.9833396896719933,0.009972893,0.285534,-5.840474
1467000,7915,-0.0034689165,0.025004258,1.9984149574201728,2934,19826.597314357758,146700000,0.029999297,56.83,0.9817160628736019,0.01041921,0.283776,-5.8398495
1467500,8067,-0.00311068,0.029549994,1.8768930430702313,2935,19833.420892953873,146750000,0.031399112,66.38,0.9798589553683996,0.011202399,0.319194,-5.837568
1468000,7926,-0.0027867586,0.029275382,1.5204989105393178,2936,19840.13858294487,146800000,0.029958423,54.54,0.9784313607960939,0.012035286,0.31889203,-5.8387585
1468500,8155,-0.002985848,0.026651256,1.7771889291686238,2937,19847.082715272903,146850000,0.03038531,54.32,0.9815499279648066,0.010598882,0.30268598,-5.8375683
1469000,8072,-0.0031333896,0.026323823,1.5870431021097466,2938,19853.777932167053,146900000,0.029602382,52.48,0.9803848192095757,0.01073272,0.29676202,-5.837539
1469500,7782,-0.0033721132,0.026500203,1.8099964314060344,2939,19860.525864839554,146950000,0.029739952,57.32,0.9770905878394842,0.01238597,0.293176,-5.8360486
1470000,8135,-0.0029256092,0.028692162,1.7939799013997253,2940,19867.51284480095,147000000,0.030370073,55.51,0.9811059646308422,0.011096537,0.31461993,-5.836897
1470500,8023,-0.0040016053,0.026666813,1.8458521004319481,2941,19874.29456090927,147050000,0.029150533,54.7,0.979133078828454,0.011080224,0.29805398,-5.8331976
1471000,8023,-0.00299441,0.028995208,1.8478833275998476,2942,19881.183563232422,147100000,0.03027125,60.42,0.9714983012527227,0.017350484,0.31121203,-5.831995
1471500,8235,-0.0025022565,0.02727885,1.903734786605346,2943,19887.93956899643,147150000,0.030301372,60.99,0.980328856036067,0.0110350605,0.30243197,-5.8296094
1472000,7956,-0.0022930936,0.028080154,1.8239696156148784,2944,19894.58083677292,147200000,0.02964417,60.41,0.9786401260644197,0.011726636,0.3058539,-5.8206983
1472500,8201,-0.0029665297,0.028467221,1.5953544419530044,2945,19901.376807928085,147250000,0.02975633,53.44,0.9732763487845659,0.014673624,0.31139207,-5.812944
1473000,8091,-0.0032072226,0.028803442,1.769878225796383,2946,19907.877519607544,147300000,0.029435601,55.87,0.9797205794602633,0.01135711,0.315716,-5.8104277
1473500,8184,-0.0035260115,0.02641243,1.8043733986331063,2947,19914.62447118759,147350000,0.030585753,56.53,0.9792154468595982,0.011944136,0.30030602,-5.804561
1474000,7869,-0.0019189715,0.031188428,1.4404230034074135,2948,19921.348202466965,147400000,0.03029962,49.61,0.9793656151741743,0.011579254,0.32408595,-5.8083024
1474500,7944,-0.004310168,0.025273466,1.9753026863855485,2949,19928.273117780685,147450000,0.030294724,58.03,0.9845633311197162,0.008235934,0.290672,-5.813854
1475000,7991,-0.0032137677,0.027819682,1.7228999455484517,2950,19935.08812880516,147500000,0.030487837,60.95,0.9816003926098347,0.010646708,0.30706206,-5.8014393
1475500,7936,-0.0044045295,0.028811583,1.988922867543006,2951,19941.918892145157,147550000,0.030150464,57.51,0.9801267683506012,0.011073556,0.31269193,-5.7912197
1476000,7990,-0.0027746484,0.02671916,1.660599580600683,2952,19948.81208872795,147600000,0.029929424,51.71,0.9823027290403843,0.010027734,0.30183804,-5.79665
1476500,7900,-0.0038079468,0.029333288,1.9445736492181458,2953,19955.563951730728,147650000,0.02938494,60.44,0.9762583877891302,0.013390221,0.31517205,-5.8052087
1477000,8207,-0.0013244596,0.027381163,1.8150497845641076,2954,19962.437502622604,147700000,0.03016996,56.23,0.9790438264608383,0.011518483,0.30708405,-5.808383
1477500,7999,-0.005466446,0.026368883,1.7707243438402656,2955,19969.158510684967,147750000,0.029913824,55.06,0.9800509363412857,0.010761338,0.29595003,-5.797588
1478000,8064,-0.0029907904,0.029344814,1.8072468664903136,2956,19975.93961071968,147800000,0.029637238,59.27,0.9767776764929295,0.012968426,0.316212,-5.788539
1478500,8171,-0.002261299,0.026202431,1.95229009848852,2957,19982.47939181328,147850000,0.030335972,54.59,0.9817643873393536,0.010769242,0.29933795,-5.785027
1479000,8520,-0.004063642,0.026095567,1.899869140498995,2958,19989.166578292847,147900000,0.029712211,57.72,0.9784186314791441,0.012013324,0.289054,-5.7814746
1479500,8121,-0.0026730702,0.027309105,1.7931754273562455,2959,19995.68608355522,147950000,0.028313039,58.82,0.9801351800560951,0.011007309,0.308136,-5.785581
1480000,8321,-0.0028494326,0.02573842,1.7329962279362008,2960,20002.351528167725,148000000,0.029653758,57.07,0.9778515715152025,0.01272056,0.29314604,-5.7901278
1480500,7993,-0.0023584636,0.026882088,1.908642880114785,2961,20008.895911216736,148050000,0.030195722,61.0,0.9797134455293417,0.011893118,0.30448806,-5.788808
1481000,7918,-0.0030327283,0.025318008,1.7415877514517342,2962,20015.782241344452,148100000,0.030329745,55.87,0.9839086011052132,0.0093097435,0.29383,-5.7944517
1481500,8157,-0.004228241,0.026266364,1.6127870710166463,2963,20022.746680498123,148150000,0.030371403,54.78,0.9804784748703241,0.010845675,0.298056,-5.791694
1482000,8102,-0.0032733933,0.02588009,1.5855601919854234,2964,20029.509194374084,148200000,0.030439278,53.92,0.9813227709382772,0.011084357,0.29945403,-5.7872376
1482500,8268,-0.0017805247,0.028472874,1.8660053758487811,2965,20036.19323682785,148250000,0.029737854,60.97,0.977851202711463,0.012642957,0.313412,-5.7904925
1483000,8083,-0.003921823,0.025060892,1.9729522614248163,2966,20042.782120227814,148300000,0.03123125,58.2,0.9834072235971689,0.009795368,0.293066,-5.7961025
1483500,7906,-0.0041195643,0.02547095,1.9730219120562105,2967,20049.63987803459,148350000,0.031291377,58.92,0.9830283168703318,0.010209275,0.29144207,-5.8020167
1484000,8041,-0.0036309285,0.028423956,1.725259707493533,2968,20056.57265996933,148400000,0.029466042,53.77,0.9807909689843655,0.010962499,0.30855796,-5.812274
1484500,8396,-0.004077713,0.027135627,1.7912191501820052,2969,20063.282907247543,148450000,0.030131375,58.22,0.9776337705552578,0.012617728,0.30044,-5.8252745
1485000,8220,-0.00245821,0.030122254,1.531829096692163,2970,20069.87957763672,148500000,0.029487243,60.5,0.9757931716740131,0.013328519,0.321914,-5.83287
1485500,8518,-0.0028956127,0.028394016,1.7314040265165387,2971,20076.492419958115,148550000,0.028873023,55.84,0.981872133910656,0.009647552,0.31007606,-5.8393426
1486000,8493,-0.0034370793,0.027788552,1.7455849212304748,2972,20082.989382743835,148600000,0.029610397,57.96,0.9792890287935734,0.01209223,0.30835998,-5.8504744
1486500,8313,-0.003250678,0.026989417,1.5549585584154557,2973,20089.363695144653,148650000,0.029463023,54.83,0.9785666465759277,0.012046162,0.30032596,-5.862593
1487000,7976,-0.003854943,0.027011678,1.907561051449993,2974,20095.869281053543,148700000,0.03022534,57.77,0.9819672983139753,0.010257669,0.30246398,-5.871402
1487500,8087,-0.004713424,0.028247504,1.5427793977349211,2975,20102.56744670868,148750000,0.028657757,55.95,0.9776675496250391,0.012298138,0.30652002,-5.871135
1488000,8010,-0.0027190712,0.02839058,1.6448652770648915,2976,20109.374005317688,148800000,0.030038023,53.33,0.9792213346809149,0.0116548035,0.309486,-5.8696513
1488500,8169,-0.0032858783,0.0275204,1.9525181743689608,2977,20116.020972967148,148850000,0.029763108,59.35,0.9810815993696451,0.010749392,0.30552804,-5.880491
1489000,7970,-0.003145961,0.028756252,1.5887324964193248,2978,20122.75373196602,148900000,0.028969927,48.47,0.9774897806346416,0.01281508,0.31063,-5.878242
1489500,8087,-0.0041118604,0.026795147,1.7192870134345868,2979,20129.656542301178,148950000,0.029564967,55.25,0.9823889117687941,0.010300089,0.299676,-5.8750715
1490000,8125,-0.0027783073,0.028034676,1.7865030194943392,2980,20136.444353342056,149000000,0.030130308,55.73,0.9786281138658524,0.012615584,0.30800804,-5.892159
1490500,7727,-0.0031301123,0.02646545,1.6859197854415833,2981,20143.154965400696,149050000,0.029604949,53.4,0.97906044870615,0.012192612,0.30139804,-5.897714
1491000,8069,-0.0034357668,0.026708161,1.742986788848575,2982,20150.22970509529,149100000,0.02962208,49.04,0.9791593123227358,0.011231854,0.29685804,-5.895871
1491500,8180,-0.0016777121,0.027349401,1.8875214848807809,2983,20157.111684560776,149150000,0.029400362,57.87,0.978628957644105,0.011983776,0.30622798,-5.8925004
1492000,8308,-0.003889666,0.025873043,1.5520086102081405,2984,20163.800908327103,149200000,0.030045515,48.18,0.9814361464232206,0.010405434,0.291872,-5.8971033
1492500,8155,-0.0037371353,0.028226735,1.6193473463204282,2985,20170.371599674225,149250000,0.02933018,56.41,0.9799806717783213,0.010568128,0.30670005,-5.8992186
1493000,8269,-0.0033297362,0.027866855,1.7384268774998055,2986,20177.094598531723,149300000,0.028787771,58.32,0.9789893459528685,0.011811465,0.31132406,-5.902312
1493500,7999,-0.002128456,0.029388053,1.734860890771597,2987,20183.843956708908,149350000,0.029897744,54.09,0.9800398498773575,0.01152928,0.31886005,-5.907878
1494000,8210,-0.0013059255,0.029416822,1.7305005168204297,2988,20190.634126663208,149400000,0.02942717,57.89,0.9745908435434103,0.014446966,0.32005993,-5.8979487
1494500,8044,-0.0019347243,0.028838355,1.8435848086702027,2989,20197.18246293068,149450000,0.029311959,56.87,0.9786253981292248,0.011867281,0.31209397,-5.889919
1495000,8177,-0.0031487376,0.02603403,1.6684256000748428,2990,20203.973784208298,149500000,0.02970939,54.59,0.9824317172169685,0.009847933,0.29477203,-5.8904543
1495500,7834,-0.0023393785,0.026500504,1.9736263610308378,2991,20210.46372127533,149550000,0.029168157,54.92,0.9825858920812607,0.00925167,0.29566604,-5.906765
1496000,8013,-0.0047132466,0.024186622,1.847288684369887,2992,20217.469275712967,149600000,0.029698737,58.44,0.9826145358383656,0.009868209,0.279766,-5.928018
1496500,8097,-0.0017319381,0.028645726,1.8995418050000443,2993,20224.22738814354,149650000,0.03050807,58.3,0.9767642766237259,0.013882116,0.30721593,-5.92726
1497000,8257,-0.0044980515,0.031123979,1.5386616871122534,2994,20230.89991736412,149700000,0.029048711,58.08,0.9797830581665039,0.011830087,0.32943198,-5.9352875
1497500,8106,-0.0038256943,0.02600018,1.8999847209545624,2995,20237.527054309845,149750000,0.027893906,59.3,0.9746439959853888,0.013987915,0.29402,-5.9397492
1498000,8509,-0.0040301215,0.026616551,1.664215282256264,2996,20244.251080513,149800000,0.02830911,54.87,0.9802737142890692,0.010765732,0.29705206,-5.937779
1498500,8063,-0.0034047079,0.025399335,1.7133062143510325,2997,20250.7019739151,149850000,0.029583752,60.7,0.9826597571372986,0.009780402,0.292462,-5.9407344
1499000,8040,-0.003387112,0.026034301,1.7706113945640392,2998,20257.472944021225,149900000,0.029627047,56.03,0.9800491463392973,0.010931811,0.29139405,-5.943103
1499500,8019,-0.003124688,0.027793638,1.4682972735505972,2999,20264.272138357162,149950000,0.02943422,52.48,0.9813974183052778,0.010733467,0.307666,-5.9549923
1500000,7907,-0.003262239,0.029728234,1.600154692968208,3000,20271.054179668427,150000000,0.028634503,57.14,0.9783143065869808,0.012050437,0.31967804,-5.9560084
1500500,7814,-0.0033593415,0.028373742,1.756822937839097,3001,20277.951348781586,150050000,0.0300936,58.17,0.9811203647404909,0.010720697,0.311908,-5.954243
1501000,8134,-0.0050103785,0.026510287,1.5708158032742359,3002,20284.988489627838,150100000,0.028798496,51.47,0.9832636676728725,0.009707531,0.2975,-5.9547167
1501500,7976,-0.0026356613,0.029386757,1.8705797742347658,3003,20291.660959482193,150150000,0.02952414,57.82,0.9809367395937443,0.010921532,0.316378,-5.9551997
1502000,8186,-0.00415495,0.028179793,1.6112407558716222,3004,20298.483340978622,150200000,0.029480869,48.5,0.9753154069185257,0.013497415,0.30931592,-5.961061
1502500,8024,-0.003027489,0.027460027,1.8582594248681925,3005,20305.11395382881,150250000,0.028695554,59.67,0.9807065650820732,0.010621421,0.30330002,-5.9633203
1503000,7828,-0.0025642363,0.029456189,1.98274017836251,3006,20311.974471330643,150300000,0.030120812,57.85,0.9765868000686169,0.013430705,0.315974,-5.953085
1503500,8040,-0.0030955903,0.03052369,1.922810342018056,3007,20318.605676651,150350000,0.028523775,57.95,0.9762725476175547,0.013651682,0.324016,-5.950262
1504000,7830,-0.0026633146,0.028869338,1.8754767538221495,3008,20325.481372594833,150400000,0.030230222,51.92,0.9770426973700523,0.013491636,0.31718594,-5.9475985
1504500,7767,-0.002781832,0.028682582,2.196912247607797,3009,20332.55336856842,150450000,0.030395478,67.48,0.9760708045214415,0.014280869,0.31487396,-5.9501586
1505000,7841,-0.0038977577,0.027560372,1.8056188309579375,3010,20339.583916187286,150500000,0.029682187,58.09,0.9805664159357548,0.01086141,0.304802,-5.960051
1505500,8235,-0.0035639748,0.031527165,1.8254339458834874,3011,20346.622337579727,150550000,0.029506318,60.56,0.9777896832674742,0.012741093,0.32908008,-5.975187
1506000,7884,-0.0028672684,0.026488269,1.526429159632462,3012,20353.266261577606,150600000,0.028231049,59.67,0.9804161917418242,0.010894942,0.2974559,-5.979702
1506500,8094,-0.0039273994,0.027348502,1.3553447018824227,3013,20360.335815668106,150650000,0.029706232,48.79,0.9785303175449371,0.012053229,0.30273995,-5.989749
1507000,8425,-0.0033392576,0.029962618,1.8683336554265406,3014,20367.12850189209,150700000,0.02886835,60.42,0.9764706790447235,0.0131559875,0.32037598,-6.0025697
1507500,8249,-0.0028129239,0.030672466,1.7326983241212293,3015,20373.59966993332,150750000,0.029392622,56.26,0.974821213632822,0.013776225,0.32476005,-6.011426
1508000,8151,-0.002961424,0.028838534,1.673755655806599,3016,20380.1909968853,150800000,0.029346483,52.46,0.9808183219283819,0.010537151,0.31330195,-6.0113664
