ep_reward_mean,n_updates,ep_len_mean,time_elapsed,true_reward,policy_loss,policy_entropy,clipfrac,total_timesteps,approxkl,fps,serial_timesteps,explained_variance,value_loss
9.605015686332226,1467,99.64,9915.119424581528,0.09216004,-0.007095546,-2.3636127,0.210404,73350000,0.017264534,7763,733500,0.9970318081323057,0.024384534
9.61995678922378,1468,93.67,9922.140088319778,0.092125975,-0.005092171,-2.359908,0.221708,73400000,0.018983293,7955,734000,0.9947647289372981,0.043595344
9.406449719552766,1469,89.01,9928.846813201904,0.09217631,-0.0055200593,-2.3679867,0.21421602,73450000,0.017779408,7884,734500,0.9966070814989507,0.02934374
8.724053353110904,1470,84.57,9935.812768220901,0.09417936,-0.0038285004,-2.3770237,0.211932,73500000,0.017908432,7758,735000,0.9973988113924861,0.022020936
9.672156029094332,1471,92.69,9942.83906340599,0.093773894,-0.0042520235,-2.3844204,0.23022003,73550000,0.019207884,8151,735500,0.9962984099984169,0.031458393
8.895105130458905,1472,85.28,9949.450980901718,0.09296418,-0.004686862,-2.3906553,0.22930397,73600000,0.020955775,7817,736000,0.994291462469846,0.050193597
9.884386814666213,1473,95.32,9956.181770086288,0.092626825,-0.0062414557,-2.3900712,0.24835397,73650000,0.02199649,8010,736500,0.995473550632596,0.0389818
8.23953078183098,1474,94.02,9962.874883890152,0.09087378,-0.006335416,-2.3898985,0.23061202,73700000,0.018696876,7862,737000,0.9969191916752607,0.025500573
9.986685118639143,1475,96.31,9969.46011710167,0.09272564,-0.0042835865,-2.3913872,0.25618795,73750000,0.023007784,8061,737500,0.994449142832309,0.04877279
9.108086435369332,1476,89.49,9976.244511604309,0.0953279,-0.0051506013,-2.3977177,0.23222807,73800000,0.020016117,7832,738000,0.9970576509367675,0.024637079
9.668610659302795,1477,93.25,9983.177113771439,0.09087039,-0.007483091,-2.4210322,0.20169002,73850000,0.01613336,8130,738500,0.9979614722542465,0.016145065
9.151598008787769,1478,90.54,9989.773392677307,0.09471245,-0.0037084075,-2.4369602,0.23743404,73900000,0.021634657,7810,739000,0.9955187463201582,0.039654896
9.46295177616892,1479,95.15,9996.702380657196,0.09332504,-0.0054120766,-2.4420621,0.22614397,73950000,0.01922787,7924,739500,0.9975689467974007,0.020333996
9.028769707903338,1480,87.43,10003.4409968853,0.091942355,-0.0054112677,-2.4365647,0.22421403,74000000,0.019163124,7860,740000,0.994930739980191,0.042552114
8.833204117990608,1481,88.99,10010.264238119125,0.097044244,-0.0073185186,-2.4414163,0.17873201,74050000,0.013934139,7885,740500,0.9987410808680579,0.010460477
8.806279733833653,1482,89.01,10017.17403459549,0.09283561,-0.006678456,-2.4510233,0.2512039,74100000,0.02201542,7683,741000,0.9966201209463179,0.029007683
10.734555882803543,1483,99.58,10024.255780935287,0.09538818,-0.0040941816,-2.4595282,0.22982796,74150000,0.019281266,7897,741500,0.9973973475862294,0.022738906
9.060250027193034,1484,86.99,10031.147552967072,0.09370153,-0.005236659,-2.4633982,0.22116007,74200000,0.01851656,8031,742000,0.9976649074815214,0.019711254
8.722145140618887,1485,86.02,10037.754474878311,0.097645156,-0.0071822344,-2.4683137,0.19654998,74250000,0.015469704,7947,742500,0.9985510923434049,0.012142829
7.396588292568558,1486,79.46,10044.608242750168,0.0927619,-0.007784412,-2.4766657,0.17820998,74300000,0.013817791,7825,743000,0.9986970813479275,0.010100919
9.024698055906702,1487,90.17,10051.535408735275,0.09387496,-0.0037115368,-2.4779716,0.216058,74350000,0.018002415,8024,743500,0.9955847933888435,0.038420394
6.682100136200315,1488,77.59,10058.196156263351,0.0913703,-0.0060305353,-2.481248,0.22537598,74400000,0.01876405,7932,744000,0.9954051971435547,0.03956667
8.087914081169147,1489,83.68,10065.069363594055,0.09217453,-0.007349036,-2.4863899,0.23116001,74450000,0.019346692,7916,744500,0.9957826291210949,0.036367357
8.6709455576049,1490,87.86,10071.71914768219,0.090446465,-0.0040804143,-2.4922678,0.23939995,74500000,0.02309418,7975,745000,0.9972407652530819,0.02251884
8.853034021836429,1491,88.88,10078.539427995682,0.09354618,-0.005627002,-2.4895763,0.23296803,74550000,0.019525386,7684,745500,0.9960804553702474,0.032884948
9.002840148947945,1492,89.61,10085.641966819763,0.09567695,-0.0055237343,-2.480908,0.21609397,74600000,0.017518645,7853,746000,0.9974291094113141,0.02231828
7.597159682582205,1493,81.52,10092.433010816574,0.09284965,-0.006540313,-2.4842672,0.19570003,74650000,0.015525623,7990,746500,0.9981520090950653,0.014701348
8.252094085113349,1494,84.92,10099.174313783646,0.09278281,-0.0059714885,-2.4795647,0.20930204,74700000,0.017076096,7843,747000,0.996826094808057,0.025906699
7.108853112288198,1495,83.33,10106.144936323166,0.09239962,-0.005902676,-2.4747465,0.258888,74750000,0.022351442,8235,747500,0.9943382479250431,0.047428504
9.213496730805781,1496,85.45,10112.631902694702,0.09759361,-0.004157577,-2.4700232,0.24039601,74800000,0.020624556,7888,748000,0.9963924931362271,0.032332137
9.60916493428449,1497,94.29,10119.47668337822,0.09462552,-0.006470557,-2.4673061,0.22337003,74850000,0.018763779,7756,748500,0.9964315372053534,0.030500691
9.365518957173482,1498,90.05,10126.399405479431,0.092436634,-0.0026155377,-2.4702423,0.25226802,74900000,0.022952903,7995,749000,0.9954648986458778,0.03740089
8.688089290246134,1499,84.62,10132.986610174179,0.095363975,-0.0040347283,-2.4679105,0.260866,74950000,0.023160791,7674,749500,0.9959653918631375,0.034788102
7.541289704908268,1500,83.61,10139.972040176392,0.09058717,-0.0058593345,-2.4666717,0.22285801,75000000,0.018513327,7624,750000,0.9967203694395721,0.026522052
8.850804262145102,1501,84.09,10147.110742807388,0.09486797,-0.0046864455,-2.4668438,0.19670795,75050000,0.016147282,7923,750500,0.9981498145498335,0.015713947
9.258419385564848,1502,99.75,10153.884413480759,0.091957316,-0.005809226,-2.464638,0.20711201,75100000,0.016408445,8036,751000,0.9978082661982626,0.017999614
6.961227964819736,1503,84.44,10160.387270450592,0.090688206,-0.00714589,-2.4617994,0.20584804,75150000,0.016916052,8003,751500,0.9980461776722223,0.014847422
9.665955619331799,1504,94.98,10167.175813913345,0.090654016,-0.006045301,-2.4591415,0.24455604,75200000,0.020893095,8003,752000,0.995774298440665,0.03333702
9.789511963620662,1505,102.94,10174.055082082748,0.09450172,-0.005146142,-2.4533842,0.23220803,75250000,0.020175645,7964,752500,0.9964968867134303,0.030697327
8.136555524604336,1506,86.69,10180.866208553314,0.09269195,-0.00790423,-2.4481666,0.21745797,75300000,0.017646072,8085,753000,0.9975993020925671,0.017948184
8.651366193540007,1507,89.3,10187.518636703491,0.093631044,-0.002821319,-2.4515836,0.26154798,75350000,0.024408666,8046,753500,0.9928312045522034,0.06259677
8.582270690131555,1508,85.7,10194.28743648529,0.09299536,-0.004757279,-2.4521656,0.24188401,75400000,0.021220895,8021,754000,0.9961459066253155,0.032560054
10.16028421143179,1509,95.25,10201.036035060883,0.09375924,-0.005698577,-2.4533858,0.226124,75450000,0.018273938,7762,754500,0.9970445886719972,0.0248489
7.0256542153170445,1510,77.36,10207.839646100998,0.09193039,-0.0029523596,-2.4550648,0.23179594,75500000,0.019351028,7702,755000,0.9955975576303899,0.035262663
9.592944572476899,1511,92.33,10214.868157863617,0.09129729,-0.0033267057,-2.4563437,0.24094997,75550000,0.021479886,8016,755500,0.9959039092063904,0.035427865
9.365512507369713,1512,87.22,10221.614768505096,0.094568856,-0.0067994506,-2.451187,0.23744202,75600000,0.021162758,7942,756000,0.9951466894708574,0.041063644
7.429219715343934,1513,77.96,10228.424116373062,0.09220395,-0.0054647475,-2.4565308,0.21239205,75650000,0.017758848,8105,756500,0.9962504811119288,0.033508807
9.572863260131125,1514,90.44,10235.02699637413,0.09599922,-0.004296402,-2.466271,0.25262007,75700000,0.021635577,8033,757000,0.9956846660934389,0.037911687
8.515915687618143,1515,84.21,10241.834189891815,0.094402306,-0.0058452724,-2.4663801,0.23763405,75750000,0.020961534,8109,757500,0.9958183034323156,0.035059348
10.522911578195199,1516,100.41,10248.435495138168,0.093949296,-0.0052410467,-2.4659877,0.23596798,75800000,0.020724153,7734,758000,0.9931908692233264,0.05989838
8.7510064725556,1517,90.19,10255.384846448898,0.09388546,-0.0062430594,-2.4657593,0.211354,75850000,0.017201826,7975,758500,0.9963303932454437,0.029413043
9.942823560347861,1518,97.33,10262.13386130333,0.093715236,-0.003595898,-2.4647274,0.20774002,75900000,0.01776674,7785,759000,0.9967974510509521,0.027612807
9.562315499519718,1519,96.02,10269.092452049255,0.09346229,-0.007469503,-2.4702613,0.20571204,75950000,0.016902953,7998,759500,0.9980299964081496,0.016341155
9.055404292264138,1520,95.7,10275.855591058731,0.091181494,-0.0064599086,-2.4835331,0.22358797,76000000,0.01962142,8032,760000,0.99684052541852,0.02658785
8.562252427822314,1521,82.04,10282.57609629631,0.09418089,-0.0055313585,-2.485382,0.21645595,76050000,0.018028237,8368,760500,0.9980534847127274,0.015619686
7.996214549872784,1522,86.41,10289.060007095337,0.09344617,-0.0055549275,-2.4737024,0.229664,76100000,0.019807693,7862,761000,0.9966785043943673,0.028304929
7.939604113360401,1523,80.77,10296.040491819382,0.091570675,-0.006209478,-2.461012,0.24046798,76150000,0.021186674,7816,761500,0.9961467625107616,0.031194985
8.564084944745481,1524,86.73,10303.052917957306,0.091961004,-0.0066388086,-2.458139,0.22844,76200000,0.019346338,8046,762000,0.9949506684206426,0.044641167
9.658688070386198,1525,97.95,10309.810560464859,0.09344979,-0.0043168715,-2.4649231,0.208238,76250000,0.016832698,7948,762500,0.9978504448663443,0.016951691
7.039753039653587,1526,71.44,10316.60660290718,0.09292918,-0.006967832,-2.474746,0.19982399,76300000,0.016225277,8102,763000,0.9974815179593861,0.021999607
7.810968277810516,1527,80.75,10323.33345746994,0.09253235,-0.0030204796,-2.4825063,0.24452198,76350000,0.021583999,7847,763500,0.9967238921672106,0.026688749
8.644187395043046,1528,88.89,10330.206300258636,0.092019044,-0.006015456,-2.4843345,0.24580604,76400000,0.022353353,8075,764000,0.996178790461272,0.033075526
8.239985365719331,1529,85.5,10336.860882997513,0.090532035,-0.005793634,-2.4943824,0.22370404,76450000,0.01922234,7854,764500,0.9969586953520775,0.025107792
9.07738543530635,1530,93.71,10343.767199993134,0.092077374,-0.0066037537,-2.501995,0.21280202,76500000,0.017328778,7921,765000,0.9976129559800029,0.019302545
9.301794645068584,1531,90.29,10350.295907020569,0.092381425,-0.0059068636,-2.5109308,0.22571,76550000,0.01939558,8044,765500,0.9970925331581384,0.024135761
9.692068234748149,1532,93.43,10356.847994565964,0.095525935,-0.0066062743,-2.5140824,0.23086397,76600000,0.020284696,7929,766000,0.9943552566692233,0.048966214
8.696644698546807,1533,88.89,10363.432622909546,0.09207361,-0.003293762,-2.5163844,0.24320596,76650000,0.022138061,8135,766500,0.9944599140435457,0.04874752
7.524745660068456,1534,79.18,10369.933925390244,0.09460968,-0.0060999338,-2.523311,0.21915999,76700000,0.0183812,7987,767000,0.9978704159148037,0.016976107
9.034516217955389,1535,88.43,10376.511214256287,0.09250579,-0.007876814,-2.5312643,0.20555599,76750000,0.016477698,7805,767500,0.998275269404985,0.013632152
8.847775049665506,1536,96.81,10383.269463300705,0.08994429,-0.0063500344,-2.5350049,0.21933803,76800000,0.01806047,8147,768000,0.9959343187510967,0.03308407
8.660882414453736,1537,85.35,10389.67797279358,0.09461179,-0.0047480483,-2.528925,0.24033402,76850000,0.021084337,7895,768500,0.9964291898068041,0.030508034
8.510539823585859,1538,88.54,10396.503885269165,0.09387301,-0.0065551507,-2.5197136,0.22464398,76900000,0.018753555,7806,769000,0.996834434568882,0.026098356
8.351496937903285,1539,89.91,10403.459231853485,0.08870526,-0.006186703,-2.521763,0.23437399,76950000,0.01943976,7734,769500,0.9957466665655375,0.034727164
8.962299990554383,1540,87.1,10410.135948419571,0.09053743,-0.005807709,-2.5342789,0.23309998,77000000,0.019291988,7847,770000,0.997530321823433,0.019610142
8.78908506587046,1541,87.88,10416.974909305573,0.09670918,-0.0053789215,-2.5410535,0.20940207,77050000,0.01681446,8084,770500,0.9980268813669682,0.015842075
8.556402358891791,1542,78.12,10423.626297473907,0.09443178,-0.0056856405,-2.5382547,0.21642,77100000,0.017636495,7854,771000,0.9978380056563765,0.01882343
9.087632942823038,1543,91.91,10430.554574012756,0.0930343,-0.003686641,-2.541591,0.23733602,77150000,0.021862058,8173,771500,0.9965323095675558,0.029538758
9.536672049584814,1544,91.27,10437.244045495987,0.09764004,-0.003957914,-2.5392036,0.24856402,77200000,0.02634791,7761,772000,0.9955329331569374,0.037265513
8.783498631556286,1545,87.23,10444.083568572998,0.09399874,-0.0034394087,-2.5430853,0.24090596,77250000,0.021773089,8126,772500,0.9960888233035803,0.03408425
9.330831670057123,1546,89.43,10450.51088643074,0.09445087,-0.0067490567,-2.5458343,0.20440395,77300000,0.016123207,7870,773000,0.9982026012148708,0.014400456
10.29020059424598,1547,99.36,10457.351463794708,0.09582925,-0.00684879,-2.549804,0.23817797,77350000,0.022566598,7997,773500,0.9946328727528453,0.04799598
8.811679740274121,1548,87.94,10464.000672101974,0.09506587,-0.0028527474,-2.5495183,0.22532801,77400000,0.018655889,7803,774000,0.996443388517946,0.030594707
8.224412419279396,1549,77.92,10470.86207985878,0.09442613,-0.0022128897,-2.544159,0.24925797,77450000,0.021970682,7948,774500,0.9969047773629427,0.025995342
9.301417226354243,1550,83.5,10477.73471570015,0.09687308,-0.0062307143,-2.553799,0.23147197,77500000,0.020279694,7565,775000,0.9966591037809849,0.030332856
9.18846088789156,1551,92.21,10484.880295038223,0.094001465,-0.0053771394,-2.5626867,0.24875401,77550000,0.023188679,8077,775500,0.996119829127565,0.034528796
8.851996303155465,1552,84.04,10491.6044049263,0.092645265,-0.004654274,-2.565035,0.22848,77600000,0.018782038,8001,776000,0.9978170553222299,0.017887935
8.719424983817152,1553,88.0,10498.424189567566,0.09405182,-0.0045401095,-2.5624323,0.23611805,77650000,0.021386078,7874,776500,0.9961227886378765,0.032406375
7.413540995899675,1554,76.4,10505.338235378265,0.095347986,-0.0032872907,-2.5654523,0.22582604,77700000,0.019570224,7903,777000,0.9951980947516859,0.041849766
9.627701756363676,1555,93.32,10512.220488548279,0.09378537,-0.0050729853,-2.562643,0.23037602,77750000,0.018920885,7817,777500,0.9982231829781085,0.01497008
8.946178236937994,1556,91.35,10519.066230297089,0.095998585,-0.0044734012,-2.5689511,0.23054594,77800000,0.019168522,7997,778000,0.997556776041165,0.021656418
9.527056544333172,1557,90.48,10525.862059116364,0.09474362,-0.0045066983,-2.5689797,0.26113394,77850000,0.022581117,8193,778500,0.9966989364475012,0.02829527
8.892499613013497,1558,85.89,10532.475915670395,0.09409661,-0.0060685743,-2.5739074,0.22765598,77900000,0.019814502,8025,779000,0.9951057359576225,0.04112685
8.42181805790664,1559,89.36,10539.161835432053,0.08943601,-0.0058622835,-2.5813334,0.224196,77950000,0.019388922,8106,779500,0.9958852422423661,0.035145774
9.119615725762342,1560,90.19,10545.571957111359,0.09214367,-0.0064443164,-2.5851107,0.218228,78000000,0.01742729,8281,780000,0.9977112514898181,0.017839622
8.888216704540827,1561,92.13,10552.067418575287,0.088917494,-0.0064122244,-2.594732,0.226812,78050000,0.01861675,8130,780500,0.9978588426019996,0.01723286
9.138465730477437,1562,89.51,10558.651931762695,0.09279716,-0.006231679,-2.5888543,0.24029206,78100000,0.021087987,8139,781000,0.9970069478731602,0.025047444
8.994215612269182,1563,88.67,10565.262009382248,0.09275266,-0.0062817,-2.5817182,0.22419006,78150000,0.018273493,8060,781500,0.9983122238190845,0.013805491
8.748917971650517,1564,85.44,10571.714491605759,0.09244516,-0.005926284,-2.5865924,0.23548001,78200000,0.019595671,8004,782000,0.9976874683052301,0.01927271
10.245078860536887,1565,98.46,10578.473742723465,0.0925315,-0.0029827177,-2.583432,0.24053206,78250000,0.022943247,8316,782500,0.9951883824542165,0.041050214
9.430218720448902,1566,91.56,10584.69588303566,0.091938265,-0.0072912364,-2.5870626,0.21216597,78300000,0.017901523,7933,783000,0.9981601439649239,0.014501894
9.054099458484634,1567,93.1,10591.444682359695,0.09219506,-0.0038097275,-2.5894709,0.23761801,78350000,0.020493045,8041,783500,0.9968952746130526,0.025235647
9.162529002192024,1568,92.48,10598.196596384048,0.09144314,-0.0048282566,-2.592118,0.23642801,78400000,0.019736711,7833,784000,0.9970541317015886,0.02426127
8.682127739543649,1569,82.48,10605.182673931122,0.091988936,-0.0074276077,-2.5760856,0.228304,78450000,0.019919617,8119,784500,0.9960643486119807,0.033139694
7.98272506780937,1570,83.33,10611.965046405792,0.093461394,-0.002456049,-2.5711453,0.24319796,78500000,0.021477258,8214,785000,0.9957013889215887,0.038242597
8.859160752084755,1571,84.32,10618.471984863281,0.094742626,-0.0039785043,-2.5720968,0.22267205,78550000,0.01871064,8010,785500,0.9982910399558023,0.014670691
9.203136161477888,1572,92.5,10625.094421386719,0.09091938,-0.0041841595,-2.5658176,0.24866998,78600000,0.022383962,8262,786000,0.9942660573869944,0.050740037
9.152965801105164,1573,85.39,10631.714703083038,0.09324397,-0.004302224,-2.5638819,0.23671006,78650000,0.020525597,8052,786500,0.995589385740459,0.038260356
9.368828778352071,1574,90.68,10638.485187768936,0.09245818,-0.0046132267,-2.5635908,0.26064005,78700000,0.023433099,8006,787000,0.995177011936903,0.04185205
8.802256506623598,1575,85.25,10645.23164486885,0.08918361,-0.005334033,-2.565798,0.26204997,78750000,0.024064407,7832,787500,0.9932550834491849,0.05975564
9.336705057231883,1576,86.23,10652.079269886017,0.09494246,-0.004024008,-2.5631526,0.23677401,78800000,0.021181023,8277,788000,0.9959535016678274,0.036341812
9.678328305547257,1577,94.74,10658.522510051727,0.092795186,-0.006048223,-2.571991,0.27037197,78850000,0.02413001,7786,788500,0.9940488818101585,0.052164808
8.357255962531559,1578,86.28,10665.558464765549,0.09432244,-0.004816884,-2.5891585,0.24200001,78900000,0.02158536,8220,789000,0.996684132842347,0.028175883
9.155815807873442,1579,98.8,10672.092967033386,0.09407846,-0.0049266024,-2.5983377,0.2309,78950000,0.02074032,8003,789500,0.9952890053391457,0.04082927
8.903447976543067,1580,85.81,10678.897637367249,0.088163264,-0.006811266,-2.5868816,0.24562196,79000000,0.022652892,7775,790000,0.995178569573909,0.040388826
8.981424380086828,1581,91.76,10685.907943487167,0.0929277,-0.0038696562,-2.591702,0.23032801,79050000,0.020178778,7699,790500,0.9965698160231113,0.03022201
8.634977041854945,1582,90.03,10692.754966974258,0.09147149,-0.0050570727,-2.5922883,0.23097,79100000,0.020006305,7620,791000,0.9956136802211404,0.03838428
8.081816004094216,1583,88.99,10699.743206262589,0.08960054,-0.007479598,-2.5956216,0.21984796,79150000,0.017864358,7773,791500,0.997157827951014,0.0228189
9.500603709717762,1584,89.02,10706.743280172348,0.09203341,-0.0019885094,-2.6081307,0.26453397,79200000,0.024963798,7870,792000,0.9953779494389892,0.03946804
8.591682167821126,1585,86.22,10713.641248464584,0.09527362,-0.0055645127,-2.616963,0.23813003,79250000,0.02027922,7823,792500,0.9969140659086406,0.026758308
8.03452527813366,1586,83.56,10720.502473592758,0.09129891,-0.004977563,-2.6198971,0.24802004,79300000,0.02103856,7889,793000,0.996974578127265,0.026737344
10.394462521853129,1587,98.44,10727.399460315704,0.094693065,-0.007042303,-2.6214292,0.21211603,79350000,0.017336871,8044,793500,0.9978217680472881,0.018018652
9.76616540146708,1588,92.22,10734.030686855316,0.09393248,-0.0068251514,-2.6259131,0.19927602,79400000,0.016142778,7894,794000,0.9979644387494773,0.01721141
8.997872956624015,1589,87.94,10740.795779705048,0.09551793,-0.0061658816,-2.6230175,0.260432,79450000,0.022234919,7660,794500,0.9958217088133097,0.037597217
9.907592082703049,1590,93.79,10747.8649456501,0.09520398,-0.006596274,-2.6236835,0.23794197,79500000,0.020146828,8027,795000,0.9965365868993104,0.030781686
7.961612673679338,1591,92.89,10754.654741048813,0.089575104,-0.0073170452,-2.624068,0.21589999,79550000,0.017123522,7801,795500,0.9982424568152055,0.0135813905
8.271579955826674,1592,79.8,10761.532141685486,0.09421932,-0.0056131757,-2.6324546,0.22746998,79600000,0.019338086,7674,796000,0.9961174649652094,0.034312498
9.969645171586162,1593,93.31,10768.503958702087,0.09513906,-0.004495745,-2.637162,0.23066406,79650000,0.01969315,7924,796500,0.9972535131964833,0.024044793
8.697443403201579,1594,82.27,10775.26453590393,0.09255129,-0.00519899,-2.631854,0.22879404,79700000,0.01993265,7829,797000,0.9971906205173582,0.023832042
9.481454574025555,1595,90.93,10782.19899892807,0.09533263,-0.0066422727,-2.6319265,0.19998007,79750000,0.015623085,7923,797500,0.999114298436325,0.0069672843
8.728900174048468,1596,86.03,10789.007409572601,0.09335287,-0.0038581481,-2.635425,0.258472,79800000,0.024675148,7742,798000,0.9955294616520405,0.03939864
9.80488378631082,1597,94.25,10795.970657348633,0.08950092,-0.0046205907,-2.6378706,0.26875,79850000,0.024879131,7817,798500,0.9951102631166577,0.041614752
8.332216671250643,1598,79.49,10802.787682056427,0.097898245,-0.0049491916,-2.6335473,0.23444994,79900000,0.020708987,8188,799000,0.995922218542546,0.03569984
9.832036991616697,1599,96.99,10809.343289136887,0.09540654,-0.007880344,-2.64438,0.23009805,79950000,0.01913408,7841,799500,0.9971079498063773,0.02477254
9.790405801500746,1600,94.85,10816.200932979584,0.092875175,-0.0038144288,-2.6495936,0.24422994,80000000,0.021930045,8202,800000,0.9958338956348598,0.037766654
8.301299520397588,1601,82.78,10822.913725852966,0.09577689,-0.007571246,-2.6594687,0.19331402,80050000,0.01500776,8027,800500,0.9991704059066251,0.006450263
8.6519912846656,1602,85.59,10829.37256860733,0.09219082,-0.004700937,-2.6680403,0.21238397,80100000,0.017099043,7874,801000,0.997734249336645,0.018528087
7.482782800540735,1603,82.52,10836.161714553833,0.09383514,-0.0035560664,-2.6621203,0.25604403,80150000,0.024518065,7927,801500,0.99618417955935,0.034008343
9.048823311761808,1604,91.03,10842.724468231201,0.09123484,-0.0024091387,-2.6706333,0.26436806,80200000,0.024368016,8140,802000,0.9961216219235212,0.033397533
9.41624295716054,1605,96.8,10849.326535701752,0.09232218,-0.0065155015,-2.6901715,0.24086995,80250000,0.02054149,7959,802500,0.9978248907718807,0.017993636
9.04110824209165,1606,87.94,10855.915286064148,0.09224572,-0.0068059685,-2.7041845,0.23246402,80300000,0.020518692,8219,803000,0.9973114831373096,0.022915127
9.067264838662304,1607,87.76,10862.421792984009,0.091007166,-0.0045717927,-2.7105966,0.24006599,80350000,0.02164654,8027,803500,0.9966950884554535,0.029062396
10.282953842058996,1608,93.79,10869.209978818893,0.092719816,-0.0050854683,-2.7118855,0.25453407,80400000,0.022585414,8148,804000,0.9948281389661133,0.042812403
8.433568909837632,1609,87.01,10875.619271993637,0.09092328,-0.0058861645,-2.7186148,0.26589006,80450000,0.02447468,8165,804500,0.9932434638030827,0.057366773
6.999020864603808,1610,73.55,10882.204992771149,0.093113646,-0.0014686862,-2.7156458,0.27472997,80500000,0.02721255,7627,805000,0.9957670322619379,0.037501734
8.165828526449914,1611,84.38,10889.374051570892,0.091484524,-0.0028904772,-2.708773,0.24176195,80550000,0.020864103,7860,805500,0.9951256103813648,0.041186582
7.788273946741174,1612,74.64,10896.324897527695,0.092016764,-0.005779728,-2.7048275,0.21989803,80600000,0.018172033,8191,806000,0.9975590091198683,0.018655876
10.061366983485058,1613,98.25,10902.853708982468,0.093149304,-0.0054723173,-2.6959333,0.24083197,80650000,0.020379186,7786,806500,0.9961394628044218,0.03294104
8.39006941132937,1614,88.46,10909.815114021301,0.094957724,-0.0072453804,-2.6987183,0.20037602,80700000,0.015525342,7870,807000,0.9987533164676279,0.010233991
8.346907365280058,1615,85.34,10916.612850189209,0.09189283,-0.0052537136,-2.7039216,0.23466803,80750000,0.020714026,7737,807500,0.99526392435655,0.04216029
8.73121175268243,1616,84.02,10923.366710186005,0.09796626,-0.0027834047,-2.711089,0.26312995,80800000,0.023868844,8084,808000,0.9952768478542566,0.043067455
9.714335839890046,1617,94.18,10929.863962888718,0.09902356,-0.0055452115,-2.7209766,0.23764199,80850000,0.020719804,7734,808500,0.9959907061420381,0.037650563
8.659399208182368,1618,85.85,10936.881831645966,0.09255865,-0.0067149224,-2.7236009,0.23201403,80900000,0.019843832,7991,809000,0.9975207082461566,0.0199455
8.469289132920967,1619,85.56,10943.653964281082,0.0980228,-0.0057119615,-2.7370272,0.25194204,80950000,0.022388477,7909,809500,0.9966605955269188,0.030431211
8.634725356159251,1620,90.47,10950.310605287552,0.09276235,-0.004917042,-2.7494767,0.21856803,81000000,0.018064719,7810,810000,0.9976686697918922,0.019526014
7.426856623486674,1621,77.76,10957.254819869995,0.09656705,-0.0070933364,-2.748542,0.23100996,81050000,0.01993922,7733,810500,0.9966868651099503,0.030357108
7.640023700553283,1622,83.9,10964.281934022903,0.09263926,-0.004576883,-2.7516625,0.26667,81100000,0.023502212,8060,811000,0.9976298345718533,0.019352341
8.785159367369342,1623,88.88,10971.033074378967,0.09354024,-0.0012457015,-2.7527552,0.278298,81150000,0.025290163,7871,811500,0.9963827556930482,0.030553525
9.510210668031068,1624,96.15,10977.822000026703,0.09131481,-0.004773067,-2.7542026,0.26547998,81200000,0.022957118,8229,812000,0.9959190115332603,0.034150597
8.578113451888822,1625,85.07,10984.45883512497,0.09079789,-0.0055755167,-2.7549033,0.24352,81250000,0.02067739,7953,812500,0.9962736135348678,0.030053444
7.871739416692581,1626,84.37,10991.139741420746,0.09138786,-0.005372158,-2.7571952,0.22091997,81300000,0.018697439,7834,813000,0.9971349451225251,0.024755247
7.7266886209877335,1627,84.63,10997.998501062393,0.0914671,-0.0040058224,-2.7653055,0.24074398,81350000,0.021619318,8116,813500,0.9966749863233417,0.02810628
10.010525822874333,1628,98.62,11004.420544624329,0.095832735,-0.0066009606,-2.7808774,0.215242,81400000,0.017148731,8007,814000,0.9983246861957014,0.014070088
10.063834860057614,1629,94.53,11011.116577386856,0.092860594,-0.004767415,-2.7803338,0.24704804,81450000,0.02145585,7746,814500,0.9958610679022968,0.03656447
7.421316951626722,1630,77.3,11017.9879925251,0.09748002,-0.004813548,-2.771131,0.22785196,81500000,0.018937463,7762,815000,0.9981945736799389,0.015597888
7.462114911428725,1631,78.14,11024.66079545021,0.09263729,-0.006058352,-2.7731147,0.22515592,81550000,0.018824607,8285,815500,0.9966412424109876,0.027712002
8.579145994244172,1632,85.34,11031.135470151901,0.09020208,-0.0034157503,-2.7612455,0.265398,81600000,0.026250102,8205,816000,0.9955842839553952,0.03726384
7.404044068420917,1633,79.61,11037.614454746246,0.0918268,-0.006097821,-2.7650373,0.23909993,81650000,0.019752776,7797,816500,0.9977859079372138,0.017504705
8.653952155469597,1634,85.85,11044.531362056732,0.094291165,-0.0025946496,-2.7696273,0.269324,81700000,0.028442409,7882,817000,0.9937386787496507,0.05630128
8.800217069272986,1635,84.16,11051.431215047836,0.09649539,-0.004339064,-2.7733865,0.22004198,81750000,0.017654205,7844,817500,0.9983048252761364,0.014572651
10.60163513224259,1636,97.74,11058.415446519852,0.09324232,-0.0038129287,-2.7733517,0.23079403,81800000,0.01939134,8027,818000,0.9971439731307328,0.024270378
9.6863729746639,1637,94.78,11065.129166603088,0.09480649,-0.006035963,-2.7665517,0.24399996,81850000,0.021179404,8236,818500,0.997493339702487,0.020525727
10.467970259565263,1638,101.83,11071.817861795425,0.09639714,-0.0074963616,-2.77588,0.19608,81900000,0.015311641,8270,819000,0.9989038208732381,0.0089334855
9.56208465099502,1639,88.14,11078.446058750153,0.09670221,-0.0047270167,-2.7906332,0.25912794,81950000,0.023103448,7984,819500,0.9973044507205486,0.022562876
