fps,time_elapsed,approxkl,policy_entropy,value_loss,explained_variance,clipfrac,serial_timesteps,ep_len_mean,n_updates,ep_reward_mean,policy_loss,true_reward,total_timesteps
8231,14037.75859951973,0.023719592,-5.0869637,0.021814039,0.995752623770386,0.28494397,1036000,49.05,2072,1.2608008428736504,-0.0052462234,0.007650158,103600000
8211,14044.356906175613,0.023284376,-5.0874524,0.016570138,0.9968447955325246,0.28500995,1036500,45.92,2073,0.9094062015168237,-0.0039305873,-0.00063749746,103650000
7749,14050.819039821625,0.024005825,-5.0856752,0.02479407,0.9949439717456698,0.28473395,1037000,47.46,2074,1.2508075920933697,-0.0037584845,0.002739299,103700000
7913,14057.824845314026,0.026023978,-5.0842977,0.03780076,0.9929665643721819,0.30025998,1037500,45.14,2075,0.5202636122846889,-0.005416879,0.0012275496,103750000
8208,14064.702785730362,0.026028367,-5.081611,0.02368397,0.9950969899073243,0.303238,1038000,44.94,2076,1.1810895926047504,-0.0042726602,0.0017539324,103800000
7742,14071.20240521431,0.023752976,-5.077767,0.019628512,0.9961428819224238,0.28463203,1038500,46.37,2077,1.0596621224846148,-0.004557487,0.008251403,103850000
8114,14078.188661336899,0.024704212,-5.080425,0.020430364,0.9958151644095778,0.29420805,1039000,47.97,2078,0.9924077465763549,-0.0037022699,0.0037589401,103900000
8322,14084.618765830994,0.023307577,-5.095979,0.027090032,0.9946078048087656,0.27854005,1039500,44.63,2079,1.0175569238655136,-0.004473091,0.0058742133,103950000
8032,14091.19892168045,0.025254233,-5.1124134,0.023964696,0.9955930151045322,0.29810798,1040000,45.24,2080,1.0330678731739318,-0.003917319,0.0027458456,104000000
8005,14097.983920812607,0.023890004,-5.127352,0.023345975,0.9953546822071075,0.28440398,1040500,42.45,2081,0.48525882329307934,-0.004719794,0.0055062245,104050000
8026,14104.703132390976,0.024674116,-5.1339664,0.021830985,0.9957406781613827,0.28896,1041000,48.3,2082,0.4115228279314397,-0.00501948,0.007296595,104100000
7591,14111.439777135849,0.025217814,-5.134666,0.025586765,0.9948933976702392,0.29677796,1041500,43.06,2083,0.9794412980854668,-0.0052389796,0.0014858467,104150000
7861,14118.60203742981,0.024312396,-5.1353607,0.024559611,0.9951013382524252,0.29208604,1042000,46.23,2084,0.6609513479835732,-0.0023530407,0.003992636,104200000
8282,14125.191672801971,0.021580486,-5.1218634,0.01597861,0.9969293305184692,0.26705196,1042500,46.48,2085,1.6047062749370797,-0.006134246,0.0061455183,104250000
8107,14131.629922389984,0.023826014,-5.1169934,0.02027966,0.9959953133948147,0.28438798,1043000,47.8,2086,0.7443056790371702,-0.005547172,0.0028813072,104300000
8117,14138.031771421432,0.024404706,-5.118681,0.021855544,0.9959140433929861,0.28921002,1043500,42.69,2087,1.2738891517408775,-0.004528731,0.0069099553,104350000
8221,14144.67336010933,0.02423984,-5.115028,0.018210225,0.9963560751639307,0.2909,1044000,49.2,2088,1.1762806606826053,-0.004127137,0.0043776566,104400000
7772,14151.175492286682,0.024423387,-5.1218953,0.020801526,0.9958875449374318,0.28983805,1044500,42.08,2089,0.25300591145602086,-0.004358319,0.0033150762,104450000
7917,14158.167150735855,0.02261985,-5.124401,0.027769156,0.9945568963885307,0.27766192,1045000,49.02,2090,0.979125530761412,-0.0049055927,-0.00036474245,104500000
8044,14165.08767747879,0.02271757,-5.121787,0.021893078,0.9959201514720917,0.27640203,1045500,47.39,2091,0.623663191883752,-0.004814761,0.0029906095,104550000
8086,14171.903012752533,0.023313368,-5.1235294,0.02240821,0.9955241428688169,0.28009203,1046000,43.83,2092,0.5014879958598248,-0.0047647883,0.0069491887,104600000
7791,14178.6641497612,0.024325304,-5.127519,0.026321089,0.9950370201840997,0.28853807,1046500,48.31,2093,1.193743373129546,-0.005608952,0.0055648303,104650000
7733,14185.593392372131,0.025447022,-5.130313,0.023312809,0.9953120755963027,0.29759398,1047000,46.78,2094,0.7823168875648753,-0.0041211536,0.0050644428,104700000
7891,14192.56998181343,0.02514101,-5.1273,0.030525677,0.9941523661836982,0.293178,1047500,50.02,2095,0.7379042111881426,-0.002815944,0.003343967,104750000
7551,14199.468664884567,0.023791594,-5.127747,0.017139439,0.9964465706143528,0.285724,1048000,48.41,2096,0.9064056056160916,-0.0051543033,0.0045185057,104800000
8063,14206.549662828445,0.024350854,-5.1255994,0.021573376,0.9957711794413626,0.29029807,1048500,48.07,2097,1.0179953303415732,-0.0035168761,0.004185155,104850000
7853,14213.023841381073,0.02678933,-5.1192656,0.027049493,0.9946149582974613,0.31127995,1049000,43.63,2098,0.8713616351169184,-0.0024621063,0.0047741346,104900000
7904,14220.027612686157,0.025364384,-5.1148043,0.026331495,0.994913968257606,0.29405808,1049500,39.94,2099,0.733762393177849,-0.003925664,0.0035453984,104950000
7769,14226.738848924637,0.023040345,-5.1223254,0.016240697,0.9968320457264781,0.28013802,1050000,43.76,2100,0.8098338659071487,-0.0048725884,0.005266031,105000000
7717,14233.834784507751,0.023416348,-5.1233587,0.021169685,0.9959755390882492,0.282074,1050500,46.6,2101,1.3473746517442031,-0.0044048,0.004689999,105050000
8007,14240.895483016968,0.023609998,-5.124119,0.017395044,0.9964147671125829,0.28209603,1051000,46.52,2102,0.4523574956403172,-0.004834044,0.003261882,105100000
7720,14247.627789020538,0.022296911,-5.1312165,0.021233948,0.9957631672732532,0.27340597,1051500,42.63,2103,0.9913950109712824,-0.005098899,0.0047505843,105150000
7698,14254.64346575737,0.023625683,-5.134373,0.019084187,0.9961712320800871,0.28566,1052000,45.12,2104,0.5591740465682505,-0.002970843,0.0039011037,105200000
8055,14261.50759267807,0.02581156,-5.1346807,0.022928247,0.9956705360673368,0.29766798,1052500,45.43,2105,0.9250065008582351,-0.0039546923,0.009334048,105250000
7910,14268.233089923859,0.023876507,-5.135078,0.01756405,0.9965701759792864,0.28547603,1053000,42.27,2106,0.6453075814027761,-0.0053481977,0.0015575956,105300000
7931,14275.11048746109,0.021572703,-5.135411,0.01394578,0.9971353693399578,0.26808202,1053500,47.33,2107,1.029004699175448,-0.0050274306,0.0017837642,105350000
7673,14281.884912490845,0.023034232,-5.1283207,0.017779034,0.9962662984617054,0.280218,1054000,45.39,2108,0.8733493951730543,-0.005948251,0.0063318284,105400000
7972,14288.878754377365,0.0232757,-5.11447,0.017442655,0.9967246679589152,0.28276998,1054500,47.86,2109,1.3347033657069824,-0.0049283244,0.0037728103,105450000
7958,14295.70403957367,0.023901973,-5.1188326,0.021282727,0.995901308953762,0.285936,1055000,47.88,2110,0.4539280033489922,-0.0040124864,0.004119686,105500000
8062,14302.383334875107,0.026411135,-5.1230316,0.024966722,0.9951865337789059,0.304928,1055500,44.06,2111,0.611629127343731,-0.004400028,0.0032010956,105550000
7877,14309.205549240112,0.023432227,-5.124462,0.021780226,0.9959370605647564,0.28201595,1056000,45.11,2112,0.9560023068951341,-0.0040335264,0.006741495,105600000
7705,14316.186777114868,0.027513184,-5.1169147,0.026458623,0.9953616387210786,0.31387803,1056500,49.16,2113,0.9053544955212419,-0.0030286256,0.0051395833,105650000
8130,14323.177144289017,0.025487423,-5.113417,0.030328672,0.9941892698407173,0.29676998,1057000,45.04,2114,0.7912256112127943,-0.0044994405,0.0040352684,105700000
7930,14329.779440879822,0.02254257,-5.1121063,0.0252309,0.9948857892304659,0.27292404,1057500,50.95,2115,1.4225878995985841,-0.0038574655,0.0052297353,105750000
8247,14336.526317596436,0.02521134,-5.110526,0.02604085,0.9947928730398417,0.29491597,1058000,44.13,2116,0.9272568452624546,-0.002945086,0.0049758735,105800000
7810,14343.089108467102,0.022325456,-5.1160736,0.020147879,0.9959897384978831,0.27264002,1058500,46.31,2117,0.8549148224947567,-0.0050029363,0.0012109401,105850000
8043,14349.967113733292,0.023633147,-5.106692,0.023558214,0.9952972759492695,0.28502202,1059000,46.22,2118,1.4024380024783385,-0.0054892423,0.007077214,105900000
7745,14356.669252634048,0.02386369,-5.102972,0.018551528,0.9964871178381145,0.287334,1059500,42.08,2119,1.1488678694919872,-0.0050773146,0.0050147874,105950000
7883,14363.580606222153,0.024808919,-5.095199,0.02465072,0.9948762631975114,0.293878,1060000,41.01,2120,0.21123086237963434,-0.0046613314,0.0018213147,106000000
8045,14370.373928070068,0.02581885,-5.094275,0.022221258,0.9957319935783744,0.301086,1060500,50.08,2121,1.4961309834910572,-0.003713377,0.0007397849,106050000
8189,14377.158046245575,0.02299084,-5.103786,0.017520187,0.9966050300281495,0.27766204,1061000,48.04,2122,0.9037550626277607,-0.0049885884,0.0027217164,106100000
7867,14383.935801506042,0.025026925,-5.099114,0.024468211,0.995361817535013,0.29497802,1061500,51.78,2123,1.2336506133305374,-0.0045046294,0.004532277,106150000
7679,14390.756807565689,0.024567142,-5.085112,0.025729956,0.9950177855789661,0.28886202,1062000,48.2,2124,1.1678602086236607,-0.0050685485,0.0063049053,106200000
8040,14397.744746208191,0.024412842,-5.0878434,0.02159151,0.9958684770390391,0.28881797,1062500,43.55,2125,0.9092634102329248,-0.004426792,0.005640201,106250000
7974,14404.478470087051,0.023675688,-5.096474,0.024722617,0.9950745203532279,0.284376,1063000,48.62,2126,1.5831643443939083,-0.005244532,0.005644082,106300000
8105,14411.313136339188,0.02428698,-5.0921454,0.021228276,0.9957724367268384,0.28956592,1063500,44.09,2127,0.4840265912807445,-0.004758681,0.00059101736,106350000
7665,14418.014508247375,0.025042778,-5.0799127,0.0333256,0.9932397459633648,0.29121804,1064000,41.7,2128,0.13206282100323732,-0.005606259,0.003219844,106400000
7997,14424.960084199905,0.023146743,-5.0762477,0.019217549,0.996275178855285,0.27882197,1064500,49.25,2129,1.4057025904929743,-0.0056980057,0.004437395,106450000
8103,14431.913736343384,0.025368547,-5.0735273,0.030998146,0.9939962676726282,0.29564002,1065000,46.8,2130,0.7231078881843496,-0.0050769467,0.0029872565,106500000
7862,14438.576927661896,0.023478081,-5.0700383,0.020857327,0.9959367597475648,0.28154194,1065500,41.34,2131,0.909863656550333,-0.005386916,0.00997199,106550000
7851,14445.303416490555,0.02381345,-5.067877,0.019415185,0.9961100798100233,0.286142,1066000,47.73,2132,1.1848393376134414,-0.0048816837,0.0051440657,106600000
8100,14451.959847211838,0.025045006,-5.068604,0.025776997,0.9948996482416987,0.29594594,1066500,39.07,2133,0.6239577592576461,-0.003876515,0.0023908268,106650000
7751,14458.525210380554,0.023987345,-5.062702,0.022729354,0.9955732766538858,0.2881,1067000,41.44,2134,0.37684031832504844,-0.0059221615,0.002957237,106700000
7813,14465.456273555756,0.023313513,-5.0555124,0.027068868,0.9944776310585439,0.28241998,1067500,47.05,2135,0.7347918404814755,-0.005787696,0.004618672,106750000
7834,14472.406485795975,0.028029317,-5.049537,0.033488367,0.9935144134797156,0.32040605,1068000,49.26,2136,0.9062397064412289,-0.0017588518,0.004566025,106800000
7817,14479.414876461029,0.023669105,-5.043042,0.02503646,0.9951555281877518,0.28356206,1068500,45.53,2137,1.4689043611428132,-0.002808192,0.001181255,106850000
7757,14486.394623279572,0.025048811,-5.037187,0.024764787,0.9950191378593445,0.29922393,1069000,46.94,2138,1.0929287942346126,-0.0033313918,0.00403479,106900000
7824,14493.132360696793,0.025142588,-5.035234,0.024569321,0.995390007738024,0.295882,1069500,48.5,2139,1.403243723277301,-0.0035560664,0.0021340076,106950000
7957,14500.09597992897,0.022105856,-5.0353336,0.018426646,0.9963790399488062,0.27044797,1070000,44.14,2140,0.41149775175373404,-0.0065106545,0.007477366,107000000
7928,14506.88027381897,0.025290813,-5.0359297,0.02659085,0.9948433865793049,0.29698598,1070500,50.22,2141,0.8152198612536449,-0.0053148028,-0.00020710264,107050000
7955,14513.587939739227,0.023560097,-5.0437856,0.022988457,0.9957143208011985,0.28114206,1071000,46.14,2142,1.1518230763079829,-0.0036549715,0.0045949025,107100000
7765,14520.422776937485,0.024140315,-5.043472,0.02648339,0.9949776623398066,0.287616,1071500,45.44,2143,1.1872590871214561,-0.0045768428,-0.00064758194,107150000
7903,14527.195874929428,0.021870684,-5.0323997,0.016637772,0.9967139877844602,0.27143,1072000,47.28,2144,1.3689597543633862,-0.005114564,0.0049282317,107200000
8366,14534.0095307827,0.023074714,-5.0246854,0.01865179,0.9962217062711716,0.27995998,1072500,46.21,2145,1.1491757828379559,-0.0043961694,0.0026793322,107250000
8086,14540.583658218384,0.024246933,-5.0135055,0.02318257,0.9954972602427006,0.28825995,1073000,41.17,2146,0.8387443529764187,-0.0036015557,0.0036515093,107300000
7829,14547.226217746735,0.024469072,-5.0072846,0.02214473,0.9957554386928678,0.28931597,1073500,46.39,2147,0.8154648476421426,-0.005073646,0.0020511542,107350000
8164,14554.060725688934,0.023307893,-5.0070863,0.020807974,0.9959534546360373,0.28204596,1074000,43.61,2148,0.4667414035617844,-0.0056373,0.004809003,107400000
7916,14560.757438898087,0.02216281,-5.003739,0.020487,0.9961682732682675,0.27306405,1074500,44.67,2149,0.9811294087972624,-0.00489809,0.0043644453,107450000
8012,14567.570058107376,0.023691034,-5.0010424,0.027613547,0.9946355330757797,0.28299606,1075000,48.26,2150,1.8133244406083031,-0.0054105073,0.0011689089,107500000
8108,14574.344474315643,0.023068119,-4.998763,0.013804859,0.9972976373974234,0.279394,1075500,50.45,2151,1.0665377672401155,-0.0051161502,0.006772641,107550000
7956,14581.065894126892,0.023688402,-4.993252,0.025586395,0.99499486759305,0.28624594,1076000,45.36,2152,0.9473169283814332,-0.0045990627,0.0052849078,107600000
7885,14587.892039060593,0.025904315,-4.988864,0.030449074,0.9940466303378344,0.30262393,1076500,49.31,2153,1.0348312609094865,-0.0025562972,0.0040743533,107650000
7996,14594.663234949112,0.024317827,-4.9855714,0.023990864,0.9952738266438246,0.29038814,1077000,52.93,2154,0.8063528824246532,-0.004210662,0.0013511236,107700000
7971,14601.380484342575,0.022365324,-4.9887733,0.019042036,0.9963324018754065,0.27291003,1077500,44.04,2155,0.719475183521783,-0.005321836,0.0019708802,107750000
7880,14608.052162408829,0.023803625,-4.984528,0.026461542,0.9947322010993958,0.28293797,1078000,43.7,2156,1.090214352623152,-0.0045738216,0.0040829224,107800000
8150,14614.960054397583,0.021078588,-4.9816613,0.017485563,0.9966359937097877,0.263582,1078500,46.12,2157,0.8478284676549811,-0.004704164,0.008131177,107850000
8030,14621.63656282425,0.022714581,-4.9805326,0.024031842,0.9950244575738907,0.27638796,1079000,47.62,2158,1.5014858594378893,-0.004653831,0.004414312,107900000
7685,14628.180594682693,0.022509772,-4.9736757,0.022146143,0.9955645827576518,0.27359593,1079500,44.87,2159,1.2771308513177064,-0.0041143303,0.001168924,107950000
7893,14635.136397361755,0.024230566,-4.9782867,0.022157805,0.9956292132847011,0.28802395,1080000,47.05,2160,1.224022653902066,-0.004321963,0.0030862107,108000000
7802,14641.847682476044,0.024966964,-4.9895663,0.020867478,0.9956509550102055,0.291408,1080500,45.97,2161,0.28581481524181984,-0.004393052,0.006910098,108050000
7890,14648.563174962997,0.024952948,-5.007095,0.026556807,0.9951636171899736,0.29244405,1081000,46.31,2162,0.9280350623995764,-0.005224855,0.005573314,108100000
7615,14655.459377288818,0.024612615,-5.020148,0.021906994,0.9957134444266558,0.28843203,1081500,48.85,2163,0.88718593238219,-0.0032432848,0.006168497,108150000
7813,14662.577988386154,0.027291518,-5.0123844,0.035208993,0.9931353637948632,0.30536202,1082000,48.03,2164,1.5912862246040367,-0.0012477839,0.005025514,108200000
7819,14669.346098899841,0.020943232,-5.0188766,0.020141901,0.9959182017482817,0.259646,1082500,46.56,2165,0.7681566930694317,-0.0058533875,0.009021762,108250000
7959,14676.158041000366,0.023682771,-5.026209,0.02327897,0.9953296487219632,0.28619596,1083000,44.96,2166,0.8972964929494901,-0.005522635,0.0017010914,108300000
8598,14682.933909654617,0.023658857,-5.0282645,0.02146677,0.9959773477166891,0.28265595,1083500,50.59,2167,0.9500562376241123,-0.0044300416,0.007906572,108350000
8068,14689.270342826843,0.021608641,-5.030407,0.016788803,0.9967430292163044,0.266564,1084000,47.11,2168,0.6525874779198785,-0.005700031,0.0038770721,108400000
7654,14696.052811145782,0.023875473,-5.035521,0.024222538,0.9953419868834317,0.286804,1084500,42.12,2169,1.0783998535921637,-0.0050712973,0.00068493234,108450000
7931,14703.05549287796,0.024061741,-5.043667,0.025747322,0.9947459842078388,0.28586397,1085000,45.61,2170,1.2435762384463305,-0.0035658896,0.008450497,108500000
7733,14709.915858268738,0.024610776,-5.0470753,0.024491841,0.9951342958956957,0.29186007,1085500,43.26,2171,0.8551155554780416,-0.0036585352,0.0032954388,108550000
8134,14716.966772556305,0.02206226,-5.046698,0.019546365,0.9961130158044398,0.267374,1086000,49.65,2172,1.3284499566934027,-0.005443164,-4.9825896e-05,108600000
7964,14723.377889633179,0.021860307,-5.040951,0.018159984,0.996552309487015,0.270398,1086500,45.7,2173,1.4185754771620032,-0.0063178563,0.0016456117,108650000
8019,14730.16992855072,0.022435272,-5.042502,0.024815505,0.9951647957786918,0.275132,1087000,48.36,2174,0.4511958665660768,-0.0042342898,0.004169614,108700000
7669,14737.053300380707,0.023664106,-5.0493636,0.018840633,0.9962431313470006,0.2838741,1087500,49.58,2175,1.6375668442615643,-0.0053065363,0.0049622585,108750000
7834,14744.105435371399,0.024062347,-5.047658,0.020699814,0.9958222745917737,0.2886961,1088000,48.19,2176,1.0734493460158319,-0.0050719236,0.004667697,108800000
8011,14751.051528930664,0.024102202,-5.044542,0.027126975,0.9947372763417661,0.28608203,1088500,46.98,2177,0.5709006429190776,-0.0058283657,0.0002187038,108850000
7878,14757.776856422424,0.023664761,-5.044875,0.021883763,0.9957113242708147,0.284706,1089000,44.65,2178,1.241416419090121,-0.0043737697,0.0051048705,108900000
7809,14764.626762390137,0.023413839,-5.0513787,0.023321057,0.9954538024030626,0.281496,1089500,42.94,2179,0.9515271131216123,-0.0047238446,0.010363845,108950000
7811,14771.516431570053,0.022985347,-5.047157,0.02592686,0.9950015642680228,0.27987194,1090000,48.13,2180,0.9792371387681851,-0.0048189256,0.0051195,109000000
7801,14778.380395412445,0.022111371,-5.0514174,0.014328207,0.9971792355645448,0.27250203,1090500,47.08,2181,0.9338836395870294,-0.0041168374,0.003843326,109050000
8219,14785.418782234192,0.027625538,-5.0524316,0.036984324,0.9932451942004263,0.31464806,1091000,44.41,2182,1.2322347581778013,-0.0032862213,0.00457126,109100000
7980,14791.889256954193,0.022263851,-5.0490513,0.016873248,0.9968621623702347,0.27442205,1091500,46.18,2183,0.9229010309636487,-0.0050703036,0.011115276,109150000
8126,14798.838881731033,0.02285218,-5.0550246,0.017685927,0.9966164794750512,0.277514,1092000,46.25,2184,1.2785022517442486,-0.0056011337,0.0028357217,109200000
7969,14805.495578050613,0.024004513,-5.064541,0.01664775,0.99674745160155,0.28872997,1092500,44.24,2185,0.7514127476385692,-0.004800562,0.002703159,109250000
8044,14812.352435588837,0.026164062,-5.0689654,0.023807362,0.9954662676900625,0.30140793,1093000,46.62,2186,0.872952722984337,-0.0050536315,0.0051041963,109300000
7692,14819.03002691269,0.023349091,-5.0714946,0.022277415,0.995762147475034,0.28249007,1093500,47.67,2187,1.3510628878375974,-0.0044081477,0.0073501873,109350000
8042,14825.884757995605,0.024680663,-5.0760646,0.0226658,0.995367560070008,0.290986,1094000,45.02,2188,1.0838086709863637,-0.0056527597,0.0030271397,109400000
7754,14832.426503658295,0.024943495,-5.076289,0.027896166,0.9943842561915517,0.29324,1094500,47.07,2189,1.3142816267098896,-0.0030033372,0.0022945877,109450000
7907,14839.428254365921,0.021745734,-5.075987,0.021475956,0.995696643833071,0.26621002,1095000,47.27,2190,0.8771803860755449,-0.006558898,0.0057216156,109500000
7559,14846.324889421463,0.024076711,-5.084091,0.02419229,0.9953586221672595,0.28529802,1095500,41.82,2191,0.43148872928915805,-0.004114675,0.007303364,109550000
7849,14853.489369869232,0.022579093,-5.0943966,0.020787092,0.9959576446563005,0.274864,1096000,52.29,2192,1.524778952825647,-0.004676874,0.005712806,109600000
7959,14860.248434305191,0.024576632,-5.097504,0.026870044,0.9949100483208895,0.29099202,1096500,45.79,2193,0.49066344646056675,-0.004621367,0.0050020115,109650000
8063,14867.129254579544,0.023909178,-5.090088,0.019681362,0.996361697325483,0.28667596,1097000,41.95,2194,0.35891607358182226,-0.0041346,0.0013451669,109700000
7775,14873.88208270073,0.021199303,-5.0911083,0.015682146,0.9969160761684179,0.265062,1097500,43.46,2195,0.6368693855574383,-0.0055758827,0.0024577135,109750000
7644,14880.86687040329,0.023549166,-5.104496,0.01877128,0.9963863440789282,0.28606403,1098000,42.21,2196,0.8291818779509709,-0.0052432544,0.009319167,109800000
7638,14887.861951351166,0.023470735,-5.1066923,0.026904188,0.9947774689644575,0.28390998,1098500,48.42,2197,1.1021685973351487,-0.0054110056,0.00670327,109850000
7652,14894.885363817215,0.024568547,-5.105846,0.023758488,0.9954955377615988,0.292228,1099000,44.27,2198,1.2220850041488667,-0.0031504873,0.0020344998,109900000
8033,14901.928963184357,0.025132824,-5.107949,0.02875856,0.9946461766958237,0.29596397,1099500,49.1,2199,1.227497800547426,-0.004288017,0.0050405706,109950000
8032,14908.557588338852,0.024593616,-5.1028314,0.01965361,0.996152377454564,0.291202,1100000,45.0,2200,0.7008270401101617,-0.005544709,0.0004896445,110000000
8135,14915.320878267288,0.025724025,-5.1099463,0.017839318,0.9964661640115082,0.300836,1100500,47.28,2201,0.9211343874550948,-0.0027023298,0.005979856,110050000
7935,14921.854560136795,0.024618922,-5.115356,0.02121676,0.9958989908918738,0.29074603,1101000,46.02,2202,0.3724413839760018,-0.0028590658,-0.0006298636,110100000
7917,14928.716556072235,0.022640109,-5.113236,0.014552126,0.9969696195330471,0.27874798,1101500,46.63,2203,1.2735796547471545,-0.0054186205,0.0026457577,110150000
7884,14935.427785158157,0.02779928,-5.107684,0.028987128,0.9942558519542217,0.30951193,1102000,46.58,2204,0.8270546286367244,-0.0016814193,0.002758296,110200000
8093,14942.308505773544,0.024389248,-5.101845,0.018986173,0.9963727032300085,0.29090604,1102500,46.9,2205,1.603835277827502,-0.004058445,0.00692101,110250000
7805,14948.926239013672,0.024660619,-5.0987487,0.030516753,0.9939685463905334,0.29060197,1103000,46.59,2206,0.3568770854315153,-0.004739423,0.0062210066,110300000
8073,14955.820271730423,0.023711909,-5.1015596,0.017369242,0.9963108247611672,0.285814,1103500,46.02,2207,1.0988813319566908,-0.0050822715,0.00303634,110350000
8069,14962.606066703796,0.023637107,-5.1100993,0.019462813,0.9962342546787113,0.28329206,1104000,43.67,2208,0.915414131979951,-0.006043979,0.0050283326,110400000
8040,14969.122559785843,0.02507615,-5.1134863,0.026992185,0.994432988576591,0.292444,1104500,44.53,2209,0.9575168721983937,-0.00384665,0.0017554476,110450000
7933,14975.906725168228,0.022595676,-5.119693,0.025302889,0.9951129956170917,0.273178,1105000,43.59,2210,0.9972169184248196,-0.005199081,0.005395493,110500000
8094,14982.664210796356,0.023952052,-5.1284413,0.019043181,0.9962307880632579,0.28754598,1105500,48.64,2211,1.2523421842322477,-0.0039527407,0.001982662,110550000
7992,14989.046740531921,0.023589741,-5.1221895,0.01777969,0.9965190584771335,0.28467402,1106000,48.53,2212,1.5525767257160987,-0.005238837,0.0062742466,110600000
7734,14995.744888305664,0.024654416,-5.118446,0.027427867,0.994968285318464,0.29299203,1106500,48.18,2213,1.0228121405046113,-0.004148389,0.0040635755,110650000
8311,15002.658110618591,0.02167819,-5.1145606,0.020537658,0.995948389172554,0.268504,1107000,44.24,2214,0.6761607602704862,-0.004992187,0.004535408,110700000
7917,15009.245854377747,0.026068494,-5.121831,0.027225513,0.9948459602892399,0.30107394,1107500,42.45,2215,1.2328840930989464,-0.0030123142,0.003984411,110750000
7920,15016.03325510025,0.023837151,-5.123913,0.03253673,0.9937080824747682,0.283016,1108000,48.33,2216,1.2505922646869294,-0.0050076433,0.006881893,110800000
7951,15022.617649555206,0.024797445,-5.1183305,0.026275037,0.9947365340776742,0.29171398,1108500,42.57,2217,0.8338100248946944,-0.004710907,0.0012283577,110850000
8118,15029.410225629807,0.025431948,-5.123712,0.02372583,0.9955191886983812,0.29929408,1109000,47.92,2218,1.733019006225295,-0.004026917,0.0055648927,110900000
7738,15036.092238426208,0.023748174,-5.1282063,0.016740665,0.9966795083601028,0.28614,1109500,50.31,2219,1.2640820970881395,-0.0049275416,0.006122448,110950000
8135,15043.107960939407,0.023391487,-5.1238613,0.02014437,0.9963588819373399,0.282916,1110000,48.18,2220,1.3596292442024696,-0.005550713,0.002878268,111000000
7922,15049.637214899063,0.024348414,-5.117089,0.02022295,0.9959119255654514,0.28827196,1110500,46.63,2221,0.5978825555029471,-0.0037367346,0.0074854144,111050000
7886,15056.346765518188,0.026358638,-5.119397,0.021175837,0.9958390910178423,0.30435,1111000,47.17,2222,1.1789163824663773,-0.00359115,0.0036993132,111100000
7950,15063.279641389847,0.023232952,-5.110663,0.022478564,0.9955827626399696,0.2813039,1111500,45.19,2223,0.7555407650885536,-0.0049766074,0.004224383,111150000
7857,15069.950418710709,0.025907226,-5.0998564,0.028721957,0.9943125802092254,0.30195597,1112000,40.23,2224,0.6675810355662088,-0.0027371617,6.066823e-05,111200000
8154,15076.864329576492,0.02269413,-5.100738,0.024481604,0.9950925069861114,0.27293196,1112500,43.75,2225,1.0283619164584161,-0.0053495835,0.006713991,111250000
7972,15083.522982597351,0.022797046,-5.1173253,0.01793876,0.9966121627949178,0.27900395,1113000,49.26,2226,1.887972813319284,-0.004541415,0.008627857,111300000
8214,15090.394357919693,0.025250472,-5.1263533,0.024330087,0.995277707464993,0.296864,1113500,40.48,2227,0.8521816252594635,-0.0045700613,0.0019226412,111350000
7671,15096.965284109116,0.021531189,-5.1264176,0.0155153135,0.9969263051170856,0.26717803,1114000,46.21,2228,1.2430758585871444,-0.0067276764,0.00946159,111400000
8009,15103.977118730545,0.023704404,-5.120621,0.019653093,0.9961102684028447,0.28481597,1114500,45.84,2229,1.0779568148450402,-0.005244042,0.007123611,111450000
7653,15110.660786628723,0.026881583,-5.118921,0.027923208,0.9943899139761925,0.30741602,1115000,43.6,2230,1.0573029890813996,-0.0035287049,0.0024302257,111500000
7917,15117.734308481216,0.024144433,-5.1147227,0.025752679,0.9950029160827398,0.286306,1115500,45.16,2231,0.3737777954599574,-0.006014547,0.0031825893,111550000
8013,15124.510416984558,0.02398967,-5.109733,0.028086707,0.9948230776935816,0.286834,1116000,44.3,2232,0.9988651864632265,-0.0051089604,0.0012611637,111600000
7774,15131.359787940979,0.023758907,-5.1097746,0.0180053,0.9967052936553955,0.28329197,1116500,44.66,2233,0.9229539498728263,-0.004355675,0.0042201364,111650000
8162,15138.375099420547,0.022891557,-5.110317,0.025672045,0.9948987234383821,0.27920994,1117000,41.74,2234,0.6477237200169043,-0.004802407,0.002030092,111700000
8009,15144.73111796379,0.023465194,-5.114382,0.019487483,0.9963880097493529,0.28098804,1117500,44.89,2235,0.5772928164629048,-0.005313918,0.00295953,111750000
7882,15151.49452137947,0.025246466,-5.115293,0.030191626,0.9944321443326771,0.29497194,1118000,46.43,2236,0.8099749978779073,-0.0041669374,0.0015702663,111800000
7931,15158.386659860611,0.022942083,-5.1166487,0.014644943,0.9969751504249871,0.27896798,1118500,52.04,2237,0.8159242396245827,-0.0050964714,0.005954013,111850000
8204,15165.292934179306,0.023301244,-5.1232457,0.026429405,0.9947021948173642,0.28005803,1119000,52.17,2238,1.0455628606138998,-0.004866329,0.0037296338,111900000
7978,15171.988339662552,0.022383612,-5.1235723,0.027912874,0.9949306193739176,0.27354196,1119500,49.95,2239,0.9180665231231433,-0.005769138,0.0029550795,111950000
8071,15178.736640691757,0.024187976,-5.118966,0.021751018,0.9956977204419672,0.28986397,1120000,53.01,2240,1.615258239150462,-0.0040605715,0.005150478,112000000
