fps,value_loss,true_reward,clipfrac,policy_entropy,explained_variance,approxkl,serial_timesteps,n_updates,ep_len_mean,time_elapsed,policy_loss,total_timesteps,ep_reward_mean
8249,0.14867187,0.0804834,0.31851608,-5.9423733,0.9415060766041279,0.06350414,1151000,2302,498.29,15216.919296979904,-0.00017555791,115100000,41.18958290216086
8354,0.04455074,0.08557016,0.390898,-5.9333935,0.9453856125473976,0.079067,1151500,2303,500.0,15223.509485960007,-0.00048216764,115150000,42.785074738089754
7961,0.029040266,0.086997546,0.33131596,-5.9265666,0.9713119883090258,0.039004732,1152000,2304,500.0,15229.746716499329,-0.00068763964,115200000,43.498775606883754
8054,0.123607896,0.08304876,0.35600594,-5.9310713,0.9467339627444744,0.07127066,1152500,2305,498.03,15236.537135124207,-0.00036962877,115250000,42.38949128007845
8174,0.16424811,0.08170786,0.23332001,-5.9415636,0.9434553682804108,0.13604929,1153000,2306,496.96,15243.204438447952,-0.0021272271,115300000,42.44773843840321
8314,0.050953202,0.08386561,0.3649361,-5.9451694,0.960432980209589,0.048138462,1153500,2307,500.0,15249.96465086937,-0.0011296808,115350000,41.93281049018165
8213,0.008314141,0.08683175,0.35905597,-5.9423637,0.9858792098239064,0.041141823,1154000,2308,500.0,15256.399448156357,0.003254154,115400000,43.41587475004446
8336,0.030578062,0.0848908,0.45587593,-5.930012,0.9708795435726643,0.06326928,1154500,2309,500.0,15263.102175712585,0.0021150755,115450000,42.445400607465146
7857,0.3740719,0.08060355,0.27931604,-5.9276443,0.8813481479883194,0.24662313,1155000,2310,498.11,15269.59504699707,-0.0021056402,115500000,41.99672426065783
7908,0.04268074,0.08385408,0.34598804,-5.9341807,0.9721607472747564,0.038994256,1155500,2311,499.53,15276.490713119507,-0.0026535564,115550000,42.17250525219148
8275,0.12053753,0.083261035,0.358274,-5.93518,0.9497029110789299,0.06268787,1156000,2312,497.98,15283.397489786148,-0.0012861294,115600000,42.58005323654799
8065,0.109963015,0.08309332,0.35224196,-5.942049,0.9380998350679874,0.06142545,1156500,2313,498.19,15290.043078899384,-0.000920925,115650000,42.487270887066806
8306,0.059943248,0.08629828,0.34932998,-5.9433527,0.9525620527565479,0.044197325,1157000,2314,498.82,15296.708079576492,-0.001620103,115700000,43.680111102747816
8292,0.039412044,0.08568459,0.34995002,-5.9522862,0.9667696170508862,0.046714097,1157500,2315,499.41,15303.259966135025,0.00092524814,115750000,43.12364994170645
8104,0.03476439,0.08475716,0.27291194,-5.9553447,0.9749379716813564,0.036132492,1158000,2316,499.59,15309.735191345215,-0.0029500518,115800000,42.61832684021128
8271,0.06677382,0.082211524,0.44167408,-5.9711018,0.9599213302135468,0.05503504,1158500,2317,499.53,15316.496857404709,0.00016078261,115850000,41.38291157646352
8131,0.084661745,0.079730205,0.23476797,-5.97801,0.9429732784628868,0.031000284,1159000,2318,499.47,15322.975829601288,-0.004820865,115900000,40.087576000111966
8261,0.01360728,0.0853544,0.3098299,-5.9684687,0.9855771670117974,0.033090457,1159500,2319,500.0,15329.478731155396,-0.00094308885,115950000,42.67720395218346
8308,0.13013743,0.079786494,0.2202,-5.964064,0.948148213326931,0.092233,1160000,2320,498.46,15336.060943603516,-0.003747837,116000000,40.571627331916844
8196,0.04831001,0.08681299,0.37319198,-5.9709873,0.9533239044249058,0.06193698,1160500,2321,498.81,15342.301409482956,0.0012050313,116050000,43.93218085425022
8569,0.07296443,0.08600305,0.27674207,-5.968624,0.9429635629057884,0.08005619,1161000,2322,498.81,15348.79654431343,-0.0009129166,116100000,43.525212266834934
8328,0.08383345,0.08427826,0.3240359,-5.965341,0.9530648849904537,0.044864327,1161500,2323,498.33,15355.188333034515,-0.0012665126,116150000,43.00086592146638
8246,0.123006105,0.08336435,0.2232121,-5.9662056,0.9393093138933182,0.09342614,1162000,2324,498.94,15361.629529476166,-0.002866783,116200000,42.361804923317266
8199,0.048858266,0.08538421,0.298646,-5.9654818,0.9692218713462353,0.097380124,1162500,2325,498.66,15368.191824674606,-0.0020956958,116250000,43.38621084387234
8510,0.06969038,0.083662696,0.34250396,-5.96708,0.9543044194579124,0.047262467,1163000,2326,499.42,15374.864713430405,0.00062917976,116300000,42.12203588785395
8516,0.046298437,0.083366394,0.374976,-5.9708476,0.9664062671363354,0.04959634,1163500,2327,499.08,15381.134620666504,-0.00058865914,116350000,42.15395009386719
8067,0.048972294,0.085651845,0.285868,-5.9735265,0.9648227468132973,0.03842227,1164000,2328,499.39,15387.527673482895,-0.0022708809,116400000,43.25550036735254
7929,0.032231323,0.083222516,0.46948382,-5.9776974,0.9779737871140242,0.10610588,1164500,2329,499.37,15394.1699655056,0.0016455031,116450000,41.88116255308503
8213,0.02895423,0.084788226,0.26628804,-5.9804063,0.9821779895573854,0.06325246,1165000,2330,498.29,15400.746921777725,-0.0027551546,116500000,43.20266170129693
8011,0.03371939,0.08460293,0.43282402,-5.9792852,0.9699316434562206,0.056304865,1165500,2331,499.34,15407.231040000916,0.0009595305,116550000,42.55385066479004
8169,0.06352233,0.08568195,0.34703597,-5.9770074,0.9611274749040604,0.052601587,1166000,2332,497.98,15414.018191814423,-0.0024505355,116600000,43.71897107587469
8319,0.06129903,0.08499432,0.44956788,-5.9776387,0.9545630440115929,0.070677206,1166500,2333,499.5,15420.708141803741,-0.00029094116,116650000,42.73903985412651
8316,0.050784573,0.082636535,0.27588606,-5.9854193,0.975568026304245,0.05066696,1167000,2334,497.73,15427.244976758957,-0.0007894966,116700000,42.387841775710825
8051,0.01859979,0.0855336,0.327022,-5.981845,0.983411893248558,0.03677987,1167500,2335,498.99,15433.598418712616,-0.00094979187,116750000,43.23227544195406
8148,0.0757591,0.0829063,0.45246994,-5.9876666,0.9556904286146164,0.06929177,1168000,2336,498.82,15440.30728316307,-0.0004926024,116800000,41.999711940313006
8069,0.0263724,0.08686523,0.467576,-5.989111,0.9627093486487865,0.0830636,1168500,2337,500.0,15446.942425727844,0.0043575093,116850000,43.43261689401561
7949,0.050497543,0.084340915,0.27771804,-5.9793634,0.9691832698881626,0.036565196,1169000,2338,498.82,15453.706913948059,-0.0006581112,116900000,42.738638793597076
8091,0.011705887,0.08641881,0.31956205,-5.9645667,0.9761205110698938,0.032977287,1169500,2339,500.0,15460.41961312294,0.001578103,116950000,43.209406245216925
7999,0.01785492,0.08517512,0.4224161,-5.945216,0.9729412365704775,0.051706627,1170000,2340,500.0,15466.906021118164,0.002924336,117000000,42.58755717654734
8034,0.082533926,0.08311907,0.34267986,-5.932292,0.950397178530693,0.044562273,1170500,2341,499.46,15473.732768058777,-0.0009412459,117050000,41.828870299879
8005,0.17467344,0.07979625,0.35776398,-5.9326873,0.9412372894585133,0.2143528,1171000,2342,498.06,15480.307922124863,-0.004620781,117100000,40.993978234985136
7974,0.08666709,0.082466066,0.37087998,-5.9411635,0.9538612961769104,0.03943335,1171500,2343,498.82,15486.92331957817,-0.001479896,117150000,41.803701368637576
8151,0.2043542,0.080559075,0.295408,-5.936416,0.9539687186479568,0.10412368,1172000,2344,495.76,15493.705226182938,-0.002459603,117200000,42.847525646689554
8059,0.104632206,0.08343772,0.20954199,-5.9457655,0.950666006654501,0.054561477,1172500,2345,498.06,15500.246386766434,-0.0025954903,117250000,42.694328862793064
8386,0.0288581,0.08825815,0.35651195,-5.956997,0.9347823858261108,0.06444735,1173000,2346,500.0,15506.937546253204,0.0005419467,117300000,44.1290731124625
8272,0.16044794,0.08246528,0.291508,-5.966005,0.9383343234658241,0.11179607,1173500,2347,496.71,15513.368393421173,-0.0019224498,117350000,42.54922677693517
8297,0.0566707,0.08513957,0.38668808,-5.9669538,0.9485646560788155,0.060621444,1174000,2348,499.35,15519.797280311584,-0.00087360566,117400000,42.88968399738437
8146,0.094039336,0.08216768,0.32975206,-5.959104,0.9615637958049774,0.067515016,1174500,2349,497.98,15526.198925495148,0.0001259897,117450000,42.14717810147391
8265,0.063063234,0.08333622,0.30671,-5.961956,0.9598955735564232,0.05994095,1175000,2350,498.84,15532.855702877045,-0.001326911,117500000,42.18884585947206
8350,0.028054008,0.0869622,0.31061402,-5.9602666,0.9632833153009415,0.03329131,1175500,2351,500.0,15539.490527629852,-0.001064722,117550000,43.48109722492174
8412,0.107886694,0.084084444,0.27199796,-5.9610248,0.931426540017128,0.041884948,1176000,2352,498.73,15545.899986743927,-0.0033901439,117600000,42.72251839326822
8625,0.013411181,0.08571398,0.38131398,-5.964928,0.9811101146042347,0.045098986,1176500,2353,500.0,15552.26502084732,0.001054926,117650000,42.856990673208564
8379,0.0153365545,0.0878674,0.48253208,-5.959617,0.9700264539569616,0.062251993,1177000,2354,500.0,15558.569059610367,0.0017432879,117700000,43.93370123851575
8387,0.13573655,0.080368154,0.23052193,-5.956681,0.9505527839064598,0.2701419,1177500,2355,497.62,15564.818601846695,-0.0055086585,117750000,41.37831317580334
8374,0.060909405,0.08694647,0.36321804,-5.9741387,0.9414681009948254,0.070279196,1178000,2356,499.42,15571.25088095665,-0.0017190044,117800000,43.74430850224349
8695,0.06653145,0.08207601,0.34773007,-5.979998,0.9647254981100559,0.062541135,1178500,2357,498.86,15577.802199602127,-0.0010292421,117850000,41.60446337434365
8208,0.034154564,0.08599952,0.40677798,-5.9792523,0.9665698371827602,0.04815577,1179000,2358,499.56,15584.080716371536,0.0019112005,117900000,43.219622476762595
8291,0.04960978,0.0848412,0.49491203,-5.9719486,0.9559477008879185,0.07191962,1179500,2359,499.4,15590.639613628387,-0.00029021525,117950000,42.698891988642735
8237,0.41511762,0.07132989,0.287296,-5.958387,0.9356765523552895,0.073694915,1180000,2360,494.91,15597.087187767029,-0.0024957564,118000000,38.54098013235943
8262,0.10437534,0.08527555,0.29293403,-5.958586,0.9362708777189255,0.040773597,1180500,2361,498.55,15603.690623283386,-0.0006853783,118050000,43.27869179925456
8145,0.20298536,0.0813926,0.19171198,-5.976763,0.9322148635983467,0.28464654,1181000,2362,496.83,15610.333765029907,-0.005254911,118100000,42.28399235619961
8288,0.017521182,0.085660756,0.3315779,-5.9913163,0.978026494383812,0.03471768,1181500,2363,500.0,15617.014941692352,-0.0020421601,118150000,42.830374836513876
8110,0.109921485,0.081845485,0.22719595,-5.9964433,0.9564707428216934,0.043505743,1182000,2364,497.16,15623.538514137268,-0.004344644,118200000,42.17791704356907
8049,0.067945056,0.08600803,0.36682796,-6.0029283,0.9526089243590832,0.068773925,1182500,2365,500.0,15630.189751386642,-0.00012667902,118250000,43.0040203972446
8082,0.016470665,0.08605542,0.32397994,-6.003213,0.9720355197787285,0.040140048,1183000,2366,500.0,15636.853384256363,-0.0015985732,118300000,43.02771014607555
8330,0.035132747,0.08695496,0.32141998,-6.011389,0.9653663598001003,0.043966938,1183500,2367,498.82,15643.533661842346,-0.0023059703,118350000,43.99313483667918
8249,0.07507362,0.07988922,0.21812393,-6.0138354,0.9706947859376669,0.10582616,1184000,2368,498.31,15650.092129707336,-0.0040502413,118400000,40.6464294673285
8217,0.020079441,0.0845011,0.35403603,-6.0157204,0.9818410091102123,0.044742618,1184500,2369,499.41,15656.694778442383,-0.0007046864,118450000,42.46358568686519
8022,0.043871593,0.08503232,0.42879203,-6.007873,0.966358907520771,0.053721886,1185000,2370,498.97,15663.341034173965,0.00021527457,118500000,42.968519791301006
8175,0.14658554,0.08120505,0.276726,-6.007762,0.9405876807868481,0.061662026,1185500,2371,497.55,15670.147602081299,-0.0032889836,118550000,41.60353123307208
8094,0.03152006,0.08513006,0.38772002,-5.998576,0.9682548344135284,0.04663589,1186000,2372,500.0,15676.780955314636,0.0011420124,118600000,42.565029153288286
8318,0.19938065,0.077990755,0.28952205,-5.9858274,0.9465038441121578,0.16120806,1186500,2373,497.07,15683.456901788712,-0.0005381544,118650000,40.517002713754266
8540,0.082103185,0.08556804,0.27231196,-5.9981236,0.9419143572449684,0.047647104,1187000,2374,498.72,15689.941504478455,-0.0011292633,118700000,43.40254188942974
8436,0.065785185,0.08398299,0.35550004,-6.0010247,0.9591785483062267,0.073993675,1187500,2375,498.72,15696.368672132492,0.0011730514,118750000,42.74288100117848
8106,0.05887776,0.08048431,0.25053802,-5.996829,0.9783023819327354,0.06494421,1188000,2376,497.52,15702.883834600449,-0.0009201976,118800000,41.599495440132905
8042,0.056481697,0.086045295,0.44650403,-5.9870915,0.9549582228064537,0.07546832,1188500,2377,499.54,15709.573132038116,0.002484639,118850000,43.30735485983003
8338,0.09260509,0.08540962,0.33668396,-5.978836,0.9227649345993996,0.059426818,1189000,2378,498.91,15716.319732904434,-0.002553354,118900000,43.22701447099455
8415,0.06703085,0.08385925,0.37461406,-5.991259,0.9562298469245434,0.063355416,1189500,2379,499.36,15722.84349822998,-0.0008804178,118950000,42.253181910942295
8334,0.21762544,0.07831439,0.32609397,-6.007324,0.9422461725771427,1.2907273,1190000,2380,496.13,15729.250452041626,0.0013033653,119000000,41.08990229911442
8280,0.012495591,0.08861826,0.3611299,-6.013786,0.962489653378725,0.041383453,1190500,2381,500.0,15735.689016342163,0.00069567875,119050000,44.30912669081961
8052,0.14130513,0.08215745,0.28401795,-6.0075445,0.9452504999935627,0.078206174,1191000,2382,498.71,15742.215750455856,-0.0012677141,119100000,41.84854632365666
8074,0.18266201,0.08285163,0.24989401,-6.0056386,0.9228478744626045,0.07092545,1191500,2383,497.4,15748.919281244278,-0.0018289419,119150000,42.8462184673796
8337,0.15116026,0.07783271,0.25329006,-6.0045385,0.9538793414831161,0.10789582,1192000,2384,496.98,15755.66678571701,0.0011743685,119200000,40.31068571291312
7989,0.31393868,0.07629598,0.19728802,-5.9954576,0.9331856146454811,0.13084641,1192500,2385,496.0,15762.107424259186,-0.0037153407,119250000,40.34713089473935
8239,0.097494535,0.08486194,0.402166,-6.007882,0.9216852337121964,0.053904552,1193000,2386,499.3,15768.840594768524,-0.0016062341,119300000,42.819784515497815
7994,0.13833842,0.08347138,0.31789407,-6.0343165,0.9489360637962818,0.17755227,1193500,2387,497.71,15775.285561084747,-0.00067362876,119350000,42.92790545977969
8207,0.018786632,0.086283915,0.310332,-6.0659356,0.9673385955393314,0.032634493,1194000,2388,500.0,15782.073678016663,0.0009518712,119400000,43.14195464603021
8178,0.04305899,0.08388625,0.37927395,-6.0621643,0.9641489386558533,0.05713901,1194500,2389,499.46,15788.677174329758,-0.0008767119,119450000,42.179766421952024
8039,0.09454282,0.08267271,0.30119598,-6.0575123,0.9445334821939468,0.060513817,1195000,2390,499.37,15795.250779390335,-0.0008475076,119500000,41.7863387787132
7910,0.23707785,0.08035251,0.22654405,-6.053753,0.9402186796069145,0.09939384,1195500,2391,495.67,15802.026249170303,-0.00268773,119550000,42.464820503173456
7979,0.14674138,0.082323685,0.32622802,-6.0580816,0.942621935158968,0.062207747,1196000,2392,496.82,15808.555350780487,-0.0026944387,119600000,42.57939551823425
7937,0.110563666,0.08420619,0.26533803,-6.062489,0.9408868663012981,0.072897054,1196500,2393,497.59,15815.302305698395,-0.00097204687,119650000,43.16233191951764
8329,0.090187356,0.08250033,0.27811602,-6.0664387,0.9248038083314896,0.07422671,1197000,2394,500.0,15822.058755159378,-0.0033421917,119700000,41.250166479174915
7816,0.029910738,0.084655,0.35844013,-6.078551,0.9639026112854481,0.043676,1197500,2395,500.0,15828.313876867294,-0.00032261334,119750000,42.32749750498635
8046,0.11466799,0.08475408,0.34549007,-6.0790215,0.9342162534594536,0.063266724,1198000,2396,499.06,15834.970623254776,-0.0021255673,119800000,42.87288455180969
7867,0.0115166735,0.08769306,0.381064,-6.0856624,0.9743808452039957,0.04040221,1198500,2397,500.0,15841.614471673965,0.0015411042,119850000,43.846525529071585
8073,0.24849825,0.081975594,0.22493592,-6.0909734,0.9201451316475868,0.84040034,1199000,2398,497.83,15848.447184085846,-0.0019115694,119900000,42.63709294155904
8640,0.0704197,0.082903974,0.243868,-6.1040134,0.960680965334177,0.059218243,1199500,2399,499.2,15855.097742319107,-0.0034964285,119950000,41.807973688026266
8592,0.10487344,0.08395775,0.27412003,-6.110948,0.9427402131259441,0.07374533,1200000,2400,498.45,15861.356419563293,-0.0016392907,120000000,42.891982645395274
8314,0.5659013,0.070844494,0.24330196,-6.121667,0.9141270220279694,0.5641613,1200500,2401,493.95,15867.76627254486,0.00021238207,120050000,39.16234239259837
8486,0.08559654,0.084511876,0.46702793,-6.1281457,0.9330798834562302,0.07324909,1201000,2402,500.0,15874.042433738708,-0.0006569541,120100000,42.25593600797045
8386,0.122766145,0.08517211,0.27112406,-6.123782,0.9236448407173157,0.060687825,1201500,2403,498.41,15880.494760990143,-0.0013419162,120150000,43.190688124736205
8507,0.08921317,0.08525156,0.29637203,-6.136703,0.9278169125318527,0.049345694,1202000,2404,498.59,15886.927330255508,0.00035447197,120200000,43.194105027368835
8394,0.09477877,0.079499245,0.21781003,-6.144383,0.9612813778221607,0.059145123,1202500,2405,498.08,15893.305058956146,-0.0032217882,120250000,40.56329613423476
8278,0.14042887,0.083415374,0.28123197,-6.1439223,0.9349514618515968,0.09661461,1203000,2406,498.04,15899.885319709778,-0.0016806837,120300000,42.7569186349184
8001,0.097318895,0.08105471,0.32496998,-6.153531,0.961464811116457,0.065201655,1203500,2407,498.73,15906.509997606277,-0.003295538,120350000,41.14285854560916
8016,0.08022853,0.08473011,0.44289002,-6.1550694,0.9507711417973042,0.09776497,1204000,2408,498.21,15913.350917339325,0.0003526929,120400000,43.13682021023484
8170,0.03516675,0.08384195,0.43404198,-6.145069,0.9705810137093067,0.062037982,1204500,2409,500.0,15920.189477682114,0.000834654,120450000,41.920979205933435
8303,0.12395034,0.08081639,0.282444,-6.134073,0.9552556611597538,0.064205244,1205000,2410,497.53,15926.926798582077,-0.0020814412,120500000,41.62648032438688
8435,0.026956799,0.08588722,0.437646,-6.1293726,0.9693889115005732,0.070109904,1205500,2411,500.0,15933.54073548317,0.00010802548,120550000,42.94361365364473
7981,0.02505645,0.08708101,0.42737392,-6.107373,0.9486508220434189,0.067106396,1206000,2412,500.0,15940.095836639404,0.0027958634,120600000,43.54050085282981
7889,0.105936565,0.08157268,0.28226194,-6.098313,0.9512860849499702,0.06646043,1206500,2413,498.26,15946.771920204163,-0.0026649353,120650000,41.761907743626395
8123,0.065342605,0.08470177,0.34497195,-6.0967817,0.9442509822547436,0.070464514,1207000,2414,499.05,15953.650250434875,-0.0022256167,120700000,42.82363829076676
8409,0.13598102,0.08183579,0.29277998,-6.104462,0.9417596533894539,0.05733801,1207500,2415,498.21,15960.326955080032,-0.002092431,120750000,41.72263170515953
8160,0.048417564,0.08152753,0.26521596,-6.1144495,0.9677713215351105,0.12709282,1208000,2416,499.53,15966.516927480698,-0.00015295135,120800000,41.00158372042601
8196,0.02266028,0.08617907,0.446046,-6.1004157,0.9674169421195984,0.06382841,1208500,2417,500.0,15972.980492830276,0.0022342575,120850000,43.08953262835259
8370,0.13638793,0.07949086,0.23315601,-6.094123,0.9562642984092236,0.07580094,1209000,2418,497.03,15979.406753063202,-0.002778809,120900000,41.258629052079684
8090,0.045672275,0.08511504,0.42382196,-6.0912366,0.9597301594913006,0.057376295,1209500,2419,499.47,15985.913008213043,0.0010413349,120950000,42.84824284356433
8187,0.033012196,0.08480985,0.39000198,-6.087821,0.9685718379914761,0.04786716,1210000,2420,499.42,15992.538073062897,-0.0011720419,121000000,42.65173592413288
7972,0.09103826,0.08209933,0.21379,-6.077326,0.9538992084562778,0.10487605,1210500,2421,498.52,15999.18374466896,-0.0026888787,121050000,41.71710670967965
8212,0.093464896,0.08274124,0.31196204,-6.087561,0.9541764371097088,0.061902016,1211000,2422,498.29,16006.079673528671,-0.002114356,121100000,42.151261077328634
8316,0.12376657,0.08243294,0.24010606,-6.0907397,0.9516129605472088,0.17127928,1211500,2423,498.57,16012.540661334991,-0.00053366576,121150000,42.08614612139327
8317,0.05931272,0.08540499,0.46658787,-6.076154,0.9570458568632603,0.08659171,1212000,2424,498.8,16018.859786748886,0.000113533846,121200000,43.30329512608923
7984,0.045033507,0.08312031,0.35090607,-6.0636945,0.9736437499523163,0.07274358,1212500,2425,499.38,16025.219650745392,0.0032862755,121250000,41.866200272513325
8420,0.02298956,0.08555699,0.37350196,-6.0667043,0.970739645883441,0.055575643,1213000,2426,500.0,16031.884443044662,-0.00018275274,121300000,42.778493739246166
8391,0.11774435,0.080517165,0.28763202,-6.0751863,0.9580210298299789,0.050072562,1213500,2427,497.08,16038.291599988937,-0.0036928258,121350000,41.5197832567777
8246,0.074036606,0.082780525,0.20522399,-6.0901766,0.959154412150383,0.06574618,1214000,2428,499.3,16044.75685095787,-0.0023391051,121400000,41.73589770889353
8297,0.1311221,0.08038726,0.31123203,-6.0972157,0.953805472701788,0.5428568,1214500,2429,497.93,16051.376054763794,-0.0025406743,121450000,41.402028257740966
8384,1.5938011,0.061360057,0.26833,-6.0986323,0.8306503891944885,1.2700474,1215000,2430,494.8,16057.682691574097,-0.0052053165,121500000,34.55061090633006
8149,0.18876003,0.080871716,0.31631795,-6.0948687,0.941812165081501,0.06965417,1215500,2431,497.52,16063.940474033356,-0.0023683622,121550000,41.706533755513426
8322,0.12020854,0.07947322,0.34422198,-6.09844,0.959206610918045,0.052353345,1216000,2432,497.5,16070.41685461998,-0.0021145572,121600000,40.8522644546435
8276,0.018907579,0.086842604,0.34187195,-6.094215,0.9665416851639748,0.03803067,1216500,2433,500.0,16076.883417606354,0.00058227574,121650000,43.421306423196654
8479,0.0907464,0.082419455,0.290526,-6.08141,0.9484293013811111,0.16831471,1217000,2434,498.92,16083.444500684738,-0.0016843877,121700000,41.77687558918349
8180,0.10929655,0.08204806,0.34695798,-6.087008,0.9610749781131744,0.048615575,1217500,2435,497.99,16089.633185863495,-0.00410223,121750000,41.92523712776379
8245,0.07016346,0.08205115,0.34310398,-6.0905504,0.9597992077469826,0.09447084,1218000,2436,499.01,16096.168098449707,-0.0019937868,121800000,41.67612596572806
8252,0.23207344,0.08252704,0.31759802,-6.1019936,0.9221343621611595,0.6892368,1218500,2437,498.51,16102.761820793152,-0.002313355,121850000,42.50549278214052
8455,0.05827234,0.0844886,0.43929204,-6.1082397,0.968521922826767,0.081121095,1219000,2438,498.74,16109.411836147308,0.0031355992,121900000,42.828540628241406
8283,0.2320872,0.07631672,0.24217996,-6.1066065,0.9517109021544456,0.36868408,1219500,2439,494.95,16115.792264461517,-0.003340329,121950000,40.6229229502471
8257,0.10034282,0.08127846,0.27301598,-6.1291018,0.9656041488051414,0.05728153,1220000,2440,497.48,16122.330206394196,-0.0020941615,122000000,41.80969733027724
8177,0.029749833,0.084264345,0.3233779,-6.147479,0.9765089359134436,0.04493113,1220500,2441,498.93,16128.909144878387,-0.00030419484,122050000,42.666432143814184
8283,0.09575027,0.082862295,0.40657592,-6.152839,0.9476982615888119,0.07752046,1221000,2442,498.67,16135.471563339233,0.0006212868,122100000,41.95227179293502
8237,0.24165152,0.07799233,0.257732,-6.154546,0.9380588307976723,0.17884226,1221500,2443,497.54,16141.933940172195,-0.0059315534,122150000,40.41805006729244
8306,0.025353406,0.084408656,0.39944798,-6.1567006,0.9782364387065172,0.05095403,1222000,2444,499.42,16148.47277545929,0.0010138605,122200000,42.440413153864796
8101,0.02270843,0.08436043,0.37915397,-6.1522236,0.9773276597261429,0.042307843,1222500,2445,500.0,16154.924137592316,0.0012529842,122250000,42.18021335820271
8230,0.14494337,0.08068664,0.29512793,-6.155744,0.9484087564051151,0.15404652,1223000,2446,498.2,16161.686740159988,0.004296612,122300000,41.44171449081581
7906,0.0750021,0.08285441,0.43487006,-6.152622,0.9688769057393074,0.06356072,1223500,2447,497.23,16168.369016647339,0.00077063293,122350000,42.73755069551835
8165,0.07395041,0.0823507,0.27800602,-6.1424036,0.9689668733626604,0.05225244,1224000,2448,497.6,16175.262415409088,-0.00021351302,122400000,42.164385571511446
8274,0.059717212,0.082131624,0.35777995,-6.130373,0.9696830306202173,0.048117667,1224500,2449,498.85,16181.983740091324,0.0009724384,122450000,41.52132376477022
8093,0.03482393,0.0851146,0.31332004,-6.120935,0.9732851330190897,0.03584491,1225000,2450,499.42,16188.385869979858,-0.0015572734,122500000,42.849434992619514
8177,0.481338,0.06296669,0.27543798,-6.1283746,0.9341478794813156,0.030982222,1225500,2451,491.94,16195.12044787407,-0.0011494642,122550000,35.016178909780905
8218,0.04360102,0.085021004,0.36404198,-6.1166224,0.9659892618656158,0.043538634,1226000,2452,499.4,16201.68574666977,0.0029893457,122600000,42.77640258936228
8141,0.030716464,0.085304886,0.38083196,-6.1099353,0.972617881372571,0.05712487,1226500,2453,499.15,16208.172593355179,0.0009249274,122650000,42.989141973509795
7782,0.025821475,0.08722966,0.332652,-6.0997257,0.9477005451917648,0.033495687,1227000,2454,500.0,16214.95520401001,0.0028365857,122700000,43.61482741021859
8023,0.07586623,0.08280108,0.300538,-6.088248,0.9621541239321232,0.071733326,1227500,2455,498.9,16221.890529870987,-0.00066784426,122750000,41.95757405193022
8376,0.11534244,0.083131224,0.23004806,-6.088254,0.9446408115327358,0.0419395,1228000,2456,498.14,16228.610616445541,-0.004361928,122800000,42.63164740716238
8329,0.016910441,0.08643665,0.38789612,-6.0931044,0.9816061109304428,0.049751945,1228500,2457,499.59,16235.095141172409,0.0018063018,122850000,43.42052165887646
8047,0.018649874,0.08655221,0.33636203,-6.0761847,0.9799516517668962,0.039920688,1229000,2458,499.52,16241.610227584839,-0.0016780503,122900000,43.499453302591576
8216,0.05764103,0.083478846,0.24303997,-6.0702534,0.9683170579373837,0.093708985,1229500,2459,499.36,16248.420227527618,-0.0015474543,122950000,42.06088764519336
8260,0.09061109,0.08013986,0.23563801,-6.057077,0.9670617692172527,0.054826755,1230000,2460,497.39,16255.03598856926,-0.0033181321,123000000,41.366508101618294
8216,0.030225901,0.08712693,0.40735215,-6.065423,0.9599539451301098,0.051068354,1230500,2461,499.46,16261.644846916199,0.0013333735,123050000,43.825483729561476
7974,0.21534097,0.07952423,0.23852602,-6.069199,0.9385136850178242,0.07800818,1231000,2462,496.87,16267.98271536827,-0.0029599913,123100000,41.22472503324261
8520,0.05068104,0.08417542,0.316926,-6.0660224,0.9728544801473618,0.04842858,1231500,2463,498.17,16274.644132852554,-0.00065049826,123150000,42.848723103563245
8161,0.12271193,0.08166877,0.35239995,-6.0709987,0.9493483304977417,0.057804488,1232000,2464,498.35,16280.989036560059,-0.0025064743,123200000,41.64920296570527
8116,0.11947539,0.08110861,0.28103995,-6.078206,0.9593022093176842,0.062597744,1232500,2465,498.26,16287.456359386444,-0.0041148793,123250000,41.600362408798354
8092,0.10390991,0.07962092,0.32347402,-6.072756,0.9652446322143078,0.045332722,1233000,2466,497.78,16294.121022224426,-0.0027987412,123300000,40.936304857569795
8615,0.023651052,0.08812512,0.41096607,-6.0769434,0.9551098495721817,0.04882217,1233500,2467,500.0,16300.828583955765,0.0018878945,123350000,44.06256270533335
8347,0.023743348,0.08400671,0.35751593,-6.077318,0.9799722097814083,0.052240178,1234000,2468,499.46,16307.144666910172,0.0016042022,123400000,42.2289450130315
8380,0.062856205,0.0837479,0.38519597,-6.082986,0.9504670239984989,0.07389949,1234500,2469,500.0,16313.663569927216,0.0012578255,123450000,41.87395288003276
8132,0.019434832,0.08815876,0.33901203,-6.086178,0.9658916108310223,0.03623391,1235000,2470,500.0,16320.04053235054,-0.0002773259,123500000,44.0793792628948
8104,0.03855077,0.08603631,0.34826988,-6.093745,0.9610950537025928,0.050607085,1235500,2471,499.43,16326.779247760773,-0.00039513758,123550000,43.282605676834045
8513,0.053631753,0.08170626,0.29429606,-6.0935574,0.9668891951441765,0.063992105,1236000,2472,499.28,16333.468138456345,-0.001745399,123600000,41.19297459124968
8317,0.06403591,0.0854419,0.30655205,-6.096315,0.9490929059684277,0.060406808,1236500,2473,499.4,16339.841278553009,-0.00028462004,123650000,43.06969515397281
