policy_entropy,approxkl,true_reward,explained_variance,policy_loss,time_elapsed,clipfrac,n_updates,serial_timesteps,fps,ep_len_mean,total_timesteps,value_loss,ep_reward_mean
-3.781575,0.026645837,0.0971217,0.99684819416143,-0.0073250537,16222.245082616806,0.28375798,2390,1195000,8044,79.24,119500000,0.026653262,8.083589686530468
-3.7873852,0.02863504,0.09976449,0.996892812428996,-0.0027705622,16229.034728050232,0.294232,2391,1195500,7825,86.42,119550000,0.02607804,8.857468421888479
-3.7886724,0.024159336,0.09654724,0.997323774266988,-0.004869266,16235.95484662056,0.26675397,2392,1196000,7720,77.65,119600000,0.022083562,7.555234518797806
-3.7798057,0.02932665,0.100407824,0.9968710050452501,-0.0028530713,16243.079203128815,0.30558005,2393,1196500,7754,76.58,119650000,0.02704283,7.583817040683861
-3.773044,0.032288045,0.09589733,0.9945667604915798,-0.0016917979,16250.067846298218,0.32714003,2394,1197000,7787,73.86,119700000,0.046704493,6.9948052947864925
-3.7728968,0.027771147,0.09818995,0.997259818483144,-0.0044407453,16256.992895841599,0.29170805,2395,1197500,7755,83.36,119750000,0.024429353,9.326932013534897
-3.774228,0.026960477,0.1003185,0.9972440514247864,-0.0026959497,16263.92801785469,0.28266796,2396,1198000,7830,87.21,119800000,0.02633313,9.841581231952295
-3.763875,0.0292625,0.09610816,0.9953562337905169,-0.0027122966,16270.924963712692,0.30437198,2397,1198500,7802,76.0,119850000,0.040545598,7.135939605877357
-3.753396,0.025629207,0.100040235,0.9967460632324219,-0.0049386285,16277.809372663498,0.27489793,2398,1199000,8246,85.88,119900000,0.028746853,8.821126925272983
-3.7598999,0.025157288,0.09592904,0.9975285029504448,-0.0049596224,16284.10526561737,0.27593404,2399,1199500,7885,75.63,119950000,0.0198501,7.850872230925815
-3.7653036,0.024787292,0.10421017,0.9970717364922166,-0.0048498944,16290.959548711777,0.274176,2400,1200000,7798,82.23,120000000,0.025806956,8.885554434053192
-3.7709546,0.023919873,0.096749485,0.9981105421902612,-0.00519042,16297.983081102371,0.26960397,2401,1200500,7888,80.82,120050000,0.015045273,7.911141880578507
-3.7682014,0.025543146,0.100619026,0.9981016244273633,-0.0038841767,16304.877485752106,0.27529803,2402,1201000,7814,81.44,120100000,0.016071333,8.90652294611733
-3.7682889,0.023865972,0.09828795,0.9977710931561887,-0.0035224876,16311.920286417007,0.27378395,2403,1201500,7917,87.42,120150000,0.018731343,8.793986149890042
-3.777165,0.025201058,0.100262314,0.998195247608237,-0.005542632,16318.790024280548,0.27962,2404,1202000,7958,80.29,120200000,0.015109126,8.316746621756865
-3.7818594,0.02751823,0.097110234,0.99643524014391,-0.0045423736,16325.714717388153,0.28454998,2405,1202500,8007,77.68,120250000,0.030060804,8.512246132255823
-3.7749271,0.024646308,0.09988585,0.9973659557290375,-0.005895036,16332.534754514694,0.2733981,2406,1203000,8076,79.74,120300000,0.022395765,8.693015211106394
-3.7829154,0.024027998,0.101186015,0.998351538553834,-0.0051209205,16339.325939655304,0.27134803,2407,1203500,7963,86.2,120350000,0.0147640165,8.919130464465344
-3.7896402,0.02665788,0.09636146,0.9971566591411829,-0.0027647412,16346.154258728027,0.28498805,2408,1204000,7824,71.55,120400000,0.025905311,7.474585252327888
-3.7979789,0.024063185,0.09961362,0.9978544812183827,-0.005031739,16353.131999254227,0.26946202,2409,1204500,7890,87.02,120450000,0.017756196,8.563603108802527
-3.8041174,0.026608143,0.09641316,0.9977430140133947,-0.004799472,16359.995326519012,0.27754396,2410,1205000,8006,89.14,120500000,0.01940534,8.871758015904488
-3.811491,0.026727036,0.096878156,0.9963733376935124,-0.006362174,16366.86277627945,0.287306,2411,1205500,8114,90.49,120550000,0.030444253,9.55022943085627
-3.8177733,0.021928534,0.09567235,0.9983619916019961,-0.0052907937,16373.468861818314,0.256366,2412,1206000,7811,78.32,120600000,0.012880126,7.643417081459702
-3.8007028,0.028972542,0.101262644,0.9966434247326106,-0.0036758906,16380.151145458221,0.303056,2413,1206500,7872,81.25,120650000,0.029999305,7.917951618609222
-3.7809947,0.025341947,0.10069393,0.997528464300558,-0.003485041,16387.14895915985,0.27878198,2414,1207000,7860,89.91,120700000,0.023147548,10.479824088795576
-3.7715256,0.024203632,0.09723615,0.9976637084037066,-0.0055067493,16394.041156053543,0.26583397,2415,1207500,8369,83.13,120750000,0.020584883,8.572074164813676
-3.7603161,0.025656471,0.09864642,0.9979911088012159,-0.0037784977,16400.555845975876,0.28019008,2416,1208000,7861,81.75,120800000,0.017751059,8.246774183688904
-3.7628694,0.027071623,0.09843444,0.9970337548293173,-0.003573186,16407.464220523834,0.28637606,2417,1208500,8096,74.76,120850000,0.025637712,7.025009731839163
-3.7606122,0.02903309,0.09511378,0.9974745432846248,-0.004294353,16413.95218515396,0.30292603,2418,1209000,8000,88.51,120900000,0.021818686,8.798755566904001
-3.7576492,0.031273123,0.095780596,0.996760927606374,-0.0030125207,16420.726979732513,0.30104998,2419,1209500,7828,76.12,120950000,0.027907073,7.439433547369553
-3.7542503,0.02985791,0.100196116,0.997153393458575,-0.0034509026,16427.63092970848,0.309176,2420,1210000,8290,78.57,121000000,0.024913006,7.4747919959948925
-3.741549,0.027008636,0.098928586,0.9965701792389154,-0.0026728753,16434.342703580856,0.28708392,2421,1210500,8002,82.31,121050000,0.029724143,8.485761866773464
-3.7332778,0.030802948,0.09606764,0.9959446587599814,-0.0042385957,16441.039803743362,0.30938613,2422,1211000,8185,78.26,121100000,0.034015592,7.976709734641772
-3.7234173,0.024458943,0.100291885,0.9979890906251967,-0.005522331,16447.75848841667,0.268596,2423,1211500,8099,82.56,121150000,0.017085306,9.107880701850736
-3.7203765,0.023589142,0.102703236,0.9983189171180129,-0.0062267585,16454.424526691437,0.27053997,2424,1212000,8117,86.13,121200000,0.014533257,9.813995656744227
-3.7371175,0.021876138,0.099439554,0.9985337336547673,-0.00672441,16461.130441188812,0.25093994,2425,1212500,7976,84.43,121250000,0.011922658,8.356567970842297
-3.7403324,0.02715954,0.09908496,0.9965150677599013,-0.00251446,16467.858857154846,0.28349602,2426,1213000,8116,85.5,121300000,0.02922013,8.631093709133275
-3.74562,0.031229766,0.098783255,0.9967503135558218,-0.004513178,16474.588814020157,0.305238,2427,1213500,7992,70.56,121350000,0.029035421,7.357579351040767
-3.7601101,0.022880292,0.1003281,0.9986664290772751,-0.005751376,16481.511538743973,0.26215205,2428,1214000,7928,91.14,121400000,0.01098362,8.929039150095123
-3.7629383,0.025806582,0.098713964,0.9978444585576653,-0.004282505,16488.39137816429,0.28075793,2429,1214500,7889,83.41,121450000,0.018864704,9.167539659241665
-3.7678356,0.026000962,0.09637663,0.9964505468960851,-0.002890093,16495.08640575409,0.27235398,2430,1215000,8124,96.59,121500000,0.03357312,9.224916592287336
-3.7745712,0.022905085,0.09998956,0.9981167279183865,-0.005648841,16501.78469324112,0.26599997,2431,1215500,7958,95.83,121550000,0.016349474,10.015501575198542
-3.7819521,0.025702752,0.09932777,0.9971526006702334,-0.0043880614,16508.557161092758,0.27666196,2432,1216000,7977,92.03,121600000,0.025538592,10.049530043732538
-3.7885752,0.02376133,0.09795765,0.9979083968792111,-0.004370887,16515.338003396988,0.26131797,2433,1216500,7872,85.42,121650000,0.018406,8.846035743013854
-3.788936,0.027891362,0.09415565,0.9972725911065936,-0.0046000145,16522.156074523926,0.29307008,2434,1217000,8012,85.19,121700000,0.024012744,8.280193119285686
-3.7880065,0.033505045,0.09798552,0.994169055018574,-0.0033975518,16528.843427419662,0.32098997,2435,1217500,8099,102.9,121750000,0.054395486,10.15721408066509
-3.7848263,0.02115174,0.09953768,0.998874326935038,-0.0049539567,16535.56551504135,0.25496793,2436,1218000,8010,83.76,121800000,0.00993664,8.59296221472032
-3.7818503,0.029581396,0.09457031,0.9969295023474842,-0.0045542833,16542.33851456642,0.29942998,2437,1218500,8010,94.13,121850000,0.026452022,7.793349352550358
-3.7876792,0.021329707,0.10014257,0.9985308959148824,-0.006425771,16549.061299324036,0.25292197,2438,1219000,7859,86.66,121900000,0.012288302,8.629975882703002
-3.7864962,0.02492961,0.1005757,0.9981575075071305,-0.0036163733,16555.924514055252,0.2759581,2439,1219500,7726,87.82,121950000,0.016978642,8.376801013826043
-3.7827225,0.027966183,0.09926233,0.9973687019664794,-0.0024404197,16563.016792058945,0.29345006,2440,1220000,7870,77.03,122000000,0.02402796,7.916493890231795
-3.7783003,0.02488174,0.09593674,0.9979600482620299,-0.0038732772,16569.892283678055,0.27719197,2441,1220500,8188,104.08,122050000,0.017880503,9.577733011386808
-3.786203,0.028401824,0.095410235,0.9969174300786108,-0.003313028,16576.546285390854,0.29159003,2442,1221000,7893,101.43,122100000,0.026711473,10.562550253081609
-3.797903,0.026827585,0.09258314,0.9972470405045897,-0.0033274472,16583.466396570206,0.27751598,2443,1221500,7902,129.94,122150000,0.024260404,9.99455906844778
-3.8023758,0.022927325,0.09209557,0.9978925117757171,-0.007158024,16590.336025238037,0.25821006,2444,1222000,8187,103.46,122200000,0.018141635,9.803984994575876
-3.8076813,0.025637005,0.09766174,0.9983408263651654,-0.0034401452,16597.04634284973,0.28537604,2445,1222500,7879,105.9,122250000,0.0146351755,10.324348201651665
-3.8232229,0.02777151,0.09038382,0.9980115133803338,-0.0038270715,16603.87476325035,0.29432595,2446,1223000,7951,99.34,122300000,0.016929287,8.203803984643528
-3.8287885,0.034484237,0.0911722,0.9964869287796319,-0.00419572,16610.808818101883,0.32561803,2447,1223500,7636,114.78,122350000,0.030746639,9.792292658807964
-3.8262198,0.023436151,0.098550215,0.9985466417856514,-0.004849393,16617.909358739853,0.25717196,2448,1224000,7704,91.98,122400000,0.012222851,8.468481608874136
-3.8375263,0.027320161,0.09485932,0.9978183878120035,-0.0053424113,16625.06772708893,0.27032202,2449,1224500,7734,93.72,122450000,0.019283649,9.251826044700865
-3.8550751,0.027810287,0.09709045,0.9979256833903491,-0.002813714,16632.11893105507,0.27743602,2450,1225000,8031,84.12,122500000,0.018999983,8.337597657674486
-3.8415692,0.026369045,0.09668485,0.997498627519235,-0.005696375,16638.832349061966,0.278542,2451,1225500,7884,87.77,122550000,0.02215307,8.589702021118356
-3.8379092,0.0277223,0.09782094,0.9971214046236128,-0.0034806454,16645.732610702515,0.2920779,2452,1226000,7888,85.01,122600000,0.025929704,8.326842841028848
-3.8385794,0.02743802,0.09813526,0.9970677935052663,-0.0031988919,16652.564281463623,0.283768,2453,1226500,7927,86.76,122650000,0.026472043,8.647390777380497
-3.8427613,0.021689838,0.09462105,0.998839033767581,-0.0064072204,16659.347188949585,0.25450197,2454,1227000,7783,78.21,122700000,0.009154458,7.604819462044762
-3.8552256,0.0342125,0.09151851,0.9960202747024596,-0.0031926706,16666.220435380936,0.32316807,2455,1227500,7769,90.75,122750000,0.034673236,8.45268468929953
-3.869255,0.024603266,0.10346759,0.9985212904866785,-0.003738237,16673.236966848373,0.27048,2456,1228000,7834,86.04,122800000,0.013254212,9.611395208059184
-3.8582702,0.02913281,0.0981983,0.9968565132003278,-0.0034421366,16680.220883607864,0.29291,2457,1228500,7742,90.1,122850000,0.027779324,8.809447253302496
-3.8480024,0.022614853,0.1019008,0.9980775789590552,-0.0055882973,16687.272013902664,0.25816,2458,1229000,7769,78.49,122900000,0.016611895,8.358883059970248
-3.840682,0.026391301,0.099084355,0.9972467562183738,-0.0055803107,16694.174873828888,0.278102,2459,1229500,7915,85.63,122950000,0.024290886,8.511278986040706
-3.8519945,0.021606488,0.10082348,0.9989736279239878,-0.0059805065,16700.879925966263,0.255124,2460,1230000,8020,82.65,123000000,0.008685856,8.16556335180714
-3.8625479,0.029446483,0.10225011,0.9971182795707136,-0.0030387742,16707.74005651474,0.301288,2461,1230500,8173,78.23,123050000,0.027128348,8.474564278025646
-3.8664527,0.032954708,0.09881088,0.9965941028203815,-0.003481223,16714.220520734787,0.31563005,2462,1231000,8362,77.36,123100000,0.0315802,7.764594342294149
-3.858904,0.030387526,0.094075195,0.9965280569158494,-0.0011658586,16720.73874092102,0.30917996,2463,1231500,8229,86.65,123150000,0.029402679,8.01156429470424
-3.845243,0.030716663,0.09965689,0.9967262353748083,-0.003390212,16727.37686228752,0.30234203,2464,1232000,7923,79.41,123200000,0.030788325,8.183892138064984
-3.834049,0.02764839,0.10209742,0.9977794527076185,-0.0029904225,16734.2079102993,0.29137394,2465,1232500,7944,102.31,123250000,0.020373886,10.264067457054626
-3.8340957,0.028595211,0.09447445,0.9968521590344608,-0.00548839,16740.95516872406,0.2948181,2466,1233000,8098,87.4,123300000,0.02749186,8.187674143030163
-3.8342276,0.027739484,0.09845719,0.9971704492345452,-0.0040140925,16747.702422380447,0.28878,2467,1233500,8018,93.32,123350000,0.02695123,10.075247407635253
-3.8367124,0.02721108,0.09784733,0.9977599785197526,-0.0020196813,16754.482391357422,0.284434,2468,1234000,7864,80.76,123400000,0.020195896,7.696858595845406
-3.8414087,0.029439313,0.096128926,0.997526080114767,-0.0035760468,16761.47533750534,0.30033597,2469,1234500,7869,81.88,123450000,0.02138647,8.694558032494388
-3.8432724,0.05122879,0.09950691,0.993116669356823,0.002161089,16768.238530635834,0.3850519,2470,1235000,7964,79.43,123500000,0.06382721,8.29640736415029
-3.8509204,0.022831267,0.10064896,0.9984904701123014,-0.005085696,16774.952105283737,0.26085398,2471,1235500,8180,85.7,123550000,0.0127040995,8.91965798475605
-3.8583713,0.027354164,0.10020093,0.9976648930460215,-0.0031876264,16781.47410583496,0.29714596,2472,1236000,7704,83.73,123600000,0.0199164,8.915379845356002
-3.861107,0.024199435,0.09903472,0.9981616190634668,-0.0040205624,16788.469282865524,0.27113202,2473,1236500,7955,89.0,123650000,0.015849082,9.491435382247436
-3.8593943,0.02748172,0.100047596,0.9978323553223163,-0.003700192,16795.368747472763,0.28973603,2474,1237000,8140,93.78,123700000,0.018941507,9.65652375911137
-3.8467212,0.02573285,0.09758298,0.9972176547162235,-0.004944652,16802.19916152954,0.27385995,2475,1237500,7786,74.28,123750000,0.023941344,7.4454032636802
-3.83377,0.023196757,0.09819066,0.9982734515797347,-0.005185991,16809.120095968246,0.269722,2476,1238000,7904,86.33,123800000,0.0146576,9.442456536991449
-3.83403,0.030302785,0.09825149,0.9967479014303535,-0.0035857079,16815.929240942,0.29861596,2477,1238500,7836,78.37,123850000,0.027683469,7.267766924315293
-3.8378403,0.025722317,0.09951732,0.9977855947799981,-0.0044869436,16822.750582933426,0.28949597,2478,1239000,7893,83.49,123900000,0.018779999,8.870724744540713
-3.8476272,0.03301925,0.10087437,0.9964007104281336,-0.0020091939,16829.71231007576,0.31783998,2479,1239500,7994,74.8,123950000,0.033754375,8.181331238526909
-3.8572304,0.035413865,0.09705523,0.9958824412897229,-0.00247904,16836.526378393173,0.29815596,2480,1240000,7723,83.4,124000000,0.0386394,8.309207727310277
-3.8588586,0.02738325,0.09966739,0.9979557553306222,-0.0032165775,16843.594776153564,0.29914,2481,1240500,7971,80.43,124050000,0.018014884,8.064882382434735
-3.8536582,0.03482822,0.09725323,0.9954803995788097,-0.0026661707,16850.407881975174,0.31569797,2482,1241000,7955,90.44,124100000,0.04237683,9.080236898564253
-3.8444626,0.027711358,0.099126466,0.9973546143155545,-0.003802714,16857.29388666153,0.2899439,2483,1241500,7948,82.27,124150000,0.023373956,8.201849432372182
-3.8493423,0.020917213,0.09875303,0.999135559075512,-0.0058697606,16864.129289150238,0.25264397,2484,1242000,7957,84.61,124200000,0.0073453425,8.838461509229456
-3.8497586,0.029660517,0.10179186,0.9970014644786716,-0.0005147774,16871.010288238525,0.29368204,2485,1242500,7938,80.45,124250000,0.027823176,8.701952987216501
-3.8449109,0.026892435,0.092552595,0.9972616427112371,-0.0039889733,16877.641963005066,0.28332597,2486,1243000,7808,82.5,124300000,0.023391997,7.929429080578775
-3.8350015,0.027080484,0.103433535,0.9981385483406484,-0.004732156,16884.63457584381,0.28667405,2487,1243500,7847,85.54,124350000,0.016893204,9.157815500033758
-3.830484,0.030485488,0.10283167,0.9964538947679102,-0.0033887532,16891.56662297249,0.30626,2488,1244000,7619,81.79,124400000,0.031697806,8.614478182965467
-3.8303373,0.02585818,0.100669816,0.9982520596822724,-0.0017221937,16898.771026611328,0.2850939,2489,1244500,7602,73.08,124450000,0.0154360775,8.096075443745503
-3.834911,0.026820105,0.0968214,0.9979515762533993,-0.006789695,16905.961122512817,0.29413396,2490,1245000,7900,81.64,124500000,0.01822179,8.299241047246396
-3.845825,0.0259801,0.0985659,0.9985850137891248,-0.00302019,16912.646326303482,0.2844319,2491,1245500,7937,86.29,124550000,0.012120501,8.990061307577998
-3.8440943,0.030713802,0.10002396,0.9965848354622722,-0.0049064644,16919.429636478424,0.29955208,2492,1246000,7926,73.36,124600000,0.030240772,7.410531121427921
-3.8360777,0.046392374,0.09225634,0.9943382795900106,-0.00087259547,16926.22986626625,0.33801606,2493,1246500,8262,79.29,124650000,0.05150068,7.371263630610756
-3.8217933,0.03015317,0.10021676,0.9966454093810171,-0.004534193,16932.763171434402,0.29993,2494,1247000,8283,84.84,124700000,0.029384272,8.856814704671269
-3.802643,0.022634197,0.09406206,0.9984416196821257,-0.0064029167,16939.360649585724,0.25697997,2495,1247500,8006,90.55,124750000,0.013157024,8.285487548779638
-3.8010538,0.020531654,0.09704773,0.998543533263728,-0.0061417725,16946.102706193924,0.24370202,2496,1248000,7644,89.98,124800000,0.011800499,9.782539947404585
-3.812222,0.026408048,0.09604753,0.9973377895075828,-0.0050133974,16953.102464199066,0.27694604,2497,1248500,8023,80.29,124850000,0.02367734,8.026257220573825
-3.8182218,0.024809448,0.09227632,0.9974143039435148,-0.0065612947,16959.87131881714,0.271984,2498,1249000,8008,94.07,124900000,0.022575652,9.248552720729458
-3.8289683,0.023060804,0.09919611,0.9982264053542167,-0.005695643,16966.522926807404,0.26370394,2499,1249500,7914,86.15,124950000,0.015674662,9.233255197607651
-3.8386652,0.022196624,0.09488766,0.998676850576885,-0.007010928,16973.439105033875,0.257544,2500,1250000,7868,86.86,125000000,0.0113874115,9.052444063372095
-3.8495858,0.022953792,0.097680226,0.9990014621289447,-0.006314245,16980.23167490959,0.267722,2501,1250500,7941,91.65,125050000,0.007972367,9.554244811931277
-3.8496919,0.03258135,0.09459633,0.9962526524905115,-0.0026322166,16987.16751909256,0.317704,2502,1251000,7874,86.03,125100000,0.03469037,8.013241438927288
-3.8417635,0.0271918,0.101584665,0.9975529529619962,-0.005049846,16994.120633602142,0.28364792,2503,1251500,7745,81.29,125150000,0.022265939,8.181953887546698
-3.8374555,0.030461857,0.097606026,0.9977216692641377,-0.0028285675,17001.203031778336,0.29440802,2504,1252000,7873,90.63,125200000,0.019459823,9.995581186635754
-3.825977,0.026571643,0.09499132,0.9973376002162695,-0.006421074,17007.897713661194,0.28381208,2505,1252500,8206,82.24,125250000,0.022106785,7.881579190875345
-3.8164306,0.025075963,0.09313443,0.9969122654292732,-0.005363123,17014.481122493744,0.276894,2506,1253000,8026,93.02,125300000,0.024744246,8.187121376420182
-3.812473,0.024985887,0.09798879,0.9974805023521185,-0.006823063,17021.367484807968,0.26437396,2507,1253500,7994,84.9,125350000,0.022119962,9.6535557511948
-3.8132403,0.025660899,0.098878875,0.9970893946010619,-0.0055436343,17028.217423677444,0.27370802,2508,1254000,7916,78.49,125400000,0.025083043,7.448108357135934
-3.8132193,0.044109512,0.09918828,0.9962685136124492,0.0029573422,17035.18900203705,0.365972,2509,1254500,7836,73.24,125450000,0.035588473,7.656723080301454
-3.8088355,0.028289292,0.0992135,0.9975516588892788,-0.0051116417,17042.093736171722,0.29605404,2510,1255000,8130,84.04,125500000,0.02196918,8.755347534953653
-3.821508,0.021397471,0.100578204,0.9986654756357893,-0.006404166,17048.685573101044,0.2519921,2511,1255500,7828,95.5,125550000,0.011240932,10.193220277162181
-3.830803,0.022056049,0.098711036,0.9985398157732561,-0.004866147,17055.46212911606,0.26034003,2512,1256000,7782,82.36,125600000,0.012286634,8.311564337450763
-3.8401487,0.02230257,0.09954425,0.9987645298242569,-0.005702059,17062.290801525116,0.262996,2513,1256500,7948,104.09,125650000,0.010737565,10.861492550873226
-3.8337889,0.031561814,0.09685919,0.9954773946665227,-0.0032946756,17069.075085163116,0.31520596,2514,1257000,8121,72.38,125700000,0.040091414,6.86161502218667
-3.8213663,0.02615493,0.099540606,0.9969207777176052,-0.0043390673,17075.878448724747,0.27364996,2515,1257500,7858,77.91,125750000,0.02823419,8.577824448053871
-3.8198524,0.023818852,0.10229336,0.9977935350034386,-0.0053484417,17082.7692592144,0.269196,2516,1258000,7879,83.43,125800000,0.019705232,8.395084776132935
-3.8156095,0.024671461,0.10002978,0.9977828802075237,-0.0036222485,17089.50489974022,0.27021798,2517,1258500,8321,75.4,125850000,0.019476121,7.887038987237393
-3.8072183,0.025979113,0.09639245,0.9971559010446072,-0.0030669966,17096.006990909576,0.28754202,2518,1259000,8065,86.32,125900000,0.025092041,8.784512708027178
-3.8007178,0.025023077,0.100294314,0.9975481198634952,-0.0056603546,17102.760427951813,0.27701798,2519,1259500,8207,83.2,125950000,0.021559667,8.345730695286983
-3.8052256,0.022941163,0.10044679,0.997884807176888,-0.0053274673,17109.36528635025,0.26438004,2520,1260000,8361,82.42,126000000,0.018634401,8.689004058130195
-3.7970114,0.035714254,0.09934742,0.9959476552903652,-0.0022755163,17115.748012065887,0.32494998,2521,1260500,8293,81.49,126050000,0.036840133,8.45184306562318
-3.7938938,0.022713158,0.10057557,0.9982271530898288,-0.00735515,17122.194860696793,0.25835204,2522,1261000,8080,77.14,126100000,0.015427742,8.353052139901411
-3.7983167,0.024903815,0.10137427,0.9978029599878937,-0.004699477,17128.873646259308,0.27786598,2523,1261500,7950,85.57,126150000,0.019512508,8.696218665259147
-3.8001053,0.026760286,0.09992287,0.9981182483024895,-0.0040049525,17135.733868598938,0.29281,2524,1262000,7850,75.28,126200000,0.016052559,7.740873382499558
-3.8005645,0.025217166,0.09742043,0.9968336580786854,-0.0040879864,17142.368653059006,0.27284002,2525,1262500,8046,75.35,126250000,0.027417209,8.256896254391176
-3.7920437,0.022803279,0.099427335,0.9973965026438236,-0.0064854724,17149.09202337265,0.2640681,2526,1263000,7996,81.3,126300000,0.021657443,8.092298816120747
-3.7850473,0.030630292,0.100882724,0.995216878131032,-0.003854642,17155.811005592346,0.30145195,2527,1263500,8002,91.12,126350000,0.042315636,9.808382315208728
-3.7894309,0.023056794,0.1015267,0.9987826021388173,-0.00560468,17162.532545804977,0.26586208,2528,1264000,7714,76.36,126400000,0.0100367535,8.084523660504782
-3.7831128,0.028747234,0.09953843,0.9957851059734821,-0.0016156125,17169.505054473877,0.28106806,2529,1264500,8114,81.1,126450000,0.03963842,8.184679761492735
-3.7744148,0.02238191,0.09657446,0.9987146222265437,-0.004976595,17176.260127544403,0.26275793,2530,1265000,7717,82.73,126500000,0.010386624,7.977817376418752
-3.77914,0.023802845,0.101209775,0.9984456923557445,-0.0030039614,17183.328770160675,0.269528,2531,1265500,7890,91.28,126550000,0.013567317,9.459884386202539
-3.7795794,0.024585389,0.10038235,0.9982611841987818,-0.0053075347,17190.286677837372,0.27391395,2532,1266000,7706,87.08,126600000,0.014813169,8.976901108703169
-3.7762399,0.025641171,0.101762675,0.9979007816873491,-0.004157917,17197.412086248398,0.287718,2533,1266500,8147,82.59,126650000,0.018844415,8.580157826094073
-3.7841423,0.027000992,0.099142596,0.9977871999144554,-0.004173079,17204.184859991074,0.28827605,2534,1267000,7898,72.95,126700000,0.019150717,7.213823231248389
-3.788168,0.029232487,0.097819984,0.9971060142852366,-0.0040500085,17211.104447364807,0.30366206,2535,1267500,8144,68.83,126750000,0.02513505,6.860928401419951
-3.7868786,0.037054386,0.09528342,0.9955862229689956,-0.0034586608,17217.813418626785,0.318412,2536,1268000,7970,71.32,126800000,0.03954344,6.8336716200308
-3.7952619,0.021112096,0.100202255,0.9987492151558399,-0.0076337373,17224.309303998947,0.24934803,2537,1268500,8007,83.07,126850000,0.010702424,9.071705090040851
-3.8036468,0.027525192,0.09705422,0.9961069992277771,-0.0035979012,17231.037041902542,0.29179198,2538,1269000,7715,91.76,126900000,0.034285713,10.176240419493405
-3.8162408,0.023380125,0.10271159,0.9979018897283822,-0.0054033,17237.89169740677,0.264186,2539,1269500,7872,78.62,126950000,0.018423509,8.229374980365828
-3.8234043,0.020623827,0.09669717,0.9989596785744652,-0.0070387763,17244.630249500275,0.24702796,2540,1270000,7890,90.51,127000000,0.008465313,9.839222237452631
-3.821625,0.026274778,0.101717025,0.9981302401283756,-0.0038043365,17251.516151189804,0.27732003,2541,1270500,7974,75.69,127050000,0.017258298,7.927237957856923
-3.8216376,0.02436976,0.10440296,0.9984227793756872,-0.0025910225,17258.43238568306,0.26981997,2542,1271000,7751,78.42,127100000,0.014566233,8.026885595460335
-3.809782,0.031973146,0.09546555,0.9973167467396706,-0.005812438,17265.326167821884,0.30602804,2543,1271500,8076,82.22,127150000,0.022711897,9.112798581215248
-3.8123813,0.028700216,0.10557356,0.9974152413196862,-0.0049478672,17272.051698207855,0.27062604,2544,1272000,7902,80.05,127200000,0.02485989,8.95210414823996
-3.8077102,0.028723205,0.10059188,0.9967035283334553,-0.005523073,17278.970257997513,0.29542196,2545,1272500,7895,86.75,127250000,0.030123891,8.899180527016506
-3.8100593,0.02665981,0.09956452,0.9980719671584666,-0.0011718953,17285.8215007782,0.28107393,2546,1273000,7913,84.8,127300000,0.017703313,9.197396186613696
-3.8145533,0.0319988,0.10066755,0.9967534493189305,-0.0038594059,17292.687870025635,0.3150521,2547,1273500,7950,79.71,127350000,0.029652117,8.495352115305577
-3.8180535,0.025726877,0.10018328,0.9977819083724171,-0.003591377,17299.42016172409,0.28260398,2548,1274000,8109,85.56,127400000,0.018872641,9.965825305732432
-3.8234315,0.022396699,0.096023865,0.9988656948553398,-0.0048777773,17306.19069671631,0.26241994,2549,1274500,7821,79.06,127450000,0.0093038585,8.427524459052512
-3.8256106,0.028122025,0.10005989,0.9968230256345123,-0.00406479,17313.090086698532,0.29364195,2550,1275000,7936,76.87,127500000,0.027917864,8.210939821578796
-3.8168619,0.028244887,0.09971666,0.9953473801724613,-0.005219292,17319.82338118553,0.29476997,2551,1275500,7740,84.31,127550000,0.04237965,8.649704354649257
-3.8200421,0.02041397,0.09518367,0.9989177793031558,-0.0046668043,17326.740605831146,0.24363007,2552,1276000,8166,72.68,127600000,0.009018154,6.824222800319549
-3.814295,0.025271328,0.09973557,0.998145486577414,-0.005117261,17333.24591946602,0.274414,2553,1276500,8222,79.32,127650000,0.016638156,8.774744875139659
-3.8036456,0.028451443,0.094141975,0.9962951091583818,-0.0054743136,17339.870877742767,0.28966603,2554,1277000,8018,84.59,127700000,0.03287938,9.157213312297754
-3.8048737,0.027101744,0.10393948,0.9975507271010429,-0.0043170406,17346.650701522827,0.29164195,2555,1277500,7818,86.66,127750000,0.021940446,9.586231499945717
-3.8114715,0.028579561,0.09790395,0.9974660577718168,-0.0049140095,17353.567409038544,0.28319594,2556,1278000,7983,81.95,127800000,0.022723256,8.080209909761324
-3.8188813,0.025403067,0.09630303,0.9984783492982388,-0.0045075053,17360.415376663208,0.28278595,2557,1278500,8033,80.24,127850000,0.013219101,8.999101805825122
-3.8265142,0.038483333,0.099271126,0.9966691369190812,-0.001119812,17366.95911669731,0.32669598,2558,1279000,7999,97.96,127900000,0.030972397,10.445350858276706
-3.8298125,0.03241159,0.10020348,0.9960813638754189,-0.0036035606,17373.43732738495,0.30912206,2559,1279500,7926,82.04,127950000,0.03472123,8.342926608852482
-3.8253908,0.025133936,0.0979794,0.9983164591249079,-0.0043200846,17380.181917905807,0.278946,2560,1280000,7803,79.87,128000000,0.0135791525,7.863410270235035
