value_loss,true_reward,clipfrac,ep_len_mean,time_elapsed,policy_entropy,approxkl,ep_reward_mean,serial_timesteps,total_timesteps,policy_loss,fps,explained_variance,n_updates
0.00033333965,0.08188416,0.24378794,22.18,14170.607714414597,-5.795599,0.018465104,1.0955704683065415,1089000,108900000,-0.0019663312,8022,0.9995121297251899,2178
0.002113645,0.082646064,0.33469403,23.56,14177.126391172409,-5.798831,0.031480256,1.1780203300714494,1089500,108950000,0.0003271364,8070,0.9969914304092526,2179
0.0002513138,0.082703084,0.23842803,22.42,14183.933448076248,-5.802887,0.01816058,1.175947313606739,1090000,109000000,-0.0010628756,8033,0.9996173659164924,2180
0.002394862,0.081754275,0.32002002,24.03,14190.752909898758,-5.805319,0.030843465,1.3458549106121063,1090500,109050000,-0.0026381337,8165,0.9964451175183058,2181
0.0016466544,0.08287612,0.290376,24.75,14197.503813743591,-5.810227,0.02528355,1.2304448565840722,1091000,109100000,-0.0017522628,7989,0.9976581684313715,2182
0.00025236257,0.083324395,0.22063005,20.79,14204.337920665741,-5.823253,0.016493548,1.1181163868308068,1091500,109150000,-0.0021803686,8258,0.9996347957930993,2183
0.002029503,0.082164355,0.32573193,22.13,14210.801263570786,-5.8283687,0.03325669,1.153558174967766,1092000,109200000,-0.00046814795,8568,0.9970282893627882,2184
0.00024515844,0.0830689,0.23201999,23.76,14217.166180610657,-5.839866,0.017662296,1.242123608291149,1092500,109250000,-0.0018839483,8300,0.9996478330285754,2185
0.0013862097,0.08349042,0.30315006,22.98,14223.799806833267,-5.8351293,0.02791384,1.3626004391908646,1093000,109300000,0.0026357188,8163,0.9980532281333581,2186
0.00023105348,0.08261655,0.22815795,22.2,14230.27270436287,-5.8366737,0.01723972,1.2703431200981141,1093500,109350000,-0.0024774221,8239,0.9996840700332541,2187
0.00023076957,0.0829338,0.23605008,20.11,14236.877070188522,-5.8452845,0.01784441,0.9928531756997109,1094000,109400000,-0.00086603424,8176,0.9996901980484836,2188
0.00021983175,0.0841288,0.22370003,22.7,14243.607130765915,-5.8531775,0.01676687,1.2868261682987212,1094500,109450000,-0.0015933757,8085,0.9997053335537203,2189
0.00021871804,0.08317957,0.22940402,21.34,14250.439229726791,-5.8672795,0.017287351,1.124850025475025,1095000,109500000,-0.0015169764,8304,0.9996958913980052,2190
0.001179149,0.08267838,0.30380803,21.51,14257.000876426697,-5.8726416,0.026424015,1.0049195915460587,1095500,109550000,-0.0021597315,8078,0.9981802359689027,2191
0.00025170474,0.08392966,0.22910002,22.85,14263.67544054985,-5.87263,0.017446293,1.3383998641371726,1096000,109600000,-0.0017268194,8442,0.9996453138301149,2192
0.002040883,0.082463175,0.32229802,20.76,14270.146757364273,-5.8678102,0.029648976,1.1566957035660743,1096500,109650000,-0.0016791184,8454,0.9969847595784813,2193
0.00034379482,0.08260911,0.246882,25.2,14276.532037734985,-5.873404,0.01909816,1.4185487246513366,1097000,109700000,-0.0015137792,8193,0.99950835009804,2194
0.0012979171,0.08267432,0.306976,21.03,14282.977160692215,-5.872644,0.027646298,1.1175764241814614,1097500,109750000,0.000978347,8110,0.9981845299480483,2195
0.00041943288,0.08316218,0.25003198,22.34,14289.431151866913,-5.874071,0.019362425,1.202492839694023,1098000,109800000,-0.0006900578,8286,0.9993889035540633,2196
0.00021662688,0.08416714,0.23293197,21.57,14296.025233983994,-5.8854284,0.017533407,1.2158593866229057,1098500,109850000,-6.7902816e-05,8277,0.9996927508909721,2197
0.00021983775,0.08336553,0.23134002,20.05,14302.684060811996,-5.8965626,0.017681587,1.0836707708239555,1099000,109900000,-0.0019604764,8251,0.9996959231211804,2198
0.00020954487,0.08312985,0.22674198,22.03,14309.215560674667,-5.900863,0.017215729,1.229966753423214,1099500,109950000,-0.0012926147,8231,0.999717785482062,2199
0.00020503024,0.08201259,0.23113,23.46,14315.820419073105,-5.909197,0.01742233,1.330565125644207,1100000,110000000,-0.000537524,8336,0.9997206421685405,2200
0.0015113628,0.082025,0.345098,22.71,14322.339317083359,-5.9119806,0.034200527,1.3076307374238967,1100500,110050000,-0.00088678976,8567,0.9976365212351084,2201
0.0010728962,0.08393852,0.297154,22.94,14328.502259254456,-5.917131,0.029011661,1.206178022325039,1101000,110100000,0.002397712,8079,0.9985321195563301,2202
0.0007384273,0.08333613,0.30213803,20.27,14335.020375728607,-5.925802,0.027722692,1.069351354241371,1101500,110150000,0.003305584,8297,0.9989422634243965,2203
0.0012181473,0.08332342,0.31507003,21.59,14341.326498746872,-5.935237,0.030556634,1.217507148683071,1102000,110200000,0.0017471751,8097,0.9982751826755702,2204
0.0025945818,0.084006615,0.34930393,22.77,14347.912462472916,-5.931155,0.039686684,1.380930259525776,1102500,110250000,0.0022791217,8391,0.9964281001593918,2205
0.00029853347,0.08373795,0.24285004,21.62,14354.215650081635,-5.945086,0.018720595,1.2806598147749901,1103000,110300000,-0.000466595,8290,0.999585322861094,2206
0.00033661738,0.0832585,0.24292797,22.25,14360.8240172863,-5.9611664,0.018574193,1.1938637152314187,1103500,110350000,-0.001717237,8279,0.9994868578505702,2207
0.00096362474,0.082199775,0.27561596,21.44,14367.243518590927,-5.966151,0.02357288,1.2006271293759345,1104000,110400000,-0.0025964412,8595,0.9985524801304564,2208
0.0010569161,0.08401672,0.28238994,24.45,14373.320456504822,-5.964712,0.024077917,1.4671734645962715,1104500,110450000,-0.0006483177,8317,0.9985254243947566,2209
0.0002251107,0.08416808,0.234184,18.79,14379.838177204132,-5.9734993,0.017664252,0.9632658046483994,1105000,110500000,-0.0011012047,8815,0.9996828883013222,2210
0.00020113625,0.084030256,0.23066802,21.19,14386.138447523117,-5.986795,0.017483782,1.098187921643257,1105500,110550000,-0.000104214254,8799,0.999727188522229,2211
0.0017354434,0.081349015,0.35136798,24.38,14392.245658397675,-5.987417,0.035463687,1.1722273433208465,1106000,110600000,0.0015946212,8800,0.9975302696693689,2212
0.00022366697,0.08377106,0.24040401,21.41,14398.426334142685,-6.0035534,0.018592542,1.2334486654400825,1106500,110650000,-0.0012896807,8546,0.9996712038700934,2213
0.0008041313,0.0825146,0.293728,22.24,14404.718862056732,-6.008703,0.025616538,1.0985134926438331,1107000,110700000,-0.0010007991,8501,0.9987782773096114,2214
0.002016539,0.0823421,0.34876388,22.32,14411.141521692276,-6.0113316,0.034617707,1.0562736707925797,1107500,110750000,0.00023961265,8094,0.9970894921571016,2215
0.00077104114,0.08391423,0.28703603,23.79,14417.915901184082,-6.00683,0.02415759,1.376880477964878,1108000,110800000,-0.0008097811,8165,0.9986699257278815,2216
0.001896119,0.082902245,0.32707798,24.02,14424.675170183182,-6.0000005,0.038965084,1.2792868795990944,1108500,110850000,0.0035430428,8135,0.9973777788691223,2217
0.0009411804,0.083343655,0.29143006,20.15,14431.425670146942,-6.005696,0.025831418,0.9732169532775878,1109000,110900000,0.0009453615,8077,0.9986302135512233,2218
0.00021314081,0.08340375,0.23008999,19.6,14437.892721891403,-6.0196486,0.017401962,1.0198431441187858,1109500,110950000,-0.0014002457,7983,0.9996978125418536,2219
0.0012972833,0.082319915,0.29513,18.83,14444.612482309341,-6.0286226,0.027407058,0.8960872173309327,1110000,111000000,-0.00011647231,8635,0.9982175407931209,2220
0.00023054099,0.083766945,0.23049803,23.72,14451.092566013336,-6.0303535,0.017539226,1.416654300391674,1110500,111050000,-0.0016025672,7959,0.9996596988930833,2221
0.0022239555,0.082191214,0.35676605,21.43,14457.974461317062,-6.0271144,0.044583887,1.1535757586359978,1111000,111100000,0.0032051494,7986,0.9968029567971826,2222
0.0028139276,0.08108322,0.32426804,21.96,14464.8409781456,-6.033369,0.033263374,1.0955699098110199,1111500,111150000,-0.0015481141,8397,0.9961571772582829,2223
0.0022363495,0.08239058,0.35868004,23.03,14471.286076068878,-6.037304,0.03694526,1.341334228515625,1112000,111200000,0.0011032348,8498,0.996864136075601,2224
0.0002679448,0.08339386,0.22753198,22.88,14477.712282419205,-6.0516787,0.017145112,1.3255081981420518,1112500,111250000,-0.0008504052,8556,0.9995459918573033,2225
0.0012555516,0.08235421,0.28937796,24.64,14484.070242881775,-6.0600214,0.025446279,1.3963576009869576,1113000,111300000,-0.00063467684,8224,0.998231200966984,2226
0.0013483198,0.08219091,0.31815195,22.39,14490.4553835392,-6.0665836,0.03294312,1.2180236926674843,1113500,111350000,0.0028950938,8042,0.99811271217186,2227
0.00024003693,0.08196038,0.23438402,19.9,14497.086055994034,-6.073941,0.01787974,0.952225747704506,1114000,111400000,0.00037496284,8001,0.9996090423665009,2228
0.0040310915,0.08289813,0.41625994,25.25,14503.903942584991,-6.0719385,0.056244478,1.4325054103136063,1114500,111450000,0.0032252022,8425,0.9944953341037035,2229
0.00036521663,0.0839326,0.24150603,23.39,14510.387035131454,-6.0694065,0.018626945,1.1706308990716934,1115000,111500000,-0.0010985401,8262,0.9994330217014067,2230
0.00070151384,0.08249625,0.27318603,19.01,14517.04298734665,-6.0746136,0.022678068,0.8124241355061531,1115500,111550000,-0.001405612,8051,0.9989262458402663,2231
0.00022866011,0.082041524,0.24466404,21.13,14523.785207986832,-6.080827,0.01874502,1.110822667479515,1116000,111600000,-0.0007622929,8279,0.9996532659861259,2232
0.0014354126,0.081866734,0.29336798,21.82,14530.323008060455,-6.0769405,0.02798333,1.1150424829125405,1116500,111650000,0.0012666072,8459,0.9979975349269807,2233
0.0020944863,0.08276754,0.334114,22.68,14536.617932319641,-6.08342,0.036007553,1.2352199277281761,1117000,111700000,0.0033373567,8459,0.997032972285524,2234
0.00024994332,0.08249298,0.2384221,20.97,14543.095355987549,-6.094487,0.018260138,1.0657239824533462,1117500,111750000,0.0001305068,8325,0.9995240584830754,2235
0.00022050452,0.08434238,0.233498,21.43,14549.630726575851,-6.103079,0.01776537,1.116910500228405,1118000,111800000,-0.00047566448,8660,0.9996707431564573,2236
0.0002089359,0.08384838,0.23504998,25.49,14556.057901620865,-6.1069713,0.017858168,1.5611885219812394,1118500,111850000,-0.0023398604,8228,0.9997096493316349,2237
0.00022208356,0.08480621,0.23491,21.93,14562.538474559784,-6.1217217,0.018061455,1.260739000439644,1119000,111900000,-0.00011268039,8663,0.9997033973049838,2238
0.00020041344,0.08327102,0.22915997,21.32,14568.920527935028,-6.1257463,0.01738169,1.1149017751216888,1119500,111950000,-0.00084326597,8494,0.9997270060121082,2239
0.0011787445,0.08299797,0.29737607,18.92,14575.255336046219,-6.120653,0.027482819,0.9009795403480529,1120000,112000000,-0.00073444674,8558,0.9983975095674396,2240
0.00022036438,0.08353701,0.23180199,20.83,14581.386736154556,-6.1255994,0.017614929,1.141882829964161,1120500,112050000,-0.0003878454,8659,0.9996807875868399,2241
0.000217769,0.08408736,0.24571405,20.63,14587.561312675476,-6.1285787,0.018902207,1.0376458737254142,1121000,112100000,-0.0005849278,8173,0.9997005329933017,2242
0.0011771419,0.082663625,0.28638595,20.82,14594.240453243256,-6.1321754,0.025926659,1.1191343456506728,1121500,112150000,-0.0003024711,8265,0.9983127450104803,2243
0.0017089312,0.083796985,0.34973004,23.71,14600.880195140839,-6.131055,0.033656694,1.3547335910797118,1122000,112200000,0.0007848765,8309,0.9976137252524495,2244
0.0009740576,0.08264899,0.29014996,22.08,14607.632544994354,-6.140176,0.0253766,1.1095733347535133,1122500,112250000,0.0018918704,7856,0.9986335063586012,2245
0.00022105522,0.083944075,0.23428002,21.94,14614.461360692978,-6.1495447,0.01783898,1.2868946117162705,1123000,112300000,-0.00034731868,8592,0.9996605123742484,2246
0.00023404314,0.082613796,0.242864,19.89,14620.633471727371,-6.157105,0.018587673,1.0250519907474518,1123500,112350000,-0.00052102876,8341,0.9996815183840226,2247
0.0014838644,0.08227611,0.36568406,24.69,14627.275876998901,-6.1595445,0.038387682,1.5504998102784158,1124000,112400000,0.0018762308,8158,0.9977548541501164,2248
0.0011612474,0.082195975,0.31113598,22.47,14633.97393488884,-6.159341,0.027398953,1.3476191818714143,1124500,112450000,-8.8105044e-05,7988,0.9982056563021615,2249
0.0002628338,0.08322433,0.243236,21.85,14640.509472370148,-6.1733994,0.018739533,1.259398410320282,1125000,112500000,-0.00013862645,8306,0.9996178283763584,2250
0.000696752,0.082766436,0.29590195,21.43,14647.115521907806,-6.1852,0.025684176,1.1968879437446593,1125500,112550000,-0.0012627682,8614,0.9988058790331706,2251
0.0011499076,0.08336007,0.290362,21.05,14653.432127475739,-6.182979,0.026546769,1.1087627607583999,1126000,112600000,0.0007325764,8556,0.9983788642566651,2252
0.00024000183,0.083003856,0.23746197,22.95,14659.979806900024,-6.188854,0.018208425,1.2968411093950272,1126500,112650000,-0.0005513409,8433,0.9996459301328287,2253
0.00024936133,0.083656855,0.24358404,20.3,14666.25667500496,-6.188943,0.018614866,1.093400586247444,1127000,112700000,-0.0010544095,8379,0.9996469308680389,2254
0.0041448767,0.08201695,0.467,20.76,14672.678402423859,-6.1978126,0.08344249,1.097898773252964,1127500,112750000,0.009121308,7967,0.9941667304374278,2255
0.0002678491,0.08227258,0.24204198,20.74,14679.540080547333,-6.200632,0.01860776,1.07418905377388,1128000,112800000,-0.0006018415,8502,0.9995976340142079,2256
0.0011422348,0.0836266,0.322112,23.38,14686.08058476448,-6.1965694,0.032040313,1.0942024829983712,1128500,112850000,9.035196e-05,8284,0.9981194712454453,2257
0.00024525207,0.08414108,0.25585198,22.1,14692.54284453392,-6.204272,0.020114897,1.202157645523548,1129000,112900000,0.0002198108,8301,0.9996419304516166,2258
0.00021140152,0.08295042,0.23959799,21.1,14698.917880058289,-6.2098083,0.018188024,1.1609902787208557,1129500,112950000,-0.00052139995,8342,0.9997060064051766,2259
0.00032507963,0.08278684,0.24471404,20.37,14705.308837890625,-6.2141614,0.019072047,1.0318354439735413,1130000,113000000,-8.316226e-05,8669,0.9995437759789638,2260
0.0009915153,0.08366176,0.28844398,21.84,14711.543020248413,-6.217198,0.025632935,1.1941447499394418,1130500,113050000,-0.000582465,8287,0.9985470161773264,2261
0.00063298264,0.08246677,0.29699007,20.46,14717.995163202286,-6.221251,0.025253661,1.038125026524067,1131000,113100000,-0.00020773456,8244,0.998998734401539,2262
0.0010726559,0.08345172,0.2958459,20.89,14724.55905342102,-6.223897,0.027724003,1.154880015552044,1131500,113150000,0.001942674,8343,0.9985162913799286,2263
0.0011083074,0.084032156,0.33437604,20.05,14731.02977514267,-6.2292347,0.03414049,1.0536135122179986,1132000,113200000,0.0037560211,8522,0.9983483181567863,2264
0.0011139123,0.08347412,0.295256,22.98,14737.370039701462,-6.2264266,0.026234254,1.2597835972905158,1132500,113250000,-0.0016976988,8063,0.9983971181791276,2265
0.0018357326,0.08139967,0.360868,21.46,14744.153975486755,-6.2266765,0.03691455,1.114842952787876,1133000,113300000,0.0010811491,8364,0.9970089825801551,2266
0.0012669703,0.083726004,0.29107395,22.59,14750.489310503006,-6.2379546,0.025321644,1.2361944219470025,1133500,113350000,-0.0007847732,8268,0.9982345991302282,2267
0.00024610548,0.0832462,0.24218793,22.72,14757.084007501602,-6.2548857,0.018656457,1.274892853796482,1134000,113400000,-0.00075758697,8300,0.9996247385279275,2268
0.0018661107,0.08262275,0.39436603,21.63,14763.609381437302,-6.268511,0.043889843,1.1086982342600822,1134500,113450000,0.00234156,8424,0.9971926840953529,2269
0.002630417,0.08259107,0.35762605,21.52,14770.125288248062,-6.276208,0.038356308,1.213265400826931,1135000,113500000,0.0019266242,8512,0.9962742852512747,2270
0.00027838256,0.08489035,0.25568202,20.2,14776.5556640625,-6.2987127,0.020144207,1.0404787003993987,1135500,113550000,0.0009897427,8165,0.9995533550099935,2271
0.00022836626,0.08447105,0.24833803,21.14,14783.24171948433,-6.3149233,0.019085353,1.1748932048678398,1136000,113600000,0.00026262223,8448,0.9996854554919992,2272
0.0029253208,0.08199387,0.40049604,21.91,14789.669567108154,-6.310268,0.05102439,1.145361704826355,1136500,113650000,0.0032672102,8073,0.9959052358753979,2273
0.00042855166,0.082673274,0.26898202,25.25,14796.4804084301,-6.3193483,0.021269105,1.3748652049899102,1137000,113700000,-0.0011074014,8313,0.9994019236182794,2274
0.00024328682,0.083779395,0.23523605,20.64,14803.073507785797,-6.333505,0.01785433,1.0297663399577142,1137500,113750000,-0.00035685874,8452,0.9996480681584217,2275
0.00022911256,0.08489414,0.24566199,20.87,14809.52848124504,-6.3450074,0.019054636,1.1497120594978332,1138000,113800000,0.0005220466,8305,0.9996918305405416,2276
0.0016896124,0.08328672,0.3489539,26.01,14816.025601625443,-6.353132,0.035218686,1.3261292544007302,1138500,113850000,-0.0007390164,8125,0.9975140725728124,2277
0.0009809104,0.083745524,0.33102196,20.57,14822.837464094162,-6.362392,0.031519797,1.1282657924294472,1139000,113900000,0.0023705808,8345,0.9984740065410733,2278
0.0017092876,0.084325306,0.359786,22.91,14829.27677488327,-6.359297,0.04262909,1.166296635568142,1139500,113950000,0.0033416694,8507,0.9975471494253725,2279
0.0011290074,0.08409324,0.32174805,20.53,14835.648674964905,-6.356032,0.031418562,1.0574585670232772,1140000,114000000,0.0023283637,8505,0.9984756172634661,2280
0.0017306097,0.08353737,0.341324,21.91,14841.855203866959,-6.352679,0.032486618,1.2797675347328186,1140500,114050000,-0.00055194856,8255,0.9973481895867735,2281
0.00074185344,0.083321825,0.30985996,20.58,14848.543940544128,-6.351597,0.026407743,1.0788031831383704,1141000,114100000,0.0017801868,8469,0.9987792753381655,2282
0.0017199287,0.082897365,0.33958,20.63,14855.047486305237,-6.347128,0.032932114,1.0533155238628387,1141500,114150000,0.00020838465,8551,0.9975588598754257,2283
0.000257639,0.08376087,0.25483,24.61,14861.352157354355,-6.3467116,0.020094633,1.4992329534888267,1142000,114200000,0.0021725975,8495,0.9996344456740189,2284
0.0022813021,0.0845939,0.3919261,22.1,14867.789424419403,-6.345501,0.052164167,1.1578617590665816,1142500,114250000,0.0029786336,8067,0.9966886213514954,2285
0.00165815,0.083107606,0.35988995,21.35,14874.461749315262,-6.3467226,0.036696523,1.1567281666398048,1143000,114300000,0.0023553106,8420,0.9975931092631072,2286
0.0018086842,0.08321437,0.33330798,22.26,14880.797706842422,-6.343336,0.03158257,1.2127780988812447,1143500,114350000,0.00089847186,8293,0.9974584612064064,2287
0.00056519697,0.08381532,0.30586198,22.88,14887.399024486542,-6.3378296,0.02632773,1.2377233076095582,1144000,114400000,0.0010454307,8188,0.999043142888695,2288
0.00029509058,0.08294822,0.25327602,21.79,14893.812721252441,-6.3368444,0.019806819,1.2128686100244521,1144500,114450000,-0.0003230733,8268,0.9995503586833365,2289
0.0015906899,0.08235066,0.30002198,22.8,14900.323212623596,-6.3337226,0.027278159,1.1337903887033463,1145000,114500000,8.9627916e-05,8155,0.9977590441703796,2290
0.0010149141,0.08268218,0.28043997,22.56,14906.665180206299,-6.3350616,0.024834719,1.3294593861699104,1145500,114550000,-0.00042589218,8274,0.9983754871645942,2291
0.00079461245,0.08291079,0.326596,18.64,14913.145965099335,-6.332704,0.029451733,0.9464857792854309,1146000,114600000,0.001110984,8291,0.9986081743845716,2292
0.0014428912,0.082415804,0.32365,19.86,14919.625865459442,-6.3221307,0.030534495,1.0803340849280358,1146500,114650000,0.00039828784,8070,0.9978846181184053,2293
0.0017436089,0.08264147,0.33467597,21.82,14926.360602140427,-6.313304,0.032136973,1.0474837985634804,1147000,114700000,0.0013373927,8255,0.997497349511832,2294
0.00068347104,0.08238878,0.289866,23.2,14932.984598398209,-6.3126125,0.024206018,1.163465174138546,1147500,114750000,-0.00029746714,8353,0.9988372615771368,2295
0.0016006875,0.08368872,0.35658607,21.38,14939.560096502304,-6.3104234,0.03633986,1.081316411793232,1148000,114800000,0.003599179,8322,0.9976578922942281,2296
0.0022182844,0.08339193,0.3511201,21.88,14945.990916252136,-6.307136,0.035884716,1.1788850474357604,1148500,114850000,0.0015262157,8415,0.9968394306488335,2297
0.0030888247,0.08283659,0.36513805,22.39,14952.501301765442,-6.283785,0.037446257,1.2012000849843025,1149000,114900000,0.0006612947,8420,0.9955483507364988,2298
0.00031230794,0.084182605,0.24830404,22.2,14958.724104881287,-6.2792706,0.019242747,1.1817462021112441,1149500,114950000,9.4484734e-05,7983,0.9994919778546318,2299
0.0011105235,0.082209274,0.340456,22.61,14965.513659000397,-6.2696037,0.031233957,1.0004880729317664,1150000,115000000,0.0012037535,8272,0.998184350784868,2300
0.001526928,0.08210317,0.35869405,28.8,14972.224557638168,-6.259188,0.033896904,1.3457414424419403,1150500,115050000,0.00010667808,8091,0.9975125945638865,2301
0.00095711125,0.083060056,0.29443595,21.81,14979.024472951889,-6.2536855,0.024859793,1.228429943919182,1151000,115100000,-0.00039638102,8109,0.9984824931016192,2302
0.00074329355,0.08324338,0.291744,23.22,14985.726825714111,-6.2495055,0.024874022,1.3114453285932541,1151500,115150000,0.0006286774,8506,0.9988606255501509,2303
0.0016847999,0.08400185,0.35587996,20.4,14992.037686347961,-6.2589726,0.04281919,1.0920293709635736,1152000,115200000,0.004746736,8240,0.9975721447262913,2304
0.0015982464,0.08420686,0.30157802,23.77,14998.751961946487,-6.270324,0.028746448,1.3449380826950073,1152500,115250000,0.0013858661,8094,0.9977560429833829,2305
0.0010698385,0.08237402,0.33408406,19.98,15005.44898724556,-6.282019,0.030718137,0.9198454084992409,1153000,115300000,4.533276e-05,8363,0.9982308368198574,2306
0.0008369238,0.08383965,0.289476,23.01,15012.024331331253,-6.2751207,0.025125306,1.2570094290375708,1153500,115350000,-0.00064387923,8058,0.9987035868689418,2307
0.0034575753,0.08172008,0.39400995,27.53,15018.572610616684,-6.2633533,0.044031724,1.0809495013952255,1154000,115400000,-3.470622e-05,8205,0.9949140222743154,2308
0.00029739004,0.08454343,0.24309205,21.1,15025.091482162476,-6.2627807,0.01867653,1.0920385351777078,1154500,115450000,-0.00010439713,8264,0.9995158484380227,2309
0.0015094079,0.08356163,0.30317008,23.66,15031.723407030106,-6.2655807,0.030415023,1.4171934434771538,1155000,115500000,-0.0017884612,8294,0.997825120575726,2310
0.00065060606,0.08330371,0.294578,19.01,15038.348884344101,-6.2753363,0.025916234,0.9242934188246728,1155500,115550000,0.0015856647,8509,0.9989633333170786,2311
0.0020998958,0.08297085,0.34931007,23.34,15044.63560295105,-6.2896605,0.035352107,1.1641307947039605,1156000,115600000,0.00045815625,8388,0.9969214901793748,2312
0.0008358593,0.08363503,0.28516,21.69,15051.164233207703,-6.3058434,0.024078744,1.2357788181304932,1156500,115650000,-0.00021542069,8285,0.9987660376355052,2313
0.00074595585,0.0839098,0.30205595,21.97,15057.773929357529,-6.302772,0.026948137,1.1353525093197823,1157000,115700000,0.000781944,8131,0.9988405435578898,2314
0.0009728916,0.08394151,0.303918,20.49,15064.442351102829,-6.293568,0.027254604,1.1126614338159562,1157500,115750000,5.7264686e-05,8300,0.9985198793001473,2315
0.0015613462,0.08336332,0.34676197,22.57,15070.976333141327,-6.2994633,0.0338514,1.2948879000544549,1158000,115800000,-0.0013747506,8349,0.9974736659787595,2316
0.006598745,0.08302057,0.41961598,22.32,15077.6253926754,-6.302388,0.06058664,1.306995457112789,1158500,115850000,0.0008878628,8283,0.990968307480216,2317
0.0016527893,0.083733656,0.30292603,22.83,15084.135855436325,-6.30428,0.027845602,1.2939104014635086,1159000,115900000,0.00024998735,8084,0.9977400740608573,2318
0.0021508152,0.08241575,0.333198,21.26,15090.983391523361,-6.300094,0.031560954,0.9568640553951263,1159500,115950000,-0.0006005781,8364,0.9967854698188603,2319
0.0011971863,0.08432589,0.289256,21.97,15097.448825120926,-6.3053174,0.025517976,1.2389583590626716,1160000,116000000,-0.0003959125,8428,0.9981596445431933,2320
0.0016090941,0.0837347,0.28431395,20.81,15103.79822397232,-6.307113,0.024582533,1.093346893787384,1160500,116050000,-5.667682e-05,8248,0.9977512273471802,2321
0.0014537231,0.08334691,0.328422,21.56,15110.44963312149,-6.3026013,0.02976302,1.076531407535076,1161000,116100000,2.7333284e-05,8371,0.9977537028025836,2322
0.00080776593,0.084182605,0.31235802,23.04,15116.666149377823,-6.3007927,0.027327191,1.4470899868011475,1161500,116150000,-9.364175e-05,8207,0.9987226887606084,2323
0.0006237895,0.083602116,0.27616805,25.3,15123.336772441864,-6.303429,0.022765711,1.4721276956796645,1162000,116200000,-0.0019880799,8557,0.9990354863111861,2324
0.0003116517,0.0833178,0.25921598,22.58,15129.416637182236,-6.3113575,0.020450927,1.2454361271858216,1162500,116250000,-0.00019613928,8273,0.9995456008182373,2325
0.00033998207,0.0847465,0.25536,22.56,15135.923244953156,-6.3100905,0.019749897,1.3005603903532028,1163000,116300000,-0.00036666304,8232,0.9994873594259843,2326
0.004682584,0.081905864,0.40096405,21.73,15142.579931974411,-6.306189,0.046781,1.1035170930624008,1163500,116350000,-0.0012515537,8588,0.9937375318259001,2327
0.00027988464,0.08380047,0.25030598,19.44,15148.925670862198,-6.3206987,0.019212864,0.870756622850895,1164000,116400000,0.0002998179,8389,0.9995569208404049,2328
0.0003450175,0.08468245,0.254796,21.24,15155.416518211365,-6.340947,0.020035623,1.1510489922761917,1164500,116450000,-0.00063497253,8095,0.9995120881067123,2329
0.0003302748,0.08451738,0.25243005,20.53,15162.126429080963,-6.3540215,0.019828975,1.114418363571167,1165000,116500000,-0.0007968946,8018,0.9995126924477518,2330
0.00092214666,0.08329961,0.28620803,22.76,15168.799439191818,-6.3524404,0.023892675,1.3348167514801026,1165500,116550000,-0.0005671842,8409,0.9986069855513051,2331
0.0006381015,0.08269794,0.299326,22.87,15175.367327213287,-6.3525157,0.025493454,1.2385628709197045,1166000,116600000,0.0025048526,8073,0.9990574062685482,2332
0.0007135993,0.083816536,0.29213405,22.69,15181.828376054764,-6.36034,0.024927096,1.253007588982582,1166500,116650000,8.520285e-05,8082,0.9989453956950456,2333
0.00023720136,0.083690204,0.248496,22.57,15188.517488002777,-6.3703465,0.019101707,1.222306326329708,1167000,116700000,0.00020090146,8337,0.9996713539294433,2334
0.0020409115,0.08410026,0.31423402,20.05,15195.099608182907,-6.3740363,0.02974472,1.1098802599310875,1167500,116750000,0.0002234881,7981,0.9970051599666476,2335
0.0011988305,0.08258893,0.31492797,22.16,15201.722553253174,-6.3832264,0.029219706,1.1931472158432006,1168000,116800000,0.0009454219,8432,0.9982536389725283,2336
0.00022785168,0.08348869,0.253868,21.47,15208.150741577148,-6.400035,0.019722307,1.2088251733779907,1168500,116850000,0.00056326104,8230,0.999658599117538,2337
0.0005955077,0.08318398,0.310582,21.2,15214.762034416199,-6.406454,0.026980666,1.123307655453682,1169000,116900000,0.00065915624,8258,0.9990429144818336,2338
0.0015371703,0.08282968,0.36203197,25.1,15221.407289743423,-6.402494,0.03600925,1.024086148440838,1169500,116950000,0.0008629547,8130,0.9975938557181507,2339
0.003511232,0.08203807,0.3680941,25.38,15228.128797769547,-6.385877,0.03955493,1.2690151610970497,1170000,117000000,-0.002735686,8310,0.9948804620653391,2340
0.00095579925,0.0828937,0.30045807,22.06,15234.74165892601,-6.390948,0.025486503,1.2321416953206061,1170500,117050000,-0.0013888386,8371,0.9985212599858642,2341
0.00056292204,0.08307726,0.28416997,19.25,15241.033889055252,-6.400593,0.023330305,1.04753966152668,1171000,117100000,-0.0010806643,8426,0.999126595153939,2342
0.000961245,0.08396262,0.29643205,21.7,15247.543560266495,-6.397795,0.025399989,1.2029622966051101,1171500,117150000,0.0009347649,8023,0.9985827528871596,2343
0.004293516,0.08201053,0.42672005,21.16,15254.348771333694,-6.3907804,0.053329132,1.2190185034275054,1172000,117200000,-0.000430715,8450,0.9938515801914036,2344
0.00028750545,0.083517365,0.24739401,21.12,15260.718191623688,-6.4037046,0.019232312,1.15276141166687,1172500,117250000,0.00045285697,8463,0.999540459131822,2345
0.0003220356,0.08416072,0.254252,19.57,15267.307106733322,-6.413164,0.019853268,1.030146162211895,1173000,117300000,-0.00086051837,8043,0.9995298371068202,2346
