value_loss,true_reward,clipfrac,explained_variance,total_timesteps,ep_len_mean,time_elapsed,ep_reward_mean,policy_loss,fps,serial_timesteps,approxkl,policy_entropy,n_updates
0.010630093,0.034732517,0.23041002,0.9979934731964022,100400000,478.05,13194.589826583862,15.744495335137376,-0.0050718957,8372,1004000,0.024301639,-4.843158,2008
0.0096885385,0.03559737,0.26273608,0.9981354406336322,100450000,460.4,13201.079868793488,14.88875954881114,-0.0047605173,8053,1004500,0.026837993,-4.8472486,2009
0.015042127,0.035606798,0.21503401,0.9971909539308399,100500000,469.64,13207.866104602814,15.283308072222376,-0.0050825924,8161,1005000,0.030374147,-4.8315377,2010
0.01618905,0.03896653,0.23335408,0.997307098004967,100550000,454.32,13214.552013397217,15.423585340615725,-0.003296808,8275,1005500,0.02601953,-4.825686,2011
0.007541457,0.033611197,0.21278997,0.9983788882382214,100600000,479.35,13220.814489603043,14.951751270247224,-0.004663499,8212,1006000,0.021023843,-4.820424,2012
0.022651419,0.031580687,0.236486,0.9954273300245404,100650000,480.89,13227.201492071152,14.364456652822664,-0.0027245078,8181,1006500,0.04414274,-4.8150177,2013
0.01707841,0.035167515,0.26265004,0.9966352162882686,100700000,465.37,13233.704902887344,14.97694531978162,-0.002572243,8396,1007000,0.03920185,-4.821588,2014
0.026782999,0.036225148,0.2193461,0.9951481171883643,100750000,463.77,13240.158117294312,15.73214787010113,-0.007243255,8186,1007500,0.03144178,-4.82024,2015
0.018829314,0.0389762,0.28970197,0.9967286216560751,100800000,456.83,13246.691795825958,15.525572946250541,-0.0017579613,8021,1008000,0.031901866,-4.809438,2016
0.015639316,0.036212128,0.25522202,0.9971275061834604,100850000,471.7,13253.449441432953,15.27011166984213,-0.004800107,7995,1008500,0.028646117,-4.803085,2017
0.020080976,0.035124302,0.219426,0.996139592025429,100900000,461.41,13260.191420555115,14.345417320824927,-0.0051976414,8127,1009000,0.02963846,-4.798307,2018
0.011901485,0.037219923,0.24187805,0.9977824157103896,100950000,463.39,13266.904764652252,15.657498253251555,-0.0039376984,8023,1009500,0.025845451,-4.799906,2019
0.008448164,0.03576966,0.267148,0.9982127487892285,101000000,450.07,13273.654123306274,13.681699108818238,-0.0032183898,8331,1010000,0.028441291,-4.802869,2020
0.016600234,0.037762254,0.25087196,0.9971548554021865,101050000,463.5,13280.065839290619,16.231265782531253,-0.0018767938,7736,1010500,0.031275295,-4.789966,2021
0.01266926,0.033020124,0.22378401,0.9973220401443541,101100000,480.32,13286.997105836868,15.119065112620037,-0.0017341118,8358,1011000,0.031469706,-4.787176,2022
0.011670836,0.035633598,0.22788802,0.9976918648462743,101150000,464.74,13293.339822292328,15.19852316592074,-0.0039261105,8166,1011500,0.026110439,-4.772968,2023
0.036912818,0.034107536,0.25409204,0.9931248314678669,101200000,459.33,13300.070495605469,14.664687970335926,-0.005065596,8261,1012000,0.03410201,-4.764848,2024
0.020145271,0.035970185,0.266784,0.9964136853814125,101250000,450.64,13306.558003425598,15.233468409531595,-0.0023664285,8164,1012500,0.034135133,-4.7627125,2025
0.023294218,0.038946737,0.24665803,0.996210346231237,101300000,450.74,13313.21038389206,15.682465236034082,-0.0035282318,8007,1013000,0.031368736,-4.761117,2026
0.019404745,0.035485625,0.264386,0.9962684833444655,101350000,461.59,13319.959178209305,14.833417079697988,-0.004197285,8100,1013500,0.03145006,-4.761025,2027
0.014463646,0.038229477,0.22673199,0.9974115823861212,101400000,459.91,13326.383774757385,16.06660581263416,-0.0025758874,8001,1014000,0.02579035,-4.748528,2028
0.012755361,0.033387993,0.26281807,0.9973197565414011,101450000,480.15,13333.00588798523,15.062873218170335,-0.0039891,8204,1014500,0.027626032,-4.739094,2029
0.016338086,0.03921455,0.22330797,0.9973179739899933,101500000,448.91,13339.64116191864,16.102124195301048,-0.0023232475,8256,1015000,0.024267187,-4.746557,2030
0.03626342,0.037721835,0.21255398,0.9941668836399913,101550000,456.24,13345.973914146423,15.466747606740945,-0.0032359613,8178,1015500,0.027778424,-4.745654,2031
0.009646617,0.03545132,0.25086597,0.9980202270671725,101600000,455.13,13352.610748529434,14.73703298650878,-0.0041568666,8308,1016000,0.025761416,-4.7558727,2032
0.00479109,0.033955153,0.25577202,0.9989336602156982,101650000,453.08,13359.221303224564,14.056406786692673,-0.0041137966,8222,1016500,0.02617481,-4.769168,2033
0.013042536,0.0377765,0.23954397,0.9976701906416565,101700000,455.55,13365.77302312851,15.485794334713878,-0.005349323,8132,1017000,0.029186353,-4.7706966,2034
0.024953024,0.037452478,0.22965603,0.9958802377805114,101750000,458.63,13372.392638206482,15.242301478191239,-0.003768018,8329,1017500,0.028721891,-4.7678013,2035
0.012951095,0.03627887,0.23890196,0.9974422887898982,101800000,415.45,13378.80164384842,13.388058855922777,-0.005361189,8003,1018000,0.02522666,-4.768189,2036
0.020461392,0.041214403,0.31177202,0.9965090076439083,101850000,411.49,13385.487755775452,14.808510402355708,-0.0007654718,8283,1018500,0.05241578,-4.766731,2037
0.005270839,0.03505146,0.23127598,0.9989662098232657,101900000,481.31,13391.906105518341,16.02895674353574,-0.0021616535,8328,1019000,0.021932924,-4.76658,2038
0.018435594,0.034459326,0.23877001,0.9965404237154871,101950000,473.87,13398.341873168945,14.956533410876391,0.00055479823,8639,1019500,0.04177182,-4.754104,2039
0.009655807,0.03654299,0.21379198,0.9981973414542153,102000000,459.74,13404.563248634338,14.920857711912316,-0.0019443003,8300,1020000,0.028444808,-4.7483683,2040
0.014711025,0.034876414,0.21939197,0.9972065656911582,102050000,476.12,13411.165462732315,15.476671489630508,-0.0056067,8513,1020500,0.02670169,-4.7449365,2041
0.012280021,0.036660932,0.22849599,0.9978195047006011,102100000,447.42,13417.407883882523,15.022487662558495,-0.0037798488,8457,1021000,0.026767004,-4.75297,2042
0.013963296,0.03047529,0.23067598,0.9968284389469773,102150000,486.02,13423.86472439766,14.58971061292395,-0.0034914743,8462,1021500,0.028604025,-4.7493925,2043
0.025387444,0.03477649,0.22865996,0.9950242135673761,102200000,459.12,13430.144520521164,14.2130650635118,-0.0046531605,8397,1022000,0.028732322,-4.7432837,2044
0.007945485,0.035127595,0.265368,0.9984062721487135,102250000,474.25,13436.48907661438,15.536313181481342,-0.0030934187,8261,1022500,0.032296468,-4.7509975,2045
0.008602976,0.032450423,0.251394,0.9981699816416949,102300000,482.2,13442.749904870987,14.706574678252974,-0.002980302,8230,1023000,0.036664497,-4.7578244,2046
0.0073501,0.032653995,0.24056005,0.998304775566794,102350000,482.56,13449.291950702667,14.823780973686693,-0.0069594737,8100,1023500,0.025888545,-4.7678275,2047
0.00992866,0.037470028,0.21146998,0.9981931577203795,102400000,468.61,13455.95701956749,15.688992102766846,-0.005995863,8086,1024000,0.024586406,-4.7776856,2048
0.009139905,0.034349,0.26702598,0.9980866684345528,102450000,468.97,13462.400483846664,14.846435479410866,-0.0032350563,7996,1024500,0.030595202,-4.7820473,2049
0.036582533,0.036217805,0.23118797,0.9939596634358168,102500000,449.49,13469.208139181137,15.198074841222963,-0.0022639625,8321,1025000,0.033632737,-4.78615,2050
0.009613844,0.038766734,0.22729601,0.9982679364038631,102550000,448.19,13475.459386348724,15.082253981951252,-0.0059763067,8276,1025500,0.024213584,-4.799134,2051
0.017411374,0.03390827,0.26000604,0.9966927519999444,102600000,471.32,13481.934834718704,14.590065416163734,-0.0026964701,8347,1026000,0.04382161,-4.8008842,2052
0.005963905,0.034092095,0.21977404,0.998702859855257,102650000,481.04,13488.224884748459,15.434754096842061,-0.0033980373,7840,1026500,0.02387649,-4.79773,2053
0.01893555,0.03984717,0.26002398,0.9969889177009463,102700000,452.99,13495.114372253418,16.3497444880955,-0.00262392,8297,1027000,0.033103477,-4.8069234,2054
0.012745947,0.035847932,0.21914801,0.9974494688212872,102750000,446.37,13501.633921384811,14.323102597160585,-0.003170966,8059,1027500,0.026060095,-4.8234572,2055
0.024294388,0.036525156,0.23772998,0.99565374199301,102800000,463.27,13508.168622255325,15.480827796565274,-0.00035995472,8380,1028000,0.037468538,-4.8316693,2056
0.010585514,0.036527064,0.24725193,0.9979300515260547,102850000,464.99,13514.56355214119,15.57937923917221,-0.002719137,8205,1028500,0.026587617,-4.8231587,2057
0.01667776,0.035555195,0.25243604,0.9970279282424599,102900000,471.55,13521.109602928162,15.292822401967294,-0.00043923824,8087,1029000,0.044536255,-4.817941,2058
0.01700548,0.03447826,0.22537,0.9968528302852064,102950000,471.72,13527.878618717194,14.972128865496359,-0.004326001,8207,1029500,0.029046256,-4.825272,2059
0.012440788,0.037805118,0.24190998,0.997817036928609,103000000,459.41,13534.550358772278,15.900460757364526,-0.0033996098,8284,1030000,0.028224356,-4.8392572,2060
0.0068105417,0.032484937,0.23795201,0.9983731338288635,103050000,473.86,13541.158848762512,14.697162711232922,-0.0056902347,8200,1030500,0.024591574,-4.835103,2061
0.023725903,0.037948996,0.241296,0.9958479753695428,103100000,456.11,13547.816348552704,14.937253701247476,-0.0014653626,8083,1031000,0.036211956,-4.8242607,2062
0.01631645,0.035227604,0.22918397,0.9968560864217579,103150000,462.27,13554.386229515076,14.74998025283512,-0.0049001314,8112,1031500,0.026958656,-4.823129,2063
0.026546877,0.035186708,0.24338003,0.9950284524820745,103200000,452.54,13561.082622051239,14.034459949030603,-0.0011976868,7961,1032000,0.03847316,-4.8325987,2064
0.016637934,0.035170034,0.27644405,0.9968443538527936,103250000,473.17,13568.024235486984,15.309204917000034,-0.0008698421,8278,1032500,0.031584334,-4.8219786,2065
0.013122377,0.03438961,0.25739598,0.9972462076693773,103300000,458.06,13574.530771493912,13.638253116067347,-0.005069081,7963,1033000,0.025213022,-4.8192754,2066
0.010818928,0.036234163,0.2860479,0.9978329702280462,103350000,461.36,13581.225879192352,14.830695996813288,-0.0039118654,7822,1033500,0.030395508,-4.818372,2067
0.0044371556,0.036246724,0.235648,0.9990977967390791,103400000,473.04,13588.192687273026,15.74586734958809,-0.004468964,8144,1034000,0.023162184,-4.8207836,2068
0.027357453,0.037849333,0.27072597,0.9952388186939061,103450000,464.51,13594.83712720871,16.234239191755663,-0.0008644308,8392,1034500,0.07196799,-4.821611,2069
0.007512214,0.033829298,0.25617802,0.998355703544803,103500000,470.39,13601.432173013687,14.501767954003634,-0.002843073,8069,1035000,0.027235659,-4.8307285,2070
0.025583481,0.03156643,0.20896,0.9947634292766452,103550000,479.35,13608.14895272255,14.344969975053635,-0.0047232024,8020,1035500,0.03855391,-4.8310637,2071
0.011271464,0.03430048,0.24689202,0.9977491213940084,103600000,472.84,13614.776717662811,15.396458020109575,-0.0049530584,8533,1036000,0.029391091,-4.840143,2072
0.0076487996,0.0328283,0.21695404,0.9983438843628392,103650000,467.44,13621.143348932266,14.33696373276997,-0.0039646854,8349,1036500,0.024176607,-4.848592,2073
0.012326678,0.038058948,0.21179003,0.9978053697850555,103700000,462.0,13627.393438100815,16.009310625602563,-0.0043230443,8270,1037000,0.024118971,-4.8525167,2074
0.018449606,0.034980934,0.26345798,0.9964934925083071,103750000,466.64,13633.775709152222,14.84250094579896,-0.0020151252,8790,1037500,0.031245548,-4.8603578,2075
0.02375494,0.03612854,0.23766193,0.9959771782159805,103800000,475.86,13639.873579978943,16.021896013354095,-0.0012453138,8305,1038000,0.03425373,-4.8651767,2076
0.0076377336,0.035234883,0.20977397,0.9985040822066367,103850000,479.18,13646.2902302742,15.503630628422489,-0.004481876,8508,1038500,0.024463946,-4.8757906,2077
0.015386659,0.036988422,0.2900079,0.9971526132430881,103900000,460.62,13652.505534887314,15.494131412081794,-0.0028619876,8252,1039000,0.032572582,-4.88625,2078
0.008987441,0.035896756,0.261334,0.9982083382783458,103950000,467.35,13659.078540325165,15.375566950259032,-0.002933288,8470,1039500,0.02724071,-4.8848076,2079
0.003610546,0.035989128,0.24885403,0.9992416820023209,104000000,474.24,13665.50145816803,15.390534846966304,-0.0053422125,8132,1040000,0.024218976,-4.881323,2080
0.01932096,0.033752047,0.26018208,0.9962840809021145,104050000,477.37,13672.228811264038,15.351170587436986,-0.0040053427,8333,1040500,0.033915997,-4.8778725,2081
0.012073393,0.03542098,0.29813603,0.997643202310428,104100000,472.41,13678.5044131279,15.278751187670766,-0.0024736745,8309,1041000,0.03508087,-4.8824105,2082
0.01147817,0.03568037,0.24157995,0.9978438625112176,104150000,460.81,13684.925689458847,15.198439586675736,-0.0038694444,8158,1041500,0.026543831,-4.8874793,2083
0.028355462,0.035151485,0.254798,0.9947669934481382,104200000,460.94,13691.637619972229,14.463254461926375,-0.00191142,8393,1042000,0.048300415,-4.89207,2084
0.009155434,0.03706247,0.20991202,0.9983978299424052,104250000,471.1,13698.122035980225,16.035228413862725,-0.0006392337,8638,1042500,0.02665987,-4.902232,2085
0.0035924301,0.03420094,0.20214592,0.9992572808405384,104300000,480.9,13704.244570493698,15.124307035641927,-0.00447789,7862,1043000,0.01993442,-4.8954144,2086
0.018257892,0.0356589,0.25629804,0.9966293745674193,104350000,463.25,13711.20441699028,15.382420002943729,-0.003548849,8180,1043500,0.03631669,-4.8866963,2087
0.010258117,0.038519002,0.25358197,0.9981030039489269,104400000,448.78,13717.96661734581,14.89408259452347,-0.004122934,8108,1044000,0.028054338,-4.8809958,2088
0.02931989,0.033883065,0.22978006,0.9943508510477841,104450000,457.75,13724.625903844833,13.998524206197724,-0.0054093166,8358,1044500,0.03730338,-4.878716,2089
0.011323149,0.033334497,0.22883005,0.9976197106298059,104500000,475.78,13731.081261396408,14.348859041109593,-0.0055589057,8414,1045000,0.025902936,-4.8728337,2090
0.024639532,0.033721816,0.27899998,0.9951479882001877,104550000,474.89,13737.37605881691,14.779590898946546,-0.0029819403,8038,1045500,0.038785324,-4.8721104,2091
0.010831897,0.03540843,0.27987403,0.9979957935865968,104600000,477.59,13744.0097489357,15.850594459192491,-0.0026964205,8279,1046000,0.031726632,-4.873574,2092
0.007368592,0.036221463,0.27089602,0.9985100672347471,104650000,471.95,13750.57745718956,15.453247466475965,-0.0027407138,8014,1046500,0.026389599,-4.8698454,2093
0.01768445,0.036366712,0.22272201,0.996879601618275,104700000,472.05,13757.360630273819,15.530557415064377,-0.004468592,8560,1047000,0.03398922,-4.8671064,2094
0.010201978,0.033957668,0.24789809,0.9978998366277665,104750000,478.15,13763.649003744125,15.152465731479657,-0.0038296492,8373,1047500,0.025643235,-4.8800664,2095
0.003242551,0.03535061,0.20869198,0.9992453738232143,104800000,466.46,13770.08449602127,14.986820185343184,-0.004172497,8416,1048000,0.01854015,-4.902872,2096
0.016571844,0.033796694,0.272918,0.9968574489466846,104850000,483.95,13776.37380194664,15.617999683259628,-0.004396445,8167,1048500,0.033361662,-4.9163513,2097
0.011310159,0.035894733,0.25527403,0.9979380606673658,104900000,477.45,13783.036230325699,16.05381297150538,-0.0031851984,8161,1049000,0.02970917,-4.922043,2098
0.013677176,0.03825606,0.28349593,0.9976242398843169,104950000,458.62,13789.769504070282,15.992498355288564,-0.000979573,8247,1049500,0.03525272,-4.9167676,2099
0.013434712,0.039112333,0.26781994,0.9977673362009227,105000000,436.62,13796.230765342712,16.021369154574245,-0.0040282216,7980,1050000,0.029295769,-4.9048185,2100
0.0036538853,0.03351863,0.22318797,0.9991760438424535,105050000,473.3,13802.841468334198,14.71320229702061,-0.0036647115,8001,1050500,0.020704968,-4.891783,2101
0.010827402,0.03455758,0.244132,0.997766632353887,105100000,470.0,13809.528776407242,14.767025173945486,-0.0011622913,8045,1051000,0.02933493,-4.8852935,2102
0.008875368,0.03761578,0.23277405,0.9984713803278282,105150000,472.02,13816.189483165741,16.32840489846717,-0.003861014,8187,1051500,0.025883906,-4.8824086,2103
0.016590573,0.037143998,0.23706396,0.9970074116718024,105200000,468.1,13822.746363162994,16.008913772083137,-0.00091434823,8146,1052000,0.02728532,-4.8965373,2104
0.012485493,0.03522099,0.22509998,0.9975111042149365,105250000,468.27,13829.332451343536,14.766801622696766,-0.005526862,8142,1052500,0.02534291,-4.9046564,2105
0.023501504,0.0366126,0.28542203,0.9958740319125354,105300000,471.01,13835.941629648209,15.775001805478421,-0.0016926954,8396,1053000,0.046746634,-4.9059725,2106
0.013164002,0.036664177,0.31664395,0.9975861341226846,105350000,447.47,13842.39521241188,14.698932516990597,-0.0019209352,8184,1053500,0.033207744,-4.906453,2107
0.027503952,0.03530903,0.19473007,0.9949336261488497,105400000,469.18,13848.861633300781,15.245775613884023,-0.005789702,8092,1054000,0.029211417,-4.917184,2108
0.027612284,0.036073472,0.24401599,0.9953075642697513,105450000,474.6,13855.487243652344,15.82710935943554,-0.002364049,8329,1054500,0.04612421,-4.9274387,2109
0.013501834,0.031249419,0.24866,0.9971401253715158,105500000,487.58,13862.053820610046,14.761970257147855,-0.0016285263,8442,1055000,0.03796248,-4.913934,2110
0.034769785,0.034394942,0.263064,0.9938058052212,105550000,475.92,13868.568386554718,15.32718781559101,-0.002285188,8196,1055500,0.053452153,-4.9128923,2111
0.0127813,0.037356347,0.28928006,0.9977179581765085,105600000,471.64,13875.156791687012,16.005972933597608,-0.003183451,8288,1056000,0.032415986,-4.916138,2112
0.0096394885,0.03404696,0.25647196,0.9980664245085791,105650000,476.04,13881.849840641022,14.838611885546134,-0.0026222605,8165,1056500,0.032200146,-4.9203796,2113
0.006270889,0.038504954,0.22322403,0.9988155986648053,105700000,467.05,13888.504173755646,15.931012448571014,-0.0028462058,8137,1057000,0.021325793,-4.9331846,2114
0.008719605,0.03562244,0.21747206,0.9982306658057496,105750000,470.29,13894.890422821045,15.22586622993554,-0.0056671114,8257,1057500,0.04063314,-4.9272118,2115
0.01988519,0.03735369,0.22401398,0.9963628223631531,105800000,459.4,13901.571822166443,15.604950144644677,-0.0039317515,8143,1058000,0.036139816,-4.921081,2116
0.032901216,0.036347575,0.23197201,0.9944156692363322,105850000,456.48,13908.123277187347,15.637238727333436,-0.0051071728,8246,1058500,0.03635544,-4.9224396,2117
0.022017863,0.039492544,0.23977199,0.9962025808636099,105900000,452.05,13914.688194513321,15.744197424109327,-0.0038719,8403,1059000,0.03139979,-4.911094,2118
0.024176441,0.03221497,0.23250401,0.9951087879016995,105950000,482.21,13920.9846534729,14.68049565767701,-0.005077402,8171,1059500,0.035394978,-4.904564,2119
0.025925562,0.036034122,0.26551,0.9950852328911424,106000000,465.32,13927.518275499344,15.189232608229117,-0.0040070945,8358,1060000,0.038002823,-4.9233074,2120
0.006267346,0.037452795,0.25528598,0.9988052084809169,106050000,467.83,13933.974798679352,15.724238671707646,-0.004612007,8306,1060500,0.0228131,-4.9331436,2121
0.02299526,0.037318807,0.24643594,0.9959617904387414,106100000,475.62,13940.476216077805,16.294159333125968,-0.0028233763,8082,1061000,0.031597413,-4.924045,2122
0.016573368,0.03691931,0.26999798,0.9970679013058543,106150000,472.83,13947.069428443909,16.071643752871946,-0.0052923434,8096,1061500,0.0343474,-4.920374,2123
0.013801668,0.039506357,0.30662596,0.997358031803742,106200000,397.19,13953.612616539001,13.745590082239609,-0.0028465153,8374,1062000,0.035044566,-4.9219017,2124
0.022545157,0.035487052,0.24578203,0.9959202096797526,106250000,411.62,13959.971552848816,13.23429389784481,-0.00407127,8312,1062500,0.028015774,-4.919406,2125
0.016232496,0.041389566,0.28710803,0.9974353355355561,106300000,370.15,13966.477404594421,14.11141421684927,-0.0036206522,8253,1063000,0.02855875,-4.92942,2126
0.014161051,0.050707653,0.282522,0.9980029938742518,106350000,309.97,13973.058721542358,14.329554769535417,-0.0036130815,8303,1063500,0.027017074,-4.931073,2127
0.010485712,0.0430918,0.24974202,0.9981499465648085,106400000,385.09,13979.687730789185,14.32170513302634,-0.004799846,7874,1064000,0.02498797,-4.9246383,2128
0.009541302,0.040727682,0.29153395,0.9983464172109962,106450000,366.2,13986.607147693634,12.55887501188764,-0.0031717024,8180,1064500,0.02732708,-4.9206123,2129
0.016531933,0.038987294,0.25211808,0.997433670796454,106500000,472.26,13993.028296470642,17.063028761453406,-0.0020491523,7921,1065000,0.02791866,-4.918438,2130
0.022986792,0.036932915,0.24065796,0.9958984539844096,106550000,454.46,13999.856245994568,14.392278818527645,-0.0031622283,8170,1065500,0.034042027,-4.921533,2131
0.022780871,0.038760886,0.21827002,0.9959369106218219,106600000,445.35,14006.544560909271,14.657742611273854,-0.0034629002,8190,1066000,0.032445554,-4.921486,2132
0.006383666,0.036257863,0.23959398,0.9988059119787067,106650000,452.29,14013.095035791397,15.14231027359655,-0.0033857576,8187,1066500,0.021775179,-4.924704,2133
0.008108761,0.037730716,0.21028002,0.9985076129669324,106700000,452.9,14019.696899414062,15.446296238288777,-0.0052392567,8321,1067000,0.02142396,-4.924791,2134
0.0153506985,0.039525837,0.289784,0.9975417105015367,106750000,447.4,14026.2926030159,15.451523923032363,0.00036973265,8194,1067500,0.044058032,-4.919664,2135
0.0151339,0.03743214,0.277092,0.9971890719607472,106800000,458.88,14032.968715667725,15.283806168335504,-0.0034365924,8250,1068000,0.035708085,-4.9106603,2136
0.01182024,0.038898837,0.24751596,0.9979573723394424,106850000,459.9,14039.51897239685,16.109001331533733,-0.0033867501,8095,1068500,0.0334287,-4.913541,2137
0.01733199,0.036136694,0.30656603,0.9967600335367024,106900000,471.84,14046.210794448853,15.692112514337191,-0.00085965404,8030,1069000,0.03735134,-4.916865,2138
0.023593308,0.037108153,0.23838396,0.9959334093146026,106950000,454.57,14052.943351984024,14.989600255679829,-0.0038449552,8460,1069500,0.03625832,-4.921567,2139
0.009095179,0.03951369,0.26922598,0.9984020080883056,107000000,458.33,14059.258110046387,16.10006866196011,-0.002930918,8114,1070000,0.027501889,-4.919373,2140
0.024090739,0.035912383,0.28118402,0.995739889331162,107050000,470.91,14066.00716638565,15.797728098573216,-0.004046145,8172,1070500,0.036840502,-4.9145613,2141
0.020857817,0.039188564,0.267206,0.9963006554171443,107100000,447.74,14072.604568481445,15.410049289607974,-0.0016829573,8290,1071000,0.07473052,-4.9245477,2142
0.01947768,0.037804034,0.23511401,0.9966027298942208,107150000,469.35,14079.020557403564,16.047644071963372,-0.0063654226,8189,1071500,0.028435562,-4.936221,2143
0.013959977,0.03563167,0.25407597,0.9974096782971174,107200000,464.89,14085.634447813034,14.6993034185569,-0.0033022014,8474,1072000,0.035277892,-4.952033,2144
0.008781801,0.03708076,0.25556397,0.998406114988029,107250000,470.6,14091.747998952866,15.83926059138691,-0.0033350303,8173,1072500,0.02646744,-4.962831,2145
0.01764322,0.036308464,0.24160399,0.9968243334442377,107300000,457.24,14098.356173753738,14.948319643142462,-0.0046086675,8034,1073000,0.02743143,-4.969885,2146
0.018088156,0.0388944,0.3287279,0.996898285113275,107350000,457.79,14104.930809497833,15.783009203672288,-0.0018989422,8211,1073500,0.046521463,-4.969412,2147
0.04852418,0.03865143,0.25471804,0.9923969944939017,107400000,450.66,14111.393875598907,15.504373880533569,-0.0022493296,8102,1074000,0.0537928,-4.9717298,2148
0.018057846,0.03569762,0.24694997,0.9967325807083398,107450000,457.49,14118.071370840073,14.662504401784378,-0.003726025,7848,1074500,0.030647509,-4.9716053,2149
0.019277964,0.034768756,0.24125403,0.9964599388185889,107500000,473.26,14124.66613149643,15.335408848305729,-0.0032310628,8158,1075000,0.039597057,-4.9713078,2150
0.026210524,0.03988177,0.24535199,0.9956806055270135,107550000,453.57,14131.246836423874,15.631691035114427,-0.005034615,8226,1075500,0.04179437,-4.9846816,2151
0.019212563,0.036213707,0.23818988,0.9964530658908188,107600000,465.03,14137.661593437195,15.196463298435559,-0.0039759423,8198,1076000,0.031782053,-5.003685,2152
0.017720606,0.03765225,0.23618801,0.9968982499558479,107650000,463.22,14144.321983575821,15.737997294023558,-0.004961886,8044,1076500,0.029543772,-4.9932942,2153
0.014422996,0.037304442,0.24133997,0.9973559507634491,107700000,463.33,14150.948395729065,15.787112256386552,-0.002353203,8152,1077000,0.026426187,-4.988657,2154
0.011501949,0.03958148,0.242738,0.9979602829553187,107750000,444.44,14157.520812749863,15.541101080783614,-0.005346152,8254,1077500,0.024863504,-4.9921904,2155
0.007402207,0.038183723,0.23361798,0.9985456668073311,107800000,448.71,14164.09426355362,15.132749589706632,0.001756095,7989,1078000,0.027523238,-4.997674,2156
0.008394952,0.03683762,0.255936,0.998499978100881,107850000,467.15,14170.884490251541,15.59997557848879,-0.0010688454,8162,1078500,0.026821785,-4.9989057,2157
0.018670572,0.036345128,0.253804,0.9964837045408785,107900000,457.17,14177.254150867462,14.69010985532837,-0.005352745,8247,1079000,0.049219627,-4.9966817,2158
0.020137778,0.044837188,0.30819398,0.9969249479472637,107950000,412.02,14183.81014418602,14.777247776138292,0.0016672886,8195,1079500,0.037229925,-4.991846,2159
0.016946405,0.037327357,0.23920992,0.9972008992917836,108000000,461.39,14190.553104162216,15.666548271491502,-0.003047808,7912,1080000,0.02932565,-4.9792824,2160
0.02143506,0.038902987,0.27988404,0.9962868373841047,108050000,447.69,14197.45606136322,15.113564079498904,-0.003894496,8272,1080500,0.036904577,-4.9797044,2161
0.0060035074,0.035776865,0.20830198,0.9987642645137385,108100000,472.41,14204.065814495087,15.50047431580498,-0.0023980613,8242,1081000,0.02033765,-4.9812465,2162
0.008659862,0.03859328,0.25565398,0.998428491759114,108150000,450.36,14210.675038337708,15.770369857811254,-0.0017833384,8023,1081500,0.02887926,-4.974893,2163
0.013495922,0.034610912,0.23781396,0.9975338706281036,108200000,465.54,14217.40571808815,14.884704602032635,-0.0037903127,8332,1082000,0.034093354,-4.970908,2164
0.014170093,0.036048193,0.22960009,0.9974955169018358,108250000,468.59,14223.886655569077,15.676338596667783,-0.003580921,8425,1082500,0.025252374,-4.9622645,2165
0.0221301,0.03519087,0.25878403,0.9958296213299036,108300000,468.2,14230.38953590393,14.843407365266145,-0.0041782963,8115,1083000,0.04692129,-4.9669075,2166
0.002518442,0.034266815,0.23177595,0.9993677621241659,108350000,474.56,14237.038275957108,14.736531528812327,-0.0053634215,8509,1083500,0.021115975,-4.979021,2167
0.0124025075,0.039301105,0.26786402,0.9978250283747911,108400000,462.16,14243.50455069542,16.005057310631578,-0.004525172,7843,1084000,0.031106139,-4.9793324,2168
0.047165085,0.03638695,0.25728202,0.9919821936637163,108450000,438.26,14250.406984567642,14.36775379008648,-0.002034989,8108,1084500,0.051774625,-4.980658,2169
0.00774799,0.040226936,0.28902406,0.9986092720646411,108500000,437.52,14256.980813026428,15.130062512378391,-0.0022602908,8354,1085000,0.027996505,-4.9950686,2170
0.0067746663,0.03603799,0.22379807,0.9986658119596541,108550000,474.36,14263.393850326538,15.645436866721864,-0.0062279576,8025,1085500,0.023557467,-5.0021434,2171
0.024617903,0.042839892,0.27488798,0.9961196361109614,108600000,427.02,14270.014486551285,15.424365537392454,-0.0013171138,8377,1086000,0.03787306,-5.008153,2172
0.004979363,0.0365095,0.239526,0.9989914996549487,108650000,454.55,14276.557283878326,14.837795767361497,-0.0035245635,8283,1086500,0.023561606,-5.0208898,2173
0.009821554,0.036588557,0.23129404,0.9981655116425827,108700000,476.66,14282.87205696106,16.234239605999996,-0.005001874,8245,1087000,0.024780232,-5.021852,2174
0.018301906,0.036156617,0.23262805,0.9967929515987635,108750000,469.22,14289.441530704498,15.679127459032898,-0.0018111404,8163,1087500,0.034299657,-5.018209,2175
0.021739852,0.03949407,0.2770959,0.996451003709808,108800000,452.31,14296.226062774658,15.410544118669563,-0.0024678614,8343,1088000,0.036515787,-5.023519,2176
0.023208156,0.036849808,0.260884,0.9959964449517429,108850000,461.6,14302.805228948593,15.444676396733179,-0.0032471495,8447,1088500,0.04188395,-5.022283,2177
0.023471821,0.0378153,0.265088,0.9962478305678815,108900000,465.5,14309.033215761185,15.870169220860038,-0.0007566783,8290,1089000,0.0375926,-5.0300612,2178
