true_reward,value_loss,policy_loss,fps,approxkl,ep_reward_mean,n_updates,policy_entropy,explained_variance,time_elapsed,clipfrac,ep_len_mean,serial_timesteps,total_timesteps
0.15078408,0.0014007681,4.0560895e-05,7867,0.02474516,5.251480599054239,4737,-7.5928645,0.9997615779866464,31792.765196561813,0.29295394,48.3,2368500,236850000
0.14637694,0.0016585493,0.0015712366,8082,0.03993039,5.063062745545249,4738,-7.589684,0.9997101209592074,31799.400936841965,0.31900802,50.27,2369000,236900000
0.1468993,0.0011076898,0.0015264452,8404,0.025318231,4.759241415712276,4739,-7.584266,0.9998118038201937,31806.079658985138,0.298804,50.19,2369500,236950000
0.15010323,0.0013272156,0.002367383,8099,0.025145667,5.073616328333337,4740,-7.588244,0.9997748536407016,31812.283123731613,0.29590204,47.79,2370000,237000000
0.1537673,0.0010505937,0.0019196062,8142,0.024722978,4.304079730056451,4741,-7.595602,0.999824047437869,31818.92711210251,0.29472604,44.68,2370500,237050000
0.14684652,0.0075216535,0.00342336,8015,0.047966696,4.333561058709993,4742,-7.5979457,0.9989910973235965,31825.597530841827,0.36596802,42.96,2371000,237100000
0.15253304,0.001149803,0.0022749805,7962,0.026197763,5.45900826258001,4743,-7.6144323,0.9997988777467981,31832.23761534691,0.30268195,49.35,2371500,237150000
0.15114206,0.0012573791,0.003169511,7809,0.026144933,5.812177039590006,4744,-7.6246014,0.9997751787304878,31838.99835395813,0.30488598,52.07,2372000,237200000
0.14849849,0.0013612561,0.0013737469,8138,0.026940841,5.9904127662895394,4745,-7.62616,0.9997746316512348,31845.91503071785,0.30852804,54.5,2372500,237250000
0.14739451,0.0013333203,0.0017087134,8595,0.025461394,4.147712076009839,4746,-7.6306767,0.9997840370051563,31852.609657764435,0.29961202,43.95,2373000,237300000
0.15146145,0.0012958589,0.0034998215,7843,0.025864638,4.858121805002993,4747,-7.626389,0.999792336660903,31858.926233291626,0.30263397,49.53,2373500,237350000
0.14837636,0.0012177079,0.0032945315,7869,0.02675963,5.244400170634799,4748,-7.6192656,0.9997919513698434,31865.801755189896,0.30994204,49.86,2374000,237400000
0.14986184,0.0012792994,0.0019155694,8230,0.026688041,4.503609926628396,4749,-7.6151695,0.9997860842559021,31872.684131383896,0.30938396,46.33,2374500,237450000
0.15003204,0.0011148055,0.002452699,7870,0.026463177,5.18455472887681,4750,-7.6090474,0.9998034405580256,31879.25507235527,0.305566,49.65,2375000,237500000
0.1514301,0.0013388463,0.0017617535,7986,0.027094936,4.686674234119214,4751,-7.608639,0.9997804162121611,31885.915498495102,0.30616197,46.64,2375500,237550000
0.14804257,0.0013519934,0.0015316355,8276,0.026220549,5.3756981984815955,4752,-7.6077394,0.9997837127302773,31892.620787143707,0.30376607,52.3,2376000,237600000
0.15010288,0.006778143,0.0011081558,8049,0.07076506,4.998288120043908,4753,-7.6018915,0.9989315572893247,31899.12997341156,0.38078004,48.46,2376500,237650000
0.14965242,0.001228172,0.002026805,7891,0.025505694,4.702989281132886,4754,-7.6079173,0.9997960771434009,31905.965243816376,0.299226,45.33,2377000,237700000
0.15135309,0.0012785636,0.0005335622,7632,0.024236152,4.8151317906830435,4755,-7.6061597,0.9997842039447278,31912.88406276703,0.289986,46.87,2377500,237750000
0.1463326,0.0015184289,0.0009581607,7878,0.025606588,5.307916782522552,4756,-7.6062355,0.9997398716805037,31919.887920618057,0.29862803,51.13,2378000,237800000
0.14913534,0.0012172005,0.0014212745,8032,0.025291232,4.938220699446393,4757,-7.5916023,0.9997944903880125,31926.738727808,0.29822394,48.05,2378500,237850000
0.14927326,0.0012173951,0.0011045056,7955,0.026284177,5.59441564635681,4758,-7.5833282,0.9997972174460301,31933.59102654457,0.30448198,49.49,2379000,237900000
0.15210217,0.0010851056,0.0005821122,7935,0.024450785,5.546741602651655,4759,-7.587073,0.9998184938449413,31940.211243629456,0.29217795,50.15,2379500,237950000
0.14890854,0.001130776,0.0016195358,7944,0.02503022,5.675534107810509,4760,-7.584104,0.9998038150952198,31946.94236254692,0.29332602,53.27,2380000,238000000
0.15348683,0.001140612,0.0020510927,8194,0.025384165,5.053796872357569,4761,-7.5825152,0.9997942586924182,31953.59137225151,0.29806203,47.66,2380500,238050000
0.14753257,0.0012430478,0.0016288264,8078,0.027033133,5.19219246922974,4762,-7.5880556,0.9997744605352636,31960.04897904396,0.30838,48.05,2381000,238100000
0.15304394,0.0012641725,0.0015999487,8061,0.024043681,4.801713985141633,4763,-7.595725,0.9997806235041935,31966.791441202164,0.28623998,43.89,2381500,238150000
0.15345405,0.001069348,0.0013686192,7773,0.025018372,6.121916251471248,4764,-7.5937996,0.9998237509280443,31973.409460783005,0.29532,55.93,2382000,238200000
0.14948097,0.0013064664,0.0013721414,7875,0.025763407,5.205866403125074,4765,-7.5882616,0.9997794702212559,31980.34713077545,0.30302802,48.87,2382500,238250000
0.15032712,0.0011546635,0.0023810922,7925,0.026453026,5.3422566358282895,4766,-7.5867677,0.999804060702445,31987.28364276886,0.30763596,52.77,2383000,238300000
0.14876722,0.0014229288,0.002512336,7759,0.02773433,4.454011391197928,4767,-7.590177,0.999757297031465,31993.96577692032,0.31531805,46.23,2383500,238350000
0.15073234,0.0011606704,0.0012850283,7854,0.023942513,4.575267038942375,4768,-7.5909657,0.9997976800223114,32000.829459905624,0.28663805,47.79,2384000,238400000
0.14825924,0.0012449768,0.0027611929,7894,0.026590038,4.4047072478179965,4769,-7.591106,0.9997812142391922,32007.71759390831,0.306172,47.25,2384500,238450000
0.1471608,0.011140759,-0.00026358294,7886,0.073081896,5.250554362171187,4770,-7.5873218,0.9984896472888067,32014.411731243134,0.37821007,50.6,2385000,238500000
0.14756918,0.0027282715,0.0019023544,7912,0.032513663,4.342195106929048,4771,-7.587738,0.9995544717239682,32021.206631183624,0.33739406,45.7,2385500,238550000
0.15179877,0.0012618062,0.0020171395,7976,0.026268084,4.881870132475313,4772,-7.585527,0.9997865402983734,32028.13678407669,0.30412197,48.96,2386000,238600000
0.14723381,0.0012832001,0.0018645045,8052,0.025480544,5.699642094304436,4773,-7.5885005,0.9997883138712496,32034.8448638916,0.29720402,52.8,2386500,238650000
0.14824188,0.001134214,0.001923177,7824,0.024809366,4.760781380794611,4774,-7.5882683,0.999815816161572,32041.624760627747,0.2930341,45.73,2387000,238700000
0.15013544,0.0011583304,0.0025645539,7645,0.023877257,6.003029107840702,4775,-7.592421,0.9998116490460234,32048.353101730347,0.287652,52.95,2387500,238750000
0.14912887,0.001314731,0.0014477097,7918,0.026408952,4.777878051416228,4776,-7.590625,0.9997753885545535,32055.28381538391,0.30737004,47.52,2388000,238800000
0.1491627,0.001442758,0.002039826,8194,0.02806107,5.894121062802296,4777,-7.596416,0.9997559634502977,32062.078456163406,0.31788796,52.91,2388500,238850000
0.14976574,0.0011464569,0.0019614198,7977,0.025090083,5.664007805692736,4778,-7.5992455,0.9997961271001259,32068.77342581749,0.29579595,53.02,2389000,238900000
0.15149939,0.0014841701,0.0015195773,7867,0.026115034,5.557890731148864,4779,-7.603365,0.9997562197822845,32075.524020195007,0.30437195,49.46,2389500,238950000
0.15072434,0.0011845938,0.0003956619,7864,0.02655136,4.272985194117236,4780,-7.614481,0.9998073838942219,32082.341375350952,0.30656007,44.7,2390000,239000000
0.15154952,0.0013003596,0.0026991796,7889,0.026371745,6.19399766873712,4781,-7.6182184,0.9997960470354883,32089.109609127045,0.308796,50.95,2390500,239050000
0.15141849,0.0011251442,0.002391887,8188,0.025860295,4.449036381974966,4782,-7.622009,0.9998169904138194,32095.731073141098,0.300866,44.35,2391000,239100000
0.14996582,0.0011969305,0.0032557799,8146,0.026025016,5.966729927407632,4783,-7.6273665,0.9997971034172224,32102.365376234055,0.30100998,54.19,2391500,239150000
0.15139301,0.0011555245,0.0012016228,8010,0.026385373,4.769148926721173,4784,-7.6317387,0.9998033447336638,32109.033967733383,0.304926,48.86,2392000,239200000
0.14759736,0.004414186,0.0023069975,7991,0.06026803,5.859026477320904,4785,-7.629629,0.9992369133397005,32115.62215566635,0.33617207,56.11,2392500,239250000
0.14886785,0.0014578709,0.0034798384,8266,0.02741091,5.613481544265087,4786,-7.6236286,0.999752754549263,32122.35988664627,0.31324404,50.88,2393000,239300000
0.14956754,0.001114118,0.00027829866,8143,0.025533449,4.597302175124212,4787,-7.618166,0.9998137664224487,32128.8314204216,0.29639804,47.52,2393500,239350000
0.14903931,0.0013412263,0.0018323815,7880,0.02554908,4.245815963522218,4788,-7.614682,0.999785265797982,32135.574077367783,0.30278605,45.07,2394000,239400000
0.15060188,0.0011095623,0.002740421,8122,0.025324898,5.985544789850155,4789,-7.6101966,0.9998150742612779,32142.529878616333,0.29937005,53.18,2394500,239450000
0.14541498,0.0015383827,0.0020254878,7833,0.027038384,4.394831865965516,4790,-7.609693,0.9997311608167365,32149.0949113369,0.30961594,43.26,2395000,239500000
0.15079315,0.0011570816,0.0026187522,8104,0.02623557,4.707988940383729,4791,-7.611419,0.9998100959492149,32155.984372854233,0.30891398,46.88,2395500,239550000
0.14880559,0.0013935743,0.0028027222,7957,0.028594233,5.062647317070441,4792,-7.603631,0.9997640456567751,32162.62986421585,0.31989402,46.96,2396000,239600000
0.15064484,0.0011460234,0.0017885012,8278,0.028301883,4.8440836157074045,4793,-7.594136,0.999794657152961,32169.35377717018,0.31563202,49.0,2396500,239650000
0.14772396,0.0063715107,0.014339257,7730,0.19399096,5.180230207092737,4794,-7.592507,0.999050976941362,32176.026171922684,0.365392,50.11,2397000,239700000
0.15056317,0.0011809131,0.0032827002,7841,0.026631959,5.049783668293721,4795,-7.600331,0.999796958611114,32182.945770978928,0.30801606,48.55,2397500,239750000
0.14833774,0.0013235376,0.0020007414,8342,0.027399236,4.8995629879189435,4796,-7.596347,0.9997739232640015,32189.856685876846,0.31165203,49.44,2398000,239800000
0.15001573,0.0012419954,0.002036616,7951,0.02544054,4.718223846106193,4797,-7.5982385,0.9997948892996646,32196.087211608887,0.29801598,45.57,2398500,239850000
0.15087552,0.0011680229,0.002822135,8145,0.025990866,5.4857702184666595,4798,-7.6043463,0.9998062498343643,32202.895502328873,0.302228,50.23,2399000,239900000
0.15057649,0.00562868,-0.00026546943,7847,0.06001719,5.075614864032714,4799,-7.5977044,0.9990153252147138,32209.53611278534,0.36834005,50.73,2399500,239950000
0.15065826,0.0015136034,0.0019040345,8149,0.031369153,6.447744138613525,4800,-7.59974,0.9997413227683865,32216.45364499092,0.32418796,56.14,2400000,240000000
0.15245578,0.0012102327,0.0025754184,7813,0.02769078,5.297410657924738,4801,-7.5915437,0.9997999516926939,32223.05527162552,0.31051004,50.58,2400500,240050000
0.14749844,0.0019194947,0.0018943748,7985,0.030724233,4.129957117929616,4802,-7.5861297,0.9996581829036586,32230.038560390472,0.32558197,46.62,2401000,240100000
0.1516696,0.001108514,0.0019967798,8197,0.02444207,4.671917223474884,4803,-7.590168,0.9998200002446538,32236.68554162979,0.29504195,45.91,2401500,240150000
0.15050504,0.0012198114,0.0017090073,8054,0.02534574,5.171993556931302,4804,-7.5927315,0.9997951807308709,32243.199377059937,0.29947597,48.61,2402000,240200000
0.15433973,0.0013226701,0.0012020186,7824,0.026951812,4.441111600744278,4805,-7.5972385,0.9997723524284083,32249.88715147972,0.30724397,43.09,2402500,240250000
0.1504985,0.0015687728,0.0020315887,7864,0.025839055,5.77436766244693,4806,-7.5937324,0.9997229014115874,32256.848501443863,0.3014,52.05,2403000,240300000
0.1510217,0.0012323752,0.00066684285,8405,0.02383354,4.425220345411372,4807,-7.590254,0.9997930989484303,32263.621485471725,0.28841397,45.22,2403500,240350000
0.1513812,0.0013160508,0.00081309007,8174,0.02623189,6.531437215541482,4808,-7.5899982,0.9997829646599712,32269.967943668365,0.30310804,55.9,2404000,240400000
0.15398139,0.0012075097,0.0019689365,7899,0.025234088,5.0773274815990135,4809,-7.59157,0.9997951958357589,32276.312550783157,0.296348,45.45,2404500,240450000
0.15164512,0.0014379567,0.0010328423,8029,0.027446873,3.765112919235362,4810,-7.5950713,0.99976719134429,32283.00888633728,0.30295795,40.35,2405000,240500000
0.14796898,0.0012610038,0.0011070607,8119,0.024920637,5.383502013441257,4811,-7.586088,0.9997764032741543,32289.62810230255,0.29514402,51.23,2405500,240550000
0.15012096,0.0012382992,0.002093132,8099,0.02647387,5.061827060357569,4812,-7.5848055,0.9998000214982312,32296.36281657219,0.3099441,48.69,2406000,240600000
0.15054537,0.0013605377,0.0021995448,7982,0.027523145,4.486624293734639,4813,-7.5755334,0.9997736219374929,32303.017810821533,0.31603998,47.24,2406500,240650000
0.15225384,0.0013974245,0.0026726418,8300,0.028443858,5.634008014291976,4814,-7.5693836,0.9997624914394692,32309.503747701645,0.31412792,49.93,2407000,240700000
0.14782223,0.0012282949,0.0007451951,8091,0.025191225,4.461529333955786,4815,-7.561074,0.9997823138110107,32315.930474996567,0.298532,47.32,2407500,240750000
0.14857316,0.00441003,0.0041212244,8140,0.03912903,5.445549892446507,4816,-7.550531,0.9993126584449783,32322.675263404846,0.355546,48.59,2408000,240800000
0.15007387,0.0013763512,0.0013376075,7760,0.026490793,5.104295313249372,4817,-7.554121,0.9997553489229176,32329.177909374237,0.302418,48.57,2408500,240850000
0.14962822,0.001604608,0.0030497746,7660,0.029684354,5.601727088751449,4818,-7.5559382,0.9997196018521208,32335.99551463127,0.32879996,50.53,2409000,240900000
0.15029636,0.0013843689,0.0030280673,8420,0.027097922,5.335105041985361,4819,-7.558821,0.9997769415203948,32342.955894708633,0.31074792,50.48,2409500,240950000
0.15088439,0.0012315018,0.0007422944,8202,0.024196507,4.050139007398684,4820,-7.5626445,0.9997769674228039,32349.4499874115,0.29193008,42.82,2410000,241000000
0.14921023,0.0057365834,-0.002364922,7844,0.036145564,4.589737541825416,4821,-7.558652,0.9991056480794214,32356.022743701935,0.32528004,48.3,2410500,241050000
0.1492418,0.0011855235,0.0027317917,8522,0.025129924,5.682305271508467,4822,-7.5592,0.9997903741605114,32362.938638448715,0.296372,52.38,2411000,241100000
0.15059727,0.0012121545,0.0030577225,8084,0.027314968,5.325205655815262,4823,-7.5577064,0.9997921312751714,32369.26900601387,0.31273,49.06,2411500,241150000
0.14755344,0.001277404,0.002333534,7816,0.026763044,4.436044250291288,4824,-7.558145,0.9997770740883425,32375.98886537552,0.309406,46.04,2412000,241200000
0.1497296,0.0012464885,0.0024287254,7906,0.024885578,5.579950318728952,4825,-7.553462,0.9997850801883033,32382.808789014816,0.29431605,51.75,2412500,241250000
0.14464054,0.0012164363,0.00044487193,8059,0.02466311,4.591854765161952,4826,-7.552582,0.999785757085192,32389.705989599228,0.29412192,47.97,2413000,241300000
0.14860363,0.001433247,0.0026088997,7923,0.0263064,5.618001411764303,4827,-7.5483155,0.9997617188782897,32396.381008148193,0.30606192,51.56,2413500,241350000
0.15188797,0.0011004256,0.0019948264,8119,0.02403056,4.939436264774958,4828,-7.547965,0.9998179338581394,32403.240561008453,0.28921604,48.04,2414000,241400000
0.14802083,0.0014391048,0.0010161701,8098,0.025456652,4.5430576586615095,4829,-7.544211,0.9997577046742663,32410.001007318497,0.30097,46.97,2414500,241450000
0.1504542,0.0010910516,0.0010097047,8022,0.024013853,4.274678854444264,4830,-7.5437446,0.9998199165565893,32416.675353050232,0.285796,44.85,2415000,241500000
0.15010156,0.0012401985,0.0016857291,8001,0.026611399,4.23702387600455,4831,-7.539851,0.9997867113706889,32423.236280441284,0.308732,43.2,2415500,241550000
0.1478814,0.008567932,0.00018641412,7949,0.07679904,4.639945414866215,4832,-7.5376863,0.9987000343389809,32430.085110664368,0.3604221,47.4,2416000,241600000
0.15035647,0.0016297825,0.0018811704,8091,0.027451174,4.316207974537174,4833,-7.53962,0.9997185207903385,32436.868769407272,0.309492,44.92,2416500,241650000
0.1470184,0.00131713,0.0020814002,8222,0.025284361,4.940170015608528,4834,-7.532504,0.9997743453131989,32443.580698251724,0.29799,48.71,2417000,241700000
0.14718989,0.0011277883,0.0020069922,8305,0.026324734,5.838528286203436,4835,-7.532663,0.9998054882744327,32450.269610643387,0.305334,51.94,2417500,241750000
0.14766353,0.0012669702,0.0018725501,7983,0.025406674,4.708161886101506,4836,-7.5263505,0.9997821488504997,32456.575453281403,0.29849195,47.03,2418000,241800000
0.1488438,0.0011366924,0.0031163036,8309,0.024809282,4.579241639467536,4837,-7.517206,0.9998139866220299,32463.208927631378,0.29517993,47.54,2418500,241850000
0.15381001,0.0012487019,0.0018176656,8065,0.024552653,5.500982857686094,4838,-7.514586,0.99978640905465,32469.579127311707,0.29259998,48.5,2419000,241900000
0.1491523,0.0011237989,0.00063861505,8046,0.024585577,4.190317251711755,4839,-7.5066247,0.9998084455146454,32476.275809526443,0.29230204,45.4,2419500,241950000
0.14863744,0.0012282914,0.0004866015,8011,0.023869328,4.703038748653779,4840,-7.515797,0.9997924551717006,32483.07229566574,0.286204,47.98,2420000,242000000
0.15069805,0.0012688892,0.0017574203,8383,0.026544804,6.524649806688976,4841,-7.5234075,0.9997691265743924,32489.774280548096,0.307256,57.92,2420500,242050000
0.14666696,0.0013375265,0.0011473151,7936,0.026903119,5.17527434236059,4842,-7.5259438,0.9997526135703083,32496.254747390747,0.3083079,48.9,2421000,242100000
0.15046202,0.0012809909,0.0008275158,7949,0.023888892,4.089988220832082,4843,-7.526575,0.9997811415087199,32502.959544181824,0.28732803,42.72,2421500,242150000
0.15092446,0.004730108,0.001815236,8082,0.044328794,4.5095878770323905,4844,-7.525503,0.9992380076437257,32509.705678224564,0.34730813,44.03,2422000,242200000
0.14923659,0.0013433457,0.0013708794,7954,0.025543451,4.981139621021966,4845,-7.5266633,0.9997705064160982,32516.477074861526,0.30170402,47.24,2422500,242250000
0.14905788,0.0011551317,0.0020999424,8233,0.025570177,5.08563057899988,4846,-7.5212955,0.9997965115471743,32523.317318677902,0.30291602,49.0,2423000,242300000
0.14801152,0.0012696089,0.0012315571,8012,0.026247635,4.832863225621713,4847,-7.5196357,0.9997838757262798,32529.704034090042,0.30356807,47.05,2423500,242350000
0.15062435,0.0034384131,0.0008967969,8023,0.088937804,5.111967039800852,4848,-7.5194354,0.9994156614411622,32536.434562683105,0.34874803,48.16,2424000,242400000
0.15039124,0.0011034826,0.0030350036,7795,0.024657285,5.020611140632325,4849,-7.5255327,0.9998107346182223,32543.28069138527,0.29337,48.51,2424500,242450000
0.1495658,0.0011996181,0.00096621894,7961,0.023643399,5.139256841646202,4850,-7.5295644,0.9997925462666899,32550.157153367996,0.28330797,48.26,2425000,242500000
0.14894056,0.0013901457,0.0033355486,8012,0.025654612,5.173258220541975,4851,-7.5294514,0.9997626373078674,32556.919028759003,0.297414,48.2,2425500,242550000
0.14866045,0.0013588838,0.003031704,8312,0.026276248,5.816322816850297,4852,-7.5222054,0.9997868649370503,32563.819306612015,0.30696,53.97,2426000,242600000
0.15116066,0.0012262624,0.00044502807,7603,0.024399994,5.379919730323673,4853,-7.524539,0.9997984750661999,32570.40016436577,0.2891121,48.88,2426500,242650000
0.14649534,0.0012738917,0.00065097155,7949,0.023852998,5.031911903355458,4854,-7.528397,0.9997806742758257,32577.398481845856,0.28831,48.93,2427000,242700000
0.15017296,0.0012610891,0.0025252022,8096,0.02532632,5.138927988240011,4855,-7.5192885,0.9997861506562913,32583.99777150154,0.30018994,48.49,2427500,242750000
0.14985642,0.0011642645,0.00037964474,8262,0.024895301,5.5337020826783645,4856,-7.510139,0.9997854222310707,32590.743449687958,0.29418203,53.0,2428000,242800000
0.1509318,0.0014027762,0.0014889735,7891,0.027491977,4.936703083786665,4857,-7.502169,0.9997580931667471,32597.17844057083,0.31090793,47.27,2428500,242850000
0.14930442,0.0011205577,0.0007665206,7751,0.024081733,5.3571281332541005,4858,-7.5068297,0.9998046067339601,32603.804150104523,0.289828,49.67,2429000,242900000
0.15050103,0.001395756,0.00084651023,7810,0.025525142,4.736656726661458,4859,-7.510799,0.9997688028233824,32610.816033363342,0.29928,46.69,2429500,242950000
0.15192333,0.0045416285,-0.0013924963,8006,0.0417976,5.62905269313902,4860,-7.5119286,0.9993463913560845,32617.71716594696,0.33012,50.5,2430000,243000000
0.14856677,0.0036326048,0.0027086057,7971,0.044869453,5.23659922290879,4861,-7.512762,0.9994029950466938,32624.300122261047,0.35810807,49.52,2430500,243050000
0.15144324,0.0013076622,0.0009219599,8192,0.02590842,4.7012725930726695,4862,-7.5284033,0.9997740542021347,32630.88995909691,0.3029359,45.05,2431000,243100000
0.15111375,0.0013056796,0.0022601967,8169,0.026529925,6.228669318793181,4863,-7.5401673,0.9997837633854942,32637.48910999298,0.30414596,54.21,2431500,243150000
0.1508195,0.001192375,0.0020994637,7741,0.02510954,5.010315190629699,4864,-7.532431,0.9997938262968091,32643.897958755493,0.29515207,50.77,2432000,243200000
0.14815545,0.0024427914,0.0025409833,7780,0.03295353,6.149110773611255,4865,-7.5281568,0.9995636472303886,32650.86043572426,0.334222,58.04,2432500,243250000
0.151504,0.0013371333,0.0015541294,8154,0.025047287,5.578337223995186,4866,-7.53285,0.999768709341879,32657.83364367485,0.294834,51.08,2433000,243300000
0.14946698,0.0017368356,0.0013608204,8071,0.028241286,4.859343590365643,4867,-7.5324965,0.9996999693685211,32664.467277288437,0.31600007,48.86,2433500,243350000
0.14912483,0.0012451462,0.002295761,8183,0.02559347,4.961620499458777,4868,-7.5353894,0.9997854637622368,32671.16761994362,0.30124205,47.84,2434000,243400000
0.14688678,0.001359269,0.0019662105,8009,0.027206976,4.629166861664644,4869,-7.5344563,0.9997559140756493,32677.544360399246,0.31090003,48.71,2434500,243450000
0.14929163,0.0012802965,0.0022268964,8053,0.02641675,5.030623544929145,4870,-7.53076,0.99978144360648,32684.212683200836,0.309432,48.45,2435000,243500000
0.15337884,0.0019695156,7.234372e-05,7840,0.03715681,5.399734441820151,4871,-7.531642,0.9996569241338875,32690.908343315125,0.32035202,52.99,2435500,243550000
0.14940009,0.0012080005,0.00071708433,8031,0.024029637,3.4773933301896114,4872,-7.5396404,0.9997828289197059,32697.780312538147,0.289582,39.03,2436000,243600000
0.15070741,0.0013207411,0.002118723,7841,0.027060732,5.786566014680411,4873,-7.538171,0.9997747743327636,32704.380740880966,0.3029139,53.05,2436500,243650000
0.14768177,0.0013709173,0.0020289132,7783,0.024923231,5.455197930080903,4874,-7.5427675,0.999776895478135,32711.02174758911,0.29726395,50.22,2437000,243700000
0.14999546,0.0013327205,0.002280421,8063,0.024743726,4.658033015241081,4875,-7.548994,0.9997859830473317,32718.002579689026,0.29310197,44.8,2437500,243750000
0.15084724,0.0015421316,0.00032365584,7779,0.02926137,4.668252306675513,4876,-7.544521,0.9997377099352889,32724.497172117233,0.31458595,44.82,2438000,243800000
0.15152292,0.0012005521,0.0006367666,8232,0.024832727,5.099239707294007,4877,-7.543926,0.999794592091348,32731.50119829178,0.29199803,49.27,2438500,243850000
0.1475643,0.01203843,0.0004361493,8020,0.16343564,5.060433838312547,4878,-7.547136,0.9984555562259629,32738.1192343235,0.4017119,47.27,2439000,243900000
0.14777723,0.0012875372,0.0019574855,7929,0.024815932,4.52958924850971,4879,-7.5608506,0.9997760092519457,32744.896085500717,0.29377595,46.04,2439500,243950000
0.14989564,0.0013564853,0.0016249177,8090,0.024332559,5.165794535589439,4880,-7.561512,0.9997659754444612,32751.711716651917,0.29302606,49.39,2440000,244000000
0.14842534,0.007691206,0.0015614657,8129,0.122295715,4.528494455021027,4881,-7.555574,0.9986583546269685,32758.426914691925,0.41781604,46.05,2440500,244050000
0.15294908,0.0014912136,0.0025849324,7878,0.027968321,5.61285313981949,4882,-7.56617,0.9997583403601311,32765.15612745285,0.31782594,51.41,2441000,244100000
0.14872497,0.0045744297,-0.00079467444,8413,0.03990107,5.956860253555664,4883,-7.569186,0.9992560074315406,32771.82041287422,0.31676802,53.58,2441500,244150000
0.15095234,0.0013307619,0.0014541761,8500,0.02503913,4.226290119240457,4884,-7.5739636,0.9997765197331319,32778.35284924507,0.29576194,43.44,2442000,244200000
0.15062815,0.0016311087,0.0016201856,8161,0.02924407,4.6549843637192225,4885,-7.574789,0.9997303449781612,32784.52011466026,0.31603798,45.59,2442500,244250000
0.15079181,0.0013987349,0.0018614003,8155,0.025301624,5.315393414695855,4886,-7.5851336,0.9997794059308944,32791.197778463364,0.29600993,49.12,2443000,244300000
0.1507417,0.0015585943,0.0019670045,7905,0.027936067,4.850381917356535,4887,-7.5871596,0.9997421962325461,32797.612174749374,0.31047404,45.51,2443500,244350000
0.14788893,0.008455162,-0.0008698505,8117,0.043985505,5.463675294199611,4888,-7.5890684,0.9986847684485838,32804.37658047676,0.33804196,54.95,2444000,244400000
0.14848097,0.001756645,0.0021922016,8044,0.026828237,6.271680298651181,4889,-7.5974426,0.9997181336802896,32811.07170057297,0.31127203,57.58,2444500,244450000
0.15327415,0.0012036808,0.0037458458,8045,0.026773475,5.194497414498556,4890,-7.5980983,0.9998018461337779,32817.909249305725,0.30740803,48.36,2445000,244500000
0.14965689,0.0014108808,0.0023865425,8107,0.02572206,4.6518525654644325,4891,-7.599307,0.9997638877393911,32824.44319844246,0.302304,45.8,2445500,244550000
0.1492323,0.0012923602,0.0018573926,7902,0.026373312,4.101499319867217,4892,-7.6053987,0.9997878095309716,32830.91423869133,0.30419803,43.9,2446000,244600000
0.1490617,0.0012719259,0.0008247069,8336,0.023135245,5.325220013189929,4893,-7.6086245,0.9997878562135156,32837.732415914536,0.278152,52.19,2446500,244650000
0.15164125,0.0012361375,0.002423521,8275,0.025174504,5.01582294790729,4894,-7.604823,0.9998005467350595,32844.05967998505,0.301106,48.79,2447000,244700000
0.14811857,0.0012022178,0.0005488794,8298,0.025537279,5.441243395993915,4895,-7.6011634,0.9997941064939369,32850.49435400963,0.30180398,53.16,2447500,244750000
0.15209626,0.0021326623,0.0014462593,8139,0.032020327,4.24301422566632,4896,-7.598321,0.999647665565135,32856.832389593124,0.32139,42.34,2448000,244800000
0.1503483,0.0012688553,0.0013928633,8129,0.026589919,5.191181018306561,4897,-7.5955687,0.9997961833723821,32863.37455391884,0.307094,49.24,2448500,244850000
0.1502934,0.0013333582,0.0023011083,7999,0.02645078,6.31147633188818,4898,-7.590304,0.9997817914845655,32870.03667593002,0.30363604,53.88,2449000,244900000
0.14922401,0.0013965853,0.0025798788,7979,0.026448367,6.013805341573988,4899,-7.585713,0.9997675526537932,32876.71313738823,0.30674994,53.86,2449500,244950000
0.14708453,0.0013329193,0.0016443,7960,0.025580967,4.732091203139716,4900,-7.58093,0.9997868269565515,32883.297770023346,0.298774,48.49,2450000,245000000
0.15281893,0.0013403695,0.0031285507,8051,0.02646149,5.429555405528336,4901,-7.588898,0.9997802354046144,32889.93282818794,0.30479005,49.25,2450500,245050000
0.14901508,0.0013082281,0.003122063,7951,0.026974399,5.984531773770195,4902,-7.592994,0.9997748314781347,32896.58561706543,0.31154805,54.42,2451000,245100000
0.14929675,0.0016242838,0.0022327993,8189,0.027389662,5.219094075366956,4903,-7.5975037,0.9997262257384136,32903.25131201744,0.31190807,49.81,2451500,245150000
0.14936687,0.0012010455,0.00050877145,7938,0.024519958,4.519583813598108,4904,-7.5974607,0.9997948810632806,32909.89168524742,0.29128397,45.26,2452000,245200000
0.14818554,0.0015592665,0.0014905861,8005,0.02716635,4.942890941719397,4905,-7.602782,0.9997255735797808,32916.7478158474,0.30709603,47.72,2452500,245250000
0.14946754,0.0012523681,0.0026195783,7952,0.026569435,4.781839848059238,4906,-7.609135,0.9997956192528363,32923.44210791588,0.30449402,48.28,2453000,245300000
0.15015219,0.001256581,0.0019997815,8016,0.02618702,6.081703072163709,4907,-7.6059327,0.9997912913386244,32930.271639585495,0.305778,52.84,2453500,245350000
