policy_entropy,value_loss,serial_timesteps,n_updates,total_timesteps,policy_loss,clipfrac,explained_variance,ep_len_mean,ep_reward_mean,time_elapsed,approxkl,fps,true_reward
-4.679034,0.007224782,1532000,3064,153200000,-0.0037140779,0.034482002,0.9665084667503834,500.0,46.224603176717885,13374.088392019272,0.0039619943,12536,0.09244921
-4.6758733,0.012200874,1532500,3065,153250000,-0.0034032916,0.029318001,0.9594333618879318,500.0,45.92863506848329,13378.124742031097,0.0034572512,11190,0.09185726
-4.670594,0.021690464,1533000,3066,153300000,-0.0033809277,0.083202,0.9292298182845116,500.0,45.36080512641152,13382.640815496445,0.007312934,11016,0.090721615
-4.66637,0.0013741361,1533500,3067,153350000,-0.0029582228,0.049478002,0.9855843083932996,500.0,46.2460528210186,13387.227997303009,0.0048481105,12139,0.092492096
-4.6669316,0.0019050799,1534000,3068,153400000,-0.0046048462,0.037329998,0.9825032595545053,500.0,46.29454260012608,13391.394267082214,0.004151187,11739,0.092589095
-4.668818,0.014334473,1534500,3069,153450000,-0.0032075178,0.069268,0.936725378036499,500.0,45.76058991585844,13395.702733039856,0.005978381,12211,0.09152117
-4.6715775,0.0030229748,1535000,3070,153500000,-0.004239841,0.028112,0.9681345261633396,500.0,46.434790102319894,13399.844821929932,0.0033713672,11543,0.09286958
-4.6773605,0.005233787,1535500,3071,153550000,-0.0032209172,0.044830002,0.9555779285728931,500.0,46.1401419253721,13404.225265741348,0.004644287,11819,0.09228028
-4.680593,0.004212492,1536000,3072,153600000,-0.0031815674,0.024217999,0.9609657675027847,500.0,46.27771479017488,13408.517627954483,0.002768849,11274,0.092555426
-4.679625,0.008102447,1536500,3073,153650000,-0.0035189174,0.077314004,0.9556093215942383,500.0,45.97661776288822,13413.003897428513,0.006358938,11401,0.09195324
-4.6788907,0.0044084885,1537000,3074,153700000,-0.00346441,0.063815996,0.9525062218308449,500.0,46.41298830173531,13417.443374872208,0.005658652,12073,0.09282598
-4.676837,0.011668968,1537500,3075,153750000,-0.003200813,0.04537,0.9166961461305618,500.0,46.14234793991551,13421.633314371109,0.00461707,12138,0.092284694
-4.6709814,0.008315627,1538000,3076,153800000,-0.0034162581,0.076194,0.9515715949237347,500.0,45.8710727665008,13425.801378250122,0.006416158,11371,0.09174215
-4.6668005,0.007282107,1538500,3077,153850000,-0.004274506,0.056792002,0.9602256789803505,500.0,45.98985669924026,13430.250403881073,0.0051692575,11216,0.091979705
-4.666257,0.0026700373,1539000,3078,153900000,-0.0033504055,0.043399997,0.9744019005447626,500.0,46.22063653785257,13434.754996538162,0.004512866,12500,0.09244127
-4.6696825,0.0013526828,1539500,3079,153950000,-0.004144981,0.037598003,0.9829342365264893,500.0,46.33671092204162,13438.804188489914,0.0039128247,10856,0.09267342
-4.6735983,0.027858,1540000,3080,154000000,-0.0036827691,0.042220004,0.9290277659893036,499.42,45.96198252249678,13443.457410097122,0.0044190916,12229,0.09145446
-4.6747885,0.005665132,1540500,3081,154050000,-0.0037775193,0.032244004,0.9765154793858528,500.0,45.475752374182136,13447.610829114914,0.0036133602,12167,0.0909515
-4.6754537,0.0024521719,1541000,3082,154100000,-0.0044909283,0.032462,0.9813526459038258,500.0,46.17260991845662,13451.776911973953,0.0035675552,11512,0.092345215
-4.6808352,0.0012194163,1541500,3083,154150000,-0.004415679,0.038427997,0.9866195404902101,500.0,46.4360100145497,13456.175708055496,0.0040453156,11340,0.09287201
-4.6883926,0.0071297707,1542000,3084,154200000,-0.0032277058,0.075304,0.9346513897180557,500.0,46.27377928607211,13460.63653087616,0.0068333806,11407,0.09254756
-4.6916227,0.002609463,1542500,3085,154250000,-0.0030099372,0.05193,0.9713978804647923,500.0,46.35130925422027,13465.069196939468,0.005022961,11160,0.09270263
-4.695406,0.0035015654,1543000,3086,154300000,-0.0041896356,0.029406,0.981202932074666,500.0,45.50821721740896,13469.597348451614,0.0036049192,11385,0.09101643
-4.6994386,0.0015870531,1543500,3087,154350000,-0.004182254,0.036789995,0.9838634077459574,500.0,46.30307971795557,13474.055336236954,0.003991639,11635,0.092606165
-4.7048254,0.00353057,1544000,3088,154400000,-0.0040426925,0.031704,0.9712197799235582,500.0,46.004080668684544,13478.403637647629,0.003859821,10961,0.09200815
-4.7057524,0.010386747,1544500,3089,154450000,-0.0035771565,0.04388,0.945977222174406,500.0,45.98374447625052,13483.024819135666,0.004428155,12407,0.09196749
-4.7055407,0.0027466868,1545000,3090,154500000,-0.0037736509,0.025548,0.9768474958837032,500.0,46.2521912459223,13487.123010873795,0.0031120712,12037,0.09250438
-4.7074914,0.004601291,1545500,3091,154550000,-0.0040244563,0.03294,0.9725801032036543,500.0,46.36448453379446,13491.32624912262,0.0037892987,11517,0.092728965
-4.7113886,0.0018286795,1546000,3092,154600000,-0.0035141842,0.024621999,0.9798189457505941,500.0,46.4039258631894,13495.715260982513,0.0031596757,12226,0.092807844
-4.721225,0.0016850214,1546500,3093,154650000,-0.0031588252,0.026586,0.979842422530055,500.0,46.42392240850031,13499.857922077179,0.0030510207,10925,0.092847854
-4.7284784,0.0030986634,1547000,3094,154700000,-0.00401042,0.03389,0.9713007248938084,500.0,46.285963921628735,13504.491810798645,0.0038958017,11163,0.09257194
-4.7333083,0.020921009,1547500,3095,154750000,-0.0029170061,0.034176,0.9296907633543015,500.0,45.915820174374765,13509.019783973694,0.0038416001,12113,0.09183163
-4.739396,0.02508134,1548000,3096,154800000,-0.0023696197,0.037818,0.9265299290418625,500.0,45.589829830385895,13513.197043895721,0.00421971,11572,0.09117966
-4.7420692,0.0043894635,1548500,3097,154850000,-0.0034461436,0.040976003,0.9645638391375542,500.0,46.16812085254067,13517.567172288895,0.0043746848,12339,0.09233624
-4.7446413,0.0011945453,1549000,3098,154900000,-0.0044778096,0.02879,0.98678776063025,500.0,46.48754225899138,13521.671162366867,0.003345821,11569,0.09297509
-4.7489824,0.0076542655,1549500,3099,154950000,-0.00384649,0.0371,0.9508621655404568,500.0,45.92627146295054,13526.042536497116,0.004309425,12148,0.09185254
-4.753201,0.01205283,1550000,3100,155000000,-0.0035923584,0.044864,0.9529078230261803,500.0,45.62950038093622,13530.207847118378,0.00468217,11768,0.091259
-4.750777,0.0035150782,1550500,3101,155050000,-0.0027926099,0.062254,0.9731876906007528,500.0,46.0960081089614,13534.50641989708,0.005284431,11684,0.092192024
-4.7469974,0.009395588,1551000,3102,155100000,-0.0037346124,0.073618,0.9682336561381817,500.0,45.363068181754045,13538.841980457306,0.00651203,11044,0.090726145
-4.7431154,0.0033524942,1551500,3103,155150000,-0.003736389,0.067558005,0.9701837711036205,500.0,46.38303392214877,13543.41639995575,0.0059645427,11802,0.09276606
-4.7441688,0.0011782432,1552000,3104,155200000,-0.004118615,0.050062,0.9857591008767486,500.0,46.58697890408985,13547.707211732864,0.0049701924,11070,0.09317396
-4.7504845,0.0019015416,1552500,3105,155250000,-0.00412281,0.060748003,0.9807187039405107,500.0,46.19132056738179,13552.272912740707,0.0053258883,12106,0.09238264
-4.7584696,0.008176635,1553000,3106,155300000,-0.0031879127,0.035871997,0.9631332196295261,500.0,46.09664497266109,13556.453605413437,0.0041586156,11495,0.09219329
-4.7632203,0.00691864,1553500,3107,155350000,-0.0039159865,0.03552,0.9627532139420509,500.0,45.750292078309684,13560.853062391281,0.004011774,11234,0.09150059
-4.765376,0.0018351817,1554000,3108,155400000,-0.0046642832,0.028812,0.9834337532520294,500.0,46.28507914959249,13565.350537538528,0.003311073,12290,0.092570156
-4.77107,0.0020296643,1554500,3109,155450000,-0.0038156384,0.0371,0.9851623177528381,500.0,45.929589196978924,13569.468965768814,0.0040136413,11128,0.09185918
-4.774981,0.0061921226,1555000,3110,155500000,-0.0032007382,0.052234,0.9474180154502392,500.0,46.31008845529119,13574.011111497879,0.0051063388,11331,0.09262018
-4.7767067,0.013992013,1555500,3111,155550000,-0.003499607,0.045178004,0.9557853192090988,500.0,45.75259790295146,13578.47223353386,0.0046174517,10030,0.09150519
-4.775519,0.002237396,1556000,3112,155600000,-0.004446846,0.027803998,0.979787727817893,500.0,46.286237652066575,13583.516893863678,0.0033188567,11027,0.09257247
-4.7789836,0.007829917,1556500,3113,155650000,-0.003504151,0.051331997,0.9629594385623932,500.0,45.98538716015284,13588.097724199295,0.0049466803,10075,0.09197077
-4.779821,0.0037232235,1557000,3114,155700000,-0.0038408688,0.046396002,0.970769390463829,500.0,46.1929554966857,13593.108761072159,0.0045641386,11173,0.09238591
-4.7781644,0.0045346795,1557500,3115,155750000,-0.0036809263,0.04504,0.968087937682867,500.0,45.986524105375665,13597.63469529152,0.004652579,10727,0.091973044
-4.7779794,0.0015497686,1558000,3116,155800000,-0.0034421957,0.035448,0.982393441721797,500.0,46.46835951098416,13602.344626665115,0.0036292083,11967,0.09293672
-4.780627,0.006829501,1558500,3117,155850000,-0.0035360653,0.067074,0.9434455707669258,500.0,46.22102292805277,13606.57218170166,0.00573686,10763,0.09244204
-4.7858925,0.004829916,1559000,3118,155900000,-0.002831365,0.07807,0.9588946737349033,500.0,46.22242252616823,13611.266732215881,0.0064631826,11723,0.092444845
-4.791232,0.001443947,1559500,3119,155950000,-0.003541084,0.036964003,0.9832384530454874,500.0,46.34769146331246,13615.583178043365,0.004049227,11648,0.09269538
-4.7957163,0.0014043524,1560000,3120,156000000,-0.004177381,0.046391997,0.9861127668991685,500.0,46.33856416766364,13619.923097133636,0.004737414,11344,0.09267713
-4.798468,0.012146031,1560500,3121,156050000,-0.0031850163,0.039289996,0.9629955366253853,500.0,45.74453625994835,13624.381222963333,0.004322233,12381,0.091489084
-4.798955,0.005019678,1561000,3122,156100000,-0.0036474678,0.029886002,0.9721775110810995,500.0,46.16950307012929,13628.46955704689,0.0033579923,10808,0.092339
-4.8002005,0.0077967145,1561500,3123,156150000,-0.0041671926,0.040413998,0.9655399695038795,500.0,46.03776451136204,13633.146961212158,0.0045565246,11325,0.09207553
-4.802964,0.0025567834,1562000,3124,156200000,-0.0038898704,0.032246,0.9814616050571203,500.0,45.919542309903065,13637.611498355865,0.0038133834,11496,0.09183908
-4.8084154,0.0032848187,1562500,3125,156250000,-0.004539314,0.032674003,0.9760017581284046,500.0,46.11676648729053,13642.009660243988,0.003627338,10480,0.09223354
-4.811299,0.002421692,1563000,3126,156300000,-0.0042264527,0.039082,0.9756181426346302,500.0,46.24909303112159,13646.830219745636,0.004188399,11263,0.09249818
-4.815036,0.0014997511,1563500,3127,156350000,-0.004507721,0.036644,0.9871249124407768,500.0,46.11940163177651,13651.318128108978,0.0040664515,10779,0.092238806
-4.819592,0.011855568,1564000,3128,156400000,-0.0033676964,0.052492,0.9431873150169849,500.0,45.95256706363209,13656.009314537048,0.0050947154,10812,0.09190514
-4.8218145,0.010762036,1564500,3129,156450000,-0.0035293926,0.02963,0.9633798897266388,500.0,45.803492596199355,13660.683199167252,0.0033117756,10552,0.09160698
-4.8223214,0.0012470948,1565000,3130,156500000,-0.0032548048,0.026402,0.9872867586091161,500.0,46.325264700715145,13665.46949672699,0.0030019176,11969,0.092650525
-4.826549,0.05487454,1565500,3131,156550000,-0.004415457,0.047073998,0.8936226814985275,499.36,45.9333412044497,13669.69686627388,0.0053381957,10790,0.09130423
-4.8275805,0.012975514,1566000,3132,156600000,-0.0034959156,0.055946,0.9356223046779633,500.0,45.81727026278437,13674.377600431442,0.005378487,11337,0.09163454
-4.8290668,0.0023341978,1566500,3133,156650000,-0.0034403764,0.060088,0.9860592866316438,500.0,46.14641127485827,13678.85441827774,0.0053826584,11969,0.09229282
-4.8320007,0.0037571844,1567000,3134,156700000,-0.0037931222,0.036714,0.975629810243845,500.0,45.8104384397976,13683.088541269302,0.0039589815,11219,0.09162088
-4.833641,0.0049164235,1567500,3135,156750000,-0.0027602054,0.045456,0.9547098390758038,500.0,46.61208101255557,13687.59351849556,0.00462083,10795,0.09322416
-4.8360147,0.0039990144,1568000,3136,156800000,-0.003702872,0.031696,0.9627548903226852,500.0,46.368858449098205,13692.295890808105,0.0037498209,12464,0.09273771
-4.8392086,0.045877133,1568500,3137,156850000,-0.0031975396,0.06518001,0.8845582902431488,499.4,46.126916207428295,13696.360324382782,0.0063050864,11819,0.09171584
-4.8421183,0.0039941445,1569000,3138,156900000,-0.0031834256,0.043662004,0.9751932602375746,500.0,46.11019207182968,13700.641219377518,0.0041732164,11515,0.09222038
-4.844667,0.0024284157,1569500,3139,156950000,-0.0038203704,0.061534,0.9779954422265291,500.0,46.383956874127925,13705.035943984985,0.0052405363,11924,0.09276791
-4.8462095,0.0021590716,1570000,3140,157000000,-0.0045472113,0.047384,0.9801998101174831,500.0,46.33159719714837,13709.277591466904,0.0046321754,11267,0.092663206
-4.848581,0.018239217,1570500,3141,157050000,-0.0034742865,0.05582,0.9410459063947201,500.0,45.87011544491595,13713.76283121109,0.00531136,11981,0.091740236
-4.850938,0.001912635,1571000,3142,157100000,-0.0040584146,0.028935999,0.9845824185758829,500.0,46.22213590221729,13717.986409425735,0.0034928466,12378,0.09244427
-4.853446,0.0033085346,1571500,3143,157150000,-0.004266179,0.041847996,0.9757226929068565,500.0,46.200804537979636,13722.080491304398,0.0043975823,11191,0.09240161
-4.853329,0.030740187,1572000,3144,157200000,-0.0036445744,0.066164,0.9339221566915512,500.0,45.4936730066645,13726.604613304138,0.006444005,11909,0.090987355
-4.851071,0.006094751,1572500,3145,157250000,-0.003700866,0.056401998,0.9765768479555845,500.0,45.92430408696202,13730.852986097336,0.005644875,11821,0.09184861
-4.8472395,0.0040380456,1573000,3146,157300000,-0.0038578846,0.037327997,0.9738463759422302,500.0,45.86617513567902,13735.134577512741,0.004352056,11378,0.09173235
-4.8464384,0.044721913,1573500,3147,157350000,-0.004300965,0.051298,0.9282261654734612,499.37,45.580055640395024,13739.57756614685,0.0056722336,11565,0.090701066
-4.845226,0.0032376065,1574000,3148,157400000,-0.0038796798,0.038375996,0.9768475983291864,500.0,45.995385400703384,13743.951877355576,0.004135729,11172,0.09199077
-4.8464293,0.0023614499,1574500,3149,157450000,-0.004119811,0.027090002,0.9769673254340887,500.0,46.36549180082491,13748.477597951889,0.0033645697,10811,0.09273098
-4.8491163,0.0019542547,1575000,3150,157500000,-0.0042090816,0.041406,0.9802604876458645,500.0,46.325547200344005,13753.150734186172,0.0041441075,12437,0.09265109
-4.854902,0.0019001903,1575500,3151,157550000,-0.0035751655,0.033658,0.9815850984305143,500.0,46.46877162123312,13757.220894098282,0.0037187152,11797,0.09293754
-4.860254,0.021531021,1576000,3152,157600000,-0.0034974038,0.045518,0.939703032374382,499.4,46.135083656467465,13761.509809732437,0.005048975,12743,0.091740705
-4.8587093,0.005372272,1576500,3153,157650000,-0.002578978,0.040684003,0.9485516361892223,500.0,46.393818493701254,13765.48189163208,0.004219299,11075,0.09278764
-4.858556,0.0042606364,1577000,3154,157700000,-0.0040570362,0.030432,0.9631056636571884,500.0,46.485872593493404,13770.047531604767,0.003840141,10835,0.09297175
-4.8587813,0.020068178,1577500,3155,157750000,-0.0036074214,0.030576,0.9466583095490932,499.53,45.836461123275654,13774.717756986618,0.003751219,12514,0.09119014
-4.8596063,0.0026338864,1578000,3156,157800000,-0.0038527239,0.042427998,0.9732905346900225,500.0,46.278867671411135,13778.77943944931,0.004281575,11701,0.09255774
-4.862764,0.005352132,1578500,3157,157850000,-0.0032157477,0.050812,0.9598206765949726,500.0,46.04510005513826,13783.10643029213,0.004956593,11120,0.0920902
-4.867314,0.037722923,1579000,3158,157900000,-0.00389515,0.046599995,0.9157449826598167,499.4,46.03947519008223,13787.652430057526,0.005199207,10736,0.09151705
-4.86921,0.0020189718,1579500,3159,157950000,-0.004072997,0.025212001,0.9831525553017855,500.0,46.16926470855202,13792.35934996605,0.0030848854,11172,0.092338525
-4.8723426,0.00091973704,1580000,3160,158000000,-0.0045326124,0.031922,0.9866209579631686,500.0,46.81435783703224,13796.886143445969,0.0036873054,11903,0.09362872
-4.876876,0.0011435248,1580500,3161,158050000,-0.0039137066,0.03983,0.9839949775487185,500.0,46.7019047755596,13801.135107040405,0.003975118,11927,0.093403816
-4.8800287,0.0012053426,1581000,3162,158100000,-0.0050975457,0.050392002,0.9893776150420308,500.0,46.295312274811096,13805.376690626144,0.004649018,12036,0.09259062
-4.880306,0.013586718,1581500,3163,158150000,-0.0024424484,0.059596002,0.9499705471098423,500.0,46.08074955052936,13809.578968048096,0.0054686954,12949,0.09216149
-4.877866,0.013538638,1582000,3164,158200000,-0.0032004924,0.039932005,0.962344266474247,500.0,45.784134600849214,13813.492022037506,0.00441569,12820,0.09156827
-4.875142,0.008905083,1582500,3165,158250000,-0.0039191404,0.046216004,0.9350050687789917,500.0,46.38007458643922,13817.44156908989,0.0048418203,12586,0.09276015
-4.8742476,0.025457516,1583000,3166,158300000,-0.0031138777,0.075788006,0.928373210132122,499.38,46.14621184487152,13821.475674152374,0.0070833294,12096,0.09190585
-4.8738832,0.0014309637,1583500,3167,158350000,-0.0041697635,0.056905996,0.9807861782610416,500.0,46.722928695724256,13825.65967297554,0.005280483,11575,0.09344586
-4.879439,0.0143755805,1584000,3168,158400000,-0.0032693497,0.060021996,0.9195024967193604,500.0,46.05557847323296,13830.033668279648,0.00541656,10675,0.09211117
-4.8823056,0.0017206821,1584500,3169,158450000,-0.0040478297,0.03836,0.9818383138626814,500.0,46.408019086929215,13834.766585111618,0.0044245105,10672,0.09281603
-4.8860526,0.0064880275,1585000,3170,158500000,-0.0035443946,0.061137997,0.9584499970078468,500.0,45.92875819316865,13839.502975940704,0.0055168187,11412,0.09185751
-4.8904676,0.0014787584,1585500,3171,158550000,-0.0049549555,0.048507996,0.9848865773528814,500.0,46.485168482400915,13843.932471036911,0.0049338103,11838,0.092970334
-4.8961244,0.020840956,1586000,3172,158600000,-0.0037637292,0.03114,0.9456922896206379,499.55,46.110344797594735,13848.207952022552,0.003751892,11020,0.09169771
-4.8997955,0.0066781044,1586500,3173,158650000,-0.003744314,0.051209997,0.9657898955047131,500.0,46.05614306366675,13852.800546646118,0.004952126,11935,0.09211227
-4.904087,0.009937116,1587000,3174,158700000,-0.0028084326,0.045339998,0.9583272971212864,500.0,46.06335897330304,13857.046224117279,0.0046947272,11299,0.09212671
-4.904479,0.008384573,1587500,3175,158750000,-0.0032299832,0.0434,0.9696504902094603,500.0,46.024313707585264,13861.53092288971,0.0047210427,11346,0.09204862
-4.904574,0.0022862381,1588000,3176,158800000,-0.004209292,0.042394,0.9819398820400238,500.0,46.234756740349916,13866.007743120193,0.0043523954,12128,0.09246951
-4.9088106,0.032277733,1588500,3177,158850000,-0.0035921112,0.0476,0.9203567430377007,499.43,46.265956170627945,13870.180946826935,0.005011294,11419,0.09204051
-4.908866,0.010129792,1589000,3178,158900000,-0.004033441,0.105434,0.9427320994436741,500.0,46.02571950168203,13874.615621566772,0.008149811,11687,0.09205145
-4.910851,0.001964526,1589500,3179,158950000,-0.0044262996,0.043804,0.9845017474144697,500.0,46.25951631394362,13878.944533586502,0.0046637864,11566,0.09251902
-4.9146833,0.0016072907,1590000,3180,159000000,-0.0037323504,0.048108,0.9839772321283817,500.0,46.308920384128086,13883.325236558914,0.004653805,11676,0.09261784
-4.9205346,0.024894547,1590500,3181,159050000,-0.0031691932,0.035235997,0.9232202395796776,499.5,46.5393302758957,13887.655405044556,0.0040331255,11592,0.092570335
-4.921531,0.0047296053,1591000,3182,159100000,-0.0036874395,0.025166,0.9516022764146328,500.0,46.46960057550758,13892.016903400421,0.0030693226,10886,0.0929392
-4.921574,0.002909537,1591500,3183,159150000,-0.003404836,0.042956002,0.9669440239667892,500.0,46.42285238354736,13896.659529447556,0.004492742,11847,0.0928457
-4.924635,0.010875349,1592000,3184,159200000,-0.003008275,0.040162,0.9648183956742287,500.0,46.25034827122021,13900.928593635559,0.0043753847,11489,0.092500694
-4.9261494,0.0026573902,1592500,3185,159250000,-0.004122134,0.043238003,0.9780187364667654,500.0,46.21300592436606,13905.348294973373,0.0043874965,11943,0.09242601
-4.9242887,0.0012760031,1593000,3186,159300000,-0.004335749,0.023538,0.9859860762953758,500.0,46.42290423415901,13909.624293088913,0.0030028508,11409,0.0928458
-4.9251585,0.0029781824,1593500,3187,159350000,-0.0039361054,0.06627,0.9770543072372675,500.0,46.621938424462876,13914.054651498795,0.005830092,11436,0.093243875
-4.9284654,0.0027614092,1594000,3188,159400000,-0.0040380093,0.027176002,0.9750023670494556,500.0,46.32636331234367,13918.482721328735,0.0032836292,12139,0.09265272
-4.9284215,0.0017378231,1594500,3189,159450000,-0.0036498774,0.027505998,0.9803597424179316,500.0,46.56350120328996,13922.654860973358,0.0033395966,10962,0.09312699
-4.9287496,0.02587184,1595000,3190,159500000,-0.003408163,0.057664,0.9412729442119598,500.0,45.48002301489989,13927.26637506485,0.0058622076,11612,0.09096005
-4.930309,0.0025582383,1595500,3191,159550000,-0.0037195801,0.044538,0.9753835014998913,500.0,46.52969809027658,13931.624384403229,0.004624639,12069,0.0930594
-4.9318686,0.0041635875,1596000,3192,159600000,-0.0036095702,0.028780002,0.9582427777349949,500.0,46.47300550106913,13935.818337917328,0.0031303675,11551,0.09294601
-4.9334607,0.003486649,1596500,3193,159650000,-0.0038595945,0.02505,0.9819173663854599,500.0,45.61753349443919,13940.198340177536,0.003059264,11454,0.09123507
-4.938198,0.0016104553,1597000,3194,159700000,-0.004257243,0.039862,0.9842511359602213,500.0,46.416922302441634,13944.612826347351,0.0043039843,12474,0.09283385
-4.942557,0.024038557,1597500,3195,159750000,-0.004000067,0.047085997,0.9368890449404716,499.32,46.16214349399233,13948.674325227737,0.0051182993,11278,0.091776796
-4.941563,0.005235205,1598000,3196,159800000,-0.003455437,0.034913998,0.967371866106987,500.0,45.8502833672797,13953.17992568016,0.0038118786,11521,0.09170057
-4.94131,0.022656377,1598500,3197,159850000,-0.002776731,0.032638,0.9218034371733665,500.0,45.780568928123756,13957.570395231247,0.004055773,10877,0.09156113
-4.938439,0.048922237,1599000,3198,159900000,-0.0035578306,0.082702,0.8955502435564995,499.15,46.18141450115431,13962.217622041702,0.00760092,11542,0.09168272
-4.9341,0.0014129897,1599500,3199,159950000,-0.0035966982,0.070484,0.9846639074385166,500.0,46.51531083509661,13966.601630926132,0.006069079,11470,0.093030624
-4.931407,0.010033849,1600000,3200,160000000,-0.0033683195,0.042682,0.9701115805655718,500.0,45.63104692326686,13971.012898683548,0.0044539873,11639,0.0912621
-4.928013,0.0036227196,1600500,3201,160050000,-0.0024998076,0.026112,0.9664256609976292,500.0,46.44614119651451,13975.364315986633,0.0032014693,11921,0.092892274
-4.928441,0.0060662003,1601000,3202,160100000,-0.0031337023,0.03096,0.9483865723013878,500.0,46.23371415614798,13979.605678319931,0.0036121465,10802,0.09246742
-4.9317493,0.0033068378,1601500,3203,160150000,-0.0029992915,0.035468005,0.969682440161705,500.0,46.40457956833881,13984.285543680191,0.004027712,11626,0.09280916
-4.935462,0.007623425,1602000,3204,160200000,-0.0038462207,0.079202004,0.941570658236742,500.0,46.05063906421339,13988.637053489685,0.0071178996,10600,0.09210127
-4.93919,0.003787998,1602500,3205,160250000,-0.0035146973,0.045833997,0.9672546945512295,500.0,46.410078448505516,13993.404472112656,0.0046665473,10877,0.09282015
-4.9438667,0.0015943259,1603000,3206,160300000,-0.0037305416,0.034662,0.9787233453243971,500.0,46.69914189591269,13998.050740480423,0.0035795108,10801,0.09339828
-4.94937,0.0031795767,1603500,3207,160350000,-0.004076962,0.07149,0.9658231139183044,500.0,46.341725979523254,14002.737235307693,0.0061261635,10930,0.09268345
-4.9538164,0.0034068252,1604000,3208,160400000,-0.0021372004,0.03592,0.9728249851614237,500.0,46.1668624708899,14007.358232021332,0.0036285054,11476,0.09233372
-4.9563274,0.0013524492,1604500,3209,160450000,-0.0038805672,0.045949996,0.9840863533318043,500.0,46.39296277191759,14011.765122652054,0.004470495,12263,0.092785925
-4.9582577,0.0027609174,1605000,3210,160500000,-0.0032470066,0.019806001,0.9723677579313517,500.0,46.345077850616796,14015.889648199081,0.0029485808,12391,0.09269016
-4.96169,0.0052391,1605500,3211,160550000,-0.0044842567,0.04202,0.9668687880039215,500.0,46.177333014932394,14019.975417852402,0.004403207,11137,0.09235467
-4.9614043,0.020917084,1606000,3212,160600000,-0.00300891,0.045029998,0.9428209699690342,499.38,46.27670044443876,14024.513543605804,0.0044681346,10523,0.09204346
-4.958702,0.03354135,1606500,3213,160650000,-0.00326864,0.032158,0.9145722836256027,499.51,46.12848043990558,14029.313576936722,0.003938961,11608,0.09171212
-4.958131,0.010212178,1607000,3214,160700000,-0.0036268078,0.048,0.942001786082983,500.0,46.05966503943688,14033.674834489822,0.005091892,12132,0.09211933
-4.958112,0.0012609046,1607500,3215,160750000,-0.0044741565,0.036918,0.9861316280439496,500.0,46.662193888051064,14037.846192121506,0.0042470745,11331,0.09332439
-4.9589825,0.0059498036,1608000,3216,160800000,-0.003392776,0.028108,0.9652763791382313,500.0,45.71084615101916,14042.311834573746,0.003515014,10507,0.09142168
-4.959588,0.0015496404,1608500,3217,160850000,-0.0038373363,0.047539998,0.9862742191180587,500.0,45.93975295397106,14047.116600036621,0.0045145066,11876,0.0918795
-4.9623566,0.03642147,1609000,3218,160900000,-0.0042116484,0.055307996,0.9207503199577332,500.0,45.759107423420716,14051.375725507736,0.0055513545,11060,0.091518216
-4.9628487,0.0017892772,1609500,3219,160950000,-0.0041761324,0.036128,0.9841428622603416,500.0,46.374431757310695,14055.94481086731,0.0040461044,11535,0.09274886
-4.96317,0.001548553,1610000,3220,161000000,-0.004158722,0.041594002,0.9843404199928045,500.0,46.30303341986768,14060.328457593918,0.004218465,12086,0.09260607
-4.965186,0.0024380889,1610500,3221,161050000,-0.0040323953,0.036884,0.9735759478062391,500.0,46.325624523342924,14064.52083826065,0.004084164,10500,0.09265125
-4.967777,0.006887329,1611000,3222,161100000,-0.0032444433,0.040988,0.9661964401602745,500.0,45.54180932506013,14069.338543891907,0.0042547034,11744,0.09108362
-4.9686847,0.03334867,1611500,3223,161150000,-0.0035115033,0.03187,0.9110957309603691,499.47,46.11861487062513,14073.647473335266,0.0037145703,11788,0.09175854
-4.9703426,0.0033359113,1612000,3224,161200000,-0.0032049245,0.051656,0.9784437138587236,500.0,46.168932488683005,14077.939944267273,0.005029085,11595,0.09233786
-4.973944,0.0091113,1612500,3225,161250000,-0.002806861,0.026661998,0.9544025771319866,500.0,46.282757076488195,14082.30109167099,0.0032601238,10046,0.09256551
-4.977174,0.0015216795,1613000,3226,161300000,-0.0040535843,0.049656,0.984427141956985,500.0,46.26804421385081,14087.327315807343,0.0047432957,11947,0.09253609
-4.9831986,0.0015386377,1613500,3227,161350000,-0.0042632353,0.052998,0.9835428018122911,500.0,46.328869845218726,14091.561987638474,0.00516636,11574,0.092657745
-4.990252,0.0017194416,1614000,3228,161400000,-0.0041631362,0.031162,0.9784779734909534,500.0,46.537895240011565,14095.953206777573,0.003765605,11022,0.09307579
-4.9953585,0.007083591,1614500,3229,161450000,-0.0013309642,0.033298,0.9499560557305813,500.0,46.35254778648767,14100.54010438919,0.0041357395,11775,0.092705086
-4.997625,0.0066038505,1615000,3230,161500000,-0.0030536605,0.054328002,0.9472681209445,500.0,46.11520679171066,14104.84155845642,0.0050977753,12300,0.09223041
-4.9958496,0.006336719,1615500,3231,161550000,-0.0031778351,0.0291,0.9678188003599644,500.0,46.2558598867537,14108.955724716187,0.0033719118,11885,0.09251172
-4.995026,0.0113787595,1616000,3232,161600000,-0.0035558604,0.062504,0.9287453144788742,500.0,46.01721343234371,14113.211578845978,0.0057440563,12272,0.09203442
-4.9955344,0.001649267,1616500,3233,161650000,-0.0027380735,0.047162004,0.9830248709768057,500.0,46.46054178970702,14117.342200517654,0.0042531677,11253,0.092921086
