explained_variance,time_elapsed,ep_len_mean,total_timesteps,fps,true_reward,clipfrac,policy_loss,policy_entropy,ep_reward_mean,approxkl,serial_timesteps,n_updates,value_loss
0.9908851869404316,2335.341604232788,83.71,34450000,17799,0.055725534,0.19720802,-0.008436363,-1.4293337,5.412417004927993,0.015713448,344500,689,0.02301961
0.9946005428209901,2338.580870628357,79.39,34500000,21105,0.056186646,0.18624999,-0.0073624267,-1.4304347,4.840198706835508,0.014760425,345000,690,0.0130960345
0.9916797084733844,2341.40296792984,77.27,34550000,17686,0.056182757,0.190714,-0.007529558,-1.4327011,4.984907089620829,0.015079403,345500,691,0.021441942
0.9914766596630216,2344.7800767421722,72.08,34600000,18545,0.0591805,0.22782198,-0.008584313,-1.454355,5.32029665440321,0.018428244,346000,692,0.020950487
0.9947041939012706,2348.0657947063446,64.23,34650000,18009,0.05542184,0.19929804,-0.007944318,-1.4737965,4.031869650110602,0.015393158,346500,693,0.012334267
0.99575768224895,2351.299906730652,68.09,34700000,17568,0.056654,0.196592,-0.007754121,-1.492559,4.3782189696282146,0.01537662,347000,694,0.009648131
0.9959083823487163,2354.5893573760986,66.36,34750000,18485,0.06014917,0.21545798,-0.0065232366,-1.5158249,4.791940780505538,0.017389428,347500,695,0.010312831
0.9941789875738323,2357.8251972198486,77.14,34800000,16578,0.059430923,0.20573801,-0.006836071,-1.5226163,4.917151769697666,0.016324751,348000,696,0.014487228
0.9934559278190136,2361.29665017128,83.28,34850000,17467,0.059127294,0.20171799,-0.007732099,-1.5356575,5.953853588625789,0.0162825,348500,697,0.0158867
0.9942678939551115,2364.715520143509,71.54,34900000,17294,0.05589521,0.21041797,-0.0075842827,-1.5493534,4.544059341996908,0.016502712,349000,698,0.013649905
0.994571705814451,2368.2815492153168,81.33,34950000,19716,0.055625238,0.20816597,-0.006481531,-1.5536548,4.642627810612321,0.016725361,349500,699,0.0129909
0.9957306482829154,2371.37060880661,83.3,35000000,18612,0.055561308,0.20392197,-0.0059131775,-1.5549663,5.007695482075214,0.015909666,350000,700,0.0096248975
0.9939005891792476,2374.602530002594,78.23,35050000,17080,0.056042086,0.22117001,-0.0062992186,-1.5596352,4.783617906197906,0.017667495,350500,701,0.01477433
0.9948138273321092,2377.999546766281,74.47,35100000,16797,0.05688189,0.19190401,-0.00615805,-1.5666074,4.965436875894666,0.015152,351000,702,0.012985552
0.9953290214762092,2381.482179403305,77.96,35150000,20000,0.05613195,0.202904,-0.006203686,-1.5634353,4.848828904926777,0.016379876,351500,703,0.010961048
0.9911157423630357,2384.535434961319,74.68,35200000,15815,0.055681374,0.21824603,-0.0071785026,-1.5568855,4.582525777891278,0.017701097,352000,704,0.021771654
0.9941044724546373,2388.313460588455,79.94,35250000,18277,0.056838848,0.203362,-0.0061570825,-1.568208,4.982360285669565,0.016018955,352500,705,0.0145182405
0.995130353141576,2391.61643910408,74.18,35300000,15987,0.0561549,0.20466398,-0.00802275,-1.5724094,4.88930747538805,0.016096197,353000,706,0.012314554
0.9947791881859303,2395.1205904483795,69.6,35350000,18905,0.054754898,0.20085798,-0.0056870566,-1.5742797,4.572363747954369,0.015665034,353500,707,0.012249699
0.9927157969214022,2397.9939301013947,84.3,35400000,18060,0.05712719,0.18393402,-0.0076966197,-1.5735806,5.277537260204554,0.014236975,354000,708,0.017468445
0.9957497282885015,2401.2587280273438,67.02,35450000,17715,0.0580738,0.19054395,-0.006432475,-1.5722325,4.194014456197619,0.014862221,354500,709,0.010375516
0.9935142863541842,2404.590760707855,66.84,35500000,18060,0.05889749,0.20698199,-0.0057957415,-1.572845,4.747105436399579,0.016470984,355000,710,0.016425403
0.995930336881429,2407.771721601486,66.59,35550000,18551,0.05741138,0.19327193,-0.0064529036,-1.58619,4.281090059876442,0.015104793,355500,711,0.009661561
0.9949566842988133,2411.06609416008,78.06,35600000,16130,0.059162993,0.210688,-0.007713066,-1.593297,5.177614779546857,0.016425842,356000,712,0.012874816
0.9969959973823279,2414.6996319293976,81.4,35650000,18506,0.058299735,0.19064802,-0.007932101,-1.5928851,5.209742191210389,0.014563512,356500,713,0.0070339805
0.994604789186269,2417.9424273967743,79.29,35700000,17525,0.058590114,0.20612799,-0.008070376,-1.5952791,5.275856404006481,0.01609693,357000,714,0.013530739
0.9950437168590724,2421.320773124695,76.73,35750000,16325,0.058749877,0.206004,-0.008816157,-1.5970583,5.345435605943203,0.016126338,357500,715,0.012630348
0.9921410605311394,2424.9747397899628,62.33,35800000,16759,0.055017445,0.22042204,-0.007528279,-1.6084431,3.5670536164939404,0.017817466,358000,716,0.019084709
0.9943828051909804,2428.3457062244415,63.58,35850000,16998,0.059394903,0.20596595,-0.0061589954,-1.6132703,4.492454659640789,0.016570613,358500,717,0.014060305
0.9942802861332893,2431.8566179275513,74.93,35900000,16669,0.05617818,0.20802397,-0.00707808,-1.6162348,4.587918092980981,0.0162148,359000,718,0.01360851
0.9937036302872002,2435.375722885132,76.65,35950000,16529,0.0593837,0.20506,-0.007454206,-1.6302903,5.220641645044088,0.015864762,359500,719,0.015701203
0.9942854666151106,2439.064486503601,74.01,36000000,16893,0.05631382,0.19607796,-0.0067857797,-1.638455,4.3928121455013756,0.0153463455,360000,720,0.013481694
0.9962275261059403,2442.5038425922394,68.72,36050000,18496,0.06046365,0.20099597,-0.0067713372,-1.6442395,4.856012691482902,0.015469737,360500,721,0.009628649
0.9920418774709105,2445.781362056732,73.43,36100000,14887,0.060662393,0.22342199,-0.004703394,-1.6481056,4.9837251961976285,0.018152218,361000,722,0.020544637
0.9956559641286731,2449.6461732387543,66.77,36150000,21303,0.05757808,0.21207196,-0.0073403995,-1.6567496,4.456629777625203,0.01673043,361500,723,0.0102759525
0.9963891464285553,2452.616214990616,74.34,36200000,18274,0.059434224,0.20136,-0.008549123,-1.672195,4.878446167632937,0.015873,362000,724,0.008956319
0.9901713049039245,2455.864898920059,71.86,36250000,17266,0.057599414,0.239816,-0.0060753105,-1.6717623,5.0809306616336105,0.02056809,362500,725,0.024907328
0.9940653308294713,2459.1194410324097,71.56,36300000,17854,0.06037643,0.214346,-0.0077769714,-1.6590391,5.0311052448302505,0.016852407,363000,726,0.014997136
0.9939334699884057,2462.5415337085724,76.43,36350000,16780,0.05794782,0.22301197,-0.005817206,-1.6482941,4.481923520639539,0.017806403,363500,727,0.014545147
0.9941577282734215,2466.0750873088837,79.71,36400000,16203,0.058944292,0.22473596,-0.0058589643,-1.6505798,4.978321587666869,0.018497584,364000,728,0.014658971
0.9946584897115827,2469.3866226673126,77.82,36450000,18345,0.059356704,0.211418,-0.007440232,-1.6609365,5.017703332006931,0.016750291,364500,729,0.013168857
0.9958230052143335,2472.6617238521576,63.01,36500000,16834,0.057118863,0.20156197,-0.006366313,-1.6750664,3.9370508993417026,0.015602001,365000,730,0.009544438
0.9940529433079064,2476.077565908432,77.51,36550000,15972,0.056917645,0.221798,-0.0072058057,-1.6887877,5.060252489149571,0.017889472,365500,731,0.013918652
0.9939597547054291,2479.9084932804108,78.48,36600000,17385,0.058204938,0.200802,-0.006836979,-1.6905855,5.218578094020486,0.016211212,366000,732,0.015571475
0.992655938025564,2483.2027666568756,77.64,36650000,18036,0.05848546,0.20442002,-0.007169136,-1.6780871,5.176433050110936,0.016789366,366500,733,0.018783635
0.9950715308077633,2486.4986917972565,93.53,36700000,14336,0.05609107,0.200738,-0.0063001616,-1.673398,5.335943669229746,0.015698172,367000,734,0.0122570805
0.997371323639527,2490.4434609413147,81.07,36750000,14497,0.05890699,0.18968795,-0.007994944,-1.6823045,5.443779220432043,0.014750969,367500,735,0.006588465
0.9962023876141757,2494.5153815746307,72.61,36800000,14859,0.060361344,0.206614,-0.0069345003,-1.6942455,4.93357044480741,0.016042974,368000,736,0.009975208
0.9945830646902323,2498.307372570038,75.5,36850000,17254,0.058899652,0.21527599,-0.0056733,-1.7098857,4.938410303592682,0.0168244,368500,737,0.013840513
0.9952459870837629,2501.7495019435883,71.84,36900000,16468,0.05818555,0.19340806,-0.008212259,-1.717982,4.400517209991813,0.01512384,369000,738,0.011750856
0.9935282706283033,2505.3320264816284,74.81,36950000,19272,0.058550093,0.21449202,-0.0075131385,-1.7188938,4.667107328176498,0.017396895,369500,739,0.015565518
0.9939416884444654,2508.46102309227,69.76,37000000,18226,0.059363678,0.21660398,-0.006536657,-1.7187591,4.745389095097781,0.017079504,370000,740,0.014508378
0.9948087031953037,2511.74161696434,77.57,37050000,18114,0.061110597,0.19754201,-0.008229076,-1.7258304,5.082370351776481,0.01569689,370500,741,0.012685832
0.9911917895078659,2515.0596709251404,70.27,37100000,16215,0.058488343,0.22805597,-0.0063414974,-1.7283193,4.554285022169352,0.018496288,371000,742,0.021661809
0.9913802808150649,2518.6446948051453,75.63,37150000,16475,0.058407083,0.20735803,-0.0062182453,-1.7291462,4.933531688824296,0.01718239,371500,743,0.022004945
0.9943071817979217,2522.324995279312,71.11,37200000,19580,0.057085186,0.22134197,-0.007794408,-1.7240181,4.547809574976563,0.0177687,372000,744,0.013959777
0.9933088547550142,2525.3947229385376,80.45,37250000,18266,0.057707325,0.22196795,-0.007431512,-1.7188065,5.314606795758009,0.01804038,372500,745,0.016649105
0.9967156760394573,2528.634073495865,92.8,37300000,20220,0.056224067,0.19500996,-0.006321789,-1.7277722,5.104858040735126,0.014956875,373000,746,0.007982376
0.9913817532360554,2531.6459579467773,90.67,37350000,16249,0.05669365,0.23122793,-0.0069170515,-1.7309926,5.115432699993253,0.018946916,373500,747,0.02177197
0.9952964815311134,2535.234606027603,100.32,37400000,17160,0.0541833,0.22139405,-0.0061947485,-1.7332417,5.218603242188692,0.01758732,374000,748,0.011199352
0.9936433671973646,2538.697516441345,109.56,37450000,17355,0.054141104,0.21472599,-0.008000852,-1.7420262,5.985226048752666,0.017234303,374500,749,0.015448059
0.9920388236641884,2541.958922147751,116.86,37500000,19919,0.052754268,0.22222394,-0.006456539,-1.7396138,5.356533880233765,0.018222,375000,750,0.01989561
0.9940351387485862,2544.8699696063995,105.1,37550000,17684,0.05077715,0.20401599,-0.006278413,-1.7415259,5.064597367048264,0.01678721,375500,751,0.013957634
0.9920325605198741,2548.182638168335,82.02,37600000,19217,0.054863058,0.21379995,-0.007792343,-1.7403076,4.720939799025655,0.016972594,376000,752,0.018943036
0.993807106744498,2551.3534207344055,85.03,37650000,17388,0.056248922,0.209418,-0.0069716275,-1.7533728,5.247060460299253,0.017234644,376500,753,0.01566414
0.9967143023386598,2554.6557319164276,66.47,37700000,20291,0.0557305,0.20070396,-0.007035153,-1.7545019,3.92003067240119,0.015413035,377000,754,0.007529474
0.9939819099381566,2557.666219472885,81.97,37750000,16527,0.060271326,0.226252,-0.006809171,-1.7449472,5.431075935438275,0.018295776,377500,755,0.014937534
0.99208596162498,2561.1507070064545,74.78,37800000,16494,0.057964206,0.21428798,-0.00775896,-1.745431,4.705742723643779,0.017242774,378000,756,0.018907066
0.9954660530202091,2564.6213924884796,68.97,37850000,19072,0.061260168,0.207988,-0.0068472447,-1.7507281,4.819351662695408,0.01639752,378500,757,0.011668469
0.9924103235825896,2567.5886261463165,82.3,37900000,18631,0.059315536,0.22675401,-0.005549865,-1.7457101,5.205007578283548,0.018337576,379000,758,0.01861892
0.9921972434967756,2570.8640995025635,72.34,37950000,18006,0.056065146,0.224662,-0.006497722,-1.7392273,4.523867124393583,0.018705381,379500,759,0.018939495
0.9949736399576068,2574.0843698978424,73.19,38000000,19361,0.057703387,0.20527193,-0.00636314,-1.747994,4.667814447358251,0.016141426,380000,760,0.012717644
0.9948718310333788,2577.333416223526,76.37,38050000,16883,0.05691387,0.20794998,-0.007171012,-1.75831,4.411494599580765,0.016550107,380500,761,0.012316307
0.9946145652793348,2580.5053782463074,83.5,38100000,17138,0.059461698,0.204278,-0.009002755,-1.7671647,5.644595695734024,0.016423631,381000,762,0.01308459
0.9943957729265094,2583.9875786304474,75.76,38150000,16952,0.05731583,0.20460199,-0.0068180803,-1.7730064,4.901845979839563,0.016508134,381500,763,0.013824057
0.9946295022964478,2587.527898311615,74.33,38200000,18557,0.057491202,0.21732001,-0.006684872,-1.7664851,4.368219010457397,0.017169671,382000,764,0.013455069
0.9921821122989058,2590.809317111969,69.9,38250000,19292,0.05777477,0.22400402,-0.0067315046,-1.7556508,4.608535260558129,0.018140433,382500,765,0.019080052
0.9954056795686483,2593.977941274643,69.1,38300000,20369,0.05619776,0.22028801,-0.007431909,-1.7483867,4.123672087267042,0.017521394,383000,766,0.010522591
0.9955550306476653,2596.878856897354,84.49,38350000,18068,0.05697027,0.19574206,-0.00819042,-1.7485265,5.2730832854658365,0.0152880335,383500,767,0.010381417
0.9949560188688338,2600.133538246155,62.8,38400000,16635,0.05772383,0.20949604,-0.006846657,-1.7480999,4.356181548759341,0.01662349,384000,768,0.012206506
0.9949434604495764,2603.571811437607,78.95,38450000,16165,0.056318067,0.22208601,-0.006959628,-1.744708,5.397943431586027,0.018000063,384500,769,0.012455902
0.9937512842006981,2607.1804900169373,78.96,38500000,17936,0.05828622,0.22866794,-0.0058000456,-1.7426772,5.269152880460024,0.018490508,385000,770,0.015407818
0.994788022711873,2610.3493406772614,73.88,38550000,18541,0.060250055,0.21278195,-0.0073332246,-1.7362975,5.167130405157804,0.016931374,385500,771,0.012775641
0.9942288929596543,2613.670772075653,68.78,38600000,16652,0.057350244,0.20961797,-0.008071149,-1.7383945,4.578324939608574,0.01688985,386000,772,0.014228279
0.9945949399843812,2617.1888089179993,78.34,38650000,16258,0.056111664,0.19765997,-0.0070657684,-1.7443073,4.789773637726903,0.01567937,386500,773,0.012670092
0.9957906915806234,2620.8275904655457,71.91,38700000,17476,0.056190982,0.205604,-0.007794772,-1.7380557,4.365575806871057,0.015911054,387000,774,0.009934399
0.9945285725407302,2623.906163930893,91.39,38750000,16745,0.05530128,0.20219201,-0.005451817,-1.7380893,5.439228064641356,0.01591215,387500,775,0.0131516
0.9946288825012743,2627.466841697693,87.25,38800000,15612,0.0552769,0.20686205,-0.007931708,-1.7530785,4.874763643220067,0.016537476,388000,776,0.013477781
0.9933856311254203,2631.266820669174,75.56,38850000,16891,0.057827715,0.20742196,-0.008066095,-1.7560604,4.994953126013279,0.016396828,388500,777,0.016633268
0.9937674151733518,2634.655859708786,77.41,38900000,16646,0.058136337,0.21225798,-0.0073503745,-1.7534932,4.886959738880396,0.016948808,389000,778,0.014902711
0.996099129319191,2638.0631711483,66.61,38950000,22202,0.058159985,0.19742003,-0.007516269,-1.7389297,4.73640773460269,0.01529095,389500,779,0.0093432125
0.9939512265846133,2640.8693568706512,63.03,39000000,17643,0.05803515,0.20732397,-0.008022405,-1.7331432,4.35697594217956,0.01640813,390000,780,0.014977357
0.9942261665128171,2644.1776309013367,81.85,39050000,16718,0.05796089,0.22024003,-0.006727354,-1.7336028,5.243527133539319,0.01773751,390500,781,0.014637367
0.9942694678902626,2647.697804927826,67.58,39100000,17195,0.05595877,0.21707603,-0.006787097,-1.7412473,4.315841531902552,0.017297357,391000,782,0.013276156
0.998328473768197,2651.0674481391907,76.02,39150000,15890,0.05796509,0.180208,-0.008539687,-1.7537183,4.751333508938551,0.01363357,391500,783,0.0040492355
0.9950947989709675,2654.727283000946,75.75,39200000,15045,0.058160804,0.211586,-0.0074549303,-1.7658157,5.0456941816955805,0.016586516,392000,784,0.012147256
0.9927058145403862,2658.531842470169,74.14,39250000,14850,0.05762062,0.21860601,-0.007844934,-1.7766689,5.075446233823896,0.0177786,392500,785,0.018947136
0.9963183833751827,2662.527199983597,74.16,39300000,18168,0.057913486,0.20477797,-0.0062153065,-1.7788793,4.65836084343493,0.015822604,393000,786,0.008449274
0.992748670745641,2665.524334192276,74.21,39350000,16502,0.059141453,0.20729008,-0.0077999425,-1.7703062,5.38524716258049,0.016630184,393500,787,0.018809041
0.9933640523813665,2669.1642396450043,72.43,39400000,18624,0.0577973,0.20926398,-0.007028603,-1.7621002,4.70767795227468,0.016609313,394000,788,0.016610552
0.9959296486340463,2672.497591972351,80.25,39450000,17962,0.058454096,0.201338,-0.008079121,-1.7712222,5.1102631869167086,0.01566238,394500,789,0.009596384
0.9906379403546453,2675.8080472946167,81.75,39500000,19883,0.058759425,0.22654802,-0.007377049,-1.7735959,5.39819851078093,0.01956765,395000,790,0.024523161
0.9935158393345773,2678.8154587745667,69.81,39550000,18540,0.058630303,0.21871203,-0.006670912,-1.7720866,4.79386990390718,0.01765058,395500,791,0.016752422
0.9953806740231812,2681.881641626358,79.22,39600000,18120,0.05648565,0.22467601,-0.007274202,-1.7659317,4.888388999477029,0.017957333,396000,792,0.011116165
0.9960401877760887,2685.2417554855347,71.5,39650000,16675,0.058042213,0.20424198,-0.0075224973,-1.7706468,4.357307564988733,0.016379328,396500,793,0.009481804
0.9941716813482344,2688.7499563694,69.28,39700000,18215,0.05720313,0.20594601,-0.005773005,-1.7655467,4.56894839040935,0.016270792,397000,794,0.01436476
0.9953759009949863,2692.0094850063324,74.9,39750000,18303,0.05877404,0.22210398,-0.007985636,-1.7606218,5.179361075609922,0.017827818,397500,795,0.011641681
0.9962059834506363,2695.3711156845093,85.86,39800000,18254,0.05869313,0.208328,-0.0076248646,-1.7673475,5.77985641784966,0.016433714,398000,796,0.009055207
0.9974322703201324,2698.5367579460144,70.22,39850000,18452,0.057283115,0.19915801,-0.0068041557,-1.7734047,4.558974702209234,0.015295174,398500,797,0.005955117
0.9931688709184527,2701.9239020347595,70.82,39900000,18893,0.059858534,0.231884,-0.0073243324,-1.7693592,4.730121826380492,0.019570136,399000,798,0.01693609
0.9963346431031823,2704.820348262787,75.44,39950000,20371,0.059470963,0.19360599,-0.007424842,-1.7766074,4.924941550195217,0.015749112,399500,799,0.008547772
0.991111964918673,2707.873337984085,74.39,40000000,19307,0.057010923,0.21409203,-0.008291598,-1.7729038,4.670081138238311,0.017612033,400000,800,0.020689404
0.9939284389838576,2710.9371650218964,74.48,40050000,18946,0.060128193,0.22620003,-0.007107931,-1.7765619,4.962573859095573,0.018488443,400500,801,0.015550767
0.9948456860147417,2714.194339990616,72.05,40100000,15497,0.058386087,0.21232802,-0.007769464,-1.7739722,4.786659397929907,0.016623806,401000,802,0.012800422
0.9957396434620023,2718.005081176758,82.13,40150000,20949,0.05900549,0.21424395,-0.00665521,-1.7717155,5.323828936964273,0.016777314,401500,803,0.01040806
0.9960640836507082,2720.849690914154,74.67,40200000,15855,0.05976063,0.20136805,-0.0069656544,-1.7767725,5.090680838525295,0.015792606,402000,804,0.010025547
0.9954844657331705,2724.5311551094055,67.98,40250000,17182,0.056824025,0.21883003,-0.005203491,-1.7764179,4.351655927747488,0.018088061,402500,805,0.010427062
0.996108036255464,2727.8906812667847,81.9,40300000,19293,0.05549087,0.20897602,-0.0061886124,-1.7730646,5.247664276733994,0.016668415,403000,806,0.009033647
0.9949070857837796,2730.8971993923187,84.85,40350000,16613,0.056145024,0.21499203,-0.0075568636,-1.7928349,4.729548651427031,0.01721926,403500,807,0.012584832
0.9898728197440505,2734.3601388931274,74.36,40400000,18127,0.057069067,0.22088201,-0.007268468,-1.7986522,4.670258071571588,0.018132715,404000,808,0.025738232
0.9925710815005004,2737.5103018283844,82.28,40450000,17410,0.057153437,0.22316006,-0.006501137,-1.7914807,5.114151711836457,0.018182272,404500,809,0.018367223
0.9959484045393765,2740.875757455826,75.74,40500000,18274,0.05897259,0.21710798,-0.0068107145,-1.7934755,5.163435212299228,0.017385388,405000,810,0.010020882
0.9961348103825003,2744.1433725357056,73.88,40550000,17916,0.05833842,0.22248998,-0.008278763,-1.8053077,4.882159762457013,0.017541662,405500,811,0.009306703
0.9932267512194812,2747.4717276096344,70.3,40600000,16777,0.058138315,0.24422808,-0.0064505865,-1.8120203,4.582279354408383,0.020705478,406000,812,0.016923383
0.995715974830091,2750.7267911434174,76.71,40650000,20023,0.05710658,0.218506,-0.004834451,-1.816613,4.45688337251544,0.01797491,406500,813,0.010446557
0.9961067091207951,2753.6939795017242,91.71,40700000,17211,0.055398848,0.19415002,-0.006506767,-1.8172002,5.139198723807931,0.015254068,407000,814,0.009337602
0.9947255211882293,2757.185341835022,96.32,40750000,17867,0.054935683,0.22263807,-0.0065764464,-1.8222696,5.354276753142476,0.017721739,407500,815,0.012411327
0.9950272478163242,2760.562929391861,86.63,40800000,17056,0.055909064,0.224632,-0.007560344,-1.8353109,5.075920704752207,0.0179092,408000,816,0.011684432
0.9921323535963893,2763.993362903595,84.86,40850000,17612,0.055018812,0.22463003,-0.0061587263,-1.8347602,5.032860127016902,0.019674912,408500,817,0.0196967
0.9957411661744118,2767.212687253952,71.64,40900000,15432,0.059931017,0.212408,-0.007589245,-1.832924,4.911924425512552,0.01664701,409000,818,0.01047896
0.9929089494980872,2770.9197261333466,81.49,40950000,19378,0.05702646,0.22725996,-0.0078422865,-1.8293364,4.999108361378312,0.018396998,409500,819,0.01743199
0.9942691926844418,2774.118788957596,84.06,41000000,16135,0.05757591,0.21535803,-0.0075850366,-1.8160053,5.075582844913006,0.01726498,410000,820,0.014752959
0.9945055758580565,2777.804956436157,105.53,41050000,14866,0.056658432,0.22095995,-0.007237328,-1.8187041,5.9532733044028285,0.017997496,410500,821,0.014413415
0.9918967485427856,2781.772771835327,96.41,41100000,20166,0.052159004,0.24619797,-0.00575985,-1.83776,4.73559755243361,0.02233875,411000,822,0.02218462
0.9951898194849491,2784.7545022964478,79.45,41150000,17539,0.055879615,0.22290598,-0.005940429,-1.8590564,5.52125811547041,0.017837876,411500,823,0.011807098
0.9957704953849316,2788.1437978744507,85.78,41200000,19816,0.058591295,0.22577803,-0.0061933636,-1.883302,5.533343206867576,0.018329471,412000,824,0.010667337
0.9938245960511267,2791.1029410362244,88.31,41250000,18749,0.057658255,0.221206,-0.0062411404,-1.8881197,5.627793093919754,0.017963815,412500,825,0.016286315
0.9939790708012879,2794.3664162158966,101.15,41300000,16502,0.055893112,0.21465798,-0.0065311296,-1.8858081,5.770899662747979,0.017304847,413000,826,0.015328549
0.9904553378000855,2797.9672780036926,71.58,41350000,17876,0.05606749,0.24784195,-0.0054061953,-1.8951056,4.280826454088092,0.021515679,413500,827,0.026217144
0.9963371930643916,2801.3269283771515,74.49,41400000,21098,0.059811603,0.20493805,-0.007629885,-1.9021951,4.960950490757823,0.016047426,414000,828,0.009234813
0.993289181496948,2804.0687942504883,79.3,41450000,19221,0.06045339,0.22844592,-0.0066674203,-1.9126716,5.276492444425822,0.01853537,414500,829,0.016990375
0.9911730624735355,2807.0220634937286,75.71,41500000,16563,0.06132166,0.24811597,-0.0063841986,-1.9148451,5.309361181482672,0.020627405,415000,830,0.023152843
0.9922091821208596,2810.6351470947266,67.66,41550000,19447,0.061273504,0.227646,-0.007331182,-1.9069226,4.7183054581284525,0.018419039,415500,831,0.02024139
0.9947654441930354,2813.812723636627,76.52,41600000,15713,0.058784664,0.22124003,-0.008253444,-1.9032899,4.947399798631668,0.017659957,416000,832,0.013013777
0.991771737113595,2817.498359441757,76.71,41650000,18297,0.057889666,0.23654203,-0.006390101,-1.91377,5.223677005991339,0.01948954,416500,833,0.020014705
0.9943228350020945,2820.8346478939056,71.07,41700000,16754,0.060929585,0.23497193,-0.008660113,-1.9162812,5.163263781219721,0.019568143,417000,834,0.014279217
0.9958501914516091,2824.373592376709,69.22,41750000,15990,0.059586473,0.20521402,-0.007012912,-1.9291389,4.778411307409406,0.01645375,417500,835,0.010035857
0.9971613578964025,2827.8735134601593,77.29,41800000,17673,0.059750672,0.19983004,-0.008434961,-1.9382951,5.321241769567132,0.015319183,418000,836,0.006955428
0.9962119127158076,2831.1359498500824,72.86,41850000,19032,0.060139447,0.19775997,-0.0073759686,-1.9472139,4.905585179999471,0.015532266,418500,837,0.009664734
0.9961128830909729,2834.398269891739,79.15,41900000,18072,0.05914374,0.216722,-0.007083361,-1.9489906,4.664192936345935,0.018054908,419000,838,0.009735543
0.9973670069593936,2837.7976200580597,68.61,41950000,18216,0.057670157,0.20324203,-0.008241676,-1.9556403,4.531190677657723,0.016112793,419500,839,0.0060754786
0.995401959400624,2841.055032968521,70.7,42000000,17715,0.060279246,0.223428,-0.0064993436,-1.966786,4.948134819865227,0.018049184,420000,840,0.012241024
0.9963344517163932,2844.1635477542877,69.88,42050000,16924,0.058862347,0.219128,-0.0057192845,-1.9743701,5.042345705330372,0.017767431,420500,841,0.009196358
0.9973771816585213,2847.5891218185425,74.69,42100000,15094,0.06038521,0.21115993,-0.0055841533,-1.9880332,4.992591817826033,0.016685612,421000,842,0.0065602898
0.9978025732561946,2851.5067567825317,78.14,42150000,20807,0.05806207,0.21558201,-0.006587673,-1.9996021,5.135247968286276,0.017020546,421500,843,0.0053847576
0.9971371414139867,2854.2644028663635,74.74,42200000,16679,0.057941552,0.20538802,-0.007109298,-2.0044518,4.517472076714039,0.016068295,422000,844,0.0071997964
0.9954608236439526,2857.7845759391785,80.04,42250000,16617,0.05891287,0.22579601,-0.0072427117,-2.0020812,5.230248944237828,0.018153334,422500,845,0.011267437
0.9944796417839825,2861.2998044490814,72.49,42300000,17377,0.059616644,0.23050602,-0.0057382756,-2.0085268,5.185883879289031,0.019588647,423000,846,0.01395914
0.9970966929104179,2864.6643674373627,71.19,42350000,19549,0.059281025,0.21407197,-0.0066573494,-2.0235643,4.507040465325117,0.01697429,423500,847,0.0074216044
0.9964147079735994,2867.811868429184,79.86,42400000,15626,0.061050206,0.22223003,-0.0071834554,-2.031051,4.967070180028677,0.017780775,424000,848,0.009406345
0.9985931100090966,2871.283551931381,78.78,42450000,16731,0.05658052,0.18676403,-0.0083466,-2.0270414,4.862944275140762,0.014194621,424500,849,0.0033920985
0.9935222342610359,2874.7519340515137,73.46,42500000,15255,0.058142394,0.26259595,-0.004823888,-2.02761,4.601626723557711,0.023264874,425000,850,0.015917795
0.994420497212559,2878.5221078395844,78.15,42550000,17256,0.060195897,0.23863398,-0.0059696273,-2.0391028,5.559629779681563,0.019874545,425500,851,0.01434371
0.9955194098874927,2882.044146299362,69.27,42600000,15518,0.059587978,0.23170605,-0.006369838,-2.044342,4.5401803027093415,0.019258328,426000,852,0.011570744
0.9930177833884954,2885.7271749973297,64.93,42650000,18509,0.0603555,0.24361,-0.005225486,-2.0464106,4.545370332822204,0.02105371,426500,853,0.017344603
0.991183178499341,2888.911369085312,68.5,42700000,15340,0.062266693,0.26159203,-0.0030340694,-2.040521,4.984051784723997,0.023781946,427000,854,0.023160644
0.9958095820620656,2892.873049736023,62.4,42750000,15351,0.06345149,0.22519998,-0.005967607,-2.0363314,4.41020970903337,0.017924827,427500,855,0.010891467
0.9957360941916704,2896.7275965213776,62.25,42800000,16163,0.060861714,0.22512001,-0.008242976,-2.0488923,4.434997465983034,0.01835837,428000,856,0.010210207
0.991021741181612,2900.461773633957,67.02,42850000,17192,0.05916462,0.24837203,-0.0057556294,-2.0575733,4.672739762589336,0.020938743,428500,857,0.022534505
0.9964117147028446,2904.0256774425507,75.83,42900000,16092,0.06196099,0.21574193,-0.0075199413,-2.065432,5.425967857614159,0.017225305,429000,858,0.009072228
0.9957394571974874,2907.725199699402,76.79,42950000,20291,0.059978027,0.24109405,-0.0059015495,-2.0700529,5.67959646821022,0.020353101,429500,859,0.01074241
0.9940245714969933,2910.661294221878,84.75,43000000,19075,0.05864017,0.25060004,-0.006944337,-2.081681,5.437671467214823,0.02152197,430000,860,0.015113554
0.9970104543026537,2913.8264865875244,66.16,43050000,19568,0.060153272,0.21767999,-0.0075256377,-2.0943909,4.443833399266005,0.017236406,430500,861,0.007172408
0.9975735496263951,2916.8700630664825,67.99,43100000,18800,0.060784243,0.19727196,-0.007569234,-2.1008148,4.444634548351169,0.015218242,431000,862,0.0060022976
