approxkl,policy_entropy,n_updates,clipfrac,value_loss,fps,explained_variance,policy_loss,total_timesteps,ep_reward_mean,serial_timesteps,time_elapsed,true_reward,ep_len_mean
0.023634834,-6.5436625,2091,0.279442,0.0008707768,8673,0.9999154800752876,0.0020012797,104550000,10.621811078912069,1045500,13667.188874721527,0.10833541,82.53
0.032578923,-6.5431843,2092,0.330398,0.0032159954,8318,0.9996842563850805,0.0031013223,104600000,10.787611468838113,1046000,13673.497745037079,0.10639046,83.53
0.024734713,-6.542694,2093,0.284944,0.0009995527,8382,0.9999004291748861,0.0011408397,104650000,10.82583503020167,1046500,13679.903081178665,0.10550085,86.6
0.0235618,-6.539932,2094,0.27953598,0.00092990405,8135,0.9999029518221505,0.0005464181,104700000,10.954061115943675,1047000,13686.251606225967,0.104597285,83.56
0.024558315,-6.541536,2095,0.28944406,0.00095993496,8134,0.9999054884465295,0.0025082042,104750000,10.773584396662045,1047500,13692.97070145607,0.10751302,81.15
0.024280133,-6.551199,2096,0.28646603,0.00092572556,7906,0.9999063563227537,0.0015877576,104800000,9.696069371617895,1048000,13699.510280370712,0.10530737,78.69
0.029485675,-6.55469,2097,0.31427398,0.004096324,7937,0.9996173690014984,0.0040168953,104850000,10.186301957659804,1048500,13706.284112215042,0.10605455,87.15
0.02892352,-6.5597515,2098,0.31342804,0.0014333955,8422,0.999855183501495,0.00168635,104900000,10.343901767409127,1049000,13713.1772544384,0.1103414,79.79
0.024070397,-6.564146,2099,0.28471595,0.0008390197,8234,0.999916948559985,0.0016767074,104950000,9.997408278445082,1049500,13719.59158706665,0.10779086,81.79
0.029705672,-6.570007,2100,0.31978992,0.0033414506,8311,0.9996690177649725,0.00082407467,105000000,9.675719648547364,1050000,13726.094637393951,0.10297293,78.26
0.060815558,-6.5647707,2101,0.41977796,0.017056212,8106,0.9984755883924663,0.0035312732,105050000,9.75126870234043,1050500,13732.77110695839,0.10554802,78.0
0.027519424,-6.561891,2102,0.29973593,0.001133129,8062,0.9998669762571808,0.0025045422,105100000,9.243682837260705,1051000,13739.402138471603,0.10624703,75.44
0.029509434,-6.5556474,2103,0.31678602,0.0021825514,8104,0.9997590302518802,0.0015797191,105150000,10.513267648159943,1051500,13746.212324142456,0.10739227,83.07
0.028794294,-6.5491467,2104,0.31351405,0.0014177768,8157,0.9998354770505102,0.0017412326,105200000,10.920301943336217,1052000,13752.836162090302,0.10746503,88.96
0.052664842,-6.555824,2105,0.373424,0.009434618,8039,0.9990947553887963,0.0014368047,105250000,10.783711452370662,1052500,13759.519892930984,0.10718421,84.02
0.024372604,-6.570092,2106,0.282786,0.0008474793,7980,0.9999136078986339,0.0017834225,105300000,10.520774813964822,1053000,13766.100024700165,0.106304444,84.77
0.023588572,-6.5803127,2107,0.279614,0.0009045953,8192,0.9999071591591928,0.0025167326,105350000,10.343263998143284,1053500,13772.88958120346,0.106989674,85.8
0.047875807,-6.578646,2108,0.39111194,0.0062050843,8281,0.9993787701241672,0.008196342,105400000,9.09351141683751,1054000,13779.4022295475,0.106006786,73.24
0.02460226,-6.579998,2109,0.28759,0.0011282046,8081,0.9998791609395994,1.8502618e-05,105450000,11.091523637188748,1054500,13785.843387126923,0.10603269,86.35
0.026191633,-6.585353,2110,0.29026398,0.0067150863,8114,0.9996062970603816,0.00043062866,105500000,10.595255142790302,1055000,13792.5956864357,0.10761683,80.67
0.023364833,-6.5904512,2111,0.27533397,0.001426266,8384,0.9997953473357484,0.0021076538,105550000,10.716781728209735,1055500,13799.205275297165,0.10718223,82.27
0.02012483,-6.590981,2112,0.24828596,0.0008305027,8146,0.9998770555248484,0.0010445295,105600000,10.430069137843148,1056000,13805.62355017662,0.11037835,79.64
0.022259451,-6.598232,2113,0.266536,0.0008585764,7962,0.9998938804783393,0.0010309814,105650000,10.021123288612998,1056500,13812.215603113174,0.10880949,82.0
0.025559692,-6.5988984,2114,0.29184407,0.0008414111,8373,0.9999057387831272,0.001346778,105700000,10.840714800135466,1057000,13818.769534826279,0.106250755,81.68
0.06877698,-6.592239,2115,0.36718002,0.0038509434,8102,0.9996119904099032,0.004827691,105750000,9.725558314563168,1057500,13825.176481962204,0.10778536,71.78
0.046044122,-6.5855803,2116,0.369874,0.020523235,8186,0.9980583903379738,0.0009848649,105800000,9.376726018965265,1058000,13831.843927145004,0.10536532,73.82
0.026064098,-6.584377,2117,0.294978,0.001091779,7739,0.9998861922867945,0.0009929952,105850000,9.725038911745068,1058500,13838.547589302063,0.104407325,80.63
0.026376197,-6.57767,2118,0.29753196,0.0009687471,8030,0.9998990344829508,0.00092223415,105900000,10.737472929988272,1059000,13845.316999673843,0.108472265,85.84
0.023817835,-6.5666184,2119,0.28146002,0.0008451551,8088,0.9999156831981963,0.002215101,105950000,10.542406448844067,1059500,13852.053738832474,0.10877863,82.82
0.030389506,-6.562302,2120,0.31674802,0.006769117,8075,0.9994293085765094,0.0013436861,106000000,10.352702475789993,1060000,13858.764569997787,0.109485485,78.88
0.027317097,-6.5608153,2121,0.30331197,0.002086628,8189,0.9997908790974179,0.0018890395,106050000,8.925839704489809,1060500,13865.515198469162,0.10830217,73.04
0.024960257,-6.55775,2122,0.28753194,0.0010640937,8265,0.9998885101085762,0.0010017786,106100000,9.56606719071162,1061000,13872.021951198578,0.108580075,79.47
0.028032275,-6.5553107,2123,0.31396997,0.0032524134,8016,0.9997071179095656,0.0024999313,106150000,9.760186364988476,1061500,13878.683789730072,0.10580584,78.96
0.024123361,-6.5540266,2124,0.281334,0.0007984196,8381,0.9999211465910776,0.0010837298,106200000,10.91698077668283,1062000,13885.2731153965,0.108740285,81.96
0.02893682,-6.5441713,2125,0.31391603,0.00626463,8306,0.99950056290254,0.002949532,106250000,9.041740420586818,1062500,13891.820276260376,0.10970318,71.57
0.029637711,-6.5385823,2126,0.3171121,0.0020908928,8300,0.9998323538602563,0.003978998,106300000,10.558500999678026,1063000,13898.312586784363,0.110328436,82.28
0.02552271,-6.535003,2127,0.29569402,0.0009038702,8223,0.9999090207929839,0.0027501436,106350000,9.532557267175688,1063500,13904.713116884232,0.11076452,72.18
0.024102818,-6.541913,2128,0.282754,0.00084040296,8114,0.9999136622718652,0.00062265916,106400000,9.998930632364937,1064000,13911.375142335892,0.10902112,79.17
0.025297377,-6.545898,2129,0.291632,0.00092654454,8484,0.9999037119196146,0.001528956,106450000,11.06194927073655,1064500,13918.102206468582,0.106065236,92.04
0.05638752,-6.5471697,2130,0.37235802,0.01920377,8008,0.9982206820277497,-0.0010366634,106500000,9.380276577871392,1065000,13924.547089099884,0.109242685,81.6
0.024524307,-6.5567217,2131,0.28565997,0.0009972015,8361,0.9999040518232505,0.00047735032,106550000,10.175027001837877,1065500,13931.22024154663,0.10956132,82.47
0.028196983,-6.550232,2132,0.310372,0.002908992,8332,0.9997294665081427,0.001311008,106600000,9.79424725504247,1066000,13937.659071207047,0.110119104,74.78
0.026818829,-6.5500035,2133,0.29786998,0.0031655994,8024,0.9996948183106724,0.0016747629,106650000,9.861124923658808,1066500,13944.185891866684,0.10709482,77.85
0.027668392,-6.5595026,2134,0.30857205,0.0013226437,8216,0.9998607894813176,0.0024355254,106700000,9.549938532264497,1067000,13950.891485214233,0.10816972,77.23
0.024329498,-6.564447,2135,0.286584,0.0009527283,8163,0.9999025484139565,0.00024366386,106750000,9.56465425272021,1067500,13957.215761899948,0.111103565,71.09
0.05830754,-6.562559,2136,0.35914993,0.021072118,8297,0.998072448419407,0.0019841543,106800000,10.58790250984468,1068000,13963.693321228027,0.10922405,85.37
0.023476029,-6.5669093,2137,0.281628,0.0011128078,8019,0.9998840127664153,0.002059052,106850000,10.647084142497569,1068500,13970.22254538536,0.106353134,89.68
0.02537183,-6.5668526,2138,0.29349804,0.00216606,7865,0.9997912265680498,0.0018504724,106900000,9.378684140077421,1069000,13976.87737441063,0.107443854,76.62
0.025491579,-6.56744,2139,0.29476193,0.0009159094,8180,0.9999059607434901,0.002752416,106950000,10.387547231080262,1069500,13983.633446455002,0.10965437,78.7
0.025164964,-6.5751314,2140,0.28950796,0.0054149306,8267,0.9995477993506938,0.0016332887,107000000,10.595550034318876,1070000,13990.183956384659,0.106326535,83.7
0.025366576,-6.5777965,2141,0.29194596,0.00269253,8596,0.9998723916796735,0.0022530754,107050000,9.306491779027029,1070500,13996.802041769028,0.107586615,77.08
0.028542457,-6.5754213,2142,0.31518,0.0013685308,8219,0.999851688335184,0.0021107658,107100000,10.123768930715633,1071000,14003.011463403702,0.10965488,80.14
0.02525304,-6.5738764,2143,0.292066,0.0009859024,7897,0.9998957853676984,0.0017516401,107150000,11.19675635292062,1071500,14009.311716794968,0.10967693,89.85
0.024594551,-6.5772276,2144,0.28462806,0.0010789003,8172,0.9998923468010616,0.0005155322,107200000,12.049937699708572,1072000,14016.14681839943,0.109166525,90.88
0.029354833,-6.5807133,2145,0.31401604,0.003342955,7818,0.999704386544181,0.003634004,107250000,10.206916454366283,1072500,14022.886724710464,0.10798288,80.55
0.026865337,-6.580164,2146,0.29604003,0.008490162,8006,0.9994658910436556,0.0017308895,107300000,11.17365466224519,1073000,14029.828230142593,0.11011562,84.75
0.024324598,-6.5764728,2147,0.2816521,0.001151693,8083,0.9998374182905536,0.0017281692,107350000,10.80520671345349,1073500,14036.651811599731,0.11008254,85.47
0.023014165,-6.576699,2148,0.27255595,0.0010972887,7977,0.999866221784032,-0.0006157297,107400000,10.139452339070976,1074000,14043.042094230652,0.10694305,78.7
0.024254357,-6.5781016,2149,0.28555602,0.0008703959,8285,0.999904190088273,0.0007576656,107450000,10.731953669840113,1074500,14049.674087524414,0.10768637,84.81
0.03587986,-6.5734267,2150,0.34017602,0.0060019577,7877,0.9993991738301702,0.0018425122,107500000,11.30913887569148,1075000,14056.213352441788,0.10601238,90.22
0.026328284,-6.5687947,2151,0.29635608,0.0046012066,8318,0.9995811354019679,0.0018453599,107550000,10.230745219494612,1075500,14062.928275823593,0.11034865,80.48
0.039357208,-6.571294,2152,0.343026,0.0042337496,8274,0.9996016332006548,0.004511519,107600000,11.586797904886568,1076000,14069.409812450409,0.108929016,83.77
0.06802664,-6.569081,2153,0.36117592,0.018884555,8326,0.998314433847554,0.0020266632,107650000,8.865049923997725,1076500,14076.033251523972,0.107477166,71.45
0.10536328,-6.57043,2154,0.33763805,0.01575579,8092,0.9985482956981286,0.001613747,107700000,12.7025274148879,1077000,14082.658443450928,0.10838932,99.7
0.025478756,-6.575484,2155,0.29382405,0.0012375012,8086,0.9998652959184255,0.0018964643,107750000,11.22671365160866,1077500,14089.265752792358,0.10511864,91.24
0.037892476,-6.5831017,2156,0.35352203,0.004510106,7769,0.9995337727305014,-0.00031484547,107800000,10.858541669375409,1078000,14095.86144399643,0.106607646,91.94
0.027254682,-6.5979047,2157,0.30223402,0.0035377631,8216,0.9996889587491751,0.0029390573,107850000,11.45878099139621,1078500,14102.809472560883,0.10752708,89.87
0.02709555,-6.5902734,2158,0.30258003,0.0010198553,8273,0.9998977202849346,0.0028700659,107900000,10.337484953452838,1079000,14109.420134305954,0.106999435,81.71
0.024918985,-6.585576,2159,0.28965396,0.0010849998,7930,0.9998868723560008,0.0002004514,107950000,10.278146618116262,1079500,14115.838488340378,0.1035401,84.86
0.025198776,-6.5818987,2160,0.29098004,0.00088646007,8194,0.9999105371534824,0.0013870336,108000000,9.53196354358397,1080000,14122.659249544144,0.107114285,72.48
0.02611225,-6.5821033,2161,0.29938605,0.000949481,8146,0.9999012704065535,0.0026532572,108050000,10.899857449739848,1080500,14129.316818714142,0.10565553,87.18
0.030646108,-6.574639,2162,0.327546,0.0016187956,8189,0.9998325531778391,0.0021942507,108100000,9.899486427079093,1081000,14135.98717045784,0.10826014,81.49
0.027517764,-6.557503,2163,0.307832,0.0012194051,8003,0.9998679843411082,0.0014307479,108150000,9.788566364004582,1081500,14142.381164550781,0.10751205,80.27
0.024158781,-6.5470185,2164,0.28572598,0.0009935404,8067,0.9998958893775125,0.0002187823,108200000,9.941248592475832,1082000,14149.250450372696,0.105868146,75.72
0.06120986,-6.5473723,2165,0.41416395,0.008961966,8438,0.9990460012922995,0.003327437,108250000,10.274878638500413,1082500,14156.04359292984,0.1046365,85.51
0.025164874,-6.5544167,2166,0.291906,0.00088848046,8561,0.9999095059683896,0.0025050489,108300000,9.346348066566442,1083000,14162.594860076904,0.107076764,75.71
0.024839403,-6.55166,2167,0.288572,0.0010719921,8235,0.999893550259003,0.0020231546,108350000,10.197190492760837,1083500,14168.798053741455,0.106825046,85.62
0.02354225,-6.5525517,2168,0.277688,0.0009425642,8438,0.9999067094104248,9.425792e-05,108400000,10.298125827615396,1084000,14175.307042360306,0.109878026,84.81
0.041157242,-6.545098,2169,0.36926803,0.0026727607,8346,0.9997114923025947,0.0053996355,108450000,9.960578321272715,1084500,14181.63048005104,0.106552385,77.44
0.02890598,-6.535383,2170,0.30788395,0.009658247,8011,0.9994843768654391,0.0022243557,108500000,8.613490578412488,1085000,14188.0788667202,0.109542385,70.08
0.026945233,-6.5228133,2171,0.30087802,0.0012699801,8056,0.9998781074464205,0.00092511193,108550000,10.179993680639091,1085500,14194.821892023087,0.11155792,79.09
0.025920428,-6.513648,2172,0.296782,0.0011147353,8228,0.9998819881147938,0.0018207714,108600000,9.615274439990499,1086000,14201.587260723114,0.10566667,81.0
0.022906944,-6.515014,2173,0.27198195,0.00083750987,8238,0.9999173688265728,0.00014035348,108650000,10.529800859577959,1086500,14207.99016714096,0.10903083,80.54
0.026144292,-6.5268755,2174,0.29886404,0.0012584985,8309,0.9998780137248104,-0.00036168963,108700000,11.597712846223512,1087000,14214.446787595749,0.1088481,94.54
0.031798698,-6.53544,2175,0.316556,0.009053693,8215,0.9992886090185493,0.002096328,108750000,9.949590805404569,1087500,14220.910996675491,0.10791034,78.66
0.02445754,-6.538338,2176,0.28695393,0.0013196714,8065,0.9998832777782809,0.00090030424,108800000,10.231502751432126,1088000,14227.420971393585,0.109518975,83.68
0.02475652,-6.541112,2177,0.28669605,0.00090322347,8303,0.9999068848919705,0.002267682,108850000,9.981680092401549,1088500,14233.994189023972,0.109953575,76.98
0.04331486,-6.5366106,2178,0.371318,0.0069645657,8382,0.9992853499134071,0.0018092911,108900000,10.752957102282707,1089000,14240.549696683884,0.10665574,89.51
0.03036504,-6.536377,2179,0.32624003,0.0016591047,8022,0.999819338452653,0.002691859,108950000,10.434211489179125,1089500,14247.047652721405,0.10909855,82.19
0.025799038,-6.542665,2180,0.292812,0.0055281627,8415,0.9995482189988252,0.0004149863,109000000,9.805345463223935,1090000,14253.785512924194,0.10826739,77.03
0.085551165,-6.5388975,2181,0.42194405,0.033810727,8179,0.9968344853259623,0.0005806495,109050000,10.41984082888642,1090500,14260.20539855957,0.109893605,81.01
0.047630724,-6.5486712,2182,0.34694013,0.023152038,7874,0.9978492448572069,0.0012822022,109100000,11.174841398841636,1091000,14266.709677696228,0.10571779,86.78
0.05883001,-6.5459056,2183,0.3894679,0.022001395,8143,0.9977610278874636,0.00044006523,109150000,10.023667508585003,1091500,14273.653830766678,0.108030036,79.31
0.040721737,-6.5540137,2184,0.33455604,0.006491876,8174,0.9993644087808207,0.00053388654,109200000,10.045235357656985,1092000,14280.271174907684,0.10663273,79.1
0.025271963,-6.5559926,2185,0.29611003,0.001042376,8081,0.9998880942948745,0.0023872855,109250000,9.398270512418295,1092500,14286.9499168396,0.107927,77.12
0.025043337,-6.5494123,2186,0.28903404,0.0023794011,8175,0.9997708562150365,0.0005372642,109300000,9.460578188997625,1093000,14293.684578180313,0.10778162,77.51
0.024395881,-6.5408373,2187,0.28820598,0.00092543254,8435,0.9999038625028334,0.0012736872,109350000,9.570934567978602,1093500,14300.061226129532,0.1115913,73.59
0.02298386,-6.5399046,2188,0.27461,0.0009212776,7960,0.9999038820533315,0.0014461033,109400000,10.096714017877375,1094000,14306.621161699295,0.107247025,80.8
0.027482899,-6.5400977,2189,0.30220005,0.0013739875,8213,0.9998451612045756,-0.00064331404,109450000,10.51246033831113,1094500,14313.387059926987,0.10584889,83.37
0.02667484,-6.5493374,2190,0.29721,0.0042468603,8210,0.999634846491972,0.0016122762,109500000,10.043104294827826,1095000,14319.971751213074,0.11101645,79.14
0.024537204,-6.5636625,2191,0.288144,0.0009787893,7965,0.9998952155438019,0.0014267158,109550000,9.480060638716441,1095500,14326.422639608383,0.10784265,73.79
0.028024416,-6.5767913,2192,0.29821795,0.008606641,8212,0.9992402817006223,0.0014057405,109600000,10.04630802870092,1096000,14333.144766807556,0.10907479,77.45
0.022690827,-6.579283,2193,0.27162403,0.00095061,8203,0.9998774442938156,0.0003195792,109650000,10.351102074868777,1096500,14339.616708755493,0.10636854,81.86
0.0269543,-6.573291,2194,0.30443394,0.0011636862,7932,0.9998720111616421,0.0012645074,109700000,9.08340806767158,1097000,14346.042601108551,0.10599499,72.24
0.023832502,-6.573743,2195,0.28022206,0.0010408263,8037,0.9998934630930307,0.0014069777,109750000,10.30576557695329,1097500,14352.818806171417,0.10817093,86.07
0.060204085,-6.5672,2196,0.3913779,0.009494249,7932,0.9990403378033079,-0.0012271901,109800000,10.654700948294385,1098000,14359.576228380203,0.10916376,83.36
0.024013493,-6.5752125,2197,0.28143802,0.00095899514,8212,0.9999037062516436,0.0003194454,109850000,10.80798980255373,1098500,14366.355470895767,0.10651317,88.02
0.027593926,-6.5746403,2198,0.29768193,0.00670686,8310,0.9994105738587677,0.00071518385,109900000,10.938216001359633,1099000,14373.018471956253,0.10822915,89.76
0.037902664,-6.578319,2199,0.32141796,0.020746566,8339,0.9983103440608829,0.0023848433,109950000,10.671785726119506,1099500,14379.62837934494,0.10550504,84.7
0.024134869,-6.5941772,2200,0.2808,0.0009865502,8276,0.9999074068764457,-0.00037837843,110000000,9.449212577378074,1100000,14386.050788879395,0.10760761,72.31
0.024206057,-6.603001,2201,0.28510398,0.0009993664,8405,0.9998982355973567,0.0011972028,110050000,8.805460387860137,1100500,14392.455118179321,0.10835513,77.14
0.059519224,-6.6043587,2202,0.38312,0.019153005,8152,0.9981819314416498,0.00050600746,110100000,10.151919906578307,1101000,14398.733878612518,0.11073137,78.19
0.025351513,-6.6118574,2203,0.29061407,0.0010117159,8079,0.9998988599181757,0.0017581156,110150000,10.686535826037616,1101500,14405.4060049057,0.11067369,79.48
0.041893702,-6.609103,2204,0.36547798,0.0061430526,7981,0.9993862447445281,0.0012691033,110200000,11.550037902751574,1102000,14412.108980417252,0.1079083,89.99
0.026755586,-6.6099005,2205,0.29940397,0.0032179866,8254,0.9997128924587741,0.002599949,110250000,11.269552931347539,1102500,14418.878018140793,0.11247736,83.13
0.024385829,-6.6046834,2206,0.28484,0.0008932754,7858,0.9999118530759006,0.001552353,110300000,8.424036406135816,1103000,14425.408375263214,0.10704132,73.11
0.02558525,-6.601482,2207,0.29200605,0.0013180687,8315,0.9998752114042873,0.00016400752,110350000,9.65118187012581,1103500,14432.24226474762,0.10841425,79.91
0.033283215,-6.594693,2208,0.32807598,0.006984772,8072,0.9993832084001042,0.003627542,110400000,10.429970567404089,1104000,14438.779687404633,0.10785682,78.47
0.02549397,-6.596885,2209,0.29178002,0.0011268674,7998,0.9998845846348559,0.0013655131,110450000,9.435107347543635,1104500,14445.540014266968,0.11046072,74.32
0.024460811,-6.6007295,2210,0.28619197,0.00080233,8070,0.9999183153777267,0.0017392491,110500000,10.765604403856855,1105000,14452.167684316635,0.10819301,87.27
0.04010791,-6.5992436,2211,0.32755405,0.017894635,8288,0.998408991843462,0.00046629462,110550000,8.368379295346985,1105500,14458.90791630745,0.10669306,68.53
0.02586373,-6.612359,2212,0.29496804,0.0009751629,8380,0.9999026872756076,0.0021045292,110600000,10.667124919077148,1106000,14465.476392030716,0.109177716,87.53
0.024753096,-6.6123686,2213,0.28661597,0.0008042404,8285,0.9999197581782937,0.0014811254,110650000,11.066852731126858,1106500,14472.012502193451,0.108378634,92.21
0.09256744,-6.610641,2214,0.4510261,0.020758498,8071,0.998052317649126,0.0041844137,110700000,9.47678873367427,1107000,14478.543874025345,0.107171364,78.41
0.072031796,-6.618497,2215,0.36359605,0.01600831,8016,0.9984503613086417,0.002688905,110750000,11.199510684000854,1107500,14485.283948898315,0.10777632,88.8
0.027835235,-6.624758,2216,0.30612794,0.0013537311,8199,0.9998648538894486,-6.460969e-05,110800000,10.41394366185852,1108000,14491.95513677597,0.108268045,83.45
0.026005488,-6.622326,2217,0.29644403,0.0010544456,8080,0.9998907469998812,0.0014787726,110850000,8.998705800819117,1108500,14498.57719373703,0.10848936,69.78
0.025171392,-6.626764,2218,0.28946003,0.0016208871,8244,0.9998451244755415,0.0016984191,110900000,11.571918326090673,1109000,14505.334654331207,0.10797599,87.48
0.027223485,-6.6290407,2219,0.29889405,0.004897065,8330,0.9996006949222647,0.0009863138,110950000,9.271517745879356,1109500,14511.598442792892,0.10614706,78.5
0.05761211,-6.6341133,2220,0.35376,0.017474558,8401,0.9984689551638439,0.0024496214,111000000,10.669362373216172,1110000,14518.0932803154,0.10873671,87.56
0.024332864,-6.638474,2221,0.28493598,0.0014832021,7854,0.9998142306722002,0.0013319026,111050000,9.650326486720605,1110500,14524.242753505707,0.107941434,77.4
0.029905407,-6.633758,2222,0.322194,0.0033311588,7619,0.9996409927553032,0.00020794377,111100000,9.888164843185441,1111000,14531.148171901703,0.10510211,80.36
0.08162208,-6.6408067,2223,0.331516,0.01718662,7897,0.998364839120768,0.00015842494,111150000,8.651470988243531,1111500,14538.27916932106,0.10699767,70.01
0.04161208,-6.652642,2224,0.36281002,0.003491661,8081,0.9996444558200892,0.0043425993,111200000,9.931215385498854,1112000,14545.073414325714,0.10932656,76.06
0.048824612,-6.6608825,2225,0.3454779,0.017167913,8199,0.9984706084942445,0.0018962182,111250000,9.868091818725643,1112500,14551.78502368927,0.10925044,76.25
0.0260707,-6.670667,2226,0.29483402,0.0012379505,8546,0.9998869835326332,0.0013800637,111300000,10.128526352962307,1113000,14558.44092464447,0.110359274,83.15
0.029116757,-6.6671405,2227,0.31543997,0.004711797,8139,0.9995675264508463,0.0036045136,111350000,9.962646059071076,1113500,14564.790416002274,0.1078788,79.41
0.026099883,-6.664375,2228,0.29483002,0.00337879,8486,0.9996991064399481,0.0020701261,111400000,11.027251518310086,1114000,14571.362429857254,0.110919714,81.31
0.024067037,-6.665331,2229,0.28408,0.00084886735,8186,0.9999157476995606,0.0017894801,111450000,9.464687583093873,1114500,14577.792566776276,0.10972244,75.19
0.02614905,-6.6645775,2230,0.295626,0.001070109,8080,0.9998932120943209,0.0022021881,111500000,11.420814260145908,1115000,14584.25805425644,0.10606081,93.2
0.025343055,-6.663222,2231,0.29275605,0.0009984862,8158,0.9999003792254371,0.0006436941,111550000,9.847099182771945,1115500,14590.989807128906,0.108491816,75.27
0.030870352,-6.650842,2232,0.32040605,0.0031525611,7927,0.9997033794061281,0.0012053726,111600000,8.899069636544091,1116000,14597.491576433182,0.11099017,72.16
0.030561175,-6.638306,2233,0.32107395,0.009744129,8103,0.9993148462381214,0.0010039562,111650000,9.034494574737682,1116500,14604.161140918732,0.10807897,70.76
0.039263893,-6.6430016,2234,0.31524003,0.018328559,8121,0.9984397508669645,0.0066190446,111700000,10.341925204624149,1117000,14610.672518253326,0.108921506,79.56
0.054649103,-6.6368184,2235,0.35054603,0.01845056,8146,0.9982325220480561,0.0029762504,111750000,9.944580734675242,1117500,14617.40394115448,0.10695271,78.35
0.02764846,-6.638526,2236,0.30667394,0.001648506,8066,0.9997930700192228,0.0017353217,111800000,10.407595237167733,1118000,14624.11135005951,0.10766903,82.06
0.026641453,-6.642643,2237,0.303678,0.0013407113,8195,0.9998520935187116,0.002014493,111850000,10.208640693405105,1118500,14630.805642604828,0.10945656,81.43
0.030517496,-6.642556,2238,0.31420404,0.006487547,8522,0.9993995382683352,0.0021419162,111900000,10.185207271264735,1119000,14637.495704174042,0.10991951,78.69
0.02672042,-6.640324,2239,0.301052,0.0009814312,8115,0.9998919176941854,0.0012490564,111950000,9.445351713689325,1119500,14643.855629444122,0.10598451,78.75
0.027747067,-6.6473656,2240,0.30677602,0.0011386075,8279,0.9998801378606004,0.0012689091,112000000,9.762042898003592,1120000,14650.32388305664,0.11003812,78.82
0.026902197,-6.6510224,2241,0.30105603,0.0057030367,8225,0.999470722337719,0.0015427655,112050000,9.341862680677531,1120500,14656.840039730072,0.10685316,76.31
0.027026191,-6.6485047,2242,0.297218,0.0012527759,8373,0.99987252925348,0.00096535526,112100000,10.096779561167704,1121000,14663.408869504929,0.11110453,78.53
0.026256593,-6.654543,2243,0.298192,0.0009423045,8394,0.9999032189953141,0.0009922831,112150000,10.234519991752919,1121500,14669.835117578506,0.1074165,80.36
0.04167181,-6.652584,2244,0.352738,0.006662909,8104,0.9993367143906653,0.0005506465,112200000,8.88821507752562,1122000,14676.418217420578,0.107689716,71.35
0.027057867,-6.6619945,2245,0.308866,0.001033757,7890,0.9998972225221223,0.0014835027,112250000,9.467887586950507,1122500,14682.954290390015,0.10928882,76.53
0.02613387,-6.669954,2246,0.29757,0.0036506779,8420,0.9997037830762565,0.0022870437,112300000,9.48884064564601,1123000,14689.751910924911,0.10821322,76.77
0.040878847,-6.6665416,2247,0.342308,0.017019585,8302,0.9984475676901639,0.0003707581,112350000,10.835322514485629,1123500,14696.05341553688,0.111137375,87.46
0.023364859,-6.6707177,2248,0.276888,0.0009437469,8111,0.9998980775271775,0.0011245653,112400000,9.446559452777088,1124000,14702.443541526794,0.11027042,69.67
0.024003424,-6.6704955,2249,0.28132594,0.0009022006,8416,0.9999044202049845,0.0009496999,112450000,9.138788525337166,1124500,14709.111685037613,0.1096038,74.42
0.029537931,-6.6680083,2250,0.31179604,0.0011671539,7979,0.9998667143518105,0.0015028387,112500000,9.899984709738568,1125000,14715.637709617615,0.11001144,81.43
0.025695037,-6.6781173,2251,0.295532,0.0010191058,8289,0.9998997852162574,0.0012822603,112550000,10.737537097785607,1125500,14722.457763433456,0.11217334,80.72
0.03436286,-6.6740046,2252,0.34773606,0.0021254865,8165,0.9997681352688232,0.0048490465,112600000,9.370296320092411,1126000,14728.840482234955,0.107931055,74.97
0.03317907,-6.6673503,2253,0.34189206,0.0037967192,8076,0.9996341941587161,0.001995112,112650000,11.472943833778773,1126500,14735.414906263351,0.112281315,86.88
0.02477622,-6.680098,2254,0.2879979,0.00091110566,8332,0.9999094476152095,0.0007422894,112700000,10.305208303755663,1127000,14742.09197473526,0.10633543,80.34
0.032507986,-6.6786766,2255,0.33486193,0.0039760945,8204,0.9996265240770299,0.0018861921,112750000,10.428048890274713,1127500,14748.576372385025,0.11113002,80.65
0.026334288,-6.6782312,2256,0.29454806,0.0011551431,8339,0.9998724932956975,0.00037388655,112800000,9.05422976978076,1128000,14755.218193769455,0.105185695,73.1
0.037129983,-6.6857467,2257,0.33266398,0.010497451,8094,0.9993768114945851,0.0049662795,112850000,9.698184554377953,1128500,14761.69266295433,0.11094336,74.44
0.0231584,-6.69672,2258,0.27608195,0.0010471282,8206,0.9998748698853888,0.0012811684,112900000,8.86769581864044,1129000,14768.31573343277,0.10820009,71.82
0.028686864,-6.705057,2259,0.31415603,0.002751695,8479,0.9997261983226053,0.0040551564,112950000,10.541251047720062,1129500,14774.910789251328,0.112052664,84.73
0.023219222,-6.7013555,2260,0.278338,0.0009414493,7942,0.9998997523944126,0.0015812948,113000000,9.872418256843993,1130000,14781.32694196701,0.10765745,75.57
0.02469465,-6.698052,2261,0.28616202,0.0009443536,8318,0.9999016898727859,0.0011706419,113050000,10.271981403269129,1130500,14787.898631572723,0.11133165,81.12
0.04832123,-6.7057886,2262,0.36630002,0.021717114,8223,0.9980559527175501,0.0016098549,113100000,9.456759211592976,1131000,14794.163352489471,0.108934596,72.57
