time_elapsed,approxkl,ep_len_mean,n_updates,total_timesteps,fps,policy_loss,explained_variance,policy_entropy,clipfrac,value_loss,serial_timesteps,true_reward,ep_reward_mean
6862.607262134552,0.017261874,57.31,1035,51750000,8015,-0.0081621995,0.9892757460474968,-2.6488814,0.22317007,0.07174636,517500,0.12348546,4.617935789675102
6869.074974298477,0.018478286,59.9,1036,51800000,8304,-0.005571729,0.9872218202799559,-2.6517327,0.23402397,0.086746514,518000,0.12602806,4.4657330886143605
6875.549236059189,0.016443979,51.07,1037,51850000,7999,-0.007329481,0.9861107654869556,-2.6482034,0.21173802,0.09275586,518500,0.12405534,3.4515723297664227
6882.274206161499,0.0165786,60.83,1038,51900000,8306,-0.006677466,0.9905086243525147,-2.6475556,0.21629396,0.058693457,519000,0.12802486,4.8411908961710655
6888.58300948143,0.019074464,50.9,1039,51950000,8087,-0.006940016,0.9858710085973144,-2.64905,0.23999804,0.0950047,519500,0.12395941,3.806231459663686
6895.288859367371,0.017436635,58.85,1040,52000000,8419,-0.00653008,0.9874535650014877,-2.6482775,0.226762,0.083643034,520000,0.12478987,4.274875784192991
6901.837952136993,0.017789727,54.61,1041,52050000,8205,-0.0076489793,0.9855899065732956,-2.6451492,0.22853601,0.099425055,520500,0.1258326,3.987604431741784
6908.383286476135,0.01796145,54.64,1042,52100000,8259,-0.005701482,0.9867177158594131,-2.6454918,0.23165601,0.08879072,521000,0.12396376,4.221284602216838
6915.0618352890015,0.016266014,59.6,1043,52150000,8388,-0.007308109,0.9880463788285851,-2.6527183,0.21250997,0.08231124,521500,0.12395446,5.442382596536481
6921.4488697052,0.017572181,59.28,1044,52200000,7940,-0.006596442,0.9866629987955093,-2.6564465,0.224352,0.08527641,522000,0.124494486,5.388892155616922
6928.204150438309,0.01708992,56.16,1045,52250000,8188,-0.007754981,0.9878803575411439,-2.6585026,0.22055198,0.07993285,522500,0.122733064,3.8717424873136044
6934.888614654541,0.016856723,63.97,1046,52300000,7898,-0.0077267964,0.9882809612900019,-2.6667147,0.21940804,0.07831685,523000,0.12353676,5.116361937044421
6941.790878295898,0.017204806,56.96,1047,52350000,7948,-0.007297643,0.9897276526317,-2.67259,0.222084,0.06963607,523500,0.122641,4.320535043018172
6948.531049013138,0.017594893,55.15,1048,52400000,7837,-0.0065655475,0.9896030137315392,-2.681947,0.22513601,0.07065818,524000,0.12741551,4.418428644316155
6955.345732450485,0.017027553,58.59,1049,52450000,8131,-0.007834297,0.9880177322775126,-2.6872067,0.22179195,0.07804368,524500,0.12345303,4.675880719370325
6961.930329799652,0.017614678,64.68,1050,52500000,8108,-0.0050683664,0.9870706647634506,-2.687089,0.22531596,0.08672319,525000,0.122605674,5.92907214530147
6968.5965924263,0.016601756,52.89,1051,52550000,8038,-0.007008717,0.9895549677312374,-2.6911697,0.2156101,0.071624,525500,0.12745556,4.189364904765825
6975.388600826263,0.017482486,52.3,1052,52600000,8022,-0.0069437567,0.9895702200010419,-2.6948402,0.226882,0.06837706,526000,0.12774083,3.813565708202368
6982.181462049484,0.0160304,58.78,1053,52650000,7916,-0.007404292,0.9909971235319972,-2.7005095,0.20796396,0.06206489,526500,0.12652856,4.214819252226152
6988.914664983749,0.016178997,57.21,1054,52700000,7889,-0.007792647,0.9865989219397306,-2.702519,0.21050003,0.08915444,527000,0.12321306,4.8867319939483425
6995.665922403336,0.017562034,61.84,1055,52750000,7917,-0.007475914,0.9852156303822994,-2.7004824,0.22217399,0.1017484,527500,0.12076598,5.3674113814243904
7002.575071811676,0.01671835,58.37,1056,52800000,7854,-0.0066177226,0.9867708366364241,-2.6993253,0.21845204,0.08789804,528000,0.12522905,4.654482906165213
7009.562956809998,0.016195878,56.6,1057,52850000,8213,-0.007829738,0.990071089938283,-2.7015362,0.20914601,0.06583032,528500,0.12968405,5.0309785937177365
7016.222883939743,0.017234039,56.91,1058,52900000,8111,-0.006458257,0.9846673524007201,-2.697476,0.221068,0.10429237,529000,0.121585615,4.842268248177788
7022.886924028397,0.017500864,49.79,1059,52950000,8055,-0.007631858,0.988355178385973,-2.6982927,0.22440802,0.08002973,529500,0.12527868,4.137698581352015
7029.355322122574,0.016374331,54.85,1060,53000000,7954,-0.0064018574,0.9916465682908893,-2.7082186,0.21567596,0.053087782,530000,0.12665673,4.627329227326482
7036.1337785720825,0.016876884,57.3,1061,53050000,7922,-0.0077694533,0.9911359818652272,-2.7196393,0.21932597,0.058025703,530500,0.12543409,5.003050626217155
7042.868668556213,0.017813284,62.67,1062,53100000,7855,-0.0058993096,0.9892992032691836,-2.7301133,0.232324,0.07201116,531000,0.1254356,5.554557869757518
7049.675894975662,0.016969977,54.96,1063,53150000,8076,-0.008274387,0.9895340083166957,-2.7419703,0.22183597,0.070115484,531500,0.1267281,5.046310998237313
7056.426136493683,0.01765965,54.99,1064,53200000,8178,-0.005927127,0.9883180595934391,-2.7468178,0.22479999,0.076338604,532000,0.120239355,4.292275265271383
7062.80660867691,0.016831525,58.74,1065,53250000,7999,-0.0066961665,0.9905814556404948,-2.7430391,0.21730398,0.062530816,532500,0.12719002,5.110145479430648
7069.63582110405,0.017185405,54.26,1066,53300000,8232,-0.0071456586,0.9890437060967088,-2.7438383,0.22243997,0.06991881,533000,0.12200462,4.4186260005505025
7076.1246955394745,0.016354855,53.37,1067,53350000,8070,-0.007913163,0.9886869359761477,-2.7412205,0.21480805,0.07219186,533500,0.12756906,4.975512712851923
7082.780571937561,0.018181555,62.65,1068,53400000,8058,-0.006199816,0.9906885595992208,-2.7462165,0.23508401,0.06443377,534000,0.124959074,5.919172633170092
7089.534348487854,0.017859878,59.65,1069,53450000,8325,-0.0076290234,0.985074476338923,-2.7514477,0.22816207,0.10406185,534500,0.12717691,5.404838517155877
7096.060898303986,0.016686337,58.72,1070,53500000,8060,-0.0078413,0.9905176013708115,-2.7532144,0.216756,0.065978736,535000,0.124492005,4.789094087242265
7102.739461898804,0.017689401,56.57,1071,53550000,8139,-0.006172602,0.9876740025356412,-2.7531376,0.22895397,0.084831275,535500,0.12530868,5.47061989994625
7109.225902795792,0.018051665,63.02,1072,53600000,8360,-0.006841657,0.9870768776163459,-2.753427,0.23116398,0.08709925,536000,0.12275019,4.669516922945768
7115.562535524368,0.017632648,59.0,1073,53650000,7900,-0.0072564757,0.9883072888478637,-2.7488286,0.22632603,0.077780694,536500,0.12709017,5.589074075834251
7122.303815364838,0.016561383,53.39,1074,53700000,7849,-0.0069084154,0.9885116070508957,-2.7432117,0.21333799,0.07550331,537000,0.12567429,4.285355512051792
7129.119424343109,0.017620595,54.29,1075,53750000,8062,-0.008466271,0.9876458151265979,-2.7425036,0.224354,0.08563647,537500,0.12438198,4.4983519641308884
7135.70388507843,0.017747138,67.03,1076,53800000,8154,-0.007227191,0.9913726076483727,-2.7430682,0.22777805,0.052456215,538000,0.12475359,5.7582722898192875
7142.352490186691,0.017340243,57.11,1077,53850000,8076,-0.0057226755,0.991363444365561,-2.7444437,0.22430602,0.057213414,538500,0.12382274,4.585779720485079
7149.134551286697,0.018858204,61.57,1078,53900000,8081,-0.008646373,0.9854278285056353,-2.7469742,0.23341201,0.10046677,539000,0.12502305,5.0849450178243565
7155.6924114227295,0.018115902,57.33,1079,53950000,8217,-0.008455052,0.9863488664850593,-2.7478929,0.23302399,0.08776186,539500,0.12348447,4.8120354494119235
7162.058523416519,0.018769024,56.19,1080,54000000,8067,-0.0065890914,0.9869174221530557,-2.743503,0.239266,0.08920737,540000,0.123263605,4.2482659632892315
7168.727639913559,0.019316377,53.67,1081,54050000,8314,-0.0057242536,0.9899549186229706,-2.7471337,0.2458981,0.06572808,540500,0.12246453,4.010236359819974
7175.1107404232025,0.01773307,55.19,1082,54100000,8203,-0.007709415,0.9895938280969858,-2.7529469,0.22720796,0.067573786,541000,0.12467751,4.1102903650626015
7181.57453751564,0.018036282,55.36,1083,54150000,7951,-0.0062725144,0.9868368469178677,-2.7405493,0.22865602,0.08811686,541500,0.12270305,4.064798453872936
7188.404973268509,0.017721973,56.77,1084,54200000,8128,-0.0073145274,0.989183347672224,-2.7436912,0.22793593,0.06877038,542000,0.123955645,5.233352555178353
7195.139526605606,0.018053142,55.34,1085,54250000,7986,-0.006055763,0.9900537384673953,-2.7520003,0.23180601,0.06958436,542500,0.124343954,4.146159975924674
7201.7800414562225,0.01670808,65.2,1086,54300000,8036,-0.0074565606,0.9892481816932559,-2.7597408,0.21737997,0.07304494,543000,0.12673628,5.887528066148516
7208.467200994492,0.017260874,52.59,1087,54350000,8083,-0.007031221,0.9877812275663018,-2.7688406,0.223782,0.07900852,543500,0.12191606,3.9986145194681013
7215.262222290039,0.01611132,51.86,1088,54400000,8417,-0.0078759855,0.9894699528813362,-2.7698038,0.21189201,0.06769358,544000,0.12651666,4.335457542036965
7221.539091825485,0.017777395,57.52,1089,54450000,8173,-0.005147366,0.9879535222426057,-2.7759118,0.22888201,0.08181447,544500,0.12397482,4.126443782712304
7228.265918731689,0.017200025,56.35,1090,54500000,8552,-0.00819291,0.9864384615793824,-2.7810166,0.21755806,0.0909271,545000,0.12209058,4.832040634844161
7234.330461740494,0.015543667,57.79,1091,54550000,8309,-0.008256111,0.9907481633126736,-2.7809527,0.20517996,0.062428284,545500,0.12957847,5.198404550611376
7240.739323854446,0.018002534,61.59,1092,54600000,8037,-0.006608582,0.9847695119678974,-2.7846997,0.23174006,0.100652516,546000,0.1273957,5.232879337772902
7247.318080425262,0.018105723,56.26,1093,54650000,8146,-0.006617059,0.9858502754941583,-2.7921078,0.22956802,0.09596276,546500,0.12568992,4.684292485837977
7253.862893819809,0.016289687,56.01,1094,54700000,8086,-0.0065855067,0.9891832694411278,-2.7968872,0.21007396,0.07416563,547000,0.12479828,4.440408944592418
7260.33034157753,0.017092653,55.56,1095,54750000,8167,-0.0062263263,0.9860763847827911,-2.7950277,0.22149996,0.092109814,547500,0.124931745,4.453299236763123
7266.851089715958,0.017473456,50.85,1096,54800000,7905,-0.0077637164,0.99021668266505,-2.8033805,0.22613196,0.06459111,548000,0.12734474,4.8794411686848616
7273.677121400833,0.017621439,61.44,1097,54850000,8180,-0.0064348076,0.9902467662468553,-2.802209,0.22548206,0.06246099,548500,0.12982793,5.725759863971325
7279.9964253902435,0.019143647,56.84,1098,54900000,8267,-0.0064246054,0.9878248507156968,-2.7990563,0.239966,0.08639282,549000,0.12574048,4.025036541882291
7286.512925386429,0.018317807,61.33,1099,54950000,8167,-0.006666993,0.9888574331998825,-2.8016586,0.23420997,0.06865879,549500,0.12739028,5.044681721013476
7293.139643669128,0.01754755,53.77,1100,55000000,7972,-0.006986255,0.9924915335141122,-2.8032837,0.22584604,0.0508674,550000,0.12616447,4.589200960010203
7299.906706094742,0.016959975,54.38,1101,55050000,7708,-0.0067195916,0.9907281314954162,-2.8018708,0.22297001,0.060004134,550500,0.12697306,4.7664974068240555
7306.8535742759705,0.018113185,52.85,1102,55100000,7893,-0.0073823254,0.987536808475852,-2.8015144,0.230712,0.08528807,551000,0.12823878,4.411515461222443
7313.607820272446,0.017617451,58.13,1103,55150000,8132,-0.007126316,0.9872176563367248,-2.8046007,0.22427402,0.08383962,551500,0.12642778,4.760679923195203
7320.271729469299,0.017315866,53.73,1104,55200000,8263,-0.0070815603,0.9904027907177806,-2.812912,0.22148596,0.061980747,552000,0.12863116,4.643383078867191
7326.598599433899,0.016853938,56.95,1105,55250000,8255,-0.006010272,0.9887831108644605,-2.8211408,0.21788599,0.075802475,552500,0.12721987,4.521092412665021
7333.0930070877075,0.017531464,51.86,1106,55300000,8152,-0.0063187573,0.9922177814878523,-2.8239117,0.22943607,0.04921206,553000,0.12826243,4.51792780398886
7339.608021736145,0.016515503,56.33,1107,55350000,8140,-0.0069732573,0.991261794231832,-2.8258598,0.218172,0.055438146,553500,0.124273956,4.6303374648556925
7346.155611991882,0.018163942,57.93,1108,55400000,8111,-0.0066553694,0.9890397973358631,-2.823656,0.23520799,0.07075552,554000,0.12669401,4.830352199490663
7352.792587280273,0.01797622,43.58,1109,55450000,8318,-0.0057846196,0.9896682556718588,-2.8233042,0.23008603,0.06425469,554500,0.12473124,2.947683637762166
7359.265441417694,0.01586771,51.18,1110,55500000,7959,-0.0074475575,0.9915449060499668,-2.8401306,0.20907602,0.054866515,555000,0.123865545,4.2342183222017775
7365.961514472961,0.015763039,60.75,1111,55550000,8248,-0.008461447,0.9901005113497376,-2.8505247,0.20494595,0.06359738,555500,0.12408001,4.617947816682135
7372.6029489040375,0.016470086,59.87,1112,55600000,8183,-0.0064011733,0.9881953550502658,-2.8571796,0.21567002,0.06991539,556000,0.124475956,5.225871072205918
7379.088299512863,0.017054306,48.66,1113,55650000,8018,-0.006466029,0.9911838974803686,-2.8613615,0.219664,0.060432397,556500,0.13241641,3.901070529685203
7385.936390638351,0.018782295,56.74,1114,55700000,8290,-0.007420199,0.9889346119016409,-2.8663492,0.23793405,0.07250227,557000,0.12544453,4.93624083688992
7392.401676654816,0.018101644,53.64,1115,55750000,7871,-0.006981114,0.9882588516920805,-2.866784,0.23365198,0.076616235,557500,0.12497596,4.25562752386475
7399.289705514908,0.017311584,55.94,1116,55800000,8096,-0.0075618206,0.9863259382545948,-2.866203,0.222492,0.09491792,558000,0.12627491,4.690951656594334
7405.961558818817,0.016865646,57.41,1117,55850000,8173,-0.007284407,0.992503753863275,-2.8631692,0.22082396,0.048084803,558500,0.12520306,4.365014856185062
7412.517735958099,0.0186166,57.83,1118,55900000,8225,-0.0056978054,0.9825325142592192,-2.860155,0.23265201,0.11606996,559000,0.1209543,4.860265388461557
7419.109917879105,0.018301055,53.97,1119,55950000,8372,-0.0055292994,0.9890254018828273,-2.8637695,0.23337004,0.06907152,559500,0.12410195,4.1261724330007565
7425.687227964401,0.018256312,57.31,1120,56000000,8184,-0.007463642,0.9906600518152118,-2.8729546,0.23023003,0.0630771,560000,0.12638724,5.029103431357071
7432.292850255966,0.017842725,55.32,1121,56050000,8432,-0.007649162,0.991718728095293,-2.8652618,0.22606003,0.053958908,560500,0.12899476,4.7315160486495005
7438.680523633957,0.018454166,58.19,1122,56100000,8015,-0.006319318,0.9867119081318378,-2.8521075,0.23431401,0.08994858,561000,0.12221784,4.7095022583004535
7445.320100545883,0.017998066,57.85,1123,56150000,8132,-0.0063611297,0.9871320268139243,-2.8500757,0.22668806,0.08492084,561500,0.12831582,4.81010192174348
7451.743745803833,0.01850441,59.0,1124,56200000,8422,-0.005816552,0.9861239101737738,-2.8473094,0.23588598,0.0910032,562000,0.12581018,4.902453418593286
7458.209247112274,0.017754355,56.1,1125,56250000,8068,-0.0065675164,0.9875445123761892,-2.8374152,0.22827795,0.081214875,562500,0.12788017,4.416485192953842
7464.976207971573,0.017259493,54.84,1126,56300000,8723,-0.0074061644,0.9875086601823568,-2.8441155,0.22368804,0.08380654,563000,0.1246376,4.661901821687934
7471.198171138763,0.019567836,55.53,1127,56350000,7874,-0.006085973,0.990647166967392,-2.84988,0.24409403,0.06070851,563500,0.12617137,4.2561999828532135
7478.043049097061,0.017126761,65.63,1128,56400000,8148,-0.006486077,0.991309005767107,-2.8488135,0.22163403,0.05445049,564000,0.12572616,5.726142547780037
7484.670827627182,0.017385805,52.56,1129,56450000,8086,-0.007400358,0.9891622457653284,-2.8530195,0.22302598,0.075943045,564500,0.12327323,3.8933132863181528
7491.243912935257,0.015795732,66.06,1130,56500000,8441,-0.008254537,0.9910135045647621,-2.8521304,0.20754403,0.059680235,565000,0.12843455,6.059185366245365
7497.695962905884,0.018342745,57.61,1131,56550000,8165,-0.006214501,0.9868277246132493,-2.858807,0.23037602,0.09437294,565500,0.12640475,5.016589818105131
7504.214692115784,0.017823948,51.61,1132,56600000,7994,-0.0072279396,0.989236306399107,-2.8633718,0.22969599,0.07020642,566000,0.12739038,4.502740957845017
7510.719572544098,0.020262728,61.69,1133,56650000,8101,-0.0066856407,0.9851030316203833,-2.8600004,0.25134403,0.0997812,566500,0.1227014,5.83000220654234
7517.426724910736,0.017961375,56.62,1134,56700000,8045,-0.0060330583,0.9910002909600735,-2.8667784,0.23317601,0.058478788,567000,0.12792534,5.213603425011825
7524.091655492783,0.018101988,50.8,1135,56750000,8162,-0.008390539,0.9911897527053952,-2.874083,0.230286,0.057884,567500,0.12787074,4.907134374735761
7530.576849222183,0.017333983,56.13,1136,56800000,8086,-0.0069826646,0.9908524481579661,-2.8760703,0.22343001,0.064147025,568000,0.12867221,4.167472164152278
7537.290774106979,0.018862419,57.73,1137,56850000,8186,-0.0058621834,0.9893602775409818,-2.8792999,0.23736995,0.07169208,568500,0.1276029,5.0272542572715615
7543.685071706772,0.017092988,56.3,1138,56900000,8476,-0.0061814226,0.9876634599640965,-2.8790514,0.219606,0.08022227,569000,0.12370984,4.768063055540079
7549.976902246475,0.017583985,49.91,1139,56950000,8343,-0.006976807,0.9903327329084277,-2.8811057,0.22450599,0.06633518,569500,0.12735091,4.752999537637589
7556.309053897858,0.016197471,61.78,1140,57000000,8137,-0.008224637,0.9883115738630295,-2.8869581,0.212608,0.072903164,570000,0.12613721,5.303415185810154
7562.941478013992,0.018226188,59.61,1141,57050000,7975,-0.006534911,0.9857349703088403,-2.8888285,0.23239397,0.0941098,570500,0.12545268,5.430950572821748
7569.779490232468,0.017458253,57.16,1142,57100000,8199,-0.00665994,0.987754724919796,-2.8799126,0.22740602,0.0760025,571000,0.12468162,4.644788965359657
7576.2312796115875,0.018213684,55.06,1143,57150000,8076,-0.007639626,0.9867980517446995,-2.8786774,0.23268795,0.08601823,571500,0.12543674,4.618381554271982
7582.991886615753,0.017542029,57.62,1144,57200000,8328,-0.0079112435,0.9899943433701992,-2.889851,0.22739199,0.06340131,572000,0.124903806,4.7110272416008225
7589.53844332695,0.018845767,60.5,1145,57250000,8113,-0.006825855,0.9887222638353705,-2.9025402,0.24091399,0.07947979,572500,0.13024291,4.368238336517679
7596.066693067551,0.017077422,59.26,1146,57300000,8389,-0.0054590977,0.9900818020105362,-2.9104753,0.22270201,0.06733461,573000,0.12929593,5.347299230012941
7602.38685631752,0.0173847,55.23,1147,57350000,8040,-0.0077548907,0.990173077210784,-2.9196835,0.222006,0.06557885,573500,0.12388921,4.711910274513502
7609.024943351746,0.019703679,57.01,1148,57400000,7992,-0.0069849803,0.9884083438664675,-2.9246225,0.24610002,0.08015728,574000,0.12622455,4.848150943819928
7615.846515893936,0.017269876,51.31,1149,57450000,7849,-0.006815578,0.9883098611608148,-2.9333444,0.22256203,0.07730414,574500,0.12481998,4.348903334199422
7622.577601671219,0.01757513,64.8,1150,57500000,8077,-0.007816347,0.9859911361709237,-2.9484925,0.22153798,0.08980506,575000,0.124321975,6.098406539854477
7629.376760482788,0.01746162,53.76,1151,57550000,8254,-0.006744779,0.9904159223660827,-2.9424734,0.22559,0.06113245,575500,0.12382217,4.2953355706785805
7635.932519674301,0.017741267,52.58,1152,57600000,8145,-0.0069829375,0.9907767809927464,-2.9391465,0.23013201,0.056018304,576000,0.12839174,4.444822578631428
7642.596879959106,0.018054677,56.95,1153,57650000,7848,-0.007089072,0.9887836277484894,-2.9319751,0.23174804,0.073901676,576500,0.12563762,5.175697169563501
7649.429762363434,0.021728141,53.8,1154,57700000,7964,-0.004245233,0.9858345380052924,-2.9229214,0.26043203,0.09916768,577000,0.12614009,4.795669806561782
7656.195749044418,0.01794543,58.06,1155,57750000,8207,-0.0069780634,0.9881871594116092,-2.9136355,0.22959605,0.078066155,577500,0.12349464,4.750174698634291
7662.692063093185,0.0179362,54.78,1156,57800000,8240,-0.006503175,0.9869750002399087,-2.9034805,0.23084205,0.09040479,578000,0.12581486,3.8766096266701062
7669.287076473236,0.018420586,53.7,1157,57850000,8140,-0.0067881104,0.9893873520195484,-2.9011042,0.234604,0.06904637,578500,0.12751745,4.707868610160695
7675.915875196457,0.018852362,54.65,1158,57900000,8000,-0.006085166,0.9899998465552926,-2.9060493,0.24069597,0.06374608,579000,0.12941039,5.0139791772158055
7682.759078979492,0.016703952,52.55,1159,57950000,8155,-0.00612772,0.9918199423700571,-2.9150443,0.216974,0.052403226,579500,0.12555519,4.911613784018991
7689.420459747314,0.01694471,55.47,1160,58000000,8222,-0.006785003,0.9910920886322856,-2.9173226,0.220586,0.06008555,580000,0.12855336,4.928694347175333
7695.917818069458,0.01863392,54.7,1161,58050000,8307,-0.0074878745,0.9915779512375593,-2.9131722,0.23738801,0.056260385,580500,0.12805177,5.315083951271372
7702.3100662231445,0.019415637,55.9,1162,58100000,8351,-0.00703947,0.9864872954785824,-2.9030402,0.24317402,0.08985622,581000,0.12681061,4.469306468457217
7708.746548175812,0.01826,54.44,1163,58150000,8099,-0.0064729066,0.9889770355075598,-2.8877387,0.23219994,0.07570796,581500,0.12996382,3.9059318531541796
7715.524088859558,0.0184185,59.13,1164,58200000,8123,-0.0073086917,0.9888349026441574,-2.8804924,0.23318997,0.07320961,582000,0.12462043,5.582617480006593
7722.119606018066,0.02000085,49.81,1165,58250000,8041,-0.0056162397,0.9871254349127412,-2.8862345,0.24764603,0.083017856,582500,0.12269266,3.7474816865628235
7728.817595005035,0.019265437,55.33,1166,58300000,8046,-0.006542137,0.9885376496240497,-2.883317,0.24087994,0.07413448,583000,0.1290078,4.518196105197712
7735.508740901947,0.017970348,48.05,1167,58350000,8306,-0.0057476186,0.9860552148893476,-2.890738,0.23105,0.096860535,583500,0.12677315,3.7611996299527526
7742.078164815903,0.018034754,62.35,1168,58400000,8101,-0.007939525,0.9894715808331966,-2.904568,0.22817402,0.07126042,584000,0.12409085,5.34072254960498
7748.747142791748,0.01881771,60.59,1169,58450000,8161,-0.008720567,0.9901122190058231,-2.9153705,0.23254001,0.06835122,584500,0.12408211,5.186872759702237
7755.291990995407,0.017819306,64.11,1170,58500000,7744,-0.0060316212,0.9882654156535864,-2.9295232,0.228236,0.0822348,585000,0.1260434,5.662052845467988
7762.029986858368,0.018947335,57.21,1171,58550000,7990,-0.0059313383,0.9901358187198639,-2.9357357,0.24095799,0.064796,585500,0.12804748,5.0607639037755145
7768.86456823349,0.016835414,60.52,1172,58600000,8343,-0.007731559,0.9935817616060376,-2.946531,0.21939598,0.040625516,586000,0.12816088,5.513497832050052
7775.144118070602,0.01775003,54.07,1173,58650000,8076,-0.008113973,0.991732370108366,-2.9615798,0.22797,0.05264474,586500,0.1263727,4.262090609887273
7781.864914417267,0.017266208,54.13,1174,58700000,8340,-0.007567728,0.9897824423387647,-2.966723,0.22075598,0.06588436,587000,0.12770322,4.509026187371419
7788.323841333389,0.018562714,51.91,1175,58750000,7932,-0.0069483286,0.9902274943888187,-2.9666412,0.23662595,0.06295758,587500,0.12692146,4.178822538219829
7795.239798545837,0.017660672,55.62,1176,58800000,7973,-0.00639561,0.9915698170661926,-2.9787457,0.22687995,0.052406054,588000,0.12532924,4.6342221339723615
7801.974638462067,0.018599117,60.98,1177,58850000,8041,-0.0053296075,0.990119363181293,-2.9799433,0.23753396,0.0667958,588500,0.12727202,4.815503471581142
7808.6391632556915,0.017437922,53.67,1178,58900000,8211,-0.006750363,0.988873990252614,-2.9767392,0.22464794,0.075487375,589000,0.12828429,3.987600639779121
7814.959704399109,0.020880282,55.44,1179,58950000,7922,-0.0042537195,0.9878901727497578,-2.9687078,0.254504,0.08704434,589500,0.12815358,4.695522631606946
7821.840542078018,0.019188194,55.62,1180,59000000,8162,-0.0071770954,0.9885180769488215,-2.9696374,0.23999801,0.07392588,590000,0.12384618,4.845778057992866
7828.357323646545,0.018152967,55.71,1181,59050000,8203,-0.008857879,0.9897306235507131,-2.9777038,0.23144402,0.06657541,590500,0.12613901,4.955477142415912
7834.936956167221,0.018009257,58.57,1182,59100000,8315,-0.0071077812,0.9899715231731534,-2.9750767,0.23091002,0.06753599,591000,0.1276253,4.445232101549191
7841.525632381439,0.018896662,54.21,1183,59150000,7934,-0.0054419767,0.9881948214024305,-2.977814,0.23730798,0.08084812,591500,0.12614633,4.379628977629546
7848.388215065002,0.019590132,52.87,1184,59200000,8174,-0.004993199,0.9855806650593877,-2.9835236,0.24667595,0.0983511,592000,0.12560037,4.037966233644329
7854.94691324234,0.018402644,55.78,1185,59250000,8114,-0.0070042973,0.9875998413190246,-2.9866,0.232862,0.08811142,592500,0.12941861,4.976747958915075
7861.486940145493,0.017071238,58.06,1186,59300000,8257,-0.006807697,0.9899530094116926,-2.9900167,0.22002998,0.066320084,593000,0.12205894,4.645756096204277
7867.967193841934,0.01944026,54.31,1187,59350000,7929,-0.0069139735,0.9841675907373428,-2.9747565,0.24151605,0.106513016,593500,0.12500341,4.4986978268725215
7874.651005029678,0.019092541,48.77,1188,59400000,8024,-0.0059347106,0.9870920889079571,-2.9694095,0.2426179,0.08206524,594000,0.12706344,4.272880417585984
7881.450694322586,0.018329963,56.82,1189,59450000,8256,-0.008070455,0.9918267736211419,-2.9691415,0.235812,0.05482817,594500,0.12675093,4.856651167196178
7888.082669496536,0.019210452,60.04,1190,59500000,8201,-0.005820985,0.9876336744055152,-2.9761765,0.23992796,0.07926375,595000,0.12692633,5.640631574564177
7894.669159173965,0.016560193,54.09,1191,59550000,8176,-0.0067169233,0.9904851298779249,-2.981554,0.21552996,0.061217207,595500,0.12972876,4.784170977057801
7901.1025676727295,0.019263614,58.22,1192,59600000,8005,-0.0054645184,0.984547296538949,-2.9757373,0.23957598,0.1116291,596000,0.12682433,4.945613068992461
7907.903568983078,0.019271513,60.29,1193,59650000,7894,-0.0071870564,0.989876045845449,-2.9777658,0.24059202,0.07283472,596500,0.12705621,5.007015679872784
7914.784473180771,0.018477203,55.14,1194,59700000,8092,-0.0076673683,0.9872143771499395,-2.9851642,0.23397805,0.09333345,597000,0.1252071,4.26683319159114
7921.509295940399,0.017215863,58.21,1195,59750000,8250,-0.007479163,0.9891828736290336,-2.9846952,0.22328001,0.06909643,597500,0.12808377,4.184903341076424
7927.896185159683,0.017638616,50.64,1196,59800000,8004,-0.0062442534,0.9887697175145149,-2.9836724,0.22544403,0.07937808,598000,0.12587066,3.510542947324502
7934.6234447956085,0.018078,61.4,1197,59850000,8030,-0.0076684747,0.988865353167057,-2.9824445,0.23193394,0.07584599,598500,0.1288756,5.439910509939364
7941.335771083832,0.018324707,55.48,1198,59900000,8017,-0.0061387564,0.9892174862325191,-2.9803205,0.235854,0.072413795,599000,0.12798332,4.274998402848214
7947.887007236481,0.018774923,53.66,1199,59950000,8184,-0.0072347885,0.9901271779090166,-2.984595,0.23917806,0.063494794,599500,0.12350892,4.234684461617653
7954.399223804474,0.019664811,56.93,1200,60000000,8188,-0.0068232464,0.9874369883909822,-2.985353,0.241796,0.08540286,600000,0.12585735,4.8990927282915075
7961.099011659622,0.018116249,57.62,1201,60050000,8015,-0.0072316565,0.9907739860936999,-2.9795415,0.23372601,0.06287853,600500,0.1261036,4.813235843152507
7967.7096972465515,0.018741867,60.48,1202,60100000,8222,-0.005577178,0.9900081530213356,-2.983456,0.23883402,0.0669589,601000,0.12515591,5.13107960639958
7974.255058050156,0.018476153,59.31,1203,60150000,8008,-0.0070158863,0.9884172882884741,-2.988164,0.23471601,0.07981762,601500,0.1282076,4.632995124942973
7981.108596563339,0.018911058,54.77,1204,60200000,8094,-0.0064872373,0.9841534160077572,-2.9884229,0.23742408,0.10586414,602000,0.12796181,4.465589909961127
7987.771409034729,0.018852653,59.26,1205,60250000,8051,-0.0069675855,0.9891299456357956,-2.983038,0.23767006,0.07380625,602500,0.1257951,5.266343670522183
7994.3648250103,0.018675053,58.64,1206,60300000,8091,-0.0064839404,0.9914875393733382,-2.9883738,0.238692,0.05382219,603000,0.12409437,5.301510037234202
8001.093399763107,0.01968802,51.6,1207,60350000,8024,-0.00548517,0.9869259484112263,-2.9916663,0.24585402,0.08751984,603500,0.12753494,4.039253316403338
