serial_timesteps,clipfrac,ep_len_mean,n_updates,true_reward,total_timesteps,value_loss,ep_reward_mean,approxkl,policy_entropy,policy_loss,explained_variance,fps,time_elapsed
1192000,0.40118384,492.02,2384,0.0665056,119200000,0.42957184,37.47588470050013,0.21761082,-5.5212975,-0.003638704,0.953390434384346,8184,15601.604890346527
1192500,0.54865795,497.47,2385,0.077997014,119250000,0.12201758,40.27097140532958,0.16042402,-5.519803,0.0056012976,0.9641522690653801,8303,15608.308819532394
1193000,0.44231403,495.79,2386,0.07141818,119300000,0.1908587,38.113559217277306,0.18441416,-5.4967027,0.0008922653,0.9673542454838753,8429,15614.887177944183
1193500,0.533698,496.47,2387,0.0773326,119350000,0.171145,40.30485283352462,0.34711444,-5.4685326,0.005983675,0.953801192343235,8273,15621.371454715729
1194000,0.39866197,493.47,2388,0.07216567,119400000,0.30950382,39.5047391456833,0.44026458,-5.4361362,0.0048499536,0.9525150172412395,8311,15627.82726430893
1194500,0.49245,496.78,2389,0.07369619,119450000,0.22595534,38.63363320279477,0.26225397,-5.4607635,0.0024526084,0.9593707174062729,8509,15634.43140220642
1195000,0.45008186,496.68,2390,0.07537422,119500000,0.21790831,38.8212566311897,0.17774315,-5.4457684,0.00032220542,0.9469818137586117,8425,15640.765229940414
1195500,0.48962006,496.5,2391,0.07785099,119550000,0.14779794,40.28179447094657,0.959441,-5.437084,0.007426098,0.9577434621751308,7980,15647.15778684616
1196000,0.39759797,492.88,2392,0.06892575,119600000,0.30578664,38.04553973419519,0.44578645,-5.444343,0.0018955703,0.9607162624597549,8614,15653.96512722969
1196500,0.51221997,496.01,2393,0.07283521,119650000,0.18902355,38.407533542986805,0.1340672,-5.4425554,0.0063407416,0.9623226709663868,8612,15660.239525079727
1197000,0.44222003,492.31,2394,0.06866683,119700000,0.50683326,37.9478022034764,0.15472874,-5.436945,0.0005865202,0.9407957717776299,8361,15666.558129787445
1197500,0.35839805,496.21,2395,0.0795469,119750000,0.13292532,41.51055887763683,0.18042018,-5.431296,-0.0008584013,0.9581867568194866,8337,15673.132997274399
1198000,0.4925761,496.07,2396,0.08006454,119800000,0.22462109,42.13332905091207,0.28971726,-5.437058,0.010810849,0.9441043138504028,8278,15679.510084152222
1198500,0.5531619,497.14,2397,0.07695623,119850000,0.21819739,39.71887096545988,0.65383375,-5.4191103,0.004226878,0.9407713077962399,8359,15685.94322180748
1199000,0.47121808,496.84,2398,0.07629761,119900000,0.12409732,39.61307826529992,0.16488346,-5.4031224,0.002317649,0.9701444655656815,8434,15692.425967931747
1199500,0.40276405,492.34,2399,0.071558125,119950000,0.23762152,39.39956984047052,0.13457589,-5.4072556,0.002000722,0.9617252312600613,8173,15698.96952176094
1200000,0.41619393,494.06,2400,0.070034,120000000,0.25086036,37.89159935457039,0.29506424,-5.397108,0.004124571,0.9606052450835705,8214,15705.376428842545
1200500,0.44726598,497.16,2401,0.07740229,120050000,0.17252977,39.81296542021368,0.37699914,-5.41442,0.0065351217,0.950362216681242,8145,15712.052836179733
1201000,0.4379159,496.95,2402,0.077706255,120100000,0.18086667,40.14163750274552,0.20213833,-5.423514,-0.0015005723,0.9538210071623325,8141,15718.833778858185
1201500,0.52221805,498.07,2403,0.07534268,120150000,0.13776325,38.56854101591187,0.1833639,-5.3944554,0.004583612,0.9631836414337158,8262,15725.548988103867
1202000,0.495706,494.59,2404,0.07231072,120200000,0.36395445,38.18708813730594,0.29014236,-5.38005,0.0022550586,0.9337552562355995,8259,15732.10517525673
1202500,0.39341998,493.81,2405,0.06961686,120250000,0.41962865,37.9308281583051,0.22355987,-5.376639,-0.002091942,0.940544780343771,8185,15738.627332687378
1203000,0.35944393,490.56,2406,0.06866865,120300000,0.44456345,38.70451408690376,0.28116897,-5.370874,-0.0009657166,0.9443878047168255,8137,15745.36312007904
1203500,0.41204602,493.29,2407,0.06920743,120350000,0.34542087,37.137162151913145,0.112915695,-5.3892517,-0.0008000692,0.9464978575706482,8345,15751.982406377792
1204000,0.33199596,490.61,2408,0.0627375,120400000,0.6093611,35.84204162102151,0.14188962,-5.374091,0.001803753,0.9404931999742985,8160,15758.458872318268
1204500,0.35885197,494.27,2409,0.07181104,120450000,0.29270515,38.65589262645277,0.1843751,-5.3428483,0.00037766332,0.9523610174655914,8083,15765.15878200531
1205000,0.45183206,494.43,2410,0.06860846,120500000,0.5435195,36.93827268088227,0.22087397,-5.313028,0.0011235107,0.9317470788955688,8320,15771.862142801285
1205500,0.394778,490.93,2411,0.06827093,120550000,0.3537282,37.19498324656798,0.12999144,-5.3164296,-0.0011439793,0.9485860802233219,8159,15778.492458105087
1206000,0.48754007,494.99,2412,0.07243552,120600000,0.2379408,38.818195530321226,0.3136082,-5.3216376,0.0017234026,0.9600065238773823,8169,15785.07441353798
1206500,0.32894996,495.05,2413,0.07467064,120650000,0.32095346,39.87614529815716,0.21815982,-5.3296137,0.0010522527,0.9524365141987801,8166,15791.743399381638
1207000,0.521298,493.03,2414,0.07385896,120700000,0.28614703,40.11707388173849,0.5574957,-5.344193,0.0034685358,0.9553263001143932,8238,15798.349828004837
1207500,0.457224,493.02,2415,0.06853814,120750000,0.38879964,38.13359010498662,0.26100913,-5.32528,0.0072868397,0.9515054896473885,8021,15804.916514873505
1208000,0.40429416,495.14,2416,0.07261337,120800000,0.33735055,38.34143449214187,0.25197646,-5.3316107,-0.0015937112,0.9414511173963547,8407,15811.525640249252
1208500,0.5307119,495.99,2417,0.071864195,120850000,0.3350525,37.8100186246885,0.39416173,-5.3407,0.0064794873,0.9367978051304817,8106,15817.970972776413
1209000,0.635066,495.4,2418,0.076686144,120900000,0.2141871,40.455333278202836,0.37833932,-5.299295,0.008485678,0.9530569687485695,8173,15824.553482055664
1209500,0.49200594,493.23,2419,0.06863374,120950000,0.48485145,37.87485272039768,0.23321724,-5.269937,0.002113843,0.9400100223720074,8266,15830.980227708817
1210000,0.431524,496.26,2420,0.07221468,121000000,0.29301453,37.96408792537204,0.17998824,-5.2852287,0.0004999621,0.9463725574314594,8308,15837.636561632156
1210500,0.478346,494.84,2421,0.07056898,121050000,0.246955,37.82678691443949,0.12865466,-5.287754,0.0017721173,0.9596847109496593,8226,15844.272790908813
1211000,0.46303612,494.28,2422,0.07137668,121100000,0.27516106,38.290409965463695,0.17228213,-5.265967,0.0025782571,0.958980705589056,8339,15850.888763189316
1211500,0.42995209,494.35,2423,0.06983394,121150000,0.3064134,37.73086524777653,0.1807975,-5.2630796,0.0010472776,0.9534394554793835,8291,15857.224782943726
1212000,0.5313839,496.92,2424,0.076648705,121200000,0.13628457,40.03560501750744,0.20936161,-5.2358775,0.0049987016,0.9705489128828049,7949,15863.82565832138
1212500,0.42032006,491.43,2425,0.0714167,121250000,0.28736517,39.629927864779184,0.14437908,-5.213147,0.00074896007,0.9598266258835793,8486,15870.63089132309
1213000,0.33273804,493.14,2426,0.06819,121300000,0.3313473,37.87112046595753,0.30624646,-5.2274647,-0.00016524343,0.9619097001850605,8179,15877.13861823082
1213500,0.5140921,496.73,2427,0.07657594,121350000,0.2013319,39.82212425542386,0.28852147,-5.2271366,0.00457136,0.949453704059124,8270,15883.66579580307
1214000,0.47506785,493.93,2428,0.07201999,121400000,0.2142913,38.77906208562425,0.12696972,-5.2201757,0.002255357,0.9621392376720905,8223,15890.21153330803
1214500,0.51535004,493.72,2429,0.070455715,121450000,0.31664795,38.165893064105624,0.17569683,-5.1901503,0.0057944637,0.948077842593193,8169,15896.6634786129
1215000,0.36152607,495.68,2430,0.06863612,121500000,0.3193176,36.35604259375961,0.28184524,-5.1700096,-0.0017377964,0.9500759243965149,8071,15903.40900349617
1215500,0.4439679,496.25,2431,0.07073399,121550000,0.20136392,37.27772769116076,0.13609596,-5.2075834,0.0017846271,0.9681022986769676,8495,15910.18223643303
1216000,0.43277806,492.16,2432,0.0682719,121600000,0.36276588,38.30964471901003,0.15220456,-5.192724,0.0033388636,0.9553955905139446,8205,15916.655481338501
1216500,0.46280992,496.95,2433,0.08031138,121650000,0.12454653,41.551509986185486,0.22723967,-5.1821556,0.00393693,0.9589829295873642,8131,15923.272101163864
1217000,0.49166402,496.63,2434,0.07674471,121700000,0.16139278,39.95838132814666,0.11808612,-5.1657014,0.0019502759,0.9604575037956238,8107,15929.95300245285
1217500,0.51182,496.42,2435,0.074942194,121750000,0.21348982,38.9832132418362,0.21864428,-5.156825,0.005770383,0.9507545828819275,8141,15936.679921150208
1218000,0.39676812,496.13,2436,0.0711145,121800000,0.2058728,37.37402023848381,0.11474874,-5.1427503,9.143242e-05,0.9634346589446068,8010,15943.366683959961
1218500,0.4571339,493.73,2437,0.073243,121850000,0.31388816,40.06991866633503,0.54356307,-5.138354,0.0015019142,0.9538624212145805,7980,15950.110336780548
1219000,0.528088,499.47,2438,0.076095596,121900000,0.17453581,38.39227722800746,0.16893448,-5.090968,0.0031910972,0.9472568742930889,8478,15956.66489648819
1219500,0.38044,494.32,2439,0.07102893,121950000,0.24280268,38.27652378664131,0.24116814,-5.067076,0.0008479125,0.9553210064768791,8250,15963.003430604935
1220000,0.41622412,497.72,2440,0.07264095,122000000,0.16890152,37.48883058086162,0.14170946,-5.094003,-0.0002976966,0.9626435078680515,7957,15969.57214975357
1220500,0.37359202,496.68,2441,0.07243634,122050000,0.23292467,37.735331696772256,0.1519533,-5.0680046,0.0024463153,0.9543927535414696,8019,15976.380615234375
1221000,0.367762,492.19,2442,0.06703389,122100000,0.29818273,37.277913160248026,0.15797716,-5.041397,-0.00028252887,0.9611929915845394,8175,15983.099530696869
1221500,0.32973796,495.49,2443,0.07348855,122150000,0.2542332,39.37040879079368,0.22341229,-5.032118,-0.0012864653,0.9595306850969791,8050,15989.829335927963
1222000,0.34023395,490.68,2444,0.06978381,122200000,0.40486667,39.16064387816463,0.18194138,-5.0453353,-0.0013642393,0.9434807635843754,7973,15996.650959968567
1222500,0.42069194,496.8,2445,0.07476825,122250000,0.12616606,39.21566502349058,0.091048576,-5.070699,-0.00097547815,0.9712639525532722,8295,16003.126611471176
1223000,0.4312339,496.17,2446,0.07433029,122300000,0.1355438,38.94929911151897,0.12417514,-5.088775,0.002875621,0.9690402485430241,8174,16009.695822000504
1223500,0.475018,495.66,2447,0.07351353,122350000,0.16538325,38.88832383143542,0.17537919,-5.082226,-0.00027425087,0.9672857746481895,8247,16016.12827706337
1224000,0.45909202,494.85,2448,0.07291805,122400000,0.21577747,39.494447466748916,0.2592173,-5.079464,0.003938073,0.9660385772585869,7950,16022.573009729385
1224500,0.471758,496.24,2449,0.07460822,122450000,0.25104207,39.01434242677564,0.16584376,-5.0883117,0.0013356205,0.9456565827131271,8346,16029.375893592834
1225000,0.36605012,494.88,2450,0.07225312,122500000,0.31510818,38.696609876287184,1.0325785,-5.0873137,-0.0017310983,0.9481968358159065,8030,16035.88895893097
1225500,0.3851741,495.26,2451,0.0720867,122550000,0.22384629,38.01504271805097,0.14462534,-5.106036,-0.0022860044,0.9605939835309982,8003,16042.408882379532
1226000,0.47798598,494.4,2452,0.07350401,122600000,0.30639985,39.6774657286997,0.43297288,-5.1272545,0.0015892003,0.9507939331233501,8134,16049.235469818115
1226500,0.39641204,495.79,2453,0.07524968,122650000,0.23632403,39.864302846547844,0.15632497,-5.1413097,-0.0002571843,0.9513288363814354,8413,16055.601427793503
1227000,0.37650806,494.81,2454,0.07145577,122700000,0.29664174,38.54412417060733,0.11438247,-5.120633,-0.0017850793,0.9517083652317524,7958,16062.086570501328
1227500,0.41593993,496.77,2455,0.07573101,122750000,0.2584384,39.620604078990475,0.120407484,-5.149735,-0.0039421157,0.9452748894691467,8084,16068.973216056824
1228000,0.32367203,493.83,2456,0.069060326,122800000,0.27126983,37.70216952473924,0.16197878,-5.167905,-0.0012178092,0.9640493430197239,8389,16075.470124721527
1228500,0.340366,495.67,2457,0.0718333,122850000,0.27874923,38.33132858395632,0.27210048,-5.1886926,-0.0017422576,0.956426028162241,8236,16081.972009897232
1229000,0.43267605,492.94,2458,0.067002,122900000,0.36956328,37.497089621521056,0.124794684,-5.1826563,0.0016700929,0.9540609158575535,8308,16088.587651252747
1229500,0.5150799,492.35,2459,0.070695706,122950000,0.36753523,38.8196790270539,0.22364248,-5.150873,0.005410099,0.9416074901819229,8626,16095.176335573196
1230000,0.31606796,494.59,2460,0.072680905,123000000,0.21030141,39.329405358775,0.098534964,-5.163868,-0.0018021069,0.9652860872447491,8198,16101.340827941895
1230500,0.39818203,493.6,2461,0.07260816,123050000,0.19719368,39.042588652268456,0.14816166,-5.1678634,-0.0015033783,0.9656236544251442,8343,16107.95794582367
1231000,0.40254602,498.77,2462,0.07307096,123100000,0.20839697,37.14669795432988,0.14505596,-5.153925,-0.0013070229,0.9529847614467144,8444,16114.479383468628
1231500,0.29379004,493.65,2463,0.072316974,123150000,0.28275174,39.844392617082434,0.20347051,-5.173889,-5.2999618e-05,0.962483674287796,8706,16120.891290903091
1232000,0.39023593,495.51,2464,0.07188339,123200000,0.26997256,38.30067221926751,0.20312145,-5.2017846,-0.00067588297,0.9538850411772728,8198,16127.227839708328
1232500,0.41479793,493.13,2465,0.066253856,123250000,0.48491353,36.672439201774196,0.12270777,-5.2239366,-0.0004126171,0.9427508600056171,8298,16133.544027328491
1233000,0.4671901,498.66,2466,0.076069534,123300000,0.15012424,38.598120509866206,0.09523081,-5.234534,0.004352667,0.9569912850856781,8260,16140.127719640732
1233500,0.43548793,492.41,2467,0.067975014,123350000,0.35724172,37.19447710961489,0.1421494,-5.2107134,-0.00088636106,0.9490258283913136,8358,16146.714070558548
1234000,0.40447608,496.76,2468,0.071155734,123400000,0.15221567,37.602646702688574,0.13989812,-5.214892,-0.0012162881,0.9720183238387108,8179,16153.205998659134
1234500,0.39545602,493.89,2469,0.07142657,123450000,0.25965014,38.69263367373598,0.14128228,-5.19065,-0.0010577429,0.9535513631999493,7988,16159.87720489502
1235000,0.43927604,493.9,2470,0.069202386,123500000,0.26456618,37.76725643673302,0.1896183,-5.1744432,-0.00028611306,0.9558594562113285,7891,16166.78112077713
1235500,0.45790404,497.57,2471,0.07170901,123550000,0.21289125,37.051649650440424,0.14091545,-5.162219,-0.0008574944,0.9510457515716553,8297,16173.67148065567
1236000,0.30600402,492.97,2472,0.06631172,123600000,0.41557553,36.67327850641984,0.21028729,-5.1639447,-0.0062369783,0.9495910182595253,7893,16179.913268566132
1236500,0.37174806,495.25,2473,0.06841507,123650000,0.34009188,36.64460159005002,0.24244085,-5.1904607,-0.0006356204,0.9495690762996674,8080,16186.878222942352
1237000,0.41620803,494.21,2474,0.06940883,123700000,0.29241598,37.648971186310575,0.1922371,-5.2082458,-0.0011307338,0.956510778516531,8330,16193.380352258682
1237500,0.49431214,496.93,2475,0.07441077,123750000,0.12229043,38.7578628525031,0.14020106,-5.2058144,0.008215491,0.9693757519125938,8344,16199.915294647217
1238000,0.36710808,496.78,2476,0.06863305,123800000,0.33402917,36.102790534950266,0.28371984,-5.2132506,-0.00065438816,0.9540111236274242,8325,16206.518199443817
1238500,0.39785397,490.61,2477,0.068016335,123850000,0.49969226,38.24897868960536,0.29628474,-5.253675,0.0010475,0.9357050135731697,8145,16212.891655683517
1239000,0.35063398,494.24,2478,0.06738912,123900000,0.3489122,36.48091349309412,0.17984553,-5.2649136,-0.00076098874,0.9536513537168503,8387,16219.412643194199
1239500,0.46599004,491.97,2479,0.063120306,123950000,0.47226322,35.46248922484208,0.2679636,-5.265387,0.0022443535,0.946925662457943,7906,16225.92660355568
1240000,0.40971792,493.41,2480,0.0664435,124000000,0.29460272,36.57902054341639,0.4670311,-5.261405,0.00544173,0.9591516889631748,7944,16232.8082549572
1240500,0.490844,497.27,2481,0.072956726,124050000,0.20239606,37.80952259661217,0.306452,-5.266811,0.0036422268,0.9518179520964622,8578,16239.6762611866
1241000,0.47307414,494.31,2482,0.07262723,124100000,0.18701778,38.96763080868397,0.21669598,-5.2485127,0.0036098436,0.9636960215866566,8120,16245.763636827469
1241500,0.4001001,493.89,2483,0.06516577,124150000,0.64822584,35.10541545017801,0.82169175,-5.2512813,2.5194939e-05,0.9282371401786804,8145,16252.508304595947
1242000,0.39755595,492.13,2484,0.060290292,124200000,0.46770072,33.96134349580163,0.20350306,-5.258202,-0.0010856458,0.9544367007911205,8338,16259.16136097908
1242500,0.42657602,497.51,2485,0.067361325,124250000,0.69785094,34.91733498470278,1.3243725,-5.3127723,0.00013897303,0.9128939136862755,8372,16265.718486070633
1243000,0.365738,494.39,2486,0.07020204,124300000,0.19559635,37.9962715348878,0.17526731,-5.351783,0.0017086325,0.9705164693295956,8228,16272.21216750145
1243500,0.49188003,492.14,2487,0.06867928,124350000,0.30336562,38.105713317190414,0.25822446,-5.3504057,0.0011305108,0.9552436210215092,7965,16278.805015087128
1244000,0.36239994,494.65,2488,0.073446475,124400000,0.35582724,39.026795072614235,0.25416005,-5.388006,-0.0022262053,0.9373888894915581,8258,16285.674284696579
1244500,0.46862397,495.25,2489,0.0738888,124450000,0.20816828,38.94370654260472,0.342985,-5.418017,0.00168598,0.9575061686336994,8146,16292.201950788498
1245000,0.42917,494.73,2490,0.07085409,124500000,0.1898922,38.11390044760019,0.41011092,-5.4218655,0.0018870038,0.9673416391015053,8466,16298.701113939285
1245500,0.5166138,498.0,2491,0.07672122,124550000,0.1628021,39.4507854886455,0.22680032,-5.397278,0.002846569,0.955660454928875,7971,16305.064093589783
1246000,0.5030539,492.02,2492,0.06889269,124600000,0.38034058,38.314464494465135,0.15552594,-5.372183,0.0018821118,0.951928399503231,8031,16311.833250045776
1246500,0.46241215,497.16,2493,0.071556106,124650000,0.21232943,37.10349304504469,0.6981465,-5.340515,0.010105962,0.955822043120861,8208,16318.50432395935
1247000,0.49839595,498.65,2494,0.07659751,124700000,0.20983097,38.9759070587612,0.15045343,-5.329137,0.0006066073,0.9269795790314674,8119,16325.040743112564
1247500,0.4555581,494.34,2495,0.07011827,124750000,0.25246558,37.66198807245919,0.1073775,-5.3305287,-0.0009207862,0.9573128446936607,8047,16331.717952251434
1248000,0.382062,497.13,2496,0.07046736,124800000,0.34999648,36.4627080178418,1.0654607,-5.345854,-0.0002170901,0.9399117715656757,8621,16338.346119880676
1248500,0.3871599,494.56,2497,0.06815732,124850000,0.3933819,36.71879371669824,0.5424404,-5.3483295,-0.0029425188,0.9547014907002449,8519,16344.767674446106
1249000,0.4799279,495.8,2498,0.0759177,124900000,0.17133889,39.50561847564771,0.11821814,-5.3118806,0.0002706754,0.9593249633908272,8352,16351.0791618824
1249500,0.34939396,496.94,2499,0.06968611,124950000,0.26945382,36.5267337709485,0.2513585,-5.294606,0.00071664597,0.9596601203083992,8039,16357.520006656647
1250000,0.44970402,496.35,2500,0.07479038,125000000,0.21553467,38.967140827193106,0.16618533,-5.3051343,-9.13423e-06,0.9479118511080742,8199,16364.290532588959
1250500,0.37933803,498.04,2501,0.075852886,125050000,0.119258024,38.98892590401776,0.1791242,-5.3071113,0.0044607767,0.9728259537369013,8357,16370.886010169983
1251000,0.4047619,495.24,2502,0.06912516,125100000,0.35729504,37.14801767790892,0.24591249,-5.3130355,-0.00080538355,0.9500326737761497,8199,16377.344580888748
1251500,0.41639397,495.84,2503,0.07418892,125150000,0.22153093,39.10781015190401,0.13542606,-5.301859,0.0030428234,0.9590240865945816,8053,16383.856676101685
1252000,0.3754881,498.78,2504,0.077998824,125200000,0.055401262,39.601871739651926,0.08229805,-5.2996535,0.005159432,0.9772269148379564,8123,16390.617547035217
1252500,0.51471996,497.39,2505,0.07545533,125250000,0.18076567,38.99251515902564,0.1584778,-5.3073335,0.0032028027,0.9528538659214973,8164,16397.376650571823
1253000,0.41054797,497.98,2506,0.07654392,125300000,0.06594502,39.128781449773726,0.123603605,-5.2948995,0.003128782,0.9817360043525696,8352,16403.90279340744
1253500,0.28719994,493.14,2507,0.069347814,125350000,0.25652385,38.23871921937,0.13576396,-5.307386,-0.00403989,0.9671166837215424,8320,16410.486057043076
1254000,0.46796402,498.81,2508,0.07869867,125400000,0.1368762,39.745525034991005,0.14726895,-5.336534,0.002931398,0.9519166871905327,8135,16417.055718898773
1254500,0.465778,496.79,2509,0.07621372,125450000,0.15186857,39.63540350948645,0.6944856,-5.3442073,0.0038922078,0.9647253267467022,8200,16423.655188560486
1255000,0.39799407,495.88,2510,0.07240035,125500000,0.1702948,38.25332901125737,0.23281705,-5.3383884,0.0028526315,0.969550546258688,7701,16430.328987836838
1255500,0.41592193,494.38,2511,0.075509645,125550000,0.21926627,40.634896728708334,0.14245838,-5.3430095,0.0015970004,0.9603255875408649,8262,16437.38566827774
1256000,0.47763005,498.17,2512,0.0777669,125600000,0.09941745,39.797394518611966,0.16755863,-5.3159766,0.0060121836,0.9702792931348085,8285,16444.053666353226
1256500,0.403708,496.22,2513,0.07243654,125650000,0.18535112,38.05372734721179,0.24965185,-5.302561,0.0033589066,0.9668518155813217,8156,16450.61384320259
1257000,0.5052,497.01,2514,0.0778822,125700000,0.101565234,40.34377580082079,0.2617912,-5.2943854,0.0061003137,0.9722801595926285,8385,16457.18483042717
1257500,0.46583202,495.42,2515,0.0756793,125750000,0.117374286,40.00876590598107,0.3510256,-5.25415,0.008748876,0.9744394849985838,8275,16463.52485346794
1258000,0.42315608,495.24,2516,0.0729262,125800000,0.15482675,38.45523039651165,0.1245494,-5.24615,0.00044020012,0.9716501291841269,8236,16470.098468065262
1258500,0.500742,497.79,2517,0.07706101,125850000,0.085268505,39.617677492785134,0.110364,-5.218253,0.004174365,0.9751761574298143,8312,16476.737001419067
1259000,0.43258014,497.46,2518,0.07415544,125900000,0.14110547,38.29894082118308,0.3035384,-5.1911016,0.008396078,0.9710483327507973,8348,16483.078600406647
1259500,0.50164413,497.49,2519,0.07708083,125950000,0.11937871,39.689099397117644,0.11549925,-5.167761,0.0034122723,0.9657547175884247,8173,16489.595777988434
1260000,0.28223994,495.29,2520,0.07428468,126000000,0.2652801,39.32344305975055,0.21541989,-5.169443,-0.0021920074,0.9552837982773781,8414,16496.238795280457
1260500,0.39527997,495.2,2521,0.07410079,126050000,0.21292496,39.2001691645187,0.28210413,-5.213798,0.0019708544,0.9606298021972179,8280,16502.692828178406
1261000,0.4147779,496.86,2522,0.07382915,126100000,0.18730573,38.4445316835246,0.16983306,-5.234872,0.0010748813,0.9640222527086735,8345,16509.14901614189
1261500,0.46950608,495.72,2523,0.077474214,126150000,0.16546068,41.04354912494986,0.22446233,-5.2517157,0.0003327798,0.9673489853739738,8305,16515.623180150986
1262000,0.43162996,498.14,2524,0.076707914,126200000,0.17243929,39.485674484149,0.14274523,-5.240849,8.8025714e-05,0.9578402079641819,8256,16522.09785246849
1262500,0.4617142,497.04,2525,0.076137416,126250000,0.14415471,39.408442905311624,0.16994886,-5.2371173,0.0010852856,0.9698701687157154,8094,16528.562109708786
1263000,0.45881203,497.1,2526,0.078274384,126300000,0.13270403,40.58386718466838,0.10497792,-5.221196,0.00083908386,0.9635491408407688,8142,16535.227652788162
1263500,0.3552781,495.79,2527,0.071620665,126350000,0.21254674,37.74582509631276,0.27414903,-5.219675,-0.001813027,0.9666083417832851,8313,16541.95776104927
1264000,0.45586997,496.34,2528,0.07581829,126400000,0.1325111,39.778282430207106,0.10215816,-5.2055387,0.0007747738,0.9726159982383251,8355,16548.39443063736
1264500,0.56886,497.25,2529,0.07748614,126450000,0.112623766,40.33719562008741,0.20430858,-5.186637,0.00608519,0.968588687479496,8246,16554.81558918953
1265000,0.46992198,496.55,2530,0.073033094,126500000,0.17086865,38.10358128349668,0.23703386,-5.1510525,0.0011555457,0.9663690142333508,8278,16561.230264663696
1265500,0.5438199,495.82,2531,0.07365147,126550000,0.2034143,38.86419069527696,0.28001314,-5.171651,0.0029911364,0.9603840857744217,8258,16567.736588954926
1266000,0.517554,497.25,2532,0.07721013,126600000,0.1128434,40.05845877490764,0.17549233,-5.179064,0.0034103838,0.9703710544854403,8177,16574.275536298752
1266500,0.41262805,494.57,2533,0.0723289,126650000,0.18303202,38.747055597094096,0.15127787,-5.171835,0.0009911446,0.9694570358842611,7978,16580.685738563538
1267000,0.44413197,497.23,2534,0.07610625,126700000,0.101458654,39.24922467564547,0.14361857,-5.1562867,0.0026672734,0.9750738888978958,8108,16587.44679903984
1267500,0.430834,497.99,2535,0.07547869,126750000,0.18951245,38.79493333436353,0.13448094,-5.1444187,0.00024867972,0.9580026939511299,8040,16594.107368707657
1268000,0.52191,497.28,2536,0.07467935,126800000,0.13064182,38.55606309641274,0.15002525,-5.1409526,0.0033490947,0.9688118789345026,7877,16600.739218473434
1268500,0.4270361,496.35,2537,0.07080937,126850000,0.25182095,37.414294892257004,0.24690163,-5.1251483,0.0013494992,0.9629118107259274,8396,16607.49109172821
1269000,0.501748,498.17,2538,0.08063639,126900000,0.08393779,41.25444205128309,0.114165395,-5.159883,0.002514874,0.9693431295454502,8162,16613.882568120956
1269500,0.46676004,494.04,2539,0.072793745,126950000,0.35408008,39.46741599783634,0.42042333,-5.165414,0.0010828108,0.9428946375846863,8145,16620.223076343536
1270000,0.40067604,495.61,2540,0.076383606,127000000,0.19238703,40.28453659037777,0.16695495,-5.183225,-0.00019000849,0.9567750357091427,8101,16626.79657959938
1270500,0.32738,494.76,2541,0.07150836,127050000,0.26194948,38.1031992788151,0.24765158,-5.202644,0.0026676839,0.9532750062644482,8337,16633.581974983215
1271000,0.49224797,496.05,2542,0.07709736,127100000,0.16866975,40.63177332156185,0.19600421,-5.2034564,0.0034378415,0.9565764032304287,8314,16639.892471790314
1271500,0.48572788,495.93,2543,0.076061316,127150000,0.15454516,39.88180936710724,0.293232,-5.2208104,0.004756712,0.9639965184032917,8186,16646.37273144722
1272000,0.34132206,496.49,2544,0.0724554,127200000,0.2579781,38.07995447132776,0.47637567,-5.225883,0.0003896685,0.9561592862010002,8350,16652.87152338028
1272500,0.35150206,491.28,2545,0.070780545,127250000,0.39334756,39.26280448108157,0.57771474,-5.2615676,-0.0040381164,0.9509975761175156,8202,16659.158972263336
1273000,0.41384605,495.93,2546,0.076041184,127300000,0.16350459,39.8060721465168,0.14067985,-5.2666783,0.0005968075,0.9611802473664284,8311,16665.667825222015
1273500,0.42172393,496.83,2547,0.076812625,127350000,0.1847518,39.61287976256117,1.142137,-5.239241,0.0050962567,0.953408982604742,8149,16672.18182015419
1274000,0.35774404,495.46,2548,0.07295934,127400000,0.20789427,38.68083741582679,0.30216774,-5.2268925,0.0011986125,0.9635144434869289,8223,16678.824110507965
1274500,0.5640061,496.84,2549,0.07382948,127450000,0.20972256,38.447629815583376,1.3256406,-5.2236958,0.010534622,0.9555582851171494,7867,16685.534854650497
1275000,0.337992,493.47,2550,0.07179948,127500000,0.35113457,38.97069016931923,0.12837653,-5.1929517,-0.0025114215,0.9444065429270267,8055,16692.12725830078
1275500,0.4006959,497.53,2551,0.077083975,127550000,0.15656127,39.74523032838115,0.15115644,-5.227876,-0.00041580558,0.9568294174969196,8026,16698.579993247986
1276000,0.4487761,498.81,2552,0.07454741,127600000,0.120166376,37.82187150766675,0.11762543,-5.257486,-3.799487e-05,0.9737748447805643,8418,16705.18673968315
1276500,0.3523861,494.23,2553,0.07344316,127650000,0.23825395,39.24415341690055,0.3808109,-5.2413855,0.0014531241,0.9567154422402382,8418,16711.632862329483
1277000,0.46010995,498.29,2554,0.0783958,127700000,0.07737912,40.076663144833454,0.10485359,-5.2436647,0.0056690974,0.9760135430842638,8111,16718.041172981262
1277500,0.41917178,496.38,2555,0.07048581,127750000,0.20703799,37.04212747460335,0.18248628,-5.2037773,0.0039437967,0.9631840698421001,8090,16724.60110116005
1278000,0.311364,493.86,2556,0.07464534,127800000,0.18270126,40.347866393445514,0.16068745,-5.2134223,-0.0024468182,0.967082429677248,8084,16731.101588010788
