approxkl,clipfrac,fps,total_timesteps,time_elapsed,policy_loss,explained_variance,value_loss,ep_reward_mean,ep_len_mean,n_updates,serial_timesteps,policy_entropy,true_reward
0.015014977,0.19620202,8279,30450000,4059.4816896915436,-0.0028962085,0.8991997092962265,1.7034187,8.436702038508447,120.96,609,304500,-3.1152978,0.1603004
0.01535167,0.20017603,8214,30500000,4066.156178712845,-0.0033529357,0.9276610389351845,1.2001231,8.151419232873886,122.53,610,305000,-3.120164,0.15167166
0.0134437205,0.17462799,8040,30550000,4072.5384316444397,-0.0031610706,0.9226745888590813,1.4249332,9.249615637293537,125.79,611,305500,-3.119924,0.15608045
0.015809275,0.20477,8090,30600000,4079.1387054920197,-0.0029845282,0.9256405532360077,1.1645083,8.43094231852112,114.22,612,306000,-3.1379056,0.15650225
0.016307857,0.20738603,8146,30650000,4085.893389940262,-0.0034033281,0.9273561611771584,1.3686464,7.546122214698117,122.7,613,306500,-3.1648836,0.15187964
0.014906335,0.19588,8014,30700000,4092.4716992378235,-0.0025064107,0.8815082684159279,1.8500706,7.950437356857438,120.14,614,307000,-3.180775,0.15195383
0.016043175,0.20444201,8426,30750000,4099.186500310898,-0.0035006774,0.9276854172348976,1.3678174,7.919604958664641,131.48,615,307500,-3.1890225,0.15494998
0.01605087,0.20421201,7954,30800000,4105.718807935715,-0.003935626,0.9305392056703568,1.344633,7.636859788227884,109.07,616,308000,-3.1902785,0.15574573
0.014664053,0.190572,8106,30850000,4112.537176847458,-0.0018019582,0.9172392338514328,1.4613657,7.855193251202581,118.1,617,308500,-3.2075095,0.1541663
0.014764526,0.19137803,8125,30900000,4119.331202745438,-0.002868141,0.9101426228880882,1.8233385,9.498026155936822,145.45,618,309000,-3.2131252,0.15017511
0.015052109,0.19878803,8132,30950000,4126.062745332718,-0.0038172158,0.9227675125002861,1.223174,7.3122686081181385,113.27,619,309500,-3.2160676,0.16019644
0.013811468,0.18113199,8206,31000000,4132.753877401352,-0.004161201,0.9111752063035965,1.7525411,7.900715600743715,131.32,620,310000,-3.2241821,0.15162463
0.016580557,0.21027403,8189,31050000,4139.4389407634735,-0.0011309746,0.9000198170542717,1.6306804,6.2286528910963534,108.41,621,310500,-3.2355301,0.16025299
0.015450008,0.20112397,8174,31100000,4146.191862821579,-0.0021792823,0.9008535742759705,1.9555112,8.32524670683004,136.12,622,311000,-3.2417698,0.15399879
0.016717155,0.21601799,8108,31150000,4152.525180339813,-0.0028076086,0.9153216630220413,1.4188031,8.754291806897964,115.58,623,311500,-3.2465217,0.16056688
0.014479209,0.18878008,8389,31200000,4159.21031999588,-0.0025697416,0.9122549369931221,1.7318666,8.009585178707784,126.73,624,312000,-3.2498507,0.15271924
0.015014822,0.19498001,8338,31250000,4165.796152591705,-0.004776079,0.9406918808817863,1.1876258,7.904075938986861,118.78,625,312500,-3.248198,0.1523114
0.016635198,0.21299401,8465,31300000,4172.360911607742,-0.0023479545,0.9002492055296898,1.630569,8.963738053408306,129.43,626,313000,-3.2579937,0.15394202
0.015328944,0.19893995,8277,31350000,4178.867245674133,-0.004252094,0.935975506901741,1.2357444,9.185093359948223,131.38,627,313500,-3.2723596,0.15665354
0.015976878,0.206576,8106,31400000,4185.519882440567,-0.0036375036,0.9421033337712288,1.0544655,7.759576739620388,108.97,628,314000,-3.279679,0.15960056
0.015235139,0.19564596,8268,31450000,4192.365344285965,-0.0039878334,0.9391205050051212,1.2048926,7.225174681128555,117.87,629,314500,-3.2836108,0.15762335
0.014281876,0.18841398,8277,31500000,4198.967730760574,-0.004229294,0.9144013151526451,1.2975181,8.2186071220359,131.63,630,315000,-3.2899737,0.15061626
0.01616705,0.20924598,8028,31550000,4205.520696401596,-0.0021761844,0.9314418807625771,1.2903504,8.636075244370295,134.87,631,315500,-3.2971685,0.15321667
0.015466487,0.20220798,7843,31600000,4212.3450174331665,-0.0028134745,0.9242758005857468,1.3974118,8.167807220721734,124.67,632,316000,-3.2982893,0.1540793
0.016932512,0.21578398,8356,31650000,4219.261813163757,-0.0017259537,0.9093171209096909,1.6821355,7.766183728530159,115.25,633,316500,-3.2999985,0.15991394
0.01580732,0.20279199,8112,31700000,4225.888123750687,-0.0047493125,0.9321878403425217,1.4552395,8.971601937441156,119.64,634,317000,-3.297034,0.16007216
0.015669052,0.204766,8262,31750000,4232.579467058182,-0.003706169,0.9422233365476131,1.0807395,6.658046022394228,102.38,635,317500,-3.304825,0.16391315
0.016810907,0.21557206,8016,31800000,4239.265465974808,-0.0021364056,0.9335010722279549,1.4160675,9.309075409510406,139.14,636,318000,-3.3119352,0.15093817
0.015673142,0.20442396,8012,31850000,4246.055756807327,-0.0038937565,0.9400790892541409,1.0409297,7.8339460461650745,110.14,637,318500,-3.320721,0.16045311
0.01648045,0.21350208,7787,31900000,4252.827905893326,-0.0032450848,0.9355546832084656,1.3192335,7.072750664913038,113.75,638,319000,-3.325753,0.15546918
0.015941564,0.20538794,8017,31950000,4259.828701019287,-0.0017925183,0.9131733179092407,1.5073096,8.270691171801882,121.87,639,319500,-3.3248117,0.1585612
0.015175814,0.19728401,7872,32000000,4266.689629077911,-0.0049382346,0.942868921905756,1.155448,8.501285609969418,120.22,640,320000,-3.3318086,0.15914938
0.015301339,0.19994801,8136,32050000,4273.634643793106,-0.0037739866,0.9299380853772163,1.3912921,8.933763976247356,127.06,641,320500,-3.3372705,0.15932402
0.014771908,0.19555596,8140,32100000,4280.431276082993,-0.002651654,0.9166670441627502,1.6353695,7.639017663267732,119.02,642,321000,-3.3394647,0.16482727
0.015190122,0.19590597,8064,32150000,4287.157667160034,-0.0037866593,0.9137125685811043,1.7299411,9.141434206554914,128.73,643,321500,-3.34495,0.16128008
0.015886122,0.20411798,8194,32200000,4293.922674894333,-0.003735675,0.9414553791284561,1.1828569,7.471119981470838,107.78,644,322000,-3.3544457,0.16655459
0.015578641,0.20284596,8283,32250000,4300.6445100307465,-0.0032668898,0.9374902993440628,1.4261606,8.04082808092542,121.17,645,322500,-3.3684332,0.16120058
0.016811935,0.21320398,8167,32300000,4307.301918506622,-0.0036082931,0.9342514872550964,1.1644036,8.069458179278735,119.47,646,323000,-3.378742,0.16253564
0.016275264,0.20849004,8164,32350000,4313.822400569916,-0.0025225757,0.940242126584053,1.2119188,9.027180688865991,128.13,647,323500,-3.38919,0.16204555
0.015861444,0.20236205,8716,32400000,4320.49872136116,-0.0029557296,0.9312801137566566,1.3915619,8.982897714608699,140.18,648,324000,-3.3988066,0.15709792
0.016469631,0.21086803,7981,32450000,4326.730864524841,-0.0025393395,0.9382179453969002,1.2176954,8.72968583849659,129.9,649,324500,-3.4032176,0.16562963
0.016801432,0.211592,8221,32500000,4333.61178612709,-0.0017609793,0.9380471557378769,1.3563024,10.009988892196343,138.75,650,325000,-3.4150367,0.15323044
0.015203591,0.19937,7963,32550000,4340.146738052368,-0.004162717,0.9451920427381992,1.0582529,6.633814352404443,104.98,651,325500,-3.4227808,0.16592875
0.015304271,0.198948,7983,32600000,4347.023544311523,-0.003848908,0.9318849146366119,1.5673828,7.744079449888232,119.2,652,326000,-3.4285357,0.1550872
0.016745744,0.21322398,7919,32650000,4353.92812871933,-0.0028940921,0.9352783337235451,1.2872876,6.457446899130009,117.8,653,326500,-3.4375541,0.15627734
0.015419333,0.20310599,8189,32700000,4360.688869714737,-0.0035141846,0.9409570582211018,1.3642633,8.733792130389192,120.16,654,327000,-3.4380322,0.1693101
0.016330441,0.21224195,8387,32750000,4367.267284393311,-0.0029807875,0.9347572475671768,1.2343348,8.341494256392398,129.92,655,327500,-3.4435794,0.16446684
0.01756803,0.21954198,8027,32800000,4373.771009922028,-0.0027715,0.9346849992871284,1.412846,7.257202137037966,118.37,656,328000,-3.4491336,0.16296725
0.0146536445,0.19214202,8382,32850000,4380.668795585632,-0.0043219617,0.9452667348086834,1.2402214,6.652018958486588,116.78,657,328500,-3.4525332,0.16056608
0.016368758,0.21044995,8260,32900000,4387.131874322891,-0.003390537,0.9229491949081421,1.5871482,7.444327557250799,109.45,658,329000,-3.4586954,0.16427915
0.016361345,0.21004397,7925,32950000,4393.792823553085,-0.00328273,0.9393789023160934,1.2861454,8.638375654682314,119.92,659,329500,-3.4598715,0.16502239
0.015566565,0.20238401,8039,33000000,4400.778650522232,-0.0041294955,0.9359543919563293,1.2271991,7.685970999541168,106.27,660,330000,-3.4695153,0.16885535
0.0151742175,0.19612199,8059,33050000,4407.366489171982,-0.0018145797,0.9313206449151039,1.5628093,8.556503974817897,137.58,661,330500,-3.473729,0.16327311
0.015218774,0.197624,8227,33100000,4414.050252437592,-0.003837888,0.9336583465337753,1.3002493,6.2948999458256,86.09,662,331000,-3.4787056,0.16969703
0.016398687,0.20995998,8150,33150000,4420.712007284164,-0.0033187917,0.9468945823609829,1.0904574,8.938294438541124,127.97,663,331500,-3.4915793,0.16477117
0.017281892,0.21990797,8270,33200000,4427.48260807991,-0.003089323,0.9319371953606606,1.5307212,9.07139761240047,115.42,664,332000,-3.4937851,0.16199215
0.016666906,0.21622601,8203,33250000,4434.073834180832,-0.0038458244,0.9499634280800819,1.0870475,7.050772197187525,107.87,665,332500,-3.4900644,0.1718582
0.015501788,0.203648,8363,33300000,4440.727057933807,-0.004098064,0.9402920790016651,1.160783,8.671624807148328,129.76,666,333000,-3.4951513,0.15666962
0.015078659,0.19649003,8023,33350000,4447.28470492363,-0.00548903,0.9476828798651695,1.0865428,7.687065512554545,119.54,667,333500,-3.5068116,0.1613611
0.01687447,0.21371004,8338,33400000,4454.079874038696,-0.0032979054,0.9341133013367653,1.4499002,8.490561765522871,130.88,668,334000,-3.5222058,0.16851228
0.01659646,0.21592002,8129,33450000,4460.349280595779,-0.0027722896,0.9406173974275589,1.2524538,7.474935008873872,105.15,669,334500,-3.5330539,0.16587648
0.015940718,0.20678997,8268,33500000,4467.046841144562,-0.0031341063,0.9298875480890274,1.5453084,8.445697095051436,129.06,670,335000,-3.5465686,0.16228555
0.016361373,0.20965403,8362,33550000,4473.6034388542175,-0.003615673,0.9487799443304539,1.0908899,9.505320783048665,140.63,671,335500,-3.5566003,0.15401585
0.017270746,0.22167599,8086,33600000,4480.078333377838,-0.002664558,0.9320936948060989,1.4810953,8.050297101293035,124.75,672,336000,-3.5580246,0.16487639
0.016384762,0.20938392,8353,33650000,4486.856672525406,-0.0030667887,0.9522939659655094,1.0112207,7.595927132530196,108.42,673,336500,-3.5610108,0.16553758
0.01734621,0.22017002,8350,33700000,4493.427999258041,-0.0032752454,0.9367257580161095,1.470628,7.579396798789094,118.35,674,337000,-3.5736063,0.16319457
0.017264558,0.21974202,8375,33750000,4499.641793012619,-0.002658001,0.9193826764822006,1.9204087,8.350631020444125,117.24,675,337500,-3.573955,0.1605557
0.016939273,0.21402602,7994,33800000,4506.152322292328,-0.0032543573,0.9279037564992905,1.2830547,7.7678808890926305,107.56,676,338000,-3.5744028,0.16633475
0.016218018,0.209664,8149,33850000,4512.977194070816,-0.004211813,0.9425695054233074,1.3751351,7.008149121665774,107.91,677,338500,-3.5853934,0.17174359
0.015993493,0.20520999,8277,33900000,4519.543681144714,-0.0043859202,0.9430665783584118,1.3057656,8.942639835180161,114.64,678,339000,-3.588905,0.1724169
0.016311966,0.20924598,8055,33950000,4526.0599846839905,-0.00207324,0.9121169000864029,2.1283736,7.419503496410689,123.87,679,339500,-3.5849671,0.15789919
0.016093085,0.21047002,8031,34000000,4532.791738510132,-0.0033460748,0.9469134695827961,1.292545,7.56790764081059,111.36,680,340000,-3.5754325,0.16807467
0.016217178,0.21148595,8247,34050000,4539.585160255432,-0.002444414,0.9301390871405602,1.6138405,8.269896031658718,118.76,681,340500,-3.5705698,0.16935414
0.017124698,0.21786204,7783,34100000,4546.253570556641,-0.0031843688,0.93600894510746,1.5477741,8.951504891064541,130.09,682,341000,-3.5692415,0.16116422
0.016341709,0.20990399,8181,34150000,4553.272170305252,-0.0033374038,0.9305615201592445,1.5150948,8.91856636280907,129.9,683,341500,-3.5782647,0.16024747
0.016558478,0.210624,7926,34200000,4559.943620920181,-0.0032970598,0.9435351602733135,1.4048477,8.062714707047126,120.68,684,342000,-3.5826557,0.17163308
0.01572076,0.20514002,7815,34250000,4566.58735871315,-0.0022456069,0.9332933127880096,1.4629403,8.531555853820901,122.54,685,342500,-3.5887473,0.16714266
0.01662616,0.21416599,8119,34300000,4573.505708456039,-0.003933526,0.9391323253512383,1.464211,9.659092336101422,131.83,686,343000,-3.6007202,0.161771
0.01601842,0.205828,8343,34350000,4580.370493888855,-0.004295071,0.9289527535438538,1.7352529,8.081185373142725,105.47,687,343500,-3.611828,0.1670826
0.017088935,0.21855402,8279,34400000,4586.985667705536,-0.0024471616,0.9302782043814659,1.6123024,9.277696495622003,128.83,688,344000,-3.628573,0.16854341
0.015427512,0.20345199,8237,34450000,4593.570952653885,-0.0025741789,0.935836911201477,1.5585598,7.7938653802814954,118.21,689,344500,-3.638721,0.1621955
0.017080404,0.21765997,8324,34500000,4600.116286754608,-0.0046772175,0.942826546728611,1.2746445,8.372580643418914,127.89,690,345000,-3.6410134,0.16444252
0.016305322,0.21054001,8029,34550000,4606.62634563446,-0.0036820248,0.9463890083134174,1.3427335,9.62342598215895,129.15,691,345500,-3.6406894,0.1673614
0.016112491,0.20499796,8115,34600000,4613.4442923069,-0.0025194788,0.9080651849508286,1.9751843,8.29902178149452,123.06,692,346000,-3.6284988,0.16106607
0.01720378,0.21668395,8113,34650000,4620.063291311264,-0.0019805152,0.9224044531583786,1.9152017,7.563298026023985,118.4,693,346500,-3.6203015,0.16914101
0.016898124,0.21672799,8201,34700000,4626.799782276154,-0.00081554847,0.9122340306639671,1.6966885,9.71037932822881,145.83,694,347000,-3.6127887,0.156746
0.017665606,0.22241999,7972,34750000,4633.5700714588165,-0.0025423563,0.9359734281897545,1.3965193,8.49982618990649,126.58,695,347500,-3.60939,0.16786572
0.016349562,0.21112406,8221,34800000,4640.394518852234,-0.0025652477,0.9228735864162445,1.8786963,8.683663882091714,126.69,696,348000,-3.6121633,0.16429943
0.017743304,0.22364196,7974,34850000,4647.043508768082,-0.0027994537,0.925081193447113,1.7084345,7.654189085453691,116.47,697,348500,-3.6160104,0.16815639
0.016282143,0.20981395,8134,34900000,4653.763090610504,-0.005113555,0.9490579441189766,1.2582031,8.421972292127174,129.09,698,349000,-3.6204085,0.15883055
0.01673569,0.21520601,8375,34950000,4660.371659755707,-0.0030266931,0.931393027305603,1.4456214,8.033500538477165,112.44,699,349500,-3.6211534,0.17454715
0.01711283,0.22008802,8399,35000000,4666.92346739769,-0.0038868494,0.9272237941622734,1.6706575,8.404828810935433,130.85,700,350000,-3.6269622,0.16466801
0.016750531,0.21254402,7859,35050000,4673.497161149979,-0.0030968932,0.9321233481168747,1.3571695,8.714362925318127,127.1,701,350500,-3.638964,0.1606587
0.016699089,0.21542002,7954,35100000,4680.399825811386,-0.0039619724,0.9305427074432373,1.5625064,8.160627652611584,127.05,702,351000,-3.6377106,0.16854492
0.016510101,0.210646,8083,35150000,4687.214072942734,-0.0033466518,0.9388047009706497,1.3924766,7.921303487554396,126.37,703,351500,-3.644466,0.1677471
0.015928458,0.204188,8360,35200000,4693.8949291706085,-0.0026961071,0.9309169426560402,1.4913772,8.391962851588469,125.24,704,352000,-3.653235,0.16573438
0.016720958,0.21440998,7957,35250000,4700.384958982468,-0.003766176,0.9183201417326927,1.9910126,8.436489142136706,132.05,705,352500,-3.6646106,0.16200791
0.015983367,0.20758195,7960,35300000,4707.324882984161,-0.0043521114,0.9458537474274635,1.1308682,8.147030739707116,124.47,706,353000,-3.674016,0.16699038
0.017866008,0.22376399,8436,35350000,4714.14003944397,-0.0020999957,0.943433191627264,1.3268609,7.818545379756106,118.9,707,353500,-3.6740634,0.1736215
0.017727835,0.22287798,8258,35400000,4720.540580749512,-0.0034197262,0.924155980348587,1.5224817,9.945846182223777,130.0,708,354000,-3.6669798,0.16211355
0.015801633,0.20488602,8006,35450000,4727.128512382507,-0.0024707601,0.9319680407643318,1.4961581,8.736022131599565,130.92,709,354500,-3.666585,0.16441979
0.01676228,0.213128,8104,35500000,4733.9288585186005,-0.0037158043,0.9369851127266884,1.3927779,7.907357708336203,116.07,710,355000,-3.6667325,0.16943032
0.016361516,0.209926,8095,35550000,4740.605373382568,-0.0035635883,0.9203290343284607,1.8506503,8.062508361120273,123.92,711,355500,-3.657429,0.16459037
0.017462745,0.22210999,8026,35600000,4747.363649606705,-0.003208899,0.9371722415089607,1.4927555,8.646248868041148,117.38,712,356000,-3.6575315,0.1723059
0.016731812,0.21308607,8066,35650000,4754.211121797562,-0.0025698566,0.9201774448156357,1.7510535,8.124090491727038,127.32,713,356500,-3.6604998,0.1659302
0.016579242,0.20945004,8011,35700000,4761.016437292099,-0.0028755346,0.9344740211963654,1.6313618,7.545695174356224,118.57,714,357000,-3.6621408,0.17252828
0.017738113,0.22387996,8141,35750000,4767.811831951141,-0.0026455196,0.9376604184508324,1.3534784,7.994381683391548,110.87,715,357500,-3.6565964,0.17158435
0.016611736,0.20931603,8117,35800000,4774.570942878723,-0.003966003,0.9342592060565948,1.5858262,7.400251460728723,112.23,716,358000,-3.6613574,0.17445111
0.016160227,0.20905,8286,35850000,4781.1805555820465,-0.0033784106,0.92219178378582,1.5953827,9.242473026495318,125.85,717,358500,-3.673932,0.16795029
0.0174589,0.22109401,8072,35900000,4787.599210739136,-0.0025083537,0.9368747994303703,1.3988385,8.782987700210724,130.52,718,359000,-3.6853268,0.16195714
0.015851516,0.20404808,8033,35950000,4794.156065702438,-0.0036281415,0.938999529927969,1.4958316,6.6153320304140655,94.99,719,359500,-3.6905358,0.17781886
0.016681083,0.215824,7982,36000000,4800.908092021942,-0.0025674757,0.9267534390091896,1.6062648,8.730659265093273,128.1,720,360000,-3.6905637,0.16393465
0.015003767,0.19420199,8121,36050000,4807.666321277618,-0.0027958036,0.9181058779358864,2.1034052,8.057668562399922,124.01,721,360500,-3.7035766,0.16926043
0.017005816,0.21919401,8145,36100000,4814.450583934784,-0.0020912334,0.9416952691972256,1.1996919,8.108673921510126,110.57,722,361000,-3.7131763,0.17296311
0.01705949,0.21922001,8080,36150000,4821.0337924957275,-0.0023823318,0.9266867488622665,1.9983503,7.088584369207674,107.1,723,361500,-3.7213876,0.16949746
0.01633128,0.20912197,8124,36200000,4827.74644446373,-0.0037635085,0.921866849064827,1.6390336,9.267948440377076,137.08,724,362000,-3.7315662,0.16803336
0.016420562,0.21140398,8184,36250000,4834.409292459488,-0.0039769565,0.9453820362687111,1.2732911,7.509408543893078,125.56,725,362500,-3.7375216,0.17096283
0.015311773,0.19764799,8044,36300000,4841.12926697731,-0.0046642176,0.9322594627737999,1.4726193,8.253092092409497,116.96,726,363000,-3.7360783,0.16153078
0.016146539,0.20590001,8502,36350000,4847.992235898972,-0.0028380519,0.9347690045833588,1.4950894,8.179453049514377,109.2,727,363500,-3.742334,0.17811142
0.018442746,0.23004398,8077,36400000,4854.289397954941,-0.0010291529,0.9047806188464165,2.306275,7.834511508449213,116.12,728,364000,-3.7504885,0.17050028
0.01788669,0.22384201,7850,36450000,4861.0514714717865,-0.0036640756,0.93619754165411,1.3911011,9.033141533862363,125.01,729,364500,-3.7512712,0.17424424
0.017850304,0.22345401,8003,36500000,4867.960065364838,-0.0035041382,0.9432849884033203,1.3803488,8.513507763828965,122.78,730,365000,-3.7571378,0.16945899
0.018217266,0.22871207,8312,36550000,4874.728145837784,-0.003797811,0.9355496019124985,1.4244549,7.605082103997647,112.57,731,365500,-3.7571073,0.1702476
0.018729234,0.23629609,8176,36600000,4881.344297647476,-0.0022071556,0.9330867752432823,1.7642647,8.337867602930709,119.47,732,366000,-3.7652056,0.16697127
0.0172042,0.219446,8390,36650000,4888.067020893097,-0.002588415,0.9232979789376259,1.5296663,7.703386509232878,108.06,733,366500,-3.7818258,0.17071572
0.018911906,0.23271601,8275,36700000,4894.6552810668945,-0.0016787881,0.927009291946888,1.8561391,7.4403527892728745,111.29,734,367000,-3.7845623,0.16903897
0.017534591,0.22377007,8198,36750000,4901.158031702042,-0.0015616523,0.8964427560567856,2.2696896,9.580554807627923,122.58,735,367500,-3.7833543,0.17342785
0.016499463,0.21182199,8211,36800000,4907.753489494324,-0.0023654788,0.9256788641214371,1.7204591,8.087402619500935,119.23,736,368000,-3.778914,0.1687262
0.016263044,0.210112,8162,36850000,4914.3406636714935,-0.0035040947,0.9279037043452263,1.8678457,8.667642619656908,130.03,737,368500,-3.7788606,0.17099959
0.016905017,0.21587202,8273,36900000,4921.0073437690735,-0.0024917377,0.8997165858745575,2.1909149,8.805726607225225,119.04,738,369000,-3.7818122,0.16303849
0.017353442,0.21919195,8052,36950000,4927.455690383911,-0.001216817,0.9243569597601891,1.9578061,8.200914902406243,120.94,739,369500,-3.7965243,0.1800583
0.017625151,0.22164404,8174,37000000,4934.22967839241,-0.0025653294,0.9143601208925247,1.9002278,7.340684380526836,119.2,740,370000,-3.8007083,0.16281337
0.018093234,0.229734,7964,37050000,4940.890733003616,-0.0033383698,0.9497894831001759,1.3276585,7.589928098361015,108.53,741,370500,-3.803226,0.18663815
0.017357599,0.22155797,8149,37100000,4947.722160816193,-0.0014552729,0.8838283345103264,2.8091378,7.929581589811569,111.52,742,371000,-3.8009837,0.17628765
0.018567307,0.23291205,7950,37150000,4954.209712266922,-0.0026183487,0.9099841564893723,2.2926126,7.597467007686064,121.43,743,371500,-3.7985623,0.17813838
0.015542287,0.20077606,8117,37200000,4960.869275569916,-0.0037789703,0.9208046272397041,2.0483193,7.919588514140196,120.87,744,372000,-3.7940803,0.17337467
0.017078755,0.21434203,8221,37250000,4967.570038080215,-0.0029794949,0.9401229582726955,1.3422742,7.683719396824017,117.22,745,372500,-3.7981644,0.17413191
0.016712435,0.21367602,8292,37300000,4974.17658495903,-0.004166621,0.9382366463541985,1.56358,9.197135078723877,131.11,746,373000,-3.7946568,0.17039946
0.016887987,0.21879001,8304,37350000,4980.7391991615295,-0.0029556323,0.9179452508687973,1.808949,9.564746809362259,123.52,747,373500,-3.7947357,0.17115489
0.018337011,0.23328604,8200,37400000,4987.423198461533,-0.003822684,0.9404155947268009,1.5904031,7.227663190063758,122.79,748,374000,-3.7960296,0.16448131
0.017171592,0.21611801,8091,37450000,4994.104355096817,-0.002457167,0.917695052921772,2.1025157,8.28994679988431,122.86,749,374500,-3.7956114,0.17704356
0.017840553,0.22640201,7941,37500000,5000.907955408096,-0.0015005497,0.9163287729024887,2.1386137,8.366147219933628,117.57,750,375000,-3.7972863,0.17785078
0.017606413,0.221642,8213,37550000,5007.7022223472595,-0.0019427049,0.9321022555232048,1.7245282,8.160965421637083,125.92,751,375500,-3.7962189,0.17835316
0.0175376,0.22154598,8152,37600000,5014.367194414139,-0.0013585832,0.9317989274859428,1.5323677,7.955984584700855,116.93,752,376000,-3.8021414,0.17615494
0.017711386,0.22460599,8381,37650000,5020.967648983002,-0.0021986442,0.9251061528921127,1.9404247,7.899082839411858,114.86,753,376500,-3.8054752,0.17547816
0.01777873,0.22545998,8194,37700000,5027.570152759552,-0.0023407605,0.9400826804339886,1.2718062,8.341766296797068,107.63,754,377000,-3.8063788,0.17936207
0.01798264,0.22885801,8228,37750000,5034.24849152565,-0.0019138823,0.9177870899438858,2.055674,7.866318611707893,126.72,755,377500,-3.8181467,0.17135713
0.017564977,0.22495598,8099,37800000,5040.628309965134,-0.002930429,0.9373167082667351,1.4730524,8.971045703059826,126.94,756,378000,-3.822752,0.1703242
0.019107737,0.23435198,8070,37850000,5047.026084184647,-0.0013731063,0.9337524101138115,1.6427925,8.378353493506365,126.15,757,378500,-3.8230722,0.16370563
0.017456526,0.22482802,8249,37900000,5053.831167936325,-0.0026952324,0.9246544018387794,2.0939655,8.325843233770575,126.33,758,379000,-3.8184683,0.16920781
0.0173465,0.22253393,8176,37950000,5060.396662712097,-0.0031993769,0.936423197388649,1.6335921,8.829188817899013,124.79,759,379500,-3.8265214,0.17004904
0.016503347,0.20964602,7962,38000000,5067.170889854431,-0.0023159871,0.9306318834424019,1.8751483,9.0691680256759,133.48,760,380000,-3.830551,0.16414359
0.017323976,0.21982399,8291,38050000,5074.006227254868,-0.0029799286,0.9244116693735123,1.7769227,8.353106977139579,124.57,761,380500,-3.8351417,0.17127275
0.018459314,0.23222406,8178,38100000,5080.650542020798,-0.0028864795,0.9207074046134949,1.9938402,8.455743133572978,120.55,762,381000,-3.845018,0.17346469
0.016187206,0.20833601,8328,38150000,5087.339397907257,-0.001813617,0.9204943478107452,1.7849267,8.706251204482978,130.82,763,381500,-3.8525794,0.17318143
0.018061273,0.22896808,8112,38200000,5093.807943344116,-0.003280782,0.9419783689081669,1.4817697,8.835987325024544,125.97,764,382000,-3.8626842,0.17617545
0.016311528,0.206242,7993,38250000,5100.55303478241,-0.002078747,0.9065952822566032,2.0988207,7.871471506713715,112.83,765,382500,-3.876333,0.16828014
0.017522478,0.22342204,8288,38300000,5107.24814915657,-0.0021594753,0.9200775921344757,1.952399,8.491629228815436,122.88,766,383000,-3.8806481,0.18173553
0.018630259,0.23453197,8384,38350000,5113.920663833618,-0.0019578643,0.901149645447731,2.4608786,8.163331691749336,122.28,767,383500,-3.883735,0.16178425
0.019157957,0.237976,8234,38400000,5120.41748213768,-0.003136654,0.9385962635278702,1.3303647,8.933787499962273,119.99,768,384000,-3.8835428,0.17977998
0.018552437,0.23051602,8457,38450000,5126.981809854507,-0.0018341095,0.9252970218658447,1.8464415,8.630121851122167,129.39,769,384500,-3.8861926,0.16492647
0.019193191,0.236662,8244,38500000,5133.431790828705,-0.00049428333,0.8778611123561859,2.5983236,7.9684666056348945,118.76,770,385000,-3.8881109,0.16809398
0.018527318,0.23129198,7852,38550000,5140.103470087051,-0.0024704016,0.904489167034626,2.4942331,8.279218862944253,128.75,771,385500,-3.8955953,0.17392965
0.016779127,0.21585599,8254,38600000,5146.9830186367035,-0.0017134184,0.9056963920593262,2.439589,8.27379862378264,126.03,772,386000,-3.8972375,0.182004
0.019973101,0.24343795,8192,38650000,5153.555245637894,-0.001393599,0.9259423464536667,2.0084462,7.492851171851071,118.76,773,386500,-3.8874793,0.17993355
0.016352763,0.21413796,8073,38700000,5160.274806976318,-0.0007325824,0.8970454335212708,2.6171987,8.103575294187758,131.7,774,387000,-3.8915536,0.17299365
0.016566712,0.215166,8328,38750000,5166.934953451157,-0.003505416,0.9086152464151382,2.0840883,8.591289472560602,125.1,775,387500,-3.9001858,0.17159566
0.017224558,0.218688,7952,38800000,5173.549067735672,-0.0025464261,0.9184983894228935,2.1446488,8.454340152419173,119.58,776,388000,-3.9058423,0.18093693
0.016999561,0.21751997,7877,38850000,5180.447611808777,-0.0010771232,0.8871300145983696,2.5239816,8.17457193875045,113.0,777,388500,-3.9085543,0.17534421
0.019474126,0.24386398,7953,38900000,5187.337972640991,-0.002399696,0.9252641275525093,1.9199991,8.139650826788293,116.47,778,389000,-3.9264355,0.17297328
0.018557215,0.22822995,8058,38950000,5194.062573671341,-0.0013232786,0.9134317189455032,1.9375606,8.652828179814241,133.63,779,389500,-3.9391248,0.17154813
0.018187743,0.22783397,8368,39000000,5200.738010883331,-0.0019440743,0.9287484139204025,1.9582019,7.407112498393399,106.5,780,390000,-3.9495118,0.1754059
0.018869981,0.23239204,8129,39050000,5207.380900382996,-0.0032873275,0.9184752404689789,2.0281723,9.443401849532602,124.2,781,390500,-3.9512675,0.17234437
0.01828488,0.23037998,8249,39100000,5214.016677618027,-0.002556215,0.9165966957807541,2.0336466,9.671561434796967,130.67,782,391000,-3.9578037,0.18079923
0.01858426,0.23056802,8100,39150000,5220.694228172302,-0.00063754065,0.8969027772545815,2.6504672,7.762338368466881,115.49,783,391500,-3.9709568,0.18302676
