serial_timesteps,explained_variance,approxkl,ep_reward_mean,policy_entropy,value_loss,true_reward,policy_loss,fps,total_timesteps,time_elapsed,ep_len_mean,n_updates,clipfrac
1286000,0.9436946250498295,0.1932658,42.12733809367214,-6.3296547,0.124092065,0.08269516,-0.0011149712,8232,128600000,16797.98602604866,498.21,2572,0.31678402
1286500,0.9391307681798935,0.13767429,40.140091542773824,-6.3307166,0.13856225,0.07984905,0.002613028,7995,128650000,16804.544662714005,499.52,2573,0.48561808
1287000,0.9578112922608852,0.089763924,42.33744120456302,-6.3286266,0.10676887,0.08191307,-0.0024931445,8330,128700000,16811.407607793808,497.12,2574,0.26306596
1287500,0.9473715797066689,0.09242217,42.029486904111856,-6.329402,0.11859787,0.0829141,0.0021108945,8202,128750000,16817.94022846222,499.32,2575,0.47680593
1288000,0.9611477106809616,0.08860124,42.449481022483205,-6.3187323,0.061865404,0.084471785,0.0021278174,8538,128800000,16824.606596946716,499.52,2576,0.4909301
1288500,0.9400092773139477,0.13294852,39.86244044183255,-6.322589,0.21823645,0.078114204,-0.00030086646,8185,128850000,16830.88561797142,498.23,2577,0.35826597
1289000,0.9254214242100716,0.11559042,40.893091488274024,-6.3259015,0.19276594,0.08060429,-5.2601616e-05,8272,128900000,16837.565618038177,498.6,2578,0.37365004
1289500,0.9548720009624958,0.08804563,40.781589406176096,-6.321367,0.14548095,0.07946927,5.681273e-06,8097,128950000,16843.884120225906,497.99,2579,0.28135598
1290000,0.9526395313441753,0.08765245,40.94679527348687,-6.3081574,0.15699886,0.078950055,0.0013928924,8651,129000000,16850.67089676857,497.51,2580,0.38892013
1290500,0.9338683634996414,0.11003315,43.310945247674994,-6.2982163,0.120735675,0.084829,0.00077395194,8368,129050000,16856.995418787003,498.0,2581,0.384528
1291000,0.9728393442928791,0.07014536,43.17504123806255,-6.309568,0.035885014,0.085282385,0.001283668,8264,129100000,16863.570383787155,498.9,2582,0.42613992
1291500,0.9700322430580854,0.061875764,42.82363547213347,-6.3103085,0.033280555,0.085144274,0.003313506,8427,129150000,16869.975230932236,499.53,2583,0.42042416
1292000,0.9404850602149963,0.12791826,41.31295995629267,-6.304337,0.15441483,0.08123188,-0.00088044466,8375,129200000,16876.433767080307,498.59,2584,0.3476721
1292500,0.9300890490412712,0.083802894,42.82251949485798,-6.297825,0.14055005,0.08410125,0.0014655999,8215,129250000,16882.967509269714,498.57,2585,0.40871987
1293000,0.963473092764616,0.076407224,41.70825413176333,-6.2891774,0.06483747,0.083416514,0.001042156,8124,129300000,16889.570278406143,500.0,2586,0.46146396
1293500,0.9458779282867908,0.08010952,43.11226570506429,-6.2813563,0.12684575,0.08405131,-0.0013635987,8133,129350000,16896.185373544693,498.24,2587,0.32749802
1294000,0.9728254824876785,0.11275394,42.98281869128843,-6.273335,0.03507562,0.08549782,0.000556866,8492,129400000,16902.59711933136,499.45,2588,0.41312602
1294500,0.9366797208786011,0.13613953,42.12452626817432,-6.265761,0.12837629,0.08311177,-0.001163771,8163,129450000,16909.0062687397,499.35,2589,0.297428
1295000,0.9589899815618992,0.06958665,41.316481251435505,-6.2649364,0.1298015,0.080149,-0.0017247074,8145,129500000,16915.610826015472,497.29,2590,0.31698203
1295500,0.9766338896006346,0.08946871,42.66175837734047,-6.268584,0.027585216,0.08532351,0.004273656,8862,129550000,16922.3207051754,500.0,2591,0.49348408
1296000,0.9767992030829191,0.1236652,41.976311552101855,-6.2653437,0.042983033,0.082844295,0.0047762487,8175,129600000,16928.46199440956,498.88,2592,0.52884614
1296500,0.9522951655089855,0.051400293,41.747182583014066,-6.25982,0.17759734,0.07925311,-0.0023706863,8149,129650000,16935.10630631447,495.93,2593,0.349296
1297000,0.9371166080236435,0.07685272,41.80851984586849,-6.271555,0.22875774,0.080899484,-0.0043907105,8200,129700000,16941.54503774643,498.0,2594,0.25610995
1297500,0.950362391769886,0.09789535,42.55602757248631,-6.268725,0.05402008,0.08465174,0.001064723,8392,129750000,16948.106608867645,499.55,2595,0.3763361
1298000,0.9376163631677628,0.0872866,43.630502447126794,-6.2650466,0.13878481,0.08482997,-0.00089271815,8520,129800000,16954.574517965317,497.77,2596,0.30064803
1298500,0.9351830631494522,0.12119347,41.405588432885125,-6.2614594,0.18417746,0.081161395,0.0030319276,8407,129850000,16960.945368289948,498.09,2597,0.38539588
1299000,0.980362756177783,0.048248492,43.416476900116635,-6.2564,0.01919758,0.08629261,0.001185433,8299,129900000,16967.480986118317,499.54,2598,0.31111407
1299500,0.9792773704975843,0.056240767,42.709720743869966,-6.254286,0.028744394,0.08488792,0.0006477721,8099,129950000,16974.07872891426,499.56,2599,0.32793808
1300000,0.9375139661133289,0.08548427,41.55460742177431,-6.2650533,0.13502362,0.081905715,0.001459904,8111,130000000,16980.794308900833,498.73,2600,0.28465003
1300500,0.9492568336427212,0.15470381,40.913528614344266,-6.263789,0.14711946,0.08117844,-0.0012402384,8386,130050000,16987.46764731407,499.42,2601,0.27016202
1301000,0.9409789778292179,0.13974607,42.62648319998276,-6.2778263,0.15160501,0.08342142,-0.0018501432,7996,130100000,16994.009601831436,498.14,2602,0.24255005
1301500,0.9285223484039307,0.099690065,41.62770991182726,-6.2986665,0.24306323,0.08026569,0.0014641597,8245,130150000,17000.880669116974,497.09,2603,0.363992
1302000,0.9430617839097977,0.06929774,42.79801616935933,-6.3016033,0.110876195,0.08421126,-0.00036891014,7882,130200000,17007.47999882698,498.37,2604,0.29015398
1302500,0.9414807334542274,0.10666711,42.09997444162764,-6.3039703,0.2759899,0.07920778,-0.0035254443,8457,130250000,17014.390466213226,495.24,2605,0.27019796
1303000,0.9478508047759533,0.08785719,40.51463441380256,-6.30464,0.16571255,0.079384506,-0.0025088072,8179,130300000,17020.86004924774,498.26,2606,0.321056
1303500,0.9552491940557957,0.081481844,43.400854466196776,-6.318609,0.056309417,0.085613474,-0.0002962614,8288,130350000,17027.401324033737,498.84,2607,0.29833803
1304000,0.9286783933639526,0.12154177,41.3561994249973,-6.332969,0.24599718,0.07934165,-0.00091677246,8071,130400000,17033.98120880127,496.72,2608,0.32241207
1304500,0.9533400721848011,0.06860303,42.06529661145588,-6.3353868,0.08778292,0.08272579,0.0004343126,8503,130450000,17040.804092407227,498.47,2609,0.42459792
1305000,0.9615683183073997,0.10496021,42.303007042763966,-6.327923,0.074770615,0.08328355,0.002602307,8584,130500000,17047.300635814667,498.7,2610,0.30155402
1305500,0.9429764151573181,0.06996403,40.90754358847578,-6.331434,0.17193472,0.08064258,-0.00094252196,8241,130550000,17053.372037410736,498.79,2611,0.34398994
1306000,0.9601797759532928,0.103879556,41.045688256733555,-6.3419094,0.10697294,0.08067998,0.00014273198,8590,130600000,17060.08088541031,498.53,2612,0.33585805
1306500,0.9470409974455833,0.15478157,42.1646230733801,-6.3499603,0.1498774,0.08173666,-0.0017287829,8150,130650000,17066.374838590622,497.02,2613,0.33155406
1307000,0.9511736370623112,0.2730372,42.12192993000097,-6.366864,0.11069734,0.08288374,0.000984435,8103,130700000,17073.069685935974,498.51,2614,0.31182402
1307500,0.9235730841755867,0.46877816,41.02644115905005,-6.374703,0.4161641,0.07867341,-0.0032331552,8182,130750000,17079.894924402237,497.81,2615,0.311962
1308000,0.943449828773737,0.18381079,42.087857962030924,-6.3680763,0.12556398,0.08242578,0.0051461784,8674,130800000,17086.492852926254,498.2,2616,0.36217797
1308500,0.9255349114537239,0.1859438,39.54965670589915,-6.3528905,0.31554103,0.07784531,-0.0025515195,8102,130850000,17092.857660770416,498.94,2617,0.30125594
1309000,0.9864136343821883,0.08547011,42.63484650769891,-6.3489714,0.012749213,0.08526969,0.0035584136,8300,130900000,17099.42329311371,500.0,2618,0.33866802
1309500,0.9565500617027283,0.089540094,42.72860067302967,-6.340592,0.097772725,0.0836566,-0.0007854379,8419,130950000,17105.98602938652,498.22,2619,0.30873805
1310000,0.9375719204545021,0.08048491,42.70641626512812,-6.3409233,0.16128792,0.08283416,-0.0027032476,8166,131000000,17112.506935358047,497.42,2620,0.23770204
1310500,0.9571344330906868,0.13552368,42.34305059653077,-6.3421416,0.07644877,0.08376957,-0.0019110207,8453,131050000,17119.187585115433,499.26,2621,0.26622808
1311000,0.9375488981604576,0.10917262,40.4554559701128,-6.3364844,0.2127467,0.07877144,-0.0033501226,8356,131100000,17125.739456415176,497.86,2622,0.231686
1311500,0.9013889357447624,0.15695067,41.51089444375817,-6.3435555,0.21891186,0.081813484,-0.0020725348,8483,131150000,17132.0085439682,498.74,2623,0.258978
1312000,0.9674476273357868,0.077941686,42.34019386937094,-6.356674,0.059736513,0.08312203,6.4191154e-05,8192,131200000,17138.433483839035,498.45,2624,0.47929004
1312500,0.9423300996422768,0.085174255,42.41104065282674,-6.3595924,0.09010972,0.08362181,0.0018106404,8101,131250000,17145.053616285324,498.54,2625,0.39708802
1313000,0.9532404020428658,0.07907761,42.08789084870285,-6.367125,0.12259351,0.08303751,-0.00084429147,8176,131300000,17151.74412369728,498.85,2626,0.32115394
1313500,0.9632658250629902,0.06603888,43.49813128640919,-6.3766737,0.033354953,0.08699627,0.00091063255,8196,131350000,17158.243618249893,500.0,2627,0.39320996
1314000,0.9486723802983761,0.23120834,42.32245014319937,-6.3597884,0.113753825,0.08303265,0.0038467164,8907,131400000,17164.87139749527,498.41,2628,0.41946402
1314500,0.9333029538393021,0.27356064,40.58217966985057,-6.35192,0.19550003,0.08046453,-0.00095239916,8533,131450000,17171.056243896484,499.31,2629,0.28859803
1315000,0.9512331336736679,0.11950601,42.880167494763484,-6.3445063,0.06941958,0.08518488,0.0041842493,8199,131500000,17177.225789785385,499.48,2630,0.3719439
1315500,0.938795194029808,0.073367536,41.65387186732387,-6.322194,0.19872257,0.0805817,-0.0003481768,8367,131550000,17183.85409450531,497.8,2631,0.29699796
1316000,0.9743620529770851,0.0965664,42.95009753197508,-6.308855,0.044472173,0.08485173,0.00037111883,8324,131600000,17190.4172642231,499.06,2632,0.28390595
1316500,0.9447864331305027,0.111778386,39.464143630780285,-6.3032823,0.31374452,0.0739509,0.000556682,8418,131650000,17196.920517206192,495.07,2633,0.27917802
1317000,0.9511504843831062,0.1344822,41.925191801072636,-6.3016167,0.120267265,0.08218532,0.002592022,8456,131700000,17203.486173152924,498.82,2634,0.35932994
1317500,0.9703088607639074,0.058506306,42.79328251755064,-6.296943,0.033957023,0.08558657,0.00037964075,8333,131750000,17209.945415258408,500.0,2635,0.401922
1318000,0.9448521696031094,0.14832892,41.22961187805109,-6.291839,0.18601742,0.08071592,0.0013693167,8680,131800000,17216.46958398819,498.29,2636,0.31418
1318500,0.9394426569342613,0.13451922,42.16027477956097,-6.29655,0.1514468,0.08274084,-0.004104715,8271,131850000,17222.775724887848,498.77,2637,0.28175405
1319000,0.9409645646810532,0.046300855,43.04238908336313,-6.304978,0.09857767,0.08515085,-0.0010359357,8544,131900000,17229.311477422714,499.21,2638,0.32408002
1319500,0.9564540721476078,0.12296277,43.27117806081942,-6.3046246,0.07370278,0.08533777,-0.0006186071,8417,131950000,17235.69786643982,498.71,2639,0.23833
1320000,0.9502327851951122,0.26179367,41.912013739456434,-6.308895,0.16352272,0.081314854,-0.0016087042,8178,132000000,17242.19164776802,497.5,2640,0.28045997
1320500,0.9552884846925735,0.10128839,41.90095426670316,-6.3150725,0.12272208,0.08254729,-0.0017537969,8537,132050000,17248.8458070755,498.92,2641,0.333192
1321000,0.9489825926721096,0.07645825,41.96153063036952,-6.3246555,0.10874316,0.08322247,-0.0020093583,8618,132100000,17255.214562654495,499.56,2642,0.31421193
1321500,0.9549794234335423,0.2576805,42.46430809002924,-6.336552,0.096300945,0.083805785,0.003114319,8172,132150000,17261.360732078552,498.46,2643,0.323554
1322000,0.9276237338781357,0.45056766,42.45583680458896,-6.351789,0.31780425,0.08172053,-0.0045132525,8392,132200000,17268.130063056946,498.31,2644,0.27440408
1322500,0.9439424611628056,0.09454358,41.97584720105808,-6.3706264,0.1575059,0.08189998,-0.0012410854,8519,132250000,17274.65574479103,498.13,2645,0.39675
1323000,0.9328524693846703,0.08033615,40.78450224232845,-6.383427,0.23309238,0.078609884,-0.0037149105,8504,132300000,17281.03263926506,497.07,2646,0.27608797
1323500,0.9370483160018921,0.12788267,41.68502348374099,-6.3924384,0.15622494,0.08174796,-0.0021089718,8346,132350000,17287.350942373276,498.13,2647,0.323078
1324000,0.9421150870621204,0.7781858,42.86537440361522,-6.4115252,0.10178182,0.08490659,-0.0007979056,8528,132400000,17293.901772260666,499.02,2648,0.29439998
1324500,0.9467653930187225,0.15187064,41.54592064982431,-6.409389,0.16785116,0.080270596,0.0022939488,8550,132450000,17300.31592774391,497.03,2649,0.27549204
1325000,0.9539860673248768,0.11679598,41.30148116048109,-6.4159083,0.12382784,0.0817698,-0.00047016973,8387,132500000,17306.63774204254,499.27,2650,0.29767203
1325500,0.953364159911871,0.07571044,42.602811351949384,-6.4291577,0.0830161,0.08410902,0.0014960708,8174,132550000,17313.283482313156,498.86,2651,0.44878402
1326000,0.9391530528664589,0.1570525,41.80924065103094,-6.435671,0.12817708,0.08251832,-0.0028822976,8004,132600000,17319.921283006668,498.77,2652,0.33507
1326500,0.948854073882103,0.0743283,42.5751835794199,-6.4382877,0.0639651,0.08462532,0.0017248396,8321,132650000,17326.638004779816,499.45,2653,0.430812
1327000,0.9528430812060833,0.16383575,42.37612538048657,-6.437166,0.15482436,0.08217108,0.0033631355,8441,132700000,17333.25746822357,497.34,2654,0.28344607
1327500,0.9366793036460876,0.4465886,42.39243364811646,-6.441973,0.22141434,0.08069504,-0.0023676127,8538,132750000,17339.80601787567,496.03,2655,0.27503198
1328000,0.9484311789274216,0.1071102,42.109537479960835,-6.4571924,0.13313039,0.08228548,0.003879048,8442,132800000,17346.197917699814,498.07,2656,0.35020792
1328500,0.930884063243866,0.18270239,41.774825679882724,-6.4629946,0.22007138,0.081406765,-0.0031972888,8556,132850000,17352.77579331398,497.39,2657,0.3351161
1329000,0.9555382691323757,0.06726226,41.70207610488218,-6.4625893,0.11723552,0.08247431,0.0003689697,8079,132900000,17359.2122027874,498.97,2658,0.41056
1329500,0.9712320994585752,0.07982499,43.19693267092345,-6.4567366,0.04336378,0.08532496,0.0018919791,8453,132950000,17365.88538169861,498.74,2659,0.40006602
1330000,0.9277362674474716,0.11252062,40.643759960226454,-6.4527187,0.21081066,0.08000553,0.0010900586,8112,133000000,17372.40250992775,498.74,2660,0.42451394
1330500,0.9576300010085106,0.24311237,41.98996261197894,-6.456183,0.07478413,0.08345198,0.0016130294,8232,133050000,17378.963275671005,499.55,2661,0.37191007
1331000,0.9254091903567314,0.15646864,41.34574690564776,-6.4627028,0.27714485,0.07970065,-0.001906559,8139,133100000,17385.63218474388,497.51,2662,0.279178
1331500,0.9537716992199421,0.09991374,41.095502068183286,-6.4622307,0.18157774,0.079173215,0.0011083374,8064,133150000,17392.29429960251,497.18,2663,0.34842792
1332000,0.9118536561727524,0.98828745,41.661627463298046,-6.4652967,0.3533967,0.08016463,0.0097847385,7945,133200000,17398.996817588806,496.7,2664,0.32355794
1332500,0.9401228502392769,0.15341544,42.78231172365053,-6.47416,0.10386938,0.08510746,0.00068034366,8235,133250000,17405.85142660141,499.52,2665,0.30773002
1333000,0.9650172963738441,0.060671072,42.00788819664881,-6.4752674,0.0614397,0.08359169,-0.00043607978,8301,133300000,17412.47913646698,499.5,2666,0.4320379
1333500,0.9464915059506893,0.059490982,42.96904208117829,-6.4669967,0.14366679,0.083562545,-0.0014002011,8744,133350000,17419.010813951492,498.19,2667,0.29477
1334000,0.9439932927489281,0.2577547,41.06945369632198,-6.4706535,0.1845241,0.080880694,-0.0025445465,8220,133400000,17425.257964134216,498.82,2668,0.29009998
1334500,0.9609063975512981,0.06524437,42.37006382147169,-6.4665246,0.099871054,0.08250455,-0.0024339354,8041,133450000,17431.852000951767,497.5,2669,0.314736
1335000,0.9276815503835678,0.2718697,40.26804585864509,-6.472632,0.35601166,0.07661331,-0.0023382462,8643,133500000,17438.66885972023,496.78,2670,0.31019804
1335500,0.946412555873394,0.102515936,42.48984332962966,-6.489725,0.18471873,0.081881866,-0.0009900535,8611,133550000,17444.954070806503,497.38,2671,0.25395003
1336000,0.9667767509818077,0.07274104,42.37870189003297,-6.4964213,0.06443736,0.08340289,-0.0011968781,8030,133600000,17451.248217344284,498.47,2672,0.3471241
1336500,0.9512211494147778,0.140701,41.11107730514057,-6.503342,0.1797989,0.07963957,0.00034667007,8364,133650000,17457.804965496063,497.09,2673,0.28177595
1337000,0.9542252086102962,0.081705235,42.25399037275909,-6.516362,0.07786639,0.08386767,-0.00011973977,8330,133700000,17464.39928841591,499.49,2674,0.34433007
1337500,0.9444937333464622,0.16527146,40.72524549192954,-6.519982,0.23468857,0.07733383,0.00020267916,7976,133750000,17470.95830655098,496.09,2675,0.28447998
1338000,0.9448104165494442,0.088232175,41.95317871195344,-6.5260787,0.12501258,0.08267969,-0.00012885759,8295,133800000,17477.781816482544,498.58,2676,0.26804596
1338500,0.9573896639049053,0.0702049,43.382608666849066,-6.531331,0.09171759,0.084989294,-0.0020794412,8305,133850000,17484.41263270378,498.37,2677,0.28996202
1339000,0.9420409873127937,0.10903253,40.626913680774706,-6.52888,0.21213578,0.078840725,-0.0012503687,8029,133900000,17491.103664398193,497.41,2678,0.29628798
1339500,0.9298494979739189,0.124706134,41.362572045680515,-6.5293403,0.17858319,0.08060564,-0.0042383624,8321,133950000,17497.89671397209,497.17,2679,0.274518
1340000,0.9268027320504189,0.52060646,41.204579503499446,-6.53617,0.2883703,0.08077817,0.003908296,8229,134000000,17504.224578380585,498.38,2680,0.337484
1340500,0.9565747901797295,0.14101459,41.46411471417401,-6.5471215,0.11857485,0.08139276,0.003285853,8548,134050000,17510.80936408043,498.38,2681,0.26921597
1341000,0.958763912320137,0.147907,42.24784477105177,-6.552163,0.14868316,0.08082298,0.0010049456,8445,134100000,17517.170157432556,496.22,2682,0.343276
1341500,0.9601463004946709,0.090701714,41.7253134277553,-6.542278,0.087961406,0.08345062,0.0053506275,8311,134150000,17523.6597969532,500.0,2683,0.367188
1342000,0.9223469346761703,0.14403635,42.71094538481819,-6.534287,0.19184013,0.08333352,-0.0019363795,8033,134200000,17530.230456113815,498.43,2684,0.28595805
1342500,0.9475176334381104,0.10493392,42.14270482705946,-6.5368414,0.17408821,0.081067964,0.00238685,8089,134250000,17536.9967918396,496.54,2685,0.42040408
1343000,0.9463856033980846,0.05957137,42.485232393023686,-6.536286,0.09655519,0.08409843,-2.1901391e-05,8280,134300000,17543.799716949463,499.18,2686,0.32932204
1343500,0.937385581433773,0.15083578,41.39662470057108,-6.537615,0.1962088,0.08094144,0.00014983906,7896,134350000,17550.339427947998,498.36,2687,0.34119987
1344000,0.9334297999739647,0.15154038,41.90984542155107,-6.5454206,0.26401967,0.08087447,-0.0016296561,8067,134400000,17557.18234395981,497.9,2688,0.29096
1344500,0.9401185363531113,0.058653764,43.31453629149195,-6.5500703,0.06249482,0.08602613,-0.00041611944,8177,134450000,17563.94469809532,499.36,2689,0.40453407
1345000,0.9377717897295952,0.06396927,41.3125324765462,-6.5620656,0.1987635,0.080126755,0.00032409083,8294,134500000,17570.594222068787,497.31,2690,0.26349804
1345500,0.9412855878472328,0.19581051,43.206233479009626,-6.5717382,0.15246236,0.0837579,0.0011883929,8423,134550000,17577.187317609787,497.28,2691,0.274188
1346000,0.9577742479741573,0.06401986,41.56967925514793,-6.582481,0.15744694,0.080554515,-0.0014214041,8311,134600000,17583.662220716476,497.49,2692,0.2507821
1346500,0.9661125428974628,0.08900723,42.61039633696588,-6.5915694,0.07470598,0.0831029,0.00070979743,7931,134650000,17590.29709625244,498.02,2693,0.292872
1347000,0.9775953684002161,0.08258857,42.01364249918513,-6.5962467,0.04375892,0.08313111,0.00035245848,8697,134700000,17597.140066862106,499.06,2694,0.40183994
1347500,0.9508823454380035,0.22262098,42.180389911277615,-6.5996118,0.07562419,0.08384812,0.0011695953,8375,134750000,17603.440124750137,499.41,2695,0.30813396
1348000,0.9505987800657749,0.1750031,41.71698384306401,-6.6065636,0.12987499,0.08233007,-0.0013802941,8355,134800000,17609.999906778336,499.15,2696,0.32633996
1348500,0.9790130462497473,0.055373102,41.85910783753099,-6.6147723,0.0367748,0.08336247,-0.0013761503,8328,134850000,17616.43896007538,499.46,2697,0.37928197
1349000,0.96024065092206,0.08859883,40.93571241144316,-6.607504,0.10185558,0.080722205,-0.0022360487,8105,134900000,17622.95774745941,498.86,2698,0.281384
1349500,0.9265957325696945,0.1567444,42.451969327683344,-6.625277,0.23326622,0.08150746,0.000873904,8322,134950000,17629.799325704575,496.73,2699,0.37720206
1350000,0.9581576213240623,0.075673915,42.534905701281204,-6.633754,0.08523472,0.083780535,0.00026241393,8317,135000000,17636.418573856354,498.73,2700,0.33296812
1350500,0.9585345834493637,0.070377775,41.063477606926135,-6.6303606,0.18287282,0.07867569,0.001054622,8747,135050000,17642.751336097717,496.56,2701,0.36937398
1351000,0.9540990442037582,0.34016818,39.474023087696445,-6.6228704,0.14571865,0.07841452,0.002274985,8233,135100000,17649.013998508453,499.53,2702,0.333584
1351500,0.5317076146602631,1.8809531,42.409914118623455,-6.6517916,5.9680567,0.07473321,-0.0072513577,7982,135150000,17655.692546367645,498.18,2703,0.22478192
1352000,0.957554891705513,0.13108593,41.76815999860271,-6.663249,0.09597246,0.08255686,0.0010539758,8349,135200000,17662.50151658058,499.08,2704,0.41509998
1352500,0.9483160860836506,0.4435335,42.478694082713666,-6.660217,0.116479084,0.08346341,0.010354439,8283,135250000,17669.085656404495,498.72,2705,0.32215405
1353000,0.9366243183612823,0.2297091,42.22564964811741,-6.666354,0.17797928,0.08196779,-0.00053125696,7950,135300000,17675.633722543716,497.41,2706,0.27194795
1353500,0.9461184851825237,0.13046363,40.79734720975073,-6.665669,0.15860622,0.08045322,-0.0018882486,8511,135350000,17682.517186403275,498.96,2707,0.26814404
1354000,0.9440392926335335,0.45982924,40.30068216466302,-6.6769066,0.26211584,0.07704358,-0.0005115864,7943,135400000,17688.845930099487,496.62,2708,0.32784808
1354500,0.9433294236660004,0.08752739,41.757456523434264,-6.681871,0.13575505,0.08230266,0.00023328018,8210,135450000,17695.73069834709,498.75,2709,0.34631807
1355000,0.969207227230072,0.08715702,41.80291390792234,-6.672097,0.06033473,0.082636066,-0.0007978046,8283,135500000,17702.385798931122,499.03,2710,0.408882
1355500,0.9569072537124157,0.053783145,43.203942027646725,-6.659186,0.07463781,0.08470473,0.0007812386,8371,135550000,17708.799862384796,498.42,2711,0.34698597
1356000,0.9785972759127617,0.058726545,42.059634573895835,-6.6604614,0.035311416,0.08361497,0.0011837033,8509,135600000,17715.415292024612,499.49,2712,0.399422
1356500,0.9422132782638073,0.09023384,42.400915204698755,-6.6578803,0.13648437,0.083312914,0.00051422685,8235,135650000,17721.662059545517,498.61,2713,0.32680398
1357000,0.9661934934556484,0.13181,42.573949883554036,-6.6493206,0.07284686,0.08372408,0.00043286232,8510,135700000,17728.25746035576,498.76,2714,0.35164803
1357500,0.9548078924417496,0.23590188,42.638816775212874,-6.641735,0.12400818,0.082354926,0.003051591,8307,135750000,17734.734193086624,497.13,2715,0.41493005
1358000,0.9411780536174774,1.1424626,40.40519760037163,-6.657591,0.21184157,0.079750985,-0.0030786907,8470,135800000,17741.264612674713,498.89,2716,0.299184
1358500,0.945322647690773,0.0953112,43.092087010629946,-6.6792965,0.10606385,0.08476896,0.00027045596,8229,135850000,17747.634513378143,498.5,2717,0.451846
1359000,0.9593332186341286,0.11436266,42.51801539846423,-6.6696224,0.07902674,0.083867,0.00093327666,8485,135900000,17754.122396230698,498.86,2718,0.38332003
1359500,0.9733115993440151,0.06125944,41.350719622684245,-6.6500287,0.055197354,0.08270144,0.0001457249,8359,135950000,17760.534571886063,500.0,2719,0.38365
1360000,0.9648917205631733,0.08577635,41.748358523741864,-6.6424036,0.08352018,0.08191621,-1.8281471e-05,8198,136000000,17766.971086502075,498.52,2720,0.41458404
1360500,0.9498854093253613,0.2964666,42.091284759300216,-6.6466756,0.15207422,0.082233116,0.0024390498,8262,136050000,17773.580774068832,497.94,2721,0.378682
1361000,0.9209656417369843,0.47885114,41.87897625245789,-6.658909,0.35576797,0.08017928,2.628486,8285,136100000,17780.236182689667,497.61,2722,0.29175198
1361500,0.9427876062691212,0.14752895,41.17071030589681,-6.670813,0.18559754,0.08008456,0.0034614182,8029,136150000,17786.9279024601,497.53,2723,0.319598
1362000,0.9355960935354233,0.19850236,42.17780730109009,-6.6756716,0.21864319,0.08127112,-0.0022526174,8296,136200000,17793.774382829666,497.69,2724,0.24101402
1362500,0.9409288950264454,0.116157286,42.72073608320628,-6.6898417,0.12905513,0.083554655,0.0016105879,8454,136250000,17800.404695749283,498.07,2725,0.38461
1363000,0.9583186618983746,0.08951055,41.81004754723706,-6.6944714,0.08510283,0.08291855,1.9681109e-05,8653,136300000,17806.80940580368,499.45,2726,0.4629579
1363500,0.9621015936136246,0.07912466,42.30574301389497,-6.700478,0.082442425,0.08330258,-0.0014463178,8396,136350000,17813.069808483124,498.65,2727,0.38637006
1364000,0.9580066837370396,0.05224666,42.08488829157919,-6.7023363,0.079348534,0.08352199,-0.000385745,8409,136400000,17819.600467205048,499.42,2728,0.36178207
1364500,0.9716415628790855,0.06633165,41.69063711274109,-6.6973324,0.04982599,0.08280699,0.0037011234,8074,136450000,17826.08995461464,499.55,2729,0.35257992
1365000,0.9549680650234222,0.29750022,42.246791235280256,-6.692121,0.100794666,0.08332914,0.0006345822,8116,136500000,17832.827404022217,498.72,2730,0.301756
1365500,0.9476639926433563,0.162007,41.89634154293839,-6.699106,0.19342063,0.080932036,0.0030953605,8332,136550000,17839.567845344543,497.63,2731,0.3522781
1366000,0.9573918543756008,0.09276645,42.593091562740845,-6.7087383,0.09933526,0.08348325,-0.0011318694,8080,136600000,17846.066130399704,498.38,2732,0.27970597
1366500,0.9464927390217781,0.09487575,41.35110670202959,-6.7162976,0.23757102,0.078791715,-0.0010554919,8279,136650000,17852.894193410873,496.16,2733,0.32303596
1367000,0.9304654896259308,0.59049135,40.741896362035405,-6.719921,0.37511155,0.07572427,-0.004290487,8283,136700000,17859.45760536194,494.16,2734,0.266638
1367500,0.9479836635291576,0.053523354,40.80350769179236,-6.7342525,0.1316433,0.08102663,-0.003179962,8053,136750000,17865.934308052063,499.39,2735,0.27712
1368000,0.9594742730259895,0.07507278,41.84685835190412,-6.7295547,0.0998953,0.08216202,0.004011207,8408,136800000,17872.6409034729,498.36,2736,0.37832993
1368500,0.9277033358812332,0.24425669,41.74397957754689,-6.72506,0.28322017,0.07976315,-0.0036342037,8296,136850000,17879.071086406708,495.93,2737,0.274564
1369000,0.9514996223151684,0.099483415,41.33718772247565,-6.7264204,0.16471156,0.08056762,0.00077760516,8499,136900000,17885.557899951935,498.08,2738,0.373232
1369500,0.9490034691989422,0.09589724,42.00059032486366,-6.7171745,0.22439116,0.0805576,-0.0005035075,8492,136950000,17891.943291425705,497.4,2739,0.293522
1370000,0.9486959166824818,0.097521916,42.44001666459642,-6.7163825,0.08866945,0.08423757,0.0047171013,8393,137000000,17898.430292606354,499.32,2740,0.42140403
1370500,0.9675224311649799,0.10941543,40.88606930104831,-6.706817,0.10646978,0.08048517,-0.00080326333,8312,137050000,17904.95435976982,498.88,2741,0.31115007
1371000,0.9582092314958572,0.2620962,42.65777646604618,-6.710889,0.13164978,0.08198936,0.014647995,8203,137100000,17911.353566646576,497.27,2742,0.2957941
1371500,0.9115888699889183,1.5416777,43.246195329313,-6.727037,0.36781988,0.08149612,-0.0040718536,8266,137150000,17918.07199549675,495.91,2743,0.27648398
