n_updates,clipfrac,true_reward,total_timesteps,value_loss,explained_variance,time_elapsed,approxkl,fps,ep_reward_mean,policy_entropy,policy_loss,serial_timesteps,ep_len_mean
2659,0.27857396,0.08313243,132950000,0.10038519,0.955335833132267,17360.17608165741,0.06123691,8441,42.18851071156638,-5.8610425,-0.0016629713,1329500,498.74
2660,0.33160603,0.08619668,133000000,0.006869098,0.9895453928038478,17366.589428424835,0.034496974,8183,43.098336007855835,-5.8708787,-0.00111347,1330000,500.0
2661,0.29465,0.08771277,133050000,0.05342816,0.9467928670346737,17373.23187804222,0.06527176,8114,44.09728109435719,-5.8734202,-0.002275099,1330500,499.33
2662,0.28353798,0.08478469,133100000,0.051273793,0.9705529175698757,17379.835056066513,0.045637984,8163,42.897843099204565,-5.8802395,-0.00042832046,1331000,498.87
2663,0.28315595,0.08308642,133150000,0.0733203,0.9616232924163342,17386.347079515457,0.05378103,8121,41.90273561417319,-5.8806167,-0.0020464414,1331500,499.31
2664,0.4007221,0.085818455,133200000,0.104986265,0.9318555071949959,17393.063969373703,0.078667715,8146,43.59177003272134,-5.882691,-0.00084691274,1332000,498.7
2665,0.29913205,0.08566833,133250000,0.059588455,0.9599590376019478,17399.723041772842,0.057647105,8596,43.20310555387139,-5.8888993,-0.0013173753,1332500,499.26
2666,0.28126606,0.08507166,133300000,0.06863188,0.9584288857877254,17405.933289527893,0.08894069,8220,43.02713184804572,-5.8971534,-0.00036930095,1333000,498.89
2667,0.22197197,0.08564212,133350000,0.067282476,0.9556216597557068,17412.55640387535,0.80902517,8317,42.821061175604775,-5.9008927,-0.0033863923,1333500,500.0
2668,0.43258208,0.086160526,133400000,0.023684036,0.9752667043358088,17418.912939071655,0.073359564,8447,43.35870222109714,-5.9088554,0.0039908,1334000,499.48
2669,0.30716795,0.08722945,133450000,0.0067518353,0.9897339250892401,17425.354834079742,0.029606614,8275,43.61472575320733,-5.894819,-0.001094665,1334500,500.0
2670,0.374768,0.086501524,133500000,0.006047683,0.9893462564796209,17431.932881593704,0.039688777,8213,43.25076370076249,-5.882252,0.0013778259,1335000,500.0
2671,0.281936,0.082731515,133550000,0.12553784,0.9431872889399529,17438.555802345276,0.07006135,8425,42.57587234642198,-5.862632,-0.00014476384,1335500,497.58
2672,0.349814,0.08493323,133600000,0.11967265,0.9428994655609131,17444.82198739052,0.05461888,8447,43.33372860278862,-5.848964,-0.0005354791,1336000,498.32
2673,0.309138,0.085331544,133650000,0.06670969,0.9493751265108585,17451.28337407112,0.054811966,8127,42.93400554392645,-5.856916,-0.0014364031,1336500,499.49
2674,0.31551608,0.083093606,133700000,0.023917317,0.979229150339961,17458.042088508606,0.05478189,7809,41.54679765026647,-5.8647914,-0.00027292303,1337000,500.0
2675,0.36541203,0.08729008,133750000,0.0070013907,0.9880462866276503,17464.991861104965,0.04299671,8293,43.6450388101482,-5.8629317,-0.0001999401,1337500,500.0
2676,0.36319602,0.08498122,133800000,0.06510281,0.9537960328161716,17471.606424808502,0.051793016,8534,43.00711113312036,-5.8579106,-0.0006660553,1338000,498.96
2677,0.43032798,0.086709306,133850000,0.012139326,0.984027449041605,17478.0219271183,0.052779764,8371,43.35465352083698,-5.869515,-0.000103684935,1338500,500.0
2678,0.257178,0.08453571,133900000,0.058020573,0.9634426683187485,17484.454590559006,0.043391548,8384,42.548570140943795,-5.8722825,-0.0028307692,1339000,499.51
2679,0.3694198,0.084337324,133950000,0.05195664,0.9580559618771076,17490.85107898712,0.052772835,8057,42.48616374324507,-5.862301,0.0025460639,1339500,499.51
2680,0.3477881,0.08463603,134000000,0.049940657,0.9675582125782967,17497.620584726334,0.067046225,8229,42.86491998280042,-5.850556,-0.00061607413,1340000,499.04
2681,0.268866,0.08535499,134050000,0.06409636,0.956043291836977,17504.2401099205,0.057751328,8132,42.931749348078974,-5.850948,-0.0015502238,1340500,499.19
2682,0.31865597,0.084766366,134100000,0.08439603,0.9454039633274078,17510.944313287735,0.0649087,8015,43.010498792804135,-5.8573265,0.00076113007,1341000,498.69
2683,0.34962404,0.085132375,134150000,0.028569369,0.973081586882472,17517.684019327164,0.047607444,7991,42.79848092921517,-5.858804,-0.0019771426,1341500,499.39
2684,0.22694409,0.08467609,134200000,0.040082697,0.9755742698907852,17524.486305236816,0.046092585,8154,43.090160868122986,-5.8511305,-0.003472981,1342000,498.2
2685,0.35325798,0.08357707,134250000,0.120776,0.9451662115752697,17531.254326343536,0.057565894,8297,42.9551665073498,-5.850218,-0.002034375,1342500,497.45
2686,0.39354,0.084679306,134300000,0.07858428,0.9598151594400406,17537.500689983368,0.07269144,8565,43.334985490798445,-5.8489594,8.665524e-05,1343000,498.32
2687,0.30855998,0.083656795,134350000,0.038002744,0.9740451257675886,17543.81102180481,0.04951255,7884,42.11673111446835,-5.8503485,-0.0019170492,1343500,499.47
2688,0.266942,0.08226493,134400000,0.14130265,0.9397140555083752,17550.57347035408,0.03906718,8127,41.988621424146935,-5.8622327,-0.0016187853,1344000,498.35
2689,0.29443598,0.08397426,134450000,0.10073352,0.9486533515155315,17557.22147989273,0.044757295,8394,42.877118378431184,-5.8796024,-0.001184712,1344500,498.38
2690,0.23924202,0.084150165,134500000,0.09592938,0.9534832984209061,17563.675525665283,0.2459168,7942,42.42481969311735,-5.9003277,-0.001828727,1345000,499.29
2691,0.27284196,0.08385986,134550000,0.11868971,0.9490752927958965,17570.55472755432,0.06251574,8356,42.862372847954845,-5.911591,-0.0022329546,1345500,498.26
2692,0.37129194,0.08439406,134600000,0.0924218,0.9521056264638901,17577.178176164627,0.05424752,8442,42.80136639773222,-5.908192,-0.0025530742,1346000,498.72
2693,0.3024841,0.08398459,134650000,0.08051532,0.9596904143691063,17583.52868413925,0.08679919,8086,42.89968669464928,-5.910795,1.2084222e-05,1346500,498.02
2694,0.23385,0.08546579,134700000,0.08086583,0.951657060533762,17590.267565727234,0.113637656,8216,43.258877809719415,-5.9191747,-0.00013473546,1347000,498.84
2695,0.20693602,0.08131224,134750000,0.13344783,0.9543401524424553,17596.805951833725,0.13909788,8432,41.140766748965426,-5.9102893,-0.0037962792,1347500,498.87
2696,0.303218,0.08743183,134800000,0.019555578,0.977065721526742,17603.29165172577,0.2133701,8215,43.7159170010705,-5.925275,-0.0037334613,1348000,500.0
2697,0.31996197,0.0867676,134850000,0.023161989,0.9807381145656109,17609.80747795105,0.0631046,8051,43.91741106306572,-5.928669,3.5017816e-05,1348500,498.75
2698,0.34012398,0.08331157,134900000,0.040679984,0.9768257886171341,17616.494163751602,0.058906388,8076,41.962671726718675,-5.9213343,0.0009548737,1349000,499.29
2699,0.34207,0.08394714,134950000,0.058891974,0.9624535962939262,17623.109487056732,0.048315395,8138,42.4910543725738,-5.9102283,-0.002826993,1349500,498.73
2700,0.259652,0.08393743,135000000,0.13039678,0.9369917064905167,17629.832741498947,0.04643188,8504,42.79739163137683,-5.908815,-0.002670393,1350000,498.31
2701,0.36619,0.085113876,135050000,0.076150306,0.9576625488698483,17636.318752765656,0.05294143,8143,43.114143425376334,-5.9125037,-0.0008236745,1350500,498.95
2702,0.298452,0.08599628,135100000,0.07284453,0.9460681416094303,17642.694286346436,0.049426652,8453,43.680399356781926,-5.9152117,-0.0018815681,1351000,498.62
2703,0.30907193,0.08225116,135150000,0.10787808,0.9521882236003876,17649.140404701233,0.08285856,8026,41.810665630396855,-5.9247065,-0.001152655,1351500,498.86
2704,0.32771197,0.08505366,135200000,0.05623756,0.9640791527926922,17655.70717358589,0.043180156,8203,43.11390654334407,-5.9212866,0.0012543557,1352000,498.86
2705,0.36020198,0.085673235,135250000,0.023811689,0.9783573094755411,17662.113065242767,0.040662326,8455,42.83661503895232,-5.9129395,0.0007541536,1352500,500.0
2706,0.486036,0.08547413,135300000,0.077858135,0.9486034587025642,17668.65262579918,0.082500845,8147,43.124800177179644,-5.904879,0.00043855913,1353000,499.32
2707,0.32058004,0.08614733,135350000,0.055608243,0.9627636671066284,17675.342975616455,0.12917595,8186,43.32529973428129,-5.9003687,-1.9362098e-05,1353500,499.49
2708,0.329548,0.08544777,135400000,0.0631161,0.9602837339043617,17681.867051124573,0.0475652,8593,43.254992460806264,-5.905432,-0.0022776204,1354000,498.82
2709,0.24502602,0.08372759,135450000,0.104739934,0.9487860761582851,17688.205355644226,0.047867015,8332,42.522049987519715,-5.9197474,-0.0022331425,1354500,498.67
2710,0.30773202,0.08464007,135500000,0.032485012,0.9827706888318062,17694.815653324127,0.044137184,8417,43.07002024902351,-5.9384727,-0.0008775869,1355000,498.34
2711,0.46538794,0.08524114,135550000,0.021493949,0.9837351553142071,17701.092710494995,0.0773163,8385,43.11912622760517,-5.933504,0.0014504706,1355500,498.94
2712,0.31457606,0.08753978,135600000,0.0067013903,0.985366621054709,17707.415798425674,0.031476427,8269,43.76989509912217,-5.923351,0.0017707836,1356000,500.0
2713,0.35527602,0.087304346,135650000,0.015279952,0.9834218434989452,17714.02082633972,0.05052175,8500,43.6521734350788,-5.9150047,-0.0009870499,1356500,500.0
2714,0.334022,0.08802395,135700000,0.012301351,0.9783767927438021,17720.2865152359,0.039599773,8653,44.01198155209408,-5.9107857,-0.001612974,1357000,500.0
2715,0.3361999,0.08442037,135750000,0.03644988,0.9777354169636965,17726.556509017944,0.08276865,8562,42.7750307536551,-5.9083366,-0.00087478565,1357500,498.91
2716,0.29189605,0.0837137,135800000,0.120986365,0.9458629563450813,17732.85733652115,0.07153834,8149,42.822875130176854,-5.9109263,-0.0013601494,1358000,498.09
2717,0.29141003,0.085875906,135850000,0.056981325,0.9571563675999641,17739.536746025085,0.16102588,8107,43.363114747591716,-5.919784,-0.001996362,1358500,499.27
2718,0.30278596,0.08524332,135900000,0.043192614,0.9737005177885294,17746.139675617218,0.10094799,8694,43.10957664311292,-5.918087,-0.0011894071,1359000,498.99
2719,0.31632805,0.086605735,135950000,0.009638263,0.9876376856118441,17752.420464754105,0.03374426,8296,43.30286719774196,-5.909399,-0.00053631124,1359500,500.0
2720,0.27766,0.08617442,136000000,0.063569054,0.9465663991868496,17758.795298337936,0.1786603,8374,43.54165456158094,-5.9071484,-0.00017077751,1360000,498.87
