ep_len_mean,time_elapsed,true_reward,policy_loss,clipfrac,approxkl,policy_entropy,total_timesteps,value_loss,serial_timesteps,explained_variance,ep_reward_mean,fps,n_updates
500.0,17373.136825799942,-1.0,0.0020487143,0.319178,0.03919419,5.694878,132000000,4.330488e-05,1320000,-1.6680054664611816,-500.0,8061,2640
500.0,17379.945976495743,-1.0,0.0019234085,0.26427597,0.028184175,5.679066,132050000,6.8788836e-06,1320500,0.47102510929107666,-500.0,8485,2641
500.0,17386.34065103531,-1.0,0.0062495815,0.5829901,0.3745858,5.681518,132100000,0.04071825,1321000,-0.6519531011581421,-500.0,8054,2642
500.0,17392.798855304718,-1.0,0.007566078,0.6232242,0.5266754,5.7278447,132150000,0.31389263,1321500,-0.25194597244262695,-500.0,8074,2643
500.0,17399.520582675934,-1.0,0.0055651837,0.45602596,0.11731133,5.759973,132200000,0.00031709243,1322000,-0.08750832080841064,-500.0,8340,2644
500.0,17406.003043413162,-1.0,0.0011471182,0.27807403,0.03071052,5.757756,132250000,1.0665942e-05,1322500,0.03495919704437256,-500.0,8301,2645
500.0,17412.253346443176,-1.0,0.008731414,0.53498,0.20139137,5.768501,132300000,0.060443692,1323000,-1.196908950805664,-500.0,8024,2646
500.0,17418.968464136124,-1.0,0.005889244,0.5622539,0.37733218,5.8070765,132350000,0.13474984,1323500,-1.3959078788757324,-500.0,7979,2647
498.5,17425.785364151,-1.0,0.004321349,0.67568207,0.849481,5.8004956,132400000,137.61043,1324000,0.38686496019363403,-498.5,8152,2648
500.0,17432.53175497055,-1.0,0.008817974,0.4473599,0.11448265,5.802911,132450000,0.030473469,1324500,0.06411051750183105,-500.0,7964,2649
500.0,17439.18329024315,-1.0,0.0032979099,0.37056598,0.059036847,5.808932,132500000,0.050630894,1325000,-3.08473539352417,-500.0,8252,2650
500.0,17445.630429506302,-1.0,0.0018887066,0.31825003,0.042698644,5.811526,132550000,0.0030336368,1325500,0.39816635847091675,-500.0,8364,2651
500.0,17452.04224061966,-1.0,0.0014218173,0.24820404,0.025475912,5.8040295,132600000,0.0006362291,1326000,0.15464359521865845,-500.0,8397,2652
500.0,17458.42688012123,-1.0,-0.0004502637,0.24089597,0.0237111,5.7976966,132650000,0.00033192846,1326500,0.4738383889198303,-500.0,8227,2653
500.0,17464.811418771744,-1.0,-0.0019120804,0.21317196,0.019954666,5.7931185,132700000,0.0002117629,1327000,0.6159237325191498,-500.0,8450,2654
500.0,17471.346071004868,-1.0,0.0021743532,0.31067598,0.038994342,5.785438,132750000,0.0022324442,1327500,-0.39238786697387695,-500.0,7758,2655
500.0,17478.114188432693,-1.0,0.0046995296,0.4649279,0.16498488,5.7798815,132800000,0.32084957,1328000,-0.44614076614379883,-500.0,8300,2656
500.0,17484.64223909378,-1.0,0.00043073445,0.24104397,0.023787208,5.773733,132850000,0.000112558126,1328500,0.578938364982605,-500.0,8205,2657
500.0,17491.31605696678,-1.0,0.008009162,0.42006803,0.08880189,5.772458,132900000,0.014194522,1329000,-0.9165263175964355,-500.0,8635,2658
500.0,17497.551981449127,-1.0,-0.0014500816,0.23637,0.022773769,5.771367,132950000,9.1160924e-05,1329500,0.5811494588851929,-500.0,8330,2659
500.0,17503.972338438034,-1.0,-0.00015390659,0.23974805,0.02340167,5.757636,133000000,0.00011343831,1330000,0.48903727531433105,-500.0,8370,2660
500.0,17510.34445953369,-1.0,0.0023436109,0.25472394,0.026435342,5.745743,133050000,5.3626864e-05,1330500,0.6669107675552368,-500.0,8353,2661
500.0,17516.720289707184,-1.0,0.0001546996,0.24741001,0.02464318,5.7416296,133100000,0.000104165825,1331000,0.425747811794281,-500.0,8224,2662
500.0,17523.25323200226,-1.0,-0.00088583113,0.23336804,0.022367727,5.731451,133150000,5.4259664e-05,1331500,0.6202725470066071,-500.0,8551,2663
500.0,17529.39413547516,-1.0,-0.0021229843,0.23182997,0.0219944,5.718585,133200000,6.635572e-05,1332000,0.5964575111865997,-500.0,8153,2664
500.0,17536.023541212082,-1.0,0.0038324988,0.34855792,0.047339763,5.718368,133250000,0.0005929249,1332500,0.21752500534057617,-500.0,8245,2665
500.0,17542.286519765854,-1.0,0.00031903613,0.26672995,0.028068397,5.7157984,133300000,7.581517e-05,1333000,0.35502833127975464,-500.0,8599,2666
499.18,17548.55428957939,-1.02,-0.0019850314,0.38456997,0.1062273,5.70457,133350000,60.61848,1333500,0.22123736143112183,-499.18,8453,2667
496.14,17555.00771188736,-1.0,0.0097484505,0.6883722,0.96928704,5.691058,133400000,135.34068,1334000,0.39685750007629395,-496.14,8376,2668
500.0,17561.427850484848,-1.0,0.0033061774,0.254558,0.027408667,5.7211304,133450000,0.0019014733,1334500,0.2990395426750183,-500.0,8259,2669
500.0,17568.040858507156,-1.0,0.0029323893,0.233978,0.02337751,5.710203,133500000,0.0009226104,1335000,0.42886096239089966,-500.0,8283,2670
500.0,17574.624258041382,-1.0,-0.0014364113,0.21734598,0.019830288,5.7087984,133550000,0.0012517142,1335500,0.17866253852844238,-500.0,8211,2671
500.0,17581.124939918518,-1.0,-0.00086436234,0.22691801,0.02074877,5.701374,133600000,0.00061766134,1336000,0.28428012132644653,-500.0,8048,2672
500.0,17587.845268011093,-1.0,0.0005896207,0.22621593,0.02134259,5.6937647,133650000,0.0005455446,1336500,0.29975420236587524,-500.0,8185,2673
500.0,17594.43968820572,-1.0,-0.0015206757,0.23014994,0.021839065,5.674345,133700000,0.00050466275,1337000,0.36066871881484985,-500.0,8350,2674
500.0,17600.951971292496,-1.0,-0.0002482635,0.22764803,0.021222515,5.658575,133750000,0.00031766912,1337500,0.5536463260650635,-500.0,8124,2675
498.51,17607.679316997528,-1.0,0.0065401704,0.7152897,1.7649573,5.6736326,133800000,144.62442,1338000,0.27206701040267944,-498.51,8527,2676
500.0,17614.05264401436,-1.0,0.005729431,0.31975594,0.03900999,5.6865215,133850000,0.0058581037,1338500,0.03869211673736572,-500.0,8331,2677
500.0,17620.5491771698,-1.0,0.0017168522,0.318264,0.042226553,5.685304,133900000,0.03332241,1339000,-0.3330423831939697,-500.0,7879,2678
500.0,17627.331048727036,-1.0,-0.0007749396,0.230372,0.022759056,5.680728,133950000,0.0013716752,1339500,0.13368600606918335,-500.0,8694,2679
500.0,17633.593436717987,-1.0,-0.0009839771,0.24230807,0.023844615,5.6731634,134000000,0.0012076766,1340000,0.020227253437042236,-500.0,8080,2680
500.0,17640.205968379974,-1.0,0.0024629044,0.29946998,0.035357285,5.663084,134050000,0.00821468,1340500,-0.49013829231262207,-500.0,8336,2681
500.0,17646.620829820633,-1.0,-0.00032500076,0.24822998,0.02554531,5.6527276,134100000,0.0012545818,1341000,0.3035847544670105,-500.0,8471,2682
500.0,17652.849225759506,-1.0,-0.0001810481,0.27216795,0.029189289,5.6464787,134150000,0.001478812,1341500,0.08443248271942139,-500.0,8106,2683
500.0,17659.55373930931,-1.0,0.00013921336,0.26215795,0.026953902,5.637817,134200000,0.00078617106,1342000,0.3227176070213318,-500.0,8320,2684
500.0,17666.059833049774,-1.0,-0.0010909758,0.22619395,0.021225672,5.6326947,134250000,0.00045190947,1342500,0.3210830092430115,-500.0,8312,2685
500.0,17672.56684923172,-1.0,-0.0011082706,0.24173799,0.023137977,5.635324,134300000,0.0004575491,1343000,0.30636030435562134,-500.0,8463,2686
500.0,17678.92772626877,-1.0,-0.00028931565,0.27024397,0.028588591,5.63092,134350000,0.00071735913,1343500,0.29927825927734375,-500.0,8281,2687
500.0,17685.32119703293,-1.0,0.00023307774,0.25684205,0.025935376,5.6246605,134400000,0.000703054,1344000,0.20797032117843628,-500.0,8471,2688
500.0,17691.741012573242,-1.0,0.00046684517,0.24855804,0.024789369,5.6200466,134450000,0.00058952475,1344500,0.3353540301322937,-500.0,8284,2689
500.0,17698.097480535507,-1.0,-0.0006365603,0.27958602,0.030409517,5.6075544,134500000,0.0010474074,1345000,-0.04573380947113037,-500.0,8380,2690
500.0,17704.651750087738,-1.0,-0.0003179445,0.25931403,0.026326928,5.5975466,134550000,0.00040519438,1345500,0.21872657537460327,-500.0,8463,2691
500.0,17710.75045323372,-1.0,0.0021552322,0.27521,0.02950228,5.598734,134600000,0.0004840416,1346000,0.03634518384933472,-500.0,8281,2692
500.0,17717.017855405807,-1.0,-0.000563672,0.25383195,0.025529835,5.6009474,134650000,0.0003509959,1346500,0.2520577311515808,-500.0,7999,2693
500.0,17723.765050649643,-1.0,0.0037613278,0.31587806,0.038085923,5.599551,134700000,0.0027163858,1347000,-0.9830976724624634,-500.0,8228,2694
500.0,17730.374475955963,-1.0,-0.000561534,0.24515408,0.024350904,5.599371,134750000,0.0002561921,1347500,0.2103109359741211,-500.0,7839,2695
499.28,17737.350544452667,-1.02,-0.0039041678,0.369144,0.7671469,5.5748706,134800000,52.674976,1348000,0.38183802366256714,-499.28,8251,2696
500.0,17743.84273123741,-1.0,0.002749709,0.31574598,0.03880416,5.543719,134850000,0.001068798,1348500,-1.9789562225341797,-500.0,7870,2697
500.0,17750.613841295242,-1.0,-0.00026233972,0.25822398,0.025883088,5.546359,134900000,0.00019000698,1349000,-0.12939667701721191,-500.0,8302,2698
500.0,17757.099423885345,-1.0,2.8151437e-05,0.25888404,0.02665438,5.541369,134950000,0.00018218839,1349500,0.07392597198486328,-500.0,8186,2699
500.0,17763.76325726509,-1.0,0.0005199676,0.27564397,0.029451214,5.5363874,135000000,0.00032982326,1350000,0.018599390983581543,-500.0,7983,2700
500.0,17770.574557065964,-1.0,0.0038313114,0.314006,0.03719676,5.535324,135050000,0.0002399641,1350500,-0.5149558782577515,-500.0,8125,2701
500.0,17777.02092576027,-1.0,0.0013173522,0.286446,0.031731017,5.5290074,135100000,0.00032352348,1351000,-0.4051942825317383,-500.0,7971,2702
500.0,17783.55396080017,-1.0,1.541872e-05,0.26373208,0.0272574,5.5194597,135150000,0.00014383908,1351500,0.1558244228363037,-500.0,8488,2703
500.0,17790.051090955734,-1.0,-0.001556001,0.26647606,0.027374925,5.512152,135200000,0.00014727398,1352000,0.03390413522720337,-500.0,8033,2704
500.0,17796.67968440056,-1.0,0.0006895311,0.25920203,0.02650553,5.516503,135250000,9.856533e-05,1352500,0.3117920160293579,-500.0,8424,2705
500.0,17803.22309732437,-1.0,-0.00020849895,0.26749802,0.027574914,5.5167236,135300000,0.00013551561,1353000,-0.11300444602966309,-500.0,8561,2706
500.0,17809.51362514496,-1.0,0.012055782,0.41080394,0.080415756,5.525792,135350000,0.0009064108,1353500,0.2826165556907654,-500.0,8331,2707
500.0,17816.071177721024,-1.0,0.01188062,0.5034419,0.15614341,5.5499377,135400000,0.02625019,1354000,-0.8594455718994141,-500.0,8066,2708
500.0,17822.521864175797,-1.0,0.0018320973,0.274308,0.030175166,5.567293,135450000,0.00015543336,1354500,-0.21769821643829346,-500.0,8455,2709
499.42,17828.827300310135,-1.02,-0.003548308,0.33307993,0.11103251,5.549404,135500000,59.076733,1355000,0.2499561309814453,-499.42,8396,2710
500.0,17835.26312994957,-1.0,0.00034741152,0.27954805,0.029848337,5.5211506,135550000,0.00011009234,1355500,-0.8725676536560059,-500.0,8462,2711
500.0,17841.56311750412,-1.0,0.0008966915,0.26905406,0.027801313,5.513868,135600000,0.00010564039,1356000,-0.09443259239196777,-500.0,8392,2712
499.12,17847.82506799698,-0.98,0.014142231,0.7063721,3.8341727,5.5090632,135650000,104.53027,1356500,0.00019913911819458008,-499.12,8565,2713
500.0,17854.132383346558,-1.0,0.0038326776,0.31509197,0.0416268,5.541684,135700000,0.0021174045,1357000,0.1847829818725586,-500.0,8511,2714
500.0,17860.513771772385,-1.0,0.00011796314,0.252332,0.025740452,5.5340657,135750000,0.0016305262,1357500,0.3233489394187927,-500.0,7994,2715
500.0,17867.25251531601,-1.0,0.0022927157,0.269278,0.028721495,5.524884,135800000,0.0011877595,1358000,0.07692867517471313,-500.0,8089,2716
499.53,17873.84964966774,-1.02,-0.0037996906,0.33797792,0.12466999,5.496792,135850000,38.311153,1358500,0.6489260196685791,-499.53,8437,2717
499.33,17880.20426082611,-1.02,-0.0021503884,0.40399998,0.11647466,5.46216,135900000,54.074642,1359000,0.3889569044113159,-499.33,8214,2718
498.97,17886.617369651794,-1.04,-0.0024917794,0.39390412,0.3081547,5.437831,135950000,81.08787,1359500,0.6083625555038452,-498.97,8032,2719
500.0,17893.318741559982,-1.0,0.0060147913,0.34872794,0.057296667,5.416088,136000000,0.0011339015,1360000,0.2807670831680298,-500.0,8095,2720
500.0,17899.969133853912,-1.0,0.006970262,0.371714,0.060984,5.442616,136050000,0.0018767947,1360500,-1.2742118835449219,-500.0,7945,2721
499.47,17906.55084681511,-1.02,-0.0036706284,0.34171593,0.16453093,5.448634,136100000,32.39755,1361000,0.7171303033828735,-499.47,8375,2722
499.39,17913.107519626617,-1.02,0.0062154317,0.637748,0.9013906,5.4283905,136150000,50.870758,1361500,0.5193294882774353,-499.39,8234,2723
497.71,17919.709384202957,-1.02,0.0008734101,0.60713995,0.65967566,5.4350243,136200000,49.302338,1362000,0.48419898748397827,-497.71,7965,2724
500.0,17926.335689544678,-1.0,0.0044663753,0.29856807,0.035385918,5.431643,136250000,0.00073215365,1362500,-0.5592539310455322,-500.0,7727,2725
500.0,17933.11009287834,-1.0,0.0055031036,0.37222004,0.058478933,5.42604,136300000,0.0044376003,1363000,-4.527357578277588,-500.0,8274,2726
500.0,17939.660628318787,-1.0,0.0055588693,0.264396,0.02921043,5.422829,136350000,8.391176e-05,1363500,0.6495587527751923,-500.0,8388,2727
500.0,17945.98345708847,-1.0,0.008989663,0.45718804,0.11240712,5.432331,136400000,0.0044947127,1364000,-0.7582391500473022,-500.0,8067,2728
499.27,17952.59302353859,-1.02,-0.0036798283,0.34397796,0.0927642,5.4341674,136450000,53.489967,1364500,0.3775249123573303,-499.27,7966,2729
500.0,17959.22899866104,-1.0,0.010149913,0.55664206,0.27625653,5.4144506,136500000,0.085905485,1365000,-4.393825531005859,-500.0,8319,2730
500.0,17965.72234225273,-1.0,0.009701911,0.61182404,0.68218917,5.4477882,136550000,0.59287375,1365500,-0.8297516107559204,-500.0,8246,2731
500.0,17972.254876613617,-1.0,0.0025446326,0.27982804,0.029791424,5.467539,136600000,0.00014592045,1366000,0.1472163200378418,-500.0,8162,2732
500.0,17978.934832572937,-1.0,0.0025003946,0.29564402,0.033875525,5.4671545,136650000,0.00031651574,1366500,-0.7388932704925537,-500.0,8312,2733
500.0,17985.466485500336,-1.0,0.0041349856,0.28520396,0.03135781,5.468059,136700000,0.00019445342,1367000,-0.4113527536392212,-500.0,8183,2734
500.0,17992.1015894413,-1.0,0.0066770674,0.39940986,0.07239523,5.472441,136750000,0.0039604334,1367500,-1.6520702838897705,-500.0,8219,2735
500.0,17998.647230148315,-1.0,0.0025659604,0.279796,0.03219204,5.4832335,136800000,0.00012589131,1368000,0.11791753768920898,-500.0,7904,2736
500.0,18005.32595562935,-1.0,0.0025814432,0.29184404,0.031905785,5.4760003,136850000,0.00036802393,1368500,-1.0971300601959229,-500.0,8398,2737
500.0,18011.844929933548,-1.0,0.010510167,0.5425639,0.32365257,5.4814677,136900000,0.057757653,1369000,-0.9490728378295898,-500.0,8248,2738
500.0,18018.20458483696,-1.0,0.007884384,0.47439006,0.15035431,5.51091,136950000,0.007786461,1369500,-1.209477186203003,-500.0,8028,2739
500.0,18024.818180322647,-1.0,0.0009119303,0.27328005,0.028182505,5.5238533,137000000,9.0773094e-05,1370000,-0.01748800277709961,-500.0,8461,2740
500.0,18030.980590343475,-1.0,-0.0014580961,0.24248001,0.023871338,5.5140963,137050000,6.70718e-05,1370500,0.2593763470649719,-500.0,8258,2741
500.0,18037.374655246735,-1.0,-0.00031384875,0.254002,0.02566726,5.5066876,137100000,9.64458e-05,1371000,0.018130958080291748,-500.0,8243,2742
500.0,18044.051537275314,-1.0,0.0062132175,0.30104196,0.03678032,5.5071535,137150000,0.00021758737,1371500,-0.07415413856506348,-500.0,8046,2743
500.0,18050.721274614334,-1.0,0.004564794,0.38038608,0.061374545,5.507767,137200000,0.0013162892,1372000,-0.5347777605056763,-500.0,8274,2744
500.0,18057.243478775024,-1.0,0.012531366,0.59239405,0.41251904,5.528113,137250000,0.09726505,1372500,-0.42974233627319336,-500.0,8312,2745
500.0,18063.612086057663,-1.0,0.005311925,0.35663205,0.047754828,5.567091,137300000,0.00033513724,1373000,-0.721328616142273,-500.0,8420,2746
500.0,18070.14552783966,-1.0,0.003354545,0.29098198,0.033914093,5.5535827,137350000,0.00012373678,1373500,-0.2176351547241211,-500.0,8611,2747
500.0,18076.501569509506,-1.0,0.0032196958,0.31217593,0.04047406,5.5459805,137400000,0.0002531962,1374000,0.4230486750602722,-500.0,8322,2748
500.0,18082.956499814987,-1.0,0.0038428851,0.29353407,0.032907035,5.546577,137450000,0.0002154634,1374500,-0.4617605209350586,-500.0,8064,2749
500.0,18089.64429306984,-1.0,-0.00042141823,0.27138,0.027893007,5.54893,137500000,4.5847763e-05,1375000,0.3809351325035095,-500.0,8208,2750
500.0,18096.274614810944,-1.0,0.0028769062,0.28272995,0.03116833,5.5329475,137550000,4.9318973e-05,1375500,0.18973904848098755,-500.0,8323,2751
499.47,18102.578823566437,-1.02,-0.0019900403,0.33565602,0.09887149,5.5123,137600000,58.280777,1376000,0.2840491533279419,-499.47,8556,2752
499.55,18108.85387134552,-1.02,-0.0021700438,0.36877197,0.1596969,5.4628954,137650000,35.592327,1376500,0.676141232252121,-499.55,8594,2753
500.0,18115.225215435028,-1.0,0.005326702,0.309652,0.036567137,5.424597,137700000,0.00011972623,1377000,-2.253141164779663,-500.0,8242,2754
500.0,18121.778962612152,-1.0,0.005380578,0.38502398,0.06622629,5.4276557,137750000,0.0005708488,1377500,-1.6303069591522217,-500.0,8326,2755
500.0,18128.335290193558,-1.0,0.0033138967,0.30837005,0.03723819,5.427267,137800000,7.190898e-05,1378000,-0.3995777368545532,-500.0,8299,2756
500.0,18134.655490875244,-1.0,0.0069469875,0.37499404,0.05899476,5.4315157,137850000,0.0003043999,1378500,-0.3078538179397583,-500.0,8639,2757
500.0,18140.771572113037,-1.0,0.008424087,0.51306605,0.19279993,5.4394703,137900000,0.011253331,1379000,-0.8897871971130371,-500.0,8295,2758
500.0,18147.317749023438,-1.0,0.013692007,0.39659393,0.072956346,5.4513717,137950000,0.0017395545,1379500,-21.71015739440918,-500.0,8663,2759
500.0,18153.393466472626,-1.0,0.005475721,0.33493203,0.043914896,5.4531636,138000000,0.00011617412,1380000,-0.09490430355072021,-500.0,8096,2760
500.0,18160.069591999054,-1.0,0.002603157,0.27374196,0.029503584,5.447055,138050000,4.659778e-05,1380500,-0.6206837892532349,-500.0,8106,2761
500.0,18166.70734000206,-1.0,0.0007702785,0.24298605,0.024093077,5.4466305,138100000,1.7018312e-05,1381000,0.34260356426239014,-500.0,8306,2762
500.0,18173.22885274887,-1.0,0.00052892126,0.3081481,0.036704313,5.4383364,138150000,6.863764e-05,1381500,-0.2660590410232544,-500.0,8157,2763
500.0,18179.89042544365,-1.0,0.0002494466,0.24793604,0.024450704,5.4251714,138200000,1.7305829e-05,1382000,0.2577976584434509,-500.0,8170,2764
500.0,18186.5886926651,-1.0,0.008318162,0.5772798,0.30040395,5.4377437,138250000,0.016763205,1382500,-0.5000648498535156,-500.0,8197,2765
500.0,18192.943208694458,-1.0,0.003802945,0.3114521,0.037754823,5.46273,138300000,0.00011069009,1383000,-0.9235161542892456,-500.0,8387,2766
500.0,18199.39280128479,-1.0,0.0023587497,0.26727,0.02846416,5.453823,138350000,1.7714478e-05,1383500,0.07866454124450684,-500.0,7993,2767
500.0,18205.864289283752,-1.0,0.011011201,0.37313396,0.061939076,5.4602313,138400000,0.00013587036,1384000,-1.46518874168396,-500.0,8438,2768
500.0,18212.367995738983,-1.0,0.0024931715,0.293972,0.03242688,5.464707,138450000,3.6771136e-05,1384500,-0.4741365909576416,-500.0,7762,2769
500.0,18219.194439411163,-1.0,0.003079478,0.29614198,0.033401374,5.453691,138500000,2.3806399e-05,1385000,-0.5108160972595215,-500.0,7974,2770
500.0,18226.026247024536,-1.0,-3.879268e-05,0.25912794,0.02617137,5.4533777,138550000,1.7588196e-05,1385500,-0.14123189449310303,-500.0,8163,2771
500.0,18232.759092330933,-1.0,0.0013556981,0.28787604,0.032680575,5.4434733,138600000,3.6715817e-05,1386000,-0.35292112827301025,-500.0,7973,2772
500.0,18239.589613199234,-1.0,0.012701517,0.44556794,0.109269485,5.4420934,138650000,0.001081355,1386500,-5.414407730102539,-500.0,8085,2773
499.13,18246.347202301025,-1.02,-0.0019586943,0.37646985,0.27861398,5.436618,138700000,54.984894,1387000,0.34194087982177734,-499.13,8032,2774
500.0,18253.06226682663,-1.0,0.004695743,0.32986802,0.046561614,5.391456,138750000,8.662613e-05,1387500,-0.8771450519561768,-500.0,8396,2775
500.0,18259.45932507515,-1.0,0.002619353,0.305112,0.037005685,5.387887,138800000,2.891196e-05,1388000,-0.6868770122528076,-500.0,8262,2776
499.52,18265.943012475967,-1.02,-0.0042782063,0.30398408,0.07597386,5.3536115,138850000,37.790985,1388500,0.6532171964645386,-499.52,8255,2777
500.0,18272.541552066803,-1.0,0.010680711,0.45790595,0.104646586,5.337282,138900000,0.00062844,1389000,-2.575854539871216,-500.0,8246,2778
500.0,18278.872812509537,-1.0,0.006851814,0.34477592,0.047250647,5.359728,138950000,6.143883e-05,1389500,-3.468996524810791,-500.0,8060,2779
500.0,18285.60172891617,-1.0,0.009000021,0.624866,0.47229248,5.3805223,139000000,0.382254,1390000,-1.308393955230713,-500.0,8105,2780
500.0,18292.27465581894,-1.0,0.0061731427,0.37578595,0.05629638,5.4258513,139050000,0.000114434675,1390500,-5.202939510345459,-500.0,8323,2781
500.0,18298.814448833466,-1.0,0.008791984,0.6154599,0.47577322,5.4368634,139100000,0.06519752,1391000,-1.4024786949157715,-500.0,8170,2782
500.0,18305.47721362114,-1.0,0.008454231,0.40916392,0.07488779,5.453801,139150000,0.0002425218,1391500,-2.298647403717041,-500.0,8446,2783
500.0,18311.86939930916,-1.0,0.0054247733,0.348442,0.048893098,5.4558496,139200000,7.852993e-05,1392000,-0.9957327842712402,-500.0,8164,2784
500.0,18318.440323352814,-1.0,4.115074e-05,0.25134203,0.025132304,5.457882,139250000,2.1038388e-05,1392500,-0.3379018306732178,-500.0,8100,2785
499.39,18325.081179857254,-1.02,-0.0023148924,0.41593015,0.70164466,5.43804,139300000,42.897007,1393000,0.5641124248504639,-499.39,8551,2786
499.48,18331.509588956833,-1.02,0.001583021,0.37021393,0.19558592,5.391207,139350000,40.19466,1393500,0.6170876920223236,-499.48,8203,2787
500.0,18338.11164498329,-1.0,-0.00046266278,0.27899998,0.03104291,5.36387,139400000,3.238875e-05,1394000,-0.33824729919433594,-500.0,8452,2788
500.0,18344.45687675476,-1.0,0.0028080577,0.53847,0.48865595,5.353862,139450000,0.6631529,1394500,0.6470107138156891,-500.0,8221,2789
498.94,18351.01106929779,-1.02,-0.0037023795,0.39086795,0.18762042,5.326647,139500000,28.260532,1395000,0.7790447324514389,-498.94,8134,2790
500.0,18357.662426948547,-1.0,0.014987465,0.6289081,0.47433925,5.315489,139550000,0.23044294,1395500,-0.863553524017334,-500.0,8612,2791
500.0,18364.016058683395,-1.0,0.0028236008,0.36434802,0.052161332,5.3478947,139600000,0.00034603156,1396000,-1.2177505493164062,-500.0,8233,2792
500.0,18370.625054597855,-1.0,0.014432329,0.5336319,0.47831336,5.357107,139650000,0.013965513,1396500,-1.674201488494873,-500.0,8219,2793
499.42,18376.92574238777,-1.02,-0.0026472341,0.34811202,0.10446817,5.367872,139700000,68.28105,1397000,0.04582756757736206,-499.42,8272,2794
500.0,18383.389844179153,-1.0,0.006956581,0.598104,0.33959964,5.3497033,139750000,0.40888873,1397500,-0.2287968397140503,-500.0,8010,2795
500.0,18390.02664422989,-1.0,0.0044492465,0.5182359,0.17110947,5.3582096,139800000,0.0045269746,1398000,-1.9289171695709229,-500.0,8279,2796
500.0,18396.502697467804,-1.0,0.00697253,0.4957799,0.14642823,5.363478,139850000,0.0015322259,1398500,-2.792314291000366,-500.0,8338,2797
500.0,18403.00231409073,-1.0,0.006307085,0.43091193,0.089221075,5.3723097,139900000,0.00047733248,1399000,-0.7371939420700073,-500.0,8538,2798
500.0,18409.15766310692,-1.0,0.0020564052,0.28046402,0.032295723,5.3546557,139950000,1.0891118e-05,1399500,0.41287297010421753,-500.0,8517,2799
500.0,18415.423381567,-1.0,0.0023074516,0.320664,0.040755082,5.3259935,140000000,3.6897847e-05,1400000,-0.4666982889175415,-500.0,8459,2800
500.0,18421.924112558365,-1.0,0.00437428,0.338632,0.04791842,5.3072357,140050000,0.00049680757,1400500,-9.756348609924316,-500.0,8310,2801
500.0,18428.49032139778,-1.0,0.0029602232,0.36219397,0.055219,5.2989526,140100000,7.078661e-05,1401000,-0.5143693685531616,-500.0,8210,2802
500.0,18435.161249160767,-1.0,0.008049941,0.44583198,0.09001524,5.3034487,140150000,0.000366555,1401500,-2.950468063354492,-500.0,8138,2803
499.46,18441.63353729248,-1.02,0.003949511,0.48605806,0.37743747,5.311602,140200000,33.467983,1402000,0.7081620097160339,-499.46,8083,2804
500.0,18448.25883960724,-1.0,0.006217139,0.34012595,0.04422584,5.296738,140250000,2.3544542e-05,1402500,-0.45764684677124023,-500.0,8140,2805
500.0,18454.89411187172,-1.0,0.007651816,0.49714202,0.16367179,5.3168254,140300000,0.0011410374,1403000,-1.8121647834777832,-500.0,8175,2806
500.0,18461.655861139297,-1.0,0.006545096,0.50184417,0.13690545,5.34353,140350000,0.00065702875,1403500,-0.9357935190200806,-500.0,8136,2807
499.22,18468.387680768967,-1.02,-0.0024885645,0.395842,0.15680604,5.3522077,140400000,50.816315,1404000,0.4219803810119629,-499.22,8243,2808
500.0,18475.034943580627,-1.0,0.007977006,0.53167003,0.24636087,5.333221,140450000,0.012778828,1404500,-0.937964916229248,-500.0,8076,2809
499.38,18481.824119091034,-1.02,0.0009008045,0.466854,0.16295673,5.3343883,140500000,68.63976,1405000,0.04211169481277466,-499.38,8267,2810
500.0,18488.493591547012,-1.0,0.0057977773,0.581148,0.48242024,5.3217998,140550000,0.91432375,1405500,-1.0685997009277344,-500.0,8317,2811
500.0,18495.02381014824,-1.0,0.009050562,0.590232,0.40776885,5.3387895,140600000,0.09895621,1406000,-0.5634019374847412,-500.0,8127,2812
500.0,18501.773561000824,-1.0,0.0054418314,0.39359805,0.06688402,5.3502584,140650000,0.00016008157,1406500,-0.9262710809707642,-500.0,8213,2813
500.0,18508.473813056946,-1.0,0.0058462936,0.45792207,0.10162409,5.3454237,140700000,0.0006362189,1407000,-0.3180023431777954,-500.0,8368,2814
500.0,18514.929170370102,-1.0,-7.028931e-05,0.27954206,0.02979392,5.3324604,140750000,2.3057833e-05,1407500,-0.1641523838043213,-500.0,7928,2815
500.0,18521.720563411713,-1.0,0.0029730827,0.323716,0.04047836,5.3221526,140800000,5.6454857e-05,1408000,-3.1109862327575684,-500.0,8265,2816
500.0,18528.329610586166,-1.0,0.00454069,0.3723639,0.053888634,5.3228745,140850000,0.00014630039,1408500,-1.3265314102172852,-500.0,8333,2817
500.0,18534.85248708725,-1.0,0.010196372,0.45494202,0.10160616,5.3272114,140900000,0.00045257836,1409000,-3.8987679481506348,-500.0,8029,2818
499.07,18541.476204633713,-1.02,-0.0040595913,0.3526261,0.27208108,5.3129272,140950000,29.882103,1409500,0.7597863972187042,-499.07,7879,2819
500.0,18548.28127193451,-1.0,0.0061283116,0.50570804,0.18740273,5.3044434,141000000,0.0040337224,1410000,-0.7049897909164429,-500.0,8013,2820
